IterType,VanillaAvgRet,AvgEpLen,ESSClassic,ESSRenyi,AvgVanillaIw,MaxNormIw,AvgDiscRet,Bound,VarDiscRet,eRenyi2,BatchSize,MinNormIw,AvgRet,AvgNormIw,VarRet,VarJ,VarVanillaIw,MinVanillaIw,Delta,EpsThisIter,VarNormIw,MaxVanillaIw,J
1,-107.028667376,16.36,99.7613913696,99.7399553581,1.00784,0.0112039,-107.028667376,-124.826,6.65182779055,1.00261,100,0.0086907,-107.028667376,0.01,6.65182779055,2.49952,0.00245397,0.87588,0.3,100,2.41596e-07,1.12917,-106.982
1,-108.021623135,16.49,99.7564387753,99.707021906,1.00063,0.0111605,-108.021623135,-128.125,12.0107701502,1.00294,100,0.00804484,-108.021623135,0.01,12.0107701502,3.13932,0.00246951,0.804988,0.3,100,2.46643e-07,1.11675,-107.96
1,-107.686285767,18.14,99.2806099487,99.3289153247,1.00953,0.0127512,-107.686285767,-125.988,10.5026298272,1.00676,100,0.00694363,-107.686285767,0.01,10.5026298272,3.10502,0.00745934,0.700982,0.3,100,7.31912e-07,1.28728,-107.563
1,-107.110293045,17.0,98.8096528874,99.1319375509,0.993432,0.0116846,-107.110293045,-125.537,9.92682924758,1.00876,100,0.00632821,-107.110293045,0.01,9.92682924758,2.80489,0.0120094,0.628665,0.3,100,1.21687e-06,1.16078,-106.944
1,-107.645387564,19.2,99.6470023511,99.620228376,1.00207,0.0115951,-107.645387564,-126.249,10.5984857451,1.00381,100,0.00828095,-107.645387564,0.01,10.5984857451,3.20701,0.00359314,0.82981,0.3,100,3.57831e-07,1.16191,-107.574
1,-107.702478038,17.09,99.5269508697,99.5256029091,1.0081,0.0115845,-107.702478038,-127.335,13.1464808606,1.00477,100,0.00769977,-107.702478038,0.01,13.1464808606,3.32329,0.00487908,0.776215,0.3,100,4.80097e-07,1.16784,-107.606
1,-107.708095724,16.52,99.3121033496,99.3632706862,0.996642,0.0111607,-107.708095724,-126.447,11.2405703036,1.00641,100,0.00739556,-107.708095724,0.01,11.2405703036,3.05641,0.00694982,0.737072,0.3,100,6.99674e-07,1.11232,-107.588
1,-107.161656941,18.41,1.0,100.0,9.80194e-12,1.0,-107.161656941,-124.182,18.1065668244,1.0,100,,-107.161656941,0.01,18.1065668244,,9.6078e-21,,0.3,100,0.01,9.80194e-10,-106.504
1,-117.995977656,27.43,11.0010508993,99.9999642372,0.353964,0.239859,-117.995977656,-136.807,324.483876284,1.0,100,7.7623e-07,-117.995977656,0.01,324.483876284,12.8481,1.02384,2.74757e-05,0.3,100,0.000817176,8.49014,-107.723
1,-106.605880561,27.45,99.3688973068,99.4001938803,1.0062,0.0110201,-106.605880561,-124.743,9.25753439941,1.00603,100,0.00608266,-106.605880561,0.01,9.25753439941,2.79524,0.00649516,0.612035,0.3,100,6.41541e-07,1.10883,-106.486
1,-106.625379985,23.27,99.7823890182,99.8319236924,1.00053,0.0113515,-106.625379985,-124.012,6.7926106166,1.00168,100,0.00833497,-106.625379985,0.01,6.7926106166,2.54669,0.00220548,0.83394,0.3,100,2.20315e-07,1.13575,-106.595
1,-107.214189099,23.33,99.3554889455,99.3976027102,1.00275,0.0110331,-107.214189099,-131.523,35.4837579906,1.00606,100,0.00693147,-107.214189099,0.01,35.4837579906,4.74437,0.00658867,0.695054,0.3,100,6.55256e-07,1.10635,-107.048
1,-106.449361691,20.86,99.8359540168,99.8326365509,1.00168,0.0111119,-106.449361691,-124.164,6.84403186953,1.00168,100,0.00845657,-106.449361691,0.01,6.84403186953,2.58406,0.00166547,0.847078,0.3,100,1.65989e-07,1.11306,-106.419
1,-106.074926833,23.49,92.3167943094,96.5326707416,1.02329,0.0319291,-106.074926833,-123.03,8.6563003271,1.03592,100,0.0073048,-106.074926833,0.01,8.6563003271,6.1787,0.0880291,0.747495,0.3,100,8.4067e-06,3.26729,-105.621
1,-106.655275976,18.87,99.5552962147,99.7618400325,0.996874,0.0109564,-106.655275976,-123.913,3.98793351143,1.00239,100,0.00707736,-106.655275976,0.01,3.98793351143,1.97441,0.00448383,0.705523,0.3,100,4.512e-07,1.09222,-106.615
1,-106.41073665,22.26,99.8250935327,99.7733140478,0.990701,0.0112837,-106.41073665,-123.732,6.76749459419,1.00227,100,0.00931397,-106.41073665,0.01,6.76749459419,2.61671,0.00173709,0.922736,0.3,100,1.76985e-07,1.11788,-106.374
1,-106.522099574,19.13,99.27530867,99.3490785709,1.01411,0.0124643,-106.522099574,-125.334,18.8053973211,1.00655,100,0.00695169,-106.522099574,0.01,18.8053973211,4.54812,0.00758316,0.70498,0.3,100,7.37357e-07,1.26402,-106.396
1,-106.452848959,21.91,99.7224911487,99.7628247721,1.00318,0.0128557,-106.452848959,-123.546,5.71809085674,1.00238,100,0.00911743,-106.452848959,0.01,5.71809085674,2.47189,0.00282893,0.914644,0.3,100,2.81101e-07,1.28966,-106.414
1,-106.956488722,24.68,99.5230072454,99.5829169507,1.00298,0.0110302,-106.956488722,-125.838,10.9300410477,1.00419,100,0.00742565,-106.956488722,0.01,10.9300410477,3.10207,0.00487034,0.744779,0.3,100,4.84143e-07,1.10631,-106.873
1,-106.489683012,21.66,99.7974762614,99.7947740974,0.994844,0.0109783,-106.489683012,-123.981,8.1225836306,1.00206,100,0.00867207,-106.489683012,0.01,8.1225836306,2.80156,0.00202849,0.862736,0.3,100,2.04957e-07,1.09217,-106.455
1,-106.258233487,20.6,99.9615617257,99.9649528353,0.999378,0.010349,-106.258233487,-123.939,4.60172335578,1.00035,100,0.00933202,-106.258233487,0.01,4.60172335578,2.13979,0.000387749,0.932621,0.3,100,3.88232e-08,1.03426,-106.252
1,-106.61454714,20.16,99.9279674588,99.9158495096,1.00031,0.0108188,-106.61454714,-124.084,4.84526271513,1.00084,100,0.00927102,-106.61454714,0.01,4.84526271513,2.18929,0.000728299,0.927391,0.3,100,7.27845e-08,1.08222,-106.6
1,-106.089977573,22.73,97.4288787273,98.988813116,1.0112,0.0232495,-106.089977573,-123.407,7.75174567786,1.01022,100,0.0085087,-106.089977573,0.01,7.75174567786,3.42093,0.0272567,0.860397,0.3,100,2.66564e-06,2.35098,-105.944
1,-106.903376434,24.2,99.6420039039,99.7160296164,0.997914,0.0117349,-106.903376434,-124.093,6.30916647276,1.00285,100,0.00715354,-106.903376434,0.01,6.30916647276,2.52385,0.00361385,0.713862,0.3,100,3.62897e-07,1.17104,-106.853
1,-106.1541736,19.77,99.5551350813,99.6073938762,1.00921,0.0117482,-106.1541736,-123.264,11.592291899,1.00394,100,0.00842755,-106.1541736,0.01,11.592291899,3.71313,0.0045972,0.850518,0.3,100,4.51367e-07,1.18564,-106.088
1,-106.969185515,20.86,99.605610064,99.7257858543,1.00432,0.0114837,-106.969185515,-124.685,7.07819743449,1.00275,100,0.00699579,-106.969185515,0.01,7.07819743449,2.53054,0.00403431,0.702603,0.3,100,3.99966e-07,1.15333,-106.916
1,-106.220243301,25.43,99.6792748534,99.7259399778,1.00082,0.0109661,-106.220243301,-124.003,5.04814654228,1.00275,100,0.00745308,-106.220243301,0.01,5.04814654228,2.13313,0.00325539,0.745919,0.3,100,3.25006e-07,1.09751,-106.167
1,-106.275285596,21.92,25.4009690161,63.9376243284,1.30715,0.167026,-106.275285596,-121.642,23.0795154408,1.56402,100,0.00228059,-106.275285596,0.01,23.0795154408,57.4862,5.06875,0.298108,0.3,100,0.000296652,21.8328,-99.7095
1,-106.764092384,24.84,99.6334057038,99.6850428135,1.00132,0.010971,-106.764092384,-124.955,9.74655635817,1.00316,100,0.00777197,-106.764092384,0.01,9.74655635817,3.04219,0.00372665,0.778225,0.3,100,3.71681e-07,1.09855,-106.707
1,-106.149583799,22.71,99.7767535295,99.825508424,1.00222,0.0112207,-106.149583799,-123.603,5.18340330571,1.00175,100,0.0074667,-106.149583799,0.01,5.18340330571,2.22354,0.00227015,0.748327,0.3,100,2.26011e-07,1.12456,-106.117
1,-106.253135121,21.69,99.8369566033,99.8575573526,0.997939,0.0113658,-106.253135121,-123.811,10.4599348822,1.00143,100,0.0093006,-106.253135121,0.01,10.4599348822,3.45546,0.00164316,0.928143,0.3,100,1.64996e-07,1.13423,-106.229
1,-106.641602578,20.77,99.5793470052,99.7411887104,0.985502,0.0112508,-106.641602578,-125.304,7.4890510256,1.00259,100,0.00780437,-106.641602578,0.01,7.4890510256,2.52887,0.00414428,0.769123,0.3,100,4.26711e-07,1.10877,-106.59
1,-105.991044465,26.03,99.8371385034,99.8854877072,0.999897,0.0104705,-105.991044465,-123.316,8.16233376399,1.00115,100,0.00841283,-105.991044465,0.01,8.16233376399,2.83592,0.00164729,0.841197,0.3,100,1.64763e-07,1.04694,-105.971
1,-106.286499955,24.05,99.5267761578,99.6840359174,0.992427,0.0109793,-106.286499955,-123.474,8.25772660304,1.00317,100,0.00662437,-106.286499955,0.01,8.25772660304,2.87304,0.0047303,0.65742,0.3,100,4.80277e-07,1.08962,-106.231
1,-106.59436363,22.7,99.9055377807,99.880849402,1.0056,0.0108625,-106.59436363,-124.587,7.89952054278,1.00119,100,0.00879906,-106.59436363,0.01,7.89952054278,2.79442,0.000965486,0.884832,0.3,100,9.54765e-08,1.09233,-106.573
1,-106.369186652,20.98,99.7688534655,99.7934800608,0.992621,0.010764,-106.369186652,-123.77,5.88783581782,1.00207,100,0.00875605,-106.369186652,0.01,5.88783581782,2.41912,0.00230563,0.869143,0.3,100,2.34003e-07,1.06845,-106.333
1,-105.937929418,26.77,99.8236086234,99.8375080231,0.994596,0.0109925,-105.937929418,-123.557,7.22161403242,1.00163,100,0.00865865,-105.937929418,0.01,7.22161403242,2.68185,0.00176564,0.861186,0.3,100,1.78487e-07,1.09331,-105.909
1,-106.562938584,23.31,98.6248917731,98.8727228538,0.996422,0.0143016,-106.562938584,-124.227,19.1139431497,1.0114,100,0.00802989,-106.562938584,0.01,19.1139431497,5.38388,0.0139829,0.800116,0.3,100,1.40835e-06,1.42504,-106.368
1,-106.083740194,21.6,99.7272294885,99.7369669771,1.00159,0.011628,-106.083740194,-123.704,8.37891517049,1.00264,100,0.00818133,-106.083740194,0.01,8.37891517049,2.90993,0.00277146,0.819437,0.3,100,2.76265e-07,1.16465,-106.037
1,-106.170641331,23.8,99.7910427229,99.7507007787,1.00277,0.0117915,-106.170641331,-123.044,12.0465666623,1.0025,100,0.00928442,-106.170641331,0.01,12.0465666623,3.59698,0.00212687,0.931017,0.3,100,2.11512e-07,1.18242,-106.13
1,-106.114323868,21.81,98.8295183364,99.0407042195,1.00073,0.0139076,-106.114323868,-123.773,18.3171528265,1.00969,100,0.00845421,-106.114323868,0.01,18.3171528265,5.11439,0.0119809,0.846042,0.3,100,1.19633e-06,1.39178,-105.954
1,-107.034160873,24.0,99.7669002776,99.7841378748,1.00288,0.0112655,-107.034160873,-124.916,7.55700429826,1.00216,100,0.00883145,-107.034160873,0.01,7.55700429826,2.71313,0.00237366,0.885688,0.3,100,2.36004e-07,1.12979,-106.995
1,-109.886393496,29.1,98.3190153212,97.9375185706,1.02455,0.0117638,-109.886393496,-182.494,1431.00706027,1.02106,100,0.0046248,-109.886393496,0.01,1431.00706027,17.6666,0.0181281,0.473832,0.3,100,1.72699e-06,1.20526,-107.877
1,-106.218769253,26.28,99.8500150999,99.868827493,1.00315,0.0112368,-106.218769253,-124.187,8.85804647513,1.00131,100,0.00938693,-106.218769253,0.01,8.85804647513,2.99472,0.0015269,0.941652,0.3,100,1.51732e-07,1.12723,-106.194
1,-106.769397368,23.68,99.7661540591,99.776874258,1.00314,0.0113898,-106.769397368,-124.383,7.75985571201,1.00224,100,0.00863876,-106.769397368,0.01,7.75985571201,2.78989,0.00238255,0.86659,0.3,100,2.36764e-07,1.14256,-106.73
1,-106.803942653,19.09,97.9672437047,98.1944096688,0.999736,0.0125594,-106.803942653,-127.756,12.6807610136,1.01839,100,0.00429671,-106.803942653,0.01,12.6807610136,2.23734,0.0209478,0.429558,0.3,100,2.09588e-06,1.25561,-106.612
1,-106.530129969,25.69,98.7520866106,98.884972389,0.988868,0.0149435,-106.530129969,-124.604,13.6042418006,1.01128,100,0.00736457,-106.530129969,0.01,13.6042418006,4.4743,0.0124824,0.728259,0.3,100,1.2765e-06,1.47772,-106.333
1,-106.23803721,24.21,99.2994791428,99.3336436594,1.00492,0.0130365,-106.23803721,-123.457,12.0502904297,1.00671,100,0.00854335,-106.23803721,0.01,12.0502904297,3.86567,0.00719651,0.858543,0.3,100,7.12614e-07,1.31007,-106.129
1,-106.464425346,21.27,98.7762342432,99.1654768381,0.991251,0.0116526,-106.464425346,-124.164,7.21001927521,1.00842,100,0.00594688,-106.464425346,0.01,7.21001927521,2.42506,0.0122961,0.589485,0.3,100,1.25141e-06,1.15507,-106.309
1,-107.024181017,20.73,99.0400088992,99.5150593998,0.995122,0.011169,-107.024181017,-124.81,6.54140451318,1.00487,100,0.00424208,-107.024181017,0.01,6.54140451318,2.40491,0.00969583,0.422139,0.3,100,9.79111e-07,1.11145,-106.918
1,-110.58187958,25.78,97.6375398156,97.9575440643,0.989885,0.0118207,-110.58187958,-180.541,1312.64916602,1.02085,100,0.00341199,-110.58187958,0.01,1312.64916602,12.547,0.0239488,0.337747,0.3,100,2.44407e-06,1.17011,-108.214
1,-106.359666878,23.89,99.4505458701,99.4352821971,0.998476,0.0125026,-106.359666878,-124.19,10.7796617724,1.00568,100,0.00871584,-106.359666878,0.01,10.7796617724,3.34135,0.00556354,0.870256,0.3,100,5.58053e-07,1.24836,-106.259
1,-106.536576605,21.49,99.7703264202,99.728583864,1.00326,0.0110487,-106.536576605,-124.061,8.47353338745,1.00272,100,0.00868042,-106.536576605,0.01,8.47353338745,2.97417,0.0023406,0.87087,0.3,100,2.32542e-07,1.10847,-106.489
1,-106.433761976,24.49,99.731199176,99.7653638288,1.00065,0.0110661,-106.433761976,-124.178,9.40329398611,1.00235,100,0.00793921,-106.433761976,0.01,9.40329398611,3.04243,0.002726,0.794439,0.3,100,2.72244e-07,1.10733,-106.392
1,-106.462135632,22.26,99.9046729336,99.9240736907,1.00227,0.0110949,-106.462135632,-124.055,4.68673377629,1.00076,100,0.00905099,-106.462135632,0.01,4.68673377629,2.13342,0.00096828,0.907151,0.3,100,9.63904e-08,1.112,-106.449
1,-106.615241315,22.43,99.7649961361,99.8629067857,0.98808,0.0112049,-106.615241315,-124.032,6.63461745015,1.00137,100,0.00770548,-106.615241315,0.01,6.63461745015,2.55998,0.00232275,0.761363,0.3,100,2.37914e-07,1.10714,-106.589
1,-106.476359525,21.4,99.9245074694,99.9310968561,0.999691,0.0113353,-106.476359525,-124.048,5.74881244829,1.00069,100,0.0092839,-106.476359525,0.01,5.74881244829,2.3718,0.000762744,0.928103,0.3,100,7.63216e-08,1.13318,-106.465
1,-106.940089396,23.46,99.8179979371,99.7889927443,1.00318,0.010778,-106.940089396,-124.754,5.83550719366,1.00211,100,0.00795278,-106.940089396,0.01,5.83550719366,2.33259,0.00185335,0.797808,0.3,100,1.84161e-07,1.08123,-106.901
1,-106.716895807,22.61,99.6660799221,99.6846163609,0.996057,0.0114752,-106.716895807,-124.761,8.08293295939,1.00316,100,0.00815083,-106.716895807,0.01,8.08293295939,2.81676,0.00335755,0.81187,0.3,100,3.38418e-07,1.143,-106.66
1,-106.433635387,23.26,99.7910102951,99.7476050062,1.00324,0.0110096,-106.433635387,-124.358,8.4811075864,1.00253,100,0.00837163,-106.433635387,0.01,8.4811075864,2.86734,0.00212885,0.839873,0.3,100,2.11513e-07,1.10452,-106.389
1,-105.948702195,22.62,99.673015952,99.7099018259,0.998421,0.012161,-105.948702195,-123.025,7.3298557051,1.00291,100,0.00896265,-105.948702195,0.01,7.3298557051,2.75805,0.00330311,0.894849,0.3,100,3.31356e-07,1.21418,-105.898
1,-106.849859401,21.4,99.7710968186,99.7860726439,0.996626,0.0117324,-106.849859401,-124.359,5.93706186559,1.00214,100,0.00873838,-106.849859401,0.01,5.93706186559,2.40011,0.00230191,0.87089,0.3,100,2.31752e-07,1.16928,-106.811
1,-106.747792647,22.64,99.6334192666,99.6789306752,0.992788,0.0117765,-106.747792647,-124.001,8.22400000698,1.00322,100,0.00872231,-106.747792647,0.01,8.22400000698,2.9725,0.00366302,0.86594,0.3,100,3.71643e-07,1.16916,-106.694
1,-106.086068198,23.9,98.8150140934,99.022559524,1.00483,0.0123822,-106.086068198,-123.418,16.4229324261,1.00987,100,0.00750582,-106.086068198,0.01,16.4229324261,4.63463,0.0122302,0.754207,0.3,100,1.21129e-06,1.2442,-105.919
1,-105.821217035,24.78,99.796504016,99.7633230814,0.993733,0.0118114,-105.821217035,-122.748,9.20303568986,1.00237,100,0.00939274,-105.821217035,0.01,9.20303568986,3.21485,0.00203416,0.933388,0.3,100,2.05989e-07,1.17374,-105.781
1,-106.517840816,23.46,99.9308974911,99.8706228663,0.992044,0.010933,-106.517840816,-124.167,17.0117679821,1.0013,100,0.00947923,-106.517840816,0.01,17.0117679821,4.23479,0.000687273,0.940381,0.3,100,6.98341e-08,1.0846,-106.495
1,-106.574364075,20.1,99.9725108117,99.9645478094,0.99714,0.0105855,-106.574364075,-123.684,6.56792252143,1.00035,100,0.00973035,-106.574364075,0.01,6.56792252143,2.55929,0.00027629,0.970252,0.3,100,2.77877e-08,1.05552,-106.568
1,-106.268823076,27.14,91.2004725036,97.1533851355,1.03029,0.0348032,-106.268823076,-123.984,54.1750932595,1.0293,100,0.00609353,-106.268823076,0.01,54.1750932595,12.3312,0.103453,0.627808,0.3,100,9.74599e-06,3.58573,-105.788
1,-106.00151315,23.12,98.4504447232,99.2503638502,0.983223,0.0137493,-106.00151315,-123.651,12.2058719869,1.00755,100,0.00437382,-106.00151315,0.01,12.2058719869,3.52793,0.0153696,0.430044,0.3,100,1.58986e-06,1.35186,-105.85
1,-106.308271704,21.98,99.7751072322,99.8209113222,1.0,0.0122039,-106.308271704,-124.108,7.65291317219,1.00179,100,0.00893232,-106.308271704,0.01,7.65291317219,2.7881,0.00227662,0.893233,0.3,100,2.27661e-07,1.22039,-106.277
1,-105.991620434,23.78,96.4686836934,97.3111901846,1.01714,0.0207894,-105.991620434,-123.687,25.4851413708,1.02763,100,0.00711763,-105.991620434,0.01,25.4851413708,6.70782,0.0382541,0.723963,0.3,100,3.69756e-06,2.11458,-105.526
1,-105.967129628,23.18,99.9148853896,99.894706131,1.00571,0.010769,-105.967129628,-123.272,14.1612439849,1.00105,100,0.00900062,-105.967129628,0.01,14.1612439849,3.76936,0.000870299,0.9052,0.3,100,8.60446e-08,1.08305,-105.949
1,-106.436678966,22.21,99.8586108034,99.8520777499,1.00103,0.0111937,-106.436678966,-123.964,7.09827888585,1.00148,100,0.00926706,-106.436678966,0.01,7.09827888585,2.72713,0.00143331,0.927664,0.3,100,1.43036e-07,1.12053,-106.409
1,-105.836359409,26.25,99.3200902782,99.5299957132,1.01016,0.013451,-105.836359409,-123.157,9.79249845637,1.00472,100,0.00909108,-105.836359409,0.01,9.79249845637,3.30855,0.0070566,0.918347,0.3,100,6.91532e-07,1.35877,-105.759
1,-106.066594331,25.56,99.3931491657,99.6595805144,0.994418,0.0118928,-106.066594331,-123.502,5.50582175595,1.00342,100,0.00676104,-106.066594331,0.01,5.50582175595,2.34142,0.00609854,0.67233,0.3,100,6.1672e-07,1.18265,-106.006
1,-106.611059027,23.67,99.5186999359,99.6141005248,0.996295,0.0110986,-106.611059027,-124.294,7.40203691994,1.00387,100,0.00660844,-106.611059027,0.01,7.40203691994,2.62272,0.00484891,0.658395,0.3,100,4.88505e-07,1.10574,-106.542
1,-106.19677674,23.61,99.6038036671,99.6105400927,1.00265,0.011136,-106.19677674,-123.475,12.0749131394,1.00391,100,0.00825373,-106.19677674,0.01,12.0749131394,3.63371,0.00403901,0.827558,0.3,100,4.0177e-07,1.11655,-106.13
1,-110.129971136,27.79,96.9025477906,98.0541037542,0.974358,0.0116513,-110.129971136,-184.012,1559.27022491,1.01985,100,0.0018348,-110.129971136,0.01,1559.27022491,7.91308,0.0306529,0.178776,0.3,100,3.22875e-06,1.13525,-106.9
1,-105.925285795,26.89,99.4438807583,99.5538440688,0.999896,0.0112322,-105.925285795,-123.407,18.0528620269,1.00448,100,0.00774916,-105.925285795,0.01,18.0528620269,4.37888,0.00564736,0.774835,0.3,100,5.64853e-07,1.12311,-105.851
1,-106.015437951,21.96,99.9420669583,99.9352517017,1.00188,0.0105951,-106.015437951,-123.528,7.8766254463,1.00065,100,0.00932816,-106.015437951,0.01,7.8766254463,2.78408,0.00058774,0.934572,0.3,100,5.85533e-08,1.0615,-106.003
1,-106.190847328,21.59,99.7767863488,99.8764017907,1.00445,0.0125644,-106.190847328,-123.632,5.00243071896,1.00124,100,0.00919095,-106.190847328,0.01,5.00243071896,2.21719,0.00227984,0.923184,0.3,100,2.25969e-07,1.26203,-106.169
1,-106.161214294,24.06,99.4067310787,99.4273857554,1.00038,0.0119526,-106.161214294,-124.088,24.4748276149,1.00576,100,0.00726737,-106.161214294,0.01,24.4748276149,5.10394,0.00603301,0.727015,0.3,100,6.0284e-07,1.19572,-106.062
1,-107.00632859,23.63,99.9019291377,99.8844767578,0.995195,0.011007,-107.00632859,-124.931,17.5570582976,1.00116,100,0.00939337,-107.00632859,0.01,17.5570582976,4.32116,0.000982137,0.934824,0.3,100,9.91643e-08,1.09541,-106.986
1,-106.938988382,21.56,99.9245182489,99.9228834215,1.00216,0.0104961,-106.938988382,-124.679,10.4227587996,1.00077,100,0.00889072,-106.938988382,0.01,10.4227587996,3.20517,0.000766292,0.890989,0.3,100,7.62997e-08,1.05188,-106.925
1,-106.222272909,23.58,98.8599702165,99.0762061429,0.991017,0.0130872,-106.222272909,-123.772,17.7028677957,1.00932,100,0.00700224,-106.222272909,0.01,17.7028677957,4.48457,0.0114397,0.693934,0.3,100,1.1648e-06,1.29696,-106.062
1,-106.160169278,23.13,99.6620255261,99.7864287446,0.99465,0.0107578,-106.160169278,-123.892,23.4494135654,1.00214,100,0.00795087,-106.160169278,0.01,23.4494135654,5.05243,0.00338896,0.790833,0.3,100,3.42551e-07,1.07002,-106.123
1,-107.420091258,29.87,97.7324903235,98.1769413967,1.00635,0.0124482,-107.420091258,-148.732,297.967493178,1.01857,100,0.00330437,-107.420091258,0.01,297.967493178,6.42294,0.023734,0.332536,0.3,100,2.34353e-06,1.25273,-106.244
1,-106.125097767,20.83,99.8645614682,99.8709795707,0.998888,0.0108824,-106.125097767,-123.462,5.77455080237,1.00129,100,0.0085164,-106.125097767,0.01,5.77455080237,2.38183,0.00136687,0.850693,0.3,100,1.36991e-07,1.08703,-106.103
1,-106.005927152,25.26,99.2205421625,99.3855673186,1.01614,0.0130832,-106.005927152,-123.869,13.9190634007,1.00618,100,0.0083283,-106.005927152,0.01,13.9190634007,4.17953,0.00819332,0.846268,0.3,100,7.93517e-07,1.32943,-105.895
1,-106.328271724,21.77,99.6029716845,99.7496451106,1.00313,0.0131175,-106.328271724,-124.464,16.2883015544,1.00251,100,0.00843546,-106.328271724,0.01,16.2883015544,4.06885,0.00405167,0.846184,0.3,100,4.02645e-07,1.31585,-106.282
1,-106.146525484,24.04,99.8028230598,99.7513650308,1.00407,0.0117478,-106.146525484,-123.999,17.0065010226,1.00249,100,0.00929159,-106.146525484,0.01,17.0065010226,4.37495,0.00201184,0.932941,0.3,100,1.99557e-07,1.17957,-106.1
1,-106.454843838,27.84,99.4113045463,99.5281771397,1.00674,0.01276,-106.454843838,-124.187,13.3031231693,1.00474,100,0.00913596,-106.454843838,0.01,13.3031231693,3.73293,0.00606254,0.919757,0.3,100,5.9816e-07,1.2846,-106.374
1,-106.276645742,21.24,99.5954594661,99.6354684636,0.998696,0.0132209,-106.276645742,-124.14,17.9083622977,1.00366,100,0.00832473,-106.276645742,0.01,17.9083622977,4.51432,0.00409211,0.831387,0.3,100,4.1028e-07,1.32037,-106.214
1,-105.54198178,26.3,96.0743241581,96.7736941372,1.03395,0.0188789,-105.54198178,-123.299,53.3302859616,1.03334,100,0.00654692,-105.54198178,0.01,53.3302859616,10.0996,0.0441242,0.676922,0.3,100,4.12738e-06,1.95199,-104.987
1,-105.701297553,24.72,99.3931115939,99.2652208065,0.995689,0.0129447,-105.701297553,-123.026,15.6889983057,1.0074,100,0.00901955,-105.701297553,0.01,15.6889983057,4.4767,0.00611481,0.898067,0.3,100,6.16787e-07,1.28889,-105.573
1,-105.772347157,26.83,99.3963785074,99.5085667487,1.00451,0.0132569,-105.772347157,-123.524,19.9478846385,1.00494,100,0.00905108,-105.772347157,0.01,19.9478846385,4.63596,0.0061897,0.909187,0.3,100,6.13429e-07,1.33167,-105.683
1,-105.94131089,23.15,99.503002899,99.5634622406,1.00929,0.01265,-105.94131089,-123.521,11.2038653695,1.00438,100,0.00847234,-105.94131089,0.01,11.2038653695,3.50117,0.00513979,0.855102,0.3,100,5.04564e-07,1.27675,-105.868
