StdIW,EmpiricalD2,MaxIWNorm,ESSRenyi,ReturnStepMax,TimestepsSoFar,MeanIW,MeanEntropy,ReturnMeanIW,EntropyCoefficient,Iteration,MaxIW,EpLenMean,Bound,TimeElapsed,InitialReturnStd,MinIW,MinIWNorm,ReturnStepMaxmin,J_sample_variance,InitialReturnMax,EpThisIter,MeanIWNorm,InitialBound,InitialReturnMin,InitialReturnMean,Weights,ESSClassic,EpRewMean,EpisodesSoFar,StdIWNorm
1.5499457,2.8262572,0.10247541,35.382484,10.0,31689,1.2063488,-0.040733412,43.156395,,11,10.247541,49.69,-2.792694,68.8444230556488,91.186775,0.03903564,0.0003903564,9.590422,29920.982,223.16467,100,0.0120634865,-27.331947,-150.17343,3.173828e-05,[-1.858  1.163 -0.324 -1.472 -1.448],37.72485,486.72330084640066,1100,0.015499456
0.6467967,1.3673831,0.03008818,73.13239,10.0,37096,1.0032418,-0.06664598,15.291119,,12,3.0088181,54.07,-21.028442,75.55404090881348,94.80812,0.17850262,0.0017850262,9.623114,15515.417,253.60037,100,0.010032418,-31.059551,-175.2928,2.5939942e-05,[-1.832  1.178 -0.374 -1.555 -1.46 ],70.639084,530.5098050762638,1200,0.0064679673
0.5952054,1.4922876,0.033214163,67.01121,10.0,42559,0.9624928,-0.08984641,18.618692,,13,3.3214164,54.63,-18.780504,81.5305905342102,92.45888,0.22282785,0.0022282784,9.62722,13064.453,249.97144,100,0.009624927,-30.61514,-178.96945,-1.8310548e-05,[-1.883  1.22  -0.42  -1.548 -1.486],72.337006,536.1166573506431,1300,0.005952055
0.43438476,1.23529,0.021370467,80.952644,10.0,47882,0.96714777,-0.095632665,14.291487,,14,2.1370468,53.23,-25.335161,88.31857943534851,95.92367,0.2644904,0.002644904,9.617382,10194.116,291.11008,100,0.0096714785,-35.65359,-178.19087,-3.2958986e-05,[-1.891  1.257 -0.432 -1.559 -1.509],83.21359,522.1160730802461,1400,0.0043438473
0.32336563,1.0815604,0.01973439,92.45901,10.0,53462,1.0968721,-0.075500466,4.152866,,15,1.973439,55.8,-22.648449,94.50480771064758,90.03938,0.5885494,0.0058854935,9.634615,9636.624,210.41907,100,0.01096872,-25.770954,-194.01215,1.2969971e-05,[-1.896  1.273 -0.471 -1.6   -1.515],92.00385,547.8048677232305,1500,0.0032336565
0.72512156,1.3857037,0.04108943,72.1655,10.0,59233,1.0673546,-0.11169487,16.51299,,16,4.108943,57.71,-26.198984,100.58355283737183,97.57881,0.076857805,0.00076857803,9.646952,15670.894,296.25714,100,0.010673544,-36.28397,-187.00664,-2.6550293e-05,[-1.911  1.281 -0.502 -1.622 -1.494],68.42122,566.9119033516391,1600,0.007251216
0.5404166,1.1855824,0.03471997,84.34673,10.0,64746,1.0954243,-0.13403134,11.642415,,17,3.4719973,55.13,-41.50129,107.30565452575684,112.698494,0.3172588,0.003172588,9.630201,15452.146,300.91385,100,0.010954243,-48.807423,-398.511,7.93457e-06,[-1.906  1.297 -0.557 -1.623 -1.531],80.42565,541.1056133843275,1700,0.0054041655
0.6094298,1.4656471,0.038449697,68.22925,10.0,70891,0.99028474,-0.12793705,16.65722,,18,3.8449697,61.45,-15.564692,112.92469906806946,92.133286,0.24762085,0.0024762084,9.668158,10689.78,204.6543,100,0.009902847,-26.615658,-217.31564,-3.5095214e-05,[-1.916  1.317 -0.589 -1.647 -1.553],72.530624,604.3030872685132,1800,0.006094298
2.6356506,5.626101,0.23371734,17.7743,10.0,76692,1.2276782,-0.11685404,96.322266,,19,23.371735,58.01,-3.3402863,119.198570728302,99.0726,0.006384722,6.384722e-05,9.64777,683711.44,343.06992,100,0.012276781,-42.01735,-196.51291,-3.601074e-05,[-1.897  1.33  -0.596 -1.669 -1.547],17.828495,569.8829044323685,1900,0.026356507
1.8680824,2.136784,0.12083453,46.7993,10.0,82784,1.2916013,-0.052283242,45.07346,,20,12.083453,60.92,-34.146847,126.58824563026428,101.858,0.1661537,0.001661537,9.664738,135936.56,281.16632,100,0.012916012,-54.194607,-442.49725,2.0599366e-05,[-1.858  1.326 -0.61  -1.756 -1.536],32.34286,598.9869589405794,2000,0.018680824
0.2882508,1.096857,0.017595837,91.16959,10.0,88718,0.9678783,-0.07342955,5.6183815,,21,1.7595837,59.34,-31.615234,132.7811644077301,85.52252,0.5032728,0.0050327275,9.6557865,6647.0435,290.27832,100,0.009678782,-35.55169,-198.61307,-1.2207031e-06,[-1.837  1.317 -0.614 -1.776 -1.471],91.8531,583.1860506043254,2100,0.002882508
0.55017316,1.184467,0.032793466,84.42616,10.0,94826,1.0905112,-0.047021996,7.9103575,,22,3.2793467,61.08,-49.97363,138.96696829795837,98.29079,0.42395514,0.0042395513,9.665552,19756.154,279.33667,100,0.010905111,-53.18601,-434.2615,-5.0048828e-05,[-1.846  1.329 -0.633 -1.794 -1.492],79.71114,600.5851033706155,2200,0.0055017318
0.6363332,1.3306687,0.034320716,75.150185,9.999999,100810,1.0596567,-0.09552887,12.221627,,23,3.4320717,59.84,-29.323875,144.6218123435974,77.26059,0.19456962,0.0019456962,9.658723,15328.057,294.06503,100,0.010596568,-36.01543,-195.2836,3.4179688e-05,[-1.849  1.342 -0.642 -1.786 -1.466],73.49641,588.1881503617756,2300,0.0063633313
0.50410956,1.2421539,0.033840876,80.505325,10.0,107230,0.9699199,-0.116123214,10.698861,,24,3.3840878,64.2,-30.921993,150.6605784893036,87.08898,0.13609305,0.0013609305,9.681866,8647.211,304.91418,100,0.009699199,-37.344234,-224.661,-2.2583008e-05,[-1.846  1.345 -0.666 -1.791 -1.514],78.73188,631.7868023759519,2400,0.0050410954
0.2847727,1.0592904,0.017212221,94.40282,10.0,113555,1.0181472,-0.12174456,5.363008,,25,1.7212222,63.25,-21.560595,157.30405449867249,79.96098,0.50868124,0.005086812,9.676929,6427.395,196.55731,100,0.010181473,-26.159296,-213.58957,-2.380371e-05,[-1.831  1.343 -0.682 -1.816 -1.535],92.744545,622.2816917983259,2500,0.0028477267
0.73580116,1.3125904,0.04782148,76.185234,10.0,119980,1.0535479,-0.12525399,11.78384,,26,4.7821484,64.25,-27.193192,164.75278520584106,72.92223,0.2919059,0.002919059,9.681606,11150.348,277.77844,100,0.010535479,-34.020752,-161.15979,2.2277833e-05,[-1.864  1.371 -0.725 -1.84  -1.541],67.214836,632.2704729346451,2600,0.0073580113
1.7535739,2.1547506,0.14417376,46.409084,10.0,126396,1.1857384,-0.078079954,26.850798,,27,14.417376,64.16,-27.978117,171.5984387397766,83.976746,0.22190724,0.0022190723,9.681595,66841.766,304.9759,100,0.011857383,-37.35173,-194.4968,3.692627e-05,[-1.879  1.394 -0.738 -1.811 -1.544],31.376404,631.3843790538781,2700,0.017535739
0.72789043,1.3762965,0.04534618,72.65876,10.0,133070,1.0598717,-0.11722998,19.558819,,28,4.5346184,66.74,-23.407452,177.64885592460632,96.73399,0.17901409,0.0017901409,9.693586,22807.783,299.03775,100,0.010598716,-36.6245,-227.54123,-4.272461e-06,[-1.876  1.417 -0.748 -1.795 -1.497],67.95066,657.1734900233466,2800,0.0072789043
0.5693466,1.3651913,0.034519874,73.2498,10.0,139828,1.0067565,-0.1009144,8.864206,,29,3.4519875,67.58,-19.928722,184.67547416687012,80.17644,0.2218772,0.002218772,9.697626,7770.5557,201.20715,100,0.010067565,-24.642754,-98.24902,-8.544922e-06,[-1.897  1.443 -0.783 -1.792 -1.536],75.767944,665.5815451811753,2900,0.0056934655
1.0070146,1.5451615,0.067213185,64.718155,10.0,146730,1.169377,-0.07063122,13.568206,,30,6.7213187,69.02,-23.634823,191.13316226005554,73.58741,0.29552755,0.0029552754,9.703997,33482.246,239.6351,100,0.011693768,-29.928955,-244.36879,-1.1749267e-05,[-1.913  1.475 -0.811 -1.808 -1.52 ],57.418877,679.9832799485853,3000,0.010070146
0.40905154,1.1665105,0.023599664,85.72576,10.0,153403,0.97874755,-0.09936213,8.689531,,31,2.3599665,66.73,-26.294527,197.1943633556366,88.30594,0.2409565,0.002409565,9.6933365,8985.84,264.47232,100,0.009787476,-32.391117,-253.3188,-5.1879883e-06,[-1.911  1.489 -0.784 -1.776 -1.49 ],85.1304,657.0671506434156,3100,0.0040905154
0.4269767,1.1783321,0.03023987,84.86572,10.0,160042,0.9582681,-0.12032964,10.643723,,32,3.023987,66.39,-28.605427,202.92467188835144,96.86418,0.36310774,0.0036310772,9.691914,8721.066,295.22342,100,0.009582682,-36.15731,-249.71245,2.4414063e-05,[-1.922  1.504 -0.822 -1.784 -1.518],83.43528,653.6718744695012,3200,0.0042697666
0.2755814,1.0729659,0.01960972,93.19961,10.0,167134,0.97498095,-0.121256925,2.5001447,,33,1.9609721,70.92,-25.867651,209.5577573776245,81.390015,0.4952537,0.004952537,9.711576,7143.6255,223.60782,100,0.009749808,-27.386246,-114.77701,7.6293945e-06,[-1.917  1.508 -0.844 -1.806 -1.539],92.60178,698.9708808149702,3300,0.0027558138
4.659079,6.0596204,0.46610868,16.502684,10.0,174137,1.3078384,-0.124502145,73.4531,,34,46.61087,70.03,-5.462883,215.80869221687317,91.174385,0.022159632,0.00022159632,9.70825,478285.22,229.2905,100,0.013078384,-32.058453,-261.756,-1.7700195e-05,[-1.899  1.504 -0.841 -1.804 -1.54 ],7.30413,690.082880313306,3400,0.04659078
19.972479,47.826935,1.9878132,2.090872,10.0,181541,3.198693,-0.08617887,320.54233,,35,198.78133,74.04,101.47696,223.5141477584839,89.72497,0.0045606843,4.560684e-05,9.723608,9829150.0,179.99188,100,0.031986926,-31.676535,-258.6377,-1.4648437e-05,[-1.871  1.537 -0.847 -1.793 -1.543],2.500818,730.165985051105,3500,0.1997248
0.829636,1.6775885,0.054961003,59.609375,10.0,188669,1.0074223,-0.14822063,16.749928,,36,5.4961004,71.28,-22.572056,230.62637162208557,74.01872,0.06287073,0.00062870735,9.712658,20738.387,241.87149,100,0.010074223,-30.359354,-247.88318,1.2512207e-05,[-1.834  1.545 -0.875 -1.892 -1.505],59.587982,702.5574848787347,3600,0.008296359
1.7442398,3.3321164,0.15453038,30.010956,10.0,196362,1.1139637,-0.21200395,59.177467,,37,15.453038,76.93,-1.264061,237.59437584877014,96.2888,0.044356156,0.00044356156,9.733885,121776.195,259.92255,100,0.011139637,-33.1112,-270.35208,3.265381e-05,[-1.836  1.554 -0.876 -1.895 -1.567],28.971087,759.0616646186903,3700,0.017442398
0.46928853,1.3016565,0.030083098,76.82519,10.0,204199,0.89622116,-0.20663825,11.631671,,38,3.0083098,78.37,-29.85558,245.48041939735413,89.68489,0.17856064,0.0017856064,9.738705,14621.548,296.9073,100,0.008962211,-36.363537,-293.24884,3.2043456e-05,[-1.841  1.583 -0.861 -1.863 -1.631],78.48132,773.4590680811058,3800,0.004692885
11.301141,14.548373,1.1254406,6.8736205,10.0,212021,2.059786,-0.23395592,139.30626,,39,112.54406,78.22,-3.8634644,252.09927129745483,99.362404,0.003714522,3.714522e-05,9.737907,1988193.6,247.65808,100,0.02059786,-37.53565,-306.4773,3.0517579e-06,[-1.859  1.603 -0.876 -1.844 -1.626],3.215192,771.9472338660355,3900,0.11301142
1.4335977,2.6530852,0.112503886,37.691967,10.0,219846,1.1909939,-0.22975676,43.424747,,40,11.250389,78.25,-19.01231,258.06240344047546,109.77435,0.0118056275,0.000118056276,9.737999,78590.02,212.65729,100,0.01190994,-38.332485,-312.98334,-1.1291504e-05,[-1.839  1.639 -0.881 -1.823 -1.653],40.83482,772.2471147267969,4000,0.014335978
7.224389,8.102835,0.6569046,12.34136,10.0,227830,1.9515011,-0.2822265,101.65751,,41,65.69046,79.84,-4.457344,264.68910098075867,106.18004,0.0014423411,1.4423411e-05,9.74324,582023.75,298.60315,100,0.019515011,-37.27841,-304.37714,2.3193359e-05,[-1.868  1.633 -0.904 -1.857 -1.649],6.800621,788.1474740574189,4100,0.07224387
10.7727,24.468489,1.0407622,4.0868893,10.0,235753,2.0241604,-0.37987968,356.4572,,42,104.07622,79.23,161.5646,272.0060079097748,121.32166,0.0018216416,1.8216415e-05,9.740929,9264209.0,290.91583,100,0.020241603,-39.39956,-321.69638,4.3945314e-05,[-1.858  1.664 -0.913 -1.83  -1.701],3.4101396,782.0347096129783,4200,0.107727006
0.21888095,1.0480986,0.01756685,95.41087,10.0,243923,1.0238466,-0.3915625,4.337761,,43,1.756685,81.7,-62.991577,279.9821536540985,93.63234,0.54036844,0.0054036845,9.748594,8691.932,144.42169,100,0.010238466,-65.76625,-536.9794,2.3498535e-05,[-1.832  1.665 -0.931 -1.896 -1.799],95.62945,806.7276930841871,4300,0.0021888092
0.3735792,1.1195798,0.023499241,89.31923,10.0,252384,1.0131576,-0.40141392,6.0213723,,44,2.349924,84.61,-36.49859,287.7428767681122,94.2232,0.3587776,0.003587776,9.757442,8661.236,211.49304,100,0.010131576,-40.185135,-328.1102,-6.1035157e-06,[-1.83   1.666 -0.935 -1.901 -1.81 ],88.031265,835.8358605763912,4400,0.0037357921
0.37944683,1.1244224,0.026297458,88.93455,10.0,260578,1.0267067,-0.39838964,7.281908,,45,2.6297457,81.94,-34.148994,294.9594192504883,81.48319,0.3566671,0.003566671,9.749485,8591.471,227.42163,100,0.010267067,-39.071487,-319.01715,-2.2888184e-05,[-1.827  1.671 -0.945 -1.908 -1.82 ],87.98271,809.1338176119789,4500,0.0037944682
0.35771754,1.0972916,0.024699911,91.13348,10.0,268951,1.0243003,-0.37647814,6.092105,,46,2.4699912,83.73,-36.59708,301.825585603714,94.57815,0.42117736,0.0042117736,9.755009,11255.423,192.80902,100,0.010243003,-40.752785,-332.74475,-4.3640135e-05,[-1.828  1.678 -0.963 -1.918 -1.817],89.12954,827.0401908306429,4600,0.0035771753
0.31287888,1.1012813,0.019778969,90.80332,10.0,277341,1.0032488,-0.36306158,3.9801984,,47,1.9778969,83.9,-26.885412,307.898414850235,76.869804,0.47002828,0.0047002826,9.755501,6930.822,240.14862,100,0.010032488,-29.412037,-162.74078,4.333496e-05,[-1.831  1.68  -0.978 -1.924 -1.795],91.136086,828.7403584523414,4700,0.0031287887
0.1838664,1.0383277,0.014558204,96.30871,10.0,286163,1.0282636,-0.37675136,3.972271,,48,1.4558204,88.22,-66.20459,314.1539900302887,102.524124,0.47147316,0.0047147316,9.767448,10413.472,217.02698,100,0.010282636,-68.86951,-562.31683,-3.540039e-05,[-1.834  1.687 -1.002 -1.927 -1.782],96.90167,871.9389510903109,4800,0.001838664
0.38193923,1.1639053,0.02414204,85.91765,10.0,294845,1.0235893,-0.38573185,6.8793783,,49,2.4142041,86.82,-28.241985,320.5964117050171,83.96143,0.23993602,0.0023993603,9.763693,8018.8423,265.8073,100,0.010235892,-32.554638,-167.86578,-2.166748e-05,[-1.835  1.689 -1.007 -1.931 -1.796],87.77848,857.9383930242724,4900,0.0038193925
0.63444585,1.4057697,0.043884046,71.13541,10.0,303762,1.0133632,-0.37059274,10.332346,,50,4.388405,89.17,-24.027536,327.5299563407898,72.81109,0.30879378,0.0030879378,9.77,15142.99,236.61865,100,0.0101336315,-28.979757,-179.48303,-7.019043e-06,[-1.847  1.7   -1.056 -1.959 -1.805],71.84035,881.4414735423883,5000,0.0063444586
0.18174757,1.0450097,0.015108011,95.69289,10.0,312796,0.9811742,-0.3638134,1.631047,,51,1.5108011,90.34,-25.760748,334.3697021007538,89.56603,0.57048583,0.0057048583,9.772696,7607.6353,218.78357,100,0.009811741,-26.79546,-174.05542,-5.5541994e-05,[-1.834  1.695 -1.059 -1.981 -1.789],96.68265,893.1289605428577,5100,0.0018174755
0.23776995,1.0625597,0.018322682,94.11236,10.0,321896,1.0196205,-0.35737967,6.2232833,,52,1.8322682,91.0,-66.317924,340.7998585700989,97.10298,0.5652255,0.005652255,9.77445,10271.475,182.40729,100,0.010196204,-70.37331,-574.5958,2.4108887e-05,[-1.836  1.7   -1.069 -1.979 -1.783],94.84251,899.734055976439,5200,0.0023776996
0.08788262,1.0086392,0.012797798,99.14348,10.0,330615,0.99273306,-0.36057064,1.0166664,,53,1.2797798,87.19,-68.87004,347.98491954803467,101.19117,0.79106665,0.007910666,9.764811,10488.298,212.54736,100,0.00992733,-69.58679,-568.1736,-2.3193359e-05,[-1.845  1.714 -1.081 -1.992 -1.776],99.22241,861.6429994824771,5300,0.00087882625
0.38496855,1.189219,0.02131119,84.0888,10.0,339844,0.9308943,-0.386877,9.637539,,54,2.131119,92.29,-28.663471,354.3113443851471,86.805466,0.28684804,0.0028684803,9.777559,8892.49,286.76996,100,0.0093089435,-35.121956,-188.75146,5.0048828e-05,[-1.847  1.717 -1.086 -1.99  -1.78 ],85.39555,912.631749426929,5400,0.003849686
0.71527106,1.5627644,0.042441987,63.98917,10.0,348757,0.958335,-0.40723887,10.076858,,55,4.244199,89.13,-17.514809,361.8498709201813,70.61899,0.081907354,0.0008190735,9.769814,8026.742,176.49438,100,0.009583349,-22.07143,-180.21277,3.4484863e-05,[-1.848  1.718 -1.098 -2.006 -1.806],64.22337,881.0377459976175,5500,0.00715271
0.35871342,1.1588207,0.019956065,86.294624,10.0,357634,0.9432283,-0.4176264,3.6310062,,56,1.9956067,88.77,-21.029394,369.36364912986755,67.142914,0.38530034,0.0038530033,9.768785,5228.5835,187.0451,100,0.009432283,-22.908314,-155.50336,-5.645752e-05,[-1.842  1.721 -1.108 -2.039 -1.826],87.364395,877.4342022234654,5600,0.0035871342
0.31703386,1.126338,0.019927178,88.783295,10.0,366852,0.98207766,-0.4036198,4.5326414,,57,1.9927177,92.18,-32.939804,376.4043583869934,85.33873,0.41112912,0.004111291,9.7772255,8011.6113,288.29163,100,0.009820776,-35.308453,-169.40244,-8.270264e-05,[-1.843  1.73  -1.114 -2.04  -1.837],90.56228,911.5280953299913,5700,0.0031703387
0.43036297,1.1818702,0.021578101,84.61166,10.0,375724,1.0302254,-0.40156636,6.699107,,58,2.1578102,88.72,-24.116905,383.48770785331726,64.72285,0.26063865,0.0026063866,9.768837,6069.9805,231.44397,100,0.010302254,-28.345963,-149.7865,1.8615723e-05,[-1.841  1.735 -1.11  -2.034 -1.823],85.14233,876.9420068229721,5800,0.0043036295
0.60795397,1.305311,0.03400094,76.6101,10.0,384780,1.0344487,-0.41060507,8.209328,,59,3.4000943,90.56,-25.109364,390.0056507587433,79.88543,0.16121858,0.0016121858,9.773218,11946.169,238.1142,100,0.010344489,-29.162931,-177.46295,-1.5258789e-05,[-1.853  1.741 -1.114 -2.018 -1.821],74.327286,895.3279250815946,5900,0.006079539
0.24527645,1.0703976,0.01631087,93.423225,10.0,393689,0.96819216,-0.4043092,2.9322033,,60,1.6310871,89.09,-22.603912,397.3457450866699,76.551094,0.36808768,0.0036808767,9.769276,5897.5176,201.52856,100,0.009681921,-24.68209,-184.42847,1.586914e-05,[-1.844  1.744 -1.119 -2.006 -1.829],93.96919,880.6190681792506,6000,0.0024527647
5.4747496,9.887713,0.530399,10.113562,10.0,402577,1.2659284,-0.39790148,111.43855,,61,53.039906,88.88,5.50576,404.3880319595337,76.55483,0.010599166,0.00010599166,9.768726,1360106.6,275.06598,100,0.012659284,-33.68854,-177.31116,2.166748e-05,[-1.842  1.742 -1.128 -2.019 -1.823],5.0753803,878.5188514706409,6100,0.054747492
1.1789476,2.4804082,0.08399504,40.315945,10.0,411695,0.99020267,-0.36860824,22.656881,,62,8.399504,91.18,-12.315977,411.8303496837616,76.408455,0.051247515,0.00051247515,9.774584,31368.55,174.21497,100,0.009902026,-22.20594,-181.31091,1.8920899e-05,[-1.83   1.765 -1.129 -2.002 -1.817],41.364056,901.5200493902943,6200,0.011789476
0.25694734,1.0512093,0.01847278,95.12853,10.0,421029,1.0374708,-0.35841173,4.7792587,,63,1.847278,93.34,-69.52104,418.9990496635437,104.909645,0.52192307,0.0052192304,9.780106,12598.303,225.23926,100,0.010374707,-72.46793,-591.69836,2.1362304e-05,[-1.827  1.782 -1.136 -1.995 -1.788],94.2206,923.134368417339,6300,0.0025694736
0.06652698,1.0046387,0.011280324,99.53828,10.0,430500,1.0063362,-0.36008263,1.6250558,,64,1.1280324,94.71,-44.938286,426.40894985198975,82.409935,0.77428323,0.007742832,9.783182,6392.4355,196.30066,100,0.010063363,-46.455727,-379.3094,-2.4414062e-06,[-1.835  1.793 -1.156 -2.006 -1.777],99.56487,936.8288270778075,6400,0.0006652698
90.3235,392.72418,9.082023,0.25463164,10.0,440322,9.708722,-0.4384657,1613.0282,,65,908.20233,98.22,965.19666,433.95156383514404,90.10597,4.8066963e-06,4.8066962e-08,9.790804,263488930.0,266.9148,100,0.09708721,-32.690254,-203.72577,2.4414062e-06,[-1.843  1.8   -1.17  -2.011 -1.779],1.1421777,971.9220159890242,6500,0.9032349
0.13754511,1.0197667,0.014702395,98.061646,10.0,450053,1.0149614,-0.44448203,1.7394657,,66,1.4702395,97.31,-72.23254,443.1289756298065,97.5088,0.7654267,0.007654267,9.788588,10065.808,253.79126,100,0.010149612,-73.25158,-598.09656,-8.544922e-06,[-1.797  1.809 -1.175 -2.03  -1.857],98.196625,962.8092289432468,6600,0.0013754511
0.13051385,1.0107049,0.014053572,98.94085,10.0,459942,1.0128577,-0.45116296,1.4253736,,67,1.4053572,98.89,-59.14275,450.29966020584106,98.78517,0.6862064,0.006862064,9.792294,9509.139,232.93073,100,0.010128576,-60.246525,-491.91074,-9.155274e-06,[-1.797  1.81  -1.173 -2.025 -1.863],98.36669,978.6260354077344,6700,0.0013051385
1.4007863,2.620525,0.11759435,38.160294,10.0,469660,1.0440516,-0.42870203,32.528614,,68,11.759435,97.18,-23.50076,457.14680314064026,72.33318,0.088476814,0.00088476815,9.788349,115588.46,282.60248,100,0.010440519,-34.611656,-106.05267,-6.072998e-05,[-1.798  1.811 -1.182 -2.028 -1.87 ],35.71284,961.5125662084243,6800,0.014007861
0.3423435,1.1179547,0.025403937,89.44906,10.0,479259,0.98482025,-0.45081875,11.515802,,69,2.5403938,95.99,-66.2789,464.5324091911316,108.92854,0.32504824,0.0032504823,9.785982,13999.134,265.16815,100,0.009848203,-73.57626,-600.7479,3.326416e-05,[-1.793  1.824 -1.211 -2.024 -1.848],89.218796,949.6249310601239,6900,0.0034234351
0.29577488,1.0931726,0.019268569,91.47687,10.0,489226,0.9764285,-0.4412361,6.5297265,,70,1.9268569,99.67,-72.884445,472.2317888736725,89.190994,0.38305068,0.0038305067,9.793827,10738.4795,215.94342,100,0.009764285,-75.95448,-620.1661,3.7841797e-05,[-1.797  1.829 -1.226 -2.023 -1.87 ],91.59544,986.4214945569652,7000,0.0029577485
0.35602272,1.1173604,0.020432133,89.49664,10.0,499004,1.0131496,-0.4622374,9.32164,,71,2.0432134,97.78,-42.195736,479.55395340919495,83.69254,0.31707194,0.0031707194,9.789482,8681.811,242.68774,100,0.010131495,-48.736767,-397.9344,4.4555665e-05,[-1.8    1.838 -1.233 -2.022 -1.86 ],89.008896,967.5039028505051,7100,0.0035602273
0.2287616,1.0563302,0.016900359,94.667366,10.0,508988,1.0086083,-0.4762322,3.217083,,72,1.6900358,99.84,-26.957924,487.2718617916107,80.65048,0.55934227,0.0055934223,9.79388,6882.8105,239.71869,100,0.010086084,-29.359406,-119.52582,1.953125e-05,[-1.801  1.842 -1.241 -2.026 -1.881],95.10745,988.1061187084229,7200,0.002287616
2.4147084,3.9110937,0.22199859,25.568296,10.0,518947,1.0686184,-0.46693602,54.385715,,73,22.19986,99.59,4.0465126,493.96885108947754,75.579704,0.022281874,0.00022281874,9.793598,222284.61,207.8316,100,0.010686184,-25.454094,-114.86102,-2.532959e-05,[-1.805  1.847 -1.26  -2.029 -1.895],16.377234,985.617807960777,7300,0.024147082
