ReturnStepMaxmin,InitialReturnMean,InitialReturnMax,Bound,InitialReturnMin,EpThisIter,EpisodesSoFar,ReturnMeanIW,TimeElapsed,EpRewMean,InitialReturnStd,EpLenMean,TimestepsSoFar,MinIWNorm,ReturnStepMax,Weights,MeanEntropy,StdIW,InitialBound,MaxIWNorm,MaxIW,StdIWNorm,ESSClassic,Iteration,MeanIW,EntropyCoefficient,MinIW,ESSRenyi,MeanIWNorm,EmpiricalD2,J_sample_variance
9.675751,2.6550293e-05,477.5389,250.25827,-402.64883,100,1300,724.61664,76.46117615699768,623.1305354238641,222.56723,63.34,31759,1.9451143e-05,10.0,[-0.096  0.594 -1.095 -1.332 -0.938],0.4190914,26.88777,-58.486313,2.7068427,270.68427,0.26887769,1.4731219,13,3.2877343,,0.0019451143,1.5201823,0.032877345,65.781586,55691730.0
9.766869,1.2207031e-06,457.67273,24.168877,-509.78967,100,1400,114.75811,86.4761438369751,879.5244678246655,216.56937,88.99,40658,0.0011566408,10.0,[-0.013  0.449 -1.172 -1.3   -1.   ],0.39692536,1.3727859,-62.436226,0.12306082,12.306083,0.013727859,39.207527,14,1.1024594,,0.11566408,47.502903,0.011024594,2.1051345,370890.3
9.820925,-1.15966795e-05,424.39502,1148.7852,-558.731,100,1500,1644.1038,97.85381293296814,1146.8348029378044,258.61526,115.72,52230,0.00014336665,10.0,[-0.032  0.475 -1.266 -1.401 -1.022],0.40181798,55.99653,-68.43031,5.6351347,563.5135,0.5599653,1.2839133,15,6.3860903,,0.014336665,1.908656,0.0638609,52.392887,275266400.0
9.847113,4.2114258e-05,337.0141,4.239464,-633.7449,100,1600,127.86496,109.21508073806763,1366.1699473313074,257.87054,137.67,65997,0.0009521134,10.0,[-0.075  0.445 -1.315 -1.34  -1.017],0.35427782,1.8423681,-77.617546,0.10856623,10.856624,0.01842368,35.137585,16,1.3560191,,0.09521134,39.41886,0.013560192,2.5368567,383693.12
9.875397,3.6621093e-06,272.91663,27.11953,-509.78503,100,1700,124.58537,120.96045112609863,1688.4992062657877,233.97972,169.91,82988,0.0005951602,10.0,[-0.065  0.463 -1.364 -1.389 -1.065],0.3093906,2.7117035,-62.435654,0.26160464,26.160465,0.027117033,19.490776,17,1.3342398,,0.059516016,41.03558,0.013342397,2.4369097,597532.2
9.893562,3.90625e-05,248.91455,-47.397427,-704.95184,100,1800,53.45528,134.41600823402405,1952.1358823355051,248.01698,196.26,102614,0.0018091326,10.0,[-0.064  0.488 -1.429 -1.427 -1.109],0.28924093,0.70739335,-86.33858,0.04332291,4.332291,0.0070739333,68.10537,18,1.0336962,,0.18091327,73.28837,0.010336962,1.364473,69043.63
9.915016,-2.0141602e-05,165.97375,-43.562973,-629.232,100,1900,49.245743,149.26248812675476,2420.2410273294,195.43074,243.06,126920,0.0018996996,10.0,[-0.068  0.484 -1.458 -1.444 -1.13 ],0.27760562,0.72367173,-77.06489,0.035725586,3.5725586,0.0072367173,65.91276,19,1.0063066,,0.18996996,68.95017,0.010063066,1.4503226,34825.64
9.911303,1.953125e-05,181.11023,-85.41919,-812.2163,100,2000,16.617273,164.83152437210083,2330.388231342083,223.35114,234.08,150328,0.005475894,10.0,[-0.064  0.469 -1.483 -1.458 -1.141],0.27165493,0.22613862,-99.47575,0.018361377,1.8361377,0.002261386,95.00428,20,0.9861602,,0.5475894,95.04381,0.009861602,1.0521464,45913.57
9.929081,2.6855469e-05,148.87201,-59.924572,-606.93005,100,2100,17.644695,180.10875606536865,2645.8456423099396,192.2569,265.53,176881,0.0046275132,10.0,[-0.064  0.475 -1.521 -1.469 -1.147],0.26361495,0.33042818,-74.33342,0.022107609,2.2107608,0.0033042817,90.24551,21,1.0050503,,0.46275133,91.830956,0.0100505045,1.0889574,29363.594
9.932346,3.4179688e-05,132.68646,-63.875282,-638.6509,100,2200,19.648058,197.0573399066925,2820.8735162162257,198.9454,283.05,205186,0.004645423,10.0,[-0.067  0.476 -1.555 -1.473 -1.155],0.25512233,0.37741354,-78.218414,0.024083892,2.4083893,0.0037741351,87.575745,22,1.0020149,,0.4645423,87.70061,0.010020149,1.1402429,31600.023
9.929037,3.967285e-05,138.0528,-87.65474,-825.59796,100,2300,17.315147,214.66902875900269,2767.5943167970295,196.45837,277.75,232961,0.0041228235,10.0,[-0.067  0.469 -1.576 -1.482 -1.164],0.24778736,0.30099672,-101.114655,0.018297262,1.8297262,0.0030099675,91.64715,23,0.99701965,,0.41228235,92.78954,0.0099701965,1.0777076,31030.646
9.93354,3.540039e-05,120.39429,-71.457535,-666.68396,100,2400,12.880617,232.40498876571655,2888.0109336472483,182.33342,289.77,261938,0.0039106607,10.0,[-0.068  0.469 -1.603 -1.493 -1.171],0.24729922,0.26782444,-81.65174,0.02007431,2.007431,0.0026782446,93.295204,24,0.99904966,,0.39106607,93.73097,0.009990497,1.0668832,27018.932
9.936047,-2.0141602e-05,128.2074,-93.78894,-855.1349,100,2500,19.519993,249.36291098594666,2954.7574184483983,226.23578,296.43,291581,0.004125995,10.0,[-0.067  0.47  -1.622 -1.511 -1.172],0.23821701,0.45199144,-104.73222,0.023231499,2.32315,0.0045199143,84.74726,25,1.0654148,,0.4125995,85.434296,0.010654147,1.1704901,49907.184
9.941788,-0.00010681152,84.21289,-105.641426,-889.2521,100,2600,4.3499403,267.54149627685547,3190.999926627772,163.31923,320.04,323585,0.007573439,10.0,[-0.061  0.466 -1.63  -1.517 -1.181],0.23445527,0.1435578,-108.910805,0.014163095,1.4163095,0.001435578,97.97814,26,0.99934506,,0.7573439,98.04464,0.009993451,1.0199436,23930.863
9.941126,-3.7841797e-05,98.92609,-103.563065,-874.5557,100,2700,5.2537937,284.6224718093872,3019.711699381589,169.1662,302.87,353872,0.0052719032,10.0,[-0.06   0.467 -1.639 -1.523 -1.184],0.22852077,0.1879674,-107.11081,0.014589293,1.4589293,0.001879674,96.39522,27,0.9720113,,0.5271903,96.88886,0.009720113,1.0321103,25393.146
9.944988,-6.958008e-05,69.019165,-83.184845,-726.0727,100,2800,9.349217,303.17929005622864,3324.5415218670473,121.32791,333.38,387210,0.0031458887,10.0,[-0.059  0.47  -1.648 -1.524 -1.19 ],0.2215202,0.3014481,-88.92545,0.02306075,2.306075,0.0030144812,91.399796,28,0.98272187,,0.31458887,92.352394,0.009827217,1.082809,9802.881
9.945269,-1.953125e-05,86.25818,-105.26634,-907.0774,100,2900,9.606376,321.2134144306183,3364.6691660023416,179.20456,337.4,420950,0.0055250544,10.0,[-0.057  0.466 -1.659 -1.529 -1.197],0.21312898,0.27648884,-111.09386,0.018193603,1.8193603,0.002764888,93.38284,29,1.0386662,,0.55250543,93.52898,0.010386663,1.0691874,29131.783
9.954924,-7.507324e-05,74.04376,-106.7387,-909.33655,100,3000,7.581424,341.51087617874146,3523.5344938143744,170.30219,353.16,456266,0.005707854,10.0,[-0.055  0.468 -1.665 -1.533 -1.206],0.2065199,0.2484838,-111.370605,0.020363469,2.036347,0.002484838,94.355095,30,1.0159053,,0.5707854,94.90635,0.010159053,1.0536703,25735.93
9.954863,4.0893556e-05,65.601135,-81.11089,-705.75397,100,3100,7.4105363,362.67027163505554,3602.1364886621423,151.32944,361.04,492370,0.0049196747,10.0,[-0.053  0.469 -1.671 -1.539 -1.212],0.20369187,0.20831226,-86.43681,0.016873483,1.6873484,0.0020831225,95.895004,31,1.0068341,,0.4919675,95.34569,0.010068343,1.0488151,18303.998
9.952902,-6.347656e-05,67.664795,-108.14378,-915.6913,100,3200,5.9034376,382.9982006549835,3604.87425878659,168.81445,361.35,528505,0.0055195186,10.0,[-0.052  0.466 -1.688 -1.547 -1.215],0.19734764,0.17166616,-112.14889,0.014173405,1.4173405,0.0017166615,97.26199,32,1.0231452,,0.5519519,96.69857,0.010231452,1.0341414,24362.898
9.956202,1.953125e-05,65.83185,-111.19784,-927.52466,100,3300,3.3221645,402.58299922943115,3716.519635171399,168.22394,372.48,565753,0.007434219,10.0,[-0.051  0.468 -1.696 -1.55  -1.222],0.19555062,0.11735367,-113.5981,0.01280794,1.280794,0.0011735366,98.62854,33,0.9951926,,0.7434219,98.39646,0.009951925,1.0162967,26157.348
9.954557,9.155274e-06,68.19635,-108.895775,-925.1856,100,3400,7.536635,421.88670349121094,3565.268995100726,169.18547,357.35,601488,0.004911485,10.0,[-0.049  0.464 -1.702 -1.547 -1.223],0.19018513,0.261494,-113.31163,0.016450262,1.6450262,0.0026149398,94.026764,34,1.0374869,,0.4911485,94.71118,0.010374869,1.0558416,28730.031
9.956249,3.90625e-05,52.61194,-76.08914,-644.43353,100,3500,3.9545808,442.4962944984436,3714.9437543415884,114.38402,372.32,638720,0.0070116874,10.0,[-0.047  0.468 -1.714 -1.549 -1.229],0.1847319,0.17583199,-78.92663,0.015039411,1.5039412,0.0017583198,97.24148,35,1.0439671,,0.7011688,97.22837,0.010439672,1.0285064,12566.622
9.968491,2.9296874e-05,42.9906,-81.90286,-697.7318,100,3600,4.5868716,464.3406934738159,4008.6318213872974,116.780754,401.51,678871,0.006269413,10.0,[-0.047  0.469 -1.722 -1.546 -1.234],0.18259116,0.16303203,-85.454315,0.013864472,1.3864472,0.0016303203,97.452805,36,1.0084168,,0.6269413,97.620094,0.010084166,1.0243793,12548.418
9.961529,6.7749024e-05,43.713684,-110.08932,-919.9795,100,3700,3.2046409,484.7350013256073,3843.366831223341,113.39898,385.09,717380,0.008125418,10.0,[-0.045  0.472 -1.738 -1.551 -1.236],0.18082361,0.11434057,-112.67395,0.013176848,1.3176849,0.0011434058,98.71572,37,1.0024512,,0.81254184,98.90861,0.010024512,1.0110344,11689.533
9.972565,0.00011291504,24.31018,-59.146793,-500.30426,100,3800,2.6674395,507.4965479373932,4238.315963871821,66.93103,424.43,759823,0.0075177364,10.0,[-0.045  0.474 -1.752 -1.553 -1.238],0.1786846,0.13539866,-61.274395,0.013162758,1.3162758,0.0013539867,98.2625,38,1.0182232,,0.75177366,98.26135,0.010182231,1.0176941,3901.0288
9.970476,5.432129e-05,32.82068,-57.77032,-502.49277,100,3900,5.837775,529.728639125824,4067.340590334927,79.332596,407.35,800558,0.0053168642,10.0,[-0.044  0.477 -1.763 -1.561 -1.24 ],0.17309393,0.2925349,-61.542492,0.020291362,2.0291362,0.002925349,92.120255,39,1.0002288,,0.5316864,93.61083,0.010002288,1.0682524,4604.045
9.971565,-0.00015808105,22.028198,-42.383102,-360.50812,100,4000,2.3532186,552.3449416160583,4243.7979051756,52.33041,425.0,843058,0.006464903,10.0,[-0.043  0.484 -1.771 -1.563 -1.246],0.16879708,0.19269489,-44.15321,0.016000457,1.6000458,0.0019269488,96.485756,40,1.0096841,,0.6464903,97.4094,0.010096841,1.026595,2408.847
9.974819,-1.2207031e-05,16.506409,-62.393116,-518.7706,100,4100,1.75455,574.3379981517792,4412.667527919867,56.74355,441.84,887242,0.006924883,10.0,[-0.041  0.485 -1.782 -1.567 -1.25 ],0.17064707,0.15454023,-63.536182,0.016084418,1.6084418,0.0015454021,97.64936,41,0.9960494,,0.6924883,98.10254,0.009960493,1.0193416,2433.9858
9.9659,-7.93457e-05,57.401306,-112.52165,-935.98346,100,4200,2.729633,595.6298475265503,4009.8037918484993,186.07587,401.68,927410,0.008139281,10.0,[-0.04   0.482 -1.798 -1.565 -1.248],0.16946162,0.10323277,-114.634186,0.012879066,1.2879066,0.0010323277,98.981125,42,1.0175003,,0.81392807,98.93184,0.010175002,1.0107969,33340.77
9.979631,-3.6621095e-05,9.81958,-8.513388,-99.09363,100,4300,5.6465473,618.6178987026215,4524.9059539699365,20.98272,452.97,972707,0.0030258559,10.0,[-0.04   0.487 -1.808 -1.573 -1.249],0.1708709,0.6008009,-12.136478,0.033446647,3.3446648,0.006008009,78.51288,43,1.1484491,,0.3025856,73.46157,0.011484491,1.361256,199.0788
9.979143,0.00011291504,25.627075,-118.20037,-967.7461,100,4400,0.58313036,641.5601508617401,4464.466950234895,124.269165,446.93,1017400,0.00813021,10.0,[-0.032  0.486 -1.809 -1.578 -1.248],0.17105477,0.0784897,-118.52409,0.012379374,1.2379375,0.0007848969,99.385376,44,0.9980893,,0.81302106,99.56389,0.009980892,1.0043802,15167.336
9.984116,-8.605957e-05,9.909485,-34.111485,-286.25574,100,4500,1.2927247,664.170646905899,4595.459490197866,33.2804,459.93,1063393,0.007067543,10.0,[-0.032  0.485 -1.811 -1.579 -1.248],0.16956119,0.14315552,-35.059113,0.014772634,1.4772635,0.001431555,97.98012,45,0.99704313,,0.7067543,98.05954,0.009970431,1.0197886,739.60126
9.979235,9.155274e-06,31.234253,-117.016884,-962.12976,100,4600,1.0690441,685.8656342029572,4378.273990851664,130.98308,438.3,1107223,0.008785331,10.0,[-0.031  0.484 -1.82  -1.584 -1.249],0.16830386,0.05940329,-117.83634,0.011614004,1.1614004,0.0005940329,99.65192,46,1.0051094,,0.8785331,99.577736,0.010051094,1.0042405,16513.795
9.982403,-1.7700195e-05,27.96106,-87.5819,-735.6213,100,4700,3.991167,707.428849697113,4476.785136904434,111.15712,448.09,1152032,0.0058063245,10.0,[-0.031  0.483 -1.827 -1.585 -1.251],0.16454896,0.18600924,-90.09486,0.015191607,1.5191607,0.0018600924,96.59061,47,0.99006295,,0.58063245,96.79754,0.009900629,1.0330842,9169.154
9.980652,1.5258789e-05,15.367615,-84.5814,-695.95386,100,4800,0.91861606,729.4080715179443,4565.490518024715,73.9398,457.01,1197733,0.008162869,10.0,[-0.03   0.479 -1.835 -1.587 -1.254],0.16213287,0.08406018,-85.23658,0.01186502,1.186502,0.00084060174,99.294266,48,0.9970818,,0.8162869,99.38476,0.009970817,1.0061905,5130.1255
9.984022,-9.155274e-06,7.6331177,-12.359765,-116.05853,100,4900,2.8550122,753.4175360202789,4665.17768462611,22.707422,466.91,1244424,0.0030678269,10.0,[-0.03   0.479 -1.841 -1.587 -1.257],0.16296567,0.3429028,-14.214219,0.019715736,1.9715736,0.003429028,89.016754,49,0.97620714,,0.3067827,87.27991,0.009762072,1.1457391,258.02063
9.988333,-7.507324e-05,14.766174,-119.76964,-978.61884,100,5000,0.14496112,777.7523965835571,4746.733693868749,100.36153,474.97,1291921,0.009429291,10.0,[-0.025  0.482 -1.844 -1.587 -1.256],0.1628399,0.030639352,-119.85592,0.010738623,1.0738623,0.0003063935,99.907585,50,1.0073311,,0.9429291,99.90202,0.01007331,1.0009807,10172.335
9.986513,-2.746582e-05,3.647766,-5.296917,-51.62085,100,5100,1.3631859,801.6748161315918,4767.772866657002,9.983611,477.12,1339633,0.0037368443,10.0,[-0.025  0.483 -1.845 -1.586 -1.256],0.15578766,0.36422086,-6.3222647,0.019389547,1.9389547,0.0036422084,88.39031,51,1.0049784,,0.37368444,90.11138,0.010049785,1.1097378,49.16265
9.991035,3.0517578e-05,20.651306,-116.18778,-952.85266,100,5200,0.6670463,825.1974430084229,4753.463987844164,120.83672,475.58,1387191,0.008862738,10.0,[-0.022  0.486 -1.862 -1.592 -1.263],0.15527505,0.04847058,-116.70011,0.011473089,1.147309,0.0004847058,99.76788,52,1.0048999,,0.88627374,99.73543,0.010048998,1.0026528,14161.195
9.988621,-2.2583008e-05,13.569153,-90.34662,-742.3551,100,5300,0.67762566,848.2812118530273,4751.289634066144,82.994194,475.42,1434733,0.008579859,10.0,[-0.021  0.486 -1.867 -1.594 -1.264],0.15479125,0.04779277,-90.919586,0.01100017,1.1000171,0.00047792765,99.77188,53,0.9994986,,0.85798585,99.77011,0.009994985,1.0023042,6281.2437
9.991043,5.5541994e-05,11.788757,-118.862724,-971.61884,100,5400,0.23538303,873.3042659759521,4816.340280379288,97.81222,481.87,1482920,0.008732288,10.0,[-0.022  0.487 -1.875 -1.595 -1.264],0.15490523,0.046832174,-118.99847,0.011070275,1.1070275,0.00046832173,99.78244,54,1.0029628,,0.8732288,99.83285,0.01002963,1.0016743,9561.799
9.993059,-2.380371e-05,11.558228,-118.859985,-971.82874,100,5500,0.22956085,896.7694363594055,4884.486497719899,98.4569,488.64,1531784,0.009270851,10.0,[-0.021  0.487 -1.875 -1.594 -1.264],0.15489917,0.03346778,-119.024254,0.010893864,1.0893863,0.00033467787,99.88932,55,1.005465,,0.9270851,99.89033,0.010054651,1.0010979,9635.503
9.988852,3.967285e-05,31.968506,-114.126205,-941.5471,100,5600,1.8593166,919.7912678718567,4680.181941292124,148.05124,468.3,1578614,0.008074131,10.0,[-0.021  0.487 -1.877 -1.596 -1.264],0.15200838,0.10386555,-115.31547,0.0135532,1.3553201,0.0010386555,98.973495,56,1.0198976,,0.8074131,98.84799,0.010198977,1.0116544,20934.744
9.991938,2.5024414e-05,19.961365,-116.18013,-953.554,100,5700,0.7590866,943.8205010890961,4758.879343947656,119.62496,476.1,1626224,0.0084437,10.0,[-0.021  0.486 -1.882 -1.598 -1.267],0.15103213,0.05414221,-116.78601,0.01141384,1.141384,0.0005414221,99.71149,57,1.0065721,,0.84437,99.7382,0.010065722,1.0026249,13650.79
9.990343,7.93457e-06,11.16687,-63.624508,-524.1443,100,5800,0.6630349,966.5735199451447,4746.106999396665,58.055584,474.86,1673710,0.008373304,10.0,[-0.021  0.488 -1.887 -1.6   -1.268],0.14962645,0.052749265,-64.1943,0.011118291,1.1118292,0.0005274926,99.719894,58,0.99527174,,0.83733046,99.71015,0.009952717,1.0029069,3038.502
9.993425,-5.9814454e-05,11.402344,-116.45069,-952.3341,100,5900,0.28966236,990.0781955718994,4851.701953514634,95.9747,485.35,1722245,0.008344344,10.0,[-0.021  0.488 -1.894 -1.6   -1.269],0.14926526,0.042395923,-116.636696,0.010767659,1.0767659,0.00042395928,99.82348,59,1.0081801,,0.83443445,99.82237,0.010081802,1.0017794,9235.055
9.992115,8.911133e-05,11.319885,-92.35302,-760.0564,100,6000,1.2720823,1012.8635931015015,4780.5220779510155,77.41387,478.26,1770071,0.0074672666,10.0,[-0.02   0.489 -1.896 -1.601 -1.27 ],0.14785896,0.11087337,-93.08743,0.013630792,1.3630792,0.0011087337,98.82461,60,1.016636,,0.7467267,98.854935,0.010166359,1.0115833,4843.1313
9.991434,-1.6479493e-05,22.096985,-112.75464,-931.9359,100,6100,1.8326199,1036.6655101776123,4731.770055263409,123.27936,473.4,1817411,0.007402159,10.0,[-0.02   0.487 -1.899 -1.603 -1.271],0.14586718,0.09283257,-114.13839,0.012991707,1.2991707,0.0009283257,99.12185,61,0.9862816,,0.7402159,99.218056,0.009862815,1.007881,12527.775
9.994541,3.967285e-05,8.370911,-88.35632,-724.9,100,6200,0.8206539,1061.0625593662262,4884.746428737665,73.00052,488.63,1866274,0.008064356,10.0,[-0.02   0.487 -1.905 -1.606 -1.273],0.145604,0.08574746,-88.78172,0.012111878,1.2111878,0.0008574745,99.270325,62,1.0001515,,0.8064356,99.115585,0.010001514,1.008923,4171.7764
9.995274,-3.3569337e-05,10.226868,-84.97926,-701.18634,100,6300,1.1600742,1084.6582357883453,4879.936419571975,74.88403,488.13,1915087,0.008050643,10.0,[-0.02   0.486 -1.926 -1.605 -1.273],0.14489788,0.07577919,-85.87747,0.011929805,1.1929805,0.00075779186,99.43667,63,1.0067954,,0.8050643,99.392845,0.010067954,1.0061086,4503.782
9.992516,4.6386718e-05,2.4492188,-7.209288,-62.213074,100,6400,0.5745436,1108.101254940033,4862.562903698113,9.104741,486.46,1963733,0.0047440645,10.0,[-0.02   0.489 -1.932 -1.611 -1.274],0.14478362,0.20389616,-7.619468,0.014767824,1.4767824,0.0020389615,96.018166,64,1.0012534,,0.47440648,95.82253,0.010012533,1.0435959,67.83508
9.993576,-3.8452148e-05,10.444031,-119.14567,-972.9285,100,6500,0.023510456,1131.915892124176,4903.899544909062,97.81094,490.57,2012790,0.009755572,10.0,[-0.017  0.492 -1.938 -1.613 -1.274],0.14477377,0.012808094,-119.158966,0.010332393,1.0332394,0.000128081,99.98361,65,1.000563,,0.97555727,99.98279,0.010005631,1.0001721,9626.674
9.993301,-2.6245118e-05,9.415894,-57.111946,-473.99335,100,6600,1.265081,1154.3523075580597,4850.170713560693,56.641365,485.2,2061310,0.00747756,10.0,[-0.017  0.492 -1.938 -1.613 -1.274],0.14291805,0.10853872,-58.05212,0.01256359,1.256359,0.0010853871,98.81434,66,0.99085844,,0.747756,98.88987,0.009908584,1.0112259,2393.6064
9.995201,-7.141113e-05,9.470093,-87.93502,-723.89764,100,6700,0.9605024,1177.6131477355957,4899.406737657823,75.02556,490.08,2110318,0.007645875,10.0,[-0.017  0.492 -1.95  -1.616 -1.276],0.14144456,0.07306745,-88.659065,0.011967678,1.1967678,0.00073067454,99.48107,67,1.0116571,,0.7645875,99.46857,0.01011657,1.0053427,4853.716
9.993992,-4.0893556e-05,1.7154541,-9.7564945,-81.62549,100,6800,0.3681874,1201.4594330787659,4912.80324154827,9.020017,491.45,2159463,0.0051188366,10.0,[-0.017  0.491 -1.962 -1.616 -1.278],0.14318149,0.15458371,-9.997081,0.013734011,1.3734012,0.0015458371,97.66141,68,0.99896014,,0.5118837,97.4945,0.009989601,1.0256989,56.89157
9.9954605,4.2114258e-05,10.674622,-120.33789,-982.7001,100,6900,0.03129816,1223.449110507965,4903.165736432988,98.827385,490.45,2208508,0.009389787,10.0,[-0.015  0.493 -1.963 -1.616 -1.276],0.14306805,0.017503442,-120.35565,0.010306415,1.0306416,0.00017503444,99.96937,69,0.9998565,,0.93897873,99.97757,0.009998564,1.0002244,9863.198
9.9950695,-2.2583008e-05,13.575562,-88.43934,-727.18176,100,7000,0.83365595,1245.902910232544,4867.282504805766,90.20284,486.87,2257195,0.008104909,10.0,[-0.015  0.493 -1.963 -1.616 -1.276],0.1412066,0.065002605,-89.06124,0.011540688,1.1540688,0.0006500261,99.58593,70,1.0080761,,0.8104909,99.52611,0.010080759,1.0047615,7296.255
9.99534,-2.0141602e-05,7.8619385,-56.97233,-470.7025,100,7100,0.85204816,1269.1622822284698,4872.248611058706,51.839664,487.36,2305931,0.008586373,10.0,[-0.015  0.494 -1.968 -1.618 -1.278],0.13952455,0.0696074,-57.64907,0.011899681,1.1899681,0.0006960739,99.53086,71,1.0138805,,0.85863733,99.39451,0.010138805,1.0060918,2155.072
9.994648,5.0048828e-05,21.860352,-116.02187,-961.5415,100,7200,2.8592243,1294.8908298015594,4823.593936082017,127.82471,482.51,2354182,0.0073444387,10.0,[-0.015  0.496 -1.975 -1.622 -1.279],0.13732056,0.14018069,-117.76425,0.014749701,1.4749701,0.001401807,98.17279,72,1.0275203,,0.7344439,98.12998,0.010275203,1.0190566,14165.79
9.996071,-8.911133e-05,0.8618164,-3.4514182,-30.49347,100,7300,0.40969512,1320.105126619339,4949.705175229915,4.261744,495.09,2403691,0.0040122652,10.0,[-0.015  0.492 -1.981 -1.623 -1.282],0.13419238,0.22551277,-3.7347612,0.014709013,1.4709013,0.0022551278,95.0687,73,0.9901668,,0.40122655,93.557755,0.009901667,1.0688585,3.8926353
