EpThisIter,TimestepsSoFar,ESSClassic,StdIW,Iteration,ESSRenyi,InitialReturnMean,EmpiricalD2,Bound,EpRewMean,MeanEntropy,Weights,InitialReturnMax,InitialReturnStd,EpisodesSoFar,InitialReturnMin,ReturnStepMax,MeanIW,RewardCompression,ReturnStepMaxmin,InitialBound,MinIW,ReturnMeanIW,EpLenMean,TimeElapsed,MaxIW
100,687,15.351960182189941,0.5906005915663697,1,75.8689193725586,56.109130859375,1.3180627822875977,26.88256072998047,58.66154410347419,1.3703376054763794,[ 0.74  -1.049  0.227  0.317  0.   ],317.3926086425781,44.4128532409668,100,,9.999996185302734,0.9839754026634783,0.020000000000000018,9.999996185302734,18.381718,0.07380498674711487,71.51087951660156,6.87,1.0788156986236572,5.005524731671334
100,1489,3.3335282802581787,5.029580470723146,2,14.770398139953613,66.88925170898438,6.770298004150391,76.05745697021484,70.15419079801426,1.399651050567627,[ 0.54  -1.194  0.168  0.126 -0.049],229.89483642578125,46.14389419555664,200,,9.999999046325684,1.3796678379949179,0.030000000000000027,9.999999046325684,40.80173,0.0043696928747584286,149.3194580078125,8.02,5.4001054763793945,49.84796039799493
100,2476,1.6230146884918213,7.134231130971774,3,19.49592399597168,82.65908813476562,5.129277229309082,259.3165283203125,88.64235838611323,1.1884126663208008,[ 0.433 -1.332  0.034 -0.434 -0.019],412.8719787597656,64.86685943603516,300,,10.0,1.5217118764931952,,10.0,32.092804,0.0018900994410672386,373.8385925292969,9.87,10.178382873535156,70.78582108224488
100,3825,1.1119474172592163,35.361391127850375,4,1.2597395181655884,113.18672180175781,79.3814926147461,1066.95947265625,124.82355710380234,1.160431146621704,[ 0.097 -0.615 -0.454 -0.923 -0.231],394.8514404296875,88.19886016845703,400,,9.999993324279785,4.311523387062191,0.020000000000000018,9.999993324279785,67.13742,0.045033463697042024,1497.822265625,13.49,15.016056299209595,352.5190471087515
100,6217,20.3046932220459,1.4240611632629494,5,50.30459976196289,191.58462524414062,1.9878897666931152,194.06178283691406,229.0650826990501,1.2186875343322754,[ 0.193  0.011 -0.759 -1.313 -0.258],561.1481323242188,144.43994140625,500,,9.999993324279785,1.1645339842180007,0.010000000000000009,9.999993324279785,124.79352,0.23221611433602785,290.9607849121094,23.92,22.26786780357361,12.690909605264311
100,8920,15.444690704345703,1.825766824388215,6,39.35258865356445,215.77964782714844,2.5411288738250732,179.3167724609375,260.15688847332126,1.1309159994125366,[ 0.113  0.11  -1.004 -1.519 -0.2  ],614.9093627929688,140.6206817626953,600,,9.999999046325684,1.226009336809281,,9.999999046325684,140.46893,0.06618802489147593,299.36895751953125,27.03,28.72797918319702,13.76041119409386
100,12074,47.08873748779297,0.6246988603665616,7,70.33936309814453,244.8467254638672,1.4216790199279785,189.40206909179688,305.23442872261614,1.1269543170928955,[ 0.013  0.07  -1.035 -1.378 -0.288],658.6103515625,161.12863159179688,700,9.979377746582031,9.99999713897705,1.105724707530257,,9.99999713897705,164.18375,0.2308497536590489,285.57989501953125,31.54,35.23548603057861,4.3576104948649546
100,15711,3.513082504272461,12.180602663420704,8,4.048610687255859,278.1676025390625,24.699831008911133,745.0718994140625,353.50799310193105,0.9559712409973145,[ 0.128  0.015 -1.062 -1.485 -0.292],766.9629516601562,164.0502471923828,800,9.981619834899902,10.0,2.8646648180148877,,10.0,184.2342,0.0018761634071499673,1211.9107666015625,36.37,41.60131764411926,112.19406401332272
100,20251,73.11990356445312,,9,100.0,328.06915283203125,1.0,235.9053955078125,443.8089453790222,0.9559712409973145,[ 0.148 -0.015 -1.1   -1.614 -0.463],752.513916015625,198.91294860839844,900,,9.999999046325684,1.0,,9.999999046325684,235.9054,1.0,328.06915283203125,45.4,49.97970652580261,1.0
100,23844,7.0817670822143555,3.6564306964521256,10,14.481913566589355,275.9535827636719,6.90516471862793,309.5096740722656,349.0976893142851,0.8343449831008911,[ 0.148 -0.015 -1.1   -1.614 -0.463],614.8738403320312,162.97813415527344,1000,,9.999999046325684,1.4699002620033585,,9.999999046325684,200.64722,3.1091252842949976e-220,507.3973083496094,35.93,54.36896514892578,29.48755704978026
100,27817,73.06440734863281,0.10694619896759514,11,98.88693237304688,299.3878479003906,1.0112559795379639,218.45594787597656,387.0887659974732,0.8294633030891418,[ 0.063 -0.036 -1.121 -1.608 -0.585],712.2725830078125,170.38824462890625,1100,9.980024337768555,9.999996185302734,0.9978139245408433,,9.999996185302734,212.15262,0.7885342970978895,306.1807556152344,39.73,60.84141421318054,1.2715035511798438
100,31767,52.007877349853516,0.5523527722052943,12,81.10499572753906,303.1431884765625,1.2329696416854858,231.37106323242188,384.7747274696148,0.8405346274375916,[ 0.065 -0.037 -1.203 -1.614 -0.589],662.091552734375,152.62864685058594,1200,9.981795310974121,9.999995231628418,1.0147286109424103,,9.999995231628418,222.05386,0.240393063982813,321.4119873046875,39.5,67.42699384689331,4.2627925842745595
100,36509,57.441864013671875,0.5798951852529598,13,79.13932037353516,342.9153137207031,1.263594388961792,299.6102600097656,463.97672301483,0.8710032105445862,[ 0.104 -0.031 -1.229 -1.623 -0.578],755.0316162109375,188.4396209716797,1300,,10.0,1.1294803830996663,,10.0,250.4432,0.3547836041781356,403.5578918457031,47.42,73.82334685325623,4.047602409146507
100,41158,78.86762237548828,,14,100.0,342.54608154296875,1.0,253.92919921875,454.66050364979014,0.8710032105445862,[ 0.102 -0.008 -1.248 -1.696 -0.548],723.5538330078125,177.31436157226562,1400,,10.0,1.0,,10.0,253.9292,1.0,342.54608154296875,46.49,78.13487315177917,1.0
100,45672,38.76095962524414,1.3695262857928596,15,51.56003189086914,332.4464111328125,1.9394867420196533,269.6966247558594,441.18133375464345,0.8743711113929749,[ 0.102 -0.008 -1.248 -1.696 -0.548],801.4656982421875,175.5328369140625,1500,9.982368469238281,10.0,1.2136740484629787,,10.0,234.28731,0.13303801973307658,406.3983459472656,45.14,82.41301131248474,9.966225538229784
100,50714,3.2111165523529053,12.3223284522757,16,3.479434013366699,368.0077819824219,28.740306854248047,606.992919921875,493.96763191813557,0.9592356085777283,[ 0.135  0.032 -1.252 -1.705 -0.545],720.7860107421875,169.63623046875,1600,19.86648941040039,9.999998092651367,2.5207911836680945,,9.999998092651367,279.7299,2.044412712662181e-219,1080.2506103515625,50.42,88.94808650016785,121.27739948473797
