AvgNormIw,Bound,ESSClassic,VarRet,AvgVanillaIw,VarNormIw,EpsThisIter,BatchSize,MinNormIw,J,VanillaAvgRet,ESSRenyi,MaxVanillaIw,AvgDiscRet,VarVanillaIw,AvgEpLen,VarDiscRet,eRenyi2,IterType,MaxNormIw,VarJ,AvgRet,MinVanillaIw
0.010000002,18.142927,1.1344786684313295,163.3058389954867,7.79236,0.00880265,100,100,1.5168721e-06,29.918255,-5.4681493473822025,16.09062516256338,731.55255,-5.4681493473822025,5345.045,500.0,163.3058389954867,6.214799,1,0.9388075,19.163383,-5.4681493473822025,0.0011820013
0.01,-inf,8.479822010377966,163.3058389954867,30.376822,0.0010901717,100,200,4.499996e-07,-6.3669734,-5.4681493473822025,nan,846.0227,-3.5298959814343056,10059.574,500.0,124.20366419560787,nan,,0.2785093,24.29344,-5.4681493473822025,0.0013669557
0.005000001,7.780047,1.0722482394734767,92.6047943145719,28.447338,0.004661407,100,200,6.0977563e-06,13.45759,-2.1481270086862216,69.21463910581299,5494.4043,-2.1481270086862216,150889.94,500.0,92.6047943145719,2.8895621,1,0.965715,6.9844437,-2.1481270086862216,0.034692988
0.009999998,-5.6532674,100.0,268.62844980398,1.0,3.5044917e-18,100,200,0.01,-0.64695275,-0.6469526028031108,200.0,1.0,-0.6469526028031108,,500.0,268.62844980398,1.0,2,0.01,16.307734,-0.6469526028031108,1.0
0.005,-5.685532,73.87749717993113,92.6047943145719,2.663215,4.2894077e-05,100,300,3.4169852e-07,0.60098255,-2.1481270086862216,95.1278447643031,28.82427,-1.6959437964657489,12.169416,500.0,162.6309645981002,3.1536508,,0.054115552,22.243044,-2.1481270086862216,0.00018200334
0.0033333334,33.337196,1.1763374270214975,168.41958071199898,14.578876,0.002831983,100,300,3.3601555e-10,45.49172,-5.402021168444659,15.102292069401273,4031.4438,-5.402021168444659,54172.777,500.0,168.41958071199898,19.864534,1,0.92175466,51.756687,-5.402021168444659,1.4696186e-06
0.009999998,-4.944416,100.0,138.2479336882849,1.0,3.5044917e-18,100,300,0.01,-1.3299884,-1.3299886025861831,300.0,1.0,-1.3299886025861831,,500.0,138.2479336882849,1.0,2,0.01,11.698952,-1.3299886025861831,1.0
0.0049999994,-4.3181925,200.00000010221265,289.02008144052894,1.0,2.179301e-19,100,300,0.005,-0.15516287,1.0196626359228,300.0,1.0,1.0196626359228,,500.0,289.02008144052894,1.0,2,0.005,14.590335,1.0196626359228,1.0
0.0033333334,-inf,1.9825673224328055,168.41958071199898,3260.3457,0.0016757967,100,400,2.5360306e-10,0.8662389,-5.402021168444659,nan,680448.6,0.4316351632706501,1603212300.0,500.0,186.08051171457558,nan,,0.6956815,17.47614,-5.402021168444659,0.00024805008
0.0025,15.175372,1.2742403090350833,98.15683837224222,8.096805,0.001960605,100,400,9.957177e-09,22.382631,-4.1638760016566785,42.95152461740687,2868.474,-4.1638760016566785,20565.408,500.0,98.15683837224222,9.312824,1,0.8856809,47.290314,-4.1638760016566785,3.224853e-05
0.009999998,-3.2956035,100.0,156.53837334892125,1.0,3.5044917e-18,100,400,0.01,0.19065171,0.1906516150241491,400.0,1.0,0.1906516150241491,,500.0,156.53837334892125,1.0,2,0.01,12.448814,0.1906516150241491,1.0
0.0049999994,-0.9406314,200.00000010221265,204.36649127262885,1.0,2.179301e-19,100,400,0.005,1.9598413,3.729030277055244,400.0,1.0,3.729030277055244,,500.0,204.36649127262885,1.0,2,0.005,13.482504,3.729030277055244,1.0
0.0033333336,-1.0717113,299.999969473632,202.85313624186378,1.0,5.4391416e-20,100,400,0.0033333334,1.9273975,1.862510176375883,400.0,1.0,1.862510176375883,,500.0,202.85313624186378,1.0,2,0.0033333334,13.71601,1.862510176375883,1.0
0.0025,-332.44495,4.9998718554559485,98.15683837224222,181.50601,0.0004950003,100,500,4.8017337e-09,3.9697952,-4.1638760016566785,0.029803389600037346,31009.168,0.6698743546483256,2609200.8,500.0,189.06228912490505,16776.615,,0.42710936,30.28779,-4.1638760016566785,0.0003486174
0.002,35.52747,1.181968475577495,169.83878482897975,10.886165,0.0016914756,100,500,1.34536176e-11,45.101006,-6.6802713755641685,24.3430024732648,5006.0864,-6.6802713755641685,50113.59,500.0,169.83878482897975,20.539783,1,0.91971534,74.46132,-6.6802713755641685,7.322915e-08
0.009999998,0.45795965,100.0,274.9021359799376,1.0,3.5044917e-18,100,500,0.01,4.726927,4.726927169002346,500.0,1.0,4.726927169002346,,500.0,274.9021359799376,1.0,2,0.01,16.497063,4.726927169002346,1.0
0.0049999994,1.5794466,200.00000010221265,267.2824255715536,1.0,2.179301e-19,100,500,0.005,5.131816,5.5367052634472405,500.0,1.0,5.5367052634472405,,500.0,267.2824255715536,1.0,2,0.005,16.38735,5.5367052634472405,1.0
0.0033333336,0.7490783,299.999969473632,323.71747307945975,1.0,5.4391416e-20,100,500,0.0033333334,4.0028167,1.744817382185367,500.0,1.0,1.744817382185367,,500.0,323.71747307945975,1.0,2,0.0033333334,16.982529,1.744817382185367,1.0
0.0024999997,0.7004943,400.0,173.79826333237816,1.0,5.434597e-20,100,500,0.0025,3.5183146,2.064808891096983,500.0,1.0,2.064808891096983,,500.0,173.79826333237816,1.0,2,0.0025,16.12526,2.064808891096983,1.0
0.0020000003,32.10901,1.1911119924582414,216.9120105674624,12.191019,0.0016784602,100,500,4.6384276e-08,38.847958,5.688127881950469,69.93619293493558,5584.89,5.688127881950469,62363.58,500.0,216.9120105674624,7.149374,1,0.9162302,46.822727,5.688127881950469,0.0002827358
0.009999998,9.050703,100.0,434.40932617819493,1.0,3.5044917e-18,100,500,0.01,16.184944,16.184945778034376,500.0,1.0,16.184945778034376,,500.0,434.40932617819493,1.0,2,0.01,20.738014,16.184945778034376,1.0
0.0049999994,7.988413,200.00000010221265,269.89682646996573,1.0,2.179301e-19,100,500,0.005,13.033083,9.881222276412345,500.0,1.0,9.881222276412345,,500.0,269.89682646996573,1.0,2,0.005,18.935833,9.881222276412345,1.0
0.0033333336,8.51498,299.999969473632,435.39672939052963,1.0,5.4391416e-20,100,500,0.0033333334,12.704095,12.04611742669017,500.0,1.0,12.04611742669017,,500.0,435.39672939052963,1.0,2,0.0033333334,19.568884,12.04611742669017,1.0
0.0024999997,8.435993,400.0,302.67292874977664,1.0,5.434597e-20,100,500,0.0025,12.063872,10.143204023476082,500.0,1.0,10.143204023476082,,500.0,302.67292874977664,1.0,2,0.0025,19.061666,10.143204023476082,1.0
0.0019999999,68.96443,1.1420225570488585,349.6861573034247,12.244395,0.0017507803,100,500,1.0406314e-08,81.201065,11.595797911746288,35.1594113094783,5728.662,11.595797911746288,65621.53,500.0,349.6861573034247,14.220943,1,0.93571985,75.052284,11.595797911746288,6.3709515e-05
0.009999998,19.288471,100.0,308.53967967737583,1.0,3.5044917e-18,100,500,0.01,24.460047,24.46004791085172,500.0,1.0,24.46004791085172,,500.0,308.53967967737583,1.0,2,0.01,17.47725,24.46004791085172,1.0
0.0049999994,18.786228,200.00000010221265,421.0594763927681,1.0,2.179301e-19,100,500,0.005,23.811468,23.16289018602669,500.0,1.0,23.16289018602669,,500.0,421.0594763927681,1.0,2,0.005,19.015053,23.16289018602669,1.0
0.0033333336,20.676548,299.999969473632,417.75465537222095,1.0,5.4391416e-20,100,500,0.0033333334,24.779638,26.71597603670098,500.0,1.0,26.71597603670098,,500.0,417.75465537222095,1.0,2,0.0033333334,19.513634,26.71597603670098,1.0
0.0024999997,20.746965,400.0,428.1081621110954,1.0,5.434597e-20,100,500,0.0025,24.300346,22.86246916820167,500.0,1.0,22.86246916820167,,500.0,428.1081621110954,1.0,2,0.0025,19.804855,22.86246916820167,1.0
0.0019999999,48.15697,1.2452068494673136,432.8487279926546,8.877998,0.00160537,100,500,4.5989594e-09,58.603973,25.394593204749995,46.27646437954666,3977.4868,25.394593204749995,31633.35,500.0,432.8487279926546,10.804628,1,0.8960324,42.250835,25.394593204749995,2.0414776e-05
0.009999998,33.181316,100.0,509.17836354414663,1.0,3.5044917e-18,100,500,0.01,39.87277,39.87276800585334,500.0,1.0,39.87276800585334,,500.0,509.17836354414663,1.0,2,0.01,22.451872,39.87276800585334,1.0
0.0049999994,33.754093,200.00000010221265,380.98234271807854,1.0,2.179301e-19,100,500,0.005,38.606976,37.34118486490945,500.0,1.0,37.34118486490945,,500.0,380.98234271807854,1.0,2,0.005,21.029306,37.34118486490945,1.0
0.0033333336,33.846054,299.999969473632,531.6222811440986,1.0,5.4391416e-20,100,500,0.0033333334,38.183468,37.33644058113582,500.0,1.0,37.33644058113582,,500.0,531.6222811440986,1.0,2,0.0033333334,21.693668,37.33644058113582,1.0
0.0024999997,34.674934,400.0,426.66073312872254,1.0,5.434597e-20,100,500,0.0025,38.51616,39.514253355160875,500.0,1.0,39.514253355160875,,500.0,426.66073312872254,1.0,2,0.0025,21.421766,39.514253355160875,1.0
0.002,72.78447,1.2201474084847872,353.6586294187175,8.759187,0.0016384232,100,500,3.418871e-09,85.802185,38.803476767436244,34.82813188997327,3964.4858,38.803476767436244,31426.328,500.0,353.6586294187175,14.356211,1,0.9052178,70.47722,38.803476767436244,1.4973264e-05
0.009999998,40.36093,100.0,482.9089306848096,1.0,3.5044917e-18,100,500,0.01,47.8612,47.8611980917086,500.0,1.0,47.8611980917086,,500.0,482.9089306848096,1.0,2,0.01,21.865036,47.8611980917086,1.0
0.0049999994,44.059895,200.00000010221265,317.0930882359114,1.0,2.179301e-19,100,500,0.005,49.680916,51.500634284937654,500.0,1.0,51.500634284937654,,500.0,317.0930882359114,1.0,2,0.005,19.982803,51.500634284937654,1.0
0.0033333336,44.512573,299.999969473632,366.32808852606354,1.0,5.4391416e-20,100,500,0.0033333334,49.10212,47.94451584942597,500.0,1.0,47.94451584942597,,500.0,366.32808852606354,1.0,2,0.0033333334,19.69179,47.94451584942597,1.0
0.0024999997,45.47642,400.0,410.54219264582326,1.0,5.434597e-20,100,500,0.0025,49.451084,50.497974127502786,500.0,1.0,50.497974127502786,,500.0,410.54219264582326,1.0,2,0.0025,19.819168,50.497974127502786,1.0
0.0020000003,68.82342,1.2520883350171832,363.3736274124468,7.5915484,0.0015965243,100,500,1.5346996e-09,81.02327,50.25988207691942,42.45722759538397,3391.6997,50.25988207691942,23002.566,500.0,363.3736274124468,11.776558,1,0.8935462,48.37734,50.25988207691942,5.825373e-06
