MaxNormIw,VarJ,AvgNormIw,Bound,ESSClassic,VarVanillaIw,VarRet,AvgEpLen,ESSRenyi,AvgRet,VanillaAvgRet,MinNormIw,BatchSize,AvgDiscRet,MaxVanillaIw,J,AvgVanillaIw,VarDiscRet,MinVanillaIw,eRenyi2,VarNormIw
0.04489713,184.33109,0.009999998,-871.3499,31.451382527931695,1.6552091,5254838.902459086,200.0,36.16369776237603,-2533.0888874316115,-2533.0888874316115,5.14223e-13,100,-2533.0888874316115,3.892988,-65.803795,0.8670906,5254838.902459086,4.4587795e-11,2.765204,0.0002201526
0.013342474,8.62923,0.01,-14.123482,89.44140994806929,0.12583548,103.27924976126296,200.0,88.3796458770059,-9.742420156845265,-9.742420156845265,0.0009565388,100,-9.742420156845265,1.370635,-8.839504,1.027272,103.27924976126296,0.098262556,1.1314822,1.19242795e-05
0.04673768,9.954791,0.009999999,-11.059857,60.66006626627967,0.86825424,77.99971502568455,200.0,64.50376836797763,-9.255030651559373,-9.255030651559373,0.0023595942,100,-9.255030651559373,5.3807507,-8.073974,1.1512661,77.99971502568455,0.27165207,1.550297,6.5508175e-05
0.011893522,39.240818,0.01,-249.9841,94.50228551874373,0.059636794,74597.04625643339,200.0,95.2985372712058,-38.59235331709604,-38.59235331709604,0.0013881131,100,-38.59235331709604,1.1981642,-13.9719925,1.0074091,74597.04625643339,0.13983977,1.049334,5.8762835e-06
0.029722074,9.209285,0.01,-11.517864,49.58384503930729,0.7185881,74.06232166544578,200.0,54.5903989684542,-9.660715636909176,-9.660715636909176,2.8725675e-09,100,-9.660715636909176,2.4861193,-7.5919952,0.8364555,74.06232166544578,2.402775e-07,1.831824,0.00010270565
0.016475867,6.460715,0.01,-9.452614,97.88448598647281,0.020821102,42.95157156279323,200.0,96.56159505246329,-7.616357794272634,-7.616357794272634,0.00865513,100,-7.616357794272634,1.6090395,-7.5557,0.97660387,42.95157156279323,0.84526336,1.0356084,2.1830656e-06
0.015563261,7.2134852,0.01,-10.232238,90.4211761450435,0.11136736,49.19224244666359,200.0,89.97798552304656,-8.438038599558869,-8.438038599558869,0.0023695654,100,-8.438038599558869,1.5877289,-8.258414,1.0201775,49.19224244666359,0.24173774,1.111383,1.0700558e-05
0.03905175,7.9647717,0.01,-8.937857,57.89844906128268,0.7582185,54.806328897530285,200.0,54.43005712535655,-7.387711030203302,-7.387711030203302,0.00015598844,100,-7.387711030203302,3.967708,-6.059228,1.0160129,54.806328897530285,0.015848627,1.8372202,7.345069e-05
0.017090768,6.9077473,0.01,-8.607101,73.41583585596817,0.38642868,41.616005290126814,200.0,73.67693267603892,-6.839414388505519,-6.839414388505519,6.3553903e-06,100,-6.839414388505519,1.7566983,-6.326041,1.027864,41.616005290126814,0.00065324764,1.3572769,3.6576155e-05
0.040886153,6.7712054,0.01,-9.085766,84.84175870491362,0.16336738,48.5233997980631,200.0,83.89847180428549,-7.301476064935805,-7.301476064935805,0.0070631,100,-7.301476064935805,3.890066,-6.961226,0.95143855,48.5233997980631,0.67201054,1.1919168,1.8046954e-05
0.01904491,7.234535,0.01,-8.399736,67.91258546627049,0.47679496,43.56265487911046,200.0,69.1081460801435,-7.225679828834287,-7.225679828834287,6.671125e-07,100,-7.225679828834287,1.9035755,-6.175462,0.99951935,43.56265487911046,6.667918e-05,1.4470074,4.7725367e-05
0.016406443,6.3224664,0.010000002,-8.316914,96.70162479025869,0.03442889,41.76098489838249,200.0,96.35884613016553,-6.4497786751154615,-6.4497786751154615,0.008266024,100,-6.4497786751154615,1.6400628,-6.375173,0.9996456,41.76098489838249,0.8263095,1.0377874,3.4453312e-06
0.014247405,7.719492,0.009999999,-11.545698,94.54299366068446,0.05997437,56.77416074112626,200.0,94.13965865288147,-9.616158714279104,-9.616158714279104,0.0036486592,100,-9.616158714279104,1.4450188,-9.498058,1.014233,56.77416074112626,0.37005904,1.0622516,5.8302917e-06
