MinIW,MeanIWNorm,ESSClassic,MeanIW,MinIWNorm,ReturnStepMax,InitialReturnStd,InitialReturnMax,OptimizationReturnMin,LearnableVariance,StdIWNorm,Iteration,ESSRenyi,ReturnMeanIW,MeanEntropy,EmpiricalD2,StdIW,OptimizationReturnMax,InitialReturnMin,InitialBound,Bound,MaxIWNorm,EpRewMean,EpisodesSoFar,J_sample_variance,Weights,EpThisIter,OptimizationReturnMean,MaxIW,EpLenMean,ReturnStepMaxmin,TimeElapsed,TimestepsSoFar,VarianceInit,InitialReturnMean
0.0015534307,0.03790488,2.2758358,3.790489,1.5534306e-05,10.0,1111.8873,4998.332,,True,0.24838519,23,2.6061122,7828.6665,0.63314974,38.371334,24.83852,4988.352,9.98002,1024.5728,4036.6155,2.4129288,1636.740849047804,2300,2578259500.0,[-0.019  0.539 -1.505 -2.344 -0.725],100,1626.761,241.2929,164.73,10.0,143.81638407707214,193393,-1,1636.741
0.0012831446,0.017707683,3.6277378,1.7707684,1.2831446e-05,10.0,1334.9702,4998.7446,,True,0.09126828,24,5.461155,5885.326,0.5692226,18.311146,9.126827,4998.7446,,1695.8818,3265.549,0.9102534,2308.1007070777905,2400,1594930400.0,[-0.056  0.52  -1.527 -2.312 -0.786],100,2308.1008,91.025345,231.87,10.0,161.90082716941833,216580,-1,2308.1008
0.59573364,0.010068694,95.94814,1.0068694,0.005957336,10.0,1420.0109,4998.915,,True,0.002069099,25,95.66903,2600.7827,0.5680626,1.0452703,0.20690988,4988.9346,9.980711,1904.1484,1974.8384,0.01725743,2516.3880149594734,2500,3044268.2,[-0.037  0.534 -1.546 -2.335 -0.85 ],100,2506.4072,1.7257429,252.66,10.0,182.63492798805237,241846,-1,2516.3882
0.18460229,0.011638352,33.68973,1.1638352,0.0018460229,10.0,1636.8418,4999.0396,,True,0.016328001,26,53.538155,3744.514,0.5490508,1.8678268,1.6328003,4989.0596,9.979891,1902.4758,2907.7546,0.1452782,2514.7308717264486,2600,71988830.0,[-0.033  0.537 -1.567 -2.327 -0.851],100,2504.751,14.527821,252.39,10.0,202.02328205108643,267085,-1,2514.7307
0.00066442066,0.022203457,3.9724255,2.2203457,6.644206e-06,10.0,1681.5388,4999.3267,,True,0.10916683,27,3.6934,8918.204,0.51973534,27.075325,10.916683,4999.3267,,2429.9055,5732.2173,1.0271386,3042.195712737788,2700,2420102000.0,[-0.019  0.505 -1.635 -2.278 -0.87 ],100,3042.1956,102.71386,305.07,10.0,228.23781514167786,297592,-1,3042.1956
0.013250235,0.011536842,26.328106,1.1536844,0.00013250235,10.0,1531.252,4999.447,,True,0.0192987,28,30.514433,3910.6868,0.49672696,3.2771378,1.9298702,4999.447,,2234.9167,2802.2397,0.12518178,2847.2212846212183,2800,75225980.0,[-0.031  0.457 -1.652 -2.293 -0.899],100,2847.2212,12.518179,285.66,10.0,251.96738719940186,326158,-1,2847.2212
0.036063492,0.014166555,37.12267,1.4166555,0.0003606349,10.0,1550.1251,4999.502,,True,0.018437063,29,25.556822,4831.585,0.5170903,3.9128497,1.8437066,4659.78,339.7221,2737.1008,3620.3765,0.09828341,3349.412335311318,2900,53950452.0,[-0.023  0.49  -1.668 -2.3   -0.922],100,3009.69,9.8283415,335.73,10.0,277.32549476623535,359731,-1,3349.4126
0.08486321,0.011936036,49.49446,1.1936036,0.0008486321,10.0,1687.3661,4999.3677,,True,0.012057335,30,52.463093,4319.4404,0.4980779,1.9061018,1.2057335,4669.6294,329.73834,2765.3032,3474.0957,0.089715414,3377.598193321716,3000,27034430.0,[-0.004  0.476 -1.69  -2.319 -0.902],100,3047.8596,8.971541,338.48,10.0,303.81385946273804,393579,-1,3377.5981
0.002970422,0.020434825,7.4607334,2.0434825,2.9704219e-05,10.0,1623.6267,4999.5312,,True,0.071968615,31,7.74276,9312.67,0.4523012,12.915291,7.1968617,4999.5312,,2968.7793,7112.1416,0.5402179,3581.094151917252,3100,1316563500.0,[-0.006  0.447 -1.716 -2.272 -0.921],100,3581.094,54.02179,358.78,10.0,332.1240177154541,429457,-1,3581.094
0.03721315,0.012501173,39.18802,1.2501174,0.0003721315,10.0,1477.3062,4999.4067,,True,0.015572873,32,32.252987,5346.841,0.42453945,3.1004882,1.5572873,4999.4067,,3459.042,4268.691,0.09056916,4071.3418786027905,3200,60817076.0,[-0.003  0.429 -1.743 -2.186 -0.967],100,4071.3418,9.056916,407.62,10.0,360.561683177948,470219,-1,4071.3418
0.0009514886,0.026096547,3.2830148,2.6096551,9.514886e-06,10.0,1363.4884,4999.531,,True,0.14164396,33,1.791822,12560.149,0.39154133,55.809116,14.1644,4979.568,19.962852,3629.371,7985.82,1.3815433,4241.685951927256,3300,5033548300.0,[ 0.008  0.445 -1.77  -2.179 -0.994],100,4221.723,138.15433,424.61,10.0,393.09130215644836,512680,-1,4241.686
0.0011673808,0.03419297,1.7502598,3.4192975,1.1673808e-05,10.0,1460.3942,4999.5083,,True,0.25618356,34,1.1612921,14938.799,0.41073325,86.11098,25.618359,4989.5273,9.981146,3643.6028,9256.786,2.5789626,4255.915229193797,3400,13484786000.0,[ 0.006  0.419 -1.794 -2.245 -1.027],100,4245.9346,257.89627,425.98,10.0,424.05286741256714,555278,-1,4255.9155
0.0059137447,0.040112987,1.609458,4.0112987,5.9137445e-05,10.0,1705.7167,4999.4893,,True,0.31363308,35,1.0148916,19567.162,0.44899625,98.532684,31.363308,4989.51,9.979725,3282.6135,13489.152,3.152357,3894.923470712838,3500,24742164000.0,[ 0.023  0.461 -1.786 -2.233 -1.008],100,3884.944,315.23572,389.99,10.0,453.8378703594208,594277,-1,3894.923
0.0072591724,0.015346936,17.53837,1.5346936,7.259172e-05,10.0,1531.8163,4999.573,,True,0.03327767,36,12.808036,7005.9683,0.41136497,7.807598,3.3277676,4999.573,,3383.8613,5295.0186,0.27168778,3996.1817613037674,3600,281116480.0,[-0.015  0.454 -1.804 -2.236 -0.97 ],100,3996.1816,27.16878,400.14,10.0,483.59343671798706,634291,-1,3996.1816
0.0023229162,0.021485709,2.6136425,2.1485708,2.322916e-05,10.0,1032.8054,4999.5894,,True,0.1311522,37,3.3895707,9285.966,0.3779164,29.50226,13.11522,4999.5894,,3883.401,5960.078,1.3103513,4495.7235707137515,3700,3088808700.0,[-0.007  0.48  -1.812 -2.225 -1.008],100,4495.7236,131.03513,449.98,10.0,515.5613071918488,679289,-1,4495.7236
0.054122057,0.01229253,14.5376835,1.229253,0.00054122054,10.0,1291.1932,4999.667,,True,0.029804446,38,28.034504,5525.663,0.40510032,3.567033,2.9804447,4989.6875,9.979439,3766.0254,4369.1772,0.2908907,4378.35701838644,3800,224309230.0,[-1.519e-03  4.394e-01 -1.782e+00 -2.244e+00 -1.041e+00],100,4368.3774,29.089071,438.22,10.0,548.8830044269562,723111,-1,4378.357
0.0048152464,0.027549999,3.261162,2.7549996,4.8152462e-05,10.0,1489.4498,4999.5137,,True,0.15004992,39,2.0308402,11009.985,0.40270704,49.240704,15.004992,4999.5137,,3577.5679,6713.281,1.3548471,4189.880865801993,3900,4155088400.0,[-0.006  0.46  -1.796 -2.242 -1.014],100,4189.881,135.48471,419.4,10.0,578.8737649917603,765051,-1,4189.881
9.3179615e-06,0.15887196,1.075055,15.887198,9.3179615e-08,10.0,1371.1642,4999.5776,,True,1.5239998,40,0.024519844,78924.11,0.3343163,4078.3293,152.39998,4989.5977,9.980216,3228.3557,39820.207,15.320245,3840.6763103799535,4000,583896000000.0,[-0.025  0.426 -1.819 -2.28  -1.016],100,3830.6963,1532.0245,384.76,10.0,606.2312014102936,803527,-1,3840.6763
0.2759025,0.010687882,52.969727,1.0687882,0.002759025,10.0,968.47894,4999.589,,True,0.010070859,41,65.005905,5051.915,0.32223535,1.5383217,1.0070859,4959.66,39.928566,4054.7043,4292.4575,0.0751587,4667.0268862771345,4100,21639526.0,[ 0.003  0.439 -1.8   -2.226 -1.085],100,4627.098,7.5158706,466.95,10.0,644.2317192554474,850222,-1,4667.0264
0.36781675,0.010509565,84.705414,1.0509565,0.0036781675,10.0,618.93665,4999.637,,True,0.0044657867,42,82.87382,5034.699,0.31356788,1.2066537,0.4465787,3650.5952,1349.0419,4200.5703,4362.0703,0.029388208,4812.898317865656,4200,4901690.5,[-0.008  0.444 -1.81  -2.231 -1.097],100,3463.8562,2.9388208,481.53,10.0,682.1403074264526,898375,-1,4812.8984
0.003453415,0.029652681,6.4629436,2.965268,3.4534147e-05,10.0,874.8632,4999.591,,True,0.11280818,43,2.0720117,12606.363,0.35226446,48.262276,11.280818,4659.8857,339.70508,4087.9546,8352.496,0.8442652,4700.276863705233,4300,1890244200.0,[-0.008  0.431 -1.816 -2.225 -1.105],100,4360.572,84.42652,470.27,10.0,717.1298542022705,945402,-1,4700.277
0.04295078,0.012184191,39.54676,1.2184191,0.00042950778,10.0,1331.4485,4999.6113,,True,0.015064372,44,42.0164,5400.968,0.36160555,2.380023,1.5064372,4999.6113,,3536.0137,4456.3145,0.10233242,4148.338388717568,4400,55406730.0,[-0.026  0.455 -1.821 -2.215 -1.067],100,4148.3384,10.233242,415.35,10.0,752.6114428043365,986937,-1,4148.3384
0.30881396,0.010870465,80.24659,1.0870466,0.0030881395,10.0,1129.2361,4999.627,,True,0.005393319,45,73.01488,4956.4463,0.35848656,1.3695838,0.5393319,4629.9707,369.65625,3829.77,4239.845,0.031791583,4442.096876946964,4500,8004037.0,[-0.023  0.489 -1.83  -2.236 -1.057],100,4072.4407,3.1791582,444.61,10.0,788.7679531574249,1031398,-1,4442.0967
0.053387396,0.011362758,34.60462,1.1362759,0.000533874,10.0,983.05865,4999.615,,True,0.015620335,46,39.260296,5439.57,0.36995196,2.5471025,1.5620334,4649.8765,349.73886,3993.372,4462.3203,0.119329736,4605.69744228966,4600,54617724.0,[-0.015  0.49  -1.839 -2.256 -1.06 ],100,4255.959,11.932974,460.89,10.0,824.8385276794434,1077487,-1,4605.6973
0.006507288,0.0144713875,17.47487,1.4471387,6.507288e-05,10.0,862.94507,4999.5405,,True,0.031448234,47,17.17295,6760.114,0.3283529,5.823111,3.1448236,4629.826,369.71436,4107.6523,5282.526,0.26238334,4719.968592019127,4700,165773570.0,[-0.003  0.504 -1.85  -2.247 -1.049],100,4350.254,26.238335,472.22,10.0,860.2061247825623,1124709,-1,4719.9683
0.005120937,0.01440677,14.603868,1.4406772,5.120937e-05,10.0,1152.6324,4999.6016,,True,0.03483789,48,10.719001,6724.6836,0.32833484,9.329227,3.4837892,4989.6216,9.9799385,3963.2656,4854.4155,0.30922452,4575.589553438534,4800,307254080.0,[-0.009  0.5   -1.855 -2.264 -1.091],100,4565.6094,30.922453,457.85,10.0,894.5352969169617,1170494,-1,4575.5894
0.14710751,0.01197975,49.940067,1.1979749,0.0014710751,10.0,907.7337,4999.626,,True,0.011994119,49,43.950233,5762.3906,0.3490186,2.2753007,1.1994119,4640.001,359.62506,4135.3086,4838.751,0.06829218,4747.635438360969,4900,32245070.0,[ 0.01   0.467 -1.853 -2.256 -1.091],100,4388.0107,6.829218,474.97,10.0,930.3554244041443,1217991,-1,4747.6357
0.02271584,0.013694648,13.579737,1.3694648,0.0002271584,10.0,1075.9435,4999.6733,,True,0.034547206,50,16.755873,6386.877,0.37121606,5.9680567,3.4547207,4989.6934,9.980039,4025.5044,4890.9727,0.3260963,4637.836369117191,5000,300267300.0,[ 9.622e-04  4.782e-01 -1.880e+00 -2.250e+00 -1.070e+00],100,4627.8564,32.60963,464.01,10.0,965.0186295509338,1264392,-1,4637.8364
0.22832887,0.010749664,78.86964,1.0749665,0.0022832886,10.0,1207.0555,4999.631,,True,0.005564082,51,77.50017,4922.2383,0.36307085,1.2903198,0.5564083,4999.631,,3947.3281,4226.682,0.027848167,4559.656081981987,5100,9376074.0,[ 0.012  0.499 -1.874 -2.229 -1.048],100,4559.6562,2.7848167,456.23,10.0,1001.0636229515076,1310015,-1,4559.6562
0.00012505185,0.08179773,1.3418034,8.179773,1.2505185e-06,10.0,1359.2509,4999.4863,,True,0.7013961,52,0.21138543,39548.477,0.38303664,473.0695,70.13961,4979.52,19.966436,3791.5693,26230.645,7.0568457,4403.879140808129,5200,123176500000.0,[ 0.018  0.483 -1.889 -2.198 -1.056],100,4383.9126,705.6846,440.7,10.0,1034.4140667915344,1354085,-1,4403.879
0.0016539835,0.020788178,3.8828442,2.0788178,1.6539834e-05,10.0,1541.7163,4999.4727,,True,0.1034289,53,2.7105389,10010.554,0.36007664,36.893032,10.34289,4649.804,349.66852,3403.3142,6291.418,0.9905705,4015.622044304054,5300,2341548500.0,[ 0.042  0.441 -1.885 -2.242 -1.036],100,3665.9534,99.05705,402.07,10.0,1059.1355993747711,1394292,-1,4015.6218
0.005638935,0.014980228,17.645348,1.4980228,5.638935e-05,10.0,1133.7855,4999.63,,True,0.032362897,54,14.1936,7166.886,0.32365105,7.045429,3.2362897,4649.837,349.793,3966.1167,5541.5723,0.1841719,4578.444069704046,5400,227941460.0,[ 0.019  0.456 -1.888 -2.165 -1.059],100,4228.6514,18.41719,458.11,10.0,1092.0115435123444,1440103,-1,4578.444
0.13514154,0.011639952,60.212486,1.1639951,0.0013514153,10.0,1415.2651,4999.489,,True,0.0094619645,55,58.364693,5212.633,0.32747263,1.7133646,0.94619644,4989.5073,9.981322,3796.742,4411.1465,0.05935923,4409.052512753107,5500,23310004.0,[ 0.031  0.423 -1.899 -2.13  -1.095],100,4399.071,5.935923,441.18,10.0,1124.0627210140228,1484221,-1,4409.0527
0.04295051,0.011816848,46.25253,1.1816849,0.0004295051,10.0,1341.2241,4999.62,,True,0.012738343,56,38.996326,5582.639,0.29998463,2.5643442,1.2738343,4999.62,,3817.6096,4602.087,0.06566718,4429.935836933018,5600,43324584.0,[ 0.03   0.396 -1.921 -2.088 -1.091],100,4429.9355,6.5667186,443.28,10.0,1157.4178519248962,1528549,-1,4429.9355
1.5503456e-05,0.06485617,2.605441,6.4856167,1.5503456e-07,10.0,1044.5555,4999.5737,,True,0.39653176,57,0.25078583,32225.367,0.22413605,398.7466,39.65318,4999.5737,,4089.6533,19998.164,3.6534154,4701.973854502749,5700,39708426000.0,[ 0.025  0.416 -1.933 -2.118 -1.119],100,4701.974,365.34155,470.37,10.0,1192.3163478374481,1575586,-1,4701.974
0.25057694,0.010704671,65.14095,1.0704671,0.0025057695,10.0,593.3949,4999.714,,True,0.00783076,58,65.48303,5293.1104,0.23510869,1.5271132,0.78307605,4120.1787,879.5354,4255.0923,4536.406,0.049297135,4867.429575507678,5800,11780180.0,[ 0.034  0.446 -1.952 -2.112 -1.195],100,3987.8943,4.9297137,486.89,10.0,1228.1422657966614,1624275,-1,4867.4297
0.009075965,0.011502459,45.871346,1.1502459,9.075965e-05,10.0,719.36804,4999.6875,,True,0.0124949245,59,45.414097,5466.811,0.2190551,2.2019594,1.2494924,4689.923,309.7649,4246.0957,4558.1685,0.09545027,4858.429656222605,5900,34139176.0,[ 0.021  0.447 -1.963 -2.127 -1.184],100,4548.665,9.545027,485.98,10.0,1265.405392408371,1672873,-1,4858.4297
0.018476546,0.03101446,2.9736898,3.101446,0.00018476545,10.0,388.52203,4999.697,,True,0.17715816,60,3.1486213,15496.564,0.24605824,31.759932,17.715816,3840.1875,1159.5093,4340.87,12045.69,1.7336469,4953.20560503062,6000,4687506000.0,[ 0.032  0.467 -1.959 -2.131 -1.2  ],100,3793.6963,173.36469,495.43,10.0,1302.8811948299408,1722416,-1,4953.2056
0.015111001,0.015125012,26.832628,1.5125015,0.00015111001,10.0,628.6757,4999.6943,,True,0.024976002,61,17.75864,7492.3555,0.21572872,5.6310616,2.4976003,4979.735,19.959393,4280.581,6039.293,0.12659474,4892.916103151646,6100,156950480.0,[ 1.193e-03  4.652e-01 -1.962e+00 -2.180e+00 -1.173e+00],100,4872.9565,12.659474,489.42,10.0,1339.7760083675385,1771358,-1,4892.916
0.00081180455,0.019668693,12.422541,1.9668694,8.118045e-06,10.0,673.8399,4999.705,,True,0.052223556,62,5.3037143,9732.368,0.17458129,18.854712,5.222356,4999.705,,4290.6436,7073.4805,0.39594546,4902.980532031867,6200,689955300.0,[ 0.015  0.468 -1.961 -2.224 -1.203],100,4902.9805,39.594547,490.4,10.0,1381.722416639328,1820398,-1,4902.9805
4.2747994e-05,0.2173292,1.0383755,21.732918,4.2747993e-07,10.0,808.4108,4999.7686,,True,2.1216521,63,0.04981125,108489.27,0.18217428,2007.5785,212.16524,4969.8174,29.95132,4244.7363,81052.58,21.32714,4857.080304176671,6300,1122481700000.0,[ 0.029  0.488 -1.963 -2.195 -1.244],100,4827.129,2132.714,485.82,10.0,1416.9797430038452,1868980,-1,4857.08
0.0010820206,0.043895528,1.7230979,4.389552,1.0820206e-05,10.0,729.67645,4999.6484,,True,0.33150566,64,0.4437025,21777.072,0.24693297,225.37624,33.150566,4999.6484,,4204.6587,12584.455,3.3243463,4816.988302116043,6400,27745356000.0,[ 0.065  0.477 -1.922 -2.062 -1.237],100,4816.9883,332.43463,481.91,10.0,1454.8330278396606,1917171,-1,4816.9883
0.016744755,0.022145532,2.6048324,2.2145534,0.00016744755,10.0,890.5301,4999.6255,,True,0.13541445,65,6.729327,10990.548,0.21910058,14.860327,13.541444,4989.6455,9.98012,4142.262,8630.084,1.3491713,4754.5892355311635,6500,4612415500.0,[ 0.053  0.47  -1.952 -2.084 -1.172],100,4744.61,134.91713,475.65,10.0,1491.4808173179626,1964736,-1,4754.5894
0.076974675,0.010542094,62.330647,1.0542095,0.0007697467,10.0,0.3358941,4999.6523,,True,0.008195401,66,61.93118,5270.1675,0.22776254,1.6146955,0.8195402,1.5092773,4998.143,4386.83,4492.0757,0.049738053,4999.160183312548,6600,28043740.0,[ 0.017  0.474 -1.959 -2.051 -1.2  ],100,1.0171338,4.9738054,500.0,10.0,1531.9316990375519,2014736,-1,4999.16
9.981985e-06,0.28188157,1.0428274,28.188152,9.981985e-08,10.0,793.6756,4999.628,,True,2.7458959,67,0.12894996,140793.75,0.23034151,775.4947,274.58957,4999.628,,4247.533,123741.85,27.60253,4859.860002346234,6700,1902769100000.0,[ 0.01   0.496 -1.968 -2.062 -1.191],100,4859.8604,2760.253,486.1,10.0,1571.3894426822662,2063346,-1,4859.8604
0.021391965,0.013621725,14.536234,1.3621726,0.00021391964,10.0,648.82434,4999.7505,,True,0.03302913,68,16.423536,6712.763,0.2564533,6.088823,3.3029132,4989.7705,9.979889,4294.3315,5201.7764,0.27981803,4906.673444993646,6800,275022240.0,[ 0.031  0.452 -1.952 -2.123 -1.189],100,4896.694,27.981804,490.78,10.0,1607.7207057476044,2112424,-1,4906.6733
