J,VarVanillaIw,VarDiscRet,BatchSize,Bound,MinNormIw,VarNormIw,ESSRenyi,AvgRet,AvgVanillaIw,VarJ,MaxNormIw,MinVanillaIw,ESSClassic,MaxVanillaIw,VanillaAvgRet,eRenyi2,AvgEpLen,VarRet,AvgNormIw,AvgDiscRet
4482.6133,1.7443484,1358036.1779256165,100,3864.105,5.291089e-05,0.00014871109,46.28942234237519,4090.6109782170283,1.0830412,1020.03625,0.06837533,0.0057304674,40.44915224289171,7.405329,4090.6109782170283,2.1603208,409.78,1358036.1779256165,0.01,4090.6109782170283
4578.23,2.0202277,1481652.6737728645,100,3912.7124,5.3475026e-18,0.000115207964,39.981019447821495,4117.6597368174835,1.3242161,946.41925,0.03290462,7.0812494e-16,46.71677140380522,4.357283,4117.6597368174835,2.5011868,412.38,1481652.6737728645,0.01,4117.6597368174835
4516.796,1.1916385,1149154.1653410725,100,3908.3186,2.1482526e-06,0.00013285648,47.8282540497412,4240.608098636229,0.94706744,944.393,0.06829486,0.00020345401,43.19133653379618,6.4679837,4240.608098636229,2.0908144,424.73,1149154.1653410725,0.01,4240.608098636229
4626.2437,0.77830505,1037726.7403675781,100,4098.3896,0.00014794037,6.977919e-05,63.55430718931371,4430.447475151786,1.0561168,742.67664,0.05437083,0.015624233,59.14311962008775,5.742195,4430.447475151786,1.5734575,443.55,1037726.7403675781,0.01,4430.447475151786
4673.1377,0.8299476,892694.2859978939,100,4110.4165,8.676483e-06,8.56671e-05,55.92249495980712,4429.641506694959,0.9842791,879.4636,0.033607714,0.00085400813,54.10949304435101,3.3079371,4429.641506694959,1.7881892,443.46,892694.2859978939,0.01,4429.641506694959
4572.3306,0.96972895,1145930.5274459694,100,3989.561,6.8576406e-07,8.919219e-05,52.141007707955936,4319.246314512746,1.0427058,871.38196,0.03251489,7.150501e-05,53.106672950665036,3.390346,4319.246314512746,1.9178762,432.48,1145930.5274459694,0.01,4319.246314512746
4666.154,4.818715,1025826.6699621059,100,4108.782,1.5771755e-05,0.00035340711,57.00108116174026,4371.027203407542,1.167691,910.07556,0.1814092,0.0018416535,22.22849333785183,21.182987,4371.027203407542,1.7543527,437.69,1025826.6699621059,0.01,4371.027203407542
4626.0645,2.6109838,964081.2450577805,100,4108.3564,0.00032524983,0.00018234286,66.06977148982521,4395.617426864843,1.196624,798.44934,0.1137811,0.038920175,35.64815232918851,13.615319,4395.617426864843,1.5135515,440.13,964081.2450577805,0.010000002,4395.617426864843
4397.835,0.4364294,1135825.8664103518,100,3899.4414,9.714474e-05,5.3474872e-05,71.28955739770163,4284.108154058315,0.90340424,1070.4169,0.025558548,0.008776097,65.38505929099468,2.30897,4284.108154058315,1.40273,429.07,1135825.8664103518,0.01,4284.108154058315
4581.4443,5.6496205,958638.4239535797,100,3998.4866,1.5696745e-05,0.0003625465,52.10729473478048,4252.299892419871,1.2483253,1000.6553,0.17546296,0.0019594645,21.790240777445398,21.903486,4252.299892419871,1.9191171,425.92,958638.4239535797,0.01,4252.299892419871
4650.27,7.102623,717864.724805111,100,4125.046,0.0008886619,0.00044128642,64.19246180450389,4446.001593674509,1.2686713,938.2727,0.2119355,0.11274198,18.626359785847757,26.887648,4446.001593674509,1.5578153,445.25,717864.724805111,0.010000002,4446.001593674509
4631.394,0.9003204,923127.5725342946,100,4043.3887,5.7600438e-08,9.093537e-05,51.21658036757017,4359.5394357087425,0.9950207,760.6774,0.035138696,5.7313628e-06,52.62436603123425,3.496373,4359.5394357087425,1.9524927,436.6,923127.5725342946,0.01,4359.5394357087425
4441.8374,0.2719304,988746.221628726,100,3977.7712,0.00218577,2.645136e-05,82.22671205994547,4343.817034828201,1.0139227,895.33307,0.023812687,0.2216202,79.24755643361651,2.4144225,4343.817034828201,1.2161498,435.03,988746.221628726,0.01,4343.817034828201
4517.6865,0.14934212,605649.3347343511,100,4070.8835,0.0031607184,1.48045365e-05,88.70353341854798,4472.061728546096,1.0043701,753.8138,0.030171469,0.3174531,87.21703542509263,3.0303319,4472.061728546096,1.1273508,447.81,605649.3347343511,0.01,4472.061728546096
4585.3213,0.7906513,861909.6161335156,100,4090.4255,0.000896411,6.612521e-05,72.30125684573376,4453.021927050456,1.0934752,854.4867,0.07173363,0.09802033,60.43611632842343,7.843895,4453.021927050456,1.3831018,445.84,861909.6161335156,0.010000002,4453.021927050456
4560.683,0.5140726,824951.8052158483,100,4060.0154,0.00013621531,5.552626e-05,70.64376496902612,4434.940754146353,0.96219474,821.15454,0.042511772,0.013106566,64.52820057572842,4.0904603,4434.940754146353,1.4155531,444.08,824951.8052158483,0.010000002,4434.940754146353
4639.9624,0.48642004,772248.0378054122,100,4131.6455,5.5261502e-05,4.366426e-05,68.5335672085584,4463.866481155483,1.0554621,693.65314,0.027151396,0.0058326423,69.81894188053462,2.865727,4463.866481155483,1.459139,446.99,772248.0378054122,0.01,4463.866481155483
4447.122,0.19653246,607991.4028909808,100,4000.3862,0.006957484,1.851188e-05,88.72982330844326,4388.869521070996,1.0303668,755.8113,0.03713706,0.71687603,84.51172907026495,3.8264794,4388.869521070996,1.1270168,439.6,607991.4028909808,0.010000002,4388.869521070996
4711.5913,0.5319107,508119.39564647415,100,4183.4707,2.4436242e-05,6.0987848e-05,63.49018263003324,4528.783625358741,0.93389434,660.9713,0.028138286,0.0022820868,62.35269370443308,2.6278186,4528.783625358741,1.5750467,453.47,508119.39564647415,0.010000002,4528.783625358741
4351.2744,0.12401567,1022434.0055908392,100,3891.7625,0.0036645296,1.2385981e-05,83.86479511499981,4265.2583531465325,1.000629,1001.72437,0.020854974,0.36668345,89.07722820041619,2.0868092,4265.2583531465325,1.1923954,427.17,1022434.0055908392,0.010000002,4265.2583531465325
4522.3228,0.40153033,771158.3606957856,100,4012.4272,0.00016413286,3.7333393e-05,68.1099771367449,4314.499650355272,1.0370755,706.8641,0.030980943,0.017021818,73.01397967240322,3.2129579,4314.499650355272,1.4682137,432.16,771158.3606957856,0.01,4314.499650355272
4564.0386,1.2293663,577006.3293545259,100,4074.0903,0.0018936186,0.00010518455,73.76861163781709,4456.631174056983,1.081097,774.1772,0.081135996,0.20471855,48.98773514706473,8.771588,4456.631174056983,1.3555901,446.32,577006.3293545259,0.01,4456.631174056983
4622.7163,2.9625201,752775.6284745379,100,4082.141,0.0004883882,0.00022653729,60.59838664516452,4416.149797593429,1.1435649,883.41156,0.1313994,0.055850357,30.838317255647706,15.026374,4416.149797593429,1.650209,442.23,752775.6284745379,0.01,4416.149797593429
4575.1724,0.982423,934119.5154087641,100,3996.404,2.2643619e-07,0.00012857093,52.864455981745564,4360.457214637579,0.8741337,816.84424,0.046354506,1.979355e-05,43.99757748876013,4.0520034,4360.457214637579,1.8916302,436.68,934119.5154087641,0.010000002,4360.457214637579
4579.1245,0.18946739,619817.9591505802,100,4124.3926,0.0011953205,1.7607545e-05,85.63700565389905,4503.465542516271,1.037332,700.6309,0.01935594,0.123994425,85.15605560575284,2.0078537,4503.465542516271,1.1677195,450.93,619817.9591505802,0.009999999,4503.465542516271
4346.063,0.5000224,1092161.9763671856,100,3831.3318,3.9319148e-05,5.1133244e-05,66.83620969273109,4194.057497099336,0.9888788,1005.0273,0.042167787,0.003888187,66.391406294792,4.169883,4194.057497099336,1.496195,420.12,1092161.9763671856,0.01,4194.057497099336
4341.819,0.47099066,1108544.8129871793,100,3846.3958,0.0028173092,4.541956e-05,72.1470978550953,4176.398324465568,1.018321,943.00073,0.052681267,0.2868925,68.9819938855125,5.364644,4176.398324465568,1.3860571,418.4,1108544.8129871793,0.01,4176.398324465568
4675.7773,1.3888747,964398.9968100291,100,4104.8,2.6992845e-07,0.00013025654,54.31691362948151,4342.830646948655,1.0325991,720.8249,0.07375136,2.7872788e-05,43.67690473116459,7.6155586,4342.830646948655,1.8410472,434.93,964398.9968100291,0.01,4342.830646948655
4523.069,0.6503097,733959.4443136276,100,3990.8538,3.075071e-10,7.998048e-05,62.51711214830059,4341.01670203332,0.9017126,790.6188,0.025830043,2.7728303e-08,55.8095805990582,2.3291276,4341.01670203332,1.599562,434.75,733959.4443136276,0.010000002,4341.01670203332
4536.2896,0.7761548,690802.3147676449,100,4053.5203,0.002216254,8.1179605e-05,75.97907448108731,4431.26391762034,0.9778015,810.3607,0.08919472,0.21670565,55.44226815202195,8.721474,4431.26391762034,1.3161519,443.8,690802.3147676449,0.009999999,4431.26391762034
4505.549,0.5217069,930749.8920765307,100,3975.6116,7.1449767e-06,6.5769615e-05,63.05569914779499,4319.11359507142,0.8906368,847.8025,0.039343297,0.00063635793,60.564985981499746,3.5040588,4319.11359507142,1.5858995,432.59,930749.8920765307,0.01,4319.11359507142
4686.3896,10.772176,906299.640925869,100,4061.459,1.384716e-10,0.0006590133,45.342802524786194,4372.985156283697,1.2785115,1035.8132,0.25003973,1.7703753e-08,13.29039544339651,31.967867,4372.985156283697,2.2054217,437.9,906299.640925869,0.01,4372.985156283697
4972.722,21.67489,855293.5300234968,100,4551.9116,8.74442e-10,0.0017495003,100.0,4411.702074448074,1.1130673,145.43156,0.292615,9.733128e-08,5.458498810379797,32.57002,4411.702074448074,1.0,441.82,855293.5300234968,0.01,4411.702074448074
4603.8296,1.057984,914155.4756876528,100,4023.1963,1.6212891e-07,0.000103776634,52.52527580032625,4305.43581756658,1.0096939,807.84766,0.03415305,1.6370057e-05,49.32452695843007,3.448413,4305.43581756658,1.9038453,431.25,914155.4756876528,0.01,4305.43581756658
4595.7964,0.07031993,463169.92637535464,100,4160.4175,0.0013789418,7.205053e-06,93.41954451806893,4552.762697505023,0.9879173,605.65063,0.020477045,0.13622805,93.34191533852136,2.0229628,4552.762697505023,1.0704398,455.89,463169.92637535464,0.009999999,4552.762697505023
4646.8433,0.9913583,926302.0208838506,100,4119.524,0.0003207477,8.569126e-05,63.68338079886332,4395.8384986831215,1.0755907,671.5965,0.07118132,0.034499325,54.10249479329935,7.6561966,4395.8384986831215,1.5702684,440.2,926302.0208838506,0.010000002,4395.8384986831215
4576.1406,0.12983486,596532.1421667207,100,4133.188,0.005442142,1.30455155e-05,90.25244214251171,4523.914828777113,0.9976197,677.31134,0.025871506,0.5429188,88.56214022608516,2.5809925,4523.914828777113,1.1080033,452.94,596532.1421667207,0.010000002,4523.914828777113
4560.746,0.37531903,951463.6034805656,100,4082.5107,0.0009241409,3.42677e-05,77.42651014132545,4442.830220123563,1.0465447,829.2575,0.030864509,0.09671548,74.66864460205448,3.230109,4442.830220123563,1.2915473,444.81,951463.6034805656,0.01,4442.830220123563
4689.618,1.7551445,723551.6034538804,100,4020.001,7.419654e-13,0.0001989936,39.49300085787947,4337.512605847396,0.93915415,765.0705,0.05317744,6.968199e-11,33.669613393000155,4.994181,4337.512605847396,2.5320942,434.47,723551.6034538804,0.010000002,4337.512605847396
4664.598,1.0403208,677114.3051070917,100,4184.9575,0.0009064501,7.007631e-05,76.9734980955762,4535.320515959438,1.2184229,622.9874,0.06584319,0.11044396,59.0404083395497,8.022485,4535.320515959438,1.2991484,454.07,677114.3051070917,0.01,4535.320515959438
4617.2534,0.59199405,621423.9996108467,100,4128.389,0.002187064,5.5853063e-05,74.09626640358569,4470.052678979356,1.029521,730.5392,0.053882178,0.22516282,64.39378137817556,5.547283,4470.052678979356,1.3495957,447.58,621423.9996108467,0.01,4470.052678979356
4468.668,0.36398947,828838.7328412539,100,3989.5054,0.00117855,3.1352178e-05,77.12714308135175,4345.053236575792,1.0774834,791.7424,0.030508671,0.1269868,76.31336336294959,3.2872586,4345.053236575792,1.2965604,435.17,828838.7328412539,0.01,4345.053236575792
4529.3115,5.5866084,1209573.9348440254,100,3980.418,0.00048006797,0.00027551764,58.77554497965146,4269.3057363127955,1.4239653,1140.3654,0.15689509,0.068360016,26.826737873662402,22.341316,4269.3057363127955,1.7013879,427.57,1209573.9348440254,0.01,4269.3057363127955
4522.141,0.1268563,693338.7544868508,100,4066.988,0.0039928975,1.253541e-05,85.47848432809334,4440.408604706892,1.0059739,741.562,0.02619057,0.4016751,88.96001318313802,2.6347032,4440.408604706892,1.169885,444.72,693338.7544868508,0.01,4440.408604706892
4559.4634,0.9318855,875362.7481401609,100,4016.8245,0.0003242766,0.000112226546,60.13833969992656,4346.2730803810755,0.91124153,866.8347,0.07205133,0.02954943,47.36995177070869,6.5656166,4346.2730803810755,1.6628327,435.28,875362.7481401609,0.01,4346.2730803810755
4663.0845,2.8951204,841227.5960761774,100,4103.1123,2.7125467e-05,0.00022278116,56.47276150840281,4343.285089168499,1.1399717,744.49524,0.1334468,0.0030922266,31.19605483890554,15.212558,4343.285089168499,1.7707652,435.04,841227.5960761774,0.010000002,4343.285089168499
4461.581,2.3629122,965180.6992863996,100,3944.0054,0.00017148184,0.00021514173,66.10363397064448,4306.277742349207,1.0480005,943.37164,0.14198588,0.017971303,31.949869701813828,14.880126,4306.277742349207,1.5127761,431.33,965180.6992863996,0.010000002,4306.277742349207
4472.633,0.12525348,570712.3126674088,100,4032.5315,0.006747449,1.2204528e-05,91.42561194210087,4431.184913705619,1.0130582,723.20184,0.025878372,0.68355584,89.22001713681104,2.6216297,4431.184913705619,1.0937854,443.84,570712.3126674088,0.01,4431.184913705619
4591.348,0.35984555,579540.4977934599,100,4109.4287,0.00032713884,3.8718063e-05,76.24731169992367,4490.115845063725,0.96405375,687.7433,0.037270274,0.031537943,72.29044375024851,3.5930545,4490.115845063725,1.3115216,449.64,579540.4977934599,0.01,4490.115845063725
4661.517,0.89464986,721451.4027395656,100,4112.357,0.00013015445,8.46669e-05,58.71851029868882,4376.673775537245,1.0279446,613.55835,0.050687686,0.013379156,54.40097157805983,5.210413,4376.673775537245,1.7030405,438.35,721451.4027395656,0.01,4376.673775537245
4811.691,270.02548,645177.1834606479,100,4243.2656,0.0009799954,0.003873316,54.80581377761938,4462.24785173569,2.6403463,1221.3613,0.6256473,0.2587527,2.5415655421692374,165.19257,4462.24785173569,1.824624,446.83,645177.1834606479,0.01,4462.24785173569
4616.5815,9.117049,957236.9851204295,100,4114.5366,0.002810642,0.0005757108,70.25670734163717,4466.845825230544,1.2584182,1177.3888,0.24216695,0.3536963,14.926406500711266,30.47473,4466.845825230544,1.4233516,447.17,957236.9851204295,0.01,4466.845825230544
4661.583,5.1357627,969840.0267074101,100,4124.902,9.740474e-05,0.0002722546,61.48089770556112,4426.339314690328,1.3734562,882.76434,0.14999542,0.013378115,27.0612495801851,20.601215,4426.339314690328,1.6265215,443.19,969840.0267074101,0.009999998,4426.339314690328
4536.7314,0.23747514,506275.4517620409,100,4070.2158,0.0005214395,2.2931854e-05,81.36540418788071,4453.794440713962,1.0176291,621.80493,0.02670059,0.0530632,81.49790998236105,2.7171297,4453.794440713962,1.2290236,446.08,506275.4517620409,0.01,4453.794440713962
4557.9927,0.35434788,859687.4525572672,100,4074.052,0.00072693004,3.527362e-05,75.61160696459699,4432.984311532253,1.0022819,819.7124,0.0327938,0.072858885,74.11750191720276,3.2868636,4432.984311532253,1.3225483,443.85,859687.4525572672,0.010000002,4432.984311532253
4503.5405,0.19980213,727078.5535796492,100,4044.203,0.000989742,1.9886991e-05,83.92839669761494,4418.106649749134,1.002341,796.11395,0.031013943,0.099205896,83.5504693799629,3.1086547,4418.106649749134,1.1914918,442.43,727078.5535796492,0.010000002,4418.106649749134
4498.3823,0.46198988,914427.7529458929,100,4005.3088,0.0005453802,3.771746e-05,72.83664449194131,4360.022059429443,1.1067386,849.7752,0.03124476,0.060359325,72.81184345216327,3.457978,4360.022059429443,1.3729353,436.61,914427.7529458929,0.01,4360.022059429443
4657.8325,3.4643004,1032380.7391422093,100,4022.2046,8.509632e-12,0.0002946991,43.82956987854007,4296.984487743111,1.0842224,874.7142,0.13182318,9.226334e-10,25.52634948889788,14.292565,4296.984487743111,2.2815647,430.45,1032380.7391422093,0.01,4296.984487743111
4474.7554,0.23644419,744028.181629571,100,4010.3237,0.0014760416,2.0811754e-05,82.09746360908076,4366.999889484203,1.065884,788.5416,0.029928222,0.1573289,82.91623470067645,3.1900012,4366.999889484203,1.2180644,437.42,744028.181629571,0.01,4366.999889484203
4687.486,0.7832035,967295.5480008106,100,4111.5283,1.0557121e-05,0.00010655055,53.38158794513728,4381.5388964138065,0.8573526,620.26056,0.04075837,0.0009051175,48.6653396417153,3.4944296,4381.5388964138065,1.8733051,438.76,967295.5480008106,0.010000002,4381.5388964138065
4540.453,1.3252861,1079473.059836442,100,3921.503,8.465539e-08,0.0001246867,46.2232480575851,4222.63730827117,1.030967,1043.4279,0.03636122,8.727691e-06,44.754770413344815,3.7487218,4222.63730827117,2.1634135,422.98,1079473.059836442,0.010000002,4222.63730827117
4560.0107,0.6135841,806904.3791474561,100,4037.9993,0.000106165986,6.2547195e-05,64.98486740112527,4371.644352614108,0.99045134,827.7139,0.04912763,0.010515224,61.75823197885732,4.865853,4371.644352614108,1.5388198,437.78,806904.3791474561,0.01,4371.644352614108
4648.5576,0.8618849,1098952.9705486696,100,4060.0786,8.908217e-10,0.00013062274,51.134197179362204,4277.956625225819,0.81229764,809.6963,0.040738616,7.236124e-08,43.60785108858216,3.3091884,4277.956625225819,1.9556384,428.44,1098952.9705486696,0.01,4277.956625225819
4646.037,1.521968,1051293.653943198,100,4061.776,2.827492e-06,0.00010576294,51.87511100271255,4367.994481235798,1.1995988,828.6376,0.05209616,0.0003391856,48.85070601178309,6.249449,4367.994481235798,1.9277067,437.37,1051293.653943198,0.01,4367.994481235798
4642.289,27.052164,887880.3490501211,100,4067.234,0.0011456922,0.001344199,53.54934343930522,4355.312009376991,1.4186301,1470.4568,0.3691942,0.16253133,6.9893054665673215,52.375,4355.312009376991,1.8674365,436.14,887880.3490501211,0.01,4355.312009376991
4552.9688,0.32654437,819282.1802221932,100,4075.1062,0.0002278437,3.397128e-05,77.54735888475975,4420.834421584818,0.9804267,831.4373,0.026887316,0.022338405,74.83262797489176,2.6361043,4420.834421584818,1.2895346,442.72,819282.1802221932,0.01,4420.834421584818
4522.622,0.14094509,746496.4954438811,100,4070.6846,0.002539785,1.3431389e-05,86.6994422202709,4447.373487624702,1.0243881,801.22943,0.02685503,0.26017255,88.26351645962922,2.750997,4447.373487624702,1.15341,445.31,746496.4954438811,0.010000002,4447.373487624702
4642.35,1.2977719,572717.5643222946,100,4161.8813,0.0028809884,0.00010326448,76.70836337633159,4503.9047191254895,1.1210467,660.8907,0.101709,0.32297224,49.44819975350478,11.402054,4503.9047191254895,1.3036388,451.03,572717.5643222946,0.01,4503.9047191254895
4678.025,2.458613,717263.1102751736,100,4124.2124,4.3911976e-05,0.00019187813,57.736140596721846,4451.127514186187,1.1319633,720.605,0.10512395,0.0049706744,34.48759033600449,11.899645,4451.127514186187,1.7320174,445.78,717263.1102751736,0.01,4451.127514186187
4647.525,0.46755692,516632.91577637196,100,4175.761,0.0002813875,4.1240008e-05,79.56540783231847,4541.114309368233,1.0647751,595.172,0.04187373,0.029961443,71.00880649352005,4.458611,4541.114309368233,1.2568276,454.76,516632.91577637196,0.01,4541.114309368233
4691.462,0.9504003,798525.8628615694,100,4111.8525,1.0371357e-08,0.00010465221,52.71110751406847,4419.140957086932,0.95296973,694.9133,0.045866486,9.883589e-07,49.11453818334968,4.3709373,4419.140957086932,1.8971334,442.53,798525.8628615694,0.010000002,4419.140957086932
4631.852,0.4231136,608608.0631049679,100,4125.8535,0.00024519683,5.1263978e-05,69.16313070917246,4509.742539100573,0.9084946,621.15314,0.026606046,0.022276,66.33441201657375,2.4171448,4509.742539100573,1.445857,451.58,608608.0631049679,0.009999999,4509.742539100573
4612.228,0.11716559,508535.8625002938,100,4156.009,0.0034148202,1.2341157e-05,85.07974024770122,4533.503580382563,0.97436595,634.1436,0.024870228,0.33272845,89.11247157789639,2.4232702,4533.503580382563,1.175368,453.95,508535.8625002938,0.01,4533.503580382563
4724.945,2.3601868,722460.0018112516,100,4182.918,0.0002573838,0.00019511137,60.274281273388006,4518.069272987227,1.099846,694.6506,0.12646988,0.028308254,34.11104073924263,13.90974,4518.069272987227,1.6590824,452.34,722460.0018112516,0.01,4518.069272987227
4532.392,0.38676992,1073226.2729263252,100,4044.766,0.00032600923,3.9810046e-05,74.47311735741513,4334.781912846562,0.9856665,804.35376,0.030943863,0.03213364,71.72985945914849,3.0500329,4334.781912846562,1.3427664,434.05,1073226.2729263252,0.01,4334.781912846562
4599.9575,0.14265569,548611.2663744107,100,4153.3643,0.003479316,1.4297193e-05,88.78697919224523,4539.041204395094,0.99889344,651.4565,0.024917252,0.34754658,87.60079239265643,2.488968,4539.041204395094,1.1262913,454.49,548611.2663744107,0.01,4539.041204395094
4563.5347,0.60009575,1155562.4293030058,100,4042.601,4.3816297e-05,5.2042542e-05,65.25421395141014,4314.771883467912,1.0738188,801.6496,0.038469315,0.0047050766,65.99695797185107,4.1309075,4314.771883467912,1.5324681,432.11,1155562.4293030058,0.01,4314.771883467912
4265.6445,,1285583.2130700662,100,3844.834,0.01,3.5044917e-18,100.0,4265.644472346974,1.0,1128.1521,0.01,1.0,100.0,1.0,4265.644472346974,1.0,427.18,1285583.2130700662,0.009999998,4265.644472346974
4427.9946,,622620.9534505042,100,4007.1843,0.01,3.5044917e-18,100.0,4427.994582826838,1.0,785.1081,0.01,1.0,100.0,1.0,4427.994582826838,1.0,443.44,622620.9534505042,0.009999998,4427.994582826838
4394.809,,829658.0644319816,100,3973.9985,0.01,3.5044917e-18,100.0,4394.808884496384,1.0,906.29,0.01,1.0,100.0,1.0,4394.808884496384,1.0,440.11,829658.0644319816,0.009999998,4394.808884496384
4401.591,,680751.1450983295,100,3980.7803,0.01,3.5044917e-18,100.0,4401.590651853616,1.0,820.9407,0.01,1.0,100.0,1.0,4401.590651853616,1.0,440.86,680751.1450983295,0.009999998,4401.590651853616
4379.149,,885753.5495468512,100,3958.3384,0.01,3.5044917e-18,100.0,4379.14892911208,1.0,936.42725,0.01,1.0,100.0,1.0,4379.14892911208,1.0,438.58,885753.5495468512,0.009999998,4379.14892911208
4595.252,,511697.43781190185,100,4174.4414,0.01,3.5044917e-18,100.0,4595.251650569987,1.0,711.7446,0.01,1.0,100.0,1.0,4595.251650569987,1.0,460.04,511697.43781190185,0.009999998,4595.251650569987
4350.3013,,797926.4237334245,100,3929.4907,0.01,3.5044917e-18,100.0,4350.301978235836,1.0,888.78973,0.01,1.0,100.0,1.0,4350.301978235836,1.0,435.74,797926.4237334245,0.009999998,4350.301978235836
4505.6787,,597783.4129085977,100,4084.8682,0.01,3.5044917e-18,100.0,4505.679028801654,1.0,769.28906,0.01,1.0,100.0,1.0,4505.679028801654,1.0,451.11,597783.4129085977,0.009999998,4505.679028801654
4497.744,,597622.7808618069,100,4076.9336,0.01,3.5044917e-18,100.0,4497.744183837367,1.0,769.1856,0.01,1.0,100.0,1.0,4497.744183837367,1.0,450.43,597622.7808618069,0.009999998,4497.744183837367
4498.0645,,837412.2927735487,100,4077.2542,0.01,3.5044917e-18,100.0,4498.064510900088,1.0,910.5153,0.01,1.0,100.0,1.0,4498.064510900088,1.0,450.33,837412.2927735487,0.009999998,4498.064510900088
4378.8765,,769217.5719266078,100,3958.0662,0.01,3.5044917e-18,100.0,4378.877030932106,1.0,872.6542,0.01,1.0,100.0,1.0,4378.877030932106,1.0,438.51,769217.5719266078,0.009999998,4378.877030932106
4328.546,,861090.0975682153,100,3907.7356,0.01,3.5044917e-18,100.0,4328.546065431657,1.0,923.298,0.01,1.0,100.0,1.0,4328.546065431657,1.0,433.51,861090.0975682153,0.009999998,4328.546065431657
4482.591,,730878.9802952588,100,4061.7803,0.01,3.5044917e-18,100.0,4482.591086785738,1.0,850.6293,0.01,1.0,100.0,1.0,4482.591086785738,1.0,448.84,730878.9802952588,0.009999998,4482.591086785738
4461.881,,767432.0877860524,100,4041.0706,0.01,3.5044917e-18,100.0,4461.880990268091,1.0,871.6408,0.01,1.0,100.0,1.0,4461.880990268091,1.0,446.79,767432.0877860524,0.009999998,4461.880990268091
4402.168,,930603.089724425,100,3981.3574,0.01,3.5044917e-18,100.0,4402.16804872371,1.0,959.8422,0.01,1.0,100.0,1.0,4402.16804872371,1.0,440.85,930603.089724425,0.009999998,4402.16804872371
4512.7354,,536730.25775091,100,4091.9248,0.01,3.5044917e-18,100.0,4512.735278224803,1.0,728.9464,0.01,1.0,100.0,1.0,4512.735278224803,1.0,451.87,536730.25775091,0.009999998,4512.735278224803
4399.379,,877189.6879831306,100,3978.5684,0.01,3.5044917e-18,100.0,4399.378959149235,1.0,931.88934,0.01,1.0,100.0,1.0,4399.378959149235,1.0,440.58,877189.6879831306,0.009999998,4399.378959149235
