IterType,MaxNormIw,AvgNormIw,AvgVanillaIw,AvgRet,VarDiscRet,MaxVanillaIw,VarRet,ESSClassic,MinNormIw,VarNormIw,VanillaAvgRet,MinVanillaIw,BatchSize,EpsThisIter,J,Bound,VarJ,AvgDiscRet,ESSRenyi,VarVanillaIw,AvgEpLen,eRenyi2,Delta
1,0.023619,0.01,0.972436,-87.8306673895,4761.61175608,2.29679,4761.61175608,88.9978361937,0.00216548,1.24871e-05,-87.8306673895,0.210579,100,100,-84.2081,-106.245,55.6884,-87.8306673895,89.5777422492,0.118082,123.22,1.11635,0.8
1,0.0263498,0.01,1.04342,-90.2974752474,4744.65276099,2.7494,4744.65276099,87.7169067196,0.00118639,1.41446e-05,-90.2974752474,0.123791,100,100,-85.3886,-107.664,54.9439,-90.2974752474,87.6573810358,0.153996,126.2,1.14081,0.8
1,0.0249235,0.01,0.993932,-94.9198341988,6917.92569717,2.47723,6917.92569717,63.1292450734,0.00010168,5.89951e-05,-94.9198341988,0.0101063,100,100,-85.506,-111.654,60.9877,-94.9198341988,63.6274547283,0.582814,130.77,1.57165,0.8
1,0.0706922,0.01,1.09103,-93.9137460828,6918.56990295,7.71271,6918.56990295,63.6529788637,0.00665954,5.76787e-05,-93.9137460828,0.726574,100,100,-90.5814,-113.009,71.3544,-93.9137460828,86.4838382927,0.686573,130.33,1.15629,0.8
1,0.027721,0.01,1.01234,-95.1958288831,6923.20112274,2.8063,6923.20112274,52.076933801,1.01252e-08,9.29531e-05,-95.1958288831,1.02501e-06,100,100,-75.014,-104.055,29.7825,-95.1958288831,51.5797458043,0.952608,131.39,1.93875,0.8
1,0.039003,0.01,0.937547,-102.655301728,10022.2045726,3.65671,10022.2045726,36.4772937006,3.2522e-23,0.000175902,-102.655301728,3.04909e-21,100,100,-76.0285,-109.26,41.166,-102.655301728,39.3914915849,1.54617,139.27,2.53862,0.8
1,0.0296787,0.01,1.00514,-90.951917055,5839.16392814,2.98313,5839.16392814,91.6871554036,0.00513067,9.1581e-06,-90.951917055,0.515705,100,100,-88.6783,-110.479,68.0966,-90.951917055,91.4899367273,0.0925251,126.63,1.09302,0.8
1,0.19943,0.01,1.12378,-94.4647881246,6889.91061668,22.4114,6889.91061668,20.2456302667,0.00461955,0.000397913,-94.4647881246,0.519134,100,100,-86.1476,-111.489,78.1944,-94.4647881246,67.7396337932,5.02515,131.25,1.47624,0.8
1,0.0435872,0.01,0.882157,-100.720943557,8979.38212881,3.84507,8979.38212881,33.6906410216,8.32972e-19,0.000198806,-100.720943557,7.34812e-17,100,100,-76.4232,-110.689,30.462,-100.720943557,37.0486862538,1.54711,137.62,2.69915,0.8
,0.999853,0.01,1.36109e+14,-100.720943557,11841.3051615,1.36089e+16,8979.38212881,1.00029447595,1.91077e-17,0.00999703,-100.720943557,0.260073,200,100,-61.5722,-inf,0.029196,-111.703967032,nan,1.85202e+30,137.62,nan,0.8
1,0.0197044,0.005,0.912573,-103.332995806,8924.68056927,3.59634,8924.68056927,73.2232334309,6.88457e-29,4.35018e-05,-103.332995806,1.25653e-26,200,100,-82.9387,-105.91,71.0772,-103.332995806,82.4400647758,1.44911,141.1,2.426,0.8
2,0.01,0.01,1.0,-106.626008654,10948.9443043,1.0,10948.9443043,100.0,0.01,3.50449e-18,-106.626008654,1.0,200,100,-106.626,-127.483,104.113,-106.626008654,200.0,,144.39,1.0,0.8
1,0.0319578,0.005,1.01068,-100.484335967,8964.942378,6.45979,8964.942378,146.393433036,0.000670217,9.20056e-06,-100.484335967,0.135474,200,100,-97.9147,-114.501,91.8245,-100.484335967,158.120321635,0.375922,137.78,1.26486,0.8
2,0.01,0.01,1.0,-89.8008350264,5902.17393291,1.0,5902.17393291,100.0,0.01,3.50449e-18,-89.8008350264,1.0,200,100,-89.8008,-110.658,76.4405,-89.8008350264,200.0,,124.98,1.0,0.8
1,0.0119568,0.005,1.02963,-101.421945358,8961.18448403,2.46221,8961.18448403,173.27837127,0.00164603,3.87468e-06,-101.421945358,0.338959,200,100,-93.3459,-109.271,81.8194,-101.421945358,171.53666944,0.164307,138.74,1.16593,0.8
2,0.01,0.01,1.0,-90.3428620148,5862.77199865,1.0,5862.77199865,100.0,0.01,3.50449e-18,-90.3428620148,1.0,200,100,-90.3429,-111.199,76.1849,-90.3428620148,200.0,,125.58,1.0,0.8
1,0.0188651,0.005,0.978412,-94.1374268863,6938.64984443,3.69157,6938.64984443,91.0667925929,1.35889e-06,3.0055e-05,-94.1374268863,0.00026591,200,100,-78.7105,-100.987,42.9668,-94.1374268863,87.6614939893,1.15086,130.12,2.2815,0.8
2,0.01,0.01,1.0,-107.830134659,10870.4612523,1.0,10870.4612523,100.0,0.01,3.50449e-18,-107.830134659,1.0,200,100,-107.83,-128.687,103.739,-107.830134659,200.0,,146.14,1.0,0.8
,0.255365,0.005,73.633,-94.1374268863,10894.1306074,3760.67,6938.64984443,9.71914660942,1.83944e-05,0.000491908,-94.1374268863,0.270887,300,100,-171.686,-inf,934.116,-107.896806226,2615.32242712,106682.0,130.12,0.114709,0.8
1,0.0117899,0.00333333,1.02096,-88.594592865,5857.42474667,3.61108,5857.42474667,145.851342018,6.30532e-10,1.17825e-05,-88.594592865,1.93124e-07,300,100,-79.6982,-97.3058,51.9745,-88.594592865,140.313437634,1.10534,123.45,2.13807,0.8
2,0.01,0.01,1.0,-83.6997929364,3669.79044935,1.0,3669.79044935,100.0,0.01,3.50449e-18,-83.6997929364,1.0,300,100,-83.6998,-104.557,60.2751,-83.6997929364,300.0,,118.1,1.0,0.8
2,0.005,0.005,1.0,-96.6179440762,7993.635303,1.0,7993.635303,200.000000102,0.005,2.1793e-19,-96.6179440762,1.0,300,100,-90.1589,-104.907,76.2569,-96.6179440762,300.0,,133.17,1.0,0.8
1,0.0204815,0.00333333,0.784992,-101.336508427,8968.1977672,4.82334,8968.1977672,78.7225706316,7.94691e-32,3.13361e-05,-101.336508427,1.87148e-29,300,100,-77.1771,-99.1657,46.5514,-101.336508427,89.973719882,1.73787,138.4,3.33431,0.8
2,0.01,0.01,1.0,-106.884573032,9900.66761108,1.0,9900.66761108,100.0,0.01,3.50449e-18,-106.884573032,1.0,300,100,-106.885,-127.742,99.0033,-106.884573032,300.0,,144.81,1.0,0.8
2,0.005,0.005,1.0,-91.5616787715,5863.09889621,1.0,5863.09889621,200.000000102,0.005,2.1793e-19,-91.5616787715,1.0,300,100,-99.2231,-113.971,88.6666,-91.5616787715,300.0,,127.88,1.0,0.8
1,0.0177482,0.00333333,1.07725,-94.5643088987,6887.26823907,5.73579,6887.26823907,108.21378442,5.97779e-08,1.9758e-05,-94.5643088987,1.93187e-05,300,100,-84.4369,-104.442,75.3273,-94.5643088987,108.701211427,2.06357,131.38,2.75986,0.8
2,0.01,0.01,1.0,-88.0964397502,4762.36306647,1.0,4762.36306647,100.0,0.01,3.50449e-18,-88.0964397502,1.0,300,100,-88.0964,-108.954,68.664,-88.0964397502,300.0,,123.83,1.0,0.8
2,0.005,0.005,1.0,-93.6833960901,6954.12417808,1.0,6954.12417808,200.000000102,0.005,2.1793e-19,-93.6833960901,1.0,300,100,-90.8899,-105.638,76.2067,-93.6833960901,300.0,,129.65,1.0,0.8
1,0.0162405,0.00333333,0.956389,-94.872315871,6826.78335511,4.65967,6826.78335511,193.264326626,2.18206e-07,6.15695e-06,-94.872315871,6.26069e-05,300,100,-85.1716,-99.9689,69.2971,-94.872315871,198.675168564,0.506847,130.98,1.51,0.8
2,0.01,0.01,1.0,-96.322482971,7989.55753194,1.0,7989.55753194,100.0,0.01,3.50449e-18,-96.322482971,1.0,300,100,-96.3225,-117.18,88.9363,-96.322482971,300.0,,132.11,1.0,0.8
2,0.005,0.005,1.0,-87.0499053447,4812.15996119,1.0,4812.15996119,200.000000102,0.005,2.1793e-19,-87.0499053447,1.0,300,100,-91.6862,-106.434,79.7392,-87.0499053447,300.0,,122.4,1.0,0.8
1,0.0198061,0.00333333,0.988995,-97.7985801719,7980.54466309,5.87644,7980.54466309,143.959173553,5.142e-08,1.20839e-05,-97.7985801719,1.52562e-05,300,100,-81.397,-98.5685,62.3344,-97.7985801719,147.534014373,1.06374,134.44,2.03343,0.8
2,0.01,0.01,1.0,-97.7429927878,7941.12981804,1.0,7941.12981804,100.0,0.01,3.50449e-18,-97.7429927878,1.0,300,100,-97.743,-118.6,88.6663,-97.7429927878,300.0,,134.24,1.0,0.8
2,0.005,0.005,1.0,-112.596677778,11800.8474691,1.0,11800.8474691,200.000000102,0.005,2.1793e-19,-112.596677778,1.0,300,100,-105.17,-119.918,99.1334,-112.596677778,300.0,,151.46,1.0,0.8
,0.573672,0.00333333,380.862,-97.7985801719,9924.70164953,65547.0,7980.54466309,2.28108950482,1.48935e-06,0.00145503,-97.7985801719,0.170171,400,100,-93.8712,-545.329,159.167,-106.284103859,0.284586984974,1.89955e+07,134.44,1405.55,0.8
1,0.01937,0.0025,0.974072,-113.353267903,12930.3352838,7.54711,12930.3352838,213.334110511,7.10453e-06,5.48241e-06,-113.353267903,0.00276813,400,100,-90.2399,-104.464,90.2828,-113.353267903,215.024407974,0.832288,151.67,1.86025,0.8
2,0.01,0.01,1.0,-117.750746454,13675.0281944,1.0,13675.0281944,100.0,0.01,3.50449e-18,-117.750746454,1.0,400,100,-117.751,-138.608,116.354,-117.750746454,400.0,,157.32,1.0,0.8
2,0.005,0.005,1.0,-105.968276005,9871.65208977,1.0,9871.65208977,200.000000102,0.005,2.1793e-19,-105.968276005,1.0,400,100,-111.86,-126.608,108.122,-105.968276005,400.0,,143.81,1.0,0.8
2,0.00333333,0.00333333,1.0,-92.3819768648,6989.46776806,1.0,6989.46776806,299.999969474,0.00333333,5.43914e-20,-92.3819768648,1.0,400,100,-105.367,-117.409,100.918,-92.3819768648,400.0,,128.07,1.0,0.8
1,0.0336725,0.0025,0.893498,-91.3040519355,5842.9521316,12.0345,5842.9521316,50.538377895,,4.33257e-05,-91.3040519355,,400,100,-74.7528,-100.763,48.4242,-91.3040519355,64.3016691773,5.53417,127.45,6.22068,0.8
2,0.01,0.01,1.0,-115.165597703,12738.6408763,1.0,12738.6408763,100.0,0.01,3.50449e-18,-115.165597703,1.0,400,100,-115.166,-136.022,112.3,-115.165597703,400.0,,154.44,1.0,0.8
2,0.005,0.005,1.0,-93.5005376884,6922.1747342,1.0,6922.1747342,200.000000102,0.005,2.1793e-19,-93.5005376884,1.0,400,100,-104.333,-119.081,99.2444,-93.5005376884,400.0,,129.67,1.0,0.8
2,0.00333333,0.00333333,1.0,-98.4691915831,9051.01226582,1.0,9051.01226582,299.999969474,0.00333333,5.43914e-20,-98.4691915831,1.0,400,100,-102.378,-114.42,97.7792,-98.4691915831,400.0,,134.75,1.0,0.8
1,0.00987529,0.0025,1.01466,-94.4785352775,6921.23521707,4.00803,6921.23521707,324.146526544,0.000319192,1.46622e-06,-94.4785352775,0.129549,400,100,-97.5032,-109.281,92.4746,-94.4785352775,313.605454575,0.241525,130.16,1.27549,0.8
2,0.01,0.01,1.0,-87.4622265664,4824.71891428,1.0,4824.71891428,100.0,0.01,3.50449e-18,-87.4622265664,1.0,400,100,-87.4622,-108.319,69.112,-87.4622265664,400.0,,122.5,1.0,0.8
2,0.005,0.005,1.0,-105.84585818,11035.3548037,1.0,11035.3548037,200.000000102,0.005,2.1793e-19,-105.84585818,1.0,400,100,-96.654,-111.402,89.0799,-105.84585818,400.0,,143.3,1.0,0.8
2,0.00333333,0.00333333,1.0,-111.392328939,11908.9607089,1.0,11908.9607089,299.999969474,0.00333333,5.43914e-20,-111.392328939,1.0,400,100,-101.567,-113.609,96.2724,-111.392328939,400.0,,149.76,1.0,0.8
1,0.0185232,0.0025,0.987866,-101.538358991,7863.45856683,7.31936,7863.45856683,100.086203094,1.40126e-26,1.87754e-05,-101.538358991,5.53704e-24,400,100,-81.517,-102.307,81.904,-101.538358991,100.64526842,2.9316,138.86,3.97435,0.8
2,0.01,0.01,1.0,-98.9473957869,9066.94053902,1.0,9066.94053902,100.0,0.01,3.50449e-18,-98.9473957869,1.0,400,100,-98.9474,-119.804,94.7432,-98.9473957869,400.0,,135.0,1.0,0.8
2,0.005,0.005,1.0,-94.833086428,6930.45079769,1.0,6930.45079769,200.000000102,0.005,2.1793e-19,-94.833086428,1.0,400,100,-96.8902,-111.638,89.0109,-94.833086428,400.0,,130.82,1.0,0.8
2,0.00333333,0.00333333,1.0,-91.5461680917,5811.02051957,1.0,5811.02051957,299.999969474,0.00333333,5.43914e-20,-91.5461680917,1.0,400,100,-95.1089,-107.151,84.8878,-91.5461680917,400.0,,127.84,1.0,0.8
1,0.0192418,0.0025,1.02333,-97.4417933922,7931.99547074,7.87629,7931.99547074,274.873520981,0.00127719,2.85222e-06,-97.4417933922,0.522794,400,100,-90.389,-102.817,72.5802,-97.4417933922,281.663973514,0.477897,134.15,1.42013,0.8
2,0.01,0.01,1.0,-90.8769193108,5881.61559367,1.0,5881.61559367,100.0,0.01,3.50449e-18,-90.8769193108,1.0,400,100,-90.8769,-111.734,76.3073,-90.8769193108,400.0,,126.76,1.0,0.8
2,0.005,0.005,1.0,-99.2331049164,9058.55037312,1.0,9058.55037312,200.000000102,0.005,2.1793e-19,-99.2331049164,1.0,400,100,-95.055,-109.803,86.0978,-99.2331049164,400.0,,135.62,1.0,0.8
2,0.00333333,0.00333333,1.0,-91.1478239304,5878.3957367,1.0,5878.3957367,299.999969474,0.00333333,5.43914e-20,-91.1478239304,1.0,400,100,-93.7526,-105.795,82.9768,-91.1478239304,400.0,,127.04,1.0,0.8
1,0.00907577,0.0025,0.973379,-100.512016226,7972.13498374,3.53367,7972.13498374,317.53344617,0.00126524,1.62725e-06,-100.512016226,0.492622,400,100,-91.3257,-103.337,75.0664,-100.512016226,301.535651679,0.246683,138.28,1.32654,0.8
2,0.01,0.01,1.0,-104.544903346,9986.40993364,1.0,9986.40993364,100.0,0.01,3.50449e-18,-104.544903346,1.0,400,100,-104.545,-125.402,99.4311,-104.544903346,400.0,,141.21,1.0,0.8
2,0.005,0.005,1.0,-90.1252138455,4804.53512342,1.0,4804.53512342,200.000000102,0.005,2.1793e-19,-90.1252138455,1.0,400,100,-97.3351,-112.083,85.8691,-90.1252138455,400.0,,125.94,1.0,0.8
2,0.00333333,0.00333333,1.0,-98.7434821045,7892.41626104,1.0,7892.41626104,299.999969474,0.00333333,5.43914e-20,-98.7434821045,1.0,400,100,-97.8045,-109.846,86.7214,-98.7434821045,400.0,,135.13,1.0,0.8
1,0.0221416,0.0025,1.06688,-100.584617583,8976.54739098,9.44903,8976.54739098,234.271535716,2.03249e-06,4.43246e-06,-100.584617583,0.000867372,400,100,-91.5697,-105.359,83.5996,-100.584617583,228.768202652,0.807234,137.66,1.74849,0.8
2,0.01,0.01,1.0,-92.6550409141,6954.58665935,1.0,6954.58665935,100.0,0.01,3.50449e-18,-92.6550409141,1.0,400,100,-92.655,-113.512,82.9761,-92.6550409141,400.0,,128.07,1.0,0.8
2,0.005,0.005,1.0,-89.3284057871,5889.10573923,1.0,5889.10573923,200.000000102,0.005,2.1793e-19,-89.3284057871,1.0,400,100,-90.9917,-105.74,79.7521,-89.3284057871,400.0,,124.02,1.0,0.8
2,0.00333333,0.00333333,1.0,-105.055003071,9923.88326072,1.0,9923.88326072,299.999969474,0.00333333,5.43914e-20,-105.055003071,1.0,400,100,-95.6795,-107.721,86.9431,-105.055003071,400.0,,142.73,1.0,0.8
1,0.0187351,0.0025,1.13307,-106.694396069,11008.5774245,8.49128,11008.5774245,126.720724904,2.0096e-10,1.35122e-05,-106.694396069,9.10809e-08,400,100,-81.0112,-99.3343,67.6688,-106.694396069,129.57262206,2.77563,144.51,3.08707,0.8
2,0.01,0.01,1.0,-111.75508735,11799.1037672,1.0,11799.1037672,100.0,0.01,3.50449e-18,-111.75508735,1.0,400,100,-111.755,-132.612,108.079,-111.75508735,400.0,,150.46,1.0,0.8
2,0.005,0.005,1.0,-95.73141983,6843.51259269,1.0,6843.51259269,200.000000102,0.005,2.1793e-19,-95.73141983,1.0,400,100,-103.743,-118.492,96.3965,-95.73141983,400.0,,132.52,1.0,0.8
2,0.00333333,0.00333333,1.0,-102.451267363,8925.84060858,1.0,8925.84060858,299.999969474,0.00333333,5.43914e-20,-102.451267363,1.0,400,100,-103.313,-115.354,95.6073,-102.451267363,400.0,,139.79,1.0,0.8
,0.99443,0.0025,27601.9,-106.694396069,8988.5559455,1.09792e+07,11008.5774245,1.01122365073,1.06667e-08,0.00247218,-106.694396069,0.117768,500,100,-62.7718,-inf,7.39011,-100.856464855,nan,3.01354e+11,144.51,nan,0.8
1,0.0191625,0.002,1.143,-87.7607756081,4790.7136793,10.9514,4790.7136793,139.677234626,1.54067e-09,1.03394e-05,-87.7607756081,8.80493e-07,500,100,-80.6116,-97.581,65.4566,-87.7607756081,151.070549371,3.37699,123.12,3.30971,0.8
2,0.01,0.01,1.0,-92.3960972203,5840.84872238,1.0,5840.84872238,100.0,0.01,3.50449e-18,-92.3960972203,1.0,500,100,-92.3961,-113.253,76.0424,-92.3960972203,500.0,,128.25,1.0,0.8
2,0.005,0.005,1.0,-99.9984732525,7822.71070816,1.0,7822.71070816,200.000000102,0.005,2.1793e-19,-99.9984732525,1.0,500,100,-96.1973,-110.945,82.3281,-99.9984732525,500.0,,137.74,1.0,0.8
2,0.00333333,0.00333333,1.0,-91.0914044474,5887.71735712,1.0,5887.71735712,299.999969474,0.00333333,5.43914e-20,-91.0914044474,1.0,500,100,-94.4953,-106.537,80.4198,-91.0914044474,500.0,,126.5,1.0,0.8
2,0.0025,0.0025,1.0,-95.3775264086,6855.29608577,1.0,6855.29608577,400.0,0.0025,5.4346e-20,-95.3775264086,1.0,500,100,-94.7159,-105.144,80.9156,-95.3775264086,500.0,,132.17,1.0,0.8
1,0.00845337,0.002,1.00472,-98.1215485354,7969.56114033,4.24663,7969.56114033,299.065279813,1.18327e-07,2.69289e-06,-98.1215485354,5.94427e-05,500,100,-90.1533,-102.232,86.256,-98.1215485354,298.174534911,0.679592,134.28,1.67687,0.8
2,0.01,0.01,1.0,-104.378982159,9968.6173999,1.0,9968.6173999,100.0,0.01,3.50449e-18,-104.378982159,1.0,500,100,-104.379,-125.236,99.3425,-104.378982159,500.0,,141.46,1.0,0.8
2,0.005,0.005,1.0,-84.1595819385,3686.20545257,1.0,3686.20545257,200.000000102,0.005,2.1793e-19,-84.1595819385,1.0,500,100,-94.2693,-109.017,82.8332,-84.1595819385,500.0,,119.2,1.0,0.8
2,0.00333333,0.00333333,1.0,-113.581354539,12865.5825586,1.0,12865.5825586,299.999969474,0.00333333,5.43914e-20,-113.581354539,1.0,500,100,-100.707,-112.748,94.3544,-113.581354539,500.0,,151.67,1.0,0.8
2,0.0025,0.0025,1.0,-109.085037237,10905.0928825,1.0,10905.0928825,400.0,0.0025,5.4346e-20,-109.085037237,1.0,500,100,-102.801,-113.23,96.8981,-109.085037237,500.0,,147.76,1.0,0.8
1,0.00955614,0.002,1.0823,-99.9743876402,8972.56169839,5.17131,8972.56169839,208.00014447,1.00856e-25,5.62663e-06,-99.9743876402,5.45781e-23,500,100,-87.8376,-102.712,104.861,-99.9743876402,196.60965275,1.64772,136.61,2.54311,0.8
2,0.01,0.01,1.0,-95.2865219104,6975.14063028,1.0,6975.14063028,100.0,0.01,3.50449e-18,-95.2865219104,1.0,500,100,-95.2865,-116.144,83.0987,-95.2865219104,500.0,,131.49,1.0,0.8
2,0.005,0.005,1.0,-104.783671146,9988.27166417,1.0,9988.27166417,200.000000102,0.005,2.1793e-19,-104.783671146,1.0,500,100,-100.035,-114.783,91.7575,-104.783671146,500.0,,142.1,1.0,0.8
2,0.00333333,0.00333333,1.0,-94.3869931088,6888.21525354,1.0,6888.21525354,299.999969474,0.00333333,5.43914e-20,-94.3869931088,1.0,500,100,-98.1524,-110.194,88.8434,-94.3869931088,500.0,,130.92,1.0,0.8
2,0.0025,0.0025,1.0,-106.398548773,9820.84389596,1.0,9820.84389596,400.0,0.0025,5.4346e-20,-106.398548773,1.0,500,100,-100.214,-110.643,91.451,-106.398548773,500.0,,145.26,1.0,0.8
1,0.0220302,0.002,1.01048,-101.272959803,9009.63228112,11.1305,9009.63228112,79.2987466384,,2.12636e-05,-101.272959803,,500,100,-78.5806,-101.626,50.51,-101.272959803,81.9243842346,5.42786,138.14,6.10319,0.8
2,0.01,0.01,1.0,-90.0092594312,4772.4947196,1.0,4772.4947196,100.0,0.01,3.50449e-18,-90.0092594312,1.0,500,100,-90.0093,-110.865,68.737,-90.0092594312,500.0,,126.17,1.0,0.8
2,0.005,0.005,1.0,-82.7266704068,3617.55861539,1.0,3617.55861539,200.000000102,0.005,2.1793e-19,-82.7266704068,1.0,500,100,-86.368,-101.116,64.5471,-82.7266704068,500.0,,117.38,1.0,0.8
2,0.00333333,0.00333333,1.0,-105.137599809,9921.33616216,1.0,9921.33616216,299.999969474,0.00333333,5.43914e-20,-105.137599809,1.0,500,100,-92.6245,-104.666,78.2936,-105.137599809,500.0,,143.51,1.0,0.8
2,0.0025,0.0025,1.0,-90.3761579596,5950.46830557,1.0,5950.46830557,400.0,0.0025,5.4346e-20,-90.3761579596,1.0,500,100,-92.0624,-102.491,77.9173,-90.3761579596,500.0,,125.71,1.0,0.8
1,0.00679172,0.002,0.986328,-94.3550312771,6891.23641697,3.34943,6891.23641697,237.889873548,2.45232e-25,4.41608e-06,-94.3550312771,1.2094e-22,500,100,-84.6111,-98.0311,87.5885,-94.3550312771,241.550158165,1.07404,130.38,2.06996,0.8
2,0.01,0.01,1.0,-97.6794697963,7938.83541205,1.0,7938.83541205,100.0,0.01,3.50449e-18,-97.6794697963,1.0,500,100,-97.6795,-118.537,88.6535,-97.6794697963,500.0,,134.18,1.0,0.8
2,0.005,0.005,1.0,-112.102752813,13011.8470944,1.0,13011.8470944,200.000000102,0.005,2.1793e-19,-112.102752813,1.0,500,100,-104.891,-119.639,102.091,-112.102752813,500.0,,150.1,1.0,0.8
2,0.00333333,0.00333333,1.0,-84.1195249832,4816.22434439,1.0,4816.22434439,299.999969474,0.00333333,5.43914e-20,-84.1195249832,1.0,500,100,-97.9673,-110.009,92.9173,-84.1195249832,500.0,,118.38,1.0,0.8
2,0.0025,0.0025,1.0,-88.6400863409,5883.50315784,1.0,5883.50315784,400.0,0.0025,5.4346e-20,-88.6400863409,1.0,500,100,-95.6355,-106.064,89.1499,-88.6400863409,500.0,,123.19,1.0,0.8
1,0.00739335,0.002,1.00884,-90.6980570181,5907.82264075,3.72937,5907.82264075,389.930332995,0.000306439,1.13138e-06,-90.6980570181,0.154575,500,100,-91.2056,-101.843,86.3,-90.6980570181,384.467466822,0.287871,125.74,1.3005,0.8
2,0.01,0.01,1.0,-93.5847354075,6961.73627686,1.0,6961.73627686,100.0,0.01,3.50449e-18,-93.5847354075,1.0,500,100,-93.5847,-114.442,83.0188,-93.5847354075,500.0,,129.32,1.0,0.8
2,0.005,0.005,1.0,-114.523308689,12789.9280616,1.0,12789.9280616,200.000000102,0.005,2.1793e-19,-114.523308689,1.0,500,100,-104.054,-118.802,99.4318,-114.523308689,500.0,,154.14,1.0,0.8
2,0.00333333,0.00333333,1.0,-92.6631116252,6967.05383048,1.0,6967.05383048,299.999969474,0.00333333,5.43914e-20,-92.6631116252,1.0,500,100,-100.257,-112.299,94.4409,-92.6631116252,500.0,,128.24,1.0,0.8
2,0.0025,0.0025,1.0,-85.6960136214,4829.73715804,1.0,4829.73715804,400.0,0.0025,5.4346e-20,-85.6960136214,1.0,500,100,-96.6168,-107.045,89.0192,-85.6960136214,500.0,,120.09,1.0,0.8
1,0.0116662,0.002,1.00708,-106.412117697,11041.6768969,5.87443,11041.6768969,253.603035084,2.20066e-07,3.89413e-06,-106.412117697,0.000110813,500,100,-89.9,-103.289,96.6448,-106.412117697,242.651613869,0.987375,143.78,2.06057,0.8
2,0.01,0.01,1.0,-110.439116174,11963.8367449,1.0,11963.8367449,100.0,0.01,3.50449e-18,-110.439116174,1.0,500,100,-110.439,-131.296,108.831,-110.439116174,500.0,,148.84,1.0,0.8
2,0.005,0.005,1.0,-85.6483870502,3707.23832995,1.0,3707.23832995,200.000000102,0.005,2.1793e-19,-85.6483870502,1.0,500,100,-98.0438,-112.792,88.9428,-85.6483870502,500.0,,120.52,1.0,0.8
2,0.00333333,0.00333333,1.0,-88.9525456199,5877.5376248,1.0,5877.5376248,299.999969474,0.00333333,5.43914e-20,-88.9525456199,1.0,500,100,-95.0133,-107.055,85.0402,-88.9525456199,500.0,,123.73,1.0,0.8
2,0.0025,0.0025,1.0,-104.273380178,9996.69395557,1.0,9996.69395557,400.0,0.0025,5.4346e-20,-104.273380178,1.0,500,100,-97.3284,-107.757,88.9614,-104.273380178,500.0,,141.95,1.0,0.8
