AvgRet,ESSRenyi,Bound,VarNormIw,AvgEpLen,VarJ,eRenyi2,J,MinNormIw,AvgNormIw,VarDiscRet,MaxVanillaIw,VarRet,BatchSize,AvgVanillaIw,AvgDiscRet,MinVanillaIw,VarVanillaIw,MaxNormIw,ESSClassic
123.90723810429803,100.0,-15.654986,3.5044917e-18,13.4,52.538364,1.0,-3.5762787e-07,0.01,0.009999998,2788.1612947274557,1.0,2788.161294727456,100,1.0,-1.3358203432289883e-14,1.0,,0.01,100.0
126.40768897191751,100.0,-13.759979,3.5044917e-18,13.65,53.48648,1.0,-2.9802322e-08,0.01,0.009999998,2889.7006021827215,1.0,2889.7006021827215,100,1.0,7.389644451905042e-15,1.0,,0.01,100.0
124.80582810017731,100.0,-16.419987,3.5044917e-18,13.49,58.232296,1.0,-5.9604645e-08,0.01,0.009999998,3425.2529769308526,1.0,3425.2529769308526,100,1.0,-1.5063505998114125e-14,1.0,,0.01,100.0
130.80698125572178,100.0,-14.232152,3.5044917e-18,14.09,56.86983,1.0,-6.556511e-07,0.01,0.009999998,3266.8460591199064,1.0,3266.8460591199064,100,1.0,3.140598892059643e-14,1.0,,0.01,100.0
140.90630970524072,100.0,-20.112097,3.5044917e-18,15.1,68.03567,1.0,7.1525574e-07,0.01,0.009999998,4675.60834448045,1.0,4675.608344480449,100,1.0,1.5916157281026246e-14,1.0,,0.01,100.0
127.2055080435516,100.0,-28.84225,3.5044917e-18,13.73,73.64467,1.0,2.3841858e-07,0.01,0.009999998,5478.320726890635,1.0,5478.320726890636,100,1.0,-2.7711166694643907e-14,1.0,,0.01,100.0
125.7067281694558,100.0,-13.81847,3.5044917e-18,13.58,52.004284,1.0,-3.5762787e-07,0.01,0.009999998,2731.763027913146,1.0,2731.7630279131463,100,1.0,-1.0800249583553523e-14,1.0,,0.01,100.0
126.80642834426912,100.0,-25.507616,3.5044917e-18,13.69,57.35174,1.0,-5.9604645e-07,0.01,0.009999998,3322.4468293379764,1.0,3322.4468293379764,100,1.0,-1.0373923942097462e-14,1.0,,0.01,100.0
137.3047407726872,100.0,-22.942347,3.5044917e-18,14.74,65.67338,1.0,4.7683716e-07,0.01,0.009999998,4356.558001560326,1.0,4356.558001560326,100,1.0,-6.679101716144941e-15,1.0,,0.01,100.0
140.3049494583503,100.0,-32.78692,3.5044917e-18,15.04,82.434395,1.0,5.9604645e-07,0.01,0.009999998,6864.070029450721,1.0,6864.070029450722,100,1.0,-4.831690603168682e-15,1.0,,0.01,100.0
134.70687261798554,100.0,-21.476936,3.5044917e-18,14.48,67.32526,1.0,-5.9604645e-07,0.01,0.009999998,4578.474792101496,1.0,4578.474792101495,100,1.0,-1.9610979506978764e-14,1.0,,0.01,100.0
129.00659942674912,100.0,-22.798601,3.5044917e-18,13.91,56.394226,1.0,-1.7881393e-07,0.01,0.009999998,3212.4331227297585,1.0,3212.4331227297585,100,1.0,-1.0373923942097462e-14,1.0,,0.01,100.0
123.50718401197128,100.0,-21.579414,3.5044917e-18,13.36,57.473133,1.0,-1.1920929e-07,0.01,0.009999998,3336.5266254112275,1.0,3336.526625411227,100,1.0,5.826450433232821e-15,1.0,,0.01,100.0
132.90607888571924,100.0,-14.054327,4.931959e-16,14.3,61.8299,1.0,1.31726265e-05,0.009999922,0.01,3861.548719340705,1.0000067,3861.548719340705,100,0.9999997,2.1600499167107046e-14,0.9999919,4.909348e-12,0.01000007,99.99999618530168
129.0079858981574,100.0,-16.90739,3.5044917e-18,13.91,59.76636,1.0,4.7683716e-07,0.01,0.009999998,3608.0993168250584,1.0,3608.0993168250584,100,1.0,-2.0463630789890885e-14,1.0,,0.01,100.0
131.40652890746804,100.0,-25.96291,3.5044917e-18,14.15,64.61038,1.0,2.3841858e-07,0.01,0.009999998,4216.668973086963,1.0,4216.668973086964,100,1.0,-9.094947017729283e-15,1.0,,0.01,100.0
136.40523863795696,100.0,-17.967161,3.5044917e-18,14.65,65.27213,1.0,2.3841858e-07,0.01,0.009999998,4303.486933881592,1.0,4303.486933881592,100,1.0,2.9842794901924207e-15,1.0,,0.01,100.0
125.9084128214722,100.0,-16.32696,3.5044917e-18,13.6,53.47986,1.0,-1.1920929e-07,0.01,0.009999998,2888.9852282547063,1.0,2888.9852282547063,100,1.0,-5.968558980384841e-15,1.0,,0.01,100.0
129.50749930103134,100.0,-21.072342,3.5044917e-18,13.96,61.333153,1.0,-7.1525574e-07,0.01,0.009999998,3799.753465753179,1.0,3799.753465753179,100,1.0,-9.805489753489382e-15,1.0,,0.01,100.0
133.00667087099342,100.0,-17.411884,3.5044917e-18,14.31,57.214638,1.0,-2.9802322e-07,0.01,0.009999998,3306.580958575349,1.0,3306.580958575349,100,1.0,-3.510081114654895e-14,1.0,,0.01,100.0
134.40502491255768,100.0,-19.82002,3.5044917e-18,14.45,60.15598,1.0,-9.536743e-07,0.01,0.009999998,3655.2948833606947,1.0,3655.2948833606947,100,1.0,1.2789769243681803e-15,1.0,,0.01,100.0
120.50574477066858,100.0,-14.256772,3.5044917e-18,13.06,46.192444,1.0,3.5762787e-07,0.01,0.009999998,2155.2949283218113,1.0,2155.2949283218113,100,1.0,-3.552713678800501e-15,1.0,,0.01,100.0
125.10704416331541,100.0,-35.7493,3.5044917e-18,13.52,73.14716,1.0,4.7683716e-07,0.01,0.009999998,5404.553180421455,1.0,5404.553180421457,100,1.0,-1.2505552149377763e-14,1.0,,0.01,100.0
125.00526697994174,100.0,-22.293522,3.5044917e-18,13.51,60.867107,1.0,-5.9604645e-07,0.01,0.009999998,3742.2272989262783,1.0,3742.2272989262783,100,1.0,2.842170943040401e-15,1.0,,0.01,100.0
124.40692719136541,100.0,-20.661163,3.5044917e-18,13.45,54.264294,1.0,-2.3841858e-07,0.01,0.009999998,2974.3574084227334,1.0,2974.357408422734,100,1.0,-1.8047785488306545e-14,1.0,,0.01,100.0
128.80463247025068,100.0,-14.399283,1.1398326e-13,13.89,49.131737,1.0,0.00023853779,0.009998419,0.01,2438.2984738987807,1.0000701,2438.2984738987807,100,1.0000021,-1.0089706847793422e-14,0.9998441,1.1399528e-09,0.01000068,100.00000762937867
125.6059811137343,100.0,-15.509974,1.1216127e-15,13.57,49.40152,1.0,4.249811e-05,0.009999857,0.009999999,2465.159618159937,1.0000057,2465.159618159937,100,0.99999994,-1.1368683772161604e-14,0.9999857,1.11954265e-11,0.0100000575,100.00000381469766
128.6053468754112,100.0,-32.089943,3.5044917e-18,13.87,62.25165,1.0,-1.1920929e-07,0.01,0.009999998,3914.412032633929,1.0,3914.4120326339294,100,1.0,3.410605131648481e-14,1.0,,0.01,100.0
137.70676152592955,100.0,-35.53024,3.5044917e-18,14.78,78.06828,1.0,7.1525574e-07,0.01,0.009999998,6156.218527868022,1.0,6156.218527868022,100,1.0,-2.4584778657299466e-14,1.0,,0.01,100.0
133.905373232665,100.0,-19.01817,3.5044917e-18,14.4,59.529602,1.0,2.3841858e-07,0.01,0.009999998,3579.5695185539585,1.0,3579.5695185539585,100,1.0,-1.6200374375330283e-14,1.0,,0.01,100.0
139.6065087603037,100.0,-21.905195,3.5044917e-18,14.97,70.23216,1.0,1.1920929e-07,0.01,0.009999998,4982.381369859064,1.0,4982.381369859064,100,1.0,-7.531752999057062e-15,1.0,,0.01,100.0
126.50563017632139,100.0,-23.006847,3.5044917e-18,13.66,63.625645,1.0,-1.1920929e-07,0.01,0.009999998,4089.113738180428,1.0,4089.113738180428,100,1.0,-2.1458390619955026e-14,1.0,,0.01,100.0
128.70367312568249,100.0,-20.299803,3.5044917e-18,13.88,59.434982,1.0,-6.556511e-07,0.01,0.009999998,3568.1995842298957,1.0,3568.199584229896,100,1.0,-1.3073986337985844e-14,1.0,,0.01,100.0
133.2064970782708,100.0,-30.860622,3.5044917e-18,14.33,73.57799,1.0,-5.9604645e-07,0.01,0.009999998,5468.404071451924,1.0,5468.404071451924,100,1.0,-5.542233338928782e-15,1.0,,0.01,100.0
140.2055393146398,100.0,-21.855286,3.5044917e-18,15.03,70.26329,1.0,5.9604645e-07,0.01,0.009999998,4986.797833941383,1.0,4986.797833941384,100,1.0,-8.810729923425242e-15,1.0,,0.01,100.0
135.60596580692882,100.0,-22.24291,3.5044917e-18,14.57,67.24886,1.0,1.1920929e-07,0.01,0.009999998,4568.090620813866,1.0,4568.090620813866,100,1.0,-1.3073986337985844e-14,1.0,,0.01,100.0
130.50628368749628,100.0,-25.19785,3.5044917e-18,14.06,60.710476,1.0,1.1920929e-07,0.01,0.009999998,3722.9916741363486,1.0,3722.9916741363486,100,1.0,-4.6895820560166614e-15,1.0,,0.01,100.0
130.70638958407199,100.0,-35.27735,3.5044917e-18,14.08,64.227394,1.0,4.7683716e-07,0.01,0.009999998,4166.8266640522725,1.0,4166.8266640522725,100,1.0,-2.2737367544323206e-15,1.0,,0.01,100.0
130.30596350309713,100.0,-26.896454,3.5044917e-18,14.04,60.013893,1.0,-7.1525574e-07,0.01,0.009999998,3638.047838347149,1.0,3638.047838347149,100,1.0,6.1106675275368615e-15,1.0,,0.01,100.0
121.80624594073974,100.0,-10.781926,3.5044917e-18,13.19,41.780003,1.0,2.9802322e-08,0.01,0.009999998,1763.2004144237958,1.0,1763.2004144237956,100,1.0,-2.3447910280083305e-14,1.0,,0.01,100.0
129.30639023011233,100.0,-16.881979,3.5044917e-18,13.94,49.75572,1.0,-2.3841858e-07,0.01,0.009999998,2500.6379836947635,1.0,2500.6379836947635,100,1.0,-1.4495071809506044e-14,1.0,,0.01,100.0
130.60655076008143,100.0,-15.931456,3.5044917e-18,14.07,49.865646,1.0,3.5762787e-07,0.01,0.009999998,2511.6996879590733,1.0,2511.6996879590733,100,1.0,1.1652900866465642e-14,1.0,,0.01,100.0
138.70718987449933,99.9992370663676,-14.402734,3.3497354e-11,14.88,51.94899,1.0000076,0.0047910213,0.009985035,0.010000002,2725.7685583751004,1.0016708,2725.7685583751004,100,0.9999655,-5.684341886080802e-15,0.9984691,3.349477e-07,0.010017054,99.99996948137643
114.40594567094317,100.0,-24.867903,3.5044917e-18,12.45,50.385708,1.0,2.9802322e-08,0.01,0.009999998,2564.3631424479563,1.0,2564.3631424479568,100,1.0,2.3590018827235325e-14,1.0,,0.01,100.0
126.60757712748736,100.0,-12.902138,3.5044917e-18,13.67,47.561646,1.0,3.5762787e-07,0.01,0.009999998,2284.959760044819,1.0,2284.959760044819,100,1.0,2.842170943040401e-15,1.0,,0.01,100.0
128.00733728180296,100.0,-18.674004,3.5044917e-18,13.81,57.33508,1.0,-1.1920929e-07,0.01,0.009999998,3320.516511916126,1.0,3320.516511916126,100,1.0,1.9610979506978764e-14,1.0,,0.01,100.0
128.70784836693608,100.0,-31.23909,3.5044917e-18,13.88,65.36222,1.0,-3.5762787e-07,0.01,0.009999998,4315.374206211763,1.0,4315.374206211763,100,1.0,3.9790393202565614e-15,1.0,,0.01,100.0
132.6079114571413,100.0,-18.287039,3.5044917e-18,14.27,61.721832,1.0,2.3841858e-07,0.01,0.009999998,3848.0654081776734,1.0,3848.065408177672,100,1.0,1.2221335055073723e-14,1.0,,0.01,100.0
123.60689315704938,100.0,-17.36179,3.5044917e-18,13.37,54.16059,1.0,-2.3841858e-07,0.01,0.009999998,2962.9996529816412,1.0,2962.9996529816417,100,1.0,-6.679101716144941e-15,1.0,,0.01,100.0
135.1080615147281,100.0,-29.859554,3.5044917e-18,14.52,78.13177,1.0,3.5762787e-07,0.01,0.009999998,6166.2359772733225,1.0,6166.2359772733225,100,1.0,-4.547473508864641e-15,1.0,,0.01,100.0
123.40658657531664,100.0,-26.634567,3.5044917e-18,13.35,53.559917,1.0,5.9604645e-08,0.01,0.009999998,2897.641338006106,1.0,2897.641338006106,100,1.0,-1.4637180356658064e-14,1.0,,0.01,100.0
126.20611224021219,100.0,-17.984783,3.5044917e-18,13.63,52.795246,1.0,2.3841858e-07,0.01,0.009999998,2815.492884250051,1.0,2815.492884250051,100,1.0,-5.115907697472721e-15,1.0,,0.01,100.0
132.40653539716638,100.0,-15.780106,3.5044917e-18,14.25,60.10588,1.0,-1.7881393e-07,0.01,0.009999998,3649.2094078782525,1.0,3649.2094078782516,100,1.0,1.1937117960769683e-14,1.0,,0.01,100.0
125.40561081861618,100.0,-12.997916,1.7991489e-11,13.55,52.108192,1.0,0.0036984384,0.009989073,0.009999999,2742.298876064269,1.0022948,2742.298876064269,100,1.00003,1.3642420526593923e-14,0.9989372,1.7992187e-07,0.010022648,100.00000762916622
130.80711812580458,100.0,-19.279858,3.5044917e-18,14.09,57.080944,1.0,-8.940697e-08,0.01,0.009999998,3291.145133887983,1.0,3291.145133887983,100,1.0,-8.526512829121202e-16,1.0,,0.01,100.0
129.3051212371404,100.0,-11.832501,3.5044917e-18,13.94,53.7198,1.0,-1.1920929e-07,0.01,0.009999998,2914.966859437334,1.0,2914.966859437334,100,1.0,9.094947017729283e-15,1.0,,0.01,100.0
136.406324036126,100.0,-32.274353,3.5044917e-18,14.65,70.4603,1.0,5.9604645e-07,0.01,0.009999998,5014.801125905704,1.0,5014.801125905705,100,1.0,-2.7000623958883806e-14,1.0,,0.01,100.0
128.60602454882368,100.0,-17.783443,3.5044917e-18,13.87,50.39437,1.0,,0.01,0.009999998,2565.245271707992,1.0,2565.245271707992,100,1.0,8.668621376273222e-15,1.0,,0.01,100.0
118.30651259207777,100.0,-15.282987,5.8786977e-16,12.84,47.576183,1.0,2.3066998e-05,0.009999905,0.01,2286.3522288413324,1.0000067,2286.3522288413324,100,1.0,-3.4106051316484808e-15,0.99999046,5.902529e-12,0.010000067,99.9999809265164
126.40453679557002,100.0,-10.392827,3.5044917e-18,13.65,50.623043,1.0,-7.1525574e-07,0.01,0.009999998,2588.57867537597,1.0,2588.57867537597,100,1.0,-3.5953462429461067e-14,1.0,,0.01,100.0
122.80749406768614,100.0,-28.36973,3.5044917e-18,13.29,55.37642,1.0,-1.4901161e-07,0.01,0.009999998,3097.523105909686,1.0,3097.523105909686,100,1.0,-2.5579538487363606e-15,1.0,,0.01,100.0
128.10778625814024,100.0,-22.031376,3.5044917e-18,13.82,61.906868,1.0,-5.066395e-07,0.01,0.009999998,3871.1720135361757,1.0,3871.1720135361757,100,1.0,-4.547473508864641e-15,1.0,,0.01,100.0
127.20835544403697,100.0,-15.376658,3.5044917e-18,13.73,51.14566,1.0,3.5762787e-07,0.01,0.009999998,2642.3016796725597,1.0,2642.301679672559,100,1.0,-1.5631940186722205e-14,1.0,,0.01,100.0
127.7061635419314,100.0,-26.273197,3.5044917e-18,13.78,62.249012,1.0,2.9802322e-07,0.01,0.009999998,3914.07983807274,1.0,3914.0798380727388,100,1.0,-4.376943252282217e-14,1.0,,0.01,100.0
137.20782540887413,100.0,-26.315975,3.5044917e-18,14.73,75.10876,1.0,-1.1920929e-06,0.01,0.009999998,5698.308263519542,1.0,5698.308263519542,100,1.0,1.9895196601282807e-15,1.0,,0.01,100.0
136.10628745125553,100.0,-39.874348,3.5044917e-18,14.62,82.62657,1.0,-9.536743e-07,0.01,0.009999998,6896.111854137039,1.0,6896.111854137039,100,1.0,1.3926637620897963e-14,1.0,,0.01,100.0
126.70694299340532,100.0,-21.308329,3.5044917e-18,13.68,61.6087,1.0,-4.172325e-07,0.01,0.009999998,3833.971651447571,1.0,3833.97165144757,100,1.0,-1.6484591469634323e-14,1.0,,0.01,100.0
130.10569462087497,100.0,-10.924242,3.5044917e-18,14.02,46.43258,1.0,1.1920929e-07,0.01,0.009999998,2177.76195945068,1.0,2177.76195945068,100,1.0,-2.5579538487363606e-15,1.0,,0.01,100.0
130.5079826056633,100.0,-36.978935,3.5044917e-18,14.06,67.9522,1.0,4.7683716e-07,0.01,0.009999998,4664.143418341513,1.0,4664.143418341513,100,1.0,-1.6342482922482303e-14,1.0,,0.01,100.0
129.90588792825548,100.0,-21.880968,3.5044917e-18,14.0,65.15981,1.0,2.3841858e-07,0.01,0.009999998,4288.68813519602,1.0,4288.688135196022,100,1.0,-3.694822225952521e-15,1.0,,0.01,100.0
122.90705031884511,100.0,-18.260405,3.5044917e-18,13.3,54.026268,1.0,-5.9604645e-07,0.01,0.009999998,2948.320811180318,1.0,2948.3208111803174,100,1.0,5.115907697472721e-15,1.0,,0.01,100.0
120.40567348946843,100.0,-16.790594,3.5044917e-18,13.05,46.615047,1.0,-5.364418e-07,0.01,0.009999998,2194.9117513239703,1.0,2194.9117513239703,100,1.0,2.0889956431346945e-14,1.0,,0.01,100.0
142.3064527149145,100.0,-18.311888,3.5044917e-18,15.24,64.98017,1.0,-1.2218952e-06,0.01,0.009999998,4265.073216590116,1.0,4265.073216590116,100,1.0,-3.524291969370097e-14,1.0,,0.01,100.0
132.80527423551106,100.0,-22.478981,3.5044917e-18,14.29,58.553608,1.0,-5.364418e-07,0.01,0.009999998,3463.1568648306798,1.0,3463.15686483068,100,1.0,1.9184653865522706e-14,1.0,,0.01,100.0
126.1054322943402,100.0,-13.786131,3.5044917e-18,13.62,53.212986,1.0,1.1920929e-06,0.01,0.009999998,2860.2239148571525,1.0,2860.223914857153,100,1.0,-5.684341886080802e-15,1.0,,0.01,100.0
135.20667993945324,100.0,-22.276327,3.5044917e-18,14.53,72.33734,1.0,,0.01,0.009999998,5285.546067234306,1.0,5285.546067234306,100,1.0,-2.0889956431346945e-14,1.0,,0.01,100.0
129.70741947057434,100.0,-16.007729,3.5044917e-18,13.98,55.42649,1.0,1.7881393e-07,0.01,0.009999998,3103.1267964528924,1.0,3103.1267964528924,100,1.0,-1.4210854715202004e-16,1.0,,0.01,100.0
128.70577932969323,100.0,-16.090305,3.5044917e-18,13.88,55.986988,1.0,5.9604645e-08,0.01,0.009999998,3166.204586481024,1.0,3166.204586481024,100,1.0,2.7142732506035826e-14,1.0,,0.01,100.0
134.20687788354815,100.0,-24.88463,3.5044917e-18,14.43,54.317986,1.0,-2.3841858e-07,0.01,0.009999998,2980.2464261490245,1.0,2980.2464261490245,100,1.0,1.8474111129762605e-15,1.0,,0.01,100.0
133.90615157735792,100.0,-24.069155,3.5044917e-18,14.4,65.09834,1.0,4.7683716e-07,0.01,0.009999998,4280.6000909485265,1.0,4280.6000909485265,100,1.0,-1.5631940186722204e-15,1.0,,0.01,100.0
126.70611459809626,100.0,-12.05342,3.5044917e-18,13.68,52.24822,1.0,-1.1920929e-07,0.01,0.009999998,2757.4510359192277,1.0,2757.4510359192273,100,1.0,-8.810729923425242e-15,1.0,,0.01,100.0
133.2077659413638,100.0,-16.553207,3.5044917e-18,14.33,56.303165,1.0,-7.1525574e-07,0.01,0.009999998,3202.0672700668424,1.0,3202.067270066842,100,1.0,-2.6005864128819668e-14,1.0,,0.01,100.0
133.70594848191303,100.0,-19.035088,3.5044917e-18,14.38,55.023144,1.0,-3.5762787e-07,0.01,0.009999998,3058.1279265781445,1.0,3058.1279265781445,100,1.0,4.6895820560166614e-15,1.0,,0.01,100.0
141.1044731259227,100.0,-31.038021,3.5044917e-18,15.12,72.349495,1.0,-2.3841858e-07,0.01,0.009999998,5287.32254357369,1.0,5287.32254357369,100,1.0,-2.842170943040401e-15,1.0,,0.01,100.0
128.80718442876395,100.0,-29.545849,3.5044917e-18,13.89,64.41752,1.0,-5.364418e-07,0.01,0.009999998,4191.532461699123,1.0,4191.532461699123,100,1.0,-1.6626700016786343e-14,1.0,,0.01,100.0
123.10696356153642,100.0,-14.880194,3.5044917e-18,13.32,48.165665,1.0,-2.9802322e-07,0.01,0.009999998,2343.3651181400687,1.0,2343.3651181400683,100,1.0,8.810729923425242e-15,1.0,,0.01,100.0
120.10813337478965,100.0,-16.814701,3.5044917e-18,13.02,50.478374,1.0,2.3841858e-07,0.01,0.009999998,2573.804590045052,1.0,2573.8045900450525,100,1.0,4.973799150320701e-15,1.0,,0.01,100.0
125.40632947282342,100.0,-12.162756,3.5044917e-18,13.55,51.485317,1.0,-2.3841858e-07,0.01,0.009999998,2677.5132541723347,1.0,2677.5132541723337,100,1.0,-1.4210854715202005e-15,1.0,,0.01,100.0
126.20679250071935,100.0,-15.460295,3.5044917e-18,13.63,53.116184,1.0,1.1920929e-07,0.01,0.009999998,2849.8274826141846,1.0,2849.8274826141846,100,1.0,-1.3358203432289883e-14,1.0,,0.01,100.0
128.006924080263,100.0,-16.992819,3.5044917e-18,13.81,49.228813,1.0,-8.34465e-07,0.01,0.009999998,2447.955777175787,1.0,2447.955777175787,100,1.0,-1.9895196601282804e-14,1.0,,0.01,100.0
124.10759603112092,100.0,-15.638159,3.5044917e-18,13.42,53.22044,1.0,-5.9604645e-08,0.01,0.009999998,2861.0256572149165,1.0,2861.0256572149156,100,1.0,-1.8047785488306545e-14,1.0,,0.01,100.0
129.3068043745798,100.0,-25.29894,3.5044917e-18,13.94,59.89745,1.0,,0.01,0.009999998,3623.9441884394846,1.0,3623.9441884394846,100,1.0,1.9895196601282807e-15,1.0,,0.01,100.0
131.00786588355962,100.0,-10.007434,3.5044917e-18,14.11,48.1851,1.0,,0.01,0.009999998,2345.256707479579,1.0,2345.256707479579,100,1.0,9.663381206337363e-15,1.0,,0.01,100.0
115.40707918425285,100.0,-18.892796,3.5044917e-18,12.55,51.347576,1.0,-6.556511e-07,0.01,0.009999998,2663.205899969854,1.0,2663.205899969854,100,1.0,-1.2647660696529783e-14,1.0,,0.01,100.0
131.8053476266983,100.0,-18.355444,3.5044917e-18,14.19,55.817142,1.0,-5.9604645e-07,0.01,0.009999998,3147.023907786339,1.0,3147.023907786338,100,1.0,2.3732127374387345e-14,1.0,,0.01,100.0
129.90738097425975,100.0,-13.465044,3.5044917e-18,14.0,53.291885,1.0,5.9604645e-08,0.01,0.009999998,2868.71225746256,1.0,2868.71225746256,100,1.0,8.242295734817162e-15,1.0,,0.01,100.0
127.5067291587755,100.0,-26.290909,3.5044917e-18,13.76,56.198315,1.0,2.9802322e-08,0.01,0.009999998,3190.15195705861,1.0,3190.15195705861,100,1.0,-3.552713678800501e-15,1.0,,0.01,100.0
127.80665575188993,100.0,-22.057623,3.5044917e-18,13.79,57.971165,1.0,,0.01,0.009999998,3394.6017716090314,1.0,3394.6017716090314,100,1.0,2.842170943040401e-16,1.0,,0.01,100.0
129.6055377730325,100.0,-30.32098,3.5044917e-18,13.97,70.95421,1.0,-4.7683716e-07,0.01,0.009999998,5085.352931960588,1.0,5085.352931960587,100,1.0,-9.663381206337363e-15,1.0,,0.01,100.0
122.90400342214103,100.0,-28.361023,3.5044917e-18,13.3,67.975555,1.0,-2.3841858e-07,0.01,0.009999998,4667.3497281228565,1.0,4667.349728122856,100,1.0,2.7142732506035826e-14,1.0,,0.01,100.0
125.30462644231673,100.0,-16.377537,3.5044917e-18,13.54,52.640587,1.0,5.9604645e-08,0.01,0.009999998,2799.021994117996,1.0,2799.021994117996,100,1.0,1.6626700016786343e-14,1.0,,0.01,100.0
