WReturnMean,ReturnStepMaxmin,StdIW,LearnableVariance,OptimizationReturnMax,MinTargetPdf,Bound,EpisodesSoFar,MaxIW,TimestepsSoFar,MeanD2-0,ESSRenyiArithmetic,MeanEntropy,DivergenceHarmonic,InitialReturnStd,MeanIW,InitialReturnMin,OptimizationReturnMean,MinIW,EpLenMean,ReturnMeanIW,ReturnStepMax,OptimizationReturnMin,Penalization,Epsilon,EmpiricalD2Harmonic,EpThisIter,InitialBound,Iteration,InitialReturnMax,MinBehavPdf,ESSRenyiHarmonic,VarianceInitializer,EmpiricalD2Arithmetic,StdWReturnMean,TimeElapsed,Weights,EpRewMean,Inner Iteration,InitialReturnMean
2590.0955,0.85793614,108.33093,,85.25944,-93.443184,-3674393.2,5800,756.4695,1003683,1.0,100.0,0.4189424,216803920.0,19.601809,49.252647,-135.62187,46.966637,0.12008534,125.49,106620.01,0.85793614,,True,2.0,1.0,100,-2832.4016,58,-50.362434,-93.443184,100.0,-1.0,1.0,,554.8046190738678,[-0.028  1.096],-88.65523958519101,1,-88.655235
4869.4834,0.86567414,3023774.5,,98.06158,-95.3609,-2.0550723e+19,5900,29342336.0,1016666,1.0,100.0,0.4189424,4.110562e+33,19.865019,471774.03,-158.60117,66.89443,0.0013810339,129.83,2791181800.0,0.86567414,,True,2.0,1.0,100,-5190.0186,59,-60.53959,-95.3609,100.0,-1.0,1.0,,566.0781590938568,[-0.144  1.048],-91.70673759356141,1,-91.70674
18382.41,0.8654908,1505.3483,,173.87782,-127.89279,-48388530.0,6000,11014.929,1030846,1.0,100.0,0.4189424,1803460200.0,28.042686,335.98914,-233.76425,132.65,0.01890353,141.8,5590826.0,0.8654908,,True,2.0,1.0,100,-19390.195,60,-59.88643,-127.89279,100.0,-1.0,1.0,,577.075514793396,[-0.219  0.949],-101.11425936490298,1,-101.11426
14804.984,0.8664497,166072.53,,156.0805,-110.573746,-1001986370.0,6100,1669319.6,1044524,1.0,100.0,0.4189424,1110329500000.0,26.37867,16944.512,-216.16968,118.78195,0.0029333232,136.78,146324780.0,0.8664497,,True,2.0,1.0,100,-15617.022,61,-60.08918,-110.573746,100.0,-1.0,1.0,,590.2979021072388,[-0.202  1.009],-97.3877299617231,1,-97.387726
4654.8354,0.8592069,745.75995,,93.08874,-91.08374,-4582342.0,6200,6630.823,1056871,1.0,100.0,0.4189424,167623300.0,17.630936,189.61612,-153.05481,65.90891,0.020336151,123.47,842612.0,0.8592069,,True,2.0,1.0,100,-4943.686,62,-59.966072,-91.08374,100.0,-1.0,1.0,,600.7341463565826,[-0.201  1.071],-87.14589439868926,1,-87.14589
3477.0156,0.8659509,239475340.0,,79.79944,-96.328285,-2.6570541e+20,6300,2326402300.0,1068641,1.0,100.0,0.4189424,1.5669096e+36,15.4300585,31250414.0,-139.51965,56.91159,0.40569836,117.7,57496785000.0,0.8659509,,True,2.0,1.0,100,-3689.2803,63,-59.72022,-96.328285,100.0,-1.0,1.0,,609.8875155448914,[-0.19   1.133],-82.60806463927031,1,-82.608055
6530.745,0.8681602,5624.1196,,115.93622,-108.8283,-684543100000.0,6400,52772.67,1082455,1.0,100.0,0.4189424,2.3342926e+18,23.876686,1322.4513,-175.9572,77.20523,0.0038832065,138.14,9621262.0,0.8681602,,True,2.0,1.0,100,-6978.786,64,-60.02098,-108.8283,100.0,-1.0,1.0,,622.1604216098785,[-0.165  1.01 ],-98.75196092888713,1,-98.75195
7590.379,0.86367214,769.5155,,123.3666,-104.11361,-8694455.0,6500,5782.183,1096417,1.0,100.0,0.4189424,196555040.0,23.436094,230.05516,-183.72781,83.91144,0.049844075,139.62,1582057.2,0.86367214,,True,2.0,1.0,100,-8097.691,65,-60.361214,-104.11361,100.0,-1.0,1.0,,634.5992994308472,[0.079 0.955],-99.816378403306,1,-99.81638
7700.3823,0.8624636,140.56375,,114.45488,-99.564964,-7894680.0,6600,792.30145,1109095,1.0,100.0,0.4189424,288349570.0,19.336885,62.791695,-175.22385,85.59479,0.06366017,126.78,479750.4,0.8624636,,True,2.0,1.0,100,-8137.047,66,-60.768967,-99.564964,100.0,-1.0,1.0,,647.0447092056274,[0.093 1.016],-89.6290627758205,1,-89.62906
6733.064,0.8597217,466.52066,,118.77165,-97.965706,-22208444.0,6700,3262.3228,1123170,1.0,100.0,0.4189424,2038803000.0,24.96879,148.85776,-178.41122,78.164085,0.074417196,140.75,976392.94,0.8597217,,True,2.0,1.0,100,-7203.289,67,-59.639572,-97.965706,100.0,-1.0,1.0,,659.8976895809174,[0.085 0.954],-100.24714077219367,1,-100.24714
4000.478,0.85915214,6893368.5,,92.81869,-98.16216,-2.074151e+16,6800,64084176.0,1136457,1.0,100.0,0.4189424,5.2165273e+27,21.27303,1022105.8,-153.50204,59.564552,0.31539223,132.87,1220994600.0,0.85915214,,True,2.0,1.0,100,-4287.6553,68,-60.683357,-98.16216,100.0,-1.0,1.0,,671.5029816627502,[0.075 1.015],-93.93748803585768,1,-93.93749
5975.2695,0.86506903,1551.6313,,111.60169,-90.6753,-129306360.0,6900,15550.615,1148883,1.0,100.0,0.4189424,96023110000.0,21.562054,233.0159,-162.30963,74.23172,0.05304984,124.26,656843.8,0.86506903,,True,2.0,1.0,100,-6390.433,69,-50.70794,-90.6753,100.0,-1.0,1.0,,682.6480476856232,[0.011 1.122],-88.0779147411883,1,-88.07791
4390.6523,0.8567996,81576650.0,,98.65743,-85.7728,-4.3776062e+17,7000,817722560.0,1161063,1.0,100.0,0.4189424,1.8205247e+30,21.016489,9189793.0,-149.00307,62.840748,0.35591143,121.8,12003413000.0,0.8567996,,True,2.0,1.0,100,-4715.0947,70,-50.345634,-85.7728,100.0,-1.0,1.0,,691.9245579242706,[0.01  1.185],-86.16231949269772,1,-86.162315
1904.1653,0.85849303,240.49936,,66.49255,-85.62087,-2027446.0,7100,1742.0571,1173473,1.0,100.0,0.4189424,164103970.0,18.10117,89.50601,-126.9724,39.705326,0.01502471,124.1,139522.8,0.85849303,,True,2.0,1.0,100,-2051.5405,71,-60.47984,-85.62087,100.0,-1.0,1.0,,704.447096824646,[0.062 1.071],-87.26707222163677,1,-87.26707
5412.4785,0.8586114,1817958700.0,,100.08234,-90.561356,-5.55474e+20,7200,18099327000.0,1186323,1.0,100.0,0.4189424,2.767836e+36,19.432772,224381120.0,-161.7998,70.95666,0.5492062,128.5,288130700000.0,0.8586114,,True,2.0,1.0,100,-5746.3613,72,-61.717472,-90.561356,100.0,-1.0,1.0,,716.409375667572,[0.067 1.009],-90.84315496981144,1,-90.843155
3801.4514,0.8598604,7986253.0,,92.08758,-105.402664,-2.0135807e+20,7300,74800340.0,1198200,1.0,100.0,0.4189424,5.0743028e+35,15.863026,1715723.5,-143.20868,59.580334,0.1426201,118.77,5593960400.0,0.8598604,,True,2.0,1.0,100,-4084.1223,73,-51.1211,-105.402664,100.0,-1.0,1.0,,726.8485136032104,[0.088 1.132],-83.62834914460778,1,-83.62835
9478.79,0.8629812,182.53479,,125.54227,-101.358185,-10451896.0,7400,1490.6177,1209724,1.0,100.0,0.4189424,354720060.0,20.32032,59.637398,-175.82565,95.21489,0.03324235,115.24,557220.1,0.8629812,,True,2.0,1.0,100,-10004.15,74,-50.28339,-101.358185,100.0,-1.0,1.0,,737.4003419876099,[0.098 1.257],-80.61076384961605,1,-80.61076
2506.5151,0.85846436,898283700.0,,74.4547,-80.213196,-3.9292326e+18,7500,8983911000.0,1220929,1.0,100.0,0.4189424,4.5215725e+32,15.493384,108715656.0,-126.03698,47.60746,0.018670045,112.05,290292960000.0,0.85846436,,True,2.0,1.0,100,-2691.2979,75,-51.582283,-80.213196,100.0,-1.0,1.0,,746.9926671981812,[0.089 1.318],-78.42951803922654,1,-78.42952
1329.4475,0.86544657,3491.4753,,58.633354,-77.50731,-42579468.0,7600,26213.613,1231672,1.0,100.0,0.4189424,132526146000.0,12.542482,732.4289,-109.05867,34.236435,0.08634851,107.43,861897.6,0.86544657,,True,2.0,1.0,100,-1444.0426,76,-50.425316,-77.50731,100.0,-1.0,1.0,,757.1633372306824,[0.06 1.44],-74.82223459094763,1,-74.822235
5207.43,0.8614662,38833160000.0,,97.68654,-84.5685,-9.190117e+19,7700,390289650000.0,1242805,1.0,100.0,0.4189424,8.347288e+34,17.60317,3904596200.0,-147.8189,69.98256,0.010632029,111.33,23438983000000.0,0.8614662,,True,2.0,1.0,100,-5525.5176,77,-50.132355,-84.5685,100.0,-1.0,1.0,,766.4836208820343,[0.164 1.371],-77.83633500993251,1,-77.836334
3470.9355,0.8638576,1108617000.0,,84.9446,-77.218185,-2.8751536e+19,7800,11142253000.0,1253907,1.0,100.0,0.4189424,1.4289646e+34,15.024214,111658730.0,-134.80682,56.96673,0.12323734,111.02,429682750000.0,0.8638576,,True,2.0,1.0,100,-3711.4548,78,-49.86222,-77.218185,100.0,-1.0,1.0,,776.0150811672211,[0.181 1.247],-77.84009046450257,1,-77.84009
21438.443,0.86441505,16244991.0,,181.57759,-131.38777,-2.4965623e+19,7900,132105576.0,1266336,1.0,100.0,0.4189424,5.1603395e+32,23.440737,2703578.5,-232.39833,144.5302,0.1734362,124.29,43264960000.0,0.86441505,,True,2.0,1.0,100,-22537.457,79,-50.820736,-131.38777,100.0,-1.0,1.0,,785.8803017139435,[0.144 1.128],-87.86814550742507,1,-87.86814
3001.9487,0.86679876,1794263200.0,,84.95983,-90.130035,-1.2517201e+19,8000,17404891000.0,1278140,1.0,100.0,0.4189424,2.7064647e+33,17.359112,227934370.0,-135.237,51.967392,0.039066393,118.04,708026400000.0,0.86679876,,True,2.0,1.0,100,-3242.5537,80,-50.27717,-90.130035,100.0,-1.0,1.0,,797.5938186645508,[0.084 1.238],-83.26960567891598,1,-83.26961
1794.2295,0.8636795,1844486500.0,,65.002045,-74.05215,-5.9796995e+18,8100,18536740000.0,1288992,1.0,100.0,0.4189424,1.8025742e+33,15.205739,201387980.0,-115.348625,39.534985,0.057972092,108.52,68159390000.0,0.8636795,,True,2.0,1.0,100,-1935.071,81,-50.346577,-74.05215,100.0,-1.0,1.0,,807.3969366550446,[0.075 1.362],-75.8136389490962,1,-75.813644
2203.4297,0.86243284,89149640.0,,68.742294,-73.039795,-2.8884425e+17,8200,886377540.0,1299676,1.0,100.0,0.4189424,3.3625894e+30,14.8889065,11974740.0,-119.02518,44.51686,0.21264605,106.84,13538920000.0,0.86243284,,True,2.0,1.0,100,-2360.9456,82,-50.282883,-73.039795,100.0,-1.0,1.0,,817.1227633953094,[0.063 1.487],-74.50832367748022,1,-74.50833
3892.5503,0.8632423,90249150.0,,83.36049,-96.17982,-3.062113e+19,8300,706530800.0,1310214,1.0,100.0,0.4189424,1.7476074e+34,14.813149,13396410.0,-133.61197,60.606277,0.107111305,105.38,43367973000.0,0.8632423,,True,2.0,1.0,100,-4124.1816,83,-50.251476,-96.17982,100.0,-1.0,1.0,,826.0699462890625,[0.034 1.608],-73.00569000259041,1,-73.00569
1739.1982,0.8630818,12660281.0,,65.833725,-73.05874,-2718367000000000.0,8400,126487620.0,1321207,1.0,100.0,0.4189424,3.5405013e+26,14.884917,1732099.6,-116.414856,38.95687,0.226364,109.93,653834400.0,0.8630818,,True,2.0,1.0,100,-1883.6667,84,-50.58113,-73.05874,100.0,-1.0,1.0,,835.6760275363922,[-0.002  1.489],-77.45798851549625,1,-77.45799
3178.4094,0.86231834,10859681.0,,75.81458,-83.25621,-1622316500000000.0,8500,85781910.0,1331454,1.0,100.0,0.4189424,7.169687e+25,15.1620035,1944961.9,-126.04909,54.30031,0.09048625,102.47,4642166300.0,0.86231834,,True,2.0,1.0,100,-3370.0032,85,-50.234505,-83.25621,100.0,-1.0,1.0,,843.5832855701447,[-0.049  1.605],-71.74878248348833,1,-71.74878
3293.3706,0.8645015,252421840.0,,82.63807,-81.69437,-7.0504583e+18,8600,2512506000.0,1342602,1.0,100.0,0.4189424,9.593047e+32,15.802491,32056304.0,-132.80093,55.169308,0.031933263,111.48,92020680000.0,0.8645015,,True,2.0,1.0,100,-3521.004,86,-50.162865,-81.69437,100.0,-1.0,1.0,,854.2477641105652,[-0.106  1.494],-77.63163121655583,1,-77.63163
3464.0833,0.8608477,14572824.0,,79.81756,-89.41432,-1.7510283e+19,8700,142962290.0,1353014,1.0,100.0,0.4189424,6.7988434e+33,15.928383,2121398.8,-129.40793,56.660133,0.12362627,104.12,4052944400.0,0.8608477,,True,2.0,1.0,100,-3676.4426,87,-49.59037,-89.41432,100.0,-1.0,1.0,,863.3520939350128,[-0.079  1.616],-72.74780164167285,1,-72.747795
1791.7959,0.8624953,50697.855,,64.14522,-76.10132,-12023190000.0,8800,449593.0,1363672,1.0,100.0,0.4189424,7665653000000000.0,14.807615,9907.463,-114.00397,39.655144,0.08112868,106.58,14879877.0,0.8624953,,True,2.0,1.0,100,-1928.9487,88,-49.85875,-76.10132,100.0,-1.0,1.0,,871.5842835903168,[-0.075  1.491],-74.34882290408015,1,-74.34882
7102.3965,0.85714555,38344840.0,,105.88396,-91.70794,-1.3542917e+18,8900,384181060.0,1374229,1.0,100.0,0.4189424,1.3132466e+31,16.720964,4714819.0,-155.86803,82.60027,0.24363813,105.57,15046563000.0,0.85714555,,True,2.0,1.0,100,-7476.1074,89,-49.984074,-91.70794,100.0,-1.0,1.0,,880.5325303077698,[0.021 1.571],-73.26775030463934,1,-73.267746
943.68384,0.86201733,141819120.0,,49.04589,-75.44258,-5.0652542e+17,9000,1011248260.0,1384383,1.0,100.0,0.4189424,3.9905657e+31,12.649122,25031340.0,-98.71096,27.994349,0.01943986,101.54,4363852000.0,0.86201733,,True,2.0,1.0,100,-1023.8662,90,-49.66507,-75.44258,100.0,-1.0,1.0,,889.7117664813995,[-0.02   1.689],-70.71661139294505,1,-70.71661
2318.4956,0.86221206,793394370.0,,65.5269,-64.25322,-9.3564584e+17,9100,7974743000.0,1394442,1.0,100.0,0.4189424,4.27353e+31,12.540865,80687950.0,-116.372475,46.48895,0.2363161,100.59,164125430000.0,0.86221206,,True,2.0,1.0,100,-2461.6199,91,-50.845573,-64.25322,100.0,-1.0,1.0,,897.752602815628,[-0.007  1.814],-69.88352556079626,1,-69.88352
1831.3989,0.86030835,480.21677,,59.235474,-85.25534,-4586933.0,9200,4268.9175,1404371,1.0,100.0,0.4189424,1468519200.0,12.29438,119.8137,-109.130875,40.990814,0.024097875,99.29,104824.94,0.86030835,,True,2.0,1.0,100,-1948.3586,92,-49.8954,-85.25534,100.0,-1.0,1.0,,906.2169535160065,[-0.04   1.934],-68.14005723357201,1,-68.14006
1470.8821,0.8545504,26729096.0,,53.448936,-62.426247,-5.249421e+16,9300,266876880.0,1414063,1.0,100.0,0.4189424,3.0388483e+29,11.058075,3683479.8,-103.66554,36.723305,0.18160294,96.92,3239909000.0,0.8545504,,True,2.0,1.0,100,-1566.1069,93,-50.216606,-62.426247,100.0,-1.0,1.0,,914.5889339447021,[-0.035  1.996],-66.94223857939244,1,-66.94224
1197.2122,0.8581038,94290.48,,52.238136,-66.121765,-702488100000.0,9400,718623.0,1424079,1.0,100.0,0.4189424,5.9642195e+19,11.770346,22994.63,-101.87064,32.537228,0.107099056,100.16,13050615.0,0.8581038,,True,2.0,1.0,100,-1288.172,94,-49.632507,-66.121765,100.0,-1.0,1.0,,924.2872517108917,[-0.062  1.874],-69.33341635599733,1,-69.33342
1281.7744,0.8582016,703781570.0,,53.48883,-69.99391,-5220092500000000.0,9500,7073807000.0,1434052,1.0,100.0,0.4189424,2.99603e+27,10.919452,71390160.0,-103.313065,34.096043,0.67589086,99.73,2309193700.0,0.8582016,,True,2.0,1.0,100,-1377.142,95,-49.824234,-69.99391,100.0,-1.0,1.0,,933.3243234157562,[-0.303  1.807],-69.21702237337827,1,-69.21702
1907.0063,0.8618424,20804.416,,61.90045,-68.04187,-5423474000.0,9600,190234.62,1444059,1.0,100.0,0.4189424,1800188200000000.0,13.545937,3586.3345,-111.22151,41.515224,0.0062921117,100.07,4397076.5,0.8618424,,True,2.0,1.0,100,-2034.7275,96,-49.32106,-68.04187,100.0,-1.0,1.0,,943.018964767456,[-0.357  1.694],-69.70628632590174,1,-69.70629
2848.079,0.86886865,171.25136,,73.738205,-65.815865,-6938330.5,9700,1540.3304,1454359,1.0,100.0,0.4189424,1400075400.0,14.258633,55.904194,-123.230415,51.42733,0.047358777,103.0,156614.61,0.86886865,,True,2.0,1.0,100,-3029.3215,97,-49.49221,-65.815865,100.0,-1.0,1.0,,952.4440596103668,[-0.451  1.777],-71.80308356747031,1,-71.80308
2124.154,0.85850817,12854586.0,,66.204254,-80.606766,-4.709879e+19,9800,100170690.0,1464658,1.0,100.0,0.4189424,1.0392461e+35,13.630966,2527129.2,-115.728424,44.026703,0.056955434,102.99,4591245000.0,0.85850817,,True,2.0,1.0,100,-2270.253,98,-49.52417,-80.606766,100.0,-1.0,1.0,,961.8752255439758,[-0.456  1.715],-71.70171689301729,1,-71.70172
2465.509,0.8686989,95.0509,,67.32229,-76.78366,-5693383.5,9900,643.6257,1474486,1.0,100.0,0.4189424,1381140000.0,13.322317,40.684467,-116.44139,47.833305,0.09374258,98.28,78829.07,0.8686989,,True,2.0,1.0,100,-2616.5835,99,-49.119102,-76.78366,100.0,-1.0,1.0,,970.612630367279,[-0.448  1.84 ],-68.60808606773615,1,-68.608086
1090.3914,0.8622156,67034840.0,,49.362984,-67.274086,-4.5038364e+17,10000,625025860.0,1484237,1.0,100.0,0.4189424,3.0746954e+31,10.915569,10751676.0,-98.566444,31.164753,0.10293253,97.51,2912961000.0,0.8622156,,True,2.0,1.0,100,-1171.6138,100,-49.20346,-67.274086,100.0,-1.0,1.0,,979.4142076969147,[-0.455  1.902],-67.4016926650703,1,-67.40169
913.2748,0.8613541,274345250.0,,53.79969,-58.427177,-4.647331e+17,10100,2673732600.0,1493729,1.0,100.0,0.4189424,2.320227e+31,10.481948,34063216.0,-94.33201,28.344376,0.44651,94.92,19659390000.0,0.8613541,,True,2.0,1.0,100,-1009.7531,101,-40.53232,-58.427177,100.0,-1.0,1.0,,988.3479392528534,[-0.462  2.027],-65.9876345141232,1,-65.98763
1465.535,0.857708,12798107.0,,53.67031,-74.83265,-4.5801023e+17,10200,106092320.0,1503319,1.0,100.0,0.4189424,2.2753928e+31,11.85845,2865519.0,-102.6647,36.399345,0.011423135,95.9,2540539400.0,0.857708,,True,2.0,1.0,100,-1561.5507,102,-48.994392,-74.83265,100.0,-1.0,1.0,,998.2785902023315,[-0.456  2.152],-66.26535839185118,1,-66.26536
2695.0103,0.8597798,987346.9,,67.69057,-81.41384,-128228290000000.0,10300,8199958.0,1512974,1.0,100.0,0.4189424,7.048474e+23,11.959365,178923.92,-117.07946,50.51716,0.078245424,96.55,367325820.0,0.8597798,,True,2.0,1.0,100,-2847.7415,103,-49.388893,-81.41384,100.0,-1.0,1.0,,1007.8965089321136,[-0.461  2.277],-66.56229868784547,1,-66.562294
1471.8673,0.86409414,10467184000.0,,62.70116,-62.93765,-5.6632968e+17,10400,105206250000.0,1522535,1.0,100.0,0.4189424,1.8675663e+31,11.279383,1061215400.0,-102.44134,36.669373,0.00424021,95.61,1861605700000.0,0.86409414,,True,2.0,1.0,100,-1602.9125,104,-39.740177,-62.93765,100.0,-1.0,1.0,,1015.4825866222382,[-0.398  2.169],-65.77196535274386,1,-65.771965
2137.8357,0.86330324,397.7369,,61.883003,-70.63698,-1155875.0,10500,3347.416,1532132,1.0,100.0,0.4189424,58679612.0,11.262182,93.47117,-110.99514,44.844166,0.051725745,95.97,178041.05,0.86330324,,True,2.0,1.0,100,-2265.4836,105,-49.112137,-70.63698,100.0,-1.0,1.0,,1023.8071441650391,[-0.404  2.044],-66.1509763750434,1,-66.15097
2125.5828,0.868095,20459376.0,,69.79153,-70.295425,-1.3293602e+17,10600,138879180.0,1541643,1.0,100.0,0.4189424,6.703738e+29,11.869893,4095820.2,-110.19525,44.549843,0.08083335,95.11,6004632600.0,0.868095,,True,2.0,1.0,100,-2287.9414,106,-40.403725,-70.295425,100.0,-1.0,1.0,,1032.1861655712128,[-0.409  2.106],-65.64540797263383,1,-65.64541
1556.892,0.8629432,331.68158,,54.487568,-70.13664,-906035.7,10700,3245.7388,1551256,1.0,100.0,0.4189424,70728990.0,11.0422535,70.30968,-104.27475,37.880875,0.024882462,96.13,73750.19,0.8629432,,True,2.0,1.0,100,-1655.8539,107,-49.78718,-70.13664,100.0,-1.0,1.0,,1040.7140047550201,[-0.444  1.986],-66.39387603476644,1,-66.393875
1511.8964,0.8608041,186157200000.0,,54.801777,-69.665504,-1.7012455e+20,10800,1871081800000.0,1560990,1.0,100.0,0.4189424,2.8880044e+36,10.67503,19050885000.0,-104.73543,37.389038,0.0070289504,97.34,6605732600000.0,0.8608041,,True,2.0,1.0,100,-1612.0032,108,-49.93365,-69.665504,100.0,-1.0,1.0,,1048.7865216732025,[-0.438  2.048],-67.34639026015996,1,-67.34639
1692.5518,0.86309433,495286.75,,57.864536,-83.25716,-37599998000000.0,10900,4738933.5,1570658,1.0,100.0,0.4189424,1.1349249e+23,11.187571,88313.0,-106.47953,39.590275,0.0331704,96.68,45827724.0,0.86309433,,True,2.0,1.0,100,-1804.1592,109,-48.614994,-83.25716,100.0,-1.0,1.0,,1057.259825706482,[-0.938  2.053],-66.88925415232778,1,-66.88926
1065.0797,0.85938513,344711740.0,,47.768837,-65.614426,-1.683276e+19,11000,3451919600.0,1580341,1.0,100.0,0.4189424,4.8975003e+34,11.267856,39093050.0,-97.401344,30.628664,0.013066549,96.83,29111580000.0,0.85938513,,True,2.0,1.0,100,-1141.1403,110,-49.632507,-65.614426,100.0,-1.0,1.0,,1065.1326360702515,[-0.859  2.149],-66.77268046304583,1,-66.77268
1205.4705,0.8523812,5186053.5,,50.464493,-62.13263,-8.9469694e+17,11100,48565190.0,1589948,1.0,100.0,0.4189424,1.1108379e+32,10.966485,1066044.0,-99.429306,32.942474,0.06933535,96.07,839201400.0,0.8523812,,True,2.0,1.0,100,-1290.3583,111,-48.964813,-62.13263,100.0,-1.0,1.0,,1073.9125368595123,[-0.843  2.273],-66.4868320272863,1,-66.48683
1708.5923,0.86132777,777.07825,,54.23175,-73.55076,-990196.8,11200,7517.1475,1599180,1.0,100.0,0.4189424,86465350.0,11.642852,150.33682,-103.37224,39.661522,0.009817502,92.32,78591.02,0.86132777,,True,2.0,1.0,100,-1806.625,112,-49.140488,-73.55076,100.0,-1.0,1.0,,1083.0872647762299,[-0.833  2.398],-63.710715889930725,1,-63.710716
592.61694,0.87015903,3313549.5,,36.24176,-67.376625,-2875209800000000.0,11300,33030770.0,1608292,1.0,100.0,0.4189424,4.3126516e+27,9.173152,445502.03,-85.08055,22.549284,2.0412648,91.12,110265750.0,0.87015903,,True,2.0,1.0,100,-636.39813,113,-48.83879,-67.376625,100.0,-1.0,1.0,,1090.4093515872955,[-0.837  2.46 ],-62.53126544833183,1,-62.531265
730.05786,0.85770476,174574450.0,,48.1705,-69.23506,-5.3007854e+17,11400,1754881900.0,1617465,1.0,100.0,0.4189424,4.6967585e+31,10.514153,18247732.0,-87.94711,24.88997,0.3514752,91.73,543651200.0,0.85770476,,True,2.0,1.0,100,-807.4022,114,-39.77661,-69.23506,100.0,-1.0,1.0,,1097.8965518474579,[-0.787  2.574],-63.057144649177786,1,-63.057144
1387.6926,0.8608946,12385537.0,,49.35649,-66.78543,-12041926000000.0,11500,124341480.0,1626578,1.0,100.0,0.4189424,2.1983993e+22,10.967467,1402140.5,-98.46144,35.600666,0.01914519,91.13,2089510000.0,0.8608946,,True,2.0,1.0,100,-1468.8931,115,-49.10495,-66.78543,100.0,-1.0,1.0,,1105.8191106319427,[-0.81   2.451],-62.86077620252967,1,-62.860783
1225.0863,0.85679543,21674.57,,49.16014,-62.684944,-8001685000.0,11600,216556.42,1636042,1.0,100.0,0.4189424,9860940000000000.0,12.108609,3317.7568,-98.324646,32.840034,0.039707493,94.64,2161304.8,0.85679543,,True,2.0,1.0,100,-1305.6423,116,-49.164505,-62.684944,100.0,-1.0,1.0,,1113.7529971599579,[-0.577  2.359],-65.48461136326193,1,-65.48461
634.95544,0.8688714,300.48343,,40.580734,-59.17495,-3810824.5,11700,2161.8806,1645741,1.0,100.0,0.4189424,4734818300.0,9.729088,101.025314,-90.002556,23.244362,0.04788743,96.99,33622.562,0.8688714,,True,2.0,1.0,100,-689.8477,117,-49.42182,-59.17495,100.0,-1.0,1.0,,1121.5545222759247,[-0.823  2.313],-66.75819420725107,1,-66.758194
1281.0077,0.86368626,173565070.0,,60.073067,-62.811226,-2.9357884e+18,11800,1715708700.0,1655217,1.0,100.0,0.4189424,5.9562483e+32,11.601173,21909520.0,-99.36877,33.85883,0.6379196,94.76,11986279000.0,0.86368626,,True,2.0,1.0,100,-1401.2969,118,-39.2957,-62.811226,100.0,-1.0,1.0,,1129.031677722931,[-0.93   2.378],-65.509936491251,1,-65.50993
1775.2009,0.8628569,4494956.5,,58.414913,-76.636375,-5575821000000000.0,11900,42605640.0,1664857,1.0,100.0,0.4189424,2.4030633e+27,12.7948065,687033.8,-106.73651,40.143417,0.115704544,96.4,788416830.0,0.8628569,,True,2.0,1.0,100,-1888.9427,119,-48.321598,-76.636375,100.0,-1.0,1.0,,1136.4713616371155,[-0.923  2.253],-66.59309499427677,1,-66.593094
1338.0135,0.8606943,3810451.8,,51.400696,-68.72931,-2.540355e+17,12000,27119632.0,1674365,1.0,100.0,0.4189424,8.320613e+30,11.277643,935060.8,-100.474304,34.79696,0.029063592,95.08,949149400.0,0.8606943,,True,2.0,1.0,100,-1426.0801,120,-49.07361,-68.72931,100.0,-1.0,1.0,,1145.5473856925964,[-0.963  2.371],-65.67734590798617,1,-65.677345
1313.1088,0.8697262,193.34033,,49.95292,-73.60133,-1418679.0,12100,1106.2296,1683703,1.0,100.0,0.4189424,264732880.0,11.213536,71.92716,-98.908875,34.458168,0.03214225,93.38,65346.67,0.8697262,,True,2.0,1.0,100,-1396.283,121,-48.955956,-73.60133,100.0,-1.0,1.0,,1154.339252948761,[-1.003  2.253],-64.4507051885128,1,-64.45071
1337.3855,0.8633145,9419.521,,51.78897,-77.625015,-3501707500.0,12200,67606.54,1693201,1.0,100.0,0.4189424,1532754200000000.0,10.608471,1706.2584,-100.67438,34.9978,0.05029675,94.98,1533828.2,0.8633145,,True,2.0,1.0,100,-1426.7869,122,-48.885406,-77.625015,100.0,-1.0,1.0,,1162.7196385860443,[-0.995  2.315],-65.67658030226826,1,-65.676575
1412.746,0.8586459,224785890000.0,,52.480923,-66.03351,-5.226427e+16,12300,2259195000000.0,1702654,1.0,100.0,0.4189424,3.2378792e+29,11.803445,22603682000.0,-101.561104,35.685078,0.029988114,94.53,23204440000000.0,0.8586459,,True,2.0,1.0,100,-1504.5525,123,-49.08018,-66.03351,100.0,-1.0,1.0,,1169.7898709774017,[-1.243  2.282],-65.87602755457164,1,-65.87603
1204.6118,0.86143357,7102041.0,,48.597816,-70.816864,-1.9093784e+16,12400,68424184.0,1712022,1.0,100.0,0.4189424,5.882467e+28,10.638853,1287709.2,-97.43068,33.036747,0.05112741,93.68,685359300.0,0.86143357,,True,2.0,1.0,100,-1283.3347,124,-48.832863,-70.816864,100.0,-1.0,1.0,,1177.167909860611,[-1.262  2.406],-64.3939322012663,1,-64.39393
1665.1318,0.8639196,2142.1628,,57.333916,-82.97569,-2125354.0,12500,20344.436,1721822,1.0,100.0,0.4189424,179693700.0,11.472042,339.68805,-106.58053,39.160233,0.016061587,98.0,656534.56,0.8639196,,True,2.0,1.0,100,-1774.7014,125,-49.246613,-82.97569,100.0,-1.0,1.0,,1184.7737159729004,[-1.221  2.287],-67.42029185041785,1,-67.420296
