MeanEntropy,Inner Iteration,EpThisIter,TimeElapsed,EpLenMean,MinIW,ReturnStepMaxmin,MeanIW,Epsilon,EpRewMean,ReturnStepMax,LearnableVariance,OptimizationReturnMax,MaxIW,InitialReturnStd,StdWReturnMean,OptimizationReturnMean,InitialReturnMin,EpisodesSoFar,DivergenceHarmonic,Weights,InitialBound,TimestepsSoFar,ReturnMeanIW,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,Penalization,MeanD2-0,InitialReturnMean,InitialReturnMax,MinTargetPdf,Bound,VarianceInitializer,ESSRenyiHarmonic,MinBehavPdf,WReturnMean,OptimizationReturnMin,ESSRenyiArithmetic,StdIW,Iteration
0.4189424,1,100,847.7965171337128,117.65,1.9154562,0.8612329,6953689.0,2.0,-82.18811396941543,0.8612329,,96.71153,685483140.0,17.28357,,74.081764,-156.26988,6900,1.0869467e+25,[-0.284  1.146],-6098.5996,1162409,38285935000.0,1.0,1.0,True,1.0,-82.18812,-59.558346,-92.55116,-1027911200000000.0,-1.0,100.0,-92.55116,5786.8296,,100.0,68195870.0,69
0.4189424,1,100,858.9868428707123,130.32,0.08620304,0.8621428,105.938484,2.0,-91.63220050781965,0.8621428,,98.67827,3107.425,20.18593,,66.74449,-158.3767,7000,8362225000.0,[-0.217  1.04 ],-5186.8794,1175441,351706.75,1.0,1.0,True,1.0,-91.632195,-59.69842,-111.01204,-30032990.0,-1.0,100.0,-111.01204,4862.299,,100.0,395.25308,70
0.4189424,1,100,871.0527896881104,141.68,0.04162532,0.86355305,98.13884,2.0,-101.10078478619457,0.86355305,,113.41885,1412.7534,25.717348,,73.85124,-174.95203,7100,10040863000.0,[-0.231  0.98 ],-6544.1836,1189609,512088.75,1.0,1.0,True,1.0,-101.100784,-61.533173,-97.773926,-43479060.0,-1.0,100.0,-97.773926,6115.388,,100.0,242.38966,71
0.4189424,1,100,881.7519564628601,125.35,0.0042023365,0.8646708,116.50214,2.0,-88.51758524656296,0.8646708,,68.09046,4402.8823,17.54452,,39.481945,-127.99953,7200,329518430.0,[-0.234  1.042],-2021.1775,1202144,79176.23,1.0,1.0,True,1.0,-88.51758,-59.909065,-83.93205,-2884553.0,-1.0,100.0,-83.93205,1866.6338,,100.0,476.42303,72
0.4189424,1,100,891.3379890918732,122.89,0.06438552,0.8690423,91.72056,2.0,-86.64854085206986,0.8690423,,82.295334,3306.121,18.041698,,55.32396,-141.9725,7300,58702948.0,[-0.224  1.104],-3611.9944,1214433,166971.69,1.0,1.0,True,1.0,-86.648544,-59.677166,-100.5594,-1896625.2,-1.0,100.0,-100.5594,3386.244,,100.0,387.91364,73
0.4189424,1,100,900.790317773819,117.84,0.031136228,0.8631493,460.99548,2.0,-82.88260587841272,0.8631493,,68.754166,31596.262,15.611647,,44.95799,-127.84059,7400,17885755000.0,[-0.192  1.157],-2422.515,1226217,485972.5,1.0,1.0,True,1.0,-82.88261,-59.086422,-80.43502,-21559170.0,-1.0,100.0,-80.43502,2264.9438,,100.0,3155.0796,74
0.4189424,1,100,911.1625394821167,120.34,0.2026561,0.8622346,15575264.0,2.0,-84.91521769329906,0.8622346,,139.0365,651313900.0,20.917315,,104.67634,-189.59155,7500,1.7416648e+36,[-0.086  1.09 ],-12039.04,1238251,169235190000.0,1.0,1.0,True,1.0,-84.915215,-50.555054,-85.390785,-8.503911e+20,-1.0,100.0,-85.390785,11394.669,,100.0,75519976.0,75
0.4189424,1,100,923.0870230197906,123.45,0.07125142,0.86747366,343.82883,2.0,-87.40700298517942,0.86747366,,89.008026,24144.137,20.496737,,51.76962,-139.17662,7600,2155564000.0,[-0.087  1.215],-3364.2905,1250596,472761.5,1.0,1.0,True,1.0,-87.40699,-50.1686,-89.15875,-12733526.0,-1.0,100.0,-89.15875,3100.2095,,100.0,2464.1335,76
0.4189424,1,100,932.4009959697723,115.2,0.12507112,0.8611587,332195230.0,2.0,-80.8262638321519,0.8611587,,81.8139,19835804000.0,16.692133,,52.348175,-133.17444,7700,8.487733e+33,[-0.1    1.276],-3242.0752,1262116,804862900000.0,1.0,1.0,True,1.0,-80.82627,-51.36054,-94.93307,-2.0555537e+19,-1.0,100.0,-94.93307,3018.9587,,100.0,2187967500.0,77
0.4189424,1,100,941.4918501377106,113.38,0.04651104,0.8608272,32977818.0,2.0,-79.38195129305124,0.8608272,,84.38931,1910626400.0,16.640635,,54.976524,-134.35847,7800,3.466486e+33,[-0.091  1.401],-3536.7126,1273454,92786550000.0,1.0,1.0,True,1.0,-79.38195,-49.969162,-78.67461,-1.3976499e+19,-1.0,100.0,-78.67461,3299.3286,,100.0,207811230.0,78
0.4189424,1,100,950.5732474327087,104.98,0.27530098,0.8518558,72231190.0,2.0,-73.5619665594399,0.8518558,,63.123825,6955482600.0,13.750002,,39.319595,-112.88156,7900,8.706126e+32,[-0.093  1.526],-1867.9128,1283952,23314172000.0,1.0,1.0,True,1.0,-73.56197,-49.757736,-76.2894,-3.919023e+18,-1.0,100.0,-76.2894,1735.093,,100.0,692063100.0,79
0.4189424,1,100,958.8388204574585,103.29,0.004522608,0.86230075,10410970.0,2.0,-71.82880279108882,0.86230075,,104.1431,572808200.0,16.509834,,82.546104,-154.37491,8000,2.4469845e+27,[-0.081  1.65 ],-7447.9565,1294281,42554390000.0,1.0,1.0,True,1.0,-71.828804,-50.23181,-101.65774,-1.7883659e+16,-1.0,100.0,-101.65774,7086.434,,100.0,67078748.0,80
0.4189424,1,100,966.7163064479828,106.99,0.2715306,0.856767,73442.51,2.0,-74.48645900949836,0.856767,,61.01229,2850678.5,12.97921,,36.46187,-110.948326,8100,8.909059e+21,[-0.136  1.538],-1622.0099,1304980,93404340.0,1.0,1.0,True,1.0,-74.48646,-49.936035,-77.13715,-11712048000000.0,-1.0,100.0,-77.13715,1497.9276,,100.0,355463.56,81
0.4189424,1,100,975.7573707103729,100.92,0.22101909,0.8620016,428.51254,2.0,-69.88754435703159,0.8620016,,79.07358,30460.104,13.570103,,59.091053,-128.97859,8200,8695782000.0,[-0.21   1.638],-3884.3193,1315072,1119759.2,1.0,1.0,True,1.0,-69.88754,-49.905018,-80.46457,-20555268.0,-1.0,100.0,-80.46457,3675.9,,100.0,3029.8794,82
0.4189424,1,100,983.618302822113,100.33,0.0038299218,0.857889,3116761.5,2.0,-69.85657597780228,0.857889,,57.76796,139471680.0,12.5992,,37.6975,-107.55408,8300,5.1280037e+32,[-0.319  1.578],-1691.0789,1325105,3992579000.0,1.0,1.0,True,1.0,-69.856575,-49.786118,-69.22334,-2.5189932e+18,-1.0,100.0,-69.22334,1579.8414,,100.0,16008441.0,83
0.4189424,1,100,991.9413883686066,107.64,0.032553155,0.85913366,828347.25,2.0,-75.23138009861111,0.85913366,,82.98669,42821700.0,16.773138,,55.983013,-131.21439,8400,1.4272576e+29,[-0.351  1.457],-3644.9934,1335869,1921212900.0,1.0,1.0,True,1.0,-75.23138,-48.2277,-96.73593,-8.672549e+16,-1.0,100.0,-96.73593,3415.4348,,100.0,4652883.0,84
0.4189424,1,100,1001.1585474014282,113.33,0.82136095,0.85948217,70707980.0,2.0,-79.33780857160687,0.85948217,,76.41806,6830950000.0,16.340363,,47.617237,-126.95505,8500,4.0974558e+34,[-0.302  1.342],-2729.0654,1347202,7918483500.0,1.0,1.0,True,1.0,-79.337814,-50.536987,-80.39014,-3.9402877e+19,-1.0,100.0,-80.39014,2534.4087,,100.0,679558100.0,85
0.4189424,1,100,1011.4042701721191,119.51,0.093900055,0.86310583,65.927025,2.0,-84.52060096040368,0.86310583,,106.19876,1668.4956,19.721514,,73.023605,-157.5442,8600,198878720.0,[-0.284  1.218],-6097.323,1359153,190657.23,1.0,1.0,True,1.0,-84.52061,-51.345444,-108.90619,-5492316.5,-1.0,100.0,-108.90619,5721.385,,100.0,204.62314,86
0.4189424,1,100,1022.38086104393,112.99,0.011534004,0.8589898,39024584.0,2.0,-79.21975730240345,0.8589898,,106.86245,3652775200.0,16.6909,,77.29088,-156.51064,8700,1.0683991e+32,[-0.295  1.28 ],-6633.1177,1370452,98154880000.0,1.0,1.0,True,1.0,-79.21976,-49.648186,-88.04265,-3.9345565e+18,-1.0,100.0,-88.04265,6252.4663,,100.0,363679740.0,87
0.4189424,1,100,1031.7880799770355,108.26,0.11523235,0.86663157,46899660.0,2.0,-75.39182022094727,0.86663157,,64.61239,3700234200.0,13.55115,,37.8549,-113.24672,8800,6.1368593e+33,[-0.249  1.396],-1755.785,1381278,46820536000.0,1.0,1.0,True,1.0,-75.39182,-48.63433,-74.998146,-1.0901429e+19,-1.0,100.0,-74.998146,1616.6271,,100.0,374836770.0,88
0.4189424,1,100,1042.0303573608398,109.37,0.034176115,0.86257774,5263.0557,2.0,-76.51973428398371,0.86257774,,60.128166,289836.47,13.395521,,33.5154,-110.03513,8900,19781793000000.0,[-0.276  1.518],-1423.2346,1392215,3968399.5,1.0,1.0,True,1.0,-76.51974,-49.906967,-72.357834,-539971800.0,-1.0,100.0,-72.357834,1302.722,,100.0,32169.938,89
0.4189424,1,100,1050.685161113739,106.5,0.049841035,0.8588009,10170680.0,2.0,-74.50990860104561,0.8588009,,70.47078,631867800.0,15.650791,,45.52883,-120.03874,9000,3.7343537e+32,[-0.173  1.59 ],-2483.3586,1402865,14134325000.0,1.0,1.0,True,1.0,-74.50991,-49.567963,-76.283966,-3.1989293e+18,-1.0,100.0,-76.283966,2317.8218,,100.0,65251130.0,90
0.4189424,1,100,1059.242351770401,108.81,0.0056493,0.86922747,183.1313,2.0,-76.2578746856749,0.86922747,,89.96558,12249.664,16.719852,,63.592987,-139.85086,9100,682010500.0,[-0.178  1.465],-4593.414,1413746,336599.78,1.0,1.0,True,1.0,-76.25787,-49.885277,-81.2486,-7382347.5,-1.0,100.0,-81.2486,4323.6216,,100.0,1222.8622,91
0.4189424,1,100,1068.05504322052,108.52,0.2332611,0.86777735,4718286.5,2.0,-76.05593493580818,0.86777735,,64.9655,254702320.0,14.405074,,39.53873,-115.594666,9200,1.386325e+35,[-0.183  1.527],-1911.5005,1424598,9986297000.0,1.0,1.0,True,1.0,-76.05593,-50.62917,-74.57685,-5.2381367e+19,-1.0,100.0,-74.57685,1770.8174,,100.0,27184870.0,92
0.4189424,1,100,1076.6497042179108,108.27,1.8954961,0.8631845,5296961.5,2.0,-76.21904065772891,0.8631845,,70.72701,262739330.0,16.51016,,44.53993,-120.75897,9300,7.8305334e+33,[-0.168  1.403],-2423.1335,1435425,1908021200.0,1.0,1.0,True,1.0,-76.21903,-50.03196,-93.10977,-1.4755199e+19,-1.0,100.0,-93.10977,2256.3909,,100.0,30222002.0,93
0.4189424,1,100,1086.4615814685822,106.35,0.06766826,0.8622164,1053442900.0,2.0,-74.07097784608602,0.8622164,,66.96528,85085590000.0,13.78001,,42.85188,-116.92286,9400,2.3765569e+33,[-0.174  1.528],-2175.6504,1446060,1827684600000.0,1.0,1.0,True,1.0,-74.070984,-49.95758,-71.9722,-7.28706e+18,-1.0,100.0,-71.9722,2026.1724,,100.0,8670958000.0,94
0.4189424,1,100,1095.0600097179413,102.2,0.06845598,0.857489,30517.096,2.0,-71.284485463202,0.857489,,63.220222,2441851.8,13.695093,,41.271816,-112.556305,9500,1.6364572e+20,[-0.137  1.647],-2024.1443,1456280,8098244.0,1.0,1.0,True,1.0,-71.284485,-49.336082,-72.030304,-1704296700000.0,-1.0,100.0,-72.030304,1890.9186,,100.0,243420.72,95
0.4189424,1,100,1103.4642879962921,100.97,0.004636858,0.8607067,1455388.8,2.0,-70.63273387983442,0.8607067,,60.983727,100144700.0,13.23716,,40.18003,-110.81277,9600,3.5726458e+24,[-0.053  1.739],-1913.6234,1466377,1412998400.0,1.0,1.0,True,1.0,-70.63274,-49.82904,-78.761505,-234317260000000.0,-1.0,100.0,-78.761505,1789.6575,,100.0,10373461.0,96
0.4189424,1,100,1112.2219107151031,103.9,0.039757058,0.86419785,1264.106,2.0,-72.26606550946832,0.86419785,,55.18273,121150.414,13.724162,,32.4886,-104.75467,9700,363736830.0,[-0.289  1.657],-1345.366,1476767,324354.88,1.0,1.0,True,1.0,-72.26607,-49.571938,-69.081375,-2260236.5,-1.0,100.0,-69.081375,1243.8619,,100.0,12049.858,97
0.4189424,1,100,1120.5017125606537,99.89,0.07745015,0.85486877,3260586.5,2.0,-69.08549306437374,0.85486877,,69.42235,241243000.0,12.8139,,49.49918,-118.58467,9800,1.0606096e+31,[-0.287  1.719],-2775.012,1486756,4092566300.0,1.0,1.0,True,1.0,-69.08549,-49.162327,-86.20521,-5.231848e+17,-1.0,100.0,-86.20521,2614.3647,,100.0,24327458.0,98
0.4189424,1,100,1130.1527678966522,100.4,0.6064427,0.8699728,101345710.0,2.0,-70.24634012386203,0.8699728,,54.579685,7604620300.0,12.701445,,33.751312,-103.99765,9900,5.5600023e+32,[-0.314  1.842],-1399.7744,1496796,78309830000.0,1.0,1.0,True,1.0,-70.246346,-49.417965,-68.095,-2.3414144e+18,-1.0,100.0,-68.095,1300.4777,,100.0,781779000.0,99
0.4189424,1,100,1139.4729537963867,96.4,0.18338649,0.8566946,276893.34,2.0,-66.59345932304859,0.8566946,,54.752396,22604048.0,12.319851,,38.059708,-104.65317,10000,5.8544464e+19,[-0.323  1.966],-1700.2457,1506436,307883200.0,1.0,1.0,True,1.0,-66.59346,-49.900772,-63.41917,-764896700000.0,-1.0,100.0,-63.41917,1600.3201,,100.0,2256613.5,100
0.4189424,1,100,1148.444813489914,96.98,0.03237458,0.86211073,5024302.0,2.0,-66.77091143384575,0.86211073,,47.4698,250669380.0,11.211335,,30.270323,-97.04124,10100,2.4936508e+35,[-0.395  2.069],-1117.0979,1516134,4177729500.0,1.0,1.0,True,1.0,-66.77091,-49.571438,-65.47428,-3.7508643e+19,-1.0,100.0,-65.47428,1041.9866,,100.0,27322406.0,101
0.4189424,1,100,1156.5326731204987,97.51,0.4136937,0.8610017,444707.44,2.0,-67.16274626702071,0.8610017,,42.524284,20300046.0,10.200769,,24.476414,-91.63916,10200,8.987986e+23,[-0.389  2.193],-763.42676,1525885,63331236.0,1.0,1.0,True,1.0,-67.16274,-49.114876,-69.109436,-57145820000000.0,-1.0,100.0,-69.109436,703.1505,,100.0,2591845.8,102
0.4189424,1,100,1164.3221912384033,92.14,0.5246283,0.86234194,34889484.0,2.0,-63.44015314862132,0.86234194,,39.00116,2142757000.0,9.920994,,25.276339,-88.71649,10300,3.3982482e+31,[-0.449  2.303],-788.0213,1535099,11060943000.0,1.0,1.0,True,1.0,-63.440155,-49.715332,-70.29863,-2.9557068e+17,-1.0,100.0,-70.29863,737.3194,,100.0,229995600.0,103
0.4189424,1,100,1172.890552997589,94.39,0.33746928,0.8589532,8875965.0,2.0,-65.05503510087729,0.8589532,,54.715134,768144060.0,10.976415,,39.123768,-104.1788,10400,1.6553779e+32,[-0.438  2.179],-1750.9398,1544538,15557120000.0,1.0,1.0,True,1.0,-65.05503,-49.46367,-65.68222,-1.2839327e+18,-1.0,100.0,-65.68222,1651.1509,,100.0,76806750.0,104
0.4189424,1,100,1181.447945356369,95.75,0.3116179,0.8649931,180875.06,2.0,-66.48980945885181,0.8649931,,48.84631,7441807.0,11.349767,,32.003956,-98.49377,10500,1.7531956e+28,[-0.411  2.301],-1232.6006,1554113,123108910.0,1.0,1.0,True,1.0,-66.48981,-49.647457,-56.11872,-1.0530704e+16,-1.0,100.0,-56.11872,1153.0704,,100.0,820914.9,105
0.4189424,1,100,1190.2026269435883,93.62,1.0418763,0.86326134,1523932.4,2.0,-64.86181731194257,0.86326134,,43.3441,73241730.0,11.294088,,27.312561,-92.17438,10600,7.956038e+29,[-0.449  2.182],-936.1548,1563475,420804100.0,1.0,1.0,True,1.0,-64.861824,-48.830276,-69.049835,-5.585823e+16,-1.0,100.0,-69.049835,873.53235,,100.0,9355623.0,106
0.4189424,1,100,1199.1230471134186,93.33,0.27234182,0.85824865,21909012.0,2.0,-64.14067289724946,0.85824865,,50.891468,1892477400.0,10.081102,,26.73239,-90.87306,10700,1.3435264e+28,[-0.443  2.307],-902.5781,1572808,3447639600.0,1.0,1.0,True,1.0,-64.14067,-39.981594,-64.28015,-1.0006724e+16,-1.0,100.0,-64.28015,816.2493,,100.0,189275780.0,107
0.4189424,1,100,1207.675059556961,96.68,0.038328905,0.8611275,2066891.6,2.0,-66.48091667294503,0.8611275,,54.268627,106665320.0,11.379568,,37.298435,-103.77935,10800,2.8229534e+34,[-0.477  2.427],-1618.835,1582476,1888358900.0,1.0,1.0,True,1.0,-66.48091,-49.510723,-68.44631,-1.6494086e+19,-1.0,100.0,-68.44631,1520.6677,,100.0,11578034.0,108
0.4189424,1,100,1216.942646741867,94.6,0.028877266,0.865898,1872052.6,2.0,-65.18553002551198,0.865898,,47.47868,48731470.0,10.989248,,31.4202,-96.60573,10900,1.0009165e+31,[-0.467  2.302],-1183.1313,1591936,1824747300.0,1.0,1.0,True,1.0,-65.18553,-49.12705,-60.918766,-2.3772507e+17,-1.0,100.0,-60.918766,1107.9923,,100.0,7175467.5,109
0.4189424,1,100,1225.9850833415985,93.9,0.5134263,0.86958444,15288637.0,2.0,-64.09731379330158,0.86958444,,38.407448,1147661700.0,9.481405,,23.911987,-88.0093,11000,9.7284143e+33,[-0.445  2.425],-710.85034,1601326,9707332000.0,1.0,1.0,True,1.0,-64.09731,-49.601852,-59.62177,-4.8498765e+18,-1.0,100.0,-59.62177,661.6802,,100.0,115923470.0,110
0.4189424,1,100,1234.9849643707275,99.75,0.03457422,0.8647616,39.67071,2.0,-68.33790969908237,0.8647616,,60.83289,1195.0248,12.140991,,42.28499,-110.622894,11100,81681190.0,[-0.434  2.301],-2058.7747,1611301,57189.43,1.0,1.0,True,1.0,-68.33791,-49.790005,-72.88057,-1172039.9,-1.0,100.0,-72.88057,1935.4236,,100.0,128.07332,111
0.4189424,1,100,1243.5833921432495,94.9,0.007016895,0.8575179,15685750.0,2.0,-65.1815665256977,0.8575179,,64.672226,1460286100.0,10.4406185,,39.92641,-105.10798,11200,4.9674142e+29,[-0.425  2.363],-1842.5376,1620791,17045572000.0,1.0,1.0,True,1.0,-65.181564,-40.435753,-61.859528,-9.826065e+16,-1.0,100.0,-61.859528,1703.1249,,100.0,145320050.0,112
0.4189424,1,100,1251.4418487548828,91.73,0.18394911,0.86067986,13549348.0,2.0,-62.83652762785554,0.86067986,,60.77135,1074244700.0,11.526832,,37.706112,-100.54264,11300,1.3758158e+30,[-0.413  2.487],-1677.7214,1629964,10973270000.0,1.0,1.0,True,1.0,-62.83653,-39.77129,-65.023865,-1.443965e+17,-1.0,100.0,-65.023865,1554.6188,,100.0,108043280.0,113
0.4189424,1,100,1260.3897240161896,96.98,0.029882483,0.8612373,15597860.0,2.0,-67.25822846338153,0.8612373,,65.783005,1121563800.0,12.559393,,48.508213,-115.76644,11400,1.25987185e+33,[-0.451  2.368],-2655.028,1639662,28835314000.0,1.0,1.0,True,1.0,-67.258224,-49.983437,-84.99038,-5.119993e+18,-1.0,100.0,-84.99038,2510.785,,100.0,113450630.0,114
0.4189424,1,100,1268.4405252933502,93.44,0.1529997,0.8580097,15068079.0,2.0,-64.01713153839111,0.8580097,,36.44203,564965440.0,9.7364025,,22.36082,-86.37795,11500,2.0998495e+31,[-0.434  2.492],-639.07025,1649006,2812137000.0,1.0,1.0,True,1.0,-64.01713,-49.93592,-61.3655,-2.028514e+17,-1.0,100.0,-61.3655,594.8039,,100.0,75484450.0,115
0.4189424,1,100,1277.0664250850677,93.61,0.0042676996,0.8557373,122494650.0,2.0,-64.53052251830697,0.8557373,,44.850803,10888628000.0,10.88166,,30.122759,-94.65328,11600,1.4315119e+34,[-0.45   2.368],-1092.8424,1658367,21140255000.0,1.0,1.0,True,1.0,-64.530525,-49.80248,-79.28564,-8.022629e+18,-1.0,100.0,-79.28564,1025.7911,,100.0,1084418600.0,116
0.4189424,1,100,1285.309250831604,92.87,0.088916354,0.8588817,18242.832,2.0,-63.81787052035332,0.8588817,,51.342964,1384210.1,10.009512,,27.400864,-91.218735,11700,49351087000000.0,[-0.409  2.486],-938.8656,1667654,1244123.4,1.0,1.0,True,1.0,-63.81787,-39.87577,-63.4401,-618533700.0,-1.0,100.0,-63.4401,850.9977,,100.0,142816.4,117
0.4189424,1,100,1292.7616069316864,93.76,0.15020649,0.8555215,3715981.8,2.0,-64.42192387655378,0.8555215,,48.029655,143214460.0,10.696661,,24.07967,-88.501595,11800,1.104627e+31,[-0.163  2.53 ],-771.1413,1677030,1326253300.0,1.0,1.0,True,1.0,-64.42192,-40.47194,-65.83385,-2.5556746e+17,-1.0,100.0,-65.83385,694.2491,,100.0,16169022.0,118
0.4189424,1,100,1301.6291184425354,95.19,0.39292243,0.85643816,792889.8,2.0,-65.2358022685349,0.85643816,,61.228943,24287820.0,10.699199,,35.67885,-100.91465,11900,1.00299876e+30,[-0.157  2.655],-1512.417,1686549,895558850.0,1.0,1.0,True,1.0,-65.23581,-39.685707,-61.136086,-1.25153346e+17,-1.0,100.0,-61.136086,1387.4531,,100.0,2973878.2,119
0.4189424,1,100,1309.9451506137848,92.91,0.19459829,0.866384,77616.8,2.0,-64.06401645675301,0.866384,,62.946495,5921548.5,11.787527,,48.9099,-112.973915,12000,3.013601e+24,[-0.134  2.778],-2663.194,1695840,86967224.0,1.0,1.0,True,1.0,-64.06402,-50.02742,-76.56296,-229279330000000.0,-1.0,100.0,-76.56296,2531.1238,,100.0,592894.2,120
0.4189424,1,100,1318.525194644928,92.51,0.20989063,0.861102,1236541.8,2.0,-63.88119121417403,0.861102,,60.66248,81143600.0,11.152777,,36.853207,-100.7344,12100,8.451111e+28,[-0.062  2.88 ],-1605.2042,1705091,847933950.0,1.0,1.0,True,1.0,-63.88119,-40.07192,-66.710464,-3.565956e+16,-1.0,100.0,-66.710464,1482.5433,,100.0,8636071.0,121
0.4189424,1,100,1326.2224531173706,91.67,0.085902356,0.85675836,222284960.0,2.0,-63.11563378289342,0.85675836,,50.65093,18969380000.0,10.869394,,27.888645,-91.00428,12200,2.2070466e+30,[-0.04   2.757],-981.4353,1714258,81568410000.0,1.0,1.0,True,1.0,-63.11563,-40.35335,-63.689438,-1.2704559e+17,-1.0,100.0,-63.689438,895.92035,,100.0,1897389700.0,122
0.4189424,1,100,1333.9617187976837,91.37,0.032577258,0.8574385,122870.39,2.0,-62.518686193227765,0.8574385,,40.067528,9214257.0,10.292835,,27.218384,-89.73707,12300,9.97379e+20,[-0.05   2.881],-900.29474,1723395,30403894.0,1.0,1.0,True,1.0,-62.51869,-49.66954,-67.032524,-1690058600000.0,-1.0,100.0,-67.032524,846.7827,,100.0,926250.4,123
0.4189424,1,100,1342.8012330532074,90.53,0.007722207,0.86905277,401458.12,2.0,-62.0444488593936,0.86905277,,52.43125,20552818.0,10.173372,,31.365515,-93.409966,12400,2.8419857e+29,[0.026 2.981],-1178.9233,1732448,136983920.0,1.0,1.0,True,1.0,-62.04445,-40.978714,-64.02979,-4.885063e+16,-1.0,100.0,-64.02979,1087.2931,,100.0,2184787.0,124
0.4189424,1,100,1352.0210478305817,93.59,0.099096544,0.85912144,24342384.0,2.0,-63.395293252915145,0.85912144,,47.149075,1814210600.0,9.701662,,24.354395,-87.74969,12500,3.2240598e+33,[0.061 2.861],-761.3573,1741807,4784685000.0,1.0,1.0,True,1.0,-63.395294,-40.600613,-66.74599,-4.2075242e+18,-1.0,100.0,-66.74599,687.2587,,100.0,183543090.0,125
0.4189424,1,100,1360.4477651119232,88.96,0.25790116,0.8653072,14856182.0,2.0,-61.02760057285428,0.8653072,,47.69763,1480772100.0,9.134123,,26.59663,-87.62423,12600,1.1144107e+23,[0.088 2.983],-866.6447,1750703,2417707800.0,1.0,1.0,True,1.0,-61.0276,-39.926598,-57.776535,-25318413000000.0,-1.0,100.0,-57.776535,790.8128,,100.0,147330290.0,126
0.4189424,1,100,1368.5807311534882,92.19,0.20760289,0.86474454,20671.775,2.0,-62.87631147131324,0.86474454,,39.882416,1121575.0,9.677268,,27.014526,-89.89084,12700,8.147184e+19,[0.03  3.094],-876.4512,1759922,6271513.0,1.0,1.0,True,1.0,-62.87631,-50.008423,-64.77535,-478576200000.0,-1.0,100.0,-64.77535,823.4342,,100.0,117882.04,127
0.4189424,1,100,1375.6210901737213,90.22,0.7147605,0.87144554,246663870.0,2.0,-61.702530195713045,0.87144554,,37.01208,22635231000.0,8.6586075,,25.226562,-86.92909,12800,3.3771713e+33,[0.101 2.991],-757.0127,1768944,47321883000.0,1.0,1.0,True,1.0,-61.70253,-49.91701,-72.85158,-2.653642e+18,-1.0,100.0,-72.85158,711.35095,,100.0,2254085600.0,128
0.4189424,1,100,1383.4299120903015,93.19,0.03336889,0.86590207,102.3902,2.0,-63.488041225969795,0.86590207,,51.63755,4854.7686,10.167633,,28.810057,-92.298096,12900,70546640.0,[0.098 3.116],-1022.2766,1778263,60013.05,1.0,1.0,True,1.0,-63.48804,-40.660545,-78.55891,-806544.56,-1.0,100.0,-78.55891,933.39996,,100.0,495.44977,129
0.4189424,1,100,1391.0119943618774,89.82,0.06766929,0.8649253,1995.6539,2.0,-61.42282685562968,0.8649253,,40.511856,116604.375,8.818781,,28.450117,-89.87295,13000,8839398000000.0,[0.093 3.054],-941.885,1787245,2543774.0,1.0,1.0,True,1.0,-61.42283,-49.36109,-58.590256,-165193900.0,-1.0,100.0,-58.590256,887.1803,,100.0,12128.324,130
0.4189424,1,100,1399.5544588565826,89.86,0.016178546,0.8587076,1682051.0,2.0,-61.8394091577828,0.8587076,,48.237175,100907820.0,9.148979,,26.951597,-88.79101,13100,3.3931273e+28,[0.193 3.129],-887.6488,1796231,925871600.0,1.0,1.0,True,1.0,-61.83941,-40.553833,-72.95036,-1.4287051e+16,-1.0,100.0,-72.95036,810.0925,,100.0,11168566.0,131
0.4189424,1,100,1407.2326986789703,89.76,0.02420308,0.8570836,947225.2,2.0,-61.452358664274215,0.8570836,,34.796104,61510308.0,8.267195,,23.68543,-85.13779,13200,2.8976163e+29,[0.225 3.25 ],-669.70355,1805207,369325800.0,1.0,1.0,True,1.0,-61.452362,-50.341682,-65.964676,-2.1725031e+16,-1.0,100.0,-65.964676,629.34595,,100.0,6304114.0,132
0.4189424,1,100,1415.4688003063202,87.19,0.040619213,0.8582942,248187.6,2.0,-59.963871633559464,0.8582942,,45.316376,24249864.0,8.592822,,26.046072,-86.00994,13300,2.7973093e+19,[0.277 3.364],-820.68414,1813926,40017544.0,1.0,1.0,True,1.0,-59.96387,-40.693565,-64.10563,-362082340000.0,-1.0,100.0,-64.10563,752.2343,,100.0,2412386.5,133
0.4189424,1,100,1423.7786147594452,87.89,0.69684076,0.8586861,84220184.0,2.0,-60.195155019909144,0.8586861,,56.44704,7711774000.0,8.8646555,,37.551464,-97.74662,13400,1.823891e+29,[0.206 3.466],-1594.8976,1822715,104209965000.0,1.0,1.0,True,1.0,-60.195152,-41.29958,-69.06878,-4.5358797e+16,-1.0,100.0,-69.06878,1488.6947,,100.0,768929540.0,134
0.4189424,1,100,1432.9392969608307,91.3,0.17318496,0.859459,1399114.2,2.0,-62.25738569200039,0.859459,,51.082874,74805470.0,8.871134,,29.329256,-91.58664,13500,1.1039448e+27,[0.231 3.588],-1025.8796,1831845,1269755800.0,1.0,1.0,True,1.0,-62.25739,-40.503765,-68.94942,-2890036200000000.0,-1.0,100.0,-68.94942,938.90216,,100.0,8229603.5,135
