InitialBound,OptimizationReturnMin,WReturnMean,VarianceInitializer,ESSRenyiArithmetic,MeanD2-0,TimestepsSoFar,MinTargetPdf,ReturnMeanIW,ReturnStepMax,InitialReturnMean,EpLenMean,DivergenceHarmonic,InitialReturnStd,InitialReturnMin,MeanEntropy,EpisodesSoFar,EpThisIter,Weights,EmpiricalD2Arithmetic,MeanIW,Inner Iteration,StdWReturnMean,StdIW,OptimizationReturnMean,ESSRenyiHarmonic,EpRewMean,TimeElapsed,OptimizationReturnMax,MaxIW,InitialReturnMax,LearnableVariance,Iteration,ReturnStepMaxmin,Epsilon,MinIW,EmpiricalD2Harmonic,MinBehavPdf,Bound,Penalization
-782.22327,,708.91705,-1.0,100.0,1.0,973325,-79.36493,19238998.0,0.86438024,-63.32594,92.31,1.8431175e+17,9.251103,-88.292595,0.4189424,6800,100,[0.211 2.566],1.0,111846.12,1,,1058895.4,24.966663,100.0,-63.32593386843801,1014.4141387939453,46.89611,10646241.0,-41.396484,,68,0.86438024,2.0,0.017927771,1.0,-79.36493,-31491570000.0,True
-1163.034,,1057.4834,-1.0,100.0,1.0,982975,-69.08084,2413037300.0,0.8643714,-66.1671,96.5,2.6698665e+31,10.650184,-96.89261,0.4189424,6900,100,[0.294 2.472],1.0,3914332.2,1,,32467776.0,30.72551,100.0,-66.1670986045897,1026.3422050476074,56.272743,325620160.0,-40.619865,,69,0.8643714,2.0,0.0063019125,1.0,-69.08084,-5.4540573e+17,True
-1885.8914,,1780.612,-1.0,100.0,1.0,992482,-69.69156,49707990000.0,0.85719025,-65.442245,95.07,4.350283e+29,11.904528,-105.92551,0.4189424,7000,100,[0.301 2.347],1.0,74992030.0,1,,468797600.0,40.48326,100.0,-65.44224699050189,1037.4329674243927,56.199875,3676428000.0,-49.72563,,70,0.85719025,2.0,0.004746818,1.0,-69.69156,-6.943981e+16,True
-827.6562,,773.9274,-1.0,100.0,1.0,1001997,-78.42422,2145473300.0,0.8620347,-65.25891,95.15,1.1925261e+31,10.576124,-90.98969,0.4189424,7100,100,[0.284 2.471],1.0,10772132.0,1,,74936900.0,25.730782,100.0,-65.25891260266305,1048.2567625045776,40.14866,718895550.0,-50.841034,,71,0.8620347,2.0,0.12740567,1.0,-78.42422,-1.8554736e+17,True
-1341.3806,,1263.44,-1.0,100.0,1.0,1011420,-77.32321,690363.5,0.86411273,-64.735756,94.23,1834061800000.0,10.817741,-98.59453,0.4189424,7200,100,[0.288 2.596],1.0,568.34906,1,,2024.0903,33.858772,100.0,-64.7357567974925,1059.3251571655273,48.35564,13373.086,-50.238888,,72,0.86411273,2.0,0.019368134,1.0,-77.32321,-106245656.0,True
-759.05725,,706.74976,-1.0,100.0,1.0,1020848,-66.07301,826792100.0,0.86206627,-64.63197,94.28,1.3669595e+34,9.515174,-89.45558,0.4189424,7300,100,[0.186 2.524],1.0,1988179.2,1,,10425051.0,24.823603,100.0,-64.63197786346078,1073.1112732887268,39.613808,79366776.0,-49.841774,,73,0.86206627,2.0,0.0590213,1.0,-66.07301,-6.1157503e+18,True
-606.8277,,535.7978,-1.0,100.0,1.0,1030505,-67.79051,3165889800.0,0.8611294,-65.87749,96.57,4.8768385e+32,9.722276,-86.88404,0.4189424,7400,100,[0.178 2.649],1.0,5232894.0,1,,40928450.0,21.00655,100.0,-65.87749067261815,1085.695412158966,46.162487,402818000.0,-40.721554,,74,0.8611294,2.0,0.03705002,1.0,-67.79051,-1.5686508e+18,True
-948.49774,,891.40826,-1.0,100.0,1.0,1039749,-62.527927,305520.62,0.862568,-63.329815,92.44,7466759000.0,9.7754,-91.54062,0.4189424,7500,100,[0.175 2.774],1.0,401.68076,1,,2096.1826,28.21081,100.0,-63.3298087118566,1100.6444878578186,41.3854,18626.99,-50.15522,,75,0.862568,2.0,0.044383343,1.0,-62.527927,-5238838.0,True
-938.95825,,882.23645,-1.0,100.0,1.0,1048885,-61.395065,15408241.0,0.8551588,-62.470985,91.36,6.237088e+18,9.395643,-90.648254,0.4189424,7600,100,[0.068 2.709],1.0,36507.652,1,,182190.12,28.177265,100.0,-62.470987658947706,1114.9676072597504,41.25169,1700816.0,-49.396564,,76,0.8551588,2.0,0.03784452,1.0,-61.395065,-141677350000.0,True
-1130.7896,,1028.8262,-1.0,100.0,1.0,1058335,-63.54856,45454.86,0.8682463,-65.04056,94.5,221770430.0,10.534047,-95.33676,0.4189424,7700,100,[-0.015  2.616],1.0,66.38742,1,,208.94788,30.296206,100.0,-65.04055554911494,1125.6118488311768,55.30837,1785.6425,-40.028393,,77,0.8682463,2.0,0.022534808,1.0,-63.54856,-1563946.1,True
-723.985,,655.0933,-1.0,100.0,1.0,1067497,-63.442314,219975.4,0.85916704,-62.41713,91.62,4434900000000.0,8.497902,-86.56001,0.4189424,7800,100,[0.096 2.672],1.0,886.0662,1,,4935.483,24.142885,100.0,-62.41712610527873,1135.4674179553986,45.462307,47738.01,-41.097706,,78,0.85916704,2.0,0.04389472,1.0,-63.442314,-145305330.0,True
-1190.7769,,1110.3518,-1.0,100.0,1.0,1077269,-71.73036,9442798000.0,0.86252594,-67.00709,97.72,3.0353753e+29,10.312471,-98.693115,0.4189424,7900,100,[0.19  2.589],1.0,55948620.0,1,,544177200.0,31.686033,100.0,-67.00708269953728,1149.5140717029572,49.120575,5469760500.0,-49.57254,,79,0.86252594,2.0,0.081589565,1.0,-71.73036,-4.4311036e+16,True
-1829.6681,,1734.5197,-1.0,100.0,1.0,1086504,-71.7904,1220182800.0,0.8664633,-63.699238,92.35,3.9183007e+32,11.435156,-103.74617,0.4189424,8000,100,[0.152 2.47 ],1.0,45681870.0,1,,450194240.0,40.046936,100.0,-63.69923639163375,1160.1068136692047,53.427658,4524914000.0,-50.318512,,80,0.8664633,2.0,0.0042489218,1.0,-71.7904,-1.8834752e+18,True
-2700.1362,,2564.538,-1.0,100.0,1.0,1095975,-74.079544,73488070000.0,0.8571454,-65.161446,94.71,3.656987e+29,11.379607,-114.5076,0.4189424,8100,100,[0.202 2.356],1.0,44470284.0,1,,374352260.0,49.346153,100.0,-65.16144639626145,1170.5590994358063,63.781143,3750656000.0,-50.726456,,81,0.8571454,2.0,0.86637914,1.0,-74.079544,-8.2002196e+16,True
-906.00116,,824.0401,-1.0,100.0,1.0,1105324,-66.70012,11166791000.0,0.8574538,-63.940132,93.49,1.7533189e+31,10.145939,-90.79344,0.4189424,8200,100,[0.221 2.479],1.0,48058076.0,1,,405754600.0,26.853308,100.0,-63.94013554036617,1180.8954088687897,49.587193,4051498500.0,-41.20625,,82,0.8574538,2.0,0.023057241,1.0,-66.70012,-3.4320077e+17,True
-1660.7448,,1528.8118,-1.0,100.0,1.0,1114966,-73.52187,1347633500.0,0.86818194,-66.01644,96.42,3.259405e+23,11.38418,-103.422485,0.4189424,8300,100,[0.204 2.356],1.0,6281802.0,1,,53965972.0,37.406044,100.0,-66.01644053146244,1191.1090874671936,62.91298,540663100.0,-40.509506,,83,0.86818194,2.0,0.020983448,1.0,-73.52187,-75324490000000.0,True
-1283.6434,,1207.2412,-1.0,100.0,1.0,1124452,-63.5859,271544480.0,0.85991764,-64.938156,94.86,8.374103e+28,10.515661,-98.05405,0.4189424,8400,100,[0.146 2.466],1.0,399926.84,1,,1409535.1,33.11589,100.0,-64.93815554693342,1201.1354503631592,47.875935,8694249.0,-50.178112,,84,0.85991764,2.0,0.1285647,1.0,-63.5859,-2.210968e+16,True
-673.4485,,599.90265,-1.0,100.0,1.0,1133996,-60.15912,639626300.0,0.8641279,-65.2242,95.44,3.048358e+31,10.200662,-87.49187,0.4189424,8500,100,[0.104 2.349],1.0,7041645.0,1,,45771316.0,22.267672,100.0,-65.22419561862945,1211.4328997135162,46.972755,439401730.0,-40.51911,,85,0.8641279,2.0,0.44550788,1.0,-60.15912,-4.0607273e+17,True
-750.7649,,693.624,-1.0,100.0,1.0,1143819,-84.74156,284906.5,0.86156976,-67.5095,98.23,493205050000000.0,10.109502,-91.828674,0.4189424,8600,100,[0.105 2.224],1.0,1079.0623,1,,6041.898,24.31917,100.0,-67.50950358912348,1223.0610134601593,41.403755,59496.19,-50.42492,,86,0.86156976,2.0,0.05591948,1.0,-84.74156,-1269315200.0,True
-1241.401,,1163.3031,-1.0,100.0,1.0,1153327,-67.76416,39555796.0,0.86141294,-65.61558,95.08,5.272593e+20,10.784245,-97.97301,0.4189424,8700,100,[1.928e-03 2.152e+00],1.0,46049.05,1,,215156.27,32.357426,100.0,-65.61557921275497,1235.6539981365204,48.40441,1453875.1,-49.568596,,87,0.86141294,2.0,0.038528863,1.0,-67.76416,-1793371900000.0,True
-1047.6786,,980.13196,-1.0,100.0,1.0,1162873,-68.66128,37214136.0,0.8686484,-65.55876,95.46,1336224000000000.0,11.109558,-94.82837,0.4189424,8800,100,[-0.073  2.252],1.0,62206.426,1,,488169.22,29.269604,100.0,-65.55876471817493,1249.2198524475098,45.016186,4816169.0,-49.812183,,88,0.8686484,2.0,0.020453239,1.0,-68.66128,-2506411500.0,True
-3764.923,,3574.0933,-1.0,100.0,1.0,1172616,-68.97446,11822280000000.0,0.86114174,-67.146965,97.43,7.997245e+31,12.147066,-125.68364,0.4189424,8900,100,[-0.167  2.169],1.0,3955375400.0,1,,38328545000.0,58.536674,100.0,-67.14696573391556,1260.3406047821045,75.66377,385198600000.0,-50.01987,,89,0.86114174,2.0,0.04493308,1.0,-68.97446,-1.7065851e+18,True
-1334.7773,,1215.7249,-1.0,100.0,1.0,1182445,-72.849594,2584784.0,0.8627138,-67.3936,98.29,2.3012921e+17,10.402991,-100.67277,0.4189424,9000,100,[-0.166  2.294],1.0,3222.2358,1,,10657.754,33.27916,100.0,-67.39360544770956,1272.671571969986,59.76348,70505.4,-40.909286,,90,0.8627138,2.0,0.08349988,1.0,-72.849594,-57115770000.0,True
-1348.5465,,1236.2244,-1.0,100.0,1.0,1191795,-69.43657,17682270000.0,0.8637823,-64.57614,93.5,2.2826307e+32,11.316272,-97.86528,0.4189424,9100,100,[-0.08   2.204],1.0,36427684.0,1,,178363860.0,33.289135,100.0,-64.57614468351007,1284.5825109481812,58.049217,1295776800.0,-39.816063,,91,0.8637823,2.0,0.20716934,1.0,-69.43657,-1.6970291e+18,True
-1540.2788,,1451.7863,-1.0,100.0,1.0,1201163,-65.18709,1784731300.0,0.8649017,-64.47274,93.68,7.240288e+31,11.22202,-100.884995,0.4189424,9200,100,[-0.078  2.329],1.0,1409750.4,1,,9052594.0,36.412254,100.0,-64.47273830130696,1295.5625247955322,51.5252,86506180.0,-49.359795,,92,0.8649017,2.0,0.16769917,1.0,-65.18709,-7.530018e+17,True
-1662.8353,,1566.3358,-1.0,100.0,1.0,1210748,-70.629135,1151589500.0,0.85779774,-65.96994,95.85,9.768467e+29,12.118807,-103.645805,0.4189424,9300,100,[-0.126  2.213],1.0,1695876.4,1,,7477004.5,37.67586,100.0,-65.96994651570917,1306.3391544818878,53.805634,66543516.0,-49.84017,,93,0.85779774,2.0,0.001862387,1.0,-70.629135,-9.537783e+16,True
-1253.3363,,1178.6262,-1.0,100.0,1.0,1220197,-71.4296,671840300000.0,0.8646674,-64.62332,94.49,8.991394e+35,11.191156,-97.0792,0.4189424,9400,100,[-0.16   2.093],1.0,1274521100.0,1,,8986292000.0,32.45588,100.0,-64.62332071334123,1317.052977323532,47.342827,81850370000.0,-49.736374,,94,0.8646674,2.0,0.01044693,1.0,-71.4296,-7.08436e+19,True
-1471.4615,,1346.0339,-1.0,100.0,1.0,1229833,-73.858475,7954364.5,0.8576077,-66.74991,96.36,9.402311e+18,12.332257,-101.303474,0.4189424,9500,100,[-0.169  2.218],1.0,9201.473,1,,47558.06,34.553574,100.0,-66.74990215033293,1329.80610537529,61.342537,465342.75,-39.960938,,95,0.8576077,2.0,0.093115315,1.0,-73.858475,-384617050000.0,True
-1257.2964,,1181.7628,-1.0,100.0,1.0,1239286,-66.4725,484872620000.0,0.8572617,-64.69272,94.53,4.1166578e+30,10.293623,-97.492165,0.4189424,9600,100,[-0.25   2.313],1.0,724126000.0,1,,6943820300.0,32.799454,100.0,-64.6927115187049,1340.808113336563,47.60315,69777300000.0,-49.889015,,96,0.8572617,2.0,0.012281537,1.0,-66.4725,-1.5325826e+17,True
-1481.6556,,1392.936,-1.0,100.0,1.0,1248785,-64.26856,11338394000.0,0.8582999,-65.47235,94.99,4.4998997e+30,11.646552,-100.930695,0.4189424,9700,100,[-0.261  2.438],1.0,24098322.0,1,,225793580.0,35.458336,100.0,-65.47235424727201,1351.4351694583893,51.591278,2269150200.0,-49.339417,,97,0.8582999,2.0,0.041207597,1.0,-64.26856,-1.882057e+17,True
-1063.1868,,999.8584,-1.0,100.0,1.0,1257942,-65.90485,8923635000.0,0.863555,-63.224518,91.57,4.6393018e+30,10.141647,-93.17456,0.4189424,9800,100,[-0.276  2.562],1.0,112808490.0,1,,1114893600.0,29.950048,100.0,-63.2245118097961,1362.2970523834229,43.587646,11205765000.0,-49.586914,,98,0.863555,2.0,0.04398221,1.0,-65.90485,-1.36405516e+17,True
-838.3033,,786.0609,-1.0,100.0,1.0,1267148,-75.76523,403232000.0,0.861055,-63.348198,92.06,3.6493795e+29,10.835823,-89.20638,0.4189424,9900,100,[-0.268  2.686],1.0,1076218.4,1,,8790627.0,25.858189,100.0,-63.34819422349334,1372.782646894455,39.589615,88038216.0,-49.616768,,99,0.861055,2.0,0.16271208,1.0,-75.76523,-3.1561005e+16,True
-2352.388,,2228.4617,-1.0,100.0,1.0,1276562,-68.49308,278503.9,0.8529287,-64.90647,94.14,17018654000.0,12.106342,-110.53429,0.4189424,10000,100,[-0.302  2.566],1.0,153.62735,1,,402.56094,45.627823,100.0,-64.90646371409296,1383.5074467658997,60.97461,2978.7075,-49.559677,,100,0.8529287,2.0,0.08479733,1.0,-68.49308,-16445876.0,True
-1468.5294,,1384.8867,-1.0,100.0,1.0,1285936,-61.581573,289777.8,0.85737765,-64.321495,93.74,61836435000.0,10.675829,-99.97136,0.4189424,10100,100,[-0.054  2.592],1.0,249.09743,1,,678.60376,35.64987,100.0,-64.321488391608,1394.3192846775055,50.093628,5180.6646,-49.87773,,101,0.85737765,2.0,0.13993843,1.0,-61.581573,-21089902.0,True
-651.86426,,603.9018,-1.0,100.0,1.0,1295381,-72.02739,1166704500.0,0.8684926,-65.29442,94.45,2.677974e+29,10.350467,-87.58275,0.4189424,10200,100,[-0.16   2.525],1.0,6959514.0,1,,33445156.0,22.28833,100.0,-65.29441953301429,1407.6201975345612,37.932896,301418340.0,-49.649853,,102,0.8684926,2.0,0.06398935,1.0,-72.02739,-2.4820695e+16,True
-1688.2937,,1562.1176,-1.0,100.0,1.0,1304671,-64.74844,6989574.5,0.85671985,-63.487328,92.9,1.6647963e+17,10.388498,-101.62126,0.4189424,10300,100,[-0.166  2.65 ],1.0,6240.832,1,,25886.8,38.13393,100.0,-63.487331571877,1422.0982086658478,61.52569,202497.55,-40.095573,,103,0.85671985,2.0,0.029145528,1.0,-64.74844,-51490990000.0,True
-821.3937,,768.99304,-1.0,100.0,1.0,1313936,-65.22201,25292718000.0,0.8604264,-63.877567,92.65,3.5720192e+30,10.334959,-89.610466,0.4189424,10400,100,[-0.086  2.555],1.0,83607290.0,1,,821968300.0,25.732887,100.0,-63.87757598996163,1432.4661650657654,39.649315,8261857000.0,-49.96115,,104,0.8604264,2.0,0.14415051,1.0,-65.22201,-9.90392e+16,True
-708.6617,,640.15826,-1.0,100.0,1.0,1323002,-68.206635,3321993.5,0.8600683,-62.0064,90.66,6.3680966e+21,9.903071,-85.28918,0.4189424,10500,100,[-0.094  2.679],1.0,10701.405,1,,39805.234,23.282774,100.0,-62.00640398979187,1442.489389181137,45.333694,265581.6,-39.955482,,105,0.8600683,2.0,0.041780587,1.0,-68.206635,-5466710000000.0,True
-889.0201,,832.6708,-1.0,100.0,1.0,1332387,-60.556553,172907170000.0,0.8641788,-64.649315,93.85,1.2492454e+32,11.063546,-91.30018,0.4189424,10600,100,[-0.021  2.577],1.0,549138300.0,1,,5438689300.0,26.65087,100.0,-64.64930957362056,1456.7730634212494,41.11589,54663213000.0,-50.184288,,106,0.8641788,2.0,0.07993795,1.0,-60.556553,-6.298283e+17,True
-740.1405,,669.16626,-1.0,100.0,1.0,1341488,-74.01939,9131203000.0,0.85672975,-62.422222,91.01,2.2373118e+28,9.061505,-86.65145,0.4189424,10700,100,[-2.364e-03  2.701e+00],1.0,44719010.0,1,,431986140.0,24.229229,100.0,-62.42222446531057,1469.231187582016,46.14413,4342414000.0,-40.50732,,107,0.85672975,2.0,0.14403948,1.0,-74.01939,-1.0616353e+16,True
-1615.1831,,1488.165,-1.0,100.0,1.0,1350875,-69.99698,475276480.0,0.8544978,-64.80644,93.87,1.1859992e+26,11.235204,-101.710846,0.4189424,10800,100,[0.04  2.583],1.0,349698.9,1,,1583571.2,36.904408,100.0,-64.80643880829216,1479.6892597675323,61.730286,11809246.0,-39.98056,,108,0.8544978,2.0,0.683952,1.0,-69.99698,-1383304100000000.0,True
-1811.7229,,1676.1047,-1.0,100.0,1.0,1360342,-64.147865,15399018000.0,0.85622495,-65.002396,94.67,2.1374901e+30,11.2769165,-104.35892,0.4189424,10900,100,[-0.013  2.47 ],1.0,9234452.0,1,,67662184.0,39.35652,100.0,-65.00239464372396,1492.8295466899872,63.78595,642891500.0,-40.572968,,109,0.85622495,2.0,0.031289585,1.0,-64.147865,-1.9828091e+17,True
-1146.5201,,1049.7672,-1.0,100.0,1.0,1369569,-65.79869,838577600.0,0.86508495,-63.500626,92.27,1.7464419e+30,10.556429,-94.13278,0.4189424,11000,100,[-0.052  2.351],1.0,1845385.5,1,,9503104.0,30.632156,100.0,-63.500625408440825,1506.121144771576,53.876217,83300140.0,-40.256565,,110,0.86508495,2.0,0.017384877,1.0,-65.79869,-1.2786451e+17,True
-1645.1416,,1510.7089,-1.0,100.0,1.0,1379213,-66.860565,2856657.5,0.85976565,-66.1326,96.44,1249294500000000.0,11.639012,-103.21686,0.4189424,11100,100,[0.171 2.239],1.0,2592.6335,1,,9288.065,37.08426,100.0,-66.13259867846966,1516.0102212429047,63.506435,69840.46,-39.710423,,111,0.85976565,2.0,0.05376001,1.0,-66.860565,-4754531000.0,True
-910.03345,,857.00757,-1.0,100.0,1.0,1388247,-61.875122,1131717500.0,0.8610295,-62.242607,90.34,9.4717094e+29,9.623526,-89.890305,0.4189424,11200,100,[0.267 2.319],1.0,2611964.8,1,,20403624.0,27.6477,100.0,-62.242604028284546,1525.2702622413635,39.884827,202370430.0,-50.005478,,112,0.8610295,2.0,0.02426724,1.0,-61.875122,-5.160697e+16,True
-841.93335,,764.29095,-1.0,100.0,1.0,1397418,-58.556686,193496940.0,0.8568225,-63.046215,91.71,4.841705e+25,10.164942,-88.755455,0.4189424,11300,100,[0.279 2.443],1.0,592407.8,1,,4187852.0,25.709236,100.0,-63.04621681302786,1534.749060869217,48.263092,41467184.0,-40.492363,,113,0.8568225,2.0,0.09012729,1.0,-58.556686,-540266920000000.0,True
-3912.4377,,3720.0278,-1.0,100.0,1.0,1407111,-74.07217,19846883000.0,0.8517368,-66.72484,96.93,9.0356887e+30,12.750511,-126.369225,0.4189424,11400,100,[0.325 2.327],1.0,7704180.5,1,,61497004.0,59.644386,100.0,-66.72484172791242,1545.653301000595,75.97632,616764500.0,-50.392902,,114,0.8517368,2.0,0.0023408092,1.0,-74.07217,-5.7838345e+17,True
-1029.8983,,931.85077,-1.0,100.0,1.0,1416791,-61.166195,89596.734,0.8517354,-66.714066,96.8,7132322300.0,10.684901,-95.309235,0.4189424,11500,100,[0.304 2.204],1.0,155.02501,1,,514.4016,28.595171,100.0,-66.71406572699547,1556.2059409618378,54.235638,3734.7395,-41.073597,,115,0.8517354,2.0,0.037395626,1.0,-61.166195,-8370233.0,True
-2494.8945,,2364.4253,-1.0,100.0,1.0,1426316,-80.58055,2872070400.0,0.86227787,-65.49295,95.25,2.0291359e+30,11.706222,-112.68818,0.4189424,11600,100,[0.055 2.226],1.0,1605861.2,1,,6270710.0,47.19523,100.0,-65.49294669434428,1566.781099319458,62.563377,39096536.0,-50.1248,,116,0.86227787,2.0,0.021299096,1.0,-80.58055,-1.858552e+17,True
-1407.7816,,1324.1427,-1.0,100.0,1.0,1435904,-86.04767,170994850.0,0.86332524,-65.56841,95.88,1.1267269e+27,10.245563,-100.48505,0.4189424,11700,100,[0.042 2.35 ],1.0,167288.77,1,,556802.2,34.91663,100.0,-65.56841440141201,1577.5897879600525,50.09214,3695615.8,-50.392906,,117,0.86332524,2.0,0.10193377,1.0,-86.04767,-2807548700000000.0,True
-1270.6675,,1194.6293,-1.0,100.0,1.0,1445328,-74.447685,700990600.0,0.8702309,-64.87143,94.24,2.6916265e+30,11.052239,-97.620125,0.4189424,11800,100,[0.09  2.465],1.0,1045790.9,1,,4039023.5,32.7487,100.0,-64.87142592355609,1588.1605775356293,47.761955,34516790.0,-49.85817,,118,0.8702309,2.0,1.2525693,1.0,-74.447685,-1.24752805e+17,True
-835.13806,,780.0542,-1.0,100.0,1.0,1454716,-67.430016,3277571000.0,0.85917926,-64.54375,93.88,3.492798e+29,10.703529,-90.34081,0.4189424,11900,100,[0.104 2.59 ],1.0,9797828.0,1,,90161490.0,25.797066,100.0,-64.54374702394009,1598.5610830783844,40.651543,906318100.0,-49.68927,,119,0.85917926,2.0,0.18595493,1.0,-67.430016,-3.2555143e+16,True
-1219.0741,,1143.3304,-1.0,100.0,1.0,1464171,-71.80667,26382302.0,0.8641331,-65.057434,94.55,9.29098e+18,10.371734,-97.24062,0.4189424,12000,100,[0.121 2.466],1.0,40186.734,1,,241518.38,32.18319,100.0,-65.05743599697948,1610.484679698944,47.669144,2302288.2,-49.57148,,120,0.8641331,2.0,0.006864449,1.0,-71.80667,-230905250000.0,True
-1025.1255,,931.6678,-1.0,100.0,1.0,1473634,-68.13732,3166468600.0,0.85832953,-64.92941,94.63,5.3725806e+30,11.157064,-93.34046,0.4189424,12100,100,[-0.115  2.549],1.0,8792821.0,1,,50602136.0,28.411049,100.0,-64.9294122453034,1625.9294159412384,52.951073,492974660.0,-40.38939,,121,0.85832953,2.0,0.34630603,1.0,-68.13732,-2.1663057e+17,True
-1089.5472,,995.49335,-1.0,100.0,1.0,1482941,-58.840496,781471700.0,0.8628688,-63.82396,93.07,7.9127894e+30,10.5626745,-93.55481,0.4189424,12200,100,[-0.122  2.424],1.0,1318998.5,1,,4709404.5,29.73085,100.0,-63.82396204322576,1640.8160860538483,53.119488,30782662.0,-40.43532,,122,0.8628688,2.0,0.08997202,1.0,-58.840496,-2.6457651e+17,True
-986.1456,,925.5683,-1.0,100.0,1.0,1492121,-63.151367,2747269400.0,0.8578539,-63.310665,91.8,1.0060759e+30,9.94462,-92.062584,0.4189424,12300,100,[-0.107  2.548],1.0,5537838.0,1,,36999124.0,28.751919,100.0,-63.3106652712822,1650.8404495716095,42.63057,339680670.0,-49.432014,,123,0.8578539,2.0,0.007026913,1.0,-63.151367,-6.076261e+16,True
-763.9264,,710.2728,-1.0,100.0,1.0,1501721,-68.52108,7804624.5,0.86978745,-65.53374,96.0,6.432731e+17,10.76321,-89.9146,0.4189424,12400,100,[-0.119  2.424],1.0,13392.764,1,,68461.2,24.380857,100.0,-65.53373993352055,1664.068517446518,40.120384,596414.25,-49.794212,,124,0.86978745,2.0,0.19147246,1.0,-68.52108,-43041300000.0,True
-1535.495,,1448.9857,-1.0,100.0,1.0,1511071,-62.536522,20781462000.0,0.86366963,-64.00105,93.5,1.799539e+31,10.308928,-100.64409,0.4189424,12500,100,[-0.206  2.335],1.0,228775890.0,1,,2036091000.0,36.643032,100.0,-64.0010570757091,1675.8117365837097,50.944523,20432384000.0,-49.699566,,125,0.86366963,2.0,0.061084222,1.0,-62.536522,-3.669902e+17,True
-1692.6519,,1562.4863,-1.0,100.0,1.0,1520538,-63.45389,67662954000.0,0.86475533,-65.05485,94.67,6.034515e+31,10.685382,-103.1115,0.4189424,12600,100,[-0.196  2.459],1.0,71672140.0,1,,613991700.0,38.056656,100.0,-65.05484830737115,1687.8996770381927,62.49081,6158878700.0,-40.620693,,126,0.86475533,2.0,0.8622907,1.0,-63.45389,-1.0111889e+18,True
-1154.6333,,1076.9912,-1.0,100.0,1.0,1530319,-72.204506,736636.8,0.8624398,-67.05069,97.81,47315812000.0,10.658043,-98.08933,0.4189424,12700,100,[-0.209  2.335],1.0,2326.459,1,,17205.84,31.038643,100.0,-67.05068969085812,1699.1542789936066,48.263035,169856.52,-49.826298,,127,0.8624398,2.0,0.10604611,1.0,-72.204506,-17625918.0,True
-868.4427,,808.2915,-1.0,100.0,1.0,1539928,-65.01405,3028973300.0,0.8624936,-65.874016,96.09,1.15265795e+30,10.424411,-92.3244,0.4189424,12800,100,[0.038 2.296],1.0,11870624.0,1,,66910936.0,26.45039,100.0,-65.87401143506169,1712.169240951538,42.480286,603222300.0,-49.844116,,128,0.8624936,2.0,0.013768948,1.0,-65.01405,-6.4580868e+16,True
-840.7167,,781.3491,-1.0,100.0,1.0,1549582,-60.410446,89026.22,0.8582741,-66.43502,96.54,2879447800.0,10.881733,-92.18258,0.4189424,12900,100,[0.014 2.173],1.0,236.23471,1,,944.7169,25.747564,100.0,-66.43501561656595,1727.6313598155975,42.20258,8064.7217,-49.98,,129,0.8582741,2.0,0.11544619,1.0,-60.410446,-3274773.8,True
-1441.5726,,1323.1975,-1.0,100.0,1.0,1559184,-79.28792,11175624000.0,0.86932194,-66.11671,96.02,1.6992781e+34,12.574093,-100.250114,0.4189424,13000,100,[0.118 2.105],1.0,12521228.0,1,,66664524.0,34.13341,100.0,-66.11670255959034,1742.0140717029572,59.592834,437992670.0,-40.65728,,130,0.86932194,2.0,0.22412483,1.0,-79.28792,-1.5431177e+19,True
-1328.1442,,1207.9805,-1.0,100.0,1.0,1569028,-70.23012,3530498300.0,0.8666434,-67.82797,98.44,4.446127e+35,12.6547985,-100.19828,0.4189424,13100,100,[-0.107  1.996],1.0,6085212.0,1,,34144616.0,32.370304,100.0,-67.8279768076539,1753.3843381404877,60.04134,305635200.0,-40.15694,,131,0.8666434,2.0,0.07285434,1.0,-70.23012,-8.012544e+19,True
-1592.3846,,1491.3838,-1.0,100.0,1.0,1578803,-63.723213,900805.75,0.8628514,-67.59462,97.75,1658201000000000.0,11.996486,-104.3025,0.4189424,13200,100,[-0.122  2.12 ],1.0,920.1803,1,,4699.078,36.70788,100.0,-67.59462279513478,1766.2922439575195,55.045967,40881.426,-49.25653,,132,0.8628514,2.0,0.041906685,1.0,-63.723213,-4113802800.0,True
-2514.4575,,2376.333,-1.0,100.0,1.0,1588560,-71.64119,2028464300.0,0.86941874,-67.21429,97.57,1.4915795e+32,13.173414,-114.148224,0.4189424,13300,100,[-0.364  2.179],1.0,3252277.8,1,,27297404.0,46.93393,100.0,-67.21428999647497,1777.9766211509705,64.37274,273994720.0,-49.775482,,133,0.86941874,2.0,0.01701432,1.0,-71.64119,-1.6869647e+18,True
-716.6438,,638.899,-1.0,100.0,1.0,1598058,-67.326614,240257.31,0.8519423,-65.90196,94.98,226266780.0,10.911559,-88.7019,0.4189424,13400,100,[-0.31   2.066],1.0,838.63654,1,,7451.281,22.799929,100.0,-65.90196566030383,1789.0544152259827,48.2946,74910.734,-40.407295,,134,0.8519423,2.0,0.07623137,1.0,-67.326614,-1409719.8,True
-2076.344,,1961.039,-1.0,100.0,1.0,1607678,-67.59418,9823958.0,0.8613926,-66.68348,96.2,2.5570157e+17,11.87594,-109.34495,0.4189424,13500,100,[-0.199  2.123],1.0,6430.518,1,,24982.62,42.66147,100.0,-66.6834771963954,1801.7683942317963,58.815006,195915.77,-50.52994,,135,0.8613926,2.0,0.032354824,1.0,-67.59418,-58316964000.0,True
