TimeElapsed,VarianceInitializer,EpLenMean,EpRewMean,StdIW,InitialReturnMax,ReturnStepMax,MinBehavPdf,ESSRenyiArithmetic,TimestepsSoFar,MinTargetPdf,OptimizationReturnMax,EmpiricalD2Arithmetic,OptimizationReturnMin,OptimizationReturnMean,ReturnMeanIW,StdWReturnMean,Inner Iteration,Epsilon,Weights,EpThisIter,LearnableVariance,InitialReturnMin,MaxIW,ReturnStepMaxmin,Iteration,EpisodesSoFar,DivergenceHarmonic,Penalization,Bound,InitialReturnStd,MeanIW,MeanEntropy,InitialBound,ESSRenyiHarmonic,WReturnMean,EmpiricalD2Harmonic,InitialReturnMean,MeanD2-0,MinIW
4.178486108779907,-1.0,500.0,-416.17201374024154,182.36923,-415.43076,0.8420746,-247.05339,100.0,50000,-247.05339,1.2029419,1.0,,0.46168366,18.231033,,1,2.0,[0. 0.],100,,-416.6337,1474.5558,0.8420746,1,100,9.4260075e+16,True,-14809230.0,0.27245855,71.60584,0.4189424,-0.33562255,100.0,0.28738546,1.0,-416.17203,1.0,0.27539447
9.01048731803894,-1.0,500.0,-412.95303331702945,4351.7915,-405.21582,0.84338665,-247.86778,100.0,100000,-247.86778,11.273224,1.0,,3.5360107,44420.88,,1,2.0,[0.032 0.248],100,,-416.48904,36660.695,0.84338665,2,200,3.0588785e+30,True,-7408941000000000.0,2.73735,1254.391,0.4189424,-24.232769,100.0,19.996458,1.0,-412.95303,1.0,0.55871105
13.143478393554688,-1.0,500.0,-401.496422264576,870.6989,-389.47266,0.8488393,-246.92351,100.0,150000,-246.92351,26.902191,1.0,,14.8784275,81051.805,,1,2.0,[0.031 0.373],100,,-416.37485,5913.165,0.8488393,3,300,140173925000000.0,True,-285700450.0,6.1745496,349.00372,0.4189424,-283.61758,100.0,259.49268,1.0,-401.4964,1.0,0.15923537
18.415144205093384,-1.0,500.0,-390.3344577126205,24657.318,-370.66602,0.854079,-247.40355,100.0,200000,-247.40355,44.441895,1.0,,24.773453,4312442.5,,1,2.0,[0.023 0.435],100,,-415.1079,210036.25,0.854079,4,400,8.38605e+20,True,-1906529800000.0,7.4692936,6970.9526,0.4189424,-735.3519,100.0,669.51416,1.0,-390.33444,1.0,0.13379124
26.11877727508545,-1.0,471.39,-347.98276698991657,1017783.75,-193.64847,0.8630197,-235.3883,100.0,247139,-235.3883,210.77023,1.0,,56.435936,570347800.0,,1,2.0,[0.033 0.497],100,,-404.4187,7255952.5,0.8630197,5,500,9.282722e+29,True,-1.4267076e+18,45.82047,252057.36,0.4189424,-6765.367,100.0,5284.5303,1.0,-347.98273,1.0,0.5718209
31.570862531661987,-1.0,344.99,-249.21653585121035,26376102.0,-105.288704,0.8597009,-235.40057,100.0,281638,-235.40057,286.7315,1.0,,142.80367,31886993000.0,,1,2.0,[0.024 0.559],100,,-392.0202,265022350.0,0.8597009,6,600,8.412665e+25,True,-2.5136045e+16,62.736893,2843392.0,0.4189424,-27069.344,100.0,24328.805,1.0,-249.21654,1.0,0.17384024
35.40659284591675,-1.0,243.32,-175.10902615621686,30143.902,-104.73399,0.8619766,-207.67969,100.0,305970,-207.67969,224.9673,1.0,,154.59227,35494040.0,,1,2.0,[0.022 0.621],100,,-329.7013,280846.28,0.8619766,7,700,1.4263901e+19,True,-6371462300000.0,42.566025,5247.273,0.4189424,-27397.658,100.0,25710.633,1.0,-175.10901,1.0,0.09003725
40.36288285255432,-1.0,213.38,-153.31999025970697,806.9423,-83.2246,0.8649703,-165.78392,100.0,327308,-165.78392,219.19879,1.0,,149.1034,7967609.5,,1,2.0,[0.018 0.683],100,,-302.4234,6200.9165,0.8649703,8,800,15128541000000.0,True,-6237473300.0,37.434013,292.3973,0.4189424,-25234.748,100.0,23633.13,1.0,-153.31999,1.0,0.046061676
45.496880531311035,-1.0,257.49,-185.04001500338316,1717376.0,-106.906425,0.86157036,-191.21713,100.0,353057,-191.21713,212.59622,1.0,,134.46263,1413367000.0,,1,2.0,[0.006 0.622],100,,-319.50266,16953174.0,0.86157036,9,900,2.6476048e+20,True,-24515540000000.0,48.761593,228424.0,0.4189424,-21964.479,100.0,20457.893,1.0,-185.04002,1.0,0.01389177
50.21879482269287,-1.0,216.94,-156.4607981966436,2677.563,-94.53162,0.86139107,-199.12947,100.0,374751,-199.12947,233.86691,1.0,,171.93773,14974761.0,,1,2.0,[0.008 0.685],100,,-328.39853,22081.99,0.86139107,10,1000,1.5546223e+24,True,-2273153900000000.0,44.992733,683.7432,0.4189424,-33410.066,100.0,31586.928,1.0,-156.4608,1.0,0.011017837
56.69570732116699,-1.0,254.93,-184.7250999175012,262532.47,-104.090996,0.8612239,-200.60446,100.0,400244,-200.60446,280.50012,1.0,,199.86601,1306422700.0,,1,2.0,[0.004 0.622],100,,-384.59113,1983909.2,0.8612239,11,1100,4.351186e+19,True,-17301410000000.0,53.341286,54812.766,0.4189424,-45414.43,100.0,42791.723,1.0,-184.7251,1.0,0.077693984
62.84184980392456,-1.0,205.6,-148.12241939038037,13415.092,-83.082504,0.86224824,-153.52179,100.0,420804,-153.52179,189.56905,1.0,,124.52913,45467260.0,,1,2.0,[0.006 0.685],100,,-272.65155,92470.66,0.86224824,12,1200,6517860400000000.0,True,-96754295000.0,34.782368,3972.5007,0.4189424,-17915.207,100.0,16717.318,1.0,-148.12242,1.0,0.034774214
68.14115858078003,-1.0,190.64,-136.9990976846218,1281.5743,-72.63429,0.8590734,-126.29429,100.0,439868,-126.29429,140.09055,1.0,,75.72574,1988837.0,,1,2.0,[0.015 0.746],100,,-212.72484,7606.9175,0.8590734,13,1300,865475700000.0,True,-610577540.0,31.593266,455.39688,0.4189424,-7386.704,100.0,6732.5215,1.0,-136.99908,1.0,0.019677717
72.91410851478577,-1.0,161.3,-115.56731326967478,57137140.0,-63.048622,0.86479497,-138.24245,100.0,455998,-138.24245,122.99186,1.0,,70.47317,30111860000.0,,1,2.0,[0.023 0.808],100,,-186.04048,559398200.0,0.86479497,14,1400,2.4296948e+34,True,-7.859724e+19,25.824387,8948504.0,0.4189424,-6137.601,100.0,5633.366,1.0,-115.56731,1.0,0.1101259
78.0658609867096,-1.0,143.54,-102.03046244710684,1877.1154,-71.67557,0.86633784,-107.80168,100.0,470352,-107.80168,113.00612,1.0,,82.65123,2108279.5,,1,2.0,[0.091 0.913],100,,-184.68169,17517.406,0.86633784,15,1500,568424400000.0,True,-323044700.0,22.156614,379.59683,0.4189424,-7747.821,100.0,7322.1406,1.0,-102.03046,1.0,0.008749672
83.90341758728027,-1.0,156.95,-111.37929998070001,11343.579,-61.18628,0.8633455,-113.285385,100.0,486047,-113.285385,127.15878,1.0,,76.96577,7577449.0,,1,2.0,[0.088 0.851],100,,-188.34506,111702.7,0.8633455,16,1600,183658700000.0,True,-238558990.0,26.751566,1628.6118,0.4189424,-7178.3555,100.0,6639.375,1.0,-111.379295,1.0,0.0445404
89.41929864883423,-1.0,145.29,-103.23887156128883,33173394.0,-70.39377,0.85952127,-110.25616,100.0,500576,-110.25616,109.27272,1.0,,76.42762,13596252000.0,,1,2.0,[0.09  0.913],100,,-179.66649,333423400.0,0.85952127,17,1700,1.2018057e+25,True,-1379823900000000.0,23.340672,3414060.5,0.4189424,-6783.986,100.0,6385.9673,1.0,-103.23888,1.0,0.0142474845
95.97191095352173,-1.0,159.03,-113.23769743740559,2816.3147,-70.85716,0.8671573,-142.21799,100.0,516479,-142.21799,180.61607,1.0,,138.23555,8130604.0,,1,2.0,[0.001 0.825],100,,-251.47324,20232.062,0.8671573,18,1800,205658770000.0,True,-501264830.0,29.944843,638.00214,0.4189424,-21093.166,100.0,20005.756,1.0,-113.2377,1.0,0.17944339
102.3441789150238,-1.0,151.66,-108.74997078850865,1218.2728,-61.891277,0.8552897,-127.801994,100.0,531645,-127.801994,172.61842,1.0,,125.759735,3530992.8,,1,2.0,[0.013 0.886],100,,-234.5097,9733.555,0.8552897,19,1900,9300224000.0,True,-99316490.0,28.881485,269.74863,0.4189424,-17642.89,100.0,16649.65,1.0,-108.74998,1.0,0.025177017
108.45053672790527,-1.0,138.09,-97.82527220740914,172831000.0,-60.44316,0.8640928,-91.10599,100.0,545454,-91.10599,98.77692,1.0,,61.39481,76578650000.0,,1,2.0,[0.032 0.946],100,,-159.22008,1735284100.0,0.8640928,20,2000,1.5535505e+33,True,-1.2818947e+19,22.00613,19182270.0,0.4189424,-4578.8223,100.0,4253.592,1.0,-97.825264,1.0,2.100189
116.42699408531189,-1.0,157.57,-112.77218778803945,1011.82324,-49.92762,0.8647747,-150.85634,100.0,561211,-150.85634,192.68414,1.0,,129.83957,2828180.0,,1,2.0,[0.082 0.831],100,,-242.61177,7102.989,0.8647747,21,2100,7139172000.0,True,-107395180.0,30.923098,273.38715,0.4189424,-19052.13,100.0,17814.553,1.0,-112.77219,1.0,0.014548123
123.67135667800903,-1.0,141.0,-100.27478507831692,3050.9883,-60.83037,0.8673529,-125.36657,100.0,575311,-125.36657,144.6444,1.0,,105.19998,4081871.0,,1,2.0,[0.079 0.894],100,,-205.47476,25443.766,0.8673529,22,2200,43378713000.0,True,-149333250.0,26.689018,498.35352,0.4189424,-12476.742,100.0,11779.339,1.0,-100.274796,1.0,0.05073844
131.1379427909851,-1.0,138.51,-98.31040685147047,660756000.0,-64.068634,0.864269,-117.39154,100.0,589162,-117.39154,148.36348,1.0,,114.12171,1180528500000.0,,1,2.0,[0.076 0.956],100,,-212.43211,6031328000.0,0.864269,23,2300,4.7475024e+35,True,-5.0555147e+20,23.04379,102500090.0,0.4189424,-14288.505,100.0,13554.779,1.0,-98.31041,1.0,1.0834544
138.05732321739197,-1.0,124.33,-88.08432648524642,1641465700.0,-60.78031,0.86197114,-97.85589,100.0,601595,-97.85589,99.82522,1.0,,72.5212,1476791200000.0,,1,2.0,[0.127 1.07 ],100,,-160.60553,16329937000.0,0.86197114,24,2400,2.6328957e+34,True,-5.389843e+19,21.571653,212356300.0,0.4189424,-6056.8306,100.0,5724.661,1.0,-88.08432,1.0,1.2635014
143.58889317512512,-1.0,114.21,-79.88810686081648,3038.0483,-50.431747,0.86225384,-81.3143,100.0,613016,-81.3143,100.61801,1.0,,71.16165,2025233.2,,1,2.0,[0.132 1.195],100,,-151.04976,30116.486,0.86225384,25,2500,711081100.0,True,-11024140.0,18.527697,449.84058,0.4189424,-5744.7227,100.0,5407.257,1.0,-79.88811,1.0,0.045933586
150.93238759040833,-1.0,122.75,-87.00847704768181,6885795.0,-49.46768,0.8603724,-114.10938,100.0,625291,-114.10938,143.83908,1.0,,106.298294,10973229000.0,,1,2.0,[0.133 1.133],100,,-193.30676,62280492.0,0.8603724,26,2600,1.2637895e+25,True,-2451725700000000.0,24.107656,1345878.4,0.4189424,-12570.162,100.0,11880.506,1.0,-87.00848,1.0,0.6203933
157.32479405403137,-1.0,116.03,-81.39132574975491,138713000.0,-49.872948,0.8549233,-83.009964,100.0,636894,-83.009964,112.175865,1.0,,80.65749,52800800000.0,,1,2.0,[0.072 1.242],100,,-162.04881,1040074300.0,0.8549233,27,2700,1.2853556e+30,True,-4.7554252e+17,18.068293,23001318.0,0.4189424,-7251.5396,100.0,6832.0933,1.0,-81.39132,1.0,0.4560415
163.22603297233582,-1.0,111.96,-78.19655900150538,290408770.0,-51.010803,0.8560156,-82.90813,100.0,648090,-82.90813,86.7946,1.0,,59.60885,141526760000.0,,1,2.0,[0.305 1.332],100,,-137.8054,2911690800.0,0.8560156,28,2800,1.5209931e+31,True,-9.793273e+17,14.509601,34770676.0,0.4189424,-4014.8516,100.0,3763.7427,1.0,-78.19656,1.0,0.10478345
