VarNormIw,ESSRenyi,ESSClassic,AvgDiscRet,AvgRet,VarRet,Bound,AvgNormIw,MinVanillaIw,AvgEpLen,J,BatchSize,MinNormIw,AvgVanillaIw,MaxVanillaIw,MaxNormIw,VarVanillaIw,VarDiscRet,eRenyi2,VarJ
6.6074834e-05,65.4981083209284,60.454337604822406,866.0158688474636,1999.9946916866302,1.8670069462821246e-05,866.0128,0.01,0.079171,200.0,866.0166,100,0.00080125785,0.98808396,6.9620605,0.070460215,0.64509505,1.3234127024427776e-05,1.5267617,0.0035657585
0.010000003,1.3779487110292954e-07,inf,866.016045915558,1999.9948501205445,2.23797850570679e-05,866.01276,0.01,,200.0,866.0189,100,,8.00887e-40,8.008874e-38,1.0,,1.5422847839391974e-05,725716400.0,
6.592893e-05,66.0458429485741,60.5071833270023,866.011708232856,1999.9727248287202,0.0008181296734728861,866.00525,0.010000003,0.32706928,200.0,866.01263,100,0.0028845079,1.1338824,5.513308,0.04862328,0.8476412,5.870030381023388e-05,1.5140998,0.007033171
3.1311414e-05,73.39768318823147,76.33685781635872,866.0127318360845,1999.977955341339,0.0005637554117809008,866.007,0.01,0.07082894,200.0,866.01324,100,0.00071096414,0.9962378,3.5135152,0.035267837,0.31076258,4.58936510113341e-05,1.3624408,0.006302384
2.0931313e-05,76.79727665907355,82.83495470926678,866.0130907230393,1999.9803461360932,0.0004480828828712615,866.0076,0.01,0.28529832,200.0,866.0138,100,0.0025463407,1.1204247,2.4012074,0.021431224,0.26276156,4.150219092167936e-05,1.3021295,0.006396732
0.0012160945,21.596816960830314,7.6691017553467296,866.0134826959779,1999.9821095180512,0.00029526391364217687,866.00854,0.010000002,0.0064069917,200.0,866.01666,100,3.7811405e-05,1.6944602,50.136875,0.29588702,34.91645,3.348828097968259e-05,4.630312,0.006126563
0.00024006779,51.647130365751295,29.61496325189738,866.0140945539424,1999.9856567001343,0.00021267130287235363,866.0099,0.01,0.08703322,200.0,866.0157,100,0.0006624813,1.313746,17.56288,0.1336855,4.143399,2.5686366359494944e-05,1.936216,0.0075401617
0.0042183674,91.69123193456772,2.3385343341450486,866.0155114267071,1999.9897263813018,0.00010584918062704674,866.0121,0.01,0.00023530197,200.0,866.01855,100,1.601869e-06,1.4689213,95.273094,0.64859223,91.02097,1.661321771168591e-05,1.0906168,0.010636988
7.565645e-05,59.34248090184978,57.17555485495765,866.0161599463205,1999.9929021835328,3.723179085654644e-05,866.01337,0.01,0.035911497,200.0,866.0166,100,0.00032053047,1.120377,6.8020363,0.060712032,0.9496734,1.1053915747031742e-05,1.6851335,0.003362099
0.010000002,0.003759395459839781,inf,866.0159486069215,1999.993284368515,5.345648950001627e-05,866.0123,0.01,,200.0,866.0154,100,,3.6565752e-36,3.6565752e-34,1.0,,1.8508769117999486e-05,26600.021,
0.0020240326,10.228879090730752,4.753321212325144,859.6507211550654,1972.0651452026516,25269.85073368905,826.27484,0.01,,197.25,866.0197,100,,0.41960755,13.217466,0.3149959,3.5637238,1574.8606734526531,9.776242,0.0028053105
2.617882e-05,80.90691739691891,79.41737379205574,866.0161653605803,1999.995174560547,1.4880807505717093e-05,866.01337,0.010000002,0.20443742,200.0,866.01654,100,0.0019332876,1.05746,3.2970824,0.031179266,0.29273716,1.1130074349084898e-05,1.2359883,0.0034206982
6.0103368e-05,65.89791339970095,62.694993948187566,866.0166068850325,1999.9956162643432,1.554256395643784e-05,866.01373,0.01,0.07832721,200.0,866.01715,100,0.0007599852,1.0306412,6.046742,0.058669705,0.63843083,1.1419866270837917e-05,1.5174987,0.0033382082
1.909209e-05,81.91801604804884,84.10346661423105,866.0163208158298,1999.9953146362304,1.7919384237499957e-05,866.0132,0.01,0.08341733,200.0,866.0168,100,0.0008254116,1.010615,2.0150201,0.019938553,0.19499567,1.3521729534524977e-05,1.2207327,0.003728906
3.2423974e-05,75.63513399468104,75.7003971858886,866.0169017343965,1999.9959797859192,1.4958000028487695e-05,866.01404,0.009999999,0.09886781,200.0,866.0171,100,0.00094872736,1.0421098,2.3071363,0.02213909,0.3521221,1.1280286524145007e-05,1.3221369,0.0036499219
2.1553406e-05,82.1527473979259,82.4144869440594,866.0158340722421,1999.994793586731,1.624488881042444e-05,866.0129,0.010000002,0.42985147,200.0,866.01605,100,0.004245652,1.012451,3.9877472,0.03938706,0.22093476,1.2368678519995428e-05,1.2172447,0.0033569688
3.400557e-05,75.79773411200192,74.81360419799609,866.0164282194387,1999.995448656082,1.5929784327509518e-05,866.0135,0.010000002,0.14586696,200.0,866.0171,100,0.0013735902,1.0619394,4.348635,0.040949937,0.38348597,1.1871019592963984e-05,1.3193007,0.003418257
3.2386728e-05,82.23606274270526,75.72150635436192,866.0166088552334,1999.9957215499878,1.330489028748501e-05,866.0139,0.010000002,0.16442923,200.0,866.01697,100,0.0016404237,1.0023583,3.9545107,0.039452065,0.32539666,1.030961529374662e-05,1.2160115,0.0034563174
2.963931e-05,68.3264022248618,77.3138388822568,866.0165456723021,1999.9955793857575,1.5955397078538557e-05,866.0136,0.01,0.18172543,200.0,866.0172,100,0.0017291979,1.0509232,3.157731,0.03004721,0.3273483,1.2079771292676246e-05,1.4635631,0.003223568
1.286226e-05,87.71540109320519,88.70465177003572,866.0161964851821,1999.9952131557466,1.6491498845885012e-05,866.01324,0.010000002,0.29824078,200.0,866.0166,100,0.003060711,0.9744167,2.0850856,0.021398297,0.12212558,1.248590711786042e-05,1.1400506,0.003462057
1.0661986e-05,90.08871505838428,90.45243474067038,866.0162277218733,1999.9952384376527,1.5045674867952135e-05,866.0133,0.01,0.13020368,200.0,866.0165,100,0.0012935983,1.0065233,1.5908004,0.015804904,0.10801543,1.1420810033260885e-05,1.110017,0.0032368533
1.5232474e-09,99.99835493886691,99.9984812467072,866.0160467163034,1999.9950306892395,1.3654928531622952e-05,866.0133,0.010000002,0.9862387,200.0,866.0161,100,0.009865772,0.9996569,1.0049073,0.010052522,1.5222054e-05,1.0340803405753135e-05,1.0000165,0.0031975633
5.34837e-05,81.94399902862176,65.38133223028959,866.0161409176296,1999.9951295757294,1.6879180587358227e-05,866.0131,0.01,0.3495016,200.0,866.01636,100,0.0033449293,1.0448699,7.7303753,0.073984094,0.5839099,1.2884302794595724e-05,1.2203456,0.0033037346
1.1010241e-05,91.62440213075737,90.17120436322377,866.0167872339242,1999.9958957958222,1.4366035388453806e-05,866.014,0.01,0.41078174,200.0,866.01697,100,0.004318401,0.9512357,2.1255877,0.022345541,0.09962611,1.1004632824317401e-05,1.0914123,0.003401226
2.282787e-05,71.87669841162125,81.566337117048,866.0164125360465,1999.9954568099974,1.4173019281412112e-05,866.0137,0.01,0.13523917,200.0,866.0166,100,0.0013336175,1.0140777,3.3033519,0.03257494,0.23475121,1.0852471163655233e-05,1.3912715,0.0033043122
8.044012e-05,56.31683699014903,55.66822516543464,866.0162419064334,1999.995241498947,1.5422978016560058e-05,866.01337,0.01,0.0009100194,200.0,866.017,100,9.078296e-06,1.0024121,3.337809,0.033297773,0.8082864,1.1443681214115353e-05,1.7756679,0.003425745
3.870364e-05,72.41778268124932,72.29789961176003,866.0160623370572,1999.9950481319427,1.6451040046468744e-05,866.013,0.01,0.007981132,200.0,866.01654,100,7.85563e-05,1.0159761,3.425841,0.033719704,0.3995018,1.2582850305684515e-05,1.3808763,0.0034428595
9.713978e-06,90.49497313557782,91.22685863658747,866.0161747799215,1999.995190000534,1.4041125500671573e-05,866.0134,0.01,0.19246583,200.0,866.01624,100,0.001963656,0.9801403,1.5498409,0.01581244,0.09331975,1.0591813765587133e-05,1.1050338,0.0032196902
4.1032585e-05,79.97719461327613,71.11250315922878,866.0171922277125,1999.996359834671,1.3145459475120813e-05,866.0145,0.01,0.6472514,200.0,866.01746,100,0.0061055925,1.060096,6.479002,0.061117124,0.46112564,1.0000026158222136e-05,1.2503564,0.0028723353
5.449447e-06,91.12364869665042,94.881212735151,866.0167893565865,1999.995892868042,1.4122359365262467e-05,866.014,0.01,0.7114893,200.0,866.01697,100,0.007304021,0.9741063,1.8649243,0.019144978,0.05170888,1.070645847614619e-05,1.09741,0.0031487548
1.5609943e-05,87.70238802315602,86.61470268649335,866.0162729054874,1999.9953088378907,1.3660244600179447e-05,866.01355,0.01,0.5012664,200.0,866.01654,100,0.004841124,1.0354339,2.4593818,0.023752186,0.16735785,1.0273439458343941e-05,1.1402198,0.0031791346
4.2253763e-05,84.18825691052896,70.50634049323679,866.0160809242826,1999.9950747871399,1.6218976287369388e-05,866.01306,0.01,0.39804876,200.0,866.01654,100,0.0037877331,1.0508891,6.9059186,0.06571501,0.4666368,1.2403626209207401e-05,1.1878141,0.0034815837
1.7643213e-05,86.8897995474973,85.13046653866932,866.0166731307778,1999.9957738494873,1.5707112079418047e-05,866.0138,0.01,0.3723952,200.0,866.01697,100,0.0037255317,0.999576,3.5617409,0.035632517,0.17628255,1.2088911618909448e-05,1.1508831,0.0034088544
3.977224e-06,94.81855510296076,96.21172162853621,866.016614269395,1999.9956877231598,1.583320043880461e-05,866.0137,0.01,0.6518888,200.0,866.0168,100,0.0066888425,0.9745913,1.7647388,0.018107476,0.037776798,1.199575738686295e-05,1.0546459,0.0033136343
0.002238269,71.60092869608948,4.3180013419601035,866.0164370382802,1999.9954969882965,1.4533617488011416e-05,866.0137,0.01,1.1437944e-05,200.0,866.01935,100,2.3072444e-07,0.49574044,16.667892,0.33622217,5.5007367,1.1133062754922605e-05,1.3966299,0.004873299
3.4851597e-05,73.91983786046306,74.347738034786,866.0163421050393,1999.9952655410766,1.6247883959111257e-05,866.0134,0.01,0.21933068,200.0,866.0168,100,0.0021785249,1.0067853,3.7961133,0.03770529,0.3532616,1.1838282290531976e-05,1.3528168,0.0035410027
1.0448801e-05,93.27006520314734,90.62542840117874,866.016710080412,1999.9957413864136,1.366754302065914e-05,866.014,0.01,0.5143658,200.0,866.01685,100,0.0047903913,1.0737448,3.0118163,0.028049646,0.12046715,1.0173855514279833e-05,1.0721554,0.003129824
0.00021473326,65.84924692541315,31.99120398485523,866.0155237714965,1999.9943078136444,1.9051970893262404e-05,866.0124,0.01,0.3392335,200.0,866.0163,100,0.0028475246,1.1913277,17.223427,0.14457338,3.0476274,1.3708066852124237e-05,1.5186203,0.0039994554
3.0692747e-05,83.95653632528418,76.69544099400173,866.0161893028353,1999.9951030540467,1.7412408086958677e-05,866.0132,0.01,0.5255557,200.0,866.01654,100,0.00499899,1.0513237,3.6952944,0.035148967,0.3392413,1.2430695925377968e-05,1.1910925,0.0036258532
1.3766884e-05,86.86936511049774,88.00554270886725,866.0161310952644,1999.9950124263764,1.7912419739653652e-05,866.0131,0.01,0.21059722,200.0,866.0164,100,0.0021284327,0.9894474,2.9473822,0.029788164,0.13477865,1.2834635520063418e-05,1.1511538,0.003500752
0.010000002,1.1000579633741597e-07,1.0,866.0161137753516,1999.9950611495972,1.6396274318185992e-05,866.0132,0.01,,200.0,866.019,100,,3.1396376e-18,3.1396377e-16,1.0,9.8573255e-34,1.19247629498417e-05,909043000.0,2.84241e-14
1.648201e-05,81.14465646802176,85.97182162776906,866.0168819607778,1999.9960148620605,1.2841540329379373e-05,866.0142,0.01,0.11386271,200.0,866.017,100,0.0011143597,1.0217769,2.6462073,0.025898091,0.17207684,9.827698815679076e-06,1.232367,0.0029436275
0.0044991956,97.16424443538149,2.195773356406898,866.0164589436837,1999.9955395030975,1.2632161603294366e-05,866.01373,0.01,,200.0,866.01935,100,,2.3529526e-06,0.000121433506,0.5160899,2.4909286e-10,9.76658047797437e-06,1.0291852,0.0016760293
0.006122441,94.44794851811461,1.6230562429551996,866.0159126510265,1999.9949255657195,1.5775822032744392e-05,866.013,0.01,,200.0,866.0165,100,,0.2103979,16.338617,0.77655804,2.7102377,1.1876559235623619e-05,1.0587842,0.002219935
2.6294734e-05,75.66197854360887,79.34505528982156,866.0167289375811,1999.9958577919006,1.402566987485213e-05,866.0139,0.010000002,0.116930515,200.0,866.01715,100,0.0011635049,1.0049851,2.3343568,0.023227775,0.2655755,1.0777175040820783e-05,1.3216678,0.0032294693
0.0052874745,90.48964314951466,1.8745551717617006,866.0169133146164,1999.9961185741424,1.1764514358605307e-05,866.01434,0.01,1.2882547e-17,200.0,866.0197,100,2.399288e-19,0.5369321,38.654793,0.71991956,15.24358,9.34615474835383e-06,1.1050988,0.0028723648
7.0920273e-06,91.93869619597787,93.43949868568217,866.0171072271064,1999.996448841095,8.93518887555775e-06,866.01483,0.01,0.6088744,200.0,866.01733,100,0.006064754,1.0039556,1.9755676,0.019677838,0.07148245,7.360463028225796e-06,1.0876813,0.0026693514
6.8066736e-05,59.906018354564935,59.74212589267456,866.017281905436,1999.9966296482087,9.837787219562368e-06,866.01483,0.01,0.45679104,200.0,866.0175,100,0.0043536485,1.0492144,8.261921,0.07874388,0.7493131,8.063814932222185e-06,1.6692814,0.0026867758
9.000047e-06,88.00379517709533,91.81885689621946,866.0175541481569,1999.996947965622,7.3198620523753855e-06,866.01544,0.010000003,0.6435535,200.0,866.0177,100,0.0065066884,0.9890646,2.6130342,0.026419248,0.088042855,6.085871599619392e-06,1.1363146,0.0024181807
2.4537241e-05,85.67164849799522,80.45580286372308,866.0170312870621,1999.9963443660736,8.702524900482704e-06,866.0148,0.009999999,0.068940006,200.0,866.0173,100,0.0006921428,0.9960373,4.4935613,0.045114387,0.24343157,7.037054412310033e-06,1.1672473,0.0027352362
5.3821545e-06,94.13026761108794,94.94122351821304,866.0167760289515,1999.9960793685914,8.677662739905324e-06,866.01447,0.01,0.5006339,200.0,866.0169,100,0.00509553,0.98249626,1.9538424,0.019886512,0.051953875,7.203276785242986e-06,1.0623575,0.0026169007
2.3357632e-05,78.32954646576613,81.21888529237863,866.0172814315375,1999.9966219139098,9.226150895751697e-06,866.0149,0.010000002,0.34853315,200.0,866.01776,100,0.0034805853,1.0013636,4.48351,0.044774048,0.23421374,7.441607988228791e-06,1.2766575,0.0027595265
7.901621e-05,74.41932427218643,56.10850970984346,866.017036033239,1999.9963788700104,1.0500984218757517e-05,866.0145,0.010000002,0.43894994,200.0,866.0176,100,0.004307998,1.0189186,8.906649,0.08741276,0.82034254,8.688408429578397e-06,1.343737,0.0036564653
3.6161695e-05,74.06255589825595,73.63765475825946,866.0171648563643,1999.9965232276916,7.222777882880755e-06,866.0151,0.010000002,0.37291834,200.0,866.0175,100,0.003628106,1.0278594,4.8996687,0.047668662,0.38204655,6.072563699924143e-06,1.35021,0.0024945652
3.7965994e-05,72.81223469359146,72.68162938048843,866.0174213872118,1999.996799325943,7.731021788467934e-06,866.0152,0.010000002,0.011752432,200.0,866.0178,100,0.00011898693,0.98770785,2.6306045,0.026633428,0.37038365,6.526669875696461e-06,1.3733956,0.0025429458
7.675287e-05,63.09966286100275,56.822911096451534,866.0172410636766,1999.996587266922,9.29414205759281e-06,866.01483,0.010000002,0.0075918785,200.0,866.018,100,8.3200684e-05,0.91247785,4.4875655,0.049179994,0.63905656,7.687525046131361e-06,1.5847945,0.00267554
1.8336079e-05,81.68875063443447,84.63622722042412,866.0174129120007,1999.9967854976653,8.162134936539606e-06,866.0152,0.01,0.23759356,200.0,866.01776,100,0.0023921716,0.9932129,3.0251374,0.030458096,0.1808802,6.728726628395041e-06,1.2241588,0.0025215335
0.0001219014,56.589370793123365,45.313992853240315,866.0173272492325,1999.9967028427125,8.496186745822232e-06,866.0151,0.01,0.088778414,200.0,866.01794,100,0.00084130984,1.0552404,9.714408,0.09205872,1.3574114,7.0636007847853705e-06,1.7671163,0.0033367588
3.478366e-05,78.72997519453473,74.38493472447998,866.0169539671921,1999.996279067993,7.88494256810718e-06,866.01483,0.01,0.13064113,200.0,866.0173,100,0.0011829651,1.1043533,4.236737,0.038363963,0.42422011,6.513313835300923e-06,1.2701643,0.0025819622
2.2217893e-05,83.08234965764689,81.97010049696544,866.0173723260672,1999.9967656230926,7.350494940023642e-06,866.0153,0.01,0.26906422,200.0,866.0176,100,0.0026947325,0.9984821,3.723311,0.03728971,0.22150496,6.242835135595683e-06,1.2036251,0.0026809913
8.193125e-06,91.19184142205478,92.4973704963362,866.0170718806695,1999.9964247322082,7.5155930755150766e-06,866.015,0.01,0.63728905,200.0,866.0173,100,0.006361437,1.0018004,2.2855937,0.02281486,0.08222653,6.396995058836715e-06,1.0965893,0.002501778
3.9271067e-06,96.38520771241787,96.25766602118505,866.0175022204344,1999.9968910598755,6.308895056582801e-06,866.0155,0.01,0.43074855,200.0,866.0177,100,0.004281217,1.0061357,1.4523007,0.014434441,0.039754454,5.2771709437464675e-06,1.0375036,0.002249598
8.108365e-05,72.81128670213168,55.471481900233584,866.0173961731502,1999.9967779159547,8.23551108807824e-06,866.0152,0.01,0.36541504,200.0,866.01807,100,0.0033323136,1.0965806,7.8635845,0.07171005,0.9750219,6.96718030095484e-06,1.3734134,0.0030944846
3.6836245e-05,75.3892176068696,73.27731236674457,866.0173134352169,1999.9967086601257,8.121238950645258e-06,866.0151,0.01,0.0054374496,200.0,866.0177,100,5.2191393e-05,1.0418288,3.033964,0.029121522,0.3998232,6.8576246303663316e-06,1.3264496,0.0026994736
2.188159e-06,98.22230283225753,97.87966126560038,866.0171914152784,1999.9965597248076,8.671060859617712e-06,866.0149,0.01,0.46235892,200.0,866.01733,100,0.0046409867,0.9962513,1.3062612,0.013111764,0.021717837,7.340763329395358e-06,1.0180987,0.0026405847
3.2248656e-05,75.70402665151734,75.79998435138963,866.0175374662166,1999.9969450283052,8.15420991720469e-06,866.0153,0.01,0.5495546,200.0,866.01776,100,0.0051950435,1.057844,4.9711967,0.04699366,0.3608735,6.81048629896305e-06,1.3209337,0.0024975277
0.0042092814,84.31917702084989,2.3434632961218034,866.0175790159889,1999.9969953918458,6.241581983031761e-06,866.0156,0.010000002,3.2949783e-16,200.0,866.0194,100,9.144353e-17,0.03603293,1.7860161,0.4956622,0.054652132,5.195564973073921e-06,1.1859698,0.0018513779
7.026859e-05,59.84326025965013,58.97412644374822,866.0174422712428,1999.996830186844,5.858954309403981e-06,866.01556,0.010000002,0.0025829969,200.0,866.0178,100,2.57756e-05,1.0021093,5.8726144,0.058602534,0.7056534,4.804977633643641e-06,1.671032,0.0022814653
4.8395095e-06,97.24410384426027,95.4279282594061,866.0175026040422,1999.9968960380554,7.580582237601954e-06,866.01544,0.01,0.4473258,200.0,866.0177,100,0.0045210593,0.989427,2.258425,0.022825586,0.04737714,6.278537519573761e-06,1.02834,0.00250919
1.9370456e-05,77.65647738423654,83.90898072507552,866.0176518757233,1999.9970879650116,6.513236331290566e-06,866.0156,0.01,0.35546365,200.0,866.01794,100,0.0036083376,0.9851175,3.1842976,0.03232404,0.18798189,5.611888084001306e-06,1.2877226,0.002246367
3.6281857e-05,82.92503687020019,73.57321754356312,866.0174445119951,1999.996856060028,8.21011037499035e-06,866.0152,0.01,0.29394507,200.0,866.0179,100,0.0026080653,1.1270617,4.787341,0.042476296,0.46087688,7.037625925989511e-06,1.2059084,0.002506797
0.00012690059,62.494709604304106,44.320039391519174,866.0173444454201,1999.9967342567443,7.578469364920919e-06,866.01526,0.01,0.018317176,200.0,866.01794,100,0.00018079212,1.0131623,10.302809,0.101689614,1.3026317,6.246038349504976e-06,1.6001354,0.0028061422
3.408372e-05,78.41092723081053,74.77033030744816,866.017573399134,1999.9969934940339,6.343423709757077e-06,866.0156,0.01,0.07184464,200.0,866.018,100,0.0007005173,1.025594,3.693885,0.03601703,0.35850725,5.419912487781335e-06,1.2753325,0.0023258917
9.347895e-06,91.64944813288163,91.5294702989277,866.0171772529698,1999.9965930652618,7.5620447996422595e-06,866.0151,0.01,0.37002155,200.0,866.0174,100,0.0036823112,1.0048623,1.6150951,0.0160728,0.09439019,6.564703276912303e-06,1.091114,0.0025444853
6.69116e-05,61.18416177355274,60.15309882726271,866.0171626514244,1999.9965419006348,7.679850627248403e-06,866.015,0.01,0.0060838964,200.0,866.01764,100,7.085924e-05,0.85858893,3.9371183,0.045855682,0.4932556,6.426264762076118e-06,1.6344099,0.0027857665
1.7447487e-06,98.61715569612693,98.30200806424355,866.0173728379152,1999.99678147316,7.122729762204933e-06,866.0153,0.010000002,0.76316005,200.0,866.0175,100,0.0075006806,1.0174544,1.6851561,0.016562473,0.018061873,6.087445093133661e-06,1.0140224,0.0024505267
3.2560198e-05,68.79240117201027,75.62317838093628,866.017457397083,1999.996872663498,6.560886281522931e-06,866.0154,0.01,0.065006204,200.0,866.01776,100,0.00066343247,0.9798466,2.9671125,0.0302814,0.31261024,5.57843559693597e-06,1.4536489,0.0023350446
2.6527112e-05,73.75615843025071,79.20049261312977,866.0177689385185,1999.9971857643127,6.561516652208862e-06,866.0158,0.009999999,0.24001761,200.0,866.018,100,0.0022318577,1.0754162,3.6948965,0.034357827,0.30679137,5.535365771817485e-06,1.355819,0.002116565
8.801257e-07,98.9263471959338,99.13620941590591,866.0175474862849,1999.996972064972,6.63877984694372e-06,866.0155,0.009999999,0.81691754,200.0,866.0177,100,0.008215354,0.994379,1.4761336,0.014844779,0.008702589,5.670549334948276e-06,1.010853,0.0023220892
7.780105e-05,61.86988543763834,56.489816100112286,866.0176080369008,1999.9970439052581,5.142663592851757e-06,866.0158,0.010000002,0.19752784,200.0,866.018,100,0.0017820988,1.1084,7.10077,0.06406324,0.9558253,4.439346854069183e-06,1.6162952,0.0018610565
3.474418e-05,79.76977608360119,74.4065616075758,866.0177741382204,1999.9972223186494,5.878785585982677e-06,866.0158,0.01,0.09565569,200.0,866.01807,100,0.0009955479,0.9608347,3.7575486,0.03910713,0.3207594,5.087238285765486e-06,1.2536076,0.0022806104
1.6470722e-05,92.09543988249351,85.98006674426236,866.0177270978642,1999.9971651935577,6.311483544189774e-06,866.01575,0.01,0.36965612,200.0,866.01807,100,0.0036001562,1.026778,3.1790817,0.030961722,0.17364642,5.3232573622972785e-06,1.0858301,0.0023215536
0.010000002,0.9853957363170263,1.0,866.0175417013924,1999.996980304718,7.234968741778921e-06,866.0155,0.01,,200.0,866.0174,100,,2.0346434e-15,2.0346433e-13,1.0,4.1397725e-28,6.213714662931601e-06,101.48207,4.7538734e-16
1.3839183e-06,98.55904848770174,98.64844962318358,866.0175720192515,1999.9970201301576,5.786006853429513e-06,866.0157,0.01,0.72854304,200.0,866.0176,100,0.007335274,0.99320495,1.4485617,0.01458472,0.013651749,4.965532745222593e-06,1.0146202,0.0021649874
5.13191e-05,61.92962047823064,66.31039248269722,866.0175900987265,1999.9970217609405,6.5912301615202495e-06,866.0156,0.009999999,0.015529256,200.0,866.01794,100,0.00014920837,1.0407765,3.8718193,0.037201256,0.5558966,5.51865148866083e-06,1.6147362,0.0026047428
3.9854844e-05,81.37396796030387,71.70704306472318,866.0176934827756,1999.9971492385864,5.526414802950582e-06,866.0158,0.01,0.39778084,200.0,866.01794,100,0.0033958578,1.1713707,6.420054,0.054808047,0.54685205,4.724245600280267e-06,1.2288942,0.0021182594
2.6365678e-05,78.90384652828016,79.30085691990536,866.017604934177,1999.997057943344,6.056472069519601e-06,866.0157,0.010000002,0.27951503,200.0,866.01794,100,0.0026905816,1.0388647,3.671198,0.035338555,0.28454894,5.305015702892354e-06,1.2673653,0.0021636023
3.4488814e-05,79.82520422799311,74.54678649363956,866.0174582975746,1999.9968930244445,6.462175314472824e-06,866.01544,0.01,0.19895199,200.0,866.0179,100,0.001901978,1.0460267,4.911992,0.04695857,0.37736693,5.60985222965159e-06,1.2527372,0.0023271672
7.512277e-05,59.06519971962258,57.348803585855215,866.0177738418727,1999.997212486267,5.70384019720039e-06,866.0159,0.01,0.00014661749,200.0,866.0181,100,1.5635761e-06,0.93770605,4.791717,0.051100418,0.660549,4.899799434812493e-06,1.6930443,0.0020473066
2.126493e-05,84.0439565724213,82.60894486774426,866.0174394097762,1999.9968478298188,6.1056831161451315e-06,866.0155,0.01,0.2009,200.0,866.0176,100,0.0019638706,1.0229799,2.94596,0.028797831,0.22253488,5.197282651834454e-06,1.1898535,0.0023707126
