AvgEpLen,ESSRenyi,ESSClassic,MinVanillaIw,VarDiscRet,AvgRet,MaxVanillaIw,AvgVanillaIw,MinNormIw,eRenyi2,VarVanillaIw,VarNormIw,VarRet,MaxNormIw,Bound,BatchSize,J,VanillaAvgRet,AvgNormIw,AvgDiscRet,VarJ
500.0,22.802256139826305,45.01309031611869,0.035574544,0.0013928886961296959,4999.957116528554,7.4039397,0.98345923,0.00036172871,4.385531,1.1934329,0.00012339151,0.0013928886961296959,0.07528466,4999.963,100,4999.969,4999.957116528554,0.010000002,4999.957116528554,0.043393664
500.0,30.10595177511034,15.175553860760095,0.25830668,0.0013379295419579345,4999.956107042357,32.972713,1.4382584,0.0017959686,3.3216023,11.679254,0.00056460046,0.0013379295419579345,0.22925445,4999.9653,100,4999.9707,4999.956107042357,0.01,4999.956107042357,0.07600836
500.0,48.384000383906255,12.924563166752934,0.12089014,0.0014620167698259387,4999.955350677724,36.450367,1.3920423,0.0008684373,2.066799,13.187103,0.0006805258,0.0014620167698259387,0.26184815,4999.9644,100,4999.9688,4999.955350677724,0.01,4999.955350677724,0.07236089
500.0,98.14860315690798,2.2271489840251464,,0.0015238174773146774,4999.9568951780275,42.218174,0.6883882,,1.0188632,21.01361,0.0044343886,0.0015238174773146774,0.6132902,4999.988,100,4999.991,4999.9568951780275,0.01,4999.9568951780275,0.054180562
500.0,39.65389593034354,53.31670277842681,0.01004036,0.0010897818261005573,4999.967186811697,5.7875977,0.85090744,0.00011799591,2.5218203,0.6403648,8.844287e-05,0.0010897818261005573,0.06801677,4999.968,100,4999.972,4999.967186811697,0.010000002,4999.967186811697,0.03654737
500.0,12.587962290470937,11.792077024713752,,0.0011535942441573365,4999.963567063354,16.684574,0.76702803,,7.9440975,4.445336,0.0007555828,0.0011535942441573365,0.21752235,4999.976,100,4999.984,4999.963567063354,0.01,4999.963567063354,0.036661524
500.0,99.98239588752676,99.98114889552144,0.9464853,0.0015912657898465286,4999.959540737724,1.0235367,0.9999185,0.009465624,1.0001761,0.00019035638,1.903875e-08,0.0015912657898465286,0.010236201,4999.9565,100,4999.96,4999.959540737724,0.01,4999.959540737724,0.039588667
500.0,99.99963045256806,99.99957275713327,0.99476045,0.0013357084052202427,4999.960252282292,1.0050817,1.0000043,0.009947562,1.0000037,4.0254836e-06,4.0254308e-10,0.0013357084052202427,0.010050773,4999.958,100,4999.961,4999.960252282292,0.010000002,4999.960252282292,0.036363803
500.0,99.99899865199485,99.99883274589492,0.9842786,0.0013907804134264256,4999.9595528817845,1.0113362,1.0000283,0.009842508,1.00001,1.1852556e-05,1.1851888e-09,0.0013907804134264256,0.010113075,4999.957,100,4999.96,4999.9595528817845,0.01,4999.9595528817845,0.037083115
500.0,99.99891520723297,99.99859176670682,0.97946984,0.0012995426382002905,4999.960616129148,1.0042993,0.9995563,0.009799046,1.0000108,1.4373375e-05,1.4386154e-09,0.0012995426382002905,0.010047452,4999.9585,100,4999.9614,4999.960616129148,0.01,4999.960616129148,0.03585535
500.0,99.99963045256806,99.99965659468414,0.994732,0.0015704455536150734,4999.958019251482,1.0028871,0.999757,0.009949738,1.0000037,3.4902685e-06,3.4919437e-10,0.0015704455536150734,0.010031309,4999.9546,100,4999.958,4999.958019251482,0.01,4999.958019251482,0.03943943
500.0,100.0,100.0,1.0,0.001409906322719549,4999.963101790977,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001409906322719549,0.01,4999.9604,100,4999.9634,4999.963101790977,0.009999998,4999.963101790977,0.037368737
500.0,100.0,99.99997711052107,0.997242,0.0015937876212795642,4999.956923481786,1.0019588,0.99994326,0.009972986,1.0,4.7945656e-07,4.7951264e-11,0.0015937876212795642,0.010020157,4999.954,100,4999.9575,4999.956923481786,0.01,4999.956923481786,0.039690435
500.0,99.99994039539075,99.99985119483253,0.99537873,0.0011530109968127024,4999.96363131669,1.0015619,0.999784,0.009955938,1.0000006,1.44412e-06,1.4447407e-10,0.0011530109968127024,0.010017782,4999.961,100,4999.964,4999.96363131669,0.01,4999.96363131669,0.033771135
500.0,100.0,100.0,1.0,0.001172933967752321,4999.96056860158,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001172933967752321,0.01,4999.9575,100,4999.9604,4999.96056860158,0.009999998,4999.96056860158,0.03409406
500.0,100.0,100.0,1.0,0.0014126431423119312,4999.960495820916,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0014126431423119312,0.01,4999.9575,100,4999.9604,4999.960495820916,0.009999998,4999.960495820916,0.037393067
500.0,100.0,100.00000762915458,0.99905914,0.0014200030049145356,4999.957022451922,1.0008048,1.0000315,0.009990277,1.0,8.596498e-08,8.595801e-12,0.0014200030049145356,0.010007733,4999.9546,100,4999.9575,4999.957022451922,0.009999999,4999.957022451922,0.03750552
500.0,100.0,100.0,1.0,0.0015456468753215116,4999.960671644816,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0015456468753215116,0.01,4999.957,100,4999.9604,4999.960671644816,0.009999998,4999.960671644816,0.0391031
500.0,100.0,100.0,1.0,0.0012726608257356594,4999.95707701701,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0012726608257356594,0.01,4999.9536,100,4999.9565,4999.95707701701,0.009999998,4999.95707701701,0.035513155
500.0,100.0,100.0,1.0,0.0012030573378568636,4999.962307973519,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0012030573378568636,0.01,4999.959,100,4999.962,4999.962307973519,0.009999998,4999.962307973519,0.034484237
500.0,100.0,100.0,1.0,0.0015510981799962918,4999.953489387166,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0015510981799962918,0.01,4999.95,100,4999.9536,4999.953489387166,0.009999998,4999.953489387166,0.039206583
500.0,98.9741321985248,4.585693682017213,1.7537273e-10,0.0014293697946902379,4999.958048840094,14.236613,0.4153331,4.2224596e-12,1.010365,3.6254873,0.0021017124,0.0014293697946902379,0.3427758,4999.981,100,4999.9844,4999.958048840094,0.009999998,4999.958048840094,0.045969896
500.0,55.429712679090315,65.56447126712797,0.5457082,0.0010196726002275542,4999.963696286843,5.635723,1.000875,0.005452311,1.8040866,0.5314505,5.3052176e-05,0.0010196726002275542,0.056307964,4999.9644,100,4999.968,4999.963696286843,0.01,4999.963696286843,0.028803362
500.0,78.31149209734866,1.1015542433633772,,0.001224326927888035,4999.959714254808,12.584948,0.13225628,,1.2769518,1.586284,0.009068771,0.001224326927888035,0.9515576,4999.9873,100,4999.9907,4999.959714254808,0.01,4999.959714254808,0.010221396
500.0,13.718521317311716,4.302533323036243,9.35742e-06,0.0015188178165927682,4999.955585994452,88.61605,1.9241159,4.863231e-08,7.2894154,83.17703,0.002246679,0.0015188178165927682,0.46055463,4999.975,100,4999.984,4999.955585994452,0.01,4999.955585994452,0.08091185
500.0,96.3370348282292,1.0000226985360985,,0.0014377166727377064,4999.958401793756,3.7464195e-06,3.746462e-08,,1.0380224,1.4035654e-13,0.009999773,0.0014377166727377064,0.9999887,4999.994,100,4999.9976,4999.958401793756,0.01,4999.958401793756,0.004882757
500.0,26.27256911004521,17.7778781660302,0.00026487015,0.0013955886508034046,4999.965759888346,21.166887,1.1474186,2.3084003e-06,3.8062513,6.1505976,0.00046716857,0.0013955886508034046,0.18447398,4999.972,100,4999.9785,4999.965759888346,0.010000002,4999.965759888346,0.032735668
500.0,100.0,99.99999618528713,0.99977255,0.0014853478491442076,4999.962118406341,1.000851,0.9999959,0.009997766,1.0,3.552569e-08,3.5524734e-12,0.0014853478491442076,0.010008551,4999.959,100,4999.9624,4999.962118406341,0.01,4999.962118406341,0.03837132
500.0,99.99153685675046,99.99249077430073,0.9840651,0.001689329846846968,4999.958922477791,1.0282004,0.9996905,0.009843698,1.0000846,7.577814e-05,7.582507e-09,0.001689329846846968,0.0102851875,4999.956,100,4999.9595,4999.958922477791,0.01,4999.958922477791,0.04086521
500.0,97.07519113620081,2.1443295301613423,,0.0013636241118691785,4999.959370358799,8.3081,0.12554067,,1.0301293,0.7264877,0.0046095564,0.0013636241118691785,0.66178554,4999.9707,100,4999.9736,4999.959370358799,0.01,4999.959370358799,0.058980167
500.0,45.162138523150055,54.404209367995875,6.65145e-05,0.0013655766309965045,4999.960285096357,4.0576887,1.149906,5.784342e-07,2.2142441,1.1193907,8.465585e-05,0.0013655766309965045,0.03528713,4999.9634,100,4999.968,4999.960285096357,0.01,4999.960285096357,0.044649445
500.0,98.60709355381103,98.51576765643583,0.5951382,0.0012674788504401676,4999.962804940376,1.2161756,1.0067984,0.005911195,1.0141258,0.015425563,1.5217943e-06,0.0012674788504401676,0.012079634,4999.9614,100,4999.9644,4999.962804940376,0.01,4999.962804940376,0.0347626
500.0,92.27064931367954,1.1221896253997399,,0.0012260308200565163,4999.961017612725,2.9179702e-08,3.096907e-10,,1.0837682,8.535989e-18,0.008900153,0.0012260308200565163,0.94222087,4999.9653,100,4999.9683,4999.961017612725,0.01,4999.961017612725,0.023529813
500.0,18.162632550759884,17.2234351239533,1.8013692e-05,0.0012796936377366512,4999.96403093363,18.333946,1.221566,1.4746392e-07,5.50581,7.2441316,0.00048545885,0.0012796936377366512,0.1500856,4999.971,100,4999.978,4999.96403093363,0.01,4999.96403093363,0.05018399
500.0,99.86183685320398,99.8549984778228,0.82264346,0.0013774749959323184,4999.964479390503,1.0440528,0.9973283,0.008248473,1.0013835,0.0014592358,1.4670641e-07,0.0013774749959323184,0.010468498,4999.962,100,4999.965,4999.964479390503,0.009999999,4999.964479390503,0.036252335
500.0,100.0,100.00001144418708,0.9987167,0.0012572128753623579,4999.960986416291,1.0009263,0.9999918,0.009987249,1.0,1.04943645e-07,1.0494446e-11,0.0012572128753623579,0.010009345,4999.9585,100,4999.9614,4999.960986416291,0.01,4999.960986416291,0.035291903
500.0,99.99582784894143,99.99411916595027,0.9793974,0.001646752185689,4999.955207666908,1.0326953,1.0001988,0.009792026,1.0000417,5.945498e-05,5.943138e-09,0.001646752185689,0.010324899,4999.952,100,4999.9556,4999.955207666908,0.01,4999.955207666908,0.0403347
500.0,100.0,100.0,1.0,0.0011207782891726223,4999.964735947652,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0011207782891726223,0.01,4999.962,100,4999.965,4999.964735947652,0.009999998,4999.964735947652,0.03332093
500.0,100.0,100.0,1.0,0.0015139479934974782,4999.956367088295,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0015139479934974782,0.01,4999.953,100,4999.9565,4999.956367088295,0.009999998,4999.956367088295,0.038708016
500.0,100.0,100.0,1.0,0.001505321853810671,4999.962459021637,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001505321853810671,0.01,4999.9595,100,4999.963,4999.962459021637,0.009999998,4999.962459021637,0.038620856
500.0,100.0,100.0,1.0,0.0012581463827844967,4999.959945633612,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0012581463827844967,0.01,4999.957,100,4999.96,4999.959945633612,0.009999998,4999.959945633612,0.035289392
500.0,100.0,100.0,0.9991654,0.0013292647325951574,4999.961657876776,1.0002899,1.0000076,0.009991578,1.0,1.8266833e-08,1.8266547e-12,0.0013292647325951574,0.010002823,4999.959,100,4999.962,4999.961657876776,0.01,4999.961657876776,0.03625482
500.0,100.0,100.0,1.0,0.001555040609495507,4999.959939505468,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001555040609495507,0.01,4999.9565,100,4999.96,4999.959939505468,0.009999998,4999.959939505468,0.039224792
500.0,100.0,100.0,1.0,0.0012617297259155881,4999.96163784131,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0012617297259155881,0.01,4999.9585,100,4999.9614,4999.96163784131,0.009999998,4999.96163784131,0.035337027
500.0,100.0,100.0,1.0,0.0014271994166578446,4999.959239592712,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0014271994166578446,0.01,4999.956,100,4999.9595,4999.959239592712,0.009999998,4999.959239592712,0.03759753
500.0,100.0,100.0,1.0,0.001289908950672855,4999.961543759548,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001289908950672855,0.01,4999.9585,100,4999.9614,4999.961543759548,0.009999998,4999.961543759548,0.03572427
500.0,100.0,100.0,1.0,0.0014059117263434005,4999.957765885287,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0014059117263434005,0.01,4999.955,100,4999.958,4999.957765885287,0.009999998,4999.957765885287,0.037312835
500.0,100.0,100.00001144416088,0.9996887,0.0013380582596627497,4999.957882727266,1.0003066,0.99999404,0.009996946,1.0,1.5086355e-08,1.508625e-12,0.0013380582596627497,0.010003125,4999.9556,100,4999.9585,4999.957882727266,0.010000002,4999.957882727266,0.036421023
500.0,100.0,100.0,1.0,0.001451204126184184,4999.9599820672565,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001451204126184184,0.01,4999.9565,100,4999.96,4999.9599820672565,0.009999998,4999.9599820672565,0.037908837
500.0,100.0,100.0,1.0,0.0016671805949807037,4999.95924860152,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0016671805949807037,0.01,4999.956,100,4999.9595,4999.95924860152,0.009999998,4999.95924860152,0.040621947
500.0,100.0,100.0,1.0,0.0014415445885983256,4999.96158269084,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0014415445885983256,0.01,4999.958,100,4999.9614,4999.96158269084,0.009999998,4999.96158269084,0.037782904
500.0,100.0,100.0,1.0,0.0014383752686960157,4999.960991752393,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0014383752686960157,0.01,4999.9575,100,4999.961,4999.960991752393,0.009999998,4999.960991752393,0.03773062
500.0,100.0,100.0,1.0,0.0015029108401912856,4999.952586118299,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0015029108401912856,0.01,4999.9487,100,4999.952,4999.952586118299,0.009999998,4999.952586118299,0.038591336
500.0,99.88604671156052,99.85901928857083,0.91183245,0.0014564379416982653,4999.958619343835,1.0720899,0.9951517,0.009162748,1.0011408,0.0014119877,1.4257793e-07,0.0014564379416982653,0.010773131,4999.956,100,4999.9595,4999.958619343835,0.010000002,4999.958619343835,0.03796793
500.0,98.21046987283205,1.0000160242516933,,0.0013167195006832755,4999.964549092223,1.1150426e-11,1.1150515e-13,,1.0182214,1.2433197e-24,0.0099998405,0.0013167195006832755,0.999992,4999.9756,100,4999.9785,4999.964549092223,0.01,4999.964549092223,1.5002755e-06
500.0,47.47462148128646,45.4169595807882,0.0028832988,0.0014031366046765607,4999.959270828907,7.512825,1.139834,2.5295776e-05,2.1063886,1.5772033,0.000121396006,0.0014031366046765607,0.06591157,4999.9624,100,4999.967,4999.959270828907,0.01,4999.959270828907,0.043011475
500.0,37.88622473068541,56.7379240427557,0.005230531,0.0014600203146670314,4999.95980788238,4.5007234,1.0447143,5.0066617e-05,2.6394818,0.84060806,7.70191e-05,0.0014600203146670314,0.043080904,4999.9644,100,4999.9697,4999.95980788238,0.010000002,4999.95980788238,0.038668986
500.0,95.33172079694633,94.79429521715247,0.7288457,0.0015001995657157874,4999.964315453992,2.2618523,1.0589283,0.006882862,1.0489688,0.0622005,5.547034e-06,0.0015001995657157874,0.021359826,4999.964,100,4999.9673,4999.964315453992,0.010000002,4999.964315453992,0.036113296
500.0,81.65724548450056,83.66528038624482,0.4920248,0.001267274755052716,4999.9578836138335,3.1776683,1.0785928,0.0045617293,1.2246311,0.22942792,1.9721107e-05,0.001267274755052716,0.029461242,4999.959,100,4999.9624,4999.9578836138335,0.01,4999.9578836138335,0.03587543
500.0,11.634099097809663,18.663386740065334,1.1982381e-07,0.0012724303528910746,4999.95761713572,16.590271,1.1743865,1.0203098e-09,8.595423,6.0713105,0.0004402105,0.0012724303528910746,0.14126755,4999.968,100,4999.9766,4999.95761713572,0.01,4999.95761713572,0.04773965
500.0,99.97105244560356,99.95145428260824,0.9511363,0.0013243228463197213,4999.958164843749,1.1230732,1.0020734,0.009491682,1.0002896,0.0004926977,4.90661e-08,0.0013243228463197213,0.011207494,4999.9556,100,4999.9585,4999.958164843749,0.01,4999.958164843749,0.03617659
500.0,96.7362306740486,97.17497788289248,0.73136413,0.001198226918149948,4999.9609605965925,1.788121,0.9812298,0.007453546,1.0337389,0.028273083,2.9365121e-06,0.001198226918149948,0.018223265,4999.9595,100,4999.9624,4999.9609605965925,0.010000002,4999.9609605965925,0.034096874
500.0,97.31507357845952,97.05421384467046,0.49414584,0.0016108672978603267,4999.956688950531,1.4329667,0.9948956,0.0049668113,1.02759,0.03034622,3.065841e-06,0.0016108672978603267,0.014403188,4999.956,100,4999.9595,4999.956688950531,0.010000002,4999.956688950531,0.03776069
500.0,100.0,100.0,1.0,0.001484083872308379,4999.956328492472,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001484083872308379,0.01,4999.9526,100,4999.956,4999.956328492472,0.009999998,4999.956328492472,0.03835063
500.0,99.99922514562196,99.99987031688279,0.9982929,0.0012231641013425954,4999.959547353286,1.0036008,1.000127,0.009981662,1.0000077,1.0705852e-06,1.0703122e-10,0.0012231641013425954,0.010034734,4999.957,100,4999.96,4999.959547353286,0.010000002,4999.959547353286,0.0347978
500.0,99.99935627398028,99.9986422810685,0.9914149,0.0014164499771291284,4999.958150728175,1.0086994,1.0002205,0.009911963,1.0000064,1.36254785e-05,1.3619467e-09,0.0014164499771291284,0.01008477,4999.956,100,4999.959,4999.958150728175,0.01,4999.958150728175,0.03743216
500.0,99.9576628713391,99.95876132230036,0.9478036,0.001612406766131262,4999.955588011976,1.0511234,0.9997395,0.009480505,1.0004236,0.00041674342,4.169605e-08,0.001612406766131262,0.0105139725,4999.9526,100,4999.956,4999.955588011976,0.009999999,4999.955588011976,0.039819237
500.0,99.99778275637713,99.9984085571083,0.99181116,0.0011624822527516768,4999.963052865211,1.0093989,0.9995393,0.009922682,1.0000222,1.5970394e-05,1.5985114e-09,0.0011624822527516768,0.010098642,4999.961,100,4999.964,4999.963052865211,0.010000002,4999.963052865211,0.033896424
500.0,99.99995231630692,99.99990845266466,0.9970085,0.0012329939891282985,4999.9623146911545,1.002541,1.0000583,0.009969504,1.0000005,9.764547e-07,9.763384e-11,0.0012329939891282985,0.010024825,4999.9595,100,4999.9624,4999.9623146911545,0.01,4999.9623146911545,0.034920674
500.0,100.0,100.0,1.0,0.0016049830825498545,4999.951619320127,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0016049830825498545,0.01,4999.948,100,4999.9517,4999.951619320127,0.009999998,4999.951619320127,0.039890427
500.0,100.0,100.0,1.0,0.001670375011216941,4999.9545169941985,1.0,1.0,0.01,1.0,,3.5044917e-18,0.001670375011216941,0.01,4999.951,100,4999.9546,4999.9545169941985,0.009999998,4999.9545169941985,0.040673442
500.0,100.0,100.0,1.0,0.0011293803856730056,4999.964756129244,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0011293803856730056,0.01,4999.962,100,4999.965,4999.964756129244,0.009999998,4999.964756129244,0.033429082
500.0,100.0,100.0,1.0,0.00131306220617012,4999.96341450911,1.0,1.0,0.01,1.0,,3.5044917e-18,0.00131306220617012,0.01,4999.961,100,4999.964,4999.96341450911,0.009999998,4999.96341450911,0.036069512
500.0,100.0,100.0,1.0,0.0017774046862068006,4999.954395972742,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0017774046862068006,0.01,4999.951,100,4999.9546,4999.954395972742,0.009999998,4999.954395972742,0.041941144
500.0,100.0,100.0,1.0,0.0012238880355493673,4999.962554894607,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0012238880355493673,0.01,4999.9595,100,4999.9624,4999.962554894607,0.009999998,4999.962554894607,0.034822702
500.0,100.0,99.99997711191813,0.99840146,0.0014512179951630183,4999.957684215049,1.001147,1.0000043,0.009983972,1.0,1.4203144e-07,1.42029045e-11,0.0014512179951630183,0.010011427,4999.955,100,4999.9585,4999.957684215049,0.01,4999.957684215049,0.037933666
500.0,100.0,100.0,1.0,0.0015303184350891354,4999.957941097912,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0015303184350891354,0.01,4999.9546,100,4999.958,4999.957941097912,0.009999998,4999.957941097912,0.03895643
500.0,100.0,100.0,1.0,0.0012248598714013038,4999.961999792531,1.0,1.0,0.01,1.0,,3.5044917e-18,0.0012248598714013038,0.01,4999.9595,100,4999.9624,4999.961999792531,0.009999998,4999.961999792531,0.03482503
500.0,60.82078324936642,6.514083678271084,,0.0016963724929595283,4999.956653503606,2.1549754,0.08560563,,1.6441748,0.1062337,0.0014496316,0.0016963724929595283,0.25173292,4999.978,100,4999.9824,4999.956653503606,0.01,4999.956653503606,0.053511795
