Bound,MaxVanillaIw,AvgVanillaIw,AvgEpLen,ESSClassic,VarJ,VarVanillaIw,VarNormIw,AvgRet,IterType,ESSRenyi,AvgNormIw,MinNormIw,VarDiscRet,MaxNormIw,BatchSize,eRenyi2,MinVanillaIw,Delta,VanillaAvgRet,VarRet,J,EpsThisIter,AvgDiscRet
4144.0874,1.5355065,0.989796,490.02,98.29357090682748,609.78723,0.017179709,1.7535751e-06,4899.925331870376,1,98.29526093695732,0.010000002,0.0059937215,494934.41632059775,0.015513363,100,1.017343,0.5932562,0.3,4899.925331870376,494934.41632059775,4914.4443,100,4899.925331870376
4236.144,1.0029234,1.0001843,500.0,99.99991990616893,0.09136698,7.067555e-07,7.064939e-11,4999.90593278981,1,99.99995231630692,0.01,0.009984131,0.008438522802372155,0.010027385,100,1.0000005,0.9985971,0.3,4999.90593278981,0.008438522802372155,4999.9067,100,4999.90593278981
4236.1626,1.0,1.0,500.0,100.0,0.088922925,,3.5044917e-18,4999.925423834564,1,100.0,0.009999998,0.01,0.007985528362064271,0.01,100,1.0,1.0,0.3,4999.925423834564,0.007985528362064271,4999.9253,100,4999.925423834564
4184.7676,1.2452154,1.0025699,494.65,99.51740664213447,454.80856,0.0049234345,4.898226e-07,4946.214972626828,1,99.47766154313203,0.01,0.009108762,250986.71005824936,0.012420234,100,1.0052508,0.9132172,0.3,4946.214972626828,250986.71005824936,4950.5327,100,4946.214972626828
4236.1333,1.0016627,0.99999064,500.0,99.99989700228684,0.12449539,9.23041e-07,9.2305726e-11,4999.895237158745,1,99.99994039539075,0.010000002,0.009969179,0.01569987794896011,0.010016722,100,1.0000006,0.99690855,0.3,4999.895237158745,0.01569987794896011,4999.896,100,4999.895237158745
4236.1406,1.0,1.0,500.0,100.0,0.103115894,,3.5044917e-18,4999.903452688573,1,100.0,0.009999998,0.01,0.010738806117709106,0.01,100,1.0,1.0,0.3,4999.903452688573,0.010738806117709106,4999.9033,100,4999.903452688573
4208.9077,1.2325665,1.0156904,495.01,96.80336054395629,158.46518,0.034410443,3.33555e-06,4949.906215306699,1,97.07577529720936,0.01,0.0031630413,249990.5366537048,0.012135257,100,1.0301231,0.3212671,0.3,4949.906215306699,249990.5366537048,4984.0884,100,4949.906215306699
4197.909,1.4090886,1.0088568,495.02,98.23137881474494,283.91818,0.01850964,1.8186074e-06,4950.00374062779,1,97.47651954101043,0.010000002,0.0052461815,248993.264114064,0.0139671825,100,1.0258881,0.52926457,0.3,4950.00374062779,248993.264114064,4971.4946,100,4950.00374062779
4236.1157,1.0014203,0.99998075,500.0,99.99996948184211,0.13330176,3.7819834e-07,3.7821312e-11,4999.8776623429485,1,99.99996423722592,0.009999999,0.009976814,0.017983273972305126,0.010014395,100,1.0000004,0.9976622,0.3,4999.8776623429485,0.017983273972305126,4999.8784,100,4999.8776623429485
4236.15,1.0,1.0,500.0,100.0,0.086846225,,3.5044917e-18,4999.912723847451,1,100.0,0.009999998,0.01,0.007611525837419149,0.01,100,1.0,1.0,0.3,4999.912723847451,0.007611525837419149,4999.9126,100,4999.912723847451
4236.139,1.0012316,0.99988586,500.0,99.99992751251794,0.09596956,4.689042e-07,4.6901025e-11,4999.901170651537,1,99.99997615814777,0.010000002,0.009970736,0.009311626781931221,0.010013458,100,1.0000002,0.9969598,0.3,4999.901170651537,0.009311626781931221,4999.902,100,4999.901170651537
4225.687,1.1297011,0.99558455,497.69,98.29848506351053,58.60231,0.017330414,1.7484476e-06,4976.700680780424,1,98.80409538497707,0.01,0.0025195659,53820.801928059016,0.011347114,100,1.0121038,0.2508441,0.3,4976.700680780424,53820.801928059016,4994.0576,100,4976.700680780424
4153.63,1.4563513,0.9912565,490.03,96.01019096618035,474.03888,0.041244935,4.1975754e-06,4899.999458391485,1,96.04811492329303,0.01,0.004212353,493942.3312478248,0.014691972,100,1.0411448,0.41755223,0.3,4899.999458391485,493942.3312478248,4932.9463,100,4899.999458391485
4201.8584,1.2844096,0.98752946,494.98,97.11578295437333,239.21872,0.029255284,2.999882e-06,4949.487967357532,1,97.42741962646238,0.01,0.004791914,248966.5247324184,0.013006292,100,1.0264051,0.47321564,0.3,4949.487967357532,248966.5247324184,4975.6387,100,4949.487967357532
4236.1597,1.0,1.0,500.0,100.0,0.07992951,,3.5044917e-18,4999.922206196945,1,100.0,0.009999998,0.01,0.006451992094280236,0.01,100,1.0,1.0,0.3,4999.922206196945,0.006451992094280236,4999.9224,100,4999.922206196945
4236.138,1.0018764,1.0000151,500.0,99.99996566825469,0.10517927,5.381249e-07,5.381011e-11,4999.9003655505,1,99.99995231630692,0.01,0.009972566,0.011188733230703499,0.010018611,100,1.0000005,0.9972717,0.3,4999.9003655505,0.011188733230703499,4999.901,100,4999.9003655505
4236.1597,1.0005035,0.9999684,500.0,99.99999618518235,0.08443131,6.229092e-08,6.22954e-12,4999.922157829925,1,99.99990463265931,0.01,0.009990285,0.007202725384480362,0.010005351,100,1.000001,0.998997,0.3,4999.922157829925,0.007202725384480362,4999.9224,100,4999.922157829925
4236.1475,1.0046818,1.0000509,500.0,99.99989700849443,0.07496998,1.056139e-06,1.0560289e-10,4999.909749566275,1,99.99995231630692,0.01,0.009977984,0.005681627555460372,0.010046307,100,1.0000005,0.99784917,0.3,4999.909749566275,0.005681627555460372,4999.91,100,4999.909749566275
4236.1475,1.0018725,1.000022,500.0,99.99992752238941,0.08493794,4.727141e-07,4.726956e-11,4999.909295031663,1,99.99997615814777,0.01,0.009985626,0.0072909277141592855,0.010018504,100,1.0000002,0.9985846,0.3,4999.909295031663,0.0072909277141592855,4999.91,100,4999.909295031663
4198.0415,1.3866012,1.0154299,495.01,97.64515136821618,292.75745,0.02511775,2.43602e-06,4949.914836003544,1,97.73224726516922,0.009999999,0.005316072,249991.41031091003,0.013655312,100,1.0232037,0.5398098,0.3,4949.914836003544,249991.41031091003,4970.6143,100,4949.914836003544
4236.134,1.0,1.0,500.0,100.0,0.09943193,,3.5044917e-18,4999.896363964246,1,100.0,0.009999998,0.01,0.009990494264055221,0.01,100,1.0,1.0,0.3,4999.896363964246,0.009990494264055221,4999.8965,100,4999.896363964246
4236.152,1.0005497,1.0000017,500.0,99.9999732971693,0.09462617,7.6498324e-08,7.649801e-12,4999.913952523391,1,99.99998807907247,0.01,0.009991658,0.00904781449719699,0.01000548,100,1.0000001,0.99916744,0.3,4999.913952523391,0.00904781449719699,4999.9146,100,4999.913952523391
4193.6997,1.3410473,1.007166,495.01,98.22986913904805,353.94568,0.018464059,1.8202245e-06,4949.901314421596,1,98.1995134161741,0.010000002,0.0048699495,249990.04156025025,0.013315056,100,1.018335,0.49048477,0.3,4949.901314421596,249990.04156025025,4964.432,100,4949.901314421596
4236.1533,1.0007955,0.99991834,500.0,99.99996184992389,0.08909036,1.6596911e-07,1.6599676e-11,4999.915479074433,1,100.0,0.01,0.0099864965,0.008022566074859983,0.010008772,100,1.0,0.9985681,0.3,4999.915479074433,0.008022566074859983,4999.916,100,4999.915479074433
4236.1387,1.002732,0.9999967,500.0,99.99985885588754,0.12081657,1.3049681e-06,1.3049777e-10,4999.900543310107,1,99.99994039539075,0.010000002,0.009943749,0.014821018755150302,0.010027354,100,1.0000006,0.9943716,0.3,4999.900543310107,0.014821018755150302,4999.9014,100,4999.900543310107
4236.153,1.0001409,0.9999939,500.0,100.0,0.08122514,3.396549e-09,3.396029e-13,4999.914866843202,1,100.0,0.01,0.009997695,0.006668442809086874,0.01000147,100,1.0,0.99976337,0.3,4999.914866843202,0.006668442809086874,4999.9155,100,4999.914866843202
4236.1514,1.0,1.0,500.0,100.0,0.07848114,,3.5044917e-18,4999.913404701229,1,100.0,0.009999998,0.01,0.006218560604668755,0.01,100,1.0,1.0,0.3,4999.913404701229,0.006218560604668755,4999.9136,100,4999.913404701229
4236.1475,1.0040895,1.0000796,500.0,99.99994659851315,0.08112811,4.107904e-07,4.1072618e-11,4999.909643442255,1,100.0,0.010000002,0.009985854,0.006646753751054583,0.010040095,100,1.0,0.9986649,0.3,4999.909643442255,0.006646753751054583,4999.91,100,4999.909643442255
4199.532,1.2011452,0.97087556,495.01,97.51400596488533,266.37396,0.02427336,2.5751517e-06,4949.893881134916,1,97.44342232551828,0.009999999,0.005328669,249989.29235483293,0.012371773,100,1.0262365,0.51734746,0.3,4949.893881134916,249989.29235483293,4973.249,100,4949.893881134916
4193.54,1.329468,0.9955006,495.01,97.83868934062018,356.67297,0.022113258,2.2313598e-06,4949.906056109058,1,98.22633980009554,0.01,0.005250083,249990.51934666984,0.013354768,100,1.0180569,0.52264607,0.3,4949.906056109058,249990.51934666984,4964.1675,100,4949.906056109058
4236.1416,1.000095,1.0000023,500.0,99.99998092656006,0.09676173,2.8488556e-09,2.849091e-13,4999.903872140304,1,100.0,0.010000002,0.009998053,0.009453555086779059,0.010000927,100,1.0,0.99980766,0.3,4999.903872140304,0.009453555086779059,4999.9043,100,4999.903872140304
4236.1245,1.0,1.0,500.0,100.0,0.09916766,,3.5044917e-18,4999.886942810302,1,100.0,0.009999998,0.01,0.009938299440590851,0.01,100,1.0,1.0,0.3,4999.886942810302,0.009938299440590851,4999.887,100,4999.886942810302
4236.1543,1.0,1.0,500.0,100.0,0.07949077,,3.5044917e-18,4999.9168070333235,1,100.0,0.009999998,0.01,0.006385103296679794,0.01,100,1.0,1.0,0.3,4999.9168070333235,0.006385103296679794,4999.917,100,4999.9168070333235
4236.1553,1.0,1.0,500.0,100.0,0.085894614,,3.5044917e-18,4999.918188613575,1,100.0,0.009999998,0.01,0.007457900976623176,0.01,100,1.0,1.0,0.3,4999.918188613575,0.007457900976623176,4999.918,100,4999.918188613575
4236.154,1.0021421,1.0000634,500.0,99.99990082423264,0.08874916,8.7546437e-07,8.75352e-11,4999.916175371504,1,99.99994039539075,0.010000002,0.009970978,0.007961085601979735,0.010020785,100,1.0000006,0.99716103,0.3,4999.916175371504,0.007961085601979735,4999.9165,100,4999.916175371504
4236.158,1.0,1.0,500.0,100.0,0.08652662,,3.5044917e-18,4999.920221469481,1,100.0,0.009999998,0.01,0.007561714400240411,0.01,100,1.0,1.0,0.3,4999.920221469481,0.007561714400240411,4999.921,100,4999.920221469481
4236.135,1.0,1.0,500.0,100.0,0.11132146,,3.5044917e-18,4999.8976953353795,1,100.0,0.009999998,0.01,0.012516245613929618,0.01,100,1.0,1.0,0.3,4999.8976953353795,0.012516245613929618,4999.8975,100,4999.8976953353795
4236.1406,1.0000663,0.99999636,500.0,100.00003051769687,0.118916124,1.671692e-09,1.6718602e-13,4999.903064230009,1,99.99980926550052,0.009999999,0.009998475,0.014291124754210868,0.010000699,100,1.0000019,0.9998439,0.3,4999.903064230009,0.014291124754210868,4999.904,100,4999.903064230009
4236.1553,1.0,1.0,500.0,100.0,0.081404164,,3.5044917e-18,4999.917525247362,1,100.0,0.009999998,0.01,0.006694975049431025,0.01,100,1.0,1.0,0.3,4999.917525247362,0.006694975049431025,4999.9175,100,4999.917525247362
4192.032,1.2486385,1.0223248,494.33,97.94397866367443,290.55658,0.022161275,2.1203955e-06,4943.023005625998,1,97.54375691364527,0.009999999,0.0048893434,253190.9266716103,0.012213716,100,1.0251809,0.4998497,0.3,4943.023005625998,253190.9266716103,4965.351,100,4943.023005625998
4236.1396,1.0,1.0,500.0,100.0,0.08857246,,3.5044917e-18,4999.901936098129,1,100.0,0.009999998,0.01,0.00792711645770891,0.01,100,1.0,1.0,0.3,4999.901936098129,0.00792711645770891,4999.902,100,4999.901936098129
4190.455,1.3181441,0.9885406,495.01,98.7705834933045,416.02737,0.012286479,1.2572989e-06,4949.89518766895,1,98.97694657956666,0.01,0.006793067,249989.4238765688,0.013334244,100,1.0103363,0.6715222,0.3,4949.89518766895,249989.4238765688,4958.155,100,4949.89518766895
4236.153,1.0005647,1.0000073,500.0,100.00001525867906,0.08849388,1.7964012e-07,1.7963995e-11,4999.914833552587,1,99.99998807907247,0.009999999,0.009982471,0.0079190686357356,0.010005574,100,1.0000001,0.9982544,0.3,4999.914833552587,0.0079190686357356,4999.9155,100,4999.914833552587
4189.8657,1.4832013,1.0033649,495.01,98.94413068276586,429.82687,0.010851915,1.0779253e-06,4949.923947109343,1,99.17805699109105,0.01,0.008519453,249992.32385389914,0.014782271,100,1.0082875,0.854812,0.3,4949.923947109343,249992.32385389914,4956.7866,100,4949.923947109343
4236.1353,1.0,1.0,500.0,100.0,0.11771106,,3.5044917e-18,4999.897981157555,1,100.0,0.009999998,0.01,0.01399643765697322,0.01,100,1.0,1.0,0.3,4999.897981157555,0.01399643765697322,4999.898,100,4999.897981157555
4167.019,1.4046242,1.0107687,490.03,95.73614966876465,383.02945,0.04596149,4.498737e-06,4899.998036846742,1,95.20889278312605,0.01,0.0029533273,493942.0262642633,0.013896595,100,1.050322,0.29851305,0.3,4899.998036846742,493942.0262642633,4949.7627,100,4899.998036846742
4236.1284,1.0007663,0.9999799,500.0,99.99995422273,0.09073695,8.282276e-08,8.282743e-12,4999.890485580385,1,100.0,0.010000002,0.009988513,0.008318076556719423,0.010007864,100,1.0,0.9988312,0.3,4999.890485580385,0.008318076556719423,4999.891,100,4999.890485580385
4236.1313,1.0,1.0,500.0,100.0,0.09817129,,3.5044917e-18,4999.89421895321,1,100.0,0.009999998,0.01,0.009735433510796998,0.01,100,1.0,1.0,0.3,4999.89421895321,0.009735433510796998,4999.894,100,4999.89421895321
4236.1387,1.0,1.0,500.0,100.0,0.12270045,,3.5044917e-18,4999.901036564931,1,100.0,0.009999998,0.01,0.015199773714595948,0.01,100,1.0,1.0,0.3,4999.901036564931,0.015199773714595948,4999.9014,100,4999.901036564931
4236.1284,1.0,1.0,500.0,100.0,0.09847219,,3.5044917e-18,4999.891172372439,1,100.0,0.009999998,0.01,0.009798209874778006,0.01,100,1.0,1.0,0.3,4999.891172372439,0.009798209874778006,4999.891,100,4999.891172372439
4236.1445,1.0,1.0,500.0,100.0,0.09254224,,3.5044917e-18,4999.9074213530575,1,100.0,0.009999998,0.01,0.008651528029350077,0.01,100,1.0,1.0,0.3,4999.9074213530575,0.008651528029350077,4999.907,100,4999.9074213530575
4236.1396,1.0033346,0.9999343,500.0,99.99977491845587,0.094272904,2.1572657e-06,2.1575565e-10,4999.901501099484,1,99.99990463265931,0.01,0.009932978,0.008998685055156554,0.010034005,100,1.000001,0.99323255,0.3,4999.901501099484,0.008998685055156554,4999.9023,100,4999.901501099484
4236.1514,1.0039965,1.0001792,500.0,99.9998932076927,0.095294334,9.957968e-07,9.954475e-11,4999.913870890706,1,99.99992847447743,0.01,0.009983762,0.009183812820498028,0.010038166,100,1.0000007,0.99855506,0.3,4999.913870890706,0.009183812820498028,4999.914,100,4999.913870890706
4236.135,1.0015352,0.9995556,500.0,99.99975193489588,0.12722422,2.7559233e-06,2.7583796e-10,4999.897152441218,1,99.99995231630692,0.009999999,0.009930466,0.016433587969753864,0.010019804,100,1.0000005,0.99260527,0.3,4999.897152441218,0.016433587969753864,4999.8975,100,4999.897152441218
4236.142,1.0009152,0.99998426,500.0,99.99998474097286,0.08106582,2.1287319e-07,2.1288245e-11,4999.904475830977,1,99.99997615814777,0.01,0.009987956,0.006642629362229035,0.010009309,100,1.0000002,0.9987799,0.3,4999.904475830977,0.006642629362229035,4999.905,100,4999.904475830977
4236.1543,1.0,1.0,500.0,100.0,0.08632697,,3.5044917e-18,4999.916586004438,1,100.0,0.009999998,0.01,0.007526308134336379,0.01,100,1.0,1.0,0.3,4999.916586004438,0.007526308134336379,4999.917,100,4999.916586004438
4236.147,1.0004292,0.9999866,500.0,99.9999847410078,0.101974346,1.3790262e-07,1.3790454e-11,4999.908871443552,1,100.0,0.01,0.009975159,0.010515958303171119,0.010004425,100,1.0,0.99750245,0.3,4999.908871443552,0.010515958303171119,4999.9097,100,4999.908871443552
4236.164,1.003698,1.0000917,500.0,99.99993515612455,0.07391139,6.950921e-07,6.949678e-11,4999.925761055454,1,99.99997615814777,0.01,0.009983522,0.005519349501565063,0.01003606,100,1.0000002,0.9984437,0.3,4999.925761055454,0.005519349501565063,4999.927,100,4999.925761055454
4190.3403,1.2442461,1.0145019,495.01,99.2061026640232,421.43707,0.008319459,8.083312e-07,4949.90947671403,1,99.08511193455566,0.01,0.008457853,249990.86596031103,0.012264602,100,1.0092334,0.8580508,0.3,4949.90947671403,249990.86596031103,4957.6206,100,4949.90947671403
4236.137,1.0005728,0.999991,500.0,99.9999732968841,0.10673491,1.0129334e-07,1.0129465e-11,4999.899465761405,1,100.0,0.010000002,0.009988047,0.011512831527313108,0.010005818,100,1.0,0.99879575,0.3,4999.899465761405,0.011512831527313108,4999.9,100,4999.899465761405
4236.15,1.0,1.0,500.0,100.0,0.09293348,,3.5044917e-18,4999.912573497011,1,100.0,0.009999998,0.01,0.008726368716373754,0.01,100,1.0,1.0,0.3,4999.912573497011,0.008726368716373754,4999.9126,100,4999.912573497011
