AvgVanillaIw,VarDiscRet,VarJ,SamplesThisIter,MaxVanillaIw,ESSRenyi,IterType,Bound,EpsThisIter,BatchSize,VanillaAvgRet,J,VarVanillaIw,AvgEpLen,MaxNormIw,AvgRet,MinNormIw,MinVanillaIw,VarNormIw,Delta,VarRet,ESSClassic,eRenyi2,AvgNormIw,AvgDiscRet
1.0,3359.54114863,57.9582,50000,1.0,100.0,1,39.935,8584,100,48.2164880614,48.2165,,5.82479030755,0.000116496,48.2164880614,0.000116496,1.0,2.11783e-22,0.6,3359.54114863,8583.99983687,1.0,0.000116496,48.2164880614
1.0,3910.21968715,62.5281,50000,1.0,100.0,1,35.9902,8494,100,48.8336169823,48.8336,,5.88650812338,0.00011773,48.8336169823,0.00011773,1.0,2.11783e-22,0.6,3910.21968715,8493.99934157,1.0,0.00011773,48.8336169823
1.0,4219.27565253,64.9521,50000,1.0,100.0,1,38.2461,8390,100,49.5631926204,49.5632,,5.95947556615,0.00011919,49.5631926204,0.00011919,1.0,5.29459e-23,0.6,4219.27565253,8389.99935225,1.0,0.00011919,49.5631926204
1.0,3599.31003216,59.9907,50000,1.0,100.0,1,37.6922,8435,100,49.2451108558,49.2451,,5.92768227623,0.000118554,49.2451108558,0.000118554,1.0,,0.6,3599.31003216,8435.00026289,1.0,0.000118554,49.2451108558
1.0,3516.1159356,59.2933,50000,1.0,100.0,1,40.667,8483,100,48.9089330899,48.9089,,5.89414122362,0.000117883,48.9089330899,0.000117883,1.0,8.47133e-22,0.6,3516.1159356,8483.00003033,1.0,0.000117883,48.9089330899
1.0,3755.77843273,61.2807,50000,1.0,100.0,1,39.8651,8333,100,49.9703822211,49.9704,,6.0002400096,0.000120005,49.9703822211,0.000120005,1.0,2.11784e-22,0.6,3755.77843273,8332.99935489,1.0,0.000120005,49.9703822211
1.0,3969.7029269,63.0018,50000,1.0,100.0,1,37.553,8303,100,50.1873668035,50.1874,,6.02191978803,0.000120438,50.1873668035,0.000120438,1.0,,0.6,3969.7029269,8303.00049922,1.0,0.000120438,50.1873668035
1.0,3783.6829661,61.508,50000,1.0,100.0,1,38.5343,8428,100,49.2943465951,49.2944,,5.93260560038,0.000118652,49.2943465951,0.000118652,1.0,,0.6,3783.6829661,8428.00021237,1.0,0.000118652,49.2943465951
1.0,3565.73473718,59.7103,50000,1.0,100.0,1,36.2505,8567,100,48.3313232569,48.3313,,5.8363487802,0.000116727,48.3313232569,0.000116727,1.0,,0.6,3565.73473718,8566.99993668,1.0,0.000116727,48.3313232569
1.0,3647.71920877,60.3928,50000,1.0,100.0,1,41.3965,8480,100,48.9307939213,48.9308,,5.89622641509,0.000117925,48.9307939213,0.000117925,1.0,,0.6,3647.71920877,8480.00025845,1.0,0.000117925,48.9307939213
1.0,3759.50163849,61.3111,50000,1.0,100.0,1,38.5497,8398,100,49.506202453,49.5062,,5.95379852346,0.000119076,49.506202453,0.000119076,1.0,2.11783e-22,0.6,3759.50163849,8398.00004458,1.0,0.000119076,49.506202453
1.0,3484.40736309,59.0254,50000,1.0,100.0,1,40.8458,8469,100,49.0060864011,49.0061,,5.90388475617,0.000118078,49.0060864011,0.000118078,1.0,2.11783e-22,0.6,3484.40736309,8469.00029948,1.0,0.000118078,49.0060864011
1.0,3430.07391766,58.5635,50000,1.0,100.0,1,39.0694,8624,100,47.94716413,47.9472,,5.79777365492,0.000115955,47.94716413,0.000115955,1.0,,0.6,3430.07391766,8624.00006603,1.0,0.000115955,47.94716413
1.0,3722.29238482,61.007,50000,1.0,100.0,1,37.6024,8463,100,49.0492611055,49.0493,,5.9080704242,0.000118161,49.0492611055,0.000118161,1.0,2.11783e-22,0.6,3722.29238482,8462.99948221,1.0,0.000118161,49.0492611055
1.0,4216.91132114,64.9339,50000,1.0,100.0,1,35.5336,8382,100,49.61879136,49.6188,,5.96516344548,0.000119303,49.61879136,0.000119303,1.0,4.76513e-22,0.6,4216.91132114,8382.0004363,1.0,0.000119303,49.61879136
1.0,4323.99691272,65.7531,50000,1.0,100.0,1,29.1276,8304,100,50.1797893785,50.1798,,6.02119460501,0.000120424,50.1797893785,0.000120424,1.0,2.11784e-22,0.6,4323.99691272,8303.99938608,1.0,0.000120424,50.1797893785
1.0,3552.17852939,59.5966,50000,1.0,100.0,1,39.8097,8437,100,49.230214226,49.2302,,5.92627711272,0.000118526,49.230214226,0.000118526,1.0,2.11783e-22,0.6,3552.17852939,8437.00034429,1.0,0.000118526,49.230214226
1.0,3509.78739305,59.2399,50000,1.0,100.0,1,41.0678,8435,100,49.2449599599,49.245,,5.92768227623,0.000118554,49.2449599599,0.000118554,1.0,,0.6,3509.78739305,8435.00026289,1.0,0.000118554,49.2449599599
1.0,3410.40609616,58.3953,50000,1.0,100.0,1,41.0214,8524,100,48.6254538424,48.6255,,5.86579070859,0.000117316,48.6254538424,0.000117316,1.0,2.11783e-22,0.6,3410.40609616,8524.00055081,1.0,0.000117316,48.6254538424
1.0,3926.22920612,62.6558,50000,1.0,100.0,1,38.544,8330,100,49.9921064621,49.9921,,6.00240096038,0.000120048,49.9921064621,0.000120048,1.0,2.11784e-22,0.6,3926.22920612,8329.99939721,1.0,0.000120048,49.9921064621
1.0,3376.84815112,58.1072,50000,1.0,100.0,1,42.3775,8452,100,49.1247552662,49.1247,,5.91575958353,0.000118315,49.1247552662,0.000118315,1.0,2.11783e-22,0.6,3376.84815112,8451.99971116,1.0,0.000118315,49.1247552662
1.0,4178.12345476,64.6346,50000,1.0,100.0,1,35.6417,8393,100,49.5418128543,49.5418,,5.95734540689,0.000119147,49.5418128543,0.000119147,1.0,5.29459e-23,0.6,4178.12345476,8392.99970907,1.0,0.000119147,49.5418128543
1.0,3709.2638091,60.9001,50000,1.0,100.0,1,41.7938,8379,100,49.6410185396,49.641,,5.96729920038,0.000119346,49.6410185396,0.000119346,1.0,2.11784e-22,0.6,3709.2638091,8378.99950958,1.0,0.000119346,49.6410185396
1.0,3784.1095521,61.5115,50000,1.0,100.0,1,37.6602,8440,100,49.2101879094,49.2102,,5.92417061611,0.000118483,49.2101879094,0.000118483,1.0,2.11783e-22,0.6,3784.1095521,8439.99932099,1.0,0.000118483,49.2101879094
1.0,3651.58920852,60.4248,50000,1.0,100.0,1,38.4659,8495,100,48.8267256806,48.8267,,5.8858151854,0.000117716,48.8267256806,0.000117716,1.0,2.11783e-22,0.6,3651.58920852,8494.99943691,1.0,0.000117716,48.8267256806
1.0,3439.57722321,58.6445,50000,1.0,100.0,1,40.9333,8538,100,48.5292884246,48.5293,,5.85617240572,0.000117123,48.5292884246,0.000117123,1.0,2.11783e-22,0.6,3439.57722321,8538.00003127,1.0,0.000117123,48.5292884246
1.0,3894.41163104,62.4015,50000,1.0,100.0,1,40.3975,8429,100,49.2876411918,49.2876,,5.93190176771,0.000118638,49.2876411918,0.000118638,1.0,,0.6,3894.41163104,8428.99999723,1.0,0.000118638,49.2876411918
1.0,3418.24126306,58.4623,50000,1.0,100.0,1,40.5339,8476,100,48.957520708,48.9575,,5.89900896649,0.00011798,48.957520708,0.00011798,1.0,,0.6,3418.24126306,8476.00020542,1.0,0.00011798,48.957520708
1.0,3507.57756228,59.2213,50000,1.0,100.0,1,41.7645,8397,100,49.5133362638,49.5133,,5.95450756222,0.00011909,49.5133362638,0.00011909,1.0,2.11783e-22,0.6,3507.57756228,8396.99981693,1.0,0.00011909,49.5133362638
1.0,3655.54386731,60.4575,50000,1.0,100.0,1,41.3051,8372,100,49.6911498232,49.6912,,5.97228858098,0.000119446,49.6911498232,0.000119446,1.0,2.11784e-22,0.6,3655.54386731,8371.99991421,1.0,0.000119446,49.6911498232
1.0,3694.93814716,60.7824,50000,1.0,100.0,1,41.3055,8467,100,49.0212871381,49.0213,,5.90527931971,0.000118106,49.0212871381,0.000118106,1.0,4.76512e-22,0.6,3694.93814716,8466.99979521,1.0,0.000118106,49.0212871381
1.0,3630.92258604,60.2536,50000,1.0,100.0,1,40.5443,8420,100,49.3507443315,49.3508,,5.93824228029,0.000118765,49.3507443315,0.000118765,1.0,4.76513e-22,0.6,3630.92258604,8419.99979695,1.0,0.000118765,49.3507443315
1.0,3311.93534361,57.5461,50000,1.0,100.0,1,35.2977,8579,100,48.2506300213,48.2506,,5.82818510316,0.000116564,48.2506300213,0.000116564,1.0,2.11783e-22,0.6,3311.93534361,8578.99945388,1.0,0.000116564,48.2506300213
1.0,3276.5909811,57.2381,50000,1.0,100.0,1,42.2207,8503,100,48.771519931,48.7715,,5.8802775491,0.000117606,48.771519931,0.000117606,1.0,,0.6,3276.5909811,8502.99948799,1.0,0.000117606,48.771519931
1.0,3666.66594569,60.5494,50000,1.0,100.0,1,39.3019,8392,100,49.5492355735,49.5492,,5.95805529075,0.000119161,49.5492355735,0.000119161,1.0,5.29459e-23,0.6,3666.66594569,8392.00058158,1.0,0.000119161,49.5492355735
1.0,3370.67972222,58.0542,50000,1.0,100.0,1,39.2673,8522,100,48.6389671019,48.639,,5.86716733161,0.000117343,48.6389671019,0.000117343,1.0,2.11783e-22,0.6,3370.67972222,8521.99948598,1.0,0.000117343,48.6389671019
1.0,3620.0005819,60.1629,50000,1.0,100.0,1,39.3788,8560,100,48.3791042608,48.3791,,5.84112149533,0.000116822,48.3791042608,0.000116822,1.0,,0.6,3620.0005819,8559.99939834,1.0,0.000116822,48.3791042608
1.0,4423.02223708,66.5018,50000,1.0,100.0,1,27.9282,8325,100,50.0277547629,50.0277,,6.00600600601,0.00012012,50.0277547629,0.00012012,1.0,,0.6,4423.02223708,8324.99965969,1.0,0.00012012,50.0277547629
1.0,3694.49041563,60.7787,50000,1.0,100.0,1,41.1719,8392,100,49.547705936,49.5477,,5.95805529075,0.000119161,49.547705936,0.000119161,1.0,5.29459e-23,0.6,3694.49041563,8392.00058158,1.0,0.000119161,49.547705936
1.0,3891.66289209,62.3794,50000,1.0,100.0,1,39.6881,8252,100,50.5591057159,50.5591,,6.05913717887,0.000121183,50.5591057159,0.000121183,1.0,2.11784e-22,0.6,3891.66289209,8251.99942358,1.0,0.000121183,50.5591057159
1.0,3354.50420343,57.9146,50000,1.0,100.0,1,43.6292,8451,100,49.1332522404,49.1332,,5.91645959058,0.000118329,49.1332522404,0.000118329,1.0,,0.6,3354.50420343,8450.99988733,1.0,0.000118329,49.1332522404
1.0,4419.62254452,66.4763,50000,1.0,100.0,1,25.8066,8478,100,48.9447152998,48.9447,,5.89761736259,0.000117952,48.9447152998,0.000117952,1.0,,0.6,4419.62254452,8477.9996474,1.0,0.000117952,48.9447152998
1.0,4030.374863,63.4815,50000,1.0,100.0,1,36.9486,8440,100,49.2100248449,49.21,,5.92417061611,0.000118483,49.2100248449,0.000118483,1.0,2.11783e-22,0.6,4030.374863,8439.99932099,1.0,0.000118483,49.2100248449
1.0,3201.2742693,56.5765,50000,1.0,100.0,1,43.4293,8454,100,49.1107332679,49.1107,,5.91436006624,0.000118287,49.1107332679,0.000118287,1.0,2.11783e-22,0.6,3201.2742693,8454.00058426,1.0,0.000118287,49.1107332679
1.0,5374.69712234,73.308,50000,1.0,100.0,1,14.8771,8483,100,48.9092825121,48.9093,,5.89414122362,0.000117883,48.9092825121,0.000117883,1.0,8.47133e-22,0.6,5374.69712234,8483.00003033,1.0,0.000117883,48.9092825121
1.0,3667.11923506,60.5531,50000,1.0,100.0,1,38.452,8441,100,49.2031840185,49.2032,,5.92346878332,0.000118469,49.2031840185,0.000118469,1.0,2.11783e-22,0.6,3667.11923506,8440.99979591,1.0,0.000118469,49.2031840185
1.0,3790.16102609,61.5607,50000,1.0,100.0,1,40.1944,8474,100,48.9726491168,48.9726,,5.90040122728,0.000118008,48.9726491168,0.000118008,1.0,2.11783e-22,0.6,3790.16102609,8474.00052737,1.0,0.000118008,48.9726491168
1.0,3400.36025871,58.3092,50000,1.0,100.0,1,38.9885,8552,100,48.4344329811,48.4344,,5.84658559401,0.000116932,48.4344329811,0.000116932,1.0,8.47132e-22,0.6,3400.36025871,8551.99931207,1.0,0.000116932,48.4344329811
1.0,3260.84529008,57.1005,50000,1.0,100.0,1,40.3262,8536,100,48.5430792304,48.5431,,5.85754451734,0.000117151,48.5430792304,0.000117151,1.0,8.47132e-22,0.6,3260.84529008,8536.00060747,1.0,0.000117151,48.5430792304
1.0,3631.31708306,60.2569,50000,1.0,100.0,1,38.8239,8508,100,48.7364367217,48.7364,,5.87682181476,0.000117536,48.7364367217,0.000117536,1.0,2.11783e-22,0.6,3631.31708306,8507.99954319,1.0,0.000117536,48.7364367217
1.0,4232.51704559,65.0539,50000,1.0,100.0,1,35.1734,8255,100,50.5373249211,50.5373,,6.05693519079,0.000121139,50.5373249211,0.000121139,1.0,8.47136e-22,0.6,4232.51704559,8254.99959516,1.0,0.000121139,50.5373249211
1.0,3300.22652377,57.4442,50000,1.0,100.0,1,40.9558,8507,100,48.7436182871,48.7436,,5.87751263665,0.00011755,48.7436182871,0.00011755,1.0,,0.6,3300.22652377,8507.00021267,1.0,0.00011755,48.7436182871
1.0,3915.6262116,62.5713,50000,1.0,100.0,1,33.8537,8452,100,49.1261455198,49.1261,,5.91575958353,0.000118315,49.1261455198,0.000118315,1.0,2.11783e-22,0.6,3915.6262116,8451.99971116,1.0,0.000118315,49.1261455198
1.0,3934.26378279,62.7199,50000,1.0,100.0,1,36.9547,8383,100,49.6129276237,49.6129,,5.96445186687,0.000119289,49.6129276237,0.000119289,1.0,,0.6,3934.26378279,8383.00016026,1.0,0.000119289,49.6129276237
1.0,3594.77153864,59.9529,50000,1.0,100.0,1,41.3633,8485,100,48.8962122154,48.8962,,5.89275191514,0.000117855,48.8962122154,0.000117855,1.0,,0.6,3594.77153864,8485.00005197,1.0,0.000117855,48.8962122154
1.0,3649.0143342,60.4035,50000,1.0,100.0,1,38.6254,8442,100,49.1962046933,49.1962,,5.9227671168,0.000118455,49.1962046933,0.000118455,1.0,2.11783e-22,0.6,3649.0143342,8442.00021164,1.0,0.000118455,49.1962046933
1.0,3298.66449056,57.4306,50000,1.0,100.0,1,41.7745,8531,100,48.5783107497,48.5783,,5.86097761107,0.00011722,48.5783107497,0.00011722,1.0,2.11783e-22,0.6,3298.66449056,8531.00031774,1.0,0.00011722,48.5783107497
1.0,3961.14589315,62.9339,50000,1.0,100.0,1,38.8844,8319,100,50.0713871715,50.0714,,6.01033778098,0.000120207,50.0713871715,0.000120207,1.0,2.11784e-22,0.6,3961.14589315,8319.0004982,1.0,0.000120207,50.0713871715
1.0,3327.4754069,57.6809,50000,1.0,100.0,1,39.1034,8506,100,48.7494443077,48.7494,,5.87820362097,0.000117564,48.7494443077,0.000117564,1.0,2.11783e-22,0.6,3327.4754069,8505.99941601,1.0,0.000117564,48.7494443077
1.0,3974.84184153,63.0426,50000,1.0,100.0,1,39.1185,8338,100,49.9347807553,49.9348,,5.99664188055,0.000119933,49.9347807553,0.000119933,1.0,4.76513e-22,0.6,3974.84184153,8337.99947736,1.0,0.000119933,49.9347807553
1.0,4023.80476204,63.4297,50000,1.0,100.0,1,40.2513,8356,100,49.8054652075,49.8055,,5.98372426999,0.000119674,49.8054652075,0.000119674,1.0,,0.6,4023.80476204,8356.00061347,1.0,0.000119674,49.8054652075
1.0,4222.42784983,64.9764,50000,1.0,100.0,1,23.8243,8451,100,49.1329157062,49.1329,,5.91645959058,0.000118329,49.1329157062,0.000118329,1.0,,0.6,4222.42784983,8450.99988733,1.0,0.000118329,49.1329157062
1.0,3773.72127574,61.427,50000,1.0,100.0,1,41.9773,8365,100,49.7410593696,49.7411,,5.97728631201,0.000119546,49.7410593696,0.000119546,1.0,,0.6,3773.72127574,8365.00018446,1.0,0.000119546,49.7410593696
1.0,4092.00281462,63.9649,50000,1.0,100.0,1,39.8031,8302,100,50.1941081913,50.1941,,6.02264514575,0.000120453,50.1941081913,0.000120453,1.0,8.47135e-22,0.6,4092.00281462,8302.0001617,1.0,0.000120453,50.1941081913
1.0,3865.83780537,62.1721,50000,1.0,100.0,1,39.5379,8342,100,49.9057405441,49.9057,,5.99376648286,0.000119875,49.9057405441,0.000119875,1.0,4.76513e-22,0.6,3865.83780537,8342.00016806,1.0,0.000119875,49.9057405441
1.0,3833.5647113,61.9121,50000,1.0,100.0,1,40.8996,8393,100,49.5420168444,49.542,,5.95734540689,0.000119147,49.5420168444,0.000119147,1.0,5.29459e-23,0.6,3833.5647113,8392.99970907,1.0,0.000119147,49.5420168444
1.0,3547.72466224,59.5592,50000,1.0,100.0,1,39.7198,8465,100,49.0350572956,49.0351,,5.90667454223,0.000118133,49.0350572956,0.000118133,1.0,,0.6,3547.72466224,8465.00045877,1.0,0.000118133,49.0350572956
1.0,3642.59909989,60.3504,50000,1.0,100.0,1,40.1054,8488,100,48.8753142473,48.8753,,5.89066918002,0.000117813,48.8753142473,0.000117813,1.0,4.76512e-22,0.6,3642.59909989,8488.00034532,1.0,0.000117813,48.8753142473
1.0,3484.48096143,59.026,50000,1.0,100.0,1,39.8043,8535,100,48.5509436804,48.5509,,5.85823081429,0.000117165,48.5509436804,0.000117165,1.0,2.11783e-22,0.6,3484.48096143,8535.00010282,1.0,0.000117165,48.5509436804
1.0,3102.01528364,55.6925,50000,1.0,100.0,1,42.0734,8539,100,48.5223694745,48.5224,,5.85548659094,0.00011711,48.5223694745,0.00011711,1.0,,0.6,3102.01528364,8539.00036028,1.0,0.00011711,48.5223694745
1.0,3729.38130663,61.065,50000,1.0,100.0,1,38.4201,8363,100,49.755161127,49.7552,,5.97871577185,0.000119574,49.755161127,0.000119574,1.0,8.47134e-22,0.6,3729.38130663,8362.99992324,1.0,0.000119574,49.755161127
1.0,3456.69970684,58.7903,50000,1.0,100.0,1,39.913,8518,100,48.6680088963,48.668,,5.86992251702,0.000117398,48.6680088963,0.000117398,1.0,,0.6,3456.69970684,8517.99946964,1.0,0.000117398,48.6680088963
1.0,3194.08962696,56.513,50000,1.0,100.0,1,40.0447,8651,100,47.7657506841,47.7657,,5.77967864987,0.000115594,47.7657506841,0.000115594,1.0,4.76511e-22,0.6,3194.08962696,8651.0004185,1.0,0.000115594,47.7657506841
1.0,3563.35252636,59.6903,50000,1.0,100.0,1,41.1873,8485,100,48.8960154732,48.896,,5.89275191514,0.000117855,48.8960154732,0.000117855,1.0,,0.6,3563.35252636,8485.00005197,1.0,0.000117855,48.8960154732
1.0,3548.79078062,59.5682,50000,1.0,100.0,1,40.397,8361,100,49.7696132693,49.7696,,5.98014591556,0.000119603,49.7696132693,0.000119603,1.0,4.76513e-22,0.6,3548.79078062,8360.99942297,1.0,0.000119603,49.7696132693
1.0,3746.38278043,61.204,50000,1.0,100.0,1,38.5079,8349,100,49.8553858164,49.8554,,5.98874116661,0.000119775,49.8553858164,0.000119775,1.0,,0.6,3746.38278043,8348.99976655,1.0,0.000119775,49.8553858164
1.0,3350.10332871,57.8767,50000,1.0,100.0,1,40.9451,8550,100,48.448788922,48.4488,,5.84795321637,0.000116959,48.448788922,0.000116959,1.0,2.11783e-22,0.6,3350.10332871,8550.00011705,1.0,0.000116959,48.448788922
1.0,3739.94294361,61.1515,50000,1.0,100.0,1,34.8882,8472,100,48.9867230962,48.9867,,5.90179414542,0.000118036,48.9867230962,0.000118036,1.0,8.47133e-22,0.6,3739.94294361,8472.00061326,1.0,0.000118036,48.9867230962
1.0,4158.32657793,64.4812,50000,1.0,100.0,1,36.7486,8317,100,50.0847536692,50.0847,,6.01178309487,0.000120236,50.0847536692,0.000120236,1.0,8.47135e-22,0.6,4158.32657793,8317.00029691,1.0,0.000120236,50.0847536692
1.0,4091.00914685,63.9572,50000,1.0,100.0,1,35.0793,8369,100,49.7121960147,49.7122,,5.97442944199,0.000119489,49.7121960147,0.000119489,1.0,2.11784e-22,0.6,4091.00914685,8368.99998971,1.0,0.000119489,49.7121960147
1.0,4222.80545941,64.9792,50000,1.0,100.0,1,39.8473,8188,100,51.0328211665,51.0328,,6.10649731314,0.00012213,51.0328211665,0.00012213,1.0,2.11784e-22,0.6,4222.80545941,8187.99936489,1.0,0.00012213,51.0328211665
1.0,5427.01039407,73.6638,50000,1.0,100.0,1,16.1721,8332,100,49.9762971928,49.9763,,6.00096015362,0.000120019,49.9762971928,0.000120019,1.0,5.29459e-23,0.6,5427.01039407,8331.99942901,1.0,0.000120019,49.9762971928
1.0,3445.59598078,58.6958,50000,1.0,100.0,1,38.3142,8590,100,48.1764674682,48.1765,,5.8207217695,0.000116414,48.1764674682,0.000116414,1.0,2.11783e-22,0.6,3445.59598078,8590.00035392,1.0,0.000116414,48.1764674682
1.0,3981.80555067,63.0978,50000,1.0,100.0,1,41.4613,8282,100,50.3398219264,50.3398,,6.03718908476,0.000120744,50.3398219264,0.000120744,1.0,2.11784e-22,0.6,3981.80555067,8282.00021397,1.0,0.000120744,50.3398219264
