AvgEpLen,MinVanillaIw,MaxNormIw,VarVanillaIw,BatchSize,VarRet,AvgNormIw,VarDiscRet,Bound,ESSRenyi,AvgRet,EpsThisIter,VarJ,J,VanillaAvgRet,VarNormIw,eRenyi2,AvgVanillaIw,MaxVanillaIw,MinNormIw,IterType,ESSClassic,AvgDiscRet
5.87820362097343,2.0028313e-06,0.0007248086,21.215668,100,3437.964736584312,6.531334e-07,3437.964736584312,91.50923,,48.75041634612042,8506,28554.531,15363.991,48.75041634612042,8.290711e-12,inf,1.0448035,1159.4602,1.2520217e-12,1,7.897445367227424,48.75041634612042
6.045949214026602,3.2291027e-05,0.00049075915,12.339767,100,3837.9373195493667,6.717721e-07,3837.9373195493667,84.43869,,50.426825355397945,8270,26873.191,15322.576,50.426825355397945,5.196998e-12,inf,1.0351403,756.2155,2.095582e-11,1,12.252038584388718,50.426825355397945
5.966587112171838,5.101804e-05,0.00401474,147.97116,100,4012.9217414168606,6.6295394e-07,4012.9217414168606,159.09833,,49.63400040157851,8380,51201.77,21356.322,49.63400040157851,5.4601757e-11,inf,1.0913618,6609.1055,3.099121e-11,1,4.534388358792466,49.63400040157851
5.8809691837214775,2.1437067e-05,0.00043691823,10.792681,100,3342.2324710787498,6.5344085e-07,3342.2324710787498,83.17552,,48.77795692242215,8502,22333.885,14165.258,48.77795692242215,4.3340023e-12,inf,1.0311611,689.4778,1.358455e-11,1,14.070666450469723,48.77795692242215
5.912961210974456,4.821854e-07,0.001540249,41.267975,100,3591.787722344533,6.569956e-07,3591.787722344533,123.17984,,49.097948892675966,8456,33282.59,17091.367,49.097948892675966,1.5919224e-11,inf,1.0578111,2479.9136,2.9948044e-13,1,8.285072820625238,49.097948892675966
5.964451866873435,1.9408171e-07,0.0015997739,173.69957,100,3642.1093404650155,6.627167e-07,3642.1093404650155,148.62628,nan,49.612480265311085,8383,33625.598,21377.674,49.612480265311085,5.671913e-11,nan,1.1597452,2799.5818,1.1090473e-13,1,3.807707430750732,49.612480265311085
5.978000956480153,3.7558406e-05,0.0005253812,8.995981,100,4014.9972471770093,6.642225e-07,4014.9972471770093,76.42122,,49.7481343848536,8364,36976.234,15440.126,49.7481343848536,3.781182e-12,inf,1.024528,810.3729,2.4349876e-11,1,10.69499396632784,49.7481343848536
5.963740458015267,3.7927446e-11,0.0014706401,92.965965,100,3603.725561465516,6.626376e-07,3603.725561465516,149.8298,nan,49.605618893818985,8384,33377.348,19373.924,49.605618893818985,3.3423053e-11,nan,1.1051347,2452.7053,2.2741265e-17,1,5.414560680700442,49.605618893818985
6.090133982947624,1.8736216e-06,0.007536328,440.9672,100,3871.289035091442,6.7668134e-07,3871.289035091442,167.15912,,50.86842108763906,8210,46097.85,20282.688,50.86842108763906,1.6271369e-10,inf,1.113975,12406.547,1.138127e-12,1,5.785895931895177,50.86842108763906
6.07976653696498,0.0148390215,8.167671e-05,0.71915156,100,4233.84875985442,6.755295e-07,4233.84875985442,30.19728,,50.765524544882666,8224,17817.484,11445.528,50.765524544882666,3.2664328e-13,inf,1.0023464,121.191376,1.0000732e-08,1,38.286278474814225,50.765524544882666
6.013229104028864,0.03376017,7.309855e-05,0.5961847,100,4028.3064662182524,6.6813624e-07,4028.3064662182524,25.724213,,50.1004356478191,8315,18474.023,11200.385,50.1004356478191,2.64765e-13,inf,1.0025945,109.69045,2.2498035e-08,1,39.46324209960743,50.1004356478191
6.005284650492434,0.0035836878,0.00012952214,1.2178122,100,3982.4161247056654,6.672535e-07,3982.4161247056654,40.41919,,50.019645012022536,8326,17585.865,11666.936,50.019645012022536,5.354171e-13,inf,1.0063179,195.33861,2.376217e-09,1,36.040726791592284,50.019645012022536
6.053268765133172,1.1140293e-06,0.0013235481,89.337135,100,3929.3927993373845,6.7258566e-07,3929.3927993373845,131.32791,nan,50.5005296439516,8260,34852.258,20530.715,50.5005296439516,3.249573e-11,nan,1.1151935,2194.5352,6.7188323e-13,1,5.8653381514076575,50.5005296439516
5.990893841361131,2.4283677e-06,0.0012499361,68.91647,100,3745.230006879871,6.6565536e-07,3745.230006879871,152.7168,nan,49.87716881121056,8346,33541.418,19156.732,49.87716881121056,2.535351e-11,nan,1.0974671,2060.7732,1.4728959e-12,1,7.386720143083256,49.87716881121056
6.175889328063241,0.00029533636,0.00063775765,9.836875,100,4287.322983152799,6.8620994e-07,4287.322983152799,78.489944,,51.72615774718872,8096,32590.879,15612.33,51.72615774718872,4.3856186e-12,inf,1.0277091,955.14404,1.9719855e-10,1,11.113569729697344,51.72615774718872
6.159911297277319,5.958038e-06,0.0010814787,27.366402,100,4599.053869639097,6.8443484e-07,4599.053869639097,162.07028,,51.5662756773429,8117,46892.406,18987.062,51.5662756773429,1.1664667e-11,inf,1.0483459,1656.4968,3.88983e-12,1,6.652494340757277,51.5662756773429
