VanillaAvgRet,VarJ,AvgDiscRet,EpsThisIter,AvgEpLen,BatchSize,eRenyi2,VarVanillaIw,Bound,MaxNormIw,VarRet,AvgVanillaIw,ESSClassic,Delta,VarDiscRet,ESSRenyi,AvgRet,MinNormIw,VarNormIw,MinVanillaIw,AvgNormIw,IterType,J,MaxVanillaIw
-2281.75755841767,181.64113,-2281.75755841767,100,200.0,100,2.7595894,1.6257397,-857.01874,0.044222567,5241326.926508991,0.88096154,32.53275278043181,0.6,5241326.926508991,36.23727456696615,-2281.75755841767,4.2559454e-16,0.00020947732,3.7493243e-14,0.009999997,1,-76.130905,3.895838
-70.80816396609255,48.32849,-70.80816396609255,100,200.0,100,1.1088349,0.13202816,-267.31802,0.0136221815,145483.38555951667,0.97460306,87.90368024293268,0.6,145483.38555951667,90.18475461322113,-70.80816396609255,0.0011861447,1.389988e-05,0.115602024,0.01,1,-18.644724,1.3276219
-9.297253577088341,8.503164,-9.297253577088341,100,200.0,100,1.6309266,0.61094594,-11.297401,0.022178892,79.90135061757869,0.9912026,61.895720588508006,0.6,79.90135061757869,61.314837495296466,-9.297253577088341,1.2717969e-05,6.21839e-05,0.0012606084,0.01,1,-6.694783,2.1983776
-8.58458425443063,14.706859,-8.58458425443063,100,200.0,100,9.398363,8.590612,-9.463024,0.34351227,63.73255997891584,0.72871625,5.876971095582005,0.6,63.73255997891584,10.640150714903392,-8.58458425443063,6.3070654e-10,0.0016177343,4.596061e-08,0.010000002,1,-3.6490107,25.032299
-9.188771590301187,10.863284,-9.188771590301187,100,200.0,100,2.450744,1.5929714,-10.696726,0.032153375,64.78373646054817,1.0680968,41.97513654900913,0.6,64.78373646054817,40.80393689565252,-9.188771590301187,2.4312057e-13,0.00013963261,2.596763e-11,0.01,1,-7.5495987,3.4342916
-7.1620158890864865,11.164009,-7.1620158890864865,100,200.0,100,3.5730364,1.8542039,-7.567442,0.078325935,46.65784457274054,0.6122778,16.958890126074404,0.6,46.65784457274054,27.987400043546145,-7.1620158890864865,8.165164e-37,0.0004946074,4.999349e-35,0.010000002,1,-3.9771616,4.795723
-7.532211377239649,7.1457453,-7.532211377239649,100,200.0,100,1.2840437,0.36073118,-9.127546,0.0216378,44.42260137180172,1.047574,75.4475681587391,0.6,44.42260137180172,77.87897122168377,-7.532211377239649,0.00025221435,3.28711e-05,0.02642132,0.009999999,1,-7.0670137,2.2667196
-7.607178778942953,7.14567,-7.607178778942953,100,200.0,100,1.042837,0.037913643,-9.464866,0.019092906,55.011683511553144,1.0157139,96.4895179148289,0.6,55.011683511553144,95.89226094201945,-7.607178778942953,0.008685273,3.6749605e-06,0.88217527,0.01,1,-7.51553,1.939293
-6.860170982103066,7.979566,-6.860170982103066,100,200.0,100,1.5339429,0.54676354,-8.0963335,0.025140988,50.167409286860874,0.9615,63.071100246170246,0.6,50.167409286860874,65.19147325004123,-6.860170982103066,4.466449e-05,5.9142672e-05,0.004294491,0.010000002,1,-5.7115464,2.417306
-7.678012827753901,8.661259,-7.678012827753901,100,200.0,100,2.1072595,1.1705434,-8.7976,0.03237457,49.00167795201463,0.958007,44.19582840436736,0.6,49.00167795201463,47.4549999338122,-7.678012827753901,1.13931456e-07,0.0001275411,1.0914713e-05,0.01,1,-6.047225,3.1015062
-8.057099678166185,7.5917425,-8.057099678166185,100,200.0,100,1.1769022,0.15007049,-9.839536,0.013691635,53.320020496261705,1.0596033,88.31380425408156,0.6,53.320020496261705,84.96882929482098,-8.057099678166185,0.00022597921,1.3366224e-05,0.023944832,0.01,1,-7.775139,1.4507703
-7.694412094983182,6.977435,-7.694412094983182,100,200.0,100,1.0640378,0.060266543,-9.481443,0.0132287815,47.023121158736956,1.0068605,94.44175306927714,0.6,47.023121158736956,93.98162359973273,-7.694412094983182,0.0032876811,5.944806e-06,0.33102363,0.01,1,-7.5783906,1.3319538
-9.237599558287332,8.072061,-9.237599558287332,100,200.0,100,1.2544696,0.25479499,-10.956371,0.015575334,56.10958517448329,1.0204935,80.50119682213136,0.6,56.10958517448329,79.71496269119798,-9.237599558287332,3.5435016e-05,2.4466415e-05,0.0036161204,0.010000002,1,-8.802133,1.5894529
-8.552044620360938,9.8555765,-8.552044620360938,100,200.0,100,2.5000732,1.6429274,-9.6642,0.030176,53.85867780173729,1.1491238,44.808035645918125,0.6,53.85867780173729,39.99882892222604,-8.552044620360938,6.2958693e-13,0.00012441842,7.234733e-11,0.010000002,1,-6.648297,3.467596
-8.463449523372066,7.37885,-8.463449523372066,100,200.0,100,1.1577129,0.18876792,-10.2025585,0.020553548,49.14273876823301,1.0026007,84.32329851321556,0.6,49.14273876823301,86.37719840191112,-8.463449523372066,0.0016791153,1.8778985e-05,0.16834822,0.010000002,1,-8.174728,2.0607002
-7.730667702234668,7.5250635,-7.730667702234668,100,200.0,100,5.7973685,3.6367764,-7.702042,0.10795925,45.70529556661621,0.76081336,13.850272224206241,0.6,45.70529556661621,17.249205315067993,-7.730667702234668,,0.0006282904,,0.009999999,1,-3.089148,8.213684
-7.730667702234668,nan,-7.72593352754617,100,200.0,200,nan,nan,nan,nan,45.70529556661621,inf,nan,0.6,48.91293075179548,nan,-7.730667702234668,nan,nan,0.121748045,nan,,nan,inf
-8.107519497919473,6.9434667,-8.107519497919473,100,200.0,200,1.22195,0.19287406,-9.012029,0.007354397,50.028390148595314,1.042697,169.99363002867187,0.6,50.028390148595314,163.6728107811747,-8.107519497919473,2.511943e-05,4.4350413e-06,0.0052383905,0.005,1,-7.5145187,1.5336814
-7.740578268941731,7.211732,-7.740578268941731,100,200.0,200,1.0,,-9.643992,0.01,52.53441456217073,1.0,100.0,0.6,52.53441456217073,200.0,-7.740578268941731,0.01,3.5044917e-18,1.0,0.009999998,2,-7.740578,1.0
-6.902858697979708,9.334819,-6.902858697979708,100,200.0,200,2.6851156,1.730001,-8.522362,0.01583353,42.92458318019682,1.1801863,89.45113505842389,0.6,42.92458318019682,74.48468952444512,-6.902858697979708,2.4984706e-24,3.1051695e-05,5.897321e-22,0.005,1,-6.2969685,3.7373028
-8.841061506895228,7.640591,-8.841061506895228,100,200.0,200,1.0,,-10.743677,0.01,58.968319872430676,1.0,100.0,0.6,58.968319872430676,200.0,-8.841061506895228,0.01,3.5044917e-18,1.0,0.009999998,2,-8.841062,1.0
-6.902858697979708,2.3633085e-05,-9.129793392624014,100,200.0,300,nan,inf,-inf,0.99999845,42.92458318019682,8.478439e+18,,0.6,49.50645567213494,nan,-6.902858697979708,1.5779592e-22,0.004999984,0.26757264,0.005,,-4.413799,1.6956852e+21
-8.102207278637746,9.76258,-8.102207278637746,100,200.0,300,2.6114495,1.631468,-8.3946905,0.011189882,56.58986215071278,1.0793353,125.22039542727455,0.6,56.58986215071278,114.87873010412561,-8.102207278637746,4.1750223e-30,1.556049e-05,1.3518747e-27,0.0033333334,1,-6.6027627,3.6232905
-7.092018709552,6.5883183,-7.092018709552,100,200.0,300,1.0,,-8.989481,0.01,43.84438247934301,1.0,100.0,0.6,43.84438247934301,300.0,-7.092018709552,0.01,3.5044917e-18,1.0,0.009999998,2,-7.092018,1.0
-7.926328978640149,6.8718753,-7.926328978640149,100,200.0,300,1.0,,-8.850883,0.005,51.20340044061704,1.0,200.00000010221265,0.6,51.20340044061704,300.0,-7.926328978640149,0.005,2.179301e-19,1.0,0.0049999994,2,-7.5091734,1.0
-6.606828745869323,6.9432755,-6.606828745869323,100,200.0,300,1.1229563,0.07454364,-8.243972,0.011378749,36.04663022128784,0.9834533,278.5990942249411,0.6,36.04663022128784,267.15198661576807,-6.606828745869323,0.0028044214,8.5636844e-07,0.8274052,0.0033333332,1,-7.069691,3.3571405
-7.909922671614695,7.410181,-7.909922671614695,100,200.0,300,1.0,,-9.7960205,0.01,55.46543917881105,1.0,100.0,0.6,55.46543917881105,300.0,-7.909922671614695,0.01,3.5044917e-18,1.0,0.009999998,2,-7.909922,1.0
