VarRet,J,AvgNormIw,AvgRet,MaxNormIw,AvgVanillaIw,MaxVanillaIw,VarNormIw,BatchSize,VarDiscRet,ESSRenyi,ESSClassic,AvgDiscRet,MinNormIw,MinVanillaIw,Bound,VarVanillaIw,AvgEpLen,VarJ,eRenyi2
49527.5460040063,849.6091,0.009999998,1917.9963643313758,0.01,1.0,1.0,3.5044917e-18,100,2744.3759117654604,inf,100.0,849.6091193058371,0.01,1.0,849.6091,,192.05,52.124203,
12510.6280456862,860.0266,0.009999998,1963.8688332133368,0.01,1.0,1.0,3.5044917e-18,100,380.93251590641717,inf,100.0,860.0265837947429,0.01,1.0,860.0266,,196.55,19.419659,
61990.32802720001,847.03625,0.009999998,1909.7518097394518,0.01,1.0,1.0,3.5044917e-18,100,3611.7698068642712,inf,100.0,847.0362479514806,0.01,1.0,847.03625,,191.19,59.796753,
21292.994991183525,858.57,0.009999998,1959.6456048734672,0.01,1.0,1.0,3.5044917e-18,100,844.5744139785972,inf,100.0,858.5700744779576,0.01,1.0,858.57,,196.13,28.915888,
27306.831738740224,856.4025,0.009999998,1949.337157919556,0.01,1.0,1.0,3.5044917e-18,100,1372.454392016619,inf,100.0,856.4025694826659,0.01,1.0,856.4025,,195.13,36.86095,
31153.68852933591,856.4132,0.009999998,1951.56484287465,0.01,1.0,1.0,3.5044917e-18,100,1462.5528928905221,inf,100.0,856.4132839492681,0.01,1.0,856.4132,,195.3,38.05164,
25303.9782164586,857.9536,0.009999998,1958.4661516339331,0.01,1.0,1.0,3.5044917e-18,100,1162.868216191001,inf,100.0,857.9536293952556,0.01,1.0,857.9536,,195.99,33.92992,
32561.57029585331,855.59906,0.009999998,1947.3461391747371,0.01,1.0,1.0,3.5044917e-18,100,1673.380765467876,inf,100.0,855.5991145155339,0.01,1.0,855.59906,,194.92,40.70193,
29561.5886050859,856.2191,0.009999998,1948.8504969901032,0.01,1.0,1.0,3.5044917e-18,100,1320.6968679857414,inf,100.0,856.2191662435345,0.01,1.0,856.2191,,195.05,36.15923,
33280.09580293064,854.52673,0.009999998,1940.0080691161193,0.01,1.0,1.0,3.5044917e-18,100,1650.5588696086843,inf,100.0,854.5266987067828,0.01,1.0,854.52673,,194.18,40.42342,
21451.47574335907,857.91656,0.009999998,1955.4959567075782,0.01,1.0,1.0,3.5044917e-18,100,933.8511645732218,inf,100.0,857.9165941743807,0.01,1.0,857.91656,,195.73,30.4058,
19247.780447152873,859.2661,0.009999998,1963.2575011858344,0.01,1.0,1.0,3.5044917e-18,100,757.0117684573007,inf,100.0,859.2661029876647,0.01,1.0,859.2661,,196.45,27.375929,
26994.797040330122,857.54694,0.009999998,1956.141774928514,0.01,1.0,1.0,3.5044917e-18,100,1104.8470830378235,inf,100.0,857.5469532803284,0.01,1.0,857.54694,,195.73,33.072628,
24561.50204002607,857.1357,0.009999998,1951.6443016480282,0.01,1.0,1.0,3.5044917e-18,100,1005.6284408483896,inf,100.0,857.1356913046518,0.01,1.0,857.1357,,195.34,31.55269,
25907.879767250633,857.7224,0.009999998,1957.059078986235,0.01,1.0,1.0,3.5044917e-18,100,1152.8839341700866,inf,100.0,857.7225157215781,0.01,1.0,857.7224,,195.85,33.783947,
37068.20632861488,851.5759,0.009999998,1921.2145071245543,0.01,1.0,1.0,3.5044917e-18,100,1607.2569955287695,inf,100.0,851.5759618197568,0.01,1.0,851.5759,,192.4,39.889652,
56157.48395016908,847.0099,0.009999998,1904.524196675308,0.01,1.0,1.0,3.5044917e-18,100,2989.1947474914423,inf,100.0,847.0099180494585,0.01,1.0,847.0099,,190.73,54.39947,
35332.657966260165,853.1943,0.009999998,1931.08234058341,0.01,1.0,1.0,3.5044917e-18,100,1471.047066234275,inf,100.0,853.1943017234687,0.01,1.0,853.1943,,193.32,38.16198,
50829.69425673962,850.21924,0.009999998,1921.7464692761378,0.01,1.0,1.0,3.5044917e-18,100,2445.4348340150946,inf,100.0,850.2192923735943,0.01,1.0,850.21924,,192.37,49.20346,
15404.975003557995,859.9449,0.009999998,1966.0208888914995,0.01,1.0,1.0,3.5044917e-18,100,673.9790250753214,inf,100.0,859.9448676747287,0.01,1.0,859.9449,,196.77,25.830975,
