Var_J,EpisodesSoFar,entropy,meankl,ev_tdlam_before,Step_size,surrgain,DiscEpRewMean,TimeElapsed,J_hat,optimgain,entloss,EpRewMean,EpLenMean,SampleRenyi2,TimestepsSoFar,EpThisIter
67.78133392333984,849,1.41399,0.00949632,-0.000214457511902,1.0,0.0165502,211.196517458,30.55811357498169,253.48202514648438,0.0165502,,226.548657175,23.5571260306,1.48971,20000,849
192.5187530517578,1527,1.4118,0.00967846,0.000450789928436,1.0,0.0172478,260.803312089,56.55500650405884,339.03125,0.0172478,,286.284835435,29.4985250737,2.00096,40000,678
1410.906982421875,2012,1.39214,0.00966973,6.83069229126e-05,1.0,0.020277,353.239925636,82.36634588241577,508.010498046875,0.020277,,404.171280867,41.2371134021,1.24562,60000,485
2100.240966796875,2330,1.37547,0.00951634,-0.000380754470825,1.0,0.0244824,503.284371219,107.6364529132843,692.993408203125,0.0244824,,621.75119945,62.893081761,1.05224,80000,318
3016.301513671875,2526,1.35504,0.00940227,-0.000329256057739,1.0,0.0192464,742.68527611,133.8890197277069,931.793212890625,0.0192464,,1015.15251023,102.040816327,3.23529,100000,196
2881.38134765625,2671,1.32911,0.00893142,8.04662704468e-06,1.0,0.00589943,928.740437154,157.56135392189026,953.7356567382812,0.00589943,,1375.91158251,137.931034483,1.06731,120000,145
2324.774169921875,2786,1.36473,0.00898564,-0.0111517906189,1.0,0.00651602,1116.29974736,180.93557476997375,1096.18115234375,0.00651602,,1737.60542652,173.913043478,6.16046,140000,115
2957.45166015625,2896,1.31402,0.00859096,-0.0599534511566,1.0,0.00318341,1161.81359996,204.6842062473297,1130.4920654296875,0.00318341,,1816.99623544,181.818181818,23.2283,160000,110
869.832763671875,3006,1.2447,0.0091824,-0.179389953613,1.0,0.00189736,1160.9195227,228.18241691589355,1189.0556640625,0.00189736,,1816.93856358,181.818181818,1.11532,180000,110
834.069091796875,3111,1.24998,0.00968989,-0.284731030464,1.0,0.00440671,1211.97021041,252.44399666786194,1202.9637451171875,0.00440671,,1903.98753671,190.476190476,130.334,200000,105
3430.765625,3232,1.24959,0.00958336,-0.416490197182,1.0,0.00393339,1063.2933392,276.44058418273926,1020.4987182617188,0.00393339,,1650.87006636,165.289256198,8.02051,220000,121
8183.51953125,3368,1.26959,0.00890889,-0.608203530312,1.0,0.00295045,958.288778487,301.59088039398193,898.9255981445312,0.00295045,,1467.73468474,147.058823529,38.4115,240000,136
5838.07373046875,3511,1.2217,0.0101846,-0.556531071663,1.0,0.00186213,922.571903021,326.6983859539032,808.3848266601562,0.00186213,,1395.27136128,139.86013986,8.64007,260000,143
4928.43994140625,3658,1.25555,0.00890476,-0.514561414719,1.0,0.00356615,893.283052976,352.79222655296326,855.6590576171875,0.00356615,,1357.17574476,136.054421769,69.3052,280000,147
4638.1025390625,3823,1.23706,0.00898395,-0.687857270241,1.0,0.00414033,812.632728402,378.67706322669983,722.5882568359375,0.00414033,,1207.87919048,121.212121212,1.25854,300000,165
4027.451904296875,3985,1.28468,0.00869521,-0.906358838081,1.0,0.00251053,828.273924145,407.2305793762207,786.24951171875,0.00251053,,1230.50018139,123.456790123,1.43103,320000,162
3850.21875,4152,1.30183,0.00898554,-0.807104706764,1.0,0.00448411,810.671955236,435.2618923187256,736.5155639648438,0.00448411,,1193.28113188,119.760479042,7.55417,340000,167
4476.45361328125,4313,1.27727,0.00825576,-1.05728435516,1.0,0.00228435,836.279180912,461.03297543525696,795.7793579101562,0.00228435,,1238.16069773,124.223602484,54.3816,360000,161
3056.698974609375,4489,1.23584,0.00979495,-1.09532809258,1.0,0.00246509,770.965264776,491.3936767578125,598.3598022460938,0.00246509,,1131.75189133,113.636363636,1.04967,380000,176
12696.7275390625,4682,1.16429,0.0104128,-1.26700973511,1.0,0.0032141,735.227668707,520.3509554862976,786.115234375,0.0032141,,1031.12447566,103.626943005,12.9365,400000,193
5816.86083984375,4872,1.13697,0.0090804,-1.41769838333,1.0,0.00381587,743.483732925,550.1506371498108,728.0145263671875,0.00381587,,1047.62422493,105.263157895,54.7881,420000,190
2170.736083984375,5067,1.10008,0.00965953,-1.27558732033,1.0,0.00359506,739.297951,578.0260584354401,679.6535034179688,0.00359506,,1020.51877705,102.564102564,1.15283,440000,195
1408.5858154296875,5261,1.03012,0.0090898,-1.49763345718,1.0,0.00130584,741.755557491,605.8851916790009,630.7355346679688,0.00130584,,1025.73100533,103.092783505,1.92496,460000,194
2058.854736328125,5460,1.05901,0.00837546,-1.37835526466,1.0,0.00290979,737.341150671,632.7209475040436,690.0499267578125,0.00290979,,999.756229618,100.502512563,2.98927,480000,199
3168.579345703125,5659,1.06225,0.00942533,-1.22908973694,1.0,0.00453178,738.272586535,661.0762467384338,657.9415893554688,0.00453178,,999.804417973,100.502512563,1.29789,500000,199
2542.046630859375,5857,1.07253,0.00915723,-1.39194202423,1.0,0.00669579,744.514492419,689.2830724716187,622.7577514648438,0.00669579,,1004.85529688,101.01010101,1.10616,520000,198
5238.65576171875,6057,1.01122,0.00976934,-1.56334495544,1.0,0.000869298,739.751375005,718.9981734752655,800.8942260742188,0.000869298,,994.661889941,100.0,1.70491,540000,200
2036.3890380859375,6257,0.973288,0.0104209,-1.40269303322,1.0,0.00270497,741.559443973,749.0766339302063,636.6320190429688,0.00270497,,994.693656408,100.0,1.25398,560000,200
2471.6943359375,6457,0.98135,0.00921146,-1.50723099709,1.0,0.00509918,748.107067056,777.5418930053711,689.460205078125,0.00509918,,994.6594756,100.0,1.03356,580000,200
1336.7059326171875,6657,0.895857,0.00976298,-1.61384916306,1.0,0.00208583,750.533042581,805.153103351593,712.37255859375,0.00208583,,994.622441718,100.0,3.2425,600000,200
1016.7225341796875,6857,0.897211,0.00818433,-1.51569724083,1.0,0.00241691,754.243574832,834.8958852291107,721.2913818359375,0.00241691,,994.611294958,100.0,1.5226,620000,200
741.7896728515625,7057,0.882326,0.00970705,-1.51870107651,1.0,0.0038424,762.162609052,864.42635679245,668.889404296875,0.0038424,,994.577273924,100.0,1.26634,640000,200
571.802978515625,7257,0.836158,0.0102918,-1.444668293,1.0,0.00190922,765.611286298,893.4835169315338,692.1434326171875,0.00190922,,994.575983138,100.0,1.85709,660000,200
895.0888671875,7457,0.892311,0.00796862,-1.34406065941,1.0,0.00338552,768.652157962,925.7316536903381,745.5572509765625,0.00338552,,994.583211723,100.0,2.4129,680000,200
494.7587890625,7657,0.941751,0.00872851,-1.25162339211,1.0,0.00328728,773.850604049,955.129955291748,769.30712890625,0.00328728,,994.58435655,100.0,2.66627,700000,200
1118.647705078125,7857,0.91746,0.00871599,-1.13851928711,1.0,0.00424321,774.370406171,985.1071989536285,811.4783325195312,0.00424321,,994.539312759,100.0,1.42691,720000,200
302.83123779296875,8057,0.914687,0.00927865,-1.13277101517,1.0,0.00722809,771.668910393,1016.7253665924072,691.4277954101562,0.00722809,,994.495895933,100.0,1.04778,740000,200
313.49212646484375,8257,0.920898,0.00862621,-1.03041148186,1.0,0.00248154,775.975669441,1048.180168390274,784.2937622070312,0.00248154,,994.507267553,100.0,3.10585,760000,200
216.96624755859375,8457,0.861601,0.0105405,-0.962850451469,1.0,0.00254464,775.450396356,1079.8235020637512,723.33349609375,0.00254464,,994.465408188,100.0,2.27465,780000,200
110.9302978515625,8657,0.898898,0.00882638,-0.956357717514,1.0,0.00298018,777.767707456,1111.209661245346,731.2869262695312,0.00298018,,994.462348779,100.0,2.24312,800000,200
193.04356384277344,8860,0.915553,0.00750287,-0.890000104904,1.0,0.00125146,768.652941086,1141.4247829914093,767.3714599609375,0.00125146,,979.605844526,98.5221674877,1.49099,820000,203
250.3440399169922,9060,0.911112,0.00872122,-0.877120018005,1.0,0.00328783,778.148926136,1170.74875497818,760.118408203125,0.00328783,,994.45781879,100.0,1.22843,840000,200
808.0369873046875,9260,0.866095,0.00962847,-0.787746667862,1.0,0.00247422,775.625074376,1201.670690536499,782.171142578125,0.00247422,,994.426446353,100.0,1.83749,860000,200
315.5914306640625,9460,0.782355,0.0100368,-0.772189497948,1.0,0.00211844,778.216436133,1231.4646890163422,757.1207885742188,0.00211844,,994.425855358,100.0,3.73324,880000,200
141.34768676757812,9660,0.764769,0.0100644,-0.70017516613,1.0,0.00336429,780.124534343,1263.5618517398834,754.1369018554688,0.00336429,,994.39478423,100.0,2.09296,900000,200
128.24404907226562,9865,0.75546,0.00734113,-0.660146594048,1.0,0.00203908,764.391385797,1294.0428156852722,780.60791015625,0.00203908,,969.834272595,97.5609756098,2.58661,920000,205
150.41441345214844,10065,0.717904,0.00737004,-0.60859310627,1.0,0.00187168,781.940379811,1325.1294441223145,784.3145141601562,0.00187168,,994.359854214,100.0,2.49761,940000,200
153.05764770507812,10267,0.689662,0.00670636,-0.579359531403,1.0,0.00176304,773.761857472,1355.0171828269958,753.2053833007812,0.00176304,,984.38929189,99.0099009901,2.33082,960000,202
59.778099060058594,10467,0.669893,0.00959019,-0.527595877647,1.0,0.00476088,782.651072506,1387.2670392990112,762.688720703125,0.00476088,,994.321211918,100.0,3.2476,980000,200
253.4578857421875,10673,0.669161,0.01002,-0.541786074638,1.0,0.00317047,760.801622494,1420.3856112957,760.7761840820312,0.00317047,,965.078084359,97.0873786408,2.1608,1000000,206
422.18353271484375,10895,0.647959,0.00861772,-0.559646606445,1.0,0.00199851,707.748514205,1453.0837457180023,704.5941162109375,0.00199851,,894.757815656,90.0900900901,4.70475,1020000,222
380.3592834472656,11120,0.638193,0.0084317,-0.54555439949,1.0,0.00258775,698.538913829,1484.5523421764374,719.6923217773438,0.00258775,,882.532470698,88.8888888889,1.46187,1040000,225
69.03132629394531,11323,0.62011,0.00886771,-0.472657561302,1.0,0.00189056,771.706981432,1515.5846219062805,766.8458251953125,0.00189056,,979.362413799,98.5221674877,3.96603,1060000,203
249.8365478515625,11540,0.603118,0.00788512,-0.466402411461,1.0,0.00318387,723.5534137,1547.6847569942474,727.021484375,0.00318387,,915.348451036,92.1658986175,6.31257,1080000,217
91.22480010986328,11743,0.657868,0.00881693,-0.396127581596,1.0,0.0025491,771.784806389,1580.2798779010773,770.6456909179688,0.0025491,,979.419695544,98.5221674877,1.0103,1100000,203
281.84783935546875,11956,0.666015,0.00975377,-0.409088730812,1.0,0.00555018,736.559862159,1613.5453503131866,718.709228515625,0.00555018,,932.814955287,93.896713615,3.3948,1120000,213
162.11929321289062,12160,0.677125,0.00928533,-0.300475239754,1.0,0.0011157,767.5661704,1645.7159397602081,759.1237182617188,0.0011157,,974.450888061,98.0392156863,2.15817,1140000,204
378.48870849609375,12381,0.659668,0.00776626,-0.345726728439,1.0,0.00303198,710.652888821,1679.4470603466034,739.5237426757812,0.00303198,,898.751555404,90.4977375566,3.60841,1160000,221
129.2305450439453,12588,0.612508,0.00938146,-0.24238884449,1.0,0.00347235,757.114121847,1712.165043592453,740.9807739257812,0.00347235,,960.254299778,96.6183574879,1.83002,1180000,207
410.9201965332031,12812,0.582806,0.00828943,-0.276311635971,1.0,0.00150915,702.459937368,1745.6686842441559,687.7339477539062,0.00150915,,886.555670378,89.2857142857,3.40046,1200000,224
507.1479187011719,13043,0.607993,0.00876299,-0.310431361198,1.0,0.00495753,681.541476186,1779.9368147850037,687.9283447265625,0.00495753,,859.363759119,86.5800865801,1.0299,1220000,231
258.88800048828125,13257,0.601277,0.00557837,-0.186192631721,1.0,0.00191948,733.245974128,1816.474107503891,754.8461303710938,0.00191948,,928.45578704,93.4579439252,2.28908,1240000,214
118.19017028808594,13460,0.56677,0.0101728,-0.113029360771,1.0,0.00477019,772.052945588,1849.3734767436981,760.92138671875,0.00477019,,979.384040622,98.5221674877,2.72681,1260000,203
