VarDiscRet,J,BatchSize,AvgEpLen,VarJ,MinNormIw,AvgRet,MaxNormIw,MaxVanillaIw,MinVanillaIw,eRenyi2,AvgVanillaIw,ESSClassic,AvgNormIw,VarVanillaIw,VarNormIw,ESSRenyi,AvgDiscRet,Bound,VarRet
4392402.075036766,-170.9478,100,200.0,735.9793,,-4066.23450637783,0.10208942,8.486145,,5.9185724,0.83124626,14.504418484058938,0.01,4.1140313,0.0005953991,16.895966257567387,-4066.23450637783,-1414.9741,4392402.075036766
232173.6565840553,-22.237682,100,200.0,72.70824,0.0010524379,-99.50709262339888,0.014601056,1.4440069,0.104083404,1.1691551,0.98897433,85.4694795434562,0.01,0.16795972,1.7172562e-05,85.53184963799444,-99.50709262339888,-281.26654,232173.6565840553
126441.6100911893,-14.294537,100,200.0,31.762548,0.0005652507,-70.8926256994151,0.013028228,1.2841057,0.055712998,1.086886,0.9856334,90.50456351216718,0.009999999,0.10295331,1.0597647e-05,92.0059652572136,-70.8926256994151,-241.41853,126441.6100911893
62.609723883313464,-11.488216,100,200.0,34.003246,0.0030618932,-8.083912717213288,0.14984725,1.0166522e-20,2.0773691e-22,nan,6.7845905e-22,16.858135740742238,0.010000002,2.293e-42,0.0004981825,nan,-8.083912717213288,-7.818808,62.609723883313464
