AvgRet,VanillaAvgRet,EpsThisIter,VarRet,J,ESSClassic,MinVanillaIw,BatchSize,AvgDiscRet,eRenyi2,MinNormIw,AvgNormIw,VarVanillaIw,VarJ,MaxNormIw,AvgEpLen,VarDiscRet,IterType,VarNormIw,ESSRenyi,AvgVanillaIw,MaxVanillaIw,Bound
23.724699101179166,23.724699101179166,100,1066.8394873408631,93.55777,1.000174596621677,0.16007237,100,23.724699101179166,1.1008304,1.531202e-07,0.01,10926753000.0,0.049873684,0.99991274,107.61,1066.8394873408631,1,0.009998238,90.8405116284862,10454.034,1045312.1,85.216446
23.724699101179166,23.724699101179166,100,1066.8394873408631,17.760029,72.02391490884281,9.56652e-07,200,20.35748481864036,1.097139,6.6841475e-09,0.01,0.80369455,44.99038,0.043649137,107.61,1336.7774046263046,,3.923513e-05,182.29230738974618,1.4312252,6.2471743,6.907114
25.58036186944032,25.58036186944032,100,1080.5185846918587,131.36317,1.0003134108827922,0.22275276,200,25.58036186944032,1.1212432,1.7793941e-07,0.0050000013,7833128000.0,0.20792226,0.99984336,104.7,1080.5185846918587,1,0.004998425,178.3734279429323,6259.2305,1251650.0,123.08425
29.1486560413055,29.1486560413055,100,1272.7659438654641,29.148653,100.0,1.0,200,29.1486560413055,1.0,0.01,0.009999998,,35.497017,0.01,105.8,1272.7659438654641,2,3.5044917e-18,200.0,1.0,1.0,18.578514
25.58036186944032,25.58036186944032,100,1080.5185846918587,26.616842,149.43081891233754,7.989454e-07,300,22.369565387511503,1.1171865,2.994254e-09,0.005,0.6053682,43.514084,0.016824743,104.7,1373.5870698825404,,8.502813e-06,268.53169776047736,1.334131,4.489282,17.884422
28.126680878995504,28.126680878995504,100,1380.5060372955068,131.35176,1.000523661029136,0.37989038,300,28.126680878995504,1.1047622,3.4628766e-07,0.0033333334,4009528000.0,0.45240423,0.9997383,108.93,1380.5060372955068,1,0.003331583,271.55165241835994,3656.79,1096749.9,124.641914
26.52169348356218,26.52169348356218,100,1511.832009433472,26.521694,100.0,1.0,300,26.52169348356218,1.0,0.01,0.009999998,,38.68738,0.01,107.0,1511.832009433472,2,3.5044917e-18,300.0,1.0,1.0,15.66048
22.03234205692504,22.03234205692504,100,1450.9979184985928,24.277018,200.00000010221265,1.0,300,22.03234205692504,1.0,0.005,0.0049999994,,38.361954,0.005,105.62,1450.9979184985928,2,2.179301e-19,300.0,1.0,1.0,16.59698
28.126680878995504,28.126680878995504,100,1380.5060372955068,22.117895,264.8746166412875,9.117849e-07,400,19.141387188540772,1.1007307,2.5992348e-09,0.003333333,0.18192068,39.156944,0.007504034,108.93,1589.9034709399061,,1.4783876e-06,363.394984273736,1.1692991,2.632338,12.275776
19.48821813366815,19.48821813366815,100,1485.811299472982,131.3703,1.0001667176950677,0.14601868,400,19.48821813366815,1.173265,2.86363e-08,0.0025,64990573000.0,0.15096648,0.9999167,101.43,1485.811299472982,1,0.0024995827,340.92895186576794,12747.691,5098651.5,125.38196
18.380097720089974,18.380097720089974,100,1558.2543380718348,18.380098,100.0,1.0,400,18.380097720089974,1.0,0.01,0.009999998,,39.276863,0.01,99.88,1558.2543380718348,2,3.5044917e-18,400.0,1.0,1.0,6.9252586
