MinNormIw,AvgEpLen,eRenyi2,ESSRenyi,VarRet,Bound,VanillaAvgRet,AvgRet,MaxNormIw,VarNormIw,MaxVanillaIw,VarVanillaIw,VarDiscRet,VarJ,AvgVanillaIw,ESSClassic,J,AvgNormIw,MinVanillaIw,AvgDiscRet,BatchSize
5.8372038e-08,304.96,8.040213,12.437482015293021,1716862.5354488324,3083.248,3039.674930773771,3039.674930773771,0.46217704,0.0022311793,56.31522,33.126022,1716862.5354488324,3663.9585,1.2184772,4.3311281975732605,4276.4673,0.010000002,7.1125e-06,3039.674930773771,100
1.2258871e-06,290.18,3.8623095,25.891244899596906,1847641.1999175742,2756.6304,2891.991679070081,2891.991679070081,0.14295186,0.00040876493,18.942286,7.177263,1847641.1999175742,2859.8394,1.3250815,19.814643145966855,3583.6392,0.010000002,0.00016244003,2891.991679070081,100
6.298952e-05,306.04,3.3039813,30.266515090090838,2162023.55091219,2855.3855,3051.149433599061,3051.149433599061,0.14720362,0.00031654548,18.254625,4.867937,2162023.55091219,2046.6661,1.2400935,24.190813805746807,3620.2866,0.010000002,0.0078112893,3051.149433599061,100
2.018077e-09,287.01,6.1883106,16.159499108787696,1720380.35437591,2944.6157,2860.1824867483137,2860.1824867483137,0.3631487,0.0014721922,49.417793,27.26229,1720380.35437591,3941.7278,1.3608143,6.420666941307161,3991.4368,0.01,2.7462283e-07,2860.1824867483137,100
,290.52,9.55925,10.46107187038589,1900359.1899356074,3214.097,2895.5290438327133,2895.5290438327133,0.31089187,0.0015136637,33.996872,18.100416,1900359.1899356074,2276.353,1.0935272,6.255758802153395,4515.155,0.01,,2895.5290438327133,100
6.316197e-10,290.4,5.167179,19.352919245946055,1805947.7444690429,2880.0535,2893.8382725343045,2893.8382725343045,0.35519677,0.0013581027,50.227158,27.156368,1805947.7444690429,3979.975,1.4140657,6.922707916769023,3836.61,0.01,8.931518e-08,2893.8382725343045,100
3.0618197e-05,284.86,1.0000019,99.99980926550052,1633044.893666064,2873.8186,2838.4700469915224,2838.4700469915224,0.07514405,0.00013817036,7.0446544,1.2143532,1633044.893666064,2170.762,0.9374866,42.23175035543488,3294.6294,0.010000002,0.0028704149,2838.4700469915224,100
4.920853e-13,296.69,9.323601,10.725469963496154,1880805.1016755872,3102.1418,2957.350995206105,2957.350995206105,0.63424706,0.0040333928,72.53679,52.75581,1880805.1016755872,4092.2183,1.1436677,2.4431599575032545,4387.069,0.01,5.6278208e-11,2957.350995206105,100
4.1159882e-17,290.37,6.3418627,15.768237987646478,1758981.8889382822,2967.0557,2893.511191636179,2893.511191636179,0.39946714,0.0017474,49.979362,27.35342,1758981.8889382822,3536.323,1.2511507,5.464701479563133,4026.785,0.01,5.149722e-15,2893.511191636179,100
,272.65,9.9878845,10.012130174802847,1692434.4419802842,3401.3325,2716.0731906534174,2716.0731906534174,0.4625134,0.0036185572,20.331167,6.992162,1692434.4419802842,1403.0282,0.43958008,2.7156408146782356,4731.239,0.01,,2716.0731906534174,100
1.8136298e-11,313.66,7.6495204,13.072714994888171,2016022.7662321741,3252.975,3127.0404854501885,3127.0404854501885,0.6138078,0.003777597,101.57788,103.45443,2016022.7662321741,3732.6782,1.654881,2.604288282943822,4416.8423,0.01,3.0013414e-09,3127.0404854501885,100
0.00030546624,301.51,1.5052037,66.43618960787748,1688685.8125173864,2736.0232,3005.329367448151,3005.329367448151,0.036983,3.8979895e-05,3.3505964,0.31994894,1688685.8125173864,1429.6808,0.9059829,72.15523966615483,3252.302,0.01,0.02767472,3005.329367448151,100
0.0017781985,279.89,1.408368,71.00416979600985,1786756.6128873127,2477.4973,2788.9067317828526,2788.9067317828526,0.02895515,3.0992862e-05,2.832893,0.29666778,1786756.6128873127,1403.6089,0.97837275,76.52109506380074,2976.8916,0.01,0.1739741,2788.9067317828526,100
0.01,286.09,1.0,100.0,1899580.2122127982,2430.1208,2850.9313919091005,2850.9313919091005,0.01,3.5044917e-18,1.0,,1899580.2122127982,1371.344,1.0,100.0,2850.9314,0.009999998,1.0,2850.9313919091005,100
0.01,293.93,1.0,100.0,1960001.5247757905,2508.741,2929.5511713439405,2929.5511713439405,0.01,3.5044917e-18,1.0,,1960001.5247757905,1392.9829,1.0,100.0,2929.551,0.009999998,1.0,2929.5511713439405,100
0.01,322.22,1.0,100.0,1810408.054538389,2792.0771,3212.887835685922,3212.887835685922,0.01,3.5044917e-18,1.0,,1810408.054538389,1338.7697,1.0,100.0,3212.8877,0.009999998,1.0,3212.887835685922,100
0.01,294.99,1.0,100.0,1620941.1961456446,2519.271,2940.081645232843,2940.081645232843,0.01,3.5044917e-18,1.0,,1620941.1961456446,1266.78,1.0,100.0,2940.0815,0.009999998,1.0,2940.081645232843,100
0.01,297.22,1.0,100.0,1963828.0961097605,2541.661,2962.47103351112,2962.47103351112,0.01,3.5044917e-18,1.0,,1963828.0961097605,1394.342,1.0,100.0,2962.471,0.009999998,1.0,2962.47103351112,100
0.01,288.89,1.0,100.0,1996848.9457398646,2458.6633,2879.4739394740777,2879.4739394740777,0.01,3.5044917e-18,1.0,,1996848.9457398646,1406.0159,1.0,100.0,2879.4739,0.009999998,1.0,2879.4739394740777,100
0.01,290.85,1.0,100.0,1741858.8026721692,2477.9023,2898.712550943699,2898.712550943699,0.01,3.5044917e-18,1.0,,1741858.8026721692,1313.1794,1.0,100.0,2898.7124,0.009999998,1.0,2898.712550943699,100
0.01,293.76,1.0,100.0,1371384.9484755448,2506.2727,2927.0834635045826,2927.0834635045826,0.01,3.5044917e-18,1.0,,1371384.9484755448,1165.1914,1.0,100.0,2927.0833,0.009999998,1.0,2927.0834635045826,100
0.01,286.12,1.0,100.0,1643981.5945887964,2430.5608,2851.371303191105,2851.371303191105,0.01,3.5044917e-18,1.0,,1643981.5945887964,1275.7513,1.0,100.0,2851.3713,0.009999998,1.0,2851.371303191105,100
0.01,296.39,1.0,100.0,1965707.963749306,2533.3496,2954.1585934675422,2954.1585934675422,0.01,3.5044917e-18,1.0,,1965707.963749306,1395.0093,1.0,100.0,2954.1587,0.009999998,1.0,2954.1585934675422,100
0.01,290.47,1.0,100.0,2005055.3455052623,2474.1597,2894.9706057032454,2894.9706057032454,0.01,3.5044917e-18,1.0,,2005055.3455052623,1408.902,1.0,100.0,2894.9702,0.009999998,1.0,2894.9706057032454,100
0.01,275.39,1.0,100.0,1826873.6177138293,2322.9026,2743.7117865255464,2743.7117865255464,0.01,3.5044917e-18,1.0,,1826873.6177138293,1344.8438,1.0,100.0,2743.712,0.009999998,1.0,2743.7117865255464,100
0.01,291.05,1.0,100.0,1694071.1914335634,2479.6118,2900.422284312448,2900.422284312448,0.01,3.5044917e-18,1.0,,1694071.1914335634,1295.0406,1.0,100.0,2900.4224,0.009999998,1.0,2900.422284312448,100
0.01,300.17,1.0,100.0,1758661.5350322877,2571.2402,2992.0509912766984,2992.0509912766984,0.01,3.5044917e-18,1.0,,1758661.5350322877,1319.498,1.0,100.0,2992.0508,0.009999998,1.0,2992.0509912766984,100
0.01,321.04,1.0,100.0,1776194.2145331218,2780.1602,3200.9707315762867,3200.9707315762867,0.01,3.5044917e-18,1.0,,1776194.2145331218,1326.0588,1.0,100.0,3200.9707,0.009999998,1.0,3200.9707315762867,100
0.01,291.94,1.0,100.0,1887385.0449560347,2488.6313,2909.4406363056346,2909.4406363056346,0.01,3.5044917e-18,1.0,,1887385.0449560347,1366.935,1.0,100.0,2909.4404,0.009999998,1.0,2909.4406363056346,100
0.01,286.73,1.0,100.0,1922413.0941229349,2436.7024,2857.5112318162787,2857.5112318162787,0.01,3.5044917e-18,1.0,,1922413.0941229349,1379.5612,1.0,100.0,2857.5112,0.009999998,1.0,2857.5112318162787,100
0.01,297.3,1.0,100.0,1679196.2824837966,2542.0977,2962.9052537964867,2962.9052537964867,0.01,3.5044917e-18,1.0,,1679196.2824837966,1289.3427,1.0,100.0,2962.9053,0.009999998,1.0,2962.9052537964867,100
0.01,296.57,1.0,100.0,2178653.481687242,2535.3894,2956.2001699708944,2956.2001699708944,0.01,3.5044917e-18,1.0,,2178653.481687242,1468.6276,1.0,100.0,2956.2,0.009999998,1.0,2956.2001699708944,100
0.01,282.53,1.0,100.0,1859696.5859808018,2394.719,2815.529508629802,2815.529508629802,0.01,3.5044917e-18,1.0,,1859696.5859808018,1356.8712,1.0,100.0,2815.5295,0.009999998,1.0,2815.529508629802,100
0.01,278.67,1.0,100.0,2071135.0705140103,2356.3513,2777.1609074715434,2777.1609074715434,0.01,3.5044917e-18,1.0,,2071135.0705140103,1431.93,1.0,100.0,2777.161,0.009999998,1.0,2777.1609074715434,100
0.01,300.73,1.0,100.0,1946570.2504826572,2576.9275,2997.7365598488977,2997.7365598488977,0.01,3.5044917e-18,1.0,,1946570.2504826572,1388.202,1.0,100.0,2997.7363,0.009999998,1.0,2997.7365598488977,100
0.01,289.96,1.0,100.0,2171833.3852237607,2468.9724,2889.7815708585877,2889.7815708585877,0.01,3.5044917e-18,1.0,,2171833.3852237607,1466.327,1.0,100.0,2889.7817,0.009999998,1.0,2889.7815708585877,100
0.01,283.93,1.0,100.0,1722319.894065344,2408.5686,2829.379035924617,2829.379035924617,0.01,3.5044917e-18,1.0,,1722319.894065344,1305.7935,1.0,100.0,2829.379,0.009999998,1.0,2829.379035924617,100
0.01,288.65,1.0,100.0,1806441.150683485,2456.2856,2877.0954087970917,2877.0954087970917,0.01,3.5044917e-18,1.0,,1806441.150683485,1337.302,1.0,100.0,2877.0952,0.009999998,1.0,2877.0954087970917,100
0.01,296.92,1.0,100.0,2376549.643367951,2539.0635,2959.8733610988947,2959.8733610988947,0.01,3.5044917e-18,1.0,,2376549.643367951,1533.8788,1.0,100.0,2959.8733,0.009999998,1.0,2959.8733610988947,100
0.01,279.71,1.0,100.0,1779021.033457259,2366.174,2786.982981098602,2786.982981098602,0.01,3.5044917e-18,1.0,,1779021.033457259,1327.1138,1.0,100.0,2786.983,0.009999998,1.0,2786.982981098602,100
0.01,319.22,1.0,100.0,1575136.2444504744,2761.8862,3182.6968393727047,3182.6968393727047,0.01,3.5044917e-18,1.0,,1575136.2444504744,1248.7534,1.0,100.0,3182.6968,0.009999998,1.0,3182.6968393727047,100
0.01,303.57,1.0,100.0,2135699.290713532,2605.512,3026.322429153995,3026.322429153995,0.01,3.5044917e-18,1.0,,2135699.290713532,1454.0779,1.0,100.0,3026.3225,0.009999998,1.0,3026.322429153995,100
0.01,283.0,1.0,100.0,1778342.4615117663,2398.5898,2819.3974618211837,2819.3974618211837,0.01,3.5044917e-18,1.0,,1778342.4615117663,1326.8606,1.0,100.0,2819.3975,0.009999998,1.0,2819.3974618211837,100
0.01,279.63,1.0,100.0,2261197.3756680707,2365.7952,2786.604602222581,2786.604602222581,0.01,3.5044917e-18,1.0,,2261197.3756680707,1496.1903,1.0,100.0,2786.6047,0.009999998,1.0,2786.604602222581,100
0.01,291.62,1.0,100.0,1852274.3803104283,2485.7976,2906.607867061133,2906.607867061133,0.01,3.5044917e-18,1.0,,1852274.3803104283,1354.1608,1.0,100.0,2906.6077,0.009999998,1.0,2906.607867061133,100
0.01,278.03,1.0,100.0,1725602.3480534488,2349.1782,2769.988745956995,2769.988745956995,0.01,3.5044917e-18,1.0,,1725602.3480534488,1307.0374,1.0,100.0,2769.9888,0.009999998,1.0,2769.988745956995,100
0.01,295.56,1.0,100.0,1669029.128790856,2524.6873,2945.4954796649977,2945.4954796649977,0.01,3.5044917e-18,1.0,,1669029.128790856,1285.4333,1.0,100.0,2945.4954,0.009999998,1.0,2945.4954796649977,100
0.01,300.48,1.0,100.0,1864205.9846360208,2574.4336,2995.244299729153,2995.244299729153,0.01,3.5044917e-18,1.0,,1864205.9846360208,1358.5154,1.0,100.0,2995.2441,0.009999998,1.0,2995.244299729153,100
0.01,287.08,1.0,100.0,1618171.3893706703,2439.6538,2860.4642713235385,2860.4642713235385,0.01,3.5044917e-18,1.0,,1618171.3893706703,1265.6973,1.0,100.0,2860.4644,0.009999998,1.0,2860.4642713235385,100
0.01,283.46,1.0,100.0,1884790.1747101583,2403.9287,2824.739127537316,2824.739127537316,0.01,3.5044917e-18,1.0,,1884790.1747101583,1365.995,1.0,100.0,2824.739,0.009999998,1.0,2824.739127537316,100
0.01,283.96,1.0,100.0,1764868.6503016148,2408.592,2829.4016146842678,2829.4016146842678,0.01,3.5044917e-18,1.0,,1764868.6503016148,1321.8245,1.0,100.0,2829.4016,0.009999998,1.0,2829.4016146842678,100
0.01,298.93,1.0,100.0,1886204.8539716806,2559.0762,2979.885670933403,2979.885670933403,0.01,3.5044917e-18,1.0,,1886204.8539716806,1366.5074,1.0,100.0,2979.8855,0.009999998,1.0,2979.885670933403,100
0.01,277.42,1.0,100.0,2017749.8316576444,2343.6504,2764.459857890149,2764.459857890149,0.01,3.5044917e-18,1.0,,2017749.8316576444,1413.355,1.0,100.0,2764.4597,0.009999998,1.0,2764.459857890149,100
0.01,286.38,1.0,100.0,1797567.5051108,2433.0244,2853.8347879334156,2853.8347879334156,0.01,3.5044917e-18,1.0,,1797567.5051108,1334.0133,1.0,100.0,2853.835,0.009999998,1.0,2853.8347879334156,100
0.01,288.19,1.0,100.0,1938637.7944185638,2451.5186,2872.3293285795053,2872.3293285795053,0.01,3.5044917e-18,1.0,,1938637.7944185638,1385.3704,1.0,100.0,2872.329,0.009999998,1.0,2872.3293285795053,100
0.01,306.75,1.0,100.0,1578394.298551357,2636.8992,3057.7085982983867,3057.7085982983867,0.01,3.5044917e-18,1.0,,1578394.298551357,1250.0441,1.0,100.0,3057.7087,0.009999998,1.0,3057.7085982983867,100
0.01,304.83,1.0,100.0,1812286.090105585,2617.9236,3038.7343518734688,3038.7343518734688,0.01,3.5044917e-18,1.0,,1812286.090105585,1339.4637,1.0,100.0,3038.7341,0.009999998,1.0,3038.7343518734688,100
0.01,303.43,1.0,100.0,1781513.2791155637,2603.4512,3024.2616463801214,3024.2616463801214,0.01,3.5044917e-18,1.0,,1781513.2791155637,1328.043,1.0,100.0,3024.2615,0.009999998,1.0,3024.2616463801214,100
0.01,290.13,1.0,100.0,1765414.6841106468,2470.4062,2891.2161703627166,2891.2161703627166,0.01,3.5044917e-18,1.0,,1765414.6841106468,1322.0289,1.0,100.0,2891.2158,0.009999998,1.0,2891.2161703627166,100
0.01,281.38,1.0,100.0,1948561.7420074611,2383.102,2803.9110707240134,2803.9110707240134,0.01,3.5044917e-18,1.0,,1948561.7420074611,1388.9119,1.0,100.0,2803.9114,0.009999998,1.0,2803.9110707240134,100
0.01,295.01,1.0,100.0,1774141.1612554875,2519.5105,2940.3204345165655,2940.3204345165655,0.01,3.5044917e-18,1.0,,1774141.1612554875,1325.2922,1.0,100.0,2940.3203,0.009999998,1.0,2940.3204345165655,100
0.01,278.88,1.0,100.0,2083197.8602805752,2358.066,2778.8757215416695,2778.8757215416695,0.01,3.5044917e-18,1.0,,2083197.8602805752,1436.094,1.0,100.0,2778.8757,0.009999998,1.0,2778.8757215416695,100
0.01,290.31,1.0,100.0,2020354.2836059777,2472.8323,2893.6427431429897,2893.6427431429897,0.01,3.5044917e-18,1.0,,2020354.2836059777,1414.2668,1.0,100.0,2893.6428,0.009999998,1.0,2893.6427431429897,100
0.01,326.18,1.0,100.0,2041308.0776837743,2831.443,3252.2536187155592,3252.2536187155592,0.01,3.5044917e-18,1.0,,2041308.0776837743,1421.5818,1.0,100.0,3252.2534,0.009999998,1.0,3252.2536187155592,100
0.01,283.78,1.0,100.0,1754755.9815986704,2406.776,2827.5860285046383,2827.5860285046383,0.01,3.5044917e-18,1.0,,1754755.9815986704,1318.032,1.0,100.0,2827.5862,0.009999998,1.0,2827.5860285046383,100
0.01,294.49,1.0,100.0,2001149.1711896986,2514.2395,2935.0480659918453,2935.0480659918453,0.01,3.5044917e-18,1.0,,2001149.1711896986,1407.5289,1.0,100.0,2935.048,0.009999998,1.0,2935.0480659918453,100
0.01,279.63,1.0,100.0,1632942.436467473,2365.3516,2786.1610600175186,2786.1610600175186,0.01,3.5044917e-18,1.0,,1632942.436467473,1271.4609,1.0,100.0,2786.161,0.009999998,1.0,2786.1610600175186,100
0.01,259.58,1.0,100.0,1878867.5965422573,2165.0786,2585.889163992399,2585.889163992399,0.01,3.5044917e-18,1.0,,1878867.5965422573,1363.847,1.0,100.0,2585.8892,0.009999998,1.0,2585.889163992399,100
0.01,272.64,1.0,100.0,2136746.9030136536,2295.8723,2716.682808154581,2716.682808154581,0.01,3.5044917e-18,1.0,,2136746.9030136536,1454.4343,1.0,100.0,2716.6826,0.009999998,1.0,2716.682808154581,100
0.01,295.85,1.0,100.0,1868833.8677380602,2528.144,2948.954498418819,2948.954498418819,0.01,3.5044917e-18,1.0,,1868833.8677380602,1360.2006,1.0,100.0,2948.9546,0.009999998,1.0,2948.954498418819,100
0.01,292.01,1.0,100.0,1927963.5212305377,2489.4219,2910.2281933668974,2910.2281933668974,0.01,3.5044917e-18,1.0,,1927963.5212305377,1381.5513,1.0,100.0,2910.2283,0.009999998,1.0,2910.2281933668974,100
0.01,272.5,1.0,100.0,1875141.2113433648,2294.3936,2715.203351675641,2715.203351675641,0.01,3.5044917e-18,1.0,,1875141.2113433648,1362.494,1.0,100.0,2715.2034,0.009999998,1.0,2715.203351675641,100
0.01,277.72,1.0,100.0,2023269.4652212407,2346.142,2766.9516973928003,2766.9516973928003,0.01,3.5044917e-18,1.0,,2023269.4652212407,1415.2867,1.0,100.0,2766.9517,0.009999998,1.0,2766.9516973928003,100
0.01,298.3,1.0,100.0,2205213.2483963086,2552.8794,2973.689169744475,2973.689169744475,0.01,3.5044917e-18,1.0,,2205213.2483963086,1477.5524,1.0,100.0,2973.689,0.009999998,1.0,2973.689169744475,100
0.01,296.45,1.0,100.0,1543337.1997005495,2533.337,2954.1469462858327,2954.1469462858327,0.01,3.5044917e-18,1.0,,1543337.1997005495,1236.0841,1.0,100.0,2954.1467,0.009999998,1.0,2954.1469462858327,100
0.01,292.78,1.0,100.0,1840788.9990970865,2497.1355,2917.945759571706,2917.945759571706,0.01,3.5044917e-18,1.0,,1840788.9990970865,1349.9559,1.0,100.0,2917.9458,0.009999998,1.0,2917.945759571706,100
0.01,281.64,1.0,100.0,1807588.629163332,2385.4128,2806.2231544702036,2806.2231544702036,0.01,3.5044917e-18,1.0,,1807588.629163332,1337.7267,1.0,100.0,2806.2231,0.009999998,1.0,2806.2231544702036,100
0.01,274.62,1.0,100.0,2115743.8755174214,2315.7556,2736.56591368814,2736.56591368814,0.01,3.5044917e-18,1.0,,2115743.8755174214,1447.2687,1.0,100.0,2736.566,0.009999998,1.0,2736.56591368814,100
0.01,243.9,1.0,100.0,1447870.7707625586,2007.8746,2428.6854870036786,2428.6854870036786,0.01,3.5044917e-18,1.0,,1447870.7707625586,1197.2435,1.0,100.0,2428.685,0.009999998,1.0,2428.6854870036786,100
0.01,296.4,1.0,100.0,1906145.4127766497,2533.5432,2954.3527365383443,2954.3527365383443,0.01,3.5044917e-18,1.0,,1906145.4127766497,1373.7118,1.0,100.0,2954.3528,0.009999998,1.0,2954.3527365383443,100
0.01,281.28,1.0,100.0,2043968.7139445907,2382.2246,2803.0354217854806,2803.0354217854806,0.01,3.5044917e-18,1.0,,2043968.7139445907,1422.5079,1.0,100.0,2803.0352,0.009999998,1.0,2803.0354217854806,100
0.01,275.28,1.0,100.0,1955395.5342000222,2322.0369,2742.8475259020297,2742.8475259020297,0.01,3.5044917e-18,1.0,,1955395.5342000222,1391.3452,1.0,100.0,2742.8474,0.009999998,1.0,2742.8475259020297,100
0.01,307.7,1.0,100.0,1805418.2497186156,2646.838,3067.648258028766,3067.648258028766,0.01,3.5044917e-18,1.0,,1805418.2497186156,1336.9233,1.0,100.0,3067.6484,0.009999998,1.0,3067.648258028766,100
0.01,320.54,1.0,100.0,1731878.7092451372,2775.4607,3196.2705242409747,3196.2705242409747,0.01,3.5044917e-18,1.0,,1731878.7092451372,1309.4121,1.0,100.0,3196.2705,0.009999998,1.0,3196.2705242409747,100
0.01,286.39,1.0,100.0,2256823.869559033,2433.7913,2854.60177862361,2854.60177862361,0.01,3.5044917e-18,1.0,,2256823.869559033,1494.7427,1.0,100.0,2854.6018,0.009999998,1.0,2854.60177862361,100
0.01,305.88,1.0,100.0,1801184.1675076121,2628.6365,3049.447184524384,3049.447184524384,0.01,3.5044917e-18,1.0,,1801184.1675076121,1335.3547,1.0,100.0,3049.447,0.009999998,1.0,3049.447184524384,100
0.01,277.25,1.0,100.0,1833425.3183005485,2341.8032,2762.613395104656,2762.613395104656,0.01,3.5044917e-18,1.0,,1833425.3183005485,1347.253,1.0,100.0,2762.6133,0.009999998,1.0,2762.613395104656,100
0.01,309.71,1.0,100.0,1768678.180959666,2666.7324,3087.542840743938,3087.542840743938,0.01,3.5044917e-18,1.0,,1768678.180959666,1323.2502,1.0,100.0,3087.5427,0.009999998,1.0,3087.542840743938,100
0.01,291.81,1.0,100.0,1602379.1777105078,2487.2717,2908.0809873406088,2908.0809873406088,0.01,3.5044917e-18,1.0,,1602379.1777105078,1259.506,1.0,100.0,2908.0808,0.009999998,1.0,2908.0809873406088,100
0.01,297.69,1.0,100.0,1645826.0816610549,2545.9177,2966.728251393917,2966.728251393917,0.01,3.5044917e-18,1.0,,1645826.0816610549,1276.4668,1.0,100.0,2966.7283,0.009999998,1.0,2966.728251393917,100
0.01,290.47,1.0,100.0,1837090.91457383,2473.847,2894.6568389299264,2894.6568389299264,0.01,3.5044917e-18,1.0,,1837090.91457383,1348.5992,1.0,100.0,2894.6567,0.009999998,1.0,2894.6568389299264,100
0.01,262.7,1.0,100.0,1796621.3337205225,2196.1555,2616.9659257967396,2616.9659257967396,0.01,3.5044917e-18,1.0,,1796621.3337205225,1333.6624,1.0,100.0,2616.9658,0.009999998,1.0,2616.9659257967396,100
0.01,294.36,1.0,100.0,1898912.0202267317,2513.3318,2934.141809238272,2934.141809238272,0.01,3.5044917e-18,1.0,,1898912.0202267317,1371.1028,1.0,100.0,2934.1416,0.009999998,1.0,2934.141809238272,100
0.01,295.19,1.0,100.0,1978097.5538610485,2521.4326,2942.242300082907,2942.242300082907,0.01,3.5044917e-18,1.0,,1978097.5538610485,1399.3987,1.0,100.0,2942.2422,0.009999998,1.0,2942.242300082907,100
0.01,294.0,1.0,100.0,1804466.0557734524,2509.513,2930.3231715657357,2930.3231715657357,0.01,3.5044917e-18,1.0,,1804466.0557734524,1336.5708,1.0,100.0,2930.323,0.009999998,1.0,2930.3231715657357,100
0.01,311.37,1.0,100.0,1844641.6197701525,2683.365,3104.174826785238,3104.174826785238,0.01,3.5044917e-18,1.0,,1844641.6197701525,1351.3679,1.0,100.0,3104.1748,0.009999998,1.0,3104.174826785238,100
0.01,292.86,1.0,100.0,1715808.9107399818,2497.9878,2918.798109680349,2918.798109680349,0.01,3.5044917e-18,1.0,,1715808.9107399818,1303.323,1.0,100.0,2918.798,0.009999998,1.0,2918.798109680349,100
0.01,285.8,1.0,100.0,1965954.5713553932,2426.9429,2847.7528918800294,2847.7528918800294,0.01,3.5044917e-18,1.0,,1965954.5713553932,1395.0967,1.0,100.0,2847.753,0.009999998,1.0,2847.7528918800294,100
