AvgVanillaIw,MaxNormIw,AvgNormIw,VanillaAvgRet,MinNormIw,BatchSize,ESSClassic,J,AvgEpLen,AvgDiscRet,ESSRenyi,VarJ,MaxVanillaIw,eRenyi2,VarDiscRet,AvgRet,Bound,VarRet,VarNormIw,VarVanillaIw,MinVanillaIw
0.9479716,0.03716753,0.01,-2168.0446450486684,3.506576e-11,100,41.16129476596415,-81.570114,200.0,-2168.0446450486684,39.83234779001574,217.2399,3.5233762,2.5105224,5393867.262992228,-2168.0446450486684,-849.62915,5393867.262992228,0.00014439058,1.297566,3.3241343e-09
1.0479239,0.01169924,0.01,-11.761660848706642,0.0016959199,100,96.77416134557113,-10.216537,200.0,-11.761660848706642,94.23315353420045,8.696722,1.2259912,1.0611976,356.1910289393992,-11.761660848706642,-25.759544,356.1910289393992,3.3670449e-06,0.036975015,0.1777195
0.97732216,0.017667452,0.010000002,-12.56433819921404,2.933079e-06,100,73.35523458080107,-10.552149,200.0,-12.56433819921404,74.71777557397495,9.160968,1.7266792,1.3383696,121.69706716980495,-12.56433819921404,-15.974741,121.69706716980495,3.6689813e-05,0.35044587,0.00028665632
1.0054857,0.01891086,0.010000002,-10.431822904088692,0.00010789829,100,71.06275634943144,-9.384807,200.0,-10.431822904088692,69.79111522328584,9.314549,1.9014599,1.4328471,75.56074089598272,-10.431822904088692,-13.118231,75.56074089598272,4.1131978e-05,0.41584492,0.010849019
1.0257592,0.02493414,0.009999999,-7.589884423693222,0.008330913,100,91.94102483214995,-7.4252353,200.0,-7.589884423693222,92.9405634550909,7.2824,2.5576425,1.0759565,51.396351148051124,-7.589884423693222,-9.495116,51.396351148051124,8.853918e-06,0.09315934,0.85455114
1.010332,0.011692656,0.01,-7.0001752689435435,0.0021495803,100,96.06323599770602,-6.9192777,200.0,-7.0001752689435435,96.30123524819764,7.1017985,1.1813464,1.0384083,50.579195429986015,-7.0001752689435435,-8.846525,50.579195429986015,4.139474e-06,0.04225454,0.21717896
0.9939055,0.016378164,0.01,-8.54771361260072,0.008981262,100,97.46600006367032,-8.465741,200.0,-8.54771361260072,96.70603105389714,7.477063,1.6278348,1.0340617,53.02479381384211,-8.54771361260072,-10.634985,53.02479381384211,2.6261453e-06,0.02594232,0.89265263
1.0154848,0.011961894,0.01,-8.038027398588788,0.0005958399,100,95.66500723386596,-7.4409356,200.0,-8.038027398588788,94.79017272979979,7.004393,1.2147121,1.0549617,74.84354679334159,-8.038027398588788,-12.4016075,74.84354679334159,4.5771894e-06,0.047200397,0.06050664
0.9284445,0.028652508,0.01,-8.090551025823627,1.1228694e-14,100,48.103912907524965,-6.5633936,200.0,-8.090551025823627,51.23301189615403,9.18975,2.6602263,1.9518665,52.91341969172186,-8.090551025823627,-9.370266,52.91341969172186,0.00010897302,0.9393576,1.042522e-12
0.98771363,0.022601245,0.01,-8.203489023593333,0.008490409,100,94.83879500583699,-8.012152,200.0,-8.203489023593333,92.4878373196436,6.81356,2.2323558,1.0812232,48.348904150410796,-8.203489023593333,-10.044794,48.348904150410796,5.4970574e-06,0.0536281,0.8386093
1.0142883,0.014205916,0.01,-7.723415528159382,0.00016525947,100,87.35414125199856,-7.398243,200.0,-7.723415528159382,85.50880626921273,6.898815,1.4408895,1.1694702,45.83437359940252,-7.723415528159382,-9.493771,45.83437359940252,1.4622771e-05,0.15043625,0.016762074
1.1664222,0.24835305,0.01,-8.017760752007208,0.004750697,100,14.419154648263206,-6.39064,200.0,-8.017760752007208,49.98170806839824,11.6079035,28.968452,2.000732,54.56504348336631,-8.017760752007208,-9.160759,54.56504348336631,0.000599517,8.156673,0.55413187
1.027897,0.021678597,0.01,-7.372698533205275,3.284936e-05,100,67.07265483352252,-6.6472,200.0,-7.372698533205275,70.0944794738248,7.690888,2.2283363,1.4266459,50.809405007054586,-7.372698533205275,-8.982497,50.809405007054586,4.958793e-05,0.5239322,0.0033765757
0.90865636,0.01904407,0.01,-8.385326824912145,0.00042995624,100,72.61330856732643,-7.83708,200.0,-8.385326824912145,78.87104860052584,7.692942,1.7304516,1.2678924,48.118770410579195,-8.385326824912145,-10.062817,48.118770410579195,3.8096783e-05,0.31454855,0.039068248
0.9922525,0.030095194,0.009999998,-8.842291954489633,0.008629918,100,93.42974285900716,-8.682918,200.0,-8.842291954489633,93.14932382245658,7.628093,2.9862032,1.0735451,57.70179378112266,-8.842291954489633,-10.795613,57.70179378112266,7.1033655e-06,0.06993726,0.8563058
1.0620819,0.031566408,0.01,-7.339052417996459,1.6212603e-08,100,48.5942408561727,-5.8425946,200.0,-7.339052417996459,44.88297350726776,8.054877,3.352611,2.2280164,52.34378816135102,-7.339052417996459,-8.8494,52.34378816135102,0.000106854226,1.2053349,1.7219113e-06
1.0133003,0.016307361,0.01,-8.530823257150177,7.772519e-05,100,79.67023846782278,-7.892695,200.0,-8.530823257150177,77.7303565542892,7.202645,1.6524255,1.2864987,46.64654866682414,-8.530823257150177,-10.093537,46.64654866682414,2.5775158e-05,0.26465353,0.007875896
1.0029519,0.02644484,0.01,-7.715737505421,0.007932337,100,93.49808515563598,-7.6292915,200.0,-7.715737505421,94.44371639035889,7.4917846,2.6522899,1.0588317,53.779376589448226,-7.715737505421,-9.747517,53.779376589448226,7.0243095e-06,0.07065839,0.7955752
0.9752838,0.028217137,0.01,-7.78454529748291,0.0021365837,100,76.85327264446411,-7.241439,200.0,-7.78454529748291,76.61221030481924,7.604864,2.7519717,1.305275,52.3081821642334,-7.78454529748291,-9.588579,52.3081821642334,3.0422321e-05,0.28937057,0.20837754
1.0441353,0.028499806,0.009999999,-7.303209325520811,9.0610776e-13,100,47.944789469462435,-5.62901,200.0,-7.303209325520811,46.1968557134672,6.8441324,2.9757655,2.1646495,43.20355920053874,-7.303209325520811,-8.491942,43.20355920053874,0.00010966995,1.1956422,9.460992e-11
0.99588174,0.018604128,0.01,-8.285545876784001,0.008980891,100,97.46646171897558,-8.214676,200.0,-8.285545876784001,97.23625852074125,7.7472563,1.852751,1.028423,56.8509549262423,-8.285545876784001,-10.275356,56.8509549262423,2.6256396e-06,0.026040584,0.8943905
1.0012596,0.028382227,0.01,-8.007564930660415,0.0076992796,100,92.82708209457621,-7.908492,200.0,-8.007564930660415,95.09296681588953,6.6486683,2.8417978,1.0516025,44.840490213741425,-8.007564930660415,-9.926237,44.840490213741425,7.805237e-06,0.078249134,0.77089775
1.0754641,0.014262163,0.01,-8.85192919321118,0.0006483855,100,86.47211752867335,-8.427712,200.0,-8.85192919321118,82.44922093688865,7.276177,1.5338445,1.2128677,48.57674338808138,-8.85192919321118,-10.631231,48.57674338808138,1.5802241e-05,0.18277235,0.06973153
0.99695104,0.026760697,0.01,-8.11539721348075,0.008192505,100,91.436581047149,-7.9099245,200.0,-8.11539721348075,91.60755233581236,7.824885,2.6679106,1.091613,58.54424288471476,-8.11539721348075,-10.0346365,58.54424288471476,9.460018e-06,0.094024196,0.8167526
1.1886305,0.111126445,0.01,-8.445789177213683,0.006457198,100,39.82130038217864,-7.6515245,200.0,-8.445789177213683,72.32641022828933,9.993357,13.208828,1.3826208,53.420252556053015,-8.445789177213683,-10.029817,53.420252556053015,0.00015264834,2.1566803,0.7675222
1.0332522,0.015556344,0.01,-9.055938456329518,0.00013829426,100,82.89885970932596,-8.6066065,200.0,-9.055938456329518,80.2912865478101,8.28738,1.6073627,1.2454652,57.16462515493512,-9.055938456329518,-10.868622,57.16462515493512,2.0837304e-05,0.2224612,0.014289286
0.9456668,0.026581865,0.009999999,-8.433503925903814,6.765654e-12,100,50.5444865254853,-7.3624907,200.0,-8.433503925903814,53.98722214813926,9.5798235,2.5137587,1.8522902,55.32171121510077,-8.433503925903814,-10.142016,55.32171121510077,9.88339e-05,0.88385737,6.3980543e-10
1.0114573,0.013352477,0.01,-7.3401451086216545,0.0017495098,100,91.39608767639086,-7.1952524,200.0,-7.3401451086216545,90.72437535798274,7.148454,1.350546,1.1022396,51.54695710671741,-7.3401451086216545,-9.28862,51.54695710671741,9.508951e-06,0.097280934,0.17695545
