ev_tdlam_before,SampleRenyi2,J_hat,EpThisIter,optimgain,TimestepsSoFar,EpisodesSoFar,entropy,meankl,DiscEpRewMean,EpRewMean,surrgain,TimeElapsed,Var_J,EpLenMean,entloss,Step_size
0.0173451900482,0.396777,0.43057405948638916,100,0.0200453,50000,100,2.84376,0.00920125,0.534472723389,0.877299697977,0.0200453,71.11645770072937,0.840830385684967,500.0,,1.0
0.594504982233,1.2213e+08,12.740259170532227,100,0.0243289,100000,200,2.8381,0.00942263,6.64627418668,9.03790104803,0.0243289,381.2171399593353,13.69060230255127,500.0,,1.0
0.723367720842,1.88051e+16,16.34069061279297,100,0.0198917,150000,300,2.81831,0.00914948,13.4687304658,19.5462427606,0.0198917,699.285323381424,1.9505343437194824,500.0,,1.0
0.757997229695,2.20011e+20,19.005788803100586,100,0.0113241,200000,400,2.79314,0.00881939,17.1718655247,23.6540130605,0.0113241,1055.539954662323,1.2820807695388794,500.0,,1.0
0.712938278913,3.08271e+20,21.917673110961914,100,0.00680789,250000,500,2.76827,0.00901706,20.8375278117,26.7712091188,0.00680789,1351.907220840454,0.19181853532791138,500.0,,1.0
0.680391550064,2.57199e+14,21.926965713500977,100,0.00470976,300000,600,2.752,0.00763673,22.3173003698,27.4540503556,0.00470976,1666.6107892990112,0.5360978841781616,500.0,,1.0
0.678830951452,2.22972e+37,21.894268035888672,100,0.00482072,350000,700,2.69732,0.00865326,22.592366127,26.3210576129,0.00482072,2001.3274838924408,0.21678526699543,500.0,,1.0
0.707859933376,1.3217e+15,23.923566818237305,100,0.00313211,400000,800,2.67779,0.007516,23.6512246631,26.4253857953,0.00313211,2320.3011503219604,0.07986684888601303,500.0,,1.0
0.737503290176,inf,23.867799758911133,100,0.00426234,450000,900,2.61988,0.0069731,23.6253127546,26.3742321434,0.00426234,2631.053953409195,0.31642410159111023,500.0,,1.0
0.744288772345,4.13494e+21,25.814687728881836,100,0.00336,500000,1000,2.59155,0.00685833,24.4394345721,26.348202644,0.00336,2988.1825773715973,1.241824746131897,500.0,,1.0
0.765957668424,12.112,23.568761825561523,100,0.00302744,550000,1100,2.59253,0.00613607,24.4209911371,25.8184763593,0.00302744,3294.447975873947,0.21320801973342896,500.0,,1.0
0.791764736176,4.69223e+21,24.487459182739258,100,0.00341214,600000,1200,2.56273,0.0071486,24.5577291532,25.8173789384,0.00341214,3641.8521180152893,0.035223979502916336,500.0,,1.0
0.811252996325,1.07014e+14,24.46080780029297,100,0.00406934,650000,1300,2.54779,0.00779642,24.4781390281,24.2938784704,0.00406934,3980.4480876922607,0.0944318100810051,500.0,,1.0
0.848891213536,3.83302e+10,24.023054122924805,100,0.0044651,700000,1400,2.53541,0.0073258,24.0365220273,21.5921574836,0.0044651,4098.870544433594,0.05833889916539192,500.0,,1.0
0.849984019995,6.15691e+34,22.61233139038086,100,0.00476322,750000,1500,2.48921,0.00771692,23.5613148013,19.242074725,0.00476322,4212.170085191727,0.13238592445850372,500.0,,1.0
0.868156015873,6.04873e+13,23.294349670410156,100,0.00416374,800000,1600,2.47266,0.00669061,22.8863894862,15.8901240863,0.00416374,4319.185519218445,0.42027923464775085,500.0,,1.0
0.876915544271,6.23776e+09,22.461393356323242,100,0.00538522,850000,1700,2.45995,0.007196,23.2259777211,18.1983360434,0.00538522,4428.319192409515,0.37800490856170654,500.0,,1.0
0.901559874415,4.2357e-15,22.669078826904297,100,0.00551378,900000,1800,2.48634,0.00621395,22.9828358132,16.3694672956,0.00551378,4739.765013933182,0.04732391610741615,500.0,,1.0
