IterType,BatchSize,eRenyi2,Delta,VarVanillaIw,VarNormIw,VanillaAvgRet,AvgRet,J,VarRet,AvgDiscRet,MaxVanillaIw,MaxNormIw,ESSClassic,MinNormIw,AvgNormIw,Bound,VarJ,EpsThisIter,AvgVanillaIw,ESSRenyi,MinVanillaIw,AvgEpLen,VarDiscRet
1,100,1.0025005,0.3,0.0020570378,2.0495494e-07,-7.525939077856428,-7.525939077856428,-7.515734,48.9930201910906,-7.525939077856428,1.0377581,0.0103586735,99.7975112270804,0.008501403,0.01,-11.296274,7.00178,100,1.0018252,99.75057030169388,0.851692,200.0,48.9930201910906
1,100,1.1659893,0.3,0.16552222,1.5459866e-05,-8.739747463459976,-8.739747463459976,-7.994068,56.64497639438965,-8.739747463459976,1.506732,0.014561654,86.72629745523265,0.0010904911,0.010000002,-12.422136,7.349693,100,1.0347259,85.76408182903492,0.112835936,200.0,56.64497639438965
1,100,1.049386,0.3,0.027958443,3.0007873e-06,-8.208623016196926,-8.208623016196926,-7.994317,51.41827021656877,-8.208623016196926,1.7875876,0.018519465,97.11494328363044,0.008878952,0.009999999,-11.666612,7.023439,100,0.9652479,95.29381721089715,0.857039,200.0,51.41827021656877
1,100,1.0511445,0.3,0.045109667,4.430356e-06,-8.415777175052714,-8.415777175052714,-8.230027,45.69700895723906,-8.415777175052714,1.9293431,0.019120269,95.79822194360762,0.006565548,0.01,-12.085489,6.8142147,100,1.0090564,95.13440048974562,0.66250086,200.0,45.69700895723906
1,100,1.0033187,0.3,0.0030945202,3.0417073e-07,-8.279366505852831,-8.279366505852831,-8.264023,60.38216236360453,-8.279366505852831,1.2176691,0.012072337,99.69978134471755,0.009275397,0.009999999,-11.946357,7.7331386,100,1.0086441,99.66923097121624,0.9355575,200.0,60.38216236360453
1,100,1.0768592,0.3,0.077696815,8.190947e-06,-7.217913500393486,-7.217913500393486,-6.9315724,51.97665281999991,-7.217913500393486,1.3311237,0.013667335,92.49919744413653,0.003437297,0.01,-10.6840515,7.2041054,100,0.9739453,92.86264785489325,0.33477393,200.0,51.97665281999991
1,100,1.2323213,0.3,0.2296325,2.0983558e-05,-7.824503516021468,-7.824503516021468,-6.9403324,48.77035849845659,-7.824503516021468,1.5865847,0.015166527,82.79946205500009,0.00026733996,0.01,-10.970138,7.3519583,100,1.0461094,81.14767070440901,0.027966687,200.0,48.77035849845659
1,100,1.0732764,0.3,0.059989102,5.903224e-06,-7.795114334904648,-7.795114334904648,-7.5591555,58.75464397555111,-7.795114334904648,1.2531087,0.012430748,94.47848895119397,0.0033876884,0.010000002,-11.276653,7.8961024,100,1.0080719,93.17264401532994,0.34150335,200.0,58.75464397555111
1,100,1.0673311,0.3,0.06088605,6.2426284e-06,-8.85448167889502,-8.85448167889502,-8.573979,58.69571145753275,-8.85448167889502,1.2400486,0.012556354,94.17950440127066,0.0018660644,0.01,-12.469303,7.8225684,100,0.9875866,93.69164102842467,0.18429002,200.0,58.69571145753275
1,100,1.0553383,0.3,0.056678675,5.43209e-06,-8.966878998804795,-8.966878998804795,-8.790981,51.50112468796763,-8.966878998804795,1.2220134,0.011963261,94.89668703142158,0.0018715071,0.01,-12.376706,7.2435513,100,1.0214717,94.75634823212809,0.19116917,200.0,51.50112468796763
1,100,1.0504001,0.3,0.06698462,7.0669803e-06,-6.844461069610809,-6.844461069610809,-6.6842346,47.16581045562174,-6.844461069610809,1.2123952,0.012452988,93.46116325617992,0.0025331255,0.01,-10.236262,6.9837847,100,0.97357774,95.20181537656637,0.24661946,200.0,47.16581045562174
1,100,1.16227,0.3,0.21107909,1.9595804e-05,-7.650184225954693,-7.650184225954693,-7.081685,47.62747212500805,-7.650184225954693,2.858804,0.027545033,83.75220071432761,0.0063393675,0.01,-10.929434,6.6965227,100,1.0378655,86.03853176061483,0.6579411,200.0,47.62747212500805
1,100,1.013284,0.3,0.010059936,1.0357758e-06,-8.519551823566593,-8.519551823566593,-8.475542,47.77956282420482,-8.519551823566593,1.4545548,0.014759287,98.9850005471094,0.009036187,0.009999999,-12.184803,6.871995,100,0.98551834,98.6890182424981,0.8905328,200.0,47.77956282420482
1,100,1.1939667,0.3,0.24649167,2.7891881e-05,-9.003757488243515,-9.003757488243515,-8.1128645,62.68939175961717,-9.003757488243515,1.4848468,0.015794992,78.36194591744004,3.177225e-05,0.01,-12.23612,8.274495,100,0.9400744,83.75442641711494,0.0029868279,200.0,62.68939175961717
1,100,1.0901641,0.3,0.077291995,7.4954764e-06,-7.80961039118137,-7.80961039118137,-7.3939595,50.09104144383708,-7.80961039118137,2.1175845,0.02085322,93.09208247610316,0.008301239,0.01,-11.077997,7.1703424,100,1.0154712,91.72931229106659,0.84296703,200.0,50.09104144383708
1,100,1.0557194,0.3,0.047969878,4.546475e-06,-6.456597917018102,-6.456597917018102,-6.245514,42.755546282713794,-6.456597917018102,1.2270851,0.011946145,95.69287378136193,0.0029330363,0.009999998,-9.980352,6.420859,100,1.0271808,94.72214142341207,0.30127585,200.0,42.755546282713794
1,100,1.0405921,0.3,0.04438592,4.675865e-06,-7.150088466759681,-7.150088466759681,-7.0345073,45.160888639350226,-7.150088466759681,1.203709,0.012354635,95.57568109470921,0.0042667096,0.010000002,-10.746592,6.574186,100,0.9742976,96.0991366940925,0.4157045,200.0,45.160888639350226
1,100,1.0335513,0.3,0.04564277,4.7694216e-06,-8.15104279114029,-8.15104279114029,-8.058954,49.656776869116456,-8.15104279114029,1.1576856,0.011834161,95.49118048431993,0.0013312228,0.01,-11.670287,6.838877,100,0.9782574,96.75378143419357,0.13022786,200.0,49.656776869116456
1,100,1.0059248,0.3,0.0036430804,3.5738654e-07,-8.176733308200305,-8.176733308200305,-8.1567,50.547635304040966,-8.176733308200305,1.0760077,0.010657373,99.64742725927968,0.008139874,0.010000002,-11.723282,7.1154613,100,1.0096369,99.41100758457648,0.8218317,200.0,50.547635304040966
1,100,1.0079005,0.3,0.007910578,7.8834194e-07,-8.16195920055071,-8.16195920055071,-8.126695,51.21453316209483,-8.16195920055071,1.0690242,0.010671875,99.22557908743005,0.0058572213,0.01,-11.820838,7.190062,100,1.001721,99.21614518097356,0.5867302,200.0,51.21453316209483
1,100,1.065277,0.3,0.07870887,8.3853765e-06,-8.570351114522449,-8.570351114522449,-8.355313,50.910091209280836,-8.570351114522449,1.2352784,0.01275012,92.3348094489518,0.0013769062,0.01,-12.153231,7.1980224,100,0.96883667,93.87229973038849,0.13339972,200.0,50.910091209280836
1,100,1.7347324,0.3,0.78316206,8.574733e-05,-7.852859131783719,-7.852859131783719,-5.987852,56.383050652450486,-7.852859131783719,2.654071,0.027771356,54.086251500860826,9.336816e-07,0.01,-10.63093,8.715035,100,0.95568657,57.645779030909175,8.923069e-05,200.0,56.383050652450486
1,100,1.1042422,0.3,0.06330052,6.0773696e-06,-8.025476860468649,-8.025476860468649,-7.516333,53.64750474179054,-8.025476860468649,2.291503,0.022453012,94.3248589595618,0.008209491,0.01,-11.355019,7.28627,100,1.0205771,90.55984229824826,0.83784187,200.0,53.64750474179054
1,100,1.0607848,0.3,0.081394985,7.708425e-06,-7.770428258540585,-7.770428258540585,-7.542144,54.93967307548923,-7.770428258540585,2.7945561,0.027195485,92.90973311100832,0.008359646,0.01,-11.32662,7.290414,100,1.0275809,94.26982590789378,0.8590213,200.0,54.93967307548923
1,100,1.0504365,0.3,0.051789757,5.404678e-06,-8.378694055589873,-8.378694055589873,-8.253753,47.690857315649176,-8.378694055589873,1.2051718,0.012311528,94.92112472762948,0.0035089424,0.01,-11.773073,6.9543166,100,0.97889704,95.19852014934689,0.34348932,200.0,47.690857315649176
1,100,1.0803185,0.3,0.10018826,9.7846205e-06,-7.276805363815464,-7.276805363815464,-7.033933,42.258801117046204,-7.276805363815464,1.2749367,0.012599467,91.16866941884551,0.00062110263,0.010000002,-10.742094,6.943328,100,1.0118973,92.5652986062804,0.06284921,200.0,42.258801117046204
1,100,1.0798274,0.3,0.07714978,7.698849e-06,-7.973373443393847,-7.973373443393847,-7.681598,50.93060542794812,-7.973373443393847,1.8348429,0.018329239,92.91792218738813,0.004204495,0.01,-11.391119,7.162751,100,1.001047,92.60739023623661,0.42088968,200.0,50.93060542794812
1,100,1.0245463,0.3,0.02137481,2.180309e-06,-7.8834783959884716,-7.8834783959884716,-7.804475,56.411387074284995,-7.8834783959884716,1.5456357,0.015610435,97.88707996553502,0.008480673,0.010000002,-11.487518,7.457188,100,0.99012977,97.60418182894978,0.83969665,200.0,56.411387074284995
1,100,1.0938618,0.3,0.058036488,5.6501976e-06,-8.370560356118093,-8.370560356118093,-8.053352,54.843403373101076,-8.370560356118093,1.7463844,0.017231422,94.70263267702583,0.005605445,0.01,-11.827029,7.416449,100,1.0134883,91.41922528584963,0.5681053,200.0,54.843403373101076
1,100,1.001982,0.3,0.0019085052,1.9208792e-07,-7.790933306541229,-7.790933306541229,-7.783805,49.120264670583815,-7.790933306541229,1.04447,0.010478505,99.81016612416411,0.00881722,0.010000002,-11.347046,6.948131,100,0.99677384,99.80219468012432,0.8788774,200.0,49.120264670583815
1,100,1.0754399,0.3,0.08287092,8.05771e-06,-8.525992299362313,-8.525992299362313,-8.271466,54.30494388226101,-8.525992299362313,1.7117195,0.016878637,92.61218022307128,0.0044227177,0.01,-12.038612,7.5220056,100,1.0141338,92.9852028123214,0.44852272,200.0,54.30494388226101
1,100,1.0549253,0.3,0.05002936,4.9995624e-06,-8.312070203039818,-8.312070203039818,-8.114075,50.20389365006073,-8.312070203039818,1.5914258,0.015908891,95.28384706379657,0.0049862354,0.010000002,-11.8044615,6.9661016,100,1.0003372,94.79343974786863,0.49879172,200.0,50.20389365006073
1,100,1.0260081,0.3,0.058703754,5.50718e-06,-7.349925536161511,-7.349925536161511,-7.282252,45.00656729704939,-7.349925536161511,2.7202618,0.026347682,94.82979502263512,0.00875544,0.009999999,-10.978959,6.8925743,100,1.0324483,97.46511471188992,0.90395385,200.0,45.00656729704939
1,100,1.3645916,0.3,0.3541163,3.4825327e-05,-7.6251150354548205,-7.6251150354548205,-6.526827,49.803652363925146,-7.6251150354548205,1.9154972,0.018995738,74.36211422871537,0.00017863956,0.009999999,-10.733428,6.703093,100,1.0083827,73.28199888460092,0.018013703,200.0,49.803652363925146
1,100,1.0227143,0.3,0.021961246,2.1941648e-06,-6.155348059766913,-6.155348059766913,-6.0752583,40.65404354545079,-6.155348059766913,1.1248635,0.011243614,97.87396276637914,0.0049193255,0.01,-9.48106,6.369311,100,1.0004466,97.77902213844287,0.4921522,200.0,40.65404354545079
1,100,1.1409941,0.3,0.14465982,1.6079668e-05,-7.528429896825551,-7.528429896825551,-7.0975485,48.42585388869237,-7.528429896825551,1.3906424,0.014661556,86.26722017425752,0.00036398988,0.01,-10.982279,6.939139,100,0.9484958,87.64287427732258,0.034524288,200.0,48.42585388869237
1,100,1.0454824,0.3,0.09614227,9.007173e-06,-8.127536962842598,-8.127536962842598,-7.9741855,55.65434586894771,-8.127536962842598,2.8172033,0.027268125,91.81294505268363,0.008516289,0.01,-11.585723,7.5671797,100,1.0331489,95.64962574152163,0.87985945,200.0,55.65434586894771
1,100,1.0633171,0.3,0.06202021,6.357551e-06,-7.675011273374711,-7.675011273374711,-7.41065,49.31725165362245,-7.675011273374711,1.2478683,0.0126341805,94.07870807766372,0.002815804,0.010000002,-11.171888,7.167892,100,0.98769236,94.04532638246587,0.2781148,200.0,49.31725165362245
1,100,1.189583,0.3,0.1948006,1.916483e-05,-7.78318222666055,-7.78318222666055,-7.18603,49.853344427019124,-7.78318222666055,1.4773511,0.014653488,84.05254546454748,0.00045765477,0.010000002,-11.1348505,7.2142134,100,1.0081906,84.06307480399983,0.046140328,200.0,49.853344427019124
1,100,1.044514,0.3,0.036451507,3.6460403e-06,-6.907596756135773,-6.907596756135773,-6.7498055,43.267443696407874,-6.907596756135773,1.8510988,0.018513246,96.51617632623903,0.008194867,0.01,-10.458822,6.52139,100,0.999878,95.73831051248696,0.81938666,200.0,43.267443696407874
1,100,1.0678706,0.3,0.05668928,5.4436905e-06,-8.510448671345564,-8.510448671345564,-8.28659,59.795541742462774,-8.510448671345564,1.2798204,0.012541378,94.88633420464652,0.0037310235,0.01,-12.060191,7.8880067,100,1.0204784,93.64430336054642,0.38074288,200.0,59.795541742462774
1,100,1.0880793,0.3,0.083637625,8.173867e-06,-7.6508300326708865,-7.6508300326708865,-7.2894773,55.25434823079737,-7.6508300326708865,2.6668625,0.02636414,92.51367923063218,0.008169434,0.01,-11.097715,7.5825515,100,1.0115492,91.90506329737997,0.82637846,200.0,55.25434823079737
1,100,1.0641357,0.3,0.06150367,6.420716e-06,-8.297570961848216,-8.297570961848216,-8.071893,53.95115108440991,-8.297570961848216,1.3254447,0.013542623,94.02341068740901,0.002488147,0.01,-11.806084,7.234289,100,0.9787208,93.97297990941026,0.24352013,200.0,53.95115108440991
1,100,1.3249832,0.3,0.34622845,3.7890444e-05,-6.981925365587132,-6.981925365587132,-6.0800643,46.204094884271974,-6.981925365587132,1.7053447,0.017840033,72.72117100777487,3.651717e-06,0.01,-10.231901,7.1313734,100,0.9559089,75.47265281812076,0.00034907088,200.0,46.204094884271974
1,100,1.3054595,0.3,0.27214757,2.9492327e-05,-7.954273124167068,-7.954273124167068,-7.1244473,48.68700702992544,-7.954273124167068,1.9543442,0.020344796,77.40094335779474,0.001039874,0.01,-11.211178,7.4019694,100,0.96061134,76.60138062428705,0.099891484,200.0,48.68700702992544
1,100,1.0198737,0.3,0.01197088,1.2020869e-06,-8.348035031996652,-8.348035031996652,-8.265698,59.17189261698456,-8.348035031996652,1.4390733,0.014420749,98.82394721639682,0.009162317,0.01,-11.915924,7.72437,100,0.9979186,98.05135307021209,0.91432464,200.0,59.17189261698456
1,100,1.4253448,0.3,0.41590816,4.420124e-05,-8.151813107596716,-8.151813107596716,-7.0753474,49.12922474831151,-8.151813107596716,1.8646336,0.019222595,69.56076104556075,3.3620606e-06,0.009999999,-11.446295,7.974047,100,0.97002184,70.158461489953,0.00032612722,200.0,49.12922474831151
1,100,1.0674754,0.3,0.07186917,7.0840556e-06,-7.586102389744822,-7.586102389744822,-7.325332,53.19737362787761,-7.586102389744822,2.289691,0.022732466,93.44640037452214,0.008426633,0.01,-11.100009,7.2013383,100,1.0072339,93.67897042793379,0.848759,200.0,53.19737362787761
1,100,1.0992659,0.3,0.16926008,1.7089009e-05,-7.250275233866428,-7.250275233866428,-6.9391265,47.797021336403645,-7.250275233866428,4.182235,0.04202325,85.52992167888885,0.008206892,0.010000002,-10.654636,6.8914256,100,0.9952193,90.9697981122207,0.81676567,200.0,47.797021336403645
1,100,1.1413248,0.3,0.13828683,1.3065178e-05,-8.034242206238114,-8.034242206238114,-7.469169,51.034626268610694,-8.034242206238114,1.3894963,0.013505935,88.54689638196335,0.00055975764,0.01,-11.361273,7.031821,100,1.0288043,87.61748069745478,0.057588104,200.0,51.034626268610694
1,100,1.0279187,0.3,0.018730037,1.7913238e-06,-7.384042282001647,-7.384042282001647,-7.296602,45.29725049446165,-7.384042282001647,1.1431931,0.011179885,98.25748621253987,0.0047036377,0.01,-10.837612,6.7077746,100,1.0225446,97.28395869233766,0.48096797,200.0,45.29725049446165
1,100,1.0090404,0.3,0.010730061,1.0700189e-06,-7.483776409266586,-7.483776409266586,-7.442,42.2313288551339,-7.483776409266586,1.0808815,0.010793759,98.95178832743508,0.0044471934,0.01,-11.048859,6.457533,100,1.0013949,99.10406401176498,0.44533968,200.0,42.2313288551339
1,100,1.0269511,0.3,0.020407567,2.1224919e-06,-8.201998176641478,-8.201998176641478,-8.10536,56.00079691776559,-8.201998176641478,1.4797785,0.0150912125,97.94198658685276,0.008423864,0.010000002,-11.808328,7.4729695,100,0.9805564,97.37562233812244,0.82600737,200.0,56.00079691776559
1,100,1.0496527,0.3,0.026002761,2.7172782e-06,-7.337003615804015,-7.337003615804015,-7.121507,47.87226770148263,-7.337003615804015,1.6646922,0.017017324,97.38035260229215,0.008675777,0.01,-10.835418,6.795088,100,0.9782338,95.26960718899504,0.84869385,200.0,47.87226770148263
1,100,1.2548902,0.3,0.23028505,2.662854e-05,-7.654060305973725,-7.654060305973725,-6.9826508,45.51253456291434,-7.654060305973725,2.1256993,0.022858232,79.13755997734643,0.0008527221,0.01,-10.884296,7.149624,100,0.9299491,79.68824660755776,0.07929882,200.0,45.51253456291434
1,100,1.0549697,0.3,0.16199057,1.5179293e-05,-7.89569120449629,-7.89569120449629,-7.7478776,45.70233132798123,-7.89569120449629,4.0065417,0.03878382,86.93574504952886,0.008323023,0.01,-11.421505,6.7825427,100,1.0330447,94.78945508714563,0.85980546,200.0,45.70233132798123
1,100,1.0512329,0.3,0.055451687,5.498568e-06,-8.570041850311974,-8.570041850311974,-8.400078,60.70526113002764,-8.570041850311974,1.837615,0.018298771,94.83742078087202,0.0065750238,0.010000002,-12.057243,7.840207,100,1.0042286,95.1263956501766,0.6602827,200.0,60.70526113002764
1,100,1.1100672,0.3,0.09275235,8.745952e-06,-8.02045617473424,-8.02045617473424,-7.6432858,45.22552305946975,-8.02045617473424,2.048409,0.019891052,92.03145729730011,0.0046560983,0.010000002,-11.404137,6.7814956,100,1.0298142,90.08463239424655,0.47949168,200.0,45.22552305946975
1,100,1.1323627,0.3,0.21305595,2.0161799e-05,-6.948193697280775,-6.948193697280775,-6.413801,46.53862672777869,-6.948193697280775,4.2233577,0.041084282,83.36099185080081,0.007910405,0.01,-10.311515,6.720656,100,1.0279741,88.31092541099555,0.8131691,200.0,46.53862672777869
1,100,1.1307808,0.3,0.11880935,1.2538116e-05,-8.041450765331762,-8.041450765331762,-7.634061,51.25750213642214,-8.041450765331762,1.5224836,0.015640242,88.95790591116219,0.0018296075,0.01,-11.523293,7.1535354,100,0.97343993,88.43446809331584,0.1781013,200.0,51.25750213642214
1,100,1.060375,0.3,0.05217005,5.6804756e-06,-7.110051506644567,-7.110051506644567,-6.9021463,49.304411783452046,-7.110051506644567,1.4811805,0.015455737,94.67573866068157,0.004336982,0.01,-10.586374,7.095006,100,0.95833707,94.3062617832125,0.41562906,200.0,49.304411783452046
1,100,1.055274,0.3,0.053309683,5.2670644e-06,-7.964034523274506,-7.964034523274506,-7.7079496,54.62760578724718,-7.964034523274506,1.2133604,0.01206066,95.04403389899899,0.0025971844,0.01,-11.442658,7.3693447,100,1.0060481,94.76211778208553,0.26128924,200.0,54.62760578724718
1,100,1.0065212,0.3,0.0057844766,5.675808e-07,-8.96805706000352,-8.96805706000352,-8.946937,47.25682860413678,-8.96805706000352,1.1820697,0.011709136,99.44125024770321,0.0077038645,0.01,-12.440033,6.8346477,100,1.0095277,99.35210258723117,0.7777264,200.0,47.25682860413678
1,100,1.0724901,0.3,0.062088676,6.4843716e-06,-7.871157586773591,-7.871157586773591,-7.6028256,60.1145407016418,-7.871157586773591,1.9656973,0.020088354,93.96770937396884,0.0077926414,0.01,-11.2848215,7.4724855,100,0.97852576,93.24095426555895,0.76253,200.0,60.1145407016418
1,100,1.0505675,0.3,0.033549286,3.4324423e-06,-6.77911876626037,-6.77911876626037,-6.5603976,43.39075847471788,-6.77911876626037,1.7268287,0.017466635,96.71354579099959,0.008849857,0.010000002,-10.313804,6.413817,100,0.9886442,95.18664841896428,0.874936,200.0,43.39075847471788
1,100,1.5718197,0.3,0.5336711,5.5973258e-05,-8.410996971770754,-8.410996971770754,-6.5876737,62.51688741346369,-8.410996971770754,2.0763288,0.021264227,64.3444665755618,1.9271783e-10,0.01,-11.131544,7.742357,100,0.97644216,63.62052998249045,1.8817781e-08,200.0,62.51688741346369
1,100,1.0690906,0.3,0.15866075,1.4379609e-05,-8.289797219466763,-8.289797219466763,-8.06753,50.04188721644142,-8.289797219466763,3.259194,0.031027658,87.53823180159162,0.008182533,0.01,-11.71576,6.855051,100,1.0504158,93.53744159072596,0.8595062,200.0,50.04188721644142
1,100,1.048401,0.3,0.021045825,2.2087331e-06,-8.676787992764007,-8.676787992764007,-8.455411,52.80737366709181,-8.676787992764007,1.5092826,0.01546177,97.86015425755673,0.008962853,0.01,-12.187027,7.270476,100,0.9761383,95.38335062609264,0.87489843,200.0,52.80737366709181
1,100,1.0799098,0.3,0.09294512,9.774403e-06,-8.156279750265755,-8.156279750265755,-7.857053,39.128019112936805,-8.156279750265755,1.2792921,0.013119025,91.17709688197831,0.0010559373,0.01,-11.586407,6.4065595,100,0.97514266,92.60032630749294,0.102968946,200.0,39.128019112936805
1,100,1.3119018,0.3,0.30177814,3.2088432e-05,-8.526290012169316,-8.526290012169316,-7.739185,48.579714449304596,-8.526290012169316,1.6915032,0.017442277,75.89121481401861,5.837794e-05,0.010000002,-11.870531,8.071321,100,0.96977204,76.2252170144016,0.0056613293,200.0,48.579714449304596
1,100,1.2606112,0.3,0.31568417,3.0478055e-05,-8.266942906340615,-8.266942906340615,-7.478222,55.12414548314975,-8.266942906340615,1.9609433,0.019267807,76.82068175780549,0.00019108428,0.01,-11.495132,7.7913036,100,1.0177305,79.32660114784497,0.01944723,200.0,55.12414548314975
1,100,1.4033566,0.3,0.4527014,4.4111017e-05,-8.514776220596795,-8.514776220596795,-7.337294,55.048095746693996,-8.514776220596795,2.0274997,0.020013748,69.60399393354314,1.3901569e-05,0.010000002,-11.507219,8.271922,100,1.0130535,71.25772837177189,0.0014083034,200.0,55.048095746693996
1,100,1.1522297,0.3,0.14434545,1.4779591e-05,-8.334846044530668,-8.334846044530668,-7.9427595,47.465883684797255,-8.334846044530668,1.4144533,0.014312591,87.23582577878192,0.0008509702,0.01,-11.785903,6.877706,100,0.988258,86.78825314882062,0.08409781,200.0,47.465883684797255
1,100,1.0201705,0.3,0.02380473,2.261833e-06,-9.154850448509887,-9.154850448509887,-9.0834675,59.117236071089195,-9.154850448509887,1.4744143,0.014372034,97.80980945148974,0.0074132066,0.010000002,-12.77454,7.637513,100,1.0258912,98.02283528145635,0.7605143,200.0,59.117236071089195
1,100,1.0206997,0.3,0.019300265,1.913183e-06,-8.506555726178952,-8.506555726178952,-8.426202,48.411179734451665,-8.506555726178952,1.1204597,0.011155599,98.1411403204141,0.0054023513,0.01,-12.091881,6.928827,100,1.0043923,97.97200502204444,0.54260796,200.0,48.411179734451665
1,100,1.0945132,0.3,0.31800136,2.9171912e-05,-7.598876752635652,-7.598876752635652,-7.2600026,43.383581131287045,-7.598876752635652,5.7304487,0.054885365,77.59145740966521,0.007889737,0.01,-11.058163,6.5923123,100,1.044076,91.36482047155556,0.82374847,200.0,43.383581131287045
1,100,1.0071082,0.3,0.008620378,8.682702e-07,-6.883259343177551,-6.883259343177551,-6.8273916,46.271260642972976,-6.883259343177551,1.065153,0.010689965,99.14774255942957,0.0046796314,0.01,-10.318043,6.7245703,100,0.9964046,99.29419585343022,0.46628064,200.0,46.271260642972976
1,100,1.024376,0.3,0.020841425,2.048133e-06,-8.371740141799398,-8.371740141799398,-8.28767,47.85462984708017,-8.371740141799398,1.1608365,0.011507644,98.0126382297887,0.0050718863,0.01,-11.846475,6.937691,100,1.0087525,97.62040169722437,0.5116278,200.0,47.85462984708017
1,100,1.173353,0.3,0.16230206,1.4949322e-05,-7.421376841815466,-7.421376841815466,-6.6364355,54.320894048378065,-7.421376841815466,1.4543076,0.013957416,87.1081452264667,1.7563158e-05,0.01,-10.58442,7.2933774,100,1.0419605,85.22584736575921,0.0018300116,200.0,54.320894048378065
1,100,1.0018913,0.3,0.0014184095,1.3968263e-07,-8.165674180182368,-8.165674180182368,-8.159388,49.76483463280181,-8.165674180182368,1.038003,0.010300754,99.8618755640807,0.008668762,0.01,-11.819145,7.054919,100,1.0076962,99.8112314716223,0.8735478,200.0,49.76483463280181
