VarVanillaIw,VarJ,eRenyi2,MaxVanillaIw,ESSClassic,MinVanillaIw,J,VarNormIw,BatchSize,ESSRenyi,MaxNormIw,AvgEpLen,AvgDiscRet,VarDiscRet,Bound,AvgNormIw,AvgVanillaIw,AvgRet,MinNormIw,VarRet
5.84366e-07,0.07121431,1.0000023,1.0023093,99.99992371072557,0.99868506,4999.932,5.842926e-11,100,99.99977350286287,0.010022486,500.0,4999.931290057818,0.005121101193001397,4579.121,0.010000002,1.0000607,4999.931290057818,0.009986245,0.005121101193001397
1.1341671e-06,0.07718696,1.0000005,1.0039005,99.99987413295125,0.998171,4999.9175,1.1338534e-10,100,99.99995231630692,0.010037582,500.0,4999.916750127361,0.006021969291841045,4579.107,0.01,1.0001417,4999.916750127361,0.009980295,0.006021969291841045
3.3136565e-08,0.08020831,1.0,1.0004641,99.99999237074385,0.9994812,4999.9263,3.313608e-12,100,100.0,0.01000446,500.0,4999.92575767458,0.006497255646103492,4579.1157,0.010000002,1.0000181,4999.92575767458,0.009994632,0.006497255646103492
3.000605e-07,0.082058966,1.0000002,1.0009915,99.99996948291314,0.9983171,4999.9243,3.0004985e-11,100,99.99997615814777,0.010009755,500.0,4999.923868935808,0.006806171512019757,4579.114,0.01,1.0000159,4999.923868935808,0.009983012,0.006806171512019757
,0.07423764,1.0,1.0,100.0,1.0,4999.9326,3.5044917e-18,100,100.0,0.01,500.0,4999.932742205044,0.005569486409171713,4579.122,0.009999998,1.0,4999.932742205044,0.01,0.005569486409171713
,0.093082555,1.0,1.0,100.0,1.0,4999.915,3.5044917e-18,100,100.0,0.01,500.0,4999.9147443641195,0.008749200843278801,4579.1045,0.009999998,1.0,4999.9147443641195,0.01,0.008749200843278801
1.4931841e-07,0.07736789,1.0,1.0005659,99.99998474023357,0.99783146,4999.9233,1.4933846e-11,100,100.0,0.010006301,500.0,4999.922959254553,0.006048498519845463,4579.113,0.01,0.99993587,4999.922959254553,0.009978955,0.006048498519845463
,0.06826787,1.0,1.0,100.0,1.0,4999.9355,3.5044917e-18,100,100.0,0.01,500.0,4999.935627578437,0.004708815861692533,4579.125,0.009999998,1.0,4999.935627578437,0.01,0.004708815861692533
,0.062533215,1.0,1.0,100.0,1.0,4999.935,3.5044917e-18,100,100.0,0.01,500.0,4999.935194651927,0.003949390468328932,4579.1245,0.009999998,1.0,4999.935194651927,0.01,0.003949390468328932
1.4897401e-09,0.09848413,1.0,1.0001622,100.00003433211135,0.99991536,4999.9053,1.489844e-13,100,100.0,0.010001572,500.0,4999.904867385231,0.00979667000058905,4579.0947,0.01,1.000005,4999.904867385231,0.009999103,0.00979667000058905
8.317198e-09,0.078800455,1.0,1.0003215,100.00001525900501,0.9998021,4999.9253,8.3174445e-13,100,100.0,0.010003355,500.0,4999.92482999197,0.006272414249191448,4579.1147,0.01,0.99998593,4999.92482999197,0.009998161,0.006272414249191448
5.188885e-07,0.089960165,1.0000004,1.001469,99.99991607515706,0.99796754,4999.913,5.1890305e-11,100,99.99996423722592,0.010014876,500.0,4999.912945079601,0.008183077745897636,4579.1025,0.010000002,0.99998146,4999.912945079601,0.009979861,0.008183077745897636
,0.085918926,1.0,1.0,100.0,1.0,4999.916,3.5044917e-18,100,100.0,0.01,500.0,4999.915935183393,0.0074539463766702336,4579.1055,0.009999998,1.0,4999.915935183393,0.01,0.0074539463766702336
7.6597495e-08,0.07630823,1.0,1.0006588,99.99999618527985,0.9992176,4999.9263,7.659887e-12,100,100.0,0.010006648,500.0,4999.925644947085,0.005883845500591969,4579.1157,0.01,0.999994,4999.925644947085,0.009992236,0.005883845500591969
1.6140668e-06,0.064132795,1.0000011,1.0019027,99.9998283419872,0.995284,4999.936,1.6140242e-10,100,99.99989271175451,0.010018843,500.0,4999.935542099352,0.004159106632751342,4579.1255,0.01,1.0000184,4999.935542099352,0.009952658,0.004159106632751342
,0.08720674,1.0,1.0,100.0,1.0,4999.9136,3.5044917e-18,100,100.0,0.01,500.0,4999.913379886198,0.007685425391804066,4579.103,0.009999998,1.0,4999.913379886198,0.01,0.007685425391804066
8.1523837e-07,0.0835049,1.000001,1.0018514,99.99992370048089,0.9970678,4999.919,8.153621e-11,100,99.99990463265931,0.010019252,500.0,4999.91843281354,0.00705334160487626,4579.1084,0.01,0.9999264,4999.91843281354,0.009971412,0.00705334160487626
4.618513e-07,0.080413215,1.0000004,1.0019698,99.99996948433329,0.99772024,4999.918,4.6179397e-11,100,99.99996423722592,0.010019073,500.0,4999.917538405749,0.006533855718770656,4579.1074,0.01,1.0000625,4999.917538405749,0.00997658,0.006533855718770656
,0.082644284,1.0,1.0,100.0,1.0,4999.923,3.5044917e-18,100,100.0,0.01,500.0,4999.923134054613,0.006896353977328276,4579.1123,0.009999998,1.0,4999.923134054613,0.01,0.006896353977328276
6.338229e-08,0.07961841,1.0000001,1.0007534,99.99999618525366,0.9994059,4999.9233,6.3381292e-12,100,99.99998807907247,0.010007663,500.0,4999.923104327512,0.006406254224442876,4579.113,0.01,0.9999871,4999.923104327512,0.009994188,0.006406254224442876
,0.08670166,1.0,1.0,100.0,1.0,4999.9077,3.5044917e-18,100,100.0,0.01,500.0,4999.908037527157,0.007594901800654923,4579.097,0.009999998,1.0,4999.908037527157,0.01,0.007594901800654923
,0.09025435,1.0,1.0,100.0,1.0,4999.923,3.5044917e-18,100,100.0,0.01,500.0,4999.922542086814,0.008225567884744324,4579.1123,0.009999998,1.0,4999.922542086814,0.01,0.008225567884744324
1.6106296e-06,0.09434254,1.0000008,1.0029986,99.99985503671778,0.99410397,4999.9165,1.610749e-10,100,99.99991655356695,0.010030328,500.0,4999.91598651128,0.009022542838881764,4579.106,0.01,0.9999659,4999.91598651128,0.009941379,0.009022542838881764
9.3215175e-07,0.076291665,1.0000006,1.0022303,99.99988556175589,0.9968598,4999.9224,9.321023e-11,100,99.99994039539075,0.010022078,500.0,4999.9215208967635,0.005888665466688451,4579.112,0.010000002,1.0000225,4999.9215208967635,0.009968374,0.005888665466688451
1.2540339e-06,0.078456976,1.0000007,1.0017503,99.99988555900563,0.9958413,4999.929,1.2540351e-10,100,99.99992847447743,0.010017519,500.0,4999.928992623391,0.006226836817855657,4579.1187,0.01,0.99999845,4999.928992623391,0.009958428,0.006226836817855657
7.966942e-07,0.065681964,1.0000006,1.0032724,99.99992370455581,0.9984328,4999.9287,7.967233e-11,100,99.99994039539075,0.010032927,500.0,4999.927901838838,0.004356396068340171,4579.118,0.009999999,0.9999798,4999.927901838838,0.00998453,0.004356396068340171
1.4088722e-07,0.074197315,1.0000001,1.0006949,99.9999618548135,0.99867445,4999.9263,1.4087671e-11,100,99.99998807907247,0.010006483,500.0,4999.9255719569555,0.005563950263549121,4579.1157,0.010000002,1.0000465,4999.9255719569555,0.0099862795,0.005563950263549121
6.2259573e-07,0.08159009,1.0000002,1.0010772,99.99992751920982,0.99584144,4999.926,6.2262834e-11,100,99.99997615814777,0.01001099,500.0,4999.925290561033,0.006739064875857702,4579.115,0.01,0.9999782,4999.925290561033,0.009958631,0.006739064875857702
3.5578344e-07,0.07217583,1.0000002,1.0012468,99.99996185318378,0.99854004,4999.923,3.557798e-11,100,99.99997615814777,0.01001243,500.0,4999.922345999251,0.005266302729267769,4579.1123,0.01,1.0000038,4999.922345999251,0.009985362,0.005266302729267769
3.476854e-08,0.08007396,1.0,1.0005345,100.0,0.9994662,4999.914,3.4768512e-12,100,100.0,0.010005437,500.0,4999.913306375649,0.00647351378611192,4579.1035,0.01,0.9999908,4999.913306375649,0.009994754,0.00647351378611192
,0.09662533,1.0,1.0,100.0,1.0,4999.918,3.5044917e-18,100,100.0,0.01,500.0,4999.91778269218,0.009436586988757276,4579.1074,0.009999998,1.0,4999.91778269218,0.01,0.009436586988757276
,0.074738905,1.0,1.0,100.0,1.0,4999.926,3.5044917e-18,100,100.0,0.01,500.0,4999.925976406905,0.005640611988349371,4579.115,0.009999998,1.0,4999.925976406905,0.01,0.005640611988349371
,0.0812935,1.0,1.0,100.0,1.0,4999.931,3.5044917e-18,100,100.0,0.01,500.0,4999.930729577949,0.006671066538761077,4579.1206,0.009999998,1.0,4999.930729577949,0.01,0.006671066538761077
4.3585593e-09,0.11086686,1.0,1.000096,100.0,0.99960977,4999.9077,4.3578108e-13,100,100.0,0.010001017,500.0,4999.907260386974,0.012415119803858862,4579.097,0.01,0.9999943,4999.907260386974,0.009996155,0.012415119803858862
3.452983e-07,0.07233158,1.0000001,1.0009751,99.99996566907974,0.9982114,4999.9307,3.4526923e-11,100,99.99998807907247,0.010009359,500.0,4999.9303712885085,0.005287388882579914,4579.12,0.01,1.0000392,4999.9303712885085,0.009981723,0.005287388882579914
7.710184e-08,0.07541113,1.0,1.0005344,99.99998474067017,0.99923784,4999.9297,7.710519e-12,100,100.0,0.0100056995,500.0,4999.92930401353,0.005745509334737318,4579.119,0.01,0.9999645,4999.92930401353,0.009992734,0.005745509334737318
,0.077177204,1.0,1.0,100.0,1.0,4999.918,3.5044917e-18,100,100.0,0.01,500.0,4999.917826499078,0.006015825104119029,4579.1074,0.009999998,1.0,4999.917826499078,0.01,0.006015825104119029
,0.09498282,1.0,1.0,100.0,1.0,4999.912,3.5044917e-18,100,100.0,0.01,500.0,4999.91238768518,0.00911335104241968,4579.1016,0.009999998,1.0,4999.91238768518,0.01,0.00911335104241968
2.577392e-09,0.08170021,1.0,1.0000849,99.9999961852944,0.99978995,4999.924,2.5773792e-13,100,100.0,0.010000871,500.0,4999.923276356333,0.006742996960592566,4579.1133,0.01,0.9999978,4999.923276356333,0.009997922,0.006742996960592566
,0.068434685,1.0,1.0,100.0,1.0,4999.925,3.5044917e-18,100,100.0,0.01,500.0,4999.924406128886,0.004730404130717482,4579.1143,0.009999998,1.0,4999.924406128886,0.01,0.004730404130717482
2.8556424e-06,0.071464226,1.0000018,1.0045443,99.9997177247155,0.9950667,4999.933,2.855401e-10,100,99.99982118638542,0.0100450255,500.0,4999.932723797396,0.005165443707490917,4579.122,0.01,1.0000415,4999.932723797396,0.009950254,0.005165443707490917
,0.16253823,1.0,1.0,100.0,1.0,4999.9146,3.5044917e-18,100,100.0,0.01,500.0,4999.914705951666,0.02668525181537835,4579.104,0.009999998,1.0,4999.914705951666,0.01,0.02668525181537835
7.5001294e-06,0.12470215,1.0000031,1.0025843,99.99925612513006,0.9788512,4999.904,7.500398e-10,100,99.99969005680782,0.010026019,500.0,4999.902832852071,0.01604801475536171,4579.093,0.01,0.9999825,4999.902832852071,0.009788684,0.01604801475536171
4.5010856e-06,0.105795145,1.0000026,1.0061928,99.99957664491495,0.9960286,4999.8994,4.4995035e-10,100,99.9997377402508,0.010060146,500.0,4999.898903017424,0.011334489297917331,4579.0884,0.01,1.000177,4999.898903017424,0.009958522,0.011334489297917331
4.867779e-07,0.08073835,1.0000001,1.0012753,99.99995422369044,0.99568206,4999.9214,4.86777e-11,100,99.99998807907247,0.010012744,500.0,4999.920949587416,0.00659289744048977,4579.111,0.01,1.000001,4999.920949587416,0.009956812,0.00659289744048977
0.06410124,259.18344,1.0532598,1.6748612,94.13112784949116,0.32665756,4974.01,6.297766e-06,100,94.94333240071965,0.016601175,495.01,4949.922063642056,249992.13488442742,4542.138,0.009999999,1.0088811,4949.922063642056,0.0032378202,249992.13488442742
4.4082805e-07,0.09491193,1.0000001,1.0008607,99.99995803650559,0.996261,4999.919,4.4086845e-11,100,99.99998807907247,0.010009045,500.0,4999.918327631918,0.009115761101155489,4579.1084,0.01,0.9999562,4999.918327631918,0.009963047,0.009115761101155489
5.1325224e-09,0.07373717,1.0,1.0003,100.0,0.99980944,4999.92,5.131817e-13,100,100.0,0.010002977,500.0,4999.919237002094,0.005494976352153702,4579.1094,0.010000002,1.0000023,4999.919237002094,0.009998072,0.005494976352153702
,0.07941277,1.0,1.0,100.0,1.0,4999.918,3.5044917e-18,100,100.0,0.01,500.0,4999.9176850493195,0.006367676188467918,4579.1074,0.009999998,1.0,4999.9176850493195,0.01,0.006367676188467918
,0.07140674,1.0,1.0,100.0,1.0,4999.922,3.5044917e-18,100,100.0,0.01,500.0,4999.921414192023,0.005149751250555076,4579.1113,0.009999998,1.0,4999.921414192023,0.01,0.005149751250555076
,0.0734415,1.0,1.0,100.0,1.0,4999.9316,3.5044917e-18,100,100.0,0.01,500.0,4999.932070334102,0.005450120894082752,4579.121,0.009999998,1.0,4999.932070334102,0.01,0.005450120894082752
,0.075687975,1.0,1.0,100.0,1.0,4999.9336,3.5044917e-18,100,100.0,0.01,500.0,4999.9334426144,0.005788019312498793,4579.123,0.009999998,1.0,4999.9334426144,0.01,0.005788019312498793
,0.08074003,1.0,1.0,100.0,1.0,4999.9307,3.5044917e-18,100,100.0,0.01,500.0,4999.930665705702,0.006584315285055949,4579.12,0.009999998,1.0,4999.930665705702,0.01,0.006584315285055949
,0.08066247,1.0,1.0,100.0,1.0,4999.9126,3.5044917e-18,100,100.0,0.01,500.0,4999.912663666709,0.006575385556756859,4579.102,0.009999998,1.0,4999.912663666709,0.01,0.006575385556756859
,0.07131143,1.0,1.0,100.0,1.0,4999.9287,3.5044917e-18,100,100.0,0.01,500.0,4999.928994678804,0.005135132146262807,4579.118,0.009999998,1.0,4999.928994678804,0.01,0.005135132146262807
3.183399e-06,0.07592853,1.0000006,1.0037746,99.99966816145627,0.99304366,4999.931,3.1826267e-10,100,99.99994039539075,0.010036558,500.0,4999.930411873149,0.005840435848392417,4579.1206,0.01,1.0001184,4999.930411873149,0.009929261,0.005840435848392417
,0.076868564,1.0,1.0,100.0,1.0,4999.9204,3.5044917e-18,100,100.0,0.01,500.0,4999.920167959152,0.005967192814326763,4579.11,0.009999998,1.0,4999.920167959152,0.01,0.005967192814326763
2.679192e-08,0.0721143,1.0,1.0003707,100.0,0.99947757,4999.923,2.6791611e-12,100,100.0,0.010003731,500.0,4999.922106400956,0.0052522960328648775,4579.1123,0.01,0.99999774,4999.922106400956,0.009994798,0.0052522960328648775
