ESSRenyi,Bound,VarRet,VarDiscRet,VarNormIw,VanillaAvgRet,AvgRet,MinVanillaIw,ESSClassic,J,BatchSize,MinNormIw,AvgVanillaIw,AvgDiscRet,AvgNormIw,VarJ,eRenyi2,AvgEpLen,MaxNormIw,MaxVanillaIw,VarVanillaIw
38.106462320355455,-859.68146,5385107.989677966,5385107.989677966,0.0001679578,-2260.8528730792736,-2260.8528730792736,6.5431644e-13,37.55470323098706,-74.641975,100,6.540431e-15,1.000418,-2260.8528730792736,0.010000002,217.1986,2.6242268,200.0,0.036671102,3.668643,1.6809822
91.15405733835318,-305.52405,234351.07620095316,234351.07620095316,9.242372e-06,-92.88698142136067,-92.88698142136067,0.044164963,91.61707386386941,-17.314585,100,0.00043709052,1.0104306,-92.88698142136067,0.01,50.089195,1.0970439,200.0,0.012908645,1.304329,0.09436186
83.66107354270689,-10.252549,55.663413180008504,55.663413180008504,1.7028418e-05,-8.170370905218466,-8.170370905218466,0.49683842,85.57384617448206,-7.7316027,100,0.0047345925,1.0493795,-8.170370905218466,0.01,7.579871,1.195299,200.0,0.028418869,2.9822178,0.1875165
90.83272127474505,-274.14554,162923.42076014628,162923.42076014628,1.3454006e-05,-69.77054382100705,-69.77054382100705,0.07311302,88.24610012326737,-15.861132,100,0.0007680712,0.9519041,-69.77054382100705,0.009999999,50.902237,1.1009248,200.0,0.013787587,1.3124461,0.12190963
57.515420667245714,-11.141675,71.96147070575392,71.96147070575392,8.5674794e-05,-9.54282326297356,-9.54282326297356,3.534558e-08,54.107273604809635,-8.039976,100,3.7176e-10,0.95076334,-9.54282326297356,0.01,10.568076,1.7386642,200.0,0.024724662,2.3507302,0.77445817
98.85505903121286,-9.172439,46.76882855010884,46.76882855010884,8.928724e-07,-7.22302796772191,-7.22302796772191,0.89373523,99.1237843411801,-7.19839,100,0.008998189,0.993239,-7.22302796772191,0.01,6.7424445,1.011582,200.0,0.013794861,1.3701594,0.008808398
61.74579696394338,-8.963575,47.799629988562685,47.799629988562685,5.7452882e-05,-7.7269284527044935,-7.7269284527044935,1.3813171e-05,63.74365915950795,-6.4547815,100,1.3661355e-07,1.0111127,-7.7269284527044935,0.010000002,7.5865397,1.6195434,200.0,0.021407465,2.164536,0.58736897
80.68855398277076,-9.321218,54.52924532370704,54.52924532370704,1.9746993e-05,-7.573254184069742,-7.573254184069742,0.5391065,83.64734367028642,-7.1313276,100,0.0053785304,1.0023304,-7.573254184069742,0.010000002,7.4843802,1.2393332,200.0,0.02803845,2.8103793,0.19839142
40.497662235741494,-7.9088387,49.47087401431807,49.47087401431807,0.00016950996,-6.827959375593991,-6.827959375593991,0.00013031963,37.33922155398381,-4.819796,100,1.388696e-06,0.9384317,-6.827959375593991,0.010000002,7.2821374,2.4692783,200.0,0.04232183,3.9716148,1.4927962
90.82251321286256,-9.482694,48.7430003579425,48.7430003579425,9.6466265e-06,-7.667572012616073,-7.667572012616073,0.09159224,91.28239891149735,-7.438835,100,0.0008936837,1.0248842,-7.667572012616073,0.01,7.273155,1.1010486,200.0,0.013124688,1.3451285,0.10132698
43.94625534108948,-8.816002,52.98790133642741,52.98790133642741,0.00034520353,-8.032213841277994,-8.032213841277994,0.48446772,22.637161470502768,-5.873868,100,0.003987407,1.2149944,-8.032213841277994,0.010000002,12.582683,2.2755067,200.0,0.1725249,20.96168,5.0959344
93.06772271867194,-9.412559,47.76899491697751,47.76899491697751,9.721525e-06,-7.7386269489582284,-7.7386269489582284,0.123831406,91.22064153239342,-7.449007,100,0.0012624944,0.98084724,-7.7386269489582284,0.01,6.860279,1.0744864,200.0,0.012803535,1.2558312,0.09352703
28.927345691831057,-10.466557,57.03504325654582,57.03504325654582,0.0003061517,-9.298020872935867,-9.298020872935867,2.1017892e-25,24.80834482406803,-6.7373962,100,2.2805027e-27,0.92163414,-9.298020872935867,0.01,10.208255,3.4569366,200.0,0.052592263,4.8470826,2.6004817
99.43627228723004,-10.485617,53.56547125303922,53.56547125303922,5.784761e-07,-8.527917772041553,-8.527917772041553,0.83522093,99.43058656948384,-8.516792,100,0.008395997,0.9947847,-8.527917772041553,0.01,7.273166,1.0056692,200.0,0.011912924,1.1850795,0.0057245805
99.72985250491271,-10.366044,48.81562771989631,48.81562771989631,2.3921342e-07,-8.434430985148515,-8.434430985148515,0.7974299,99.76375931368868,-8.427619,100,0.007970319,1.0004994,-8.434430985148515,0.01,6.9838724,1.0027088,200.0,0.010420945,1.0426148,0.0023945235
82.79138743788012,-9.40814,45.437811332220726,45.437811332220726,1.9595891e-05,-7.704062677766374,-7.704062677766374,0.24538614,83.75213991588544,-7.2403526,100,0.0024188121,1.0144902,-7.704062677766374,0.01,6.6391077,1.2078551,200.0,0.020716082,2.1016264,0.20167905
94.9226727101367,-9.627582,48.49808299561943,48.49808299561943,6.360368e-06,-7.692662536531652,-7.692662536531652,0.18617761,94.07624153001703,-7.6117105,100,0.0018762213,0.9923009,-7.692662536531652,0.01,7.2183013,1.0534891,200.0,0.012173259,1.2079536,0.06262808
93.64111507009235,-9.915596,49.56026091712926,49.56026091712926,3.666166e-06,-8.06941725966857,-8.06941725966857,0.8580719,96.49759272143146,-7.901864,100,0.008699572,0.98633814,-8.06941725966857,0.010000002,6.911988,1.067907,200.0,0.018521093,1.8268061,0.03566677
