VarDiscRet,eRenyi2,VarRet,VarVanillaIw,Delta,BatchSize,ESSClassic,MinNormIw,AvgDiscRet,AvgEpLen,MinVanillaIw,AvgNormIw,VanillaAvgRet,EpsThisIter,ESSRenyi,J,MaxNormIw,AvgVanillaIw,AvgRet,Bound,VarJ,IterType,VarNormIw,MaxVanillaIw
9.57182772254,14.459,9.57182772254,38.1161,0.4,300,10.5388174229,1.29928e-17,-107.158372736,21.02,4.5841e-15,0.00333333,-107.158372736,100,20.7483370544,-60.3086,0.248838,1.17606,-107.158372736,-94.2316,549.028,1,0.0003062,87.7947
1746.75395759,1.0,1746.75395759,,0.4,300,100.0,0.01,-108.660022165,43.06,1.0,0.01,-108.660022165,100,300.0,-108.66,0.01,1.0,-108.660022165,-167.881,41.5847,2,3.50449e-18,1.0
2683.52833152,1.0,2683.52833152,,0.4,300,200.000000102,0.005,-111.422848897,60.07,1.0,0.005,-111.422848897,100,300.0,-110.041,0.005,1.0,-111.422848897,-153.172,46.8497,2,2.1793e-19,1.0
610.503824974,0.614795,9.57182772254,1.58624e+26,0.4,400,1.00017535904,5.22093e-17,-107.119808827,21.02,0.0113902,0.00333333,-107.158372736,100,650.623473818,-108.129,0.999912,7.27214e+11,-107.158372736,-inf,0.00487399,,0.00333275,2.18145e+14
20.6099450281,2.20453,20.6099450281,1.39406,0.4,400,168.254609214,1.30351e-06,-106.170013124,22.69,0.000523901,0.0025,-106.170013124,100,181.444825996,-100.31,0.0330581,1.00479,-106.170013124,-111.782,110.086,1,8.63002e-06,13.2865
34.9594763272,1.0,34.9594763272,,0.4,400,100.0,0.01,-107.207594967,22.02,1.0,0.01,-107.207594967,100,400.0,-107.208,0.01,1.0,-107.207594967,-125.694,5.88302,2,3.50449e-18,1.0
63.7785706194,1.0,63.7785706194,,0.4,400,200.000000102,0.005,-105.447919468,25.78,1.0,0.005,-105.447919468,100,400.0,-106.328,0.005,1.0,-105.447919468,-119.4,7.04624,2,2.1793e-19,1.0
1373.40847795,1.0,1373.40847795,,0.4,400,299.999969474,0.00333333,-109.807878049,29.0,1.0,0.00333333,-109.807878049,100,400.0,-107.488,0.00333333,1.0,-109.807878049,-140.929,22.1137,2,5.43914e-20,1.0
66.2633326316,1.01283,66.2633326316,0.0132015,0.4,400,394.846483531,0.00167585,-106.276501944,30.0,0.673321,0.0025,-106.276501944,100,394.934396585,-106.78,0.00409917,1.00445,-106.276501944,-135.926,14.7585,1,8.17805e-08,1.64696
29.6444118385,1.0,29.6444118385,,0.4,400,100.0,0.01,-105.956820827,25.91,1.0,0.01,-105.956820827,100,400.0,-105.957,0.01,1.0,-105.956820827,-122.532,5.41738,2,3.50449e-18,1.0
17.1541811562,1.0,17.1541811562,,0.4,400,200.000000102,0.005,-106.023665498,24.57,1.0,0.005,-106.023665498,100,400.0,-105.99,0.005,1.0,-106.023665498,-117.711,4.81315,2,2.1793e-19,1.0
23.0002779182,1.0,23.0002779182,,0.4,400,299.999969474,0.00333333,-106.026252926,25.5,1.0,0.00333333,-106.026252926,100,400.0,-106.002,0.00333333,1.0,-106.026252926,-115.572,4.79944,2,5.43914e-20,1.0
27.6351685837,1.03973,27.6351685837,0.0382647,0.4,400,385.834851511,0.00107189,-105.2092277,26.55,0.437177,0.0025,-105.2092277,100,384.716074043,-105.493,0.00487805,1.01964,-105.2092277,-113.944,5.24583,1,2.30028e-07,1.98955
378.13885751,1.0,378.13885751,,0.4,400,100.0,0.01,-107.880185651,31.25,1.0,0.01,-107.880185651,100,400.0,-107.88,0.01,1.0,-107.880185651,-142.838,19.3483,2,3.50449e-18,1.0
1402.3254202,1.0,1402.3254202,,0.4,400,200.000000102,0.005,-110.482284707,32.94,1.0,0.005,-110.482284707,100,400.0,-109.181,0.005,1.0,-110.482284707,-150.54,29.7157,2,2.1793e-19,1.0
120.250943179,1.0,120.250943179,,0.4,400,299.999969474,0.00333333,-106.213231569,28.58,1.0,0.00333333,-106.213231569,100,400.0,-108.192,0.00333333,1.0,-106.213231569,-141.961,25.1062,2,5.43914e-20,1.0
542.301110705,1.03956,542.301110705,0.0428597,0.4,400,383.714771736,0.000560891,-107.893475373,35.01,0.22518,0.0025,-107.893475373,100,384.778896031,-106.646,0.00309811,1.00367,-107.893475373,-136.464,11.6163,1,2.65918e-07,1.24379
19.335204348,1.0,19.335204348,,0.4,400,100.0,0.01,-105.364697058,27.55,1.0,0.01,-105.364697058,100,400.0,-105.365,0.01,1.0,-105.364697058,-119.7,4.37514,2,3.50449e-18,1.0
299.753110607,1.0,299.753110607,,0.4,400,200.000000102,0.005,-105.708656274,33.18,1.0,0.005,-105.708656274,100,400.0,-105.537,0.005,1.0,-105.708656274,-128.028,12.5689,2,2.1793e-19,1.0
1546.08979075,1.0,1546.08979075,,0.4,400,299.999969474,0.00333333,-109.327257548,28.63,1.0,0.00333333,-109.327257548,100,400.0,-106.8,0.00333333,1.0,-109.327257548,-141.902,24.8741,2,5.43914e-20,1.0
19.554304895,1.02814,19.554304895,0.0290173,0.4,400,388.8506184,0.000702924,-105.707891249,25.14,0.2825,0.0025,-105.707891249,100,389.052680399,-105.417,0.00354033,1.00473,-105.707891249,-136.24,9.11446,1,1.79654e-07,1.42284
36.0964890657,1.0,36.0964890657,,0.4,400,100.0,0.01,-105.489869858,28.0,1.0,0.01,-105.489869858,100,400.0,-105.49,0.01,1.0,-105.489869858,-120.172,5.97792,2,3.50449e-18,1.0
26.1845165326,1.0,26.1845165326,,0.4,400,200.000000102,0.005,-104.308757521,27.33,1.0,0.005,-104.308757521,100,400.0,-104.899,0.005,1.0,-104.308757521,-115.281,5.58371,2,2.1793e-19,1.0
34.4462061329,1.0,34.4462061329,,0.4,400,299.999969474,0.00333333,-106.617976093,26.0,1.0,0.00333333,-106.617976093,100,400.0,-105.472,0.00333333,1.0,-106.617976093,-115.344,5.7279,2,5.43914e-20,1.0
847.788450839,1.01643,847.788450839,0.0185568,0.4,400,392.6629259,0.00112025,-108.767883048,28.78,0.445995,0.0025,-108.767883048,100,393.533670832,-105.816,0.00303498,0.995299,-108.767883048,-130.102,8.42817,1,1.17079e-07,1.20829
332.032748028,1.0,332.032748028,,0.4,400,100.0,0.01,-103.635300086,33.01,1.0,0.01,-103.635300086,100,400.0,-103.635,0.01,1.0,-103.635300086,-118.456,18.1304,2,3.50449e-18,1.0
386.342898236,1.0,386.342898236,,0.4,400,200.000000102,0.005,-103.818189486,29.59,1.0,0.005,-103.818189486,100,400.0,-103.727,0.005,1.0,-103.818189486,-114.206,18.8575,2,2.1793e-19,1.0
25.7871789157,1.0,25.7871789157,,0.4,400,299.999969474,0.00333333,-105.695474972,27.95,1.0,0.00333333,-105.695474972,100,400.0,-104.383,0.00333333,1.0,-105.695474972,-112.94,15.6984,2,5.43914e-20,1.0
27.131995953,10.0093,27.131995953,19.8869,0.4,400,29.1629217473,1.8349e-09,-104.909439422,27.07,9.16719e-07,0.0025,-104.909439422,100,39.9629174055,-64.4528,0.137345,1.24901,-104.909439422,-87.8969,453.316,1,7.96745e-05,68.6181
808.625434616,1.0,808.625434616,,0.4,400,100.0,0.01,-104.498188673,68.61,1.0,0.01,-104.498188673,100,400.0,-104.498,0.01,1.0,-104.498188673,-136.944,28.2938,2,3.50449e-18,1.0
2074.46405744,1.0,2074.46405744,,0.4,400,200.000000102,0.005,-111.49705603,74.51,1.0,0.005,-111.49705603,100,400.0,-107.998,0.005,1.0,-111.49705603,-145.611,37.9391,2,2.1793e-19,1.0
3540.26759674,1.0,3540.26759674,,0.4,400,299.999969474,0.00333333,-115.744500273,93.94,1.0,0.00333333,-115.744500273,100,400.0,-110.58,0.00333333,1.0,-115.744500273,-141.291,46.2732,2,5.43914e-20,1.0
1473.20691548,nan,27.131995953,2.97672e+09,0.4,500,1.10348811357,1.27122e-08,-105.752452409,27.07,0.0145734,0.0025,-104.909439422,100,nan,-119.612,0.951535,2866.02,-104.909439422,-inf,26.7608,,0.00226496,1.09085e+06
22.9130401977,17.944,22.9130401977,42.474,0.4,500,17.9891368085,8.62879e-13,-105.447777401,25.24,5.42654e-10,0.002,-105.447777401,100,27.8644046538,-51.1526,0.190363,1.25778,-105.447777401,-79.2288,631.251,1,0.000107393,119.717
672.424452173,1.0,672.424452173,,0.4,500,100.0,0.01,-99.6562739169,84.94,1.0,0.01,-99.6562739169,100,500.0,-99.6563,0.01,1.0,-99.6562739169,-131.486,25.8012,2,3.50449e-18,1.0
1431.82360533,1.0,1431.82360533,,0.4,500,200.000000102,0.005,-108.041251572,91.13,1.0,0.005,-108.041251572,100,500.0,-103.849,0.005,1.0,-108.041251572,-137.112,32.545,2,2.1793e-19,1.0
4797.95942601,1.0,4797.95942601,,0.4,500,299.999969474,0.00333333,-119.304925199,102.6,1.0,0.00333333,-119.304925199,100,500.0,-109.001,0.00333333,1.0,-119.304925199,-142.888,48.3997,2,5.43914e-20,1.0
1596.9563635,1.0,1596.9563635,,0.4,500,400.0,0.0025,-103.561570689,99.31,1.0,0.0025,-103.561570689,100,500.0,-107.641,0.0025,1.0,-103.561570689,-136.988,46.451,2,5.4346e-20,1.0
3743.96568565,1.13823,3743.96568565,0.141111,0.4,500,437.740217307,5.3578e-05,-112.004494005,95.71,0.0266567,0.002,-112.004494005,100,439.277253822,-101.924,0.00335764,0.995063,-112.004494005,-129.929,22.1268,1,5.70059e-07,1.67053
1086.00125939,1.0,1086.00125939,,0.4,500,100.0,0.01,-97.8358891942,79.62,1.0,0.01,-97.8358891942,100,500.0,-97.8359,0.01,1.0,-97.8358891942,-125.924,32.7893,2,3.50449e-18,1.0
209.591016088,1.0,209.591016088,,0.4,500,200.000000102,0.005,-101.321465828,54.8,1.0,0.005,-101.321465828,100,500.0,-99.5787,0.005,1.0,-101.321465828,-119.44,25.3842,2,2.1793e-19,1.0
192.644601489,1.0,192.644601489,,0.4,500,299.999969474,0.00333333,-101.731009023,60.9,1.0,0.00333333,-101.731009023,100,500.0,-100.296,0.00333333,1.0,-101.731009023,-116.513,22.23,2,5.43914e-20,1.0
692.99446734,1.0,692.99446734,,0.4,500,400.0,0.0025,-100.285899067,82.32,1.0,0.0025,-100.285899067,100,500.0,-100.294,0.0025,1.0,-100.285899067,-114.338,23.284,2,5.4346e-20,1.0
1248.52426495,2.33359,1248.52426495,1.32747,0.4,500,216.860139773,3.08915e-07,-97.4556093873,79.55,0.000155588,0.002,-97.4556093873,100,214.261901836,-88.1669,0.0127528,1.00732,-97.4556093873,-112.819,93.9176,1,5.233e-06,6.42306
4870.87504666,1.0,4870.87504666,,0.4,500,100.0,0.01,-108.221707159,139.29,1.0,0.01,-108.221707159,100,500.0,-108.222,0.01,1.0,-108.221707159,-162.113,69.4418,2,3.50449e-18,1.0
6376.95215339,1.0,6376.95215339,,0.4,500,200.000000102,0.005,-111.430610901,171.1,1.0,0.005,-111.430610901,100,500.0,-109.826,0.005,1.0,-111.430610901,-150.132,74.6341,2,2.1793e-19,1.0
4063.90290262,1.0,4063.90290262,,0.4,500,299.999969474,0.00333333,-111.448920315,128.81,1.0,0.00333333,-111.448920315,100,500.0,-110.367,0.00333333,1.0,-111.448920315,-143.277,71.0997,2,5.43914e-20,1.0
4810.48059162,1.0,4810.48059162,,0.4,500,400.0,0.0025,-116.219595288,127.99,1.0,0.0025,-116.219595288,100,500.0,-111.83,0.0025,1.0,-116.219595288,-140.331,70.6286,2,5.4346e-20,1.0
3710.3430753,1.55969,3710.3430753,0.739796,0.4,500,279.830763056,9.85113e-06,-99.8894384882,169.2,0.00477141,0.002,-99.8894384882,100,320.577407183,-92.5479,0.026848,0.968703,-99.8894384882,-124.384,57.4875,1,3.15348e-06,13.0038
2611.27738638,1.0,2611.27738638,,0.4,500,100.0,0.01,-107.206250794,131.54,1.0,0.01,-107.206250794,100,500.0,-107.206,0.01,1.0,-107.206250794,-164.544,50.8445,2,3.50449e-18,1.0
1683.62599318,1.0,1683.62599318,,0.4,500,200.000000102,0.005,-99.5153157595,126.71,1.0,0.005,-99.5153157595,100,500.0,-103.361,0.005,1.0,-99.5153157595,-143.904,46.2684,2,2.1793e-19,1.0
2644.53787432,1.0,2644.53787432,,0.4,500,299.999969474,0.00333333,-101.034005849,140.23,1.0,0.00333333,-101.034005849,100,500.0,-102.585,0.00333333,1.0,-101.034005849,-135.689,47.9695,2,5.43914e-20,1.0
870.113818039,1.0,870.113818039,,0.4,500,400.0,0.0025,-93.7538675206,152.02,1.0,0.0025,-93.7538675206,100,500.0,-100.377,0.0025,1.0,-93.7538675206,-129.046,44.2243,2,5.4346e-20,1.0
1454.05274953,1.33241,1454.05274953,0.326131,0.4,500,378.405963827,3.80339e-05,-92.1445664871,148.67,0.0191393,0.002,-92.1445664871,100,375.260511588,-91.6794,0.00482696,1.00643,-92.1445664871,-121.278,50.0807,1,1.2879e-06,2.429
3243.575864,1.0,3243.575864,,0.4,500,100.0,0.01,-90.1374477728,184.33,1.0,0.01,-90.1374477728,100,500.0,-90.1375,0.01,1.0,-90.1374477728,-147.273,56.6669,2,3.50449e-18,1.0
1058.71930545,1.0,1058.71930545,,0.4,500,200.000000102,0.005,-88.2535865761,168.56,1.0,0.005,-88.2535865761,100,500.0,-89.1955,0.005,1.0,-88.2535865761,-129.596,46.1576,2,2.1793e-19,1.0
2109.75096456,1.0,2109.75096456,,0.4,500,299.999969474,0.00333333,-82.9011087739,200.81,1.0,0.00333333,-82.9011087739,100,500.0,-87.0974,0.00333333,1.0,-82.9011087739,-120.085,46.1017,2,5.43914e-20,1.0
1283.29550703,1.0,1283.29550703,,0.4,500,400.0,0.0025,-89.1656363224,179.44,1.0,0.0025,-89.1656363224,100,500.0,-87.6144,0.0025,1.0,-89.1656363224,-116.182,43.7315,2,5.4346e-20,1.0
1269.55638455,3.30886,1269.55638455,2.40555,0.4,500,139.422089353,7.18111e-13,-88.0539284061,163.31,3.4594e-10,0.002,-88.0539284061,100,151.10936643,-52.6475,0.0167144,0.963472,-88.0539284061,-99.127,103.077,1,1.03657e-05,8.05191
3226.14551257,1.0,3226.14551257,,0.4,500,100.0,0.01,-59.4392718037,355.02,1.0,0.01,-59.4392718037,100,500.0,-59.4393,0.01,1.0,-59.4392718037,-84.9973,56.5145,2,3.50449e-18,1.0
3080.40259082,1.0,3080.40259082,,0.4,500,200.000000102,0.005,-47.2690938019,421.12,1.0,0.005,-47.2690938019,100,500.0,-53.3542,0.005,1.0,-47.2690938019,-71.7206,56.2029,2,2.1793e-19,1.0
2839.66041825,1.0,2839.66041825,,0.4,500,299.999969474,0.00333333,-57.5392855655,360.29,1.0,0.00333333,-57.5392855655,100,500.0,-54.7492,0.00333333,1.0,-57.5392855655,-69.7662,55.1981,2,5.43914e-20,1.0
2996.48540359,1.0,2996.48540359,,0.4,500,400.0,0.0025,-62.0261517089,362.82,1.0,0.0025,-62.0261517089,100,500.0,-56.5685,0.0025,1.0,-62.0261517089,-69.9453,55.1061,2,5.4346e-20,1.0
2760.60693746,10.504,2760.60693746,12.1009,0.4,500,44.8241922982,1.09138e-27,-57.6414620366,383.91,5.95096e-25,0.002,-57.6414620366,100,47.6008936426,5.42104,0.0475371,1.09054,-57.6414620366,-36.7544,144.781,1,4.07002e-05,25.9205
3054.63861212,1.0,3054.63861212,,0.4,500,100.0,0.01,-1.45128748546,493.63,1.0,0.01,-1.45128748546,100,500.0,-1.45129,0.01,1.0,-1.45128748546,-25.5052,54.9917,2,3.50449e-18,1.0
2856.29583247,1.0,2856.29583247,,0.4,500,200.000000102,0.005,-12.2921634254,490.97,1.0,0.005,-12.2921634254,100,500.0,-6.87173,0.005,1.0,-12.2921634254,-23.8804,54.3626,2,2.1793e-19,1.0
3689.60576708,1.0,3689.60576708,,0.4,500,299.999969474,0.00333333,-19.6000534502,487.62,1.0,0.00333333,-19.6000534502,100,500.0,-11.1145,0.00333333,1.0,-19.6000534502,-25.002,56.7782,2,5.43914e-20,1.0
3414.89322982,1.0,3414.89322982,,0.4,500,400.0,0.0025,-8.55845087978,495.67,1.0,0.0025,-8.55845087978,100,500.0,-10.4755,0.0025,1.0,-8.55845087978,-22.5024,57.1335,2,5.4346e-20,1.0
