BatchSize,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,ESSClassic,AvgDiscRet,AvgVanillaIw,AvgRet,AvgEpLen,VarDiscRet,VarVanillaIw,MaxVanillaIw,eRenyi2,Bound,IterType,MaxNormIw,MinVanillaIw,Delta,AvgNormIw,VarRet,VarNormIw,ESSRenyi
100,100,0.00613052,41.1909,-420.979,-423.13032146,97.9943918302,-423.13032146,1.01834,-423.13032146,500.0,1714.51526798,0.0214388,1.39574,1.02144,-525.722,1,0.013706,0.624297,0.2,0.01,1714.51526798,2.06734e-06,97.9009768614
100,100,0.0036439,46.3058,-407.606,-413.04651548,94.7087215163,-413.04651548,1.02417,-413.04651548,500.0,2081.87197059,0.059195,1.58441,1.05254,-516.517,1,0.0154701,0.373199,0.2,0.01,2081.87197059,5.64335e-06,95.0079156199
100,100,0.00531927,37.8872,-406.878,-409.744073217,96.9866102637,-409.744073217,0.995023,-409.744073217,500.0,1450.35257605,0.0310723,1.42039,1.02623,-517.061,1,0.0142749,0.529279,0.2,0.01,1450.35257605,3.13839e-06,97.4439996074
100,100,0.002243,40.789,-407.652,-412.17220142,95.8404964847,-412.17220142,1.02261,-412.17220142,500.0,1818.11652438,0.0458434,1.3979,1.0401,-518.343,1,0.0136699,0.229372,0.2,0.01,1818.11652438,4.38384e-06,96.1441847357
100,100,0.00459788,38.8934,-408.252,-411.04966656,95.5287775183,-411.04966656,0.994478,-411.04966656,500.0,1481.17387776,0.0467569,1.87906,1.02861,-512.788,1,0.0188949,0.457249,0.2,0.01,1481.17387776,4.72776e-06,97.2190167846
100,100,0.00277902,42.3825,-404.789,-410.740050789,94.6089696981,-410.740050789,0.982923,-410.740050789,500.0,2316.02308108,0.0556088,1.37067,1.04141,-530.938,1,0.0139449,0.273156,0.2,0.01,2316.02308108,5.75578e-06,96.0234652068
100,100,0.00514549,45.2255,-407.894,-412.725223709,95.7185888567,-412.725223709,0.989551,-412.725223709,500.0,2275.62623491,0.0442416,1.36098,1.04611,-521.724,1,0.0137535,0.509172,0.2,0.01,2275.62623491,4.51809e-06,95.5923366667
100,100,0.00519041,43.3325,-403.323,-406.193820401,96.32156949,-406.193820401,0.978807,-406.193820401,500.0,1889.0066695,0.036957,1.67162,1.02843,-506.852,1,0.0170782,0.50804,0.2,0.01,1889.0066695,3.85747e-06,97.2356160719
100,100,0.00279881,40.9724,-401.408,-407.376218729,93.5529738916,-407.376218729,0.998928,-407.376218729,500.0,1897.63691292,0.0694603,1.4573,1.05229,-514.565,1,0.0145887,0.279581,0.2,0.01,1897.63691292,6.96094e-06,95.0306901506
100,100,0.00549912,37.0882,-398.554,-401.234858482,97.1681019396,-401.234858482,0.983957,-401.234858482,500.0,1455.528308,0.0285017,1.37297,1.02391,-509.681,1,0.0139536,0.541089,0.2,0.01,1455.528308,2.94387e-06,97.6650796271
100,100,0.00424788,34.2605,-399.023,-403.947977152,94.9466551704,-403.947977152,0.962539,-403.947977152,500.0,1546.14036675,0.0498082,1.3732,1.0448,-506.531,1,0.0142665,0.408875,0.2,0.01,1546.14036675,5.37607e-06,95.7123889156
100,100,0.00644926,44.9657,-400.878,-403.254052071,97.9725992411,-403.254052071,0.998619,-403.254052071,500.0,2072.23998182,0.0208452,1.42124,1.02008,-520.144,1,0.014232,0.644035,0.2,0.01,2072.23998182,2.09029e-06,98.0315527
100,100,0.00447559,41.5236,-400.262,-402.335638186,96.4288351903,-402.335638186,1.00294,-402.335638186,500.0,1383.5968494,0.037628,2.07036,1.02677,-496.974,1,0.0206429,0.448874,0.2,0.01,1383.5968494,3.74079e-06,97.3927048306
100,100,0.00521452,51.9453,-399.144,-403.486331749,96.4793695423,-403.486331749,1.01141,-403.486331749,500.0,3040.92722847,0.0377057,1.34252,1.03637,-522.746,1,0.0132737,0.527403,0.2,0.01,3040.92722847,3.68597e-06,96.490798438
100,100,0.00305994,40.4955,-403.725,-407.349203262,95.036206109,-407.349203262,0.980189,-407.349203262,500.0,1604.05122963,0.0506884,1.38774,1.03941,-506.73,1,0.0141579,0.299932,0.2,0.01,1604.05122963,5.27581e-06,96.2086139692
100,100,0.00666829,39.7601,-406.854,-408.670519973,97.6533706145,-408.670519973,0.996321,-408.670519973,500.0,1673.98869215,0.0240946,1.47144,1.01703,-509.481,1,0.0147687,0.664376,0.2,0.01,1673.98869215,2.42728e-06,98.3250669138
100,100,2.03756e-06,355.027,-379.216,-401.175974292,2.89814418764,-401.175974292,2.7327,-401.175974292,500.0,2199.47898401,252.729,155.147,1.0,-499.964,1,0.567742,0.000556804,0.2,0.01,2199.47898401,0.00338433,99.9999284745
100,100,0.00277426,41.0433,-407.491,-411.036564147,94.8015880985,-411.036564147,1.00503,-411.036564147,500.0,1700.10410133,0.0559467,1.48071,1.03511,-512.399,1,0.0147331,0.27882,0.2,0.01,1700.10410133,5.53885e-06,96.608301654
100,100,0.00414934,45.793,-399.559,-402.47238285,97.0310399793,-402.47238285,0.990387,-402.47238285,500.0,2188.4234539,0.0303157,1.42025,1.02533,-507.051,1,0.0143404,0.410945,0.2,0.01,2188.4234539,3.09071e-06,97.5293200392
100,100,0.00542432,40.6976,-400.394,-403.538257314,97.0883936212,-403.538257314,0.993726,-403.538257314,500.0,1881.16844456,0.0299134,1.27176,1.03081,-505.19,1,0.0127978,0.539029,0.2,0.01,1881.16844456,3.02922e-06,97.0109650989
100,100,0.00652199,39.4343,-406.98,-409.361868354,98.1253969191,-409.361868354,1.0005,-409.361868354,500.0,1580.06149075,0.0193162,1.42999,1.02325,-514.494,1,0.0142927,0.652524,0.2,0.01,1580.06149075,1.9297e-06,97.7278750889
100,100,0.00544229,39.8586,-393.926,-395.359513777,98.4536435785,-395.359513777,0.991962,-395.359513777,500.0,1598.33368172,0.0156113,1.35173,1.01337,-494.137,1,0.0136268,0.539854,0.2,0.01,1598.33368172,1.58653e-06,98.6806826684
100,100,0.00331078,37.417,-395.869,-398.943837116,97.0414552404,-398.943837116,1.00338,-398.943837116,500.0,1565.86790323,0.0310043,1.4313,1.02716,-501.576,1,0.0142648,0.332197,0.2,0.01,1565.86790323,3.07958e-06,97.3559018318
100,100,0.005962,44.4875,-397.664,-400.236102272,97.4206123975,-400.236102272,0.994055,-400.236102272,500.0,2111.1549352,0.0264269,1.28971,1.02351,-504.862,1,0.0129742,0.592655,0.2,0.01,2111.1549352,2.67439e-06,97.7028337009
100,100,0.00580537,41.7768,-395.451,-397.461661583,97.9236763262,-397.461661583,1.00172,-397.461661583,500.0,1789.73563643,0.0214916,1.2589,1.01815,-508.545,1,0.0125675,0.581535,0.2,0.01,1789.73563643,2.14179e-06,98.217334712
100,100,0.00445327,36.6253,-383.908,-387.788319455,96.274977196,-387.788319455,1.02581,-387.788319455,500.0,1530.27085425,0.0411261,1.43957,1.03698,-488.834,1,0.0140335,0.456823,0.2,0.01,1530.27085425,3.90823e-06,96.4339165737
100,100,0.00525308,44.893,-402.435,-405.663045212,96.8003253849,-405.663045212,0.961931,-405.663045212,500.0,2086.19239643,0.0308941,1.47013,1.0314,-512.924,1,0.0152831,0.505311,0.2,0.01,2086.19239643,3.33878e-06,96.9560570548
100,100,0.00311128,40.963,-391.67,-397.281468801,93.8068621933,-397.281468801,0.97532,-397.281468801,500.0,1946.40533343,0.0634362,1.43825,1.05131,-496.879,1,0.0147465,0.303449,0.2,0.01,1946.40533343,6.66872e-06,95.1190069334
100,100,0.0028121,37.6358,-390.15,-395.016116757,93.2534291771,-395.016116757,0.980358,-395.016116757,500.0,1536.74418052,0.0702346,1.43315,1.04731,-493.592,1,0.0146186,0.275686,0.2,0.01,1536.74418052,7.30772e-06,95.4824633692
100,100,0.00668553,41.6219,-390.338,-392.458498493,98.0425547246,-392.458498493,0.983408,-392.458498493,500.0,1822.62803907,0.0195034,1.41996,1.01857,-510.319,1,0.0144392,0.657461,0.2,0.01,1822.62803907,2.01671e-06,98.1766656317
100,100,0.00427578,35.1837,-392.991,-395.814101996,96.3199836171,-395.814101996,0.984857,-395.814101996,500.0,1357.67962523,0.0374319,1.50264,1.02964,-491.47,1,0.0152575,0.421103,0.2,0.01,1357.67962523,3.85919e-06,97.1212153489
100,100,0.0049414,40.5386,-389.396,-391.908655653,97.2762324537,-391.908655653,1.00472,-391.908655653,500.0,1778.98329201,0.0285511,1.29618,1.02327,-494.293,1,0.0129009,0.496473,0.2,0.01,1778.98329201,2.82833e-06,97.72592823
100,100,0.00583455,42.4144,-388.288,-390.822757432,96.9094453393,-390.822757432,1.01614,-390.822757432,500.0,1758.40760279,0.0332613,1.95525,1.02701,-487.518,1,0.019242,0.59287,0.2,0.01,1758.40760279,3.22133e-06,97.3701291767
100,100,0.00482402,37.726,-389.627,-392.505314003,97.2529287287,-392.505314003,0.991912,-392.505314003,500.0,1575.77264737,0.0280725,1.32332,1.02704,-494.971,1,0.0133411,0.4785,0.2,0.01,1575.77264737,2.85321e-06,97.367620161
100,100,0.00552887,39.39,-382.248,-384.729477216,97.075631398,-384.729477216,1.0149,-384.729477216,500.0,1660.15509132,0.0313426,1.90416,1.02223,-493.644,1,0.0187621,0.561125,0.2,0.01,1660.15509132,3.04291e-06,97.8252942155
100,100,0.00227703,147.441,-367.638,-391.911992404,9.91233270959,-391.911992404,1.3137,-391.911992404,500.0,1399.27712388,15.8434,40.4187,1.4089,-479.256,1,0.30767,0.299134,0.2,0.01,1399.27712388,0.000918025,70.9772970339
100,100,0.00655319,39.2275,-383.425,-385.442310625,98.0289094421,-385.442310625,1.02424,-385.442310625,500.0,1619.37332464,0.0213069,1.41751,1.02035,-483.206,1,0.0138397,0.671205,0.2,0.01,1619.37332464,2.03103e-06,98.0056226475
100,100,0.00628523,37.1647,-389.04,-390.777394529,97.9790897498,-390.777394529,0.972808,-390.777394529,500.0,1502.63367913,0.0197161,1.28078,1.01638,-491.177,1,0.0131658,0.611432,0.2,0.01,1502.63367913,2.08337e-06,98.3880449127
100,100,0.00472803,35.902,-387.257,-389.451850846,96.8150813547,-389.451850846,0.9752,-389.451850846,500.0,1321.00707902,0.0316013,1.26126,1.02197,-482.902,1,0.0129334,0.461077,0.2,0.01,1321.00707902,3.32291e-06,97.8507066017
100,100,0.00622821,41.4814,-389.694,-391.33517661,98.0671946736,-391.33517661,0.982877,-391.33517661,500.0,1700.91304182,0.0192322,1.22122,1.01666,-491.318,1,0.012425,0.612157,0.2,0.01,1700.91304182,1.99081e-06,98.3609456084
100,100,0.00736463,40.5521,-393.183,-394.838254872,98.4065340544,-394.838254872,1.0081,-394.838254872,500.0,1692.0685748,0.0166221,1.42914,1.0158,-502.246,1,0.0141765,0.742432,0.2,0.01,1692.0685748,1.6356e-06,98.4446797547
100,100,0.00684104,41.2787,-389.49,-391.220243606,98.5829770493,-391.220243606,1.00661,-391.220243606,500.0,1887.59141687,0.0147116,1.20029,1.01558,-498.79,1,0.0119241,0.688622,0.2,0.01,1887.59141687,1.45192e-06,98.4661383436
100,100,0.00615412,40.1942,-377.782,-382.277935148,93.937812437,-382.277935148,1.01835,-382.277935148,500.0,1461.94061001,0.0676005,2.02322,1.05052,-473.346,1,0.0198676,0.626705,0.2,0.01,1461.94061001,6.51861e-06,95.1913146604
100,100,0.00515586,37.6277,-382.545,-384.825856397,96.5457424684,-384.825856397,0.994013,-384.825856397,500.0,1414.6012977,0.0357085,1.88571,1.02514,-482.192,1,0.0189707,0.512499,0.2,0.01,1414.6012977,3.61399e-06,97.5479991958
100,100,0.00545185,36.2949,-381.872,-384.682663267,97.336834734,-384.682663267,1.00269,-384.682663267,500.0,1363.68573389,0.0277854,1.3686,1.02997,-477.321,1,0.0136492,0.546652,0.2,0.01,1363.68573389,2.76365e-06,97.0901680992
100,100,0.00537181,37.0096,-380.68,-383.209760578,96.669826527,-383.209760578,0.97331,-383.209760578,500.0,1438.41232332,0.0329641,1.57932,1.02634,-479.828,1,0.0162263,0.522843,0.2,0.01,1438.41232332,3.47967e-06,97.4337906512
100,100,0.00544469,37.9028,-384.807,-387.034792577,96.6176288316,-387.034792577,0.994798,-387.034792577,500.0,1476.64744492,0.0349945,1.66133,1.02169,-487.562,1,0.0167002,0.541637,0.2,0.01,1476.64744492,3.53614e-06,97.8774112438
100,100,0.00324396,41.8383,-380.246,-384.547444181,94.9745978283,-384.547444181,0.992984,-384.547444181,500.0,2012.1492194,0.0527002,1.37993,1.04006,-493.793,1,0.0138969,0.32212,0.2,0.01,2012.1492194,5.34476e-06,96.1480306441
100,100,0.00528587,40.8085,-383.726,-387.318321083,95.8291783581,-387.318321083,1.00076,-387.318321083,500.0,1727.59808602,0.0440296,1.94713,1.03311,-491.853,1,0.0194566,0.528986,0.2,0.01,1727.59808602,4.39631e-06,96.7951228394
100,100,0.00666534,40.2346,-385.393,-388.254537078,96.8241981754,-388.254537078,0.980261,-388.254537078,500.0,1721.67161623,0.031836,1.52666,1.02655,-496.904,1,0.015574,0.653377,0.2,0.01,1721.67161623,3.31311e-06,97.4135375262
100,100,0.00705408,34.1004,-373.421,-375.19926319,98.0702119476,-375.19926319,0.990727,-375.19926319,500.0,1226.99097038,0.0195093,1.45484,1.01829,-473.146,1,0.0146846,0.698867,0.2,0.01,1226.99097038,1.98762e-06,98.2040543581
100,100,0.00749358,41.8608,-389.365,-390.742329179,98.4813855825,-390.742329179,1.00528,-390.742329179,500.0,1803.10675002,0.0157409,1.56896,1.01321,-497.378,1,0.0156071,0.753318,0.2,0.01,1803.10675002,1.55759e-06,98.6963681828
100,100,0.00605904,35.1554,-389.316,-390.756419501,98.1350880981,-390.756419501,0.984986,-390.756419501,500.0,1287.40249683,0.0186237,1.2042,1.01381,-496.044,1,0.0122256,0.596806,0.2,0.01,1287.40249683,1.91958e-06,98.6380980266
100,100,0.00502321,34.7761,-382.381,-383.842547019,98.2939233499,-383.842547019,0.99306,-383.842547019,500.0,1258.34949494,0.0172897,1.5041,1.01393,-485.282,1,0.0151461,0.498836,0.2,0.01,1258.34949494,1.75322e-06,98.6261067004
100,100,0.0053643,39.7578,-386.841,-389.181047079,98.1441297944,-389.181047079,1.00069,-389.181047079,500.0,1695.98152581,0.0191272,1.28387,1.02182,-497.488,1,0.0128299,0.536801,0.2,0.01,1695.98152581,1.91008e-06,97.8647021724
100,100,0.00628765,40.0326,-382.29,-383.340993401,98.9846047139,-383.340993401,0.993031,-383.340993401,500.0,1565.35851496,0.0102178,1.28427,1.01049,-482.909,1,0.0129328,0.624383,0.2,0.01,1565.35851496,1.03617e-06,98.9622108075
100,100,0.000138112,65.7809,-368.882,-381.730121352,44.0887716707,-381.730121352,0.736476,-381.730121352,500.0,1488.49542447,0.694789,6.7479,1.0,-473.57,1,0.0916242,0.0101716,0.2,0.01,1488.49542447,0.000128096,99.9999523163
100,100,0.00474175,38.7832,-372.271,-373.564918056,98.6671316844,-373.564918056,1.00092,-373.564918056,500.0,1520.33395314,0.0136702,1.20686,1.01222,-474.698,1,0.0120576,0.474609,0.2,0.01,1520.33395314,1.36452e-06,98.7929479102
100,100,0.00712129,33.8319,-382.469,-383.664387998,98.6592979721,-383.664387998,1.01749,-383.664387998,500.0,1212.40891549,0.0142108,1.49835,1.01309,-476.407,1,0.0147259,0.724585,0.2,0.01,1212.40891549,1.37264e-06,98.7079120048
100,100,0.00382509,38.0923,-386.011,-389.802872756,95.1340712713,-389.802872756,0.983203,-389.802872756,500.0,1497.24344538,0.049944,1.48683,1.03688,-489.538,1,0.0151223,0.376084,0.2,0.01,1497.24344538,5.1665e-06,96.4435068033
100,100,0.00427937,36.9488,-378.433,-382.193712405,95.7175339705,-382.193712405,1.01429,-382.193712405,500.0,1402.87927692,0.0464935,1.54254,1.0389,-479.118,1,0.0152081,0.434051,0.2,0.01,1402.87927692,4.51928e-06,96.2553220298
100,100,0.00650192,33.9432,-377.996,-379.267448293,98.8071251484,-379.267448293,0.997358,-379.267448293,500.0,1181.80971099,0.0121303,1.39889,1.01297,-476.995,1,0.014026,0.648474,0.2,0.01,1181.80971099,1.21947e-06,98.7200277921
100,100,0.00558219,35.988,-373.982,-375.659956835,97.8606827032,-375.659956835,0.979752,-375.659956835,500.0,1389.51691131,0.0211965,1.22942,1.01708,-472.618,1,0.0125483,0.546916,0.2,0.01,1389.51691131,2.20816e-06,98.3202727733
100,100,0.0050723,34.2023,-381.099,-383.488950187,97.4281117265,-383.488950187,1.00077,-383.488950187,500.0,1227.7687014,0.0267052,1.23461,1.02535,-474.798,1,0.0123366,0.50762,0.2,0.01,1227.7687014,2.66642e-06,97.5279480214
100,100,0.00466255,33.6149,-374.928,-377.342055839,97.6746172374,-377.342055839,1.02836,-377.342055839,500.0,1273.63085912,0.0254308,1.34363,1.02347,-477.458,1,0.0130658,0.479475,0.2,0.01,1273.63085912,2.40478e-06,97.7063614834
100,100,0.00595531,36.061,-375.024,-376.763336856,98.4055639642,-376.763336856,0.991413,-376.763336856,500.0,1261.30207301,0.0160864,1.31071,1.01836,-475.41,1,0.0132206,0.590417,0.2,0.01,1261.30207301,1.63663e-06,98.1966970936
100,100,0.00723013,32.3173,-377.019,-377.836251057,99.116770428,-377.836251057,1.00105,-377.836251057,500.0,1069.70870259,0.00902035,1.2224,1.0086,-470.076,1,0.0122112,0.723772,0.2,0.01,1069.70870259,9.00146e-07,99.1472278078
100,100,0.00430962,35.3598,-371.773,-374.773952617,95.5259697267,-374.773952617,0.994831,-374.773952617,500.0,1105.63706914,0.0468209,1.60652,1.03378,-463.939,1,0.0161487,0.428735,0.2,0.01,1105.63706914,4.73087e-06,96.7320363939
100,100,0.00712959,37.5548,-379.573,-380.87730532,98.0423257915,-380.87730532,0.99335,-380.87730532,500.0,1490.83180388,0.0199018,1.94469,1.01344,-480.445,1,0.0195771,0.708218,0.2,0.01,1490.83180388,2.01692e-06,98.6737529079
100,100,0.00603402,37.8702,-380.619,-382.316637213,98.1336441661,-382.316637213,0.978528,-382.316637213,500.0,1729.10307545,0.0183943,1.21186,1.01569,-487.788,1,0.0123845,0.590446,0.2,0.01,1729.10307545,1.92105e-06,98.4547781084
100,100,0.00543021,32.3847,-370.305,-372.525938494,97.7991599893,-372.525938494,1.00259,-372.525938494,500.0,1129.13615477,0.0228489,1.29641,1.02506,-462.127,1,0.0129306,0.544425,0.2,0.01,1129.13615477,2.27312e-06,97.5550326689
100,100,0.00368349,36.0557,-371.834,-375.449527858,95.8203210167,-375.449527858,0.978192,-375.449527858,500.0,1446.36372697,0.0421598,1.36579,1.03727,-467.602,1,0.0139624,0.360316,0.2,0.01,1446.36372697,4.40606e-06,96.4069743575
100,100,0.00659507,36.182,-375.417,-376.739181323,98.6032815384,-376.739181323,1.00106,-376.739181323,500.0,1380.97321296,0.0143383,1.20231,1.01258,-483.186,1,0.0120104,0.660207,0.2,0.01,1380.97321296,1.43079e-06,98.7575789006
100,100,0.00486835,37.409,-378.598,-380.579487565,97.080884482,-380.579487565,0.973054,-380.579487565,500.0,1385.35318444,0.0287578,1.22972,1.02279,-474.011,1,0.0126378,0.473717,0.2,0.01,1385.35318444,3.03725e-06,97.7714891122
100,100,0.00834608,35.2013,-377.87,-378.623996379,99.3763688273,-378.623996379,1.01021,-378.623996379,500.0,1310.0388246,0.00646917,1.27451,1.00706,-482.494,1,0.0126163,0.843125,0.2,0.01,1310.0388246,6.33912e-07,99.2990266725
100,100,0.00610333,39.9232,-372.482,-374.435609972,95.6282815653,-374.435609972,1.00036,-374.435609972,500.0,1519.45226512,0.0462112,2.61895,1.02438,-472.783,1,0.0261799,0.610556,0.2,0.01,1519.45226512,4.61775e-06,97.619856404
100,100,0.00353482,37.596,-369.949,-372.60951494,96.7147487829,-372.60951494,0.99847,-372.60951494,500.0,1542.08784956,0.0342069,1.45865,1.02751,-469.117,1,0.0146089,0.352942,0.2,0.01,1542.08784956,3.43118e-06,97.3230106643
100,100,0.00595386,41.3391,-371.787,-374.310383243,97.4420769746,-374.310383243,0.996411,-374.310383243,500.0,1700.73976396,0.0263257,1.59797,1.02596,-472.733,1,0.0160372,0.593249,0.2,0.01,1700.73976396,2.65157e-06,97.4698144919
100,100,0.00766878,37.3217,-374.357,-374.977066515,99.4356490393,-374.977066515,1.00535,-374.977066515,500.0,1419.68258745,0.00579468,1.1275,1.00697,-467.748,1,0.0112151,0.77098,0.2,0.01,1419.68258745,5.73319e-07,99.3081371603
100,100,0.00785895,33.507,-378.99,-379.629561071,99.4271924698,-379.629561071,0.994064,-379.629561071,500.0,1160.98239578,0.00575039,1.21922,1.00605,-480.981,1,0.012265,0.78123,0.2,0.01,1160.98239578,5.81928e-07,99.3981798228
100,100,0.00690049,35.459,-375.963,-377.056600853,98.9515713614,-377.056600853,0.997598,-377.056600853,500.0,1326.61146144,0.0106512,1.2349,1.01051,-475.603,1,0.0123787,0.688391,0.2,0.01,1326.61146144,1.07025e-06,98.9594789833
100,100,0.00620544,34.1893,-376.46,-378.314333568,98.1641923887,-378.314333568,1.02216,-378.314333568,500.0,1228.65969187,0.0197372,1.5128,1.02061,-470.212,1,0.0148,0.634299,0.2,0.01,1228.65969187,1.88905e-06,97.9806218469
100,100,0.00415389,34.596,-373.627,-377.173449366,96.15099769,-377.173449366,0.980364,-377.173449366,500.0,1369.79681962,0.038863,1.51866,1.03641,-470.335,1,0.0154907,0.407232,0.2,0.01,1369.79681962,4.04354e-06,96.4869028638
100,100,0.00688749,31.9828,-368.167,-370.216926103,97.4995297954,-370.216926103,1.02316,-370.216926103,500.0,1076.61331288,0.0271184,1.39777,1.02071,-467.331,1,0.0136613,0.704699,0.2,0.01,1076.61331288,2.59047e-06,97.9713871407
100,100,0.00686966,30.677,-373.423,-374.333811796,98.8897868973,-374.333811796,0.992665,-374.333811796,500.0,958.044847255,0.0111748,1.27797,1.01033,-464.89,1,0.0128742,0.681927,0.2,0.01,958.044847255,1.13405e-06,98.9775188177
100,100,0.00301359,34.0199,-367.63,-370.754991124,96.0276522295,-370.754991124,0.99149,-370.754991124,500.0,1288.89880672,0.0410765,1.35783,1.03134,-462.164,1,0.0136948,0.298795,0.2,0.01,1288.89880672,4.17846e-06,96.9607975268
100,100,0.00585512,37.5524,-375.492,-377.492583758,92.6742022213,-377.492583758,1.03774,-377.492583758,500.0,1163.59873767,0.0859886,2.70646,1.02701,-466.61,1,0.0260802,0.607612,0.2,0.01,1163.59873767,7.98472e-06,97.3695979779
100,100,0.00530681,37.581,-381.166,-383.941105306,96.859152901,-383.941105306,1.0392,-383.941105306,500.0,1494.81649062,0.0353725,1.55585,1.02866,-480.954,1,0.0149716,0.551483,0.2,0.01,1494.81649062,3.27543e-06,97.213845456
100,100,0.00653998,34.0044,-369.174,-370.454077931,98.7060356319,-370.454077931,0.990755,-370.454077931,500.0,1153.31291107,0.0129976,1.26893,1.0138,-465.242,1,0.0128077,0.647951,0.2,0.01,1153.31291107,1.32413e-06,98.638619959
100,100,0.00712122,38.0911,-374.643,-376.270907683,98.360052179,-376.270907683,0.997989,-376.270907683,500.0,1589.48848545,0.0167735,1.47199,1.01526,-485.712,1,0.0147495,0.710689,0.2,0.01,1589.48848545,1.68412e-06,98.496869182
100,100,0.00699716,37.1434,-369.682,-370.88588407,98.4952832697,-370.88588407,1.00253,-370.88588407,500.0,1335.8713371,0.0155096,1.35335,1.01394,-464.197,1,0.0134993,0.701488,0.2,0.01,1335.8713371,1.54314e-06,98.625352991
100,100,0.00740492,31.3091,-374.316,-375.617824051,98.269492254,-375.617824051,0.995805,-375.617824051,500.0,999.134944732,0.017639,1.62923,1.01482,-467.6,1,0.016361,0.737386,0.2,0.01,999.134944732,1.77879e-06,98.5398181022
100,100,0.00573241,38.374,-371.807,-374.032971625,95.4454608491,-374.032971625,1.01001,-374.032971625,500.0,1440.87168847,0.0491704,2.13335,1.02351,-467.667,1,0.0211221,0.578978,0.2,0.01,1440.87168847,4.82007e-06,97.7026402493
100,100,0.00600922,36.8008,-373.327,-374.895737986,98.3854864138,-374.895737986,1.0213,-374.895737986,500.0,1325.88752312,0.0172897,1.39904,1.01563,-472.376,1,0.0136986,0.613721,0.2,0.01,1325.88752312,1.65761e-06,98.4607294815
100,100,0.0061823,33.9913,-376.658,-377.694667306,98.5716466373,-377.694667306,0.995118,-377.694667306,500.0,1171.86867304,0.0144941,1.27542,1.01127,-472.475,1,0.0128168,0.615212,0.2,0.01,1171.86867304,1.46366e-06,98.885671788
100,100,0.0059107,35.7453,-372.725,-373.626953821,98.7423277198,-373.626953821,0.98103,-373.626953821,500.0,1336.07580714,0.0123821,1.196,1.00911,-473.686,1,0.0121913,0.579857,0.2,0.01,1336.07580714,1.28656e-06,99.0967468783
100,100,0.00649451,32.0336,-371.188,-372.72589843,98.1033295599,-372.72589843,1.0028,-372.72589843,500.0,1099.86449929,0.0196381,1.38742,1.01605,-464.508,1,0.0138355,0.651266,0.2,0.01,1099.86449929,1.95288e-06,98.4208170518
100,100,0.0058524,33.7927,-366.165,-368.333705141,97.570411934,-368.333705141,1.00368,-368.333705141,500.0,1211.20053304,0.0253376,1.27754,1.02422,-460.869,1,0.0127285,0.587394,0.2,0.01,1211.20053304,2.51522e-06,97.6349223697
100,100,0.00504191,39.7136,-372.169,-373.903782685,98.0006062141,-373.903782685,0.974408,-373.903782685,500.0,1545.5815415,0.0195666,1.23744,1.01981,-469.324,1,0.0126994,0.491288,0.2,0.01,1545.5815415,2.06078e-06,98.057370392
100,100,0.00709115,34.1834,-374.616,-375.561272958,99.0737932042,-375.561272958,0.997733,-375.561272958,500.0,1150.1205572,0.00940085,1.22244,1.01009,-469.413,1,0.0122521,0.707508,0.2,0.01,1150.1205572,9.44362e-07,99.0012433268
100,100,0.00559145,35.368,-368.371,-370.380027487,97.9433888856,-370.380027487,0.989227,-370.380027487,500.0,1353.81602752,0.0207554,1.33517,1.02091,-465.29,1,0.0134971,0.553121,0.2,0.01,1353.81602752,2.12099e-06,97.9522366825
100,100,0.0049161,31.0976,-370.086,-371.218300837,98.9815462349,-371.218300837,0.997256,-371.218300837,500.0,1044.8683309,0.0103368,1.14989,1.01161,-464.167,1,0.0115305,0.490261,0.2,0.01,1044.8683309,1.03938e-06,98.8525544486
100,100,8.86886e-08,52.1192,-346.268,-376.946878913,1.23727798446,-376.946878913,2.78798,-376.946878913,500.0,1154.44858002,626.715,250.199,1.0,-449.916,1,0.897421,2.47262e-05,0.2,0.01,1154.44858002,0.00806289,100.0
100,100,0.00372103,44.2053,-403.171,-409.866038146,93.1028487525,-409.866038146,0.966913,-409.866038146,500.0,1884.84807923,0.0699594,1.48976,1.06783,-514.656,1,0.0154074,0.359791,0.2,0.01,1884.84807923,7.48293e-06,93.6479727766
100,100,0.00568441,34.9346,-389.326,-392.590516366,96.6826286395,-392.590516366,0.996684,-392.590516366,500.0,1320.87782859,0.034429,1.38216,1.03351,-489.68,1,0.0138676,0.566556,0.2,0.01,1320.87782859,3.46585e-06,96.7575869844
100,100,0.00377839,40.2931,-391.865,-398.265212149,91.4611762091,-398.265212149,1.00953,-398.265212149,500.0,1686.34202232,0.0961096,1.95538,1.0667,-498.472,1,0.0193691,0.381441,0.2,0.01,1686.34202232,9.43031e-06,93.7472710715
100,100,0.00273338,43.9059,-391.359,-396.903433645,93.7557637673,-396.903433645,0.983912,-396.903433645,500.0,2144.23256614,0.0651266,1.44145,1.05463,-499.504,1,0.0146502,0.268941,0.2,0.01,2144.23256614,6.72738e-06,94.8195625663
100,100,0.00737117,39.978,-386.485,-388.160796025,98.6061698959,-388.160796025,0.998468,-388.160796025,500.0,1686.56349897,0.0142344,1.2252,1.01767,-489.944,1,0.0122708,0.735988,0.2,0.01,1686.56349897,1.42781e-06,98.2636082832
