AvgDiscRet,AvgRet,VarJ,MinNormIw,Delta,MaxNormIw,BatchSize,AvgNormIw,AvgVanillaIw,VarDiscRet,IterType,VarVanillaIw,AvgEpLen,Bound,VarNormIw,eRenyi2,MaxVanillaIw,VarRet,J,ESSRenyi,EpsThisIter,ESSClassic,MinVanillaIw,VanillaAvgRet
5.41847506646,5.41847506646,26.4472,0.00333333,0.4,0.00333333,400,0.00333333,1.0,701.441451743,2,,97.18,-3.60534,5.43914e-20,1.0,1.0,701.441451743,3.11033,400.0,100,299.999969474,1.0,5.41847506646
-12.3571007617,-16.6417250383,48.783,8.06728e-08,0.4,0.00458343,500,0.0025,1.39932,4971.21327261,,0.245862,58.32,-10.3368,7.84763e-07,1.04967,2.56547,1266.78243998,1.31662,476.339867143,100,355.477323424,4.51548e-05,-16.6417250383
-16.1842600442,-16.1842600442,239.114,6.7588e-07,0.4,0.0454224,500,0.002,1044.69,2374.657561,1,2.3725e+07,47.76,46.1505,8.69544e-05,1.05202,23726.1,2374.657561,53.9459,475.277933586,100,22.0311536578,0.353042,-16.1842600442
-8.80847489595,-8.80847489595,70.0813,0.01,0.4,0.01,500,0.01,1.0,4961.00002773,2,,47.34,-30.4088,3.50449e-18,1.0,1.0,4961.00002773,-8.80847,500.0,100,100.0,1.0,-8.80847489595
-33.6263978834,-33.6263978834,60.3276,0.005,0.4,0.005,500,0.005,1.0,2080.28388847,2,,104.2,-36.4912,2.1793e-19,1.0,1.0,2080.28388847,-21.2174,500.0,100,200.000000102,1.0,-33.6263978834
-19.4449693949,-19.4449693949,52.2198,0.00333333,0.4,0.00333333,500,0.00333333,1.0,908.869769212,2,,50.86,-33.0976,5.43914e-20,1.0,1.0,908.869769212,-20.6266,500.0,100,299.999969474,1.0,-19.4449693949
8.18283000174,8.18283000174,47.7558,0.0025,0.4,0.0025,500,0.0025,1.0,322.475595313,2,,30.08,-24.2244,5.4346e-20,1.0,1.0,322.475595313,-13.4243,500.0,100,400.0,1.0,8.18283000174
-6.48559599296,-6.48559599296,135.823,7.4172e-07,0.4,0.0454208,500,0.002,942.523,736.647071857,1,1.931e+07,35.46,44.7795,8.69479e-05,1.05797,21405.1,736.647071857,54.7155,472.603864186,100,22.03272783,0.349544,-6.48559599296
-1.29580179931,-1.29580179931,16.6183,0.01,0.4,0.01,500,0.01,1.0,278.958104366,2,,40.04,-5.46256,3.50449e-18,1.0,1.0,278.958104366,-1.2958,500.0,100,100.0,1.0,-1.29580179931
-11.2030652564,-11.2030652564,18.7796,0.005,0.4,0.005,500,0.005,1.0,383.94225214,2,,39.84,-11.1619,2.1793e-19,1.0,1.0,383.94225214,-6.24943,500.0,100,200.000000102,1.0,-11.2030652564
-5.29074176985,-5.29074176985,62.0206,0.00333333,0.4,0.00333333,500,0.00333333,1.0,10943.1255002,2,,76.3,-23.0717,5.43914e-20,1.0,1.0,10943.1255002,-5.92987,500.0,100,299.999969474,1.0,-5.29074176985
-8.41760930706,-8.41760930706,55.686,0.0025,0.4,0.0025,500,0.0025,1.0,868.093636921,2,,41.14,-21.3971,5.4346e-20,1.0,1.0,868.093636921,-6.5518,500.0,100,400.0,1.0,-8.41760930706
6.08794109768,6.08794109768,0.667079,3.97102e-07,0.4,0.0832857,500,0.002,1225.74,897.100372886,1,6.11501e+07,38.58,162.071,0.000162802,1.06797,51043.4,897.100372886,175.792,468.179287392,100,12.013735589,0.243372,6.08794109768
-1.47131307643,-1.47131307643,15.8384,0.01,0.4,0.01,500,0.01,1.0,253.389960521,2,,39.42,-5.97256,3.50449e-18,1.0,1.0,253.389960521,-1.47131,500.0,100,100.0,1.0,-1.47131307643
-3.23573773897,-3.23573773897,17.9524,0.005,0.4,0.005,500,0.005,1.0,396.125204542,2,,36.64,-6.44989,2.1793e-19,1.0,1.0,396.125204542,-2.35353,500.0,100,200.000000102,1.0,-3.23573773897
-5.83830602437,-5.83830602437,16.7277,0.00333333,0.4,0.00333333,500,0.00333333,1.0,188.663609044,2,,34.54,-6.85979,5.43914e-20,1.0,1.0,188.663609044,-3.51512,500.0,100,299.999969474,1.0,-5.83830602437
-21.5664274503,-21.5664274503,42.2751,0.0025,0.4,0.0025,500,0.0025,1.0,6126.16843992,2,,49.6,-20.4969,5.4346e-20,1.0,1.0,6126.16843992,-8.02795,500.0,100,400.0,1.0,-21.5664274503
10.972422362,10.972422362,0.168739,9.28611e-08,0.4,0.0833012,500,0.002,2108.99,85.3675713788,1,1.81098e+08,30.3,58.3737,0.000162864,1.07236,87840.7,85.3675713788,69.9227,466.260276659,100,12.0092564254,0.0979215,10.972422362
-0.733991617316,-0.733991617316,9.71028,0.01,0.4,0.01,500,0.01,1.0,95.2419798046,2,,28.82,-2.74928,3.50449e-18,1.0,1.0,95.2419798046,-0.733991,500.0,100,100.0,1.0,-0.733991617316
3.45301967124,3.45301967124,12.7914,0.005,0.4,0.005,500,0.005,1.0,226.451079004,2,,41.92,-1.69275,2.1793e-19,1.0,1.0,226.451079004,1.35951,500.0,100,200.000000102,1.0,3.45301967124
-0.801973192138,-0.801973192138,21.7471,0.00333333,0.4,0.00333333,500,0.00333333,1.0,1099.44531057,2,,35.22,-5.16324,5.43914e-20,1.0,1.0,1099.44531057,0.639019,500.0,100,299.999969474,1.0,-0.801973192138
-2.56818172092,-2.56818172092,20.3165,0.0025,0.4,0.0025,500,0.0025,1.0,226.788389112,2,,33.06,-5.18768,5.4346e-20,1.0,1.0,226.788389112,-0.162781,500.0,100,400.0,1.0,-2.56818172092
3.8674951138,3.8674951138,0.171894,1.98384e-07,0.4,0.0999731,500,0.002,2980.3,1027.27110251,1,4.35862e+08,32.64,90.1544,0.000196285,1.07527,148975.0,1027.27110251,95.5846,465.000443459,100,10.0053705156,0.295622,3.8674951138
0.143093419472,0.143093419472,37.8454,0.01,0.4,0.01,500,0.01,1.0,1446.73890809,2,,43.14,-9.78561,3.50449e-18,1.0,1.0,1446.73890809,0.143092,500.0,100,100.0,1.0,0.143093419472
11.4679734386,11.4679734386,35.6399,0.005,0.4,0.005,500,0.005,1.0,1054.55591324,2,,47.66,-1.21512,2.1793e-19,1.0,1.0,1054.55591324,5.80553,500.0,100,200.000000102,1.0,11.4679734386
-13.7536093598,-13.7536093598,38.1778,0.00333333,0.4,0.00333333,500,0.00333333,1.0,1593.12604383,2,,51.54,-8.09051,5.43914e-20,1.0,1.0,1593.12604383,-0.714181,500.0,100,299.999969474,1.0,-13.7536093598
-11.5122474728,-11.5122474728,45.1333,0.0025,0.4,0.0025,500,0.0025,1.0,3725.20255986,2,,45.36,-13.068,5.4346e-20,1.0,1.0,3725.20255986,-3.4137,500.0,100,400.0,1.0,-11.5122474728
2.69843878975,2.69843878975,0.137204,1.0112e-07,0.4,0.083309,500,0.002,2638.54,532.884282001,1,2.83515e+08,38.22,72.0215,0.000162895,1.09238,109907.0,532.884282001,81.0466,457.717758118,100,12.0070013013,0.133404,2.69843878975
7.50021923646,7.50021923646,36.5529,0.01,0.4,0.01,500,0.01,1.0,1349.60937244,2,,42.38,-0.574772,3.50449e-18,1.0,1.0,1349.60937244,7.50022,500.0,100,100.0,1.0,7.50021923646
-2.9301942225,-2.9301942225,28.9888,0.005,0.4,0.005,500,0.005,1.0,293.127556079,2,,30.02,-3.42487,2.1793e-19,1.0,1.0,293.127556079,2.28501,500.0,100,200.000000102,1.0,-2.9301942225
-3.35940973249,-3.35940973249,30.6418,0.00333333,0.4,0.00333333,500,0.00333333,1.0,1126.0783695,2,,32.28,-4.80373,5.43914e-20,1.0,1.0,1126.0783695,0.403539,500.0,100,299.999969474,1.0,-3.35940973249
12.4889242293,12.4889242293,28.925,0.0025,0.4,0.0025,500,0.0025,1.0,424.571031738,2,,37.04,-1.08474,5.4346e-20,1.0,1.0,424.571031738,3.42489,500.0,100,400.0,1.0,12.4889242293
-2.99732324194,-2.99732324194,0.337828,3.19025e-07,0.4,0.0999324,500,0.002,1058.58,828.094426319,1,5.49429e+07,37.42,69.4096,0.000196122,1.07655,52893.1,828.094426319,73.5947,464.447843209,100,10.0135399271,0.168856,-2.99732324194
8.99940386977,8.99940386977,23.7656,0.01,0.4,0.01,500,0.01,1.0,570.508550869,2,,39.34,3.7425,3.50449e-18,1.0,1.0,570.508550869,8.9994,500.0,100,100.0,1.0,8.99940386977
-1.41173197115,-1.41173197115,19.3351,0.005,0.4,0.005,500,0.005,1.0,129.989153904,2,,32.68,0.0766418,2.1793e-19,1.0,1.0,129.989153904,3.79384,500.0,100,200.000000102,1.0,-1.41173197115
-9.7954079462,-9.7954079462,39.7994,0.00333333,0.4,0.00333333,500,0.00333333,1.0,3920.37027366,2,,47.78,-12.7572,5.43914e-20,1.0,1.0,3920.37027366,-0.735912,500.0,100,299.999969474,1.0,-9.7954079462
17.0044254783,17.0044254783,39.3322,0.0025,0.4,0.0025,500,0.0025,1.0,1212.21569935,2,,43.04,-6.71153,5.4346e-20,1.0,1.0,1212.21569935,3.69917,500.0,100,400.0,1.0,17.0044254783
29.9883482419,29.9883482419,0.351457,1.10168e-07,0.4,0.0999755,500,0.002,2756.45,4309.61953212,1,3.72862e+08,57.04,199.462,0.000196295,1.08834,137789.0,4309.61953212,211.553,459.415137037,100,10.0049023217,0.151836,29.9883482419
-1.0420758328,-1.0420758328,14.9255,0.01,0.4,0.01,500,0.01,1.0,225.022161186,2,,42.98,-5.78453,3.50449e-18,1.0,1.0,225.022161186,-1.04208,500.0,100,100.0,1.0,-1.0420758328
4.49221355576,4.49221355576,20.7119,0.005,0.4,0.005,500,0.005,1.0,626.144617352,2,,32.14,-2.61339,2.1793e-19,1.0,1.0,626.144617352,1.72507,500.0,100,200.000000102,1.0,4.49221355576
8.92347415655,8.92347415655,21.8115,0.00333333,0.4,0.00333333,500,0.00333333,1.0,540.113792334,2,,47.7,-0.0937061,5.43914e-20,1.0,1.0,540.113792334,4.12454,500.0,100,299.999969474,1.0,8.92347415655
-8.92865163284,-8.92865163284,21.0261,0.0025,0.4,0.0025,500,0.0025,1.0,215.526263087,2,,41.92,-2.79187,5.4346e-20,1.0,1.0,215.526263087,0.86124,500.0,100,400.0,1.0,-8.92865163284
-10.8275344719,-10.8275344719,0.191866,1.07168e-07,0.4,0.0999518,500,0.002,1569.08,2037.66277184,1,1.20761e+08,44.04,53.3779,0.0001962,1.06608,78416.1,2037.66277184,59.6281,469.007388847,100,10.0096500652,0.0840773,-10.8275344719
14.8288207111,14.8288207111,29.7725,0.01,0.4,0.01,500,0.01,1.0,895.355294337,2,,41.82,6.22067,3.50449e-18,1.0,1.0,895.355294337,14.8288,500.0,100,100.0,1.0,14.8288207111
-1.00665253585,-1.00665253585,23.6336,0.005,0.4,0.005,500,0.005,1.0,106.373952427,2,,27.78,0.824203,2.1793e-19,1.0,1.0,106.373952427,6.91108,500.0,100,200.000000102,1.0,-1.00665253585
10.7665851084,10.7665851084,23.5198,0.00333333,0.4,0.00333333,500,0.00333333,1.0,537.925610181,2,,34.0,3.22633,5.43914e-20,1.0,1.0,537.925610181,8.19625,500.0,100,299.999969474,1.0,10.7665851084
-6.69381546584,-6.69381546584,22.8638,0.0025,0.4,0.0025,500,0.0025,1.0,267.859820859,2,,46.98,0.16966,5.4346e-20,1.0,1.0,267.859820859,4.47373,500.0,100,400.0,1.0,-6.69381546584
7.98068876258,7.98068876258,0.1335,3.03168e-07,0.4,0.0833074,500,0.002,2327.16,183.925807032,1,2.20538e+08,33.42,66.2755,0.000162889,1.07385,96934.8,183.925807032,70.2648,465.615189722,100,12.0074747234,0.35276,7.98068876258
0.447597779746,0.447597779746,23.3832,0.01,0.4,0.01,500,0.01,1.0,552.296649388,2,,37.42,-3.94894,3.50449e-18,1.0,1.0,552.296649388,0.447598,500.0,100,100.0,1.0,0.447597779746
-10.9128283184,-10.9128283184,29.5784,0.005,0.4,0.005,500,0.005,1.0,1149.95495024,2,,43.64,-12.5413,2.1793e-19,1.0,1.0,1149.95495024,-5.23261,500.0,100,200.000000102,1.0,-10.9128283184
-2.30627297579,-2.30627297579,26.7633,0.00333333,0.4,0.00333333,500,0.00333333,1.0,397.328163182,2,,40.32,-10.2247,5.43914e-20,1.0,1.0,397.328163182,-4.25717,500.0,100,299.999969474,1.0,-2.30627297579
3.61925010494,3.61925010494,25.5461,0.0025,0.4,0.0025,500,0.0025,1.0,419.244523524,2,,36.24,-7.45611,5.4346e-20,1.0,1.0,419.244523524,-2.28806,500.0,100,400.0,1.0,3.61925010494
11.1706578459,11.1706578459,0.137641,7.85243e-08,0.4,0.0999726,500,0.002,2712.18,589.497606981,1,3.6096e+08,50.02,73.7456,0.000196283,1.09983,135572.0,589.497606981,78.5933,454.616587317,100,10.0054929903,0.106486,11.1706578459
5.82197424264,5.82197424264,26.751,0.01,0.4,0.01,500,0.01,1.0,722.844035229,2,,40.36,-0.472283,3.50449e-18,1.0,1.0,722.844035229,5.82197,500.0,100,100.0,1.0,5.82197424264
-3.52547828294,-3.52547828294,22.7729,0.005,0.4,0.005,500,0.005,1.0,280.711094771,2,,43.16,-3.30246,2.1793e-19,1.0,1.0,280.711094771,1.14825,500.0,100,200.000000102,1.0,-3.52547828294
9.396824218,9.396824218,24.4864,0.00333333,0.4,0.00333333,500,0.00333333,1.0,723.425909476,2,,38.76,-0.376892,5.43914e-20,1.0,1.0,723.425909476,3.89777,500.0,100,299.999969474,1.0,9.396824218
6.25983880772,6.25983880772,23.3591,0.0025,0.4,0.0025,500,0.0025,1.0,383.491072155,2,,34.74,0.786321,5.4346e-20,1.0,1.0,383.491072155,4.48829,500.0,100,400.0,1.0,6.25983880772
-18.8392423494,-18.8392423494,0.0468235,7.13593e-08,0.4,0.0833218,500,0.002,5256.79,1326.7293322,1,1.12571e+09,51.38,55.8711,0.000162947,1.10077,219003.0,1326.7293322,60.4457,454.229119998,100,12.0033102717,0.18756,-18.8392423494
6.70799851565,6.70799851565,21.4952,0.01,0.4,0.01,500,0.01,1.0,466.710896789,2,,33.18,0.827168,3.50449e-18,1.0,1.0,466.710896789,6.708,500.0,100,100.0,1.0,6.70799851565
4.1146913495,4.1146913495,21.2052,0.005,0.4,0.005,500,0.005,1.0,438.299842892,2,,40.32,0.168789,2.1793e-19,1.0,1.0,438.299842892,5.41134,500.0,100,200.000000102,1.0,4.1146913495
-2.28669159471,-2.28669159471,24.9854,0.00333333,0.4,0.00333333,500,0.00333333,1.0,943.413202891,2,,53.82,-1.90333,5.43914e-20,1.0,1.0,943.413202891,2.84533,500.0,100,299.999969474,1.0,-2.28669159471
-3.53397011328,-3.53397011328,29.2968,0.0025,0.4,0.0025,500,0.0025,1.0,1545.32474852,2,,95.84,-4.83162,5.4346e-20,1.0,1.0,1545.32474852,1.25051,500.0,100,400.0,1.0,-3.53397011328
7.33166300884,7.33166300884,0.283428,6.60435e-07,0.4,0.0832708,500,0.002,1002.51,1613.88960246,1,4.08901e+07,102.3,55.7969,0.000162742,1.06909,41739.9,1613.88960246,61.4217,467.686269263,100,12.0180307218,0.331047,7.33166300884
9.80859542787,9.80859542787,30.3246,0.01,0.4,0.01,500,0.01,1.0,928.870617811,2,,45.94,0.762459,3.50449e-18,1.0,1.0,928.870617811,9.8086,500.0,100,100.0,1.0,9.80859542787
3.03615324776,3.03615324776,27.5771,0.005,0.4,0.005,500,0.005,1.0,584.315791674,2,,46.54,0.0257897,2.1793e-19,1.0,1.0,584.315791674,6.42237,500.0,100,200.000000102,1.0,3.03615324776
1.28421552887,1.28421552887,25.7527,0.00333333,0.4,0.00333333,500,0.00333333,1.0,455.565405468,2,,36.38,-0.513135,5.43914e-20,1.0,1.0,455.565405468,4.70965,500.0,100,299.999969474,1.0,1.28421552887
7.10552556501,7.10552556501,25.8274,0.0025,0.4,0.0025,500,0.0025,1.0,681.124537735,2,,43.9,0.785554,5.4346e-20,1.0,1.0,681.124537735,5.30862,500.0,100,400.0,1.0,7.10552556501
-4.25396075498,-4.25396075498,0.0915234,1.1305e-07,0.4,0.0999796,500,0.002,4233.9,558.092437023,1,8.79764e+08,32.74,69.6402,0.000196311,1.08211,211652.0,558.092437023,73.8486,462.059246816,100,10.0040777477,0.239322,-4.25396075498
5.47747179516,5.47747179516,26.4444,0.01,0.4,0.01,500,0.01,1.0,706.372095988,2,,42.7,-1.4497,3.50449e-18,1.0,1.0,706.372095988,5.47747,500.0,100,100.0,1.0,5.47747179516
6.67278023453,6.67278023453,22.0018,0.005,0.4,0.005,500,0.005,1.0,270.847012776,2,,36.16,1.17687,2.1793e-19,1.0,1.0,270.847012776,6.07513,500.0,100,200.000000102,1.0,6.67278023453
-1.83542313453,-1.83542313453,27.3963,0.00333333,0.4,0.00333333,500,0.00333333,1.0,1254.33977077,2,,66.6,-0.694057,5.43914e-20,1.0,1.0,1254.33977077,3.43828,500.0,100,299.999969474,1.0,-1.83542313453
-19.734675549,-19.734675549,28.7076,0.0025,0.4,0.0025,500,0.0025,1.0,648.570431995,2,,46.5,-7.15727,5.4346e-20,1.0,1.0,648.570431995,-2.35496,500.0,100,400.0,1.0,-19.734675549
0.285502022675,0.285502022675,0.0710759,1.0572e-08,0.4,0.0833145,500,0.002,3729.91,196.043684482,1,5.66635e+08,37.4,52.9388,0.000162917,1.11753,155378.0,196.043684482,57.4795,447.416336596,100,12.005432955,0.0197163,0.285502022675
-0.193048792536,-0.193048792536,39.9132,0.01,0.4,0.01,500,0.01,1.0,1609.15091955,2,,46.46,-12.4544,3.50449e-18,1.0,1.0,1609.15091955,-0.193049,500.0,100,100.0,1.0,-0.193048792536
16.9854727936,16.9854727936,63.0948,0.005,0.4,0.005,500,0.005,1.0,6284.14477244,2,,59.02,-12.8244,2.1793e-19,1.0,1.0,6284.14477244,8.39621,500.0,100,200.000000102,1.0,16.9854727936
2.53973934409,2.53973934409,53.387,0.00333333,0.4,0.00333333,500,0.00333333,1.0,571.450518955,2,,48.54,-10.8825,5.43914e-20,1.0,1.0,571.450518955,6.44405,500.0,100,299.999969474,1.0,2.53973934409
-4.00510593942,-4.00510593942,48.2428,0.0025,0.4,0.0025,500,0.0025,1.0,683.9056537,2,,37.88,-11.1735,5.4346e-20,1.0,1.0,683.9056537,3.83177,500.0,100,400.0,1.0,-4.00510593942
-0.865441936965,-0.865441936965,0.691747,3.21657e-07,0.4,0.0999602,500,0.002,1847.79,326.534835885,1,1.67501e+08,47.82,231.049,0.000196233,1.07085,92352.6,326.534835885,244.938,466.917185092,100,10.0079702246,0.297177,-0.865441936965
-12.6352553211,-12.6352553211,39.6165,0.01,0.4,0.01,500,0.01,1.0,1585.32175934,2,,45.86,-25.5163,3.50449e-18,1.0,1.0,1585.32175934,-12.6353,500.0,100,100.0,1.0,-12.6352553211
4.12731530666,4.12731530666,32.9776,0.005,0.4,0.005,500,0.005,1.0,469.786147477,2,,43.32,-13.3622,2.1793e-19,1.0,1.0,469.786147477,-4.25397,500.0,100,200.000000102,1.0,4.12731530666
4.88825423772,4.88825423772,30.8843,0.00333333,0.4,0.00333333,500,0.00333333,1.0,637.120375174,2,,33.68,-8.64344,5.43914e-20,1.0,1.0,637.120375174,-1.20656,500.0,100,299.999969474,1.0,4.88825423772
0.169056527187,0.169056527187,28.5906,0.0025,0.4,0.0025,500,0.0025,1.0,410.861088555,2,,39.38,-7.30318,5.4346e-20,1.0,1.0,410.861088555,-0.862657,500.0,100,400.0,1.0,0.169056527187
-0.277946606967,-0.277946606967,0.184207,1.49683e-07,0.4,0.0999563,500,0.002,1691.39,314.518084654,1,1.40335e+08,31.52,57.0568,0.000196218,1.08572,84532.4,314.518084654,63.0592,460.523663316,100,10.0087535484,0.126586,-0.277946606967
-7.28465399681,-7.28465399681,22.3728,0.01,0.4,0.01,500,0.01,1.0,505.598666368,2,,41.84,-12.7712,3.50449e-18,1.0,1.0,505.598666368,-7.28465,500.0,100,100.0,1.0,-7.28465399681
11.7545191709,11.7545191709,30.5586,0.005,0.4,0.005,500,0.005,1.0,1197.84181376,2,,43.66,-7.14628,2.1793e-19,1.0,1.0,1197.84181376,2.23493,500.0,100,200.000000102,1.0,11.7545191709
16.0129282211,16.0129282211,28.351,0.00333333,0.4,0.00333333,500,0.00333333,1.0,421.343571702,2,,64.18,-0.832128,5.43914e-20,1.0,1.0,421.343571702,6.8276,500.0,100,299.999969474,1.0,16.0129282211
7.55590784159,7.55590784159,27.5163,0.0025,0.4,0.0025,500,0.0025,1.0,623.093020265,2,,35.46,0.376158,5.4346e-20,1.0,1.0,623.093020265,7.00967,500.0,100,400.0,1.0,7.55590784159
-23.6750459581,-23.6750459581,0.107481,1.8176e-08,0.4,0.0999848,500,0.002,5191.47,1509.76692582,1,1.32285e+09,73.7,101.279,0.000196332,1.10183,259534.0,1509.76692582,108.31,453.79188453,100,10.0030391846,0.0471801,-23.6750459581
-6.71288359762,-6.71288359762,38.383,0.01,0.4,0.01,500,0.01,1.0,1488.13300593,2,,88.72,-14.8085,3.50449e-18,1.0,1.0,1488.13300593,-6.71288,500.0,100,100.0,1.0,-6.71288359762
-11.2814999324,-11.2814999324,29.1141,0.005,0.4,0.005,500,0.005,1.0,213.713777392,2,,49.26,-14.7217,2.1793e-19,1.0,1.0,213.713777392,-8.99719,500.0,100,200.000000102,1.0,-11.2814999324
-20.7990009433,-20.7990009433,30.6035,0.00333333,0.4,0.00333333,500,0.00333333,1.0,1031.92113138,2,,45.8,-18.5131,5.43914e-20,1.0,1.0,1031.92113138,-12.9311,500.0,100,299.999969474,1.0,-20.7990009433
-6.72036955614,-6.72036955614,27.5497,0.0025,0.4,0.0025,500,0.0025,1.0,199.285436099,2,,43.98,-16.2125,5.4346e-20,1.0,1.0,199.285436099,-11.3784,500.0,100,400.0,1.0,-6.72036955614
33.9288253835,33.9288253835,0.128668,8.31056e-08,0.4,0.0999836,500,0.002,4491.17,6203.91308795,1,9.90009e+08,84.18,115.441,0.000196327,1.09222,224522.0,6203.91308795,123.979,457.782702351,100,10.0032904761,0.186621,33.9288253835
-16.3553939891,-16.3553939891,35.1149,0.01,0.4,0.01,500,0.01,1.0,1245.51379817,2,,32.82,-28.6412,3.50449e-18,1.0,1.0,1245.51379817,-16.3554,500.0,100,100.0,1.0,-16.3553939891
7.7491555314,7.7491555314,31.3354,0.005,0.4,0.005,500,0.005,1.0,444.690574475,2,,43.16,-12.9905,2.1793e-19,1.0,1.0,444.690574475,-4.30312,500.0,100,200.000000102,1.0,7.7491555314
14.9914998112,14.9914998112,30.3884,0.00333333,0.4,0.00333333,500,0.00333333,1.0,563.991642237,2,,42.28,-4.96481,5.43914e-20,1.0,1.0,563.991642237,2.12842,500.0,100,299.999969474,1.0,14.9914998112
-10.9300771357,-10.9300771357,35.9645,0.0025,0.4,0.0025,500,0.0025,1.0,2298.51522994,2,,42.24,-10.5011,5.4346e-20,1.0,1.0,2298.51522994,-1.1362,500.0,100,400.0,1.0,-10.9300771357
1.55993282441,1.55993282441,0.0511303,1.92414e-08,0.4,0.0833197,500,0.002,5128.51,187.75246456,1,1.07138e+09,28.62,47.4596,0.000162938,1.0875,213653.0,187.75246456,56.1946,459.768008276,100,12.0039238253,0.0493397,1.55993282441
6.77816816997,6.77816816997,15.2681,0.01,0.4,0.01,500,0.01,1.0,235.469194707,2,,86.82,2.45152,3.50449e-18,1.0,1.0,235.469194707,6.77817,500.0,100,100.0,1.0,6.77816816997
12.6439515759,12.6439515759,13.4428,0.005,0.4,0.005,500,0.005,1.0,112.220492028,2,,42.68,6.65166,2.1793e-19,1.0,1.0,112.220492028,9.71106,500.0,100,200.000000102,1.0,12.6439515759
17.117213423,17.117213423,25.2792,0.00333333,0.4,0.00333333,500,0.00333333,1.0,1534.48227111,2,,51.2,7.46629,5.43914e-20,1.0,1.0,1534.48227111,12.1798,500.0,100,299.999969474,1.0,17.117213423
-9.10292743654,-9.10292743654,38.2862,0.0025,0.4,0.0025,500,0.0025,1.0,3642.91164581,2,,49.94,-2.23638,5.4346e-20,1.0,1.0,3642.91164581,6.8591,500.0,100,400.0,1.0,-9.10292743654
1.51472334185,1.51472334185,0.172366,9.71691e-09,0.4,0.0999603,500,0.002,2125.57,650.202310658,1,2.21648e+08,56.6,70.002,0.000196234,1.08505,106236.0,650.202310658,78.4762,460.810035219,100,10.007949408,0.010327,1.51472334185
0.217070537326,0.217070537326,34.9797,0.01,0.4,0.01,500,0.01,1.0,1235.93948972,2,,63.34,-7.81444,3.50449e-18,1.0,1.0,1235.93948972,0.217071,500.0,100,100.0,1.0,0.217070537326
