BatchSize,MinVanillaIw,VarDiscRet,ESSRenyi,MaxNormIw,AvgVanillaIw,VarVanillaIw,ESSClassic,eRenyi2,EpsThisIter,AvgRet,VarJ,VarNormIw,Bound,Delta,AvgNormIw,VarRet,VanillaAvgRet,MinNormIw,AvgEpLen,MaxVanillaIw,IterType,AvgDiscRet,J
500,1.0,606.016963143,500.0,0.005,1.0,,200.000000102,1.0,100,-81.69715339,25.575,2.1793e-19,-86.2783,0.8,0.005,606.016963143,-81.69715339,0.005,104.81,1.0,2,-81.69715339,-81.9803
500,1.0,595.786938203,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.6083099809,25.2473,5.43914e-20,-87.0322,0.8,0.00333333,595.786938203,-86.6083099809,0.00333333,95.71,1.0,2,-86.6083099809,-83.523
500,1.0,625.940167338,500.0,0.0025,1.0,,400.0,1.0,100,-83.7978571508,25.1595,5.4346e-20,-86.6308,0.8,0.0025,625.940167338,-83.7978571508,0.0025,99.07,1.0,2,-83.7978571508,-83.5917
500,0.00173755,1070.17517064,48.4128790625,0.145115,1.28251,20.9762,36.423904789,10.3278,100,-78.5182599188,345.42,5.1011e-05,-72.6608,0.8,0.002,1070.17517064,-78.5182599188,2.70961e-06,115.31,93.0558,1,-78.5182599188,-63.8116
500,1.0,1174.65765525,500.0,0.01,1.0,,100.0,1.0,100,-79.7240590417,34.1015,3.50449e-18,-86.899,0.8,0.01,1174.65765525,-79.7240590417,0.01,106.68,1.0,2,-79.7240590417,-79.7241
500,1.0,1008.74396657,500.0,0.005,1.0,,200.000000102,1.0,100,-83.977126714,32.944,2.1793e-19,-86.9241,0.8,0.005,1008.74396657,-83.977126714,0.005,99.58,1.0,2,-83.977126714,-81.8506
500,1.0,652.854835096,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.5739611603,30.6535,5.43914e-20,-86.5675,0.8,0.00333333,652.854835096,-83.5739611603,0.00333333,103.1,1.0,2,-83.5739611603,-82.425
500,1.0,840.712948437,500.0,0.0025,1.0,,400.0,1.0,100,-80.9217622302,30.2197,5.4346e-20,-85.6367,0.8,0.0025,840.712948437,-80.9217622302,0.0025,110.31,1.0,2,-80.9217622302,-82.0492
500,0.000136802,756.114585625,119.912370252,0.220267,1.2107,36.3743,19.4055927329,4.16971,100,-83.0422707147,86.8178,9.92616e-05,-81.9118,0.8,0.002,756.114585625,-83.0422707147,2.25988e-07,104.07,133.338,1,-83.0422707147,-75.3595
500,1.0,526.315922888,500.0,0.01,1.0,,100.0,1.0,100,-87.1422569822,22.8266,3.50449e-18,-93.7113,0.8,0.01,526.315922888,-87.1422569822,0.01,91.99,1.0,2,-87.1422569822,-87.1423
500,1.0,800.633439185,500.0,0.005,1.0,,200.000000102,1.0,100,-85.8568502949,25.6369,2.1793e-19,-91.1446,0.8,0.005,800.633439185,-85.8568502949,0.005,95.74,1.0,2,-85.8568502949,-86.4995
500,1.0,967.90542538,500.0,0.00333333,1.0,,299.999969474,1.0,100,-80.9543259873,27.648,5.43914e-20,-88.4438,0.8,0.00333333,967.90542538,-80.9543259873,0.00333333,109.28,1.0,2,-80.9543259873,-84.6511
500,1.0,1110.88726966,500.0,0.0025,1.0,,400.0,1.0,100,-84.6644941434,29.1248,5.4346e-20,-88.1585,0.8,0.0025,1110.88726966,-84.6644941434,0.0025,94.51,1.0,2,-84.6644941434,-84.6545
500,0.00200885,644.318908847,220.810369017,0.0169222,0.927734,1.13013,216.410120824,2.26439,100,-84.9894907479,46.8635,5.25222e-06,-84.5923,0.8,0.002,644.318908847,-84.9894907479,4.33066e-06,101.25,7.84965,1,-84.9894907479,-79.8761
500,1.0,833.177635499,500.0,0.01,1.0,,100.0,1.0,100,-81.6754369297,28.7201,3.50449e-18,-87.6929,0.8,0.01,833.177635499,-81.6754369297,0.01,104.28,1.0,2,-81.6754369297,-81.6754
500,1.0,639.124063901,500.0,0.005,1.0,,200.000000102,1.0,100,-87.5014897072,27.1528,2.1793e-19,-89.1556,0.8,0.005,639.124063901,-87.5014897072,0.005,91.05,1.0,2,-87.5014897072,-84.5885
500,1.0,1143.67707534,500.0,0.00333333,1.0,,299.999969474,1.0,100,-79.9677004239,29.558,5.43914e-20,-87.5134,0.8,0.00333333,1143.67707534,-79.9677004239,0.00333333,110.77,1.0,2,-79.9677004239,-83.0482
500,1.0,630.48686254,500.0,0.0025,1.0,,400.0,1.0,100,-83.5281200121,28.4841,5.4346e-20,-87.0352,0.8,0.0025,630.48686254,-83.5281200121,0.0025,98.87,1.0,2,-83.5281200121,-83.1682
500,0.999952,785.74756613,500.0,0.0020001,1.0,1.10952e-10,499.999921343,1.0,100,-81.0452802369,28.3792,4.43973e-16,-86.2023,0.8,0.002,785.74756613,-81.0452802369,0.0019999,103.33,1.00005,1,-81.0452802369,-82.7436
500,1.0,874.432172182,500.0,0.01,1.0,,100.0,1.0,100,-81.8569667508,29.4226,3.50449e-18,-87.7072,0.8,0.01,874.432172182,-81.8569667508,0.01,106.98,1.0,2,-81.8569667508,-81.857
500,1.0,606.970399589,500.0,0.005,1.0,,200.000000102,1.0,100,-85.3318690545,27.1351,2.1793e-19,-87.863,0.8,0.005,606.970399589,-85.3318690545,0.005,92.56,1.0,2,-85.3318690545,-83.5944
500,1.0,602.41843634,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.0363192333,26.263,5.43914e-20,-86.8937,0.8,0.00333333,602.41843634,-83.0363192333,0.00333333,100.48,1.0,2,-83.0363192333,-83.4084
500,1.0,1531.11078918,500.0,0.0025,1.0,,400.0,1.0,100,-83.9784448975,29.9386,5.4346e-20,-87.4338,0.8,0.0025,1531.11078918,-83.9784448975,0.0025,92.15,1.0,2,-83.9784448975,-83.5509
500,1.0,482.607959708,500.0,0.002,1.0,,500.000006643,1.0,100,-85.7653120098,28.5201,5.43187e-20,-87.4668,0.8,0.002,482.607959708,-85.7653120098,0.002,92.93,1.0,1,-85.7653120098,-83.9938
500,1.0,963.837814602,500.0,0.01,1.0,,100.0,1.0,100,-80.925404747,30.8901,3.50449e-18,-86.7919,0.8,0.01,963.837814602,-80.925404747,0.01,109.26,1.0,2,-80.925404747,-80.9254
500,1.0,567.486683104,500.0,0.005,1.0,,200.000000102,1.0,100,-83.3644012907,27.5589,2.1793e-19,-86.2931,0.8,0.005,567.486683104,-83.3644012907,0.005,97.55,1.0,2,-83.3644012907,-82.1449
500,1.0,520.865819124,500.0,0.00333333,1.0,,299.999969474,1.0,100,-84.4722082111,26.0656,5.43914e-20,-86.3583,0.8,0.00333333,520.865819124,-84.4722082111,0.00333333,99.28,1.0,2,-84.4722082111,-82.9207
500,1.0,869.649103134,500.0,0.0025,1.0,,400.0,1.0,100,-79.0567969681,26.9741,5.4346e-20,-85.0805,0.8,0.0025,869.649103134,-79.0567969681,0.0025,113.74,1.0,2,-79.0567969681,-81.9547
500,1.0,888.673730493,500.0,0.002,1.0,,500.000006643,1.0,100,-81.5124321109,27.5331,5.43187e-20,-84.6621,0.8,0.002,888.673730493,-81.5124321109,0.002,105.19,1.0,1,-81.5124321109,-81.8663
500,1.0,840.116856379,500.0,0.01,1.0,,100.0,1.0,100,-81.3480702255,28.8395,3.50449e-18,-87.3926,0.8,0.01,840.116856379,-81.3480702255,0.01,109.08,1.0,2,-81.3480702255,-81.3481
500,1.0,601.866054302,500.0,0.005,1.0,,200.000000102,1.0,100,-83.6673964712,26.7418,2.1793e-19,-86.8621,0.8,0.005,601.866054302,-83.6673964712,0.005,100.39,1.0,2,-83.6673964712,-82.5077
500,1.0,1816.79314777,500.0,0.00333333,1.0,,299.999969474,1.0,100,-80.0468835167,32.8274,5.43914e-20,-86.1824,0.8,0.00333333,1816.79314777,-80.0468835167,0.00333333,107.48,1.0,2,-80.0468835167,-81.6874
500,1.0,556.620603066,500.0,0.0025,1.0,,400.0,1.0,100,-85.8379392154,30.8095,5.4346e-20,-86.6178,0.8,0.0025,556.620603066,-85.8379392154,0.0025,96.32,1.0,2,-85.8379392154,-82.7251
500,1.0,584.128402906,500.0,0.002,1.0,,500.000006643,1.0,100,-81.7673844749,29.5835,5.43187e-20,-86.0154,0.8,0.002,584.128402906,-81.7673844749,0.002,103.9,1.0,1,-81.7673844749,-82.5335
500,1.0,602.346699467,500.0,0.01,1.0,,100.0,1.0,100,-83.2007894158,24.4197,3.50449e-18,-89.339,0.8,0.01,602.346699467,-83.2007894158,0.01,101.83,1.0,2,-83.2007894158,-83.2008
500,1.0,1329.52520994,500.0,0.005,1.0,,200.000000102,1.0,100,-80.5436257282,30.9522,2.1793e-19,-87.0582,0.8,0.005,1329.52520994,-80.5436257282,0.005,109.52,1.0,2,-80.5436257282,-81.8722
500,1.0,873.280080675,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.6647914618,30.4469,5.43914e-20,-86.3707,0.8,0.00333333,873.280080675,-82.6647914618,0.00333333,103.52,1.0,2,-82.6647914618,-82.1364
500,1.0,499.022639327,500.0,0.0025,1.0,,400.0,1.0,100,-86.4791842989,28.6759,5.4346e-20,-86.8891,0.8,0.0025,499.022639327,-86.4791842989,0.0025,91.0,1.0,2,-86.4791842989,-83.2221
500,1.0,541.566126571,500.0,0.002,1.0,,500.000006643,1.0,100,-85.3099344705,27.6726,5.43187e-20,-86.9196,0.8,0.002,541.566126571,-85.3099344705,0.002,99.57,1.0,1,-85.3099344705,-83.6397
500,1.0,590.008877359,500.0,0.01,1.0,,100.0,1.0,100,-86.3785686549,24.1683,3.50449e-18,-92.414,0.8,0.01,590.008877359,-86.3785686549,0.01,93.43,1.0,2,-86.3785686549,-86.3786
500,1.0,508.503277779,500.0,0.005,1.0,,200.000000102,1.0,100,-83.1838590309,23.3734,2.1793e-19,-89.0489,0.8,0.005,508.503277779,-83.1838590309,0.005,102.27,1.0,2,-83.1838590309,-84.7812
500,1.0,519.215898764,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.4443330628,23.1553,5.43914e-20,-88.8201,0.8,0.00333333,519.215898764,-86.4443330628,0.00333333,90.13,1.0,2,-86.4443330628,-85.3356
500,1.0,1196.04216799,500.0,0.0025,1.0,,400.0,1.0,100,-80.6750674222,26.4994,5.4346e-20,-87.5786,0.8,0.0025,1196.04216799,-80.6750674222,0.0025,106.43,1.0,2,-80.6750674222,-84.1705
500,1.0,572.481382229,500.0,0.002,1.0,,500.000006643,1.0,100,-85.5677058422,25.9892,5.43187e-20,-87.4983,0.8,0.002,572.481382229,-85.5677058422,0.002,89.29,1.0,1,-85.5677058422,-84.4499
500,1.0,932.018975912,500.0,0.01,1.0,,100.0,1.0,100,-85.5339165338,30.376,3.50449e-18,-93.2855,0.8,0.01,932.018975912,-85.5339165338,0.01,92.02,1.0,2,-85.5339165338,-85.5339
500,1.0,589.756678831,500.0,0.005,1.0,,200.000000102,1.0,100,-83.5747996289,27.4634,2.1793e-19,-90.0355,0.8,0.005,589.756678831,-83.5747996289,0.005,100.67,1.0,2,-83.5747996289,-84.5544
500,1.0,1337.97836238,500.0,0.00333333,1.0,,299.999969474,1.0,100,-79.5910304296,30.8194,5.43914e-20,-87.5008,0.8,0.00333333,1337.97836238,-79.5910304296,0.00333333,108.16,1.0,2,-79.5910304296,-82.8999
500,1.0,764.552025318,500.0,0.0025,1.0,,400.0,1.0,100,-83.0899697619,30.0268,5.4346e-20,-86.9319,0.8,0.0025,764.552025318,-83.0899697619,0.0025,102.99,1.0,2,-83.0899697619,-82.9474
500,1.0,657.292116979,500.0,0.002,1.0,,500.000006643,1.0,100,-84.9665203584,29.1905,5.43187e-20,-86.9151,0.8,0.002,657.292116979,-84.9665203584,0.002,100.43,1.0,1,-84.9665203584,-83.3512
500,1.0,690.482889282,500.0,0.01,1.0,,100.0,1.0,100,-84.7886751566,26.1453,3.50449e-18,-90.6736,0.8,0.01,690.482889282,-84.7886751566,0.01,99.02,1.0,2,-84.7886751566,-84.7887
500,1.0,562.361400395,500.0,0.005,1.0,,200.000000102,1.0,100,-86.4033136578,24.9161,2.1793e-19,-89.8793,0.8,0.005,562.361400395,-86.4033136578,0.005,94.75,1.0,2,-86.4033136578,-85.596
500,1.0,1277.02192949,500.0,0.00333333,1.0,,299.999969474,1.0,100,-76.0363130025,29.2506,5.43914e-20,-86.2999,0.8,0.00333333,1277.02192949,-76.0363130025,0.00333333,118.4,1.0,2,-76.0363130025,-82.4094
500,1.0,378.725172282,500.0,0.0025,1.0,,400.0,1.0,100,-88.4884177551,27.2463,5.4346e-20,-87.2984,0.8,0.0025,378.725172282,-88.4884177551,0.0025,85.92,1.0,2,-88.4884177551,-83.9292
500,1.0,810.317899543,500.0,0.002,1.0,,500.000006643,1.0,100,-84.8159801894,27.4674,5.43187e-20,-87.1201,0.8,0.002,810.317899543,-84.8159801894,0.002,96.83,1.0,1,-84.8159801894,-84.1065
500,1.0,578.712916403,500.0,0.01,1.0,,100.0,1.0,100,-83.9682346457,23.9359,3.50449e-18,-90.0096,0.8,0.01,578.712916403,-83.9682346457,0.01,96.08,1.0,2,-83.9682346457,-83.9682
500,1.0,619.637591316,500.0,0.005,1.0,,200.000000102,1.0,100,-86.0706340988,24.378,2.1793e-19,-89.2913,0.8,0.005,619.637591316,-86.0706340988,0.005,91.61,1.0,2,-86.0706340988,-85.0194
500,1.0,637.343699819,500.0,0.00333333,1.0,,299.999969474,1.0,100,-84.8383343105,24.6277,5.43914e-20,-88.7355,0.8,0.00333333,637.343699819,-84.8383343105,0.00333333,97.89,1.0,2,-84.8383343105,-84.9591
500,1.0,539.546074331,500.0,0.0025,1.0,,400.0,1.0,100,-83.5226866423,24.2655,5.4346e-20,-87.8705,0.8,0.0025,539.546074331,-83.5226866423,0.0025,102.52,1.0,2,-83.5226866423,-84.6
500,0.999993,900.918251418,500.0,0.00200001,1.0,3.47497e-12,499.999884572,1.0,100,-79.5708299683,25.5633,1.40516e-17,-86.5194,0.8,0.002,900.918251418,-79.5708299683,0.00199999,109.87,1.00001,1,-79.5708299683,-83.5941
500,1.0,493.638044893,500.0,0.01,1.0,,100.0,1.0,100,-84.8226627376,22.1066,3.50449e-18,-90.5126,0.8,0.01,493.638044893,-84.8226627376,0.01,94.33,1.0,2,-84.8226627376,-84.8227
500,1.0,599.604109317,500.0,0.005,1.0,,200.000000102,1.0,100,-83.4529058517,23.2728,2.1793e-19,-88.3874,0.8,0.005,599.604109317,-83.4529058517,0.005,96.38,1.0,2,-83.4529058517,-84.1378
500,1.0,531.576486203,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.341805476,23.1858,5.43914e-20,-88.3422,0.8,0.00333333,531.576486203,-86.341805476,0.00333333,91.99,1.0,2,-86.341805476,-84.8725
500,1.0,648.948956962,500.0,0.0025,1.0,,400.0,1.0,100,-83.1028493955,23.7569,5.4346e-20,-87.5236,0.8,0.0025,648.948956962,-83.1028493955,0.0025,102.41,1.0,2,-83.1028493955,-84.4301
500,1.0,484.589290952,500.0,0.002,1.0,,500.000006643,1.0,100,-85.4522229512,23.4014,5.43187e-20,-87.4014,0.8,0.002,484.589290952,-85.4522229512,0.002,92.49,1.0,1,-85.4522229512,-84.6345
500,1.0,536.551464418,500.0,0.01,1.0,,100.0,1.0,100,-84.7644190264,23.0475,3.50449e-18,-90.7335,0.8,0.01,536.551464418,-84.7644190264,0.01,95.47,1.0,2,-84.7644190264,-84.7644
500,1.0,948.708516973,500.0,0.005,1.0,,200.000000102,1.0,100,-80.1420853028,27.213,2.1793e-19,-86.675,0.8,0.005,948.708516973,-80.1420853028,0.005,112.06,1.0,2,-80.1420853028,-82.4532
500,1.0,505.191780884,500.0,0.00333333,1.0,,299.999969474,1.0,100,-90.349165576,25.9666,5.43914e-20,-88.5323,0.8,0.00333333,505.191780884,-90.349165576,0.00333333,79.96,1.0,2,-90.349165576,-85.0852
500,1.0,574.380478722,500.0,0.0025,1.0,,400.0,1.0,100,-82.2610306236,25.4824,5.4346e-20,-87.3644,0.8,0.0025,574.380478722,-82.2610306236,0.0025,103.54,1.0,2,-82.2610306236,-84.3792
500,1.0,704.391012101,500.0,0.002,1.0,,500.000006643,1.0,100,-82.5340052515,25.6807,5.43187e-20,-86.6802,0.8,0.002,704.391012101,-82.5340052515,0.002,102.5,1.0,1,-82.5340052515,-84.0101
500,1.0,587.126965287,500.0,0.01,1.0,,100.0,1.0,100,-84.8606534729,24.1092,3.50449e-18,-90.7086,0.8,0.01,587.126965287,-84.8606534729,0.01,96.94,1.0,2,-84.8606534729,-84.8607
500,1.0,628.819926982,500.0,0.005,1.0,,200.000000102,1.0,100,-82.6903552795,24.5575,2.1793e-19,-88.4707,0.8,0.005,628.819926982,-82.6903552795,0.005,105.29,1.0,2,-82.6903552795,-83.7755
500,1.0,630.4268656,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.7362595113,24.7394,5.43914e-20,-88.596,0.8,0.00333333,630.4268656,-86.7362595113,0.00333333,94.7,1.0,2,-86.7362595113,-84.7624
500,1.0,864.641876102,500.0,0.0025,1.0,,400.0,1.0,100,-81.9804422763,25.9707,5.4346e-20,-87.3869,0.8,0.0025,864.641876102,-81.9804422763,0.0025,107.77,1.0,2,-81.9804422763,-84.0669
500,1.0,757.756353016,500.0,0.002,1.0,,500.000006643,1.0,100,-80.8859582661,26.2914,5.43187e-20,-86.4002,0.8,0.002,757.756353016,-80.8859582661,0.002,104.04,1.0,1,-80.8859582661,-83.4307
500,1.0,907.963687358,500.0,0.01,1.0,,100.0,1.0,100,-83.5021151772,29.9814,3.50449e-18,-89.3863,0.8,0.01,907.963687358,-83.5021151772,0.01,103.51,1.0,2,-83.5021151772,-83.5021
500,1.0,449.038196504,500.0,0.005,1.0,,200.000000102,1.0,100,-86.2739602141,25.9545,2.1793e-19,-89.1184,0.8,0.005,449.038196504,-86.2739602141,0.005,91.73,1.0,2,-86.2739602141,-84.888
500,1.0,522.306036597,500.0,0.00333333,1.0,,299.999969474,1.0,100,-88.402260527,24.9839,5.43914e-20,-89.5135,0.8,0.00333333,522.306036597,-88.402260527,0.00333333,87.01,1.0,2,-88.402260527,-86.0595
500,1.0,524.352135606,500.0,0.0025,1.0,,400.0,1.0,100,-86.4450444662,24.4531,5.4346e-20,-89.1471,0.8,0.0025,524.352135606,-86.4450444662,0.0025,95.11,1.0,2,-86.4450444662,-86.1558
500,1.0,613.358534285,500.0,0.002,1.0,,500.000006643,1.0,100,-82.8168366179,24.5274,5.43187e-20,-88.1635,0.8,0.002,613.358534285,-82.8168366179,0.002,101.08,1.0,1,-82.8168366179,-85.488
500,1.0,669.221844988,500.0,0.01,1.0,,100.0,1.0,100,-85.0145169114,25.7397,3.50449e-18,-91.0209,0.8,0.01,669.221844988,-85.0145169114,0.01,97.08,1.0,2,-85.0145169114,-85.0145
500,1.0,478.428979341,500.0,0.005,1.0,,200.000000102,1.0,100,-87.9143718521,23.8786,2.1793e-19,-90.7116,0.8,0.005,478.428979341,-87.9143718521,0.005,93.58,1.0,2,-87.9143718521,-86.4644
500,1.0,494.161384033,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.7252666275,23.307,5.43914e-20,-90.0192,0.8,0.00333333,494.161384033,-86.7252666275,0.00333333,88.28,1.0,2,-86.7252666275,-86.5514
500,1.0,976.288272737,500.0,0.0025,1.0,,400.0,1.0,100,-78.8143176477,25.6957,5.4346e-20,-87.6203,0.8,0.0025,976.288272737,-78.8143176477,0.0025,115.55,1.0,2,-78.8143176477,-84.6171
500,1.0,617.374121716,500.0,0.002,1.0,,500.000006643,1.0,100,-81.4763303877,25.5349,5.43187e-20,-86.7634,0.8,0.002,617.374121716,-81.4763303877,0.002,106.09,1.0,1,-81.4763303877,-83.989
500,1.0,599.514103125,500.0,0.01,1.0,,100.0,1.0,100,-83.9189452778,24.3622,3.50449e-18,-89.561,0.8,0.01,599.514103125,-83.9189452778,0.01,96.74,1.0,2,-83.9189452778,-83.9189
500,1.0,1392.5119962,500.0,0.005,1.0,,200.000000102,1.0,100,-80.2424826151,31.4552,2.1793e-19,-87.4576,0.8,0.005,1392.5119962,-80.2424826151,0.005,110.0,1.0,2,-80.2424826151,-82.0807
500,1.0,656.284676014,500.0,0.00333333,1.0,,299.999969474,1.0,100,-84.9639965011,29.6318,5.43914e-20,-87.432,0.8,0.00333333,656.284676014,-84.9639965011,0.00333333,98.33,1.0,2,-84.9639965011,-83.0418
500,1.0,658.618691293,500.0,0.0025,1.0,,400.0,1.0,100,-82.9812683396,28.6625,5.4346e-20,-86.8287,0.8,0.0025,658.618691293,-82.9812683396,0.0025,102.11,1.0,2,-82.9812683396,-83.0267
500,1.0,517.596298115,500.0,0.002,1.0,,500.000006643,1.0,100,-81.8293116795,27.5671,5.43187e-20,-86.1879,0.8,0.002,517.596298115,-81.8293116795,0.002,100.88,1.0,1,-81.8293116795,-82.7872
500,1.0,441.519804106,500.0,0.01,1.0,,100.0,1.0,100,-87.5410469097,20.907,3.50449e-18,-93.6585,0.8,0.01,441.519804106,-87.5410469097,0.01,90.97,1.0,2,-87.5410469097,-87.541
500,1.0,596.373655715,500.0,0.005,1.0,,200.000000102,1.0,100,-83.3322221473,22.7637,2.1793e-19,-89.7623,0.8,0.005,596.373655715,-83.3322221473,0.005,99.15,1.0,2,-83.3322221473,-85.4366
500,1.0,479.232859425,500.0,0.00333333,1.0,,299.999969474,1.0,100,-85.0892086256,22.4417,5.43914e-20,-88.8527,0.8,0.00333333,479.232859425,-85.0892086256,0.00333333,90.98,1.0,2,-85.0892086256,-85.3208
500,1.0,686.27254162,500.0,0.0025,1.0,,400.0,1.0,100,-84.5270396368,23.4029,5.4346e-20,-88.1811,0.8,0.0025,686.27254162,-84.5270396368,0.0025,98.12,1.0,2,-84.5270396368,-85.1224
500,1.0,703.629450899,500.0,0.002,1.0,,500.000006643,1.0,100,-81.3647893587,24.0776,5.43187e-20,-87.1067,0.8,0.002,703.629450899,-81.3647893587,0.002,103.41,1.0,1,-81.3647893587,-84.3709
500,1.0,713.329168846,500.0,0.01,1.0,,100.0,1.0,100,-84.5461241573,26.5743,3.50449e-18,-90.4993,0.8,0.01,713.329168846,-84.5461241573,0.01,101.21,1.0,2,-84.5461241573,-84.5461
500,1.0,729.950505904,500.0,0.005,1.0,,200.000000102,1.0,100,-80.9106146623,26.7904,2.1793e-19,-87.0063,0.8,0.005,729.950505904,-80.9106146623,0.005,110.82,1.0,2,-80.9106146623,-82.7284
500,1.0,664.536680579,500.0,0.00333333,1.0,,299.999969474,1.0,100,-81.6662986046,26.4203,5.43914e-20,-85.9746,0.8,0.00333333,664.536680579,-81.6662986046,0.00333333,108.73,1.0,2,-81.6662986046,-82.3743
500,1.0,573.822089447,500.0,0.0025,1.0,,400.0,1.0,100,-83.6709414798,25.8043,5.4346e-20,-85.8164,0.8,0.0025,573.822089447,-83.6709414798,0.0025,105.21,1.0,2,-83.6709414798,-82.6985
500,1.0,1026.33126516,500.0,0.002,1.0,,500.000006643,1.0,100,-79.8467132456,27.1515,5.43187e-20,-85.3882,0.8,0.002,1026.33126516,-79.8467132456,0.002,104.16,1.0,1,-79.8467132456,-82.1281
500,1.0,1230.8899781,500.0,0.01,1.0,,100.0,1.0,100,-80.5866014091,34.9082,3.50449e-18,-88.1838,0.8,0.01,1230.8899781,-80.5866014091,0.01,104.0,1.0,2,-80.5866014091,-80.5866
500,1.0,548.929092288,500.0,0.005,1.0,,200.000000102,1.0,100,-88.439128306,29.9404,2.1793e-19,-89.8849,0.8,0.005,548.929092288,-88.439128306,0.005,89.25,1.0,2,-88.439128306,-84.5129
500,1.0,558.914376128,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.3410730344,27.9708,5.43914e-20,-88.5085,0.8,0.00333333,558.914376128,-83.3410730344,0.00333333,100.01,1.0,2,-83.3410730344,-84.1223
500,1.0,673.628548589,500.0,0.0025,1.0,,400.0,1.0,100,-82.0717612441,27.4642,5.4346e-20,-87.4083,0.8,0.0025,673.628548589,-82.0717612441,0.0025,105.04,1.0,2,-82.0717612441,-83.6096
500,1.0,947.085056818,500.0,0.002,1.0,,500.000006643,1.0,100,-84.7232146868,28.1274,5.43187e-20,-87.2299,0.8,0.002,947.085056818,-84.7232146868,0.002,101.66,1.0,1,-84.7232146868,-83.8324
500,1.0,780.933055212,500.0,0.01,1.0,,100.0,1.0,100,-83.2244006244,27.8051,3.50449e-18,-89.2613,0.8,0.01,780.933055212,-83.2244006244,0.01,102.05,1.0,2,-83.2244006244,-83.2244
500,1.0,636.307447936,500.0,0.005,1.0,,200.000000102,1.0,100,-87.883788409,26.5887,2.1793e-19,-89.8229,0.8,0.005,636.307447936,-87.883788409,0.005,89.76,1.0,2,-87.883788409,-85.5541
500,1.0,935.043395414,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.3488798178,27.967,5.43914e-20,-87.9711,0.8,0.00333333,935.043395414,-82.3488798178,0.00333333,109.36,1.0,2,-82.3488798178,-84.4857
500,1.0,633.292658982,500.0,0.0025,1.0,,400.0,1.0,100,-83.325845782,27.2692,5.4346e-20,-87.2142,0.8,0.0025,633.292658982,-83.325845782,0.0025,99.14,1.0,2,-83.325845782,-84.1957
500,1.0,538.96576027,500.0,0.002,1.0,,500.000006643,1.0,100,-88.3903567765,26.5409,5.43187e-20,-87.7345,0.8,0.002,538.96576027,-88.3903567765,0.002,94.91,1.0,1,-88.3903567765,-85.0347
500,1.0,583.766728201,500.0,0.01,1.0,,100.0,1.0,100,-82.480205142,24.0402,3.50449e-18,-88.509,0.8,0.01,583.766728201,-82.480205142,0.01,102.21,1.0,2,-82.480205142,-82.4802
500,1.0,1336.0853184,500.0,0.005,1.0,,200.000000102,1.0,100,-80.1593859135,30.8492,2.1793e-19,-86.9731,0.8,0.005,1336.0853184,-80.1593859135,0.005,109.08,1.0,2,-80.1593859135,-81.3198
500,1.0,653.329846291,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.9424015259,29.1656,5.43914e-20,-86.4766,0.8,0.00333333,653.329846291,-82.9424015259,0.00333333,102.15,1.0,2,-82.9424015259,-81.8607
500,1.0,1124.30897607,500.0,0.0025,1.0,,400.0,1.0,100,-81.2019149351,30.2708,5.4346e-20,-85.6935,0.8,0.0025,1124.30897607,-81.2019149351,0.0025,104.7,1.0,2,-81.2019149351,-81.696
500,1.0,663.165717971,500.0,0.002,1.0,,500.000006643,1.0,100,-80.6758433956,29.4029,5.43187e-20,-85.0675,0.8,0.002,663.165717971,-80.6758433956,0.002,108.11,1.0,1,-80.6758433956,-81.492
500,1.0,853.90480469,500.0,0.01,1.0,,100.0,1.0,100,-82.7312318299,29.0752,3.50449e-18,-89.7434,0.8,0.01,853.90480469,-82.7312318299,0.01,103.01,1.0,2,-82.7312318299,-82.7312
500,1.0,773.368230811,500.0,0.005,1.0,,200.000000102,1.0,100,-85.9506161778,28.4269,2.1793e-19,-89.2992,0.8,0.005,773.368230811,-85.9506161778,0.005,99.83,1.0,2,-85.9506161778,-84.3409
500,1.0,790.236916919,500.0,0.00333333,1.0,,299.999969474,1.0,100,-77.4591745235,28.461,5.43914e-20,-86.0955,0.8,0.00333333,790.236916919,-77.4591745235,0.00333333,114.68,1.0,2,-77.4591745235,-82.047
500,1.0,500.244913649,500.0,0.0025,1.0,,400.0,1.0,100,-83.2464910502,27.0482,5.4346e-20,-85.8529,0.8,0.0025,500.244913649,-83.2464910502,0.0025,100.76,1.0,2,-83.2464910502,-82.3469
500,1.0,704.68154152,500.0,0.002,1.0,,500.000006643,1.0,100,-81.3339612758,26.9253,5.43187e-20,-85.2802,0.8,0.002,704.68154152,-81.3339612758,0.002,108.83,1.0,1,-81.3339612758,-82.1443
