AvgNormIw,Bound,J,VarVanillaIw,VarRet,EpsThisIter,VanillaAvgRet,AvgVanillaIw,AvgEpLen,MaxVanillaIw,ESSRenyi,BatchSize,VarJ,AvgRet,AvgDiscRet,VarDiscRet,MaxNormIw,IterType,VarNormIw,eRenyi2,MinVanillaIw,ESSClassic,MinNormIw
0.009999998,4551.4062,4972.217,,76788.15812552754,100,4972.21748722163,1.0,497.24,1.0,500.0,500,275.71774,4972.21748722163,4972.21748722163,76788.15812552754,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4688.5073,4986.0654,,38393.89479087818,100,4986.065741365617,1.0,498.62,1.0,500.0,500,195.45312,4986.065741365617,4986.065741365617,38393.89479087818,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4747.7334,4990.6885,,25596.010582730843,100,4990.688447932075,1.0,499.08,1.0,500.0,500,159.72067,4990.688447932075,4990.688447932075,25596.010582730843,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4782.5957,4993.001,,19197.042943977194,100,4993.00009073198,1.0,499.31,1.0,500.0,500,138.38008,4993.00009073198,4993.00009073198,19197.042943977194,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.002,4807.3486,4996.785,0.014044244,15972.579313915896,100,4993.265886264267,1.0025246,499.338,1.159766,493.45304447520294,500,52.355816,4993.265886264267,4993.265886264267,15972.579313915896,0.0023136907,1,5.589439e-08,1.0132676,0.37800634,493.1231491127934,0.0007541088
0.009999998,4579.1216,4999.932,,0.005888566934767224,100,4999.932003999482,1.0,500.0,1.0,500.0,500,0.076335445,4999.932003999482,4999.932003999482,0.005888566934767224,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3706,4999.9287,,0.005693901649999819,100,4999.929137561615,1.0,500.0,1.0,500.0,500,0.07526174,4999.929137561615,4999.929137561615,0.005693901649999819,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9756,4999.9307,,0.005101683910097885,100,4999.930964757879,1.0,500.0,1.0,500.0,500,0.071307115,4999.930964757879,4999.930964757879,0.005101683910097885,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.525,4999.93,,0.005959692036909998,100,4999.930092540797,1.0,500.0,1.0,500.0,500,0.077100106,4999.930092540797,4999.930092540797,0.005959692036909998,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7397,4999.932,,0.005879714801260224,100,4999.93103167177,1.0,500.0,1.0,500.0,500,0.07661049,4999.93103167177,4999.93103167177,0.005879714801260224,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1245,4999.935,,0.004460965879226025,100,4999.93524954861,1.0,500.0,1.0,500.0,500,0.066456,4999.93524954861,4999.93524954861,0.004460965879226025,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3726,4999.9307,,0.003973060841897477,100,4999.9311262639785,1.0,500.0,1.0,500.0,500,0.06288198,4999.9311262639785,4999.9311262639785,0.003973060841897477,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.973,4999.928,,0.004398916051053926,100,4999.927776364478,1.0,500.0,1.0,500.0,500,0.066216074,4999.927776364478,4999.927776364478,0.004398916051053926,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4787.3994,4997.8047,,1806.6911965438906,100,4997.805193090333,1.0,499.79,1.0,500.0,500,42.45203,4997.805193090333,4997.805193090333,1806.6911965438906,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0019999999,4810.3374,4998.76,0.0030797168,1445.3499270912014,100,4998.228955365499,0.99754125,499.832,1.0767602,498.7781178567462,500,26.158413,4998.228955365499,4998.228955365499,1445.3499270912014,0.0021588283,1,1.237967e-08,1.0024498,0.6305424,498.4603919212478,0.0012641931
0.009999998,4579.12,4999.9307,,0.00665203378529721,100,4999.931062611779,1.0,500.0,1.0,500.0,500,0.08115604,4999.931062611779,4999.931062611779,0.00665203378529721,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3794,4999.9375,,0.00477823221603804,100,4999.937892568245,1.0,500.0,1.0,500.0,500,0.06895152,4999.937892568245,4999.937892568245,0.00477823221603804,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9854,4999.9404,,0.004632911517345243,100,4999.939906160661,1.0,500.0,1.0,500.0,500,0.06795317,4999.939906160661,4999.939906160661,0.004632911517345243,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.531,4999.936,,0.00502065823319149,100,4999.936096468665,1.0,500.0,1.0,500.0,500,0.07077145,4999.936096468665,4999.936096468665,0.00502065823319149,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.002,4811.7427,4999.935,1.731415e-06,0.004948768975273523,100,4999.934604655268,0.99993813,500.0,1.0047361,499.9993443497672,500,0.070212774,4999.934604655268,4999.934604655268,0.004948768975273523,0.0020095964,1,6.9265344e-12,1.0000013,0.99490255,499.99919118946735,0.0019899283
0.009999998,4579.126,4999.9365,,0.00466045066708918,100,4999.936849322978,1.0,500.0,1.0,500.0,500,0.06790231,4999.936849322978,4999.936849322978,0.00466045066708918,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3745,4999.9326,,0.004871455605165482,100,4999.932907488282,1.0,500.0,1.0,500.0,500,0.06959811,4999.932907488282,4999.932907488282,0.004871455605165482,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.977,4999.932,,0.004536060461875298,100,4999.932081767719,1.0,500.0,1.0,500.0,500,0.06722677,4999.932081767719,4999.932081767719,0.004536060461875298,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.523,4999.928,,0.005084583798704306,100,4999.92816445751,1.0,500.0,1.0,500.0,500,0.071205854,4999.92816445751,4999.92816445751,0.005084583798704306,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7393,4999.9316,,0.0051738813552108,100,4999.930622699029,1.0,500.0,1.0,500.0,500,0.071856044,4999.930622699029,4999.930622699029,0.0051738813552108,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.122,4999.9326,,0.006304093724250035,100,4999.933254829798,1.0,500.0,1.0,500.0,500,0.07898903,4999.933254829798,4999.933254829798,0.006304093724250035,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3765,4999.9346,,0.005398257962254843,100,4999.934650146048,1.0,500.0,1.0,500.0,500,0.07328051,4999.934650146048,4999.934650146048,0.005398257962254843,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9756,4999.9307,,0.00540251311400531,100,4999.930665672642,1.0,500.0,1.0,500.0,500,0.0733694,4999.930665672642,4999.930665672642,0.00540251311400531,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.525,4999.93,,0.005307447402671254,100,4999.9300516121675,1.0,500.0,1.0,500.0,500,0.07275146,4999.9300516121675,4999.9300516121675,0.005307447402671254,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.738,4999.93,,0.005446375507409414,100,4999.9298001245525,1.0,500.0,1.0,500.0,500,0.0737156,4999.9298001245525,4999.9298001245525,0.005446375507409414,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.12,4999.9307,,0.004655589654453688,100,4999.930562615371,1.0,500.0,1.0,500.0,500,0.06788469,4999.930562615371,4999.930562615371,0.004655589654453688,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.371,4999.929,,0.007113179319117452,100,4999.929514051193,1.0,500.0,1.0,500.0,500,0.08413011,4999.929514051193,4999.929514051193,0.007113179319117452,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.974,4999.929,,0.006610041388657434,100,4999.92919865093,1.0,500.0,1.0,500.0,500,0.081167355,4999.92919865093,4999.92919865093,0.006610041388657434,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5264,4999.9316,,0.006024783413969807,100,4999.931496266511,1.0,500.0,1.0,500.0,500,0.077525094,4999.931496266511,4999.931496266511,0.006024783413969807,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.741,4999.9336,,0.005935802057504062,100,4999.932924814779,1.0,500.0,1.0,500.0,500,0.07697546,4999.932924814779,4999.932924814779,0.005935802057504062,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.121,4999.9316,,0.0046106372367804615,100,4999.932056432455,1.0,500.0,1.0,500.0,500,0.06756962,4999.932056432455,4999.932056432455,0.0046106372367804615,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3735,4999.9316,,0.004469644318883247,100,4999.931449494784,1.0,500.0,1.0,500.0,500,0.06669681,4999.931449494784,4999.931449494784,0.004469644318883247,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.977,4999.932,,0.004645825543941161,100,4999.932004730442,1.0,500.0,1.0,500.0,500,0.06805212,4999.932004730442,4999.932004730442,0.004645825543941161,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5244,4999.9297,,0.004962670791689371,100,4999.929187169868,1.0,500.0,1.0,500.0,500,0.070367455,4999.929187169868,4999.929187169868,0.004962670791689371,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7354,4999.9277,,0.010162582219857713,100,4999.927586969464,1.0,500.0,1.0,500.0,500,0.100709565,4999.927586969464,4999.927586969464,0.010162582219857713,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.116,4999.927,,0.004872988397262205,100,4999.926444764786,1.0,500.0,1.0,500.0,500,0.06945895,4999.926444764786,4999.926444764786,0.004872988397262205,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.368,4999.9263,,0.0054358015169986675,100,4999.926274465064,1.0,500.0,1.0,500.0,500,0.07354451,4999.926274465064,4999.926274465064,0.0054358015169986675,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.97,4999.9253,,0.0056158504913029084,100,4999.925322034645,1.0,500.0,1.0,500.0,500,0.07482003,4999.925322034645,4999.925322034645,0.0056158504913029084,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5205,4999.926,,0.0065831295929948234,100,4999.925816807772,1.0,500.0,1.0,500.0,500,0.0810394,4999.925816807772,4999.925816807772,0.0065831295929948234,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.002,4811.738,4999.93,6.493339e-08,0.005924614361952117,100,4999.929576780677,0.9999937,500.0,1.0004983,500.0,500,0.07686811,4999.929576780677,4999.929576780677,0.005924614361952117,0.0020010092,1,2.597383e-13,1.0,0.99855053,499.9998858289966,0.0019971137
0.009999998,4579.1187,4999.929,,0.004349959210648428,100,4999.928942845846,1.0,500.0,1.0,500.0,500,0.0656167,4999.928942845846,4999.928942845846,0.004349959210648428,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3657,4999.924,,0.008217468826727357,100,4999.923791532528,1.0,500.0,1.0,500.0,500,0.09040696,4999.923791532528,4999.923791532528,0.008217468826727357,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.975,4999.93,,0.006874179267983422,100,4999.929787478636,1.0,500.0,1.0,500.0,500,0.08276122,4999.929787478636,4999.929787478636,0.006874179267983422,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5244,4999.9297,,0.007320338661407712,100,4999.9299412208165,1.0,500.0,1.0,500.0,500,0.08544394,4999.9299412208165,4999.9299412208165,0.007320338661407712,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7407,4999.933,,0.006868899405520515,100,4999.9325115201445,1.0,500.0,1.0,500.0,500,0.08279063,4999.9325115201445,4999.9325115201445,0.006868899405520515,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1147,4999.9253,,0.005234359245590821,100,4999.925666074199,1.0,500.0,1.0,500.0,500,0.07198655,4999.925666074199,4999.925666074199,0.005234359245590821,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3657,4999.924,,0.004925147742195863,100,4999.924207226505,1.0,500.0,1.0,500.0,500,0.070007056,4999.924207226505,4999.924207226505,0.004925147742195863,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9736,4999.9287,,0.004632681309993536,100,4999.928108101265,1.0,500.0,1.0,500.0,500,0.0679585,4999.928108101265,4999.928108101265,0.004632681309993536,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5225,4999.9277,,0.005028786099398653,100,4999.927857547767,1.0,500.0,1.0,500.0,500,0.07083368,4999.927857547767,4999.927857547767,0.005028786099398653,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7373,4999.9297,,0.004806996674931068,100,4999.929247554812,1.0,500.0,1.0,500.0,500,0.069270864,4999.929247554812,4999.929247554812,0.004806996674931068,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.12,4999.9307,,0.0055965106650116715,100,4999.930814464108,1.0,500.0,1.0,500.0,500,0.0744229,4999.930814464108,4999.930814464108,0.0055965106650116715,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3735,4999.9316,,0.005185020553770428,100,4999.931316090075,1.0,500.0,1.0,500.0,500,0.071835235,4999.931316090075,4999.931316090075,0.005185020553770428,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9756,4999.9307,,0.005118707986033112,100,4999.930955525314,1.0,500.0,1.0,500.0,500,0.07143303,4999.930955525314,4999.930955525314,0.005118707986033112,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.526,4999.931,,0.00540980464598794,100,4999.931225870041,1.0,500.0,1.0,500.0,500,0.073463455,4999.931225870041,4999.931225870041,0.00540980464598794,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7397,4999.932,,0.005314344148570417,100,4999.931595752353,1.0,500.0,1.0,500.0,500,0.072834,4999.931595752353,4999.931595752353,0.005314344148570417,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1094,4999.92,,0.008575294232674186,100,4999.919545635373,1.0,500.0,1.0,500.0,500,0.09212386,4999.919545635373,4999.919545635373,0.008575294232674186,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3706,4999.9287,,0.0069847198370982235,100,4999.928731407568,1.0,500.0,1.0,500.0,500,0.083362676,4999.928731407568,4999.928731407568,0.0069847198370982235,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
