BatchSize,VarVanillaIw,VarDiscRet,AvgRet,MaxNormIw,MinVanillaIw,MinNormIw,Delta,AvgNormIw,EpsThisIter,VarRet,MaxVanillaIw,IterType,AvgVanillaIw,eRenyi2,VarJ,VarNormIw,AvgDiscRet,ESSRenyi,J,AvgEpLen,Bound,ESSClassic,VanillaAvgRet
100,0.049790032,42196.53670637394,132.93902769122084,0.017280655,0.3583054,0.003531994,0.1,0.01,100,42196.53670637394,1.7530471,1,1.0144564,1.0570182,307.48138,4.838109e-06,132.93902769122084,94.60575390911221,157.20006,14.3,-333.1834,95.42919839083767,132.93902769122084
100,0.09803114,40834.5052450224,136.62977674533062,0.019006351,0.31229448,0.0032048621,0.1,0.009999998,100,40834.5052450224,1.8520544,1,0.9744397,1.0940826,313.85852,1.03241455e-05,136.62977674533062,91.4007777437586,175.29515,14.67,-317.2953,90.72690934921337,136.62977674533062
100,0.44694427,103542.34618892476,187.1189772518166,0.044565294,0.055228416,0.00059201266,0.1,0.010000002,100,103542.34618892476,4.1574626,1,0.93289244,1.371587,1007.83905,5.1355877e-05,187.1189772518166,72.90824222346721,368.99402,19.72,-470.71027,66.29438473015067,187.1189772518166
100,0.123866454,175317.7777665134,234.38805353203676,0.026138341,0.30663434,0.0030249227,0.1,0.01,100,175317.7777665134,2.6496258,1,1.0136932,1.0984452,891.5771,1.2054264e-05,234.38805353203676,91.03777055673353,325.19122,24.45,-781.29535,89.33859120717851,234.38805353203676
100,0.07998387,297001.4223484037,267.39756071827185,0.02290737,0.5196023,0.0054411413,0.1,0.01,100,297001.4223484037,2.1875415,1,0.9549509,1.0850375,1124.4773,8.770821e-06,267.39756071827185,92.16271583002947,371.11005,27.74,-1191.3633,92.01061102473217,267.39756071827185
100,0.30558398,912581.2906109347,542.3181186275666,0.023014134,0.16424602,0.0015183911,0.1,0.01,100,912581.2906109347,2.489464,1,1.0817109,1.2449085,1636.5308,2.611609e-05,542.3181186275666,80.32719180001932,840.2711,55.24,-833.2335,79.45656439006834,542.3181186275666
100,2.441,1145061.3000209928,602.6506075952194,0.092211924,3.0585947e-05,2.8731984e-07,0.1,0.010000002,100,1145061.3000209928,9.816199,1,1.0645261,2.381857,4307.706,0.0002154047,602.6506075952194,41.98405002005959,1858.251,61.24,-456.73486,31.923313981254772,602.6506075952194
100,2.023533,2208278.1474239747,1289.2429989674333,0.074398555,0.00014269349,1.5653355e-06,0.1,0.01,100,2208278.1474239747,6.7820535,1,0.911584,3.0435843,3440.0789,0.00024351008,1289.2429989674333,32.85599760232836,2972.61,129.84,355.72974,29.319069523354628,1289.2429989674333
100,1.1624033,3729485.3096588682,3035.153512097137,0.040714446,0.000672895,6.3481384e-06,0.1,0.01,100,3729485.3096588682,4.3156824,1,1.0599879,1.9111607,1216.1057,0.000103455845,3035.153512097137,52.324223498809694,4374.8906,304.1,2301.22,49.40191748977105,3035.153512097137
100,0.17093961,1733953.7381110447,4306.268629502008,0.0180637,0.014768869,0.00014898978,0.1,0.01,100,1733953.7381110447,1.7905954,1,0.99126726,1.1830553,902.5944,1.7396473e-05,4306.268629502008,84.52690381589947,4598.214,430.99,2966.689,85.3078448978208,4306.268629502008
100,0.20146659,1584488.930687452,4390.576730920773,0.020368522,0.13488434,0.0014357924,0.1,0.010000002,100,1584488.930687452,1.9135041,1,0.93944186,1.1952243,695.4952,2.2827759e-05,4390.576730920773,83.66630534910897,4715.314,439.32,3075.4197,81.5664032809982,4390.576730920773
100,0.012544715,196894.15721060178,4908.445383511048,0.011944713,0.71488047,0.0070954747,0.1,0.01,100,196894.15721060178,1.203449,1,1.007516,1.0135876,341.27713,1.2358248e-06,4908.445383511048,98.65945537294581,4929.4746,490.94,3419.3186,98.79131611897606,4908.445383511048
100,0.09310575,959013.232532713,4706.617251581618,0.015152669,0.23305757,0.002319152,0.1,0.010000002,100,959013.232532713,1.5227308,1,1.0049258,1.088231,447.4752,9.219524e-06,4706.617251581618,91.89225723629201,4879.144,470.78,3314.3696,91.63605842899176,4706.617251581618
100,0.033825517,358516.94237393304,4879.307797216834,0.012156705,0.34113714,0.0033030035,0.1,0.01,100,358516.94237393304,1.2555554,1,1.0328089,1.0309672,287.86804,3.1710604e-06,4879.307797216834,96.99629294734967,4939.9854,488.01,3416.9375,96.95619170551346,4879.307797216834
100,0.020807812,290962.0032406595,4901.903911522285,0.011951686,0.46716452,0.0045761634,0.1,0.01,100,290962.0032406595,1.2201058,1,1.020865,1.02123,378.68524,1.9965942e-06,4901.903911522285,97.92113600829632,4938.1885,490.25,3422.3499,98.0616750320272,4901.903911522285
100,0.0023185092,29604.42458110945,4982.579009513462,0.010576675,0.7725413,0.007683184,0.1,0.010000002,100,29604.42458110945,1.0634807,1,1.0054963,1.0024444,131.84517,2.2932308e-07,4982.579009513462,99.75615739733786,4986.5796,498.29,3484.7476,99.77345301113779,4982.579009513462
100,0.008963479,51560.97594158256,4967.622066297239,0.011009215,0.51527995,0.005226155,0.1,0.01,100,51560.97594158256,1.0854688,1,0.9859638,1.0060885,159.27484,9.2205056e-07,4967.622066297239,99.39483501866539,4977.5293,496.8,3472.9702,99.09543932425095,4967.622066297239
100,0.022829039,527626.4206201582,4857.835567663165,0.014200068,0.49550378,0.0049239458,0.1,0.01,100,527626.4206201582,1.4289734,1,1.0063145,1.0205668,594.67224,2.2543443e-06,4857.835567663165,97.98476487054579,4893.4766,485.84,3378.1304,97.81691649108693,4857.835567663165
100,7.538704e-09,0.05559828300444692,4999.8384987210375,0.010002328,0.9997187,0.009997245,0.1,0.009999998,100,0.05559828300444692,1.0002271,1,0.9999943,1.0,0.23457488,7.538289e-13,4999.8384987210375,100.0,4999.839,500.0,3499.8389,100.0000190735982,4999.8384987210375
100,0.010693097,408084.87689525937,4902.067890076637,0.012186183,0.58358216,0.0058847293,0.1,0.010000002,100,408084.87689525937,1.2084904,1,0.9916891,1.010866,529.97906,1.0873076e-06,4902.067890076637,98.92507558292635,4920.8706,490.25,3412.743,98.93502779316809,4902.067890076637
100,0.009914544,553321.1625180392,4874.537089858681,0.012012135,0.6479752,0.006567385,0.1,0.01,100,553321.1625180392,1.185185,1,0.98665637,1.0101973,667.52094,1.0184528e-06,4874.537089858681,98.99056530632161,4891.017,487.5,3383.3887,99.00179072702298,4874.537089858681
100,0.0096500525,136190.6454199011,4962.945035171019,0.0112402635,0.50736797,0.005055282,0.1,0.01,100,136190.6454199011,1.1281171,1,1.0036393,1.0094019,186.55962,9.580194e-07,4962.945035171019,99.06856552429963,4981.199,496.32,3474.165,99.06047771790537,4962.945035171019
100,0.02907327,210940.88175629886,4936.718546417714,0.011745263,0.24724272,0.0025446205,0.1,0.010000002,100,210940.88175629886,1.1412039,1,0.971629,1.0148053,201.50464,3.0795904e-06,4936.718546417714,98.5410682543613,4972.278,493.71,3461.2148,97.04139622177567,4936.718546417714
100,4.1443247e-08,0.05174756189940895,4999.860463273382,0.010003002,0.99926656,0.00999256,0.1,0.01,100,0.05174756189940895,1.0003108,1,1.0000105,1.0,0.22623986,4.1441173e-12,4999.860463273382,100.0,4999.8613,500.0,3499.8616,99.99998855602968,4999.860463273382
100,3.2478074e-08,0.02374838561738619,4999.882676956366,0.01000486,0.99921805,0.009992219,0.1,0.01,100,0.02374838561738619,1.0004822,1,0.9999962,1.0,0.15326937,3.2479516e-12,4999.882676956366,100.0,4999.8833,500.0,3499.8833,100.0,4999.882676956366
