ESSClassic,AvgVanillaIw,VarRet,MaxVanillaIw,VanillaAvgRet,AvgDiscRet,eRenyi2,AvgNormIw,VarJ,Bound,VarDiscRet,BatchSize,J,AvgRet,MaxNormIw,VarNormIw,ESSRenyi,AvgEpLen,VarVanillaIw,MinVanillaIw,MinNormIw
1.238101762341489,0.73509276,20053.14484116519,65.94857,109.94023379704203,109.94023379704203,39.753864,0.01,795.0062,403.14246,20053.14484116519,100,949.5983,109.94023379704203,0.8971462,0.008057456,2.5154787286768356,12.0,43.5394,,
1.2715438969351203,0.851716,64952.485824837095,75.474174,291.9516137139298,291.9516137139298,21.533792,0.010000002,1119.4681,787.7333,64952.485824837095,100,1369.4565,291.9516137139298,0.8861425,0.007842885,4.6438638256517395,30.21,56.89387,7.7059477e-22,9.047555e-24
1.256909174038677,0.90968347,595665.8532436695,81.05754,783.6615694689889,783.6615694689889,34.64776,0.01,3882.771,2021.9272,595665.8532436695,100,4404.7876,783.6615694689889,0.8910522,0.007935381,2.88618959424189,79.39,65.667175,,
3.377149938924331,1.0359354,987380.4551433815,53.67938,1495.2823319425672,1495.2823319425672,13.91902,0.010000002,3501.62,1987.9893,987380.4551433815,100,3557.9377,1495.2823319425672,0.51817304,0.0028899764,7.184414000541276,150.53,31.014143,,
29.427434950225148,1.1579118,1974821.1777827956,7.855298,3547.449674423553,3547.449674423553,3.6375935,0.01,737.9949,3950.7578,1974821.1777827956,100,4753.3477,3547.449674423553,0.06784021,0.00024224132,27.490702242151936,355.46,3.2478745,1.3143044e-08,1.1350643e-10
61.470414787837825,1.0504286,670570.3596899691,3.0231454,4540.203637519679,4540.203637519679,1.6332544,0.010000003,378.20566,4303.9927,670570.3596899691,100,4841.7837,4540.203637519679,0.028780114,6.331298e-05,61.22744837483489,454.43,0.69859546,0.010357326,9.860095e-05
87.65511736315511,1.0081704,113804.9943144175,1.538004,4892.28894388909,4892.28894388909,1.1324266,0.01,131.3972,4508.859,113804.9943144175,100,4956.6665,4892.28894388909,0.015255398,1.4225709e-05,88.30594254445215,489.4,0.1445912,0.12108286,0.0012010158
91.28121827253007,1.0293441,74731.12717802898,1.4276412,4919.909038397226,4919.909038397226,1.0767671,0.01,125.34497,4526.005,74731.12717802898,100,4962.669,4919.909038397226,0.013869425,9.648051e-06,92.87059495867015,492.15,0.102225855,0.10464435,0.0010166119
91.59220790103726,0.9899601,74944.55020099187,1.3985331,4931.250354279372,4931.250354279372,1.0797677,0.009999998,124.134285,4531.2554,74944.55020099187,100,4968.5273,4931.250354279372,0.014127166,9.272358e-06,92.61251251414811,493.25,0.09087105,0.12916315,0.0013047308
94.49742706688318,0.9861708,73407.71222738779,1.3220499,4947.453666286465,4947.453666286465,1.0555474,0.01,130.70026,4542.177,73407.71222738779,100,4974.5166,4947.453666286465,0.013405891,5.881812e-06,94.7375779724217,494.85,0.057202555,0.29855302,0.0030273967
95.8334240700246,0.9995338,155516.63058838574,1.2572987,4958.185539523199,4958.185539523199,1.0420455,0.01,85.39694,4559.9688,155516.63058838574,100,4989.5347,4958.185539523199,0.012578852,4.3916566e-06,95.96510180223538,495.88,0.043875623,0.21140242,0.0021150103
99.53700847253252,1.0106283,5962.067421991975,1.169915,4989.979878233127,4989.979878233127,1.0039957,0.01,63.37608,4570.0967,5962.067421991975,100,4991.747,4989.979878233127,0.011576114,4.698634e-07,99.60202447695511,499.07,0.0047990438,0.77323097,0.0076509924
99.9982587247817,0.9989686,26.11083022337496,1.0068784,4999.055612149411,4999.055612149411,1.0000114,0.010000002,5.049913,4578.2476,26.11083022337496,100,4999.0605,4999.055612149411,0.01007918,1.750185e-09,99.99885560391688,499.96,1.7465769e-05,0.9823388,0.0098335305
99.99956510267096,0.99994653,0.26361010611579594,1.0031397,4999.520006852214,4999.520006852214,1.0000024,0.010000002,0.5093375,4578.71,0.26361010611579594,100,4999.521,4999.520006852214,0.010031934,4.3346599e-10,99.99976158198933,500.0,4.3342056e-06,0.9913123,0.009913653
99.9997328918417,0.9997009,0.22465203909653889,1.003793,4999.511088466683,4999.511088466683,1.000002,0.01,0.47105786,4578.701,0.22465203909653889,100,4999.512,4999.511088466683,0.010040933,2.7435873e-10,99.99979734461846,500.0,2.7419394e-06,0.9953947,0.009956925
98.55362897846592,1.0083619,9335.568280002995,1.1438024,4984.154712761425,4984.154712761425,1.011844,0.01,59.618225,4566.5522,9335.568280002995,100,4989.8477,4984.154712761425,0.011343174,1.4824221e-06,98.82946002474327,498.5,0.015073175,0.5545498,0.005499512
99.92933109886778,0.99923104,1090.4484749513717,1.0391592,4996.1526061643235,4996.1526061643235,1.0007181,0.01,29.588785,4575.521,1090.4484749513717,100,4996.4824,4996.1526061643235,0.010399588,7.142266e-08,99.92823985613664,499.68,0.00071312854,0.86186236,0.008625256
100.0,1.0,0.16483926637632604,1.0,4999.608968754735,4999.608968754735,1.0,0.009999998,0.40396646,4578.7983,0.16483926637632604,100,4999.609,4999.608968754735,0.01,3.5044917e-18,100.0,500.0,,1.0,0.01
96.07403248758223,0.9853341,37859.66223088799,1.2625359,4966.384439536941,4966.384439536941,1.0327388,0.010000002,87.85453,4556.63,37859.66223088799,100,4984.2734,4966.384439536941,0.012813278,4.1276744e-06,96.82990465115769,496.73,0.040074904,0.38784227,0.00393615
99.99533354942417,1.0005519,81.43448870442973,1.0121838,4998.658359255854,4998.658359255854,1.0000473,0.01,8.776873,4577.859,81.43448870442973,100,4998.679,4998.658359255854,0.010116255,4.7068656e-09,99.99526761517009,499.92,4.7120622e-05,0.9722776,0.009717412
99.78683891979077,0.9969377,2310.262753685216,1.0572308,4994.807042981903,4994.807042981903,1.0020949,0.009999999,38.51601,4574.5,2310.262753685216,100,4995.751,4994.807042981903,0.010604783,2.1580566e-07,99.79095144394346,499.53,0.0021448594,0.8012861,0.008037474
99.99987411321702,0.999985,0.1555089610657426,1.0024694,4999.579053922236,4999.579053922236,1.000001,0.01,0.39206508,4578.769,0.1555089610657426,100,4999.5796,4999.579053922236,0.010024845,1.4852401e-10,99.99990463265931,500.0,1.4851961e-06,0.99553,0.00995545
99.74481430806637,0.9979455,1089.8569814497603,1.0526507,4996.256666430974,4996.256666430974,1.0015161,0.009999999,26.564001,4575.7617,1089.8569814497603,100,4996.891,4996.256666430974,0.010548178,2.5843616e-07,99.84861913464613,499.68,0.002573753,0.80543417,0.008070923
99.99991226632457,1.0000491,0.2675477082263736,1.0023108,4999.548028323186,4999.548028323186,1.0000005,0.01,0.5139698,4578.738,0.2675477082263736,100,4999.5483,4999.548028323186,0.010022616,9.836448e-11,99.99995231630692,500.0,9.83744e-07,0.9974317,0.009973828
99.99997711191813,1.0000043,0.20707960711778473,1.0004548,4999.629934705766,4999.629934705766,1.0,0.010000002,0.45268774,4578.82,0.20707960711778473,100,4999.6304,4999.629934705766,0.0100045055,4.059144e-12,100.0,500.0,4.0592553e-08,0.99940914,0.009994049
99.9999542234285,0.9999952,0.24278991289965804,1.0013552,4999.578391283295,4999.578391283295,1.0000004,0.01,0.4899478,4578.768,0.24278991289965804,100,4999.5786,4999.578391283295,0.0100136,3.9439965e-11,99.99996423722592,500.0,3.9438925e-07,0.9982137,0.009982185
99.99956510217324,0.9999454,0.13011979508015054,1.0025934,4999.676496740764,4999.676496740764,1.0000007,0.01,0.35840288,4578.8667,0.13011979508015054,100,4999.6772,4999.676496740764,0.010026482,4.2527928e-10,99.99992847447743,500.0,4.2523193e-06,0.9861754,0.009862293
99.61381638781728,0.99619937,1767.9896976556367,1.0571061,4995.385776017765,4995.385776017765,1.0029331,0.010000002,27.65296,4575.3926,1767.9896976556367,100,4996.82,4995.385776017765,0.010611392,3.9159806e-07,99.70754336066375,499.59,0.0038862694,0.65615094,0.0065865424
100.0,1.0,0.24768215352599757,1.0,4999.5398453621465,4999.5398453621465,1.0,0.009999998,0.4951933,4578.7295,0.24768215352599757,100,4999.54,4999.5398453621465,0.01,3.5044917e-18,100.0,500.0,,1.0,0.01
99.55709241283441,1.0014278,7071.915907660533,1.1122097,4991.09591381196,4991.09591381196,1.0043722,0.010000002,64.37182,4571.3267,7071.915907660533,100,4993.056,4991.09591381196,0.01110624,4.4936297e-07,99.56467941440556,499.17,0.00450647,0.7685847,0.007674889
97.75986277647458,0.9851252,47172.74577032695,1.1676971,4977.810652914211,4977.810652914211,1.0229002,0.010000002,88.347496,4565.134,47172.74577032695,100,4990.7354,4977.810652914211,0.011853286,2.3146074e-06,97.76124560336447,497.84,0.022462608,0.4002777,0.0040632165
