EpsThisIter,VarJ,IterType,MaxVanillaIw,AvgVanillaIw,Bound,VarNormIw,ESSRenyi,AvgDiscRet,Delta,BatchSize,J,VarRet,eRenyi2,VanillaAvgRet,MinVanillaIw,AvgEpLen,ESSClassic,AvgRet,VarVanillaIw,AvgNormIw,VarDiscRet,MinNormIw,MaxNormIw
100,2154.2598,1,5.393874,0.9120233,-1429.483,5.0666877e-05,79.18109947844128,605.080662000511,0.05,100,1019.78235,883603.338690409,1.2629277,605.080662000511,0.13136318,61.51,66.59553731269735,605.080662000511,0.42144024,0.010000002,883603.338690409,0.0014403489,0.059141845
100,2538.6995,1,3.6611543,1.0541841,-646.0752,6.488469e-05,63.20299952895027,1212.1434951954539,0.05,100,2095.359,1845348.9315237615,1.5822034,1212.1434951954539,0.0021278237,122.16,60.88805353366063,1212.1434951954539,0.7210662,0.01,1845348.9315237615,2.0184556e-05,0.034729745
100,2478.1855,1,3.044128,0.97522956,-258.5044,6.97746e-05,62.54836279149186,1600.1365435135294,0.05,100,2497.2395,2511717.872703575,1.5987629,1600.1365435135294,0.0011883444,160.92,59.14469714158251,1600.1365435135294,0.6636071,0.01,2511717.872703575,1.2185279e-05,0.031214476
100,2037.493,1,2.511335,0.9412559,781.9365,4.2770786e-05,68.70669592741665,2591.4897394887817,0.05,100,3411.2798,3542177.668901425,1.4554622,2591.4897394887817,0.04016792,259.88,70.25279226525635,2591.4897394887817,0.37893322,0.010000002,3542177.668901425,0.00042674813,0.02668068
100,1410.0414,1,2.3602028,0.91393507,1780.6677,4.8914855e-05,74.86539173279311,3469.57434194061,0.05,100,4299.5405,3579205.1676660343,1.3357307,3469.57434194061,0.005508409,347.44,67.37379494022478,3469.57434194061,0.4085747,0.009999998,3579205.1676660343,6.0271337e-05,0.025824621
100,1301.1469,1,1.8342247,0.96034235,2034.1475,2.0066613e-05,84.73046997154846,3974.98765332594,0.05,100,4401.849,2794228.810835848,1.180213,3974.98765332594,0.14904247,397.86,83.4265243416067,3974.98765332594,0.1850658,0.010000002,2794228.810835848,0.0015519724,0.019099696
100,782.7467,1,1.5361934,0.9874531,2466.9585,9.8895225e-06,92.14998971242126,4519.76076500111,0.05,100,4737.342,1480063.6182224904,1.0851873,4519.76076500111,0.19333316,452.19,91.08246402201263,4519.76076500111,0.09642913,0.01,1480063.6182224904,0.0019578973,0.015557128
100,406.95316,1,1.2264993,1.0011182,2678.02,3.6470562e-06,96.86801119605886,4799.564041215855,0.05,100,4892.423,626167.3175659474,1.0323325,4799.564041215855,0.28595576,480.06,96.51522661189142,4799.564041215855,0.036552172,0.01,626167.3175659474,0.0028563635,0.012251293
100,521.31476,1,1.3457382,1.0249436,2595.0085,6.1594387e-06,94.99487576707786,4678.27921259138,0.05,100,4831.1367,957625.4930518572,1.0526884,4678.27921259138,0.1573205,467.98,94.25261507008447,4678.27921259138,0.064705476,0.010000002,957625.4930518572,0.0015349187,0.013129876
100,532.3547,1,1.2780768,0.9915827,2644.3608,3.3243539e-06,96.64942971982684,4774.865174582838,0.05,100,4861.266,759120.8267608931,1.0346673,4774.865174582838,0.42557412,477.59,96.8137329292458,4774.865174582838,0.032686256,0.01,759120.8267608931,0.004291867,0.01288926
100,341.56973,1,1.2122352,1.0168161,2748.407,2.0679238e-06,98.55677888847806,4904.890234477422,0.05,100,4943.756,378093.35299778654,1.0146435,4904.890234477422,0.35534042,490.54,97.99380833994819,4904.890234477422,0.021380575,0.01,378093.35299778654,0.0034946378,0.011921871
100,352.6182,1,1.1726273,0.99515796,2730.8884,1.6912813e-06,98.39476148037491,4888.749219203264,0.05,100,4928.044,288236.4441843038,1.0163143,4888.749219203264,0.5053713,488.94,98.35319775288085,4888.749219203264,0.016749425,0.01,288236.4441843038,0.005078302,0.011783329
100,277.60052,1,1.1413555,0.9812451,2746.639,1.5221722e-06,98.99857944738768,4913.659379784,0.05,100,4937.084,144191.48034268993,1.0101155,4913.659379784,0.5821043,491.44,98.51543541439935,4913.659379784,0.014656115,0.01,144191.48034268993,0.0059323027,0.011631707
100,208.6056,1,1.1436793,0.99326706,2765.619,1.3474382e-06,98.98108085689125,4930.637307451151,0.05,100,4956.2573,108402.89829326888,1.0102941,4930.637307451151,0.5313617,493.13,98.68357955681617,4930.637307451151,0.01329355,0.01,108402.89829326888,0.0053496356,0.011514318
100,0.15903062,1,1.0,1.0,2820.4353,3.5044917e-18,100.0,4999.884878196678,0.05,100,4999.885,0.025542054598669924,1.0,4999.884878196678,1.0,500.0,100.0,4999.884878196678,,0.009999998,0.025542054598669924,0.01,0.01
100,276.67062,1,1.1086576,0.9948564,2765.2346,1.4485803e-06,99.09254440531537,4929.991234756881,0.05,100,4954.6406,241611.77825224362,1.0091577,4929.991234756881,0.5019277,493.05,98.58617058144051,4929.991234756881,0.014337167,0.01,241611.77825224362,0.0050452272,0.011143896
100,307.39816,1,1.1799223,0.99792516,2760.1433,1.8136569e-06,98.46419663241171,4911.96756984708,0.05,100,4956.524,383298.48875873385,1.0155976,4911.96756984708,0.4362182,491.23,98.23614470715448,4911.96756984708,0.01806139,0.01,383298.48875873385,0.0043712514,0.011823756
100,0.13239145,1,1.0,1.0,2820.42,3.5044917e-18,100.0,4999.869680897238,0.05,100,4999.8696,0.017699293668957027,1.0,4999.869680897238,1.0,500.0,100.0,4999.869680897238,,0.009999998,0.017699293668957027,0.01,0.01
100,510.0269,1,1.2103467,1.0031995,2753.0437,1.8358399e-07,99.87020671443929,4930.99002397455,0.05,100,4933.9087,283806.0798000178,1.0012996,4930.99002397455,0.94241685,493.13,99.81857749873352,4930.99002397455,0.0018476066,0.010000002,283806.0798000178,0.009394112,0.012064866
100,0.22142689,1,1.0002348,1.0000026,2820.4185,1.375129e-12,100.0,4999.867488661399,0.05,100,4999.868,0.049544116220462675,1.0,4999.867488661399,0.9995511,500.0,100.0,4999.867488661399,1.3751585e-08,0.01,0.049544116220462675,0.009995485,0.010002322
100,6.748446,1,1.003315,1.000032,2819.7266,1.86798e-09,99.9988436832622,4999.167022429152,0.05,100,4999.1885,48.87171570494573,1.0000116,4999.167022429152,0.9699169,499.94,99.99815377110755,4999.167022429152,1.868098e-05,0.01,48.87171570494573,0.0096988585,0.010032829
100,56.36581,1,1.0243417,1.0003393,2814.544,1.9581185e-08,99.98094206734113,4993.7626798245265,0.05,100,4994.2007,3719.5793198363885,1.0001906,4993.7626798245265,0.9285042,499.4,99.98060403859401,4993.7626798245265,0.0001959447,0.01,3719.5793198363885,0.009281893,0.010239943
100,194.80452,1,1.0870832,0.9928257,2792.163,9.262106e-07,99.19928517360805,4956.756256438816,0.05,100,4980.3906,185801.41705669145,1.0080718,4956.756256438816,0.44845387,495.7,99.09139618766397,4956.756256438816,0.009129685,0.01,185801.41705669145,0.0045169448,0.010949386
100,0.1480291,1,1.0012562,0.9999708,2820.4326,5.309716e-11,99.99996423722592,4999.881758806062,0.05,100,4999.8823,0.0221807737894565,1.0000004,4999.881758806062,0.99720985,500.0,99.99991607426063,4999.881758806062,5.309382e-07,0.010000002,0.0221807737894565,0.00997239,0.010012855
100,233.31787,1,1.0854268,0.99772996,2794.0999,2.669443e-07,99.73152431463325,4970.277461102836,0.05,100,4976.481,87619.73216784153,1.002692,4970.277461102836,0.7887131,497.05,99.73641865400043,4970.277461102836,0.0026573376,0.010000002,87619.73216784153,0.007905076,0.010878964
100,462.30862,1,1.1092839,0.9899385,2741.6318,9.4549154e-07,99.19309170427229,4911.867221669956,0.05,100,4929.9277,323989.9870539,1.0081347,4911.867221669956,0.64450884,491.23,99.07264282380073,4911.867221669956,0.009265613,0.01,323989.9870539,0.006510595,0.011205584
100,0.13573572,1,1.000132,1.0000014,2820.4412,3.7797527e-13,100.0,4999.889761293338,0.05,100,4999.8906,0.01861156409481841,1.0,4999.889761293338,0.9997552,500.0,99.9999885559249,4999.889761293338,3.780052e-09,0.01,0.01861156409481841,0.009997538,0.0100013055
100,469.49902,1,1.134936,1.0083793,2759.3447,2.7366588e-07,99.70920257080854,4935.481366616222,0.05,100,4941.9697,269268.76801920147,1.0029165,4935.481366616222,0.8040216,493.58,99.7297996203024,4935.481366616222,0.0027827134,0.01,269268.76801920147,0.007973404,0.011255049
100,0.24539912,1,1.0000179,1.0000015,2820.4111,1.6599122e-14,100.0,4999.860415987283,0.05,100,4999.861,0.06082820060863497,1.0,4999.860415987283,0.999943,500.0,100.00001525876637,4999.860415987283,1.6610656e-10,0.009999999,0.06082820060863497,0.009999414,0.010000163
100,75.360146,1,1.0297467,0.9977801,2810.8186,8.819063e-08,99.94062136925407,4989.547620922432,0.05,100,4990.9155,7658.243222425704,1.0005941,4989.547620922432,0.8609529,498.99,99.91276234908133,4989.547620922432,0.000877995,0.01,7658.243222425704,0.008628684,0.010320377
100,438.46585,1,1.105251,0.9997731,2773.5278,2.1279831e-07,99.73646893097697,4949.9713906937595,0.05,100,4955.8545,248989.9804034591,1.0026423,4949.9713906937595,0.88187635,495.02,99.78974739009058,4949.9713906937595,0.0021270174,0.010000002,248989.9804034591,0.008820765,0.011055018
100,470.68747,1,1.1452689,1.0057589,2771.8374,1.396396e-07,99.88117050151763,4949.865986388246,0.05,100,4952.583,249986.4912065468,1.0011897,4949.865986388246,0.9510635,495.01,99.86193908448364,4949.865986388246,0.0014125259,0.010000002,249986.4912065468,0.009456178,0.011387112
100,410.95798,1,1.1272539,0.9913357,2774.8948,4.931431e-07,99.60589180530194,4949.87891722208,0.05,100,4958.652,249987.7964352971,1.0039567,4949.87891722208,0.7288351,495.01,99.51413508100381,4949.87891722208,0.0048463466,0.010000002,249987.7964352971,0.007352052,0.011371061
100,616.032,1,1.1447958,0.9793315,2712.0078,1.2607239e-06,99.01008890197177,4880.137522116878,0.05,100,4902.325,529818.642375762,1.0099981,4880.137522116878,0.570702,488.06,98.76725481757366,4880.137522116878,0.012091479,0.01,529818.642375762,0.005827465,0.011689563
100,448.8126,1,1.1025512,0.99672943,2772.9136,2.5117947e-07,99.77507038640056,4949.88115379756,0.05,100,4954.8184,249988.0155524087,1.0022544,4949.88115379756,0.782462,495.01,99.75191559065009,4949.88115379756,0.0024953918,0.010000002,249988.0155524087,0.007850295,0.01106169
100,73.36446,1,1.0291277,0.99993974,2809.9783,3.8030887e-08,99.96009274118063,4988.975863759349,0.05,100,4989.863,6429.785346992001,1.0003992,4988.975863759349,0.91722536,498.93,99.96235729917024,4988.975863759349,0.00038026308,0.01,6429.785346992001,0.0091728065,0.010291898
100,0.12948567,1,1.0,1.0,2820.4192,3.5044917e-18,100.0,4999.8683248190455,0.05,100,4999.8687,0.016934588451669154,1.0,4999.8683248190455,1.0,500.0,100.0,4999.8683248190455,,0.009999998,0.016934588451669154,0.01,0.01
100,0.12026542,1,1.0000594,1.0000029,2820.441,1.24288e-13,100.0,4999.890002028793,0.05,100,4999.8906,0.014610964965429908,1.0,4999.890002028793,0.9998921,500.0,99.99998855594237,4999.890002028793,1.2430073e-09,0.010000002,0.014610964965429908,0.009998892,0.010000565
100,18.724478,1,1.0053064,0.9997885,2818.2393,2.1599982e-09,99.99816421064276,4997.665359651205,0.05,100,4997.7085,368.5418527659698,1.0000184,4997.665359651205,0.9797324,499.8,99.99785190574646,4997.665359651205,2.1590819e-05,0.010000002,368.5418527659698,0.009799397,0.01005519
100,0.26129717,1,1.0009446,1.000031,2820.3818,3.5640272e-11,99.99998807907247,4999.830708793122,0.05,100,4999.8315,0.06928635251345153,1.0000001,4999.830708793122,0.99661946,500.0,99.99995422506991,4999.830708793122,3.564286e-07,0.01,0.06928635251345153,0.009965885,0.010009135
100,457.53723,1,1.0942267,0.9993635,2772.1355,1.9711322e-07,99.8169085060141,4949.539294134405,0.05,100,4953.583,249962.5101358956,1.0018343,4949.539294134405,0.8460531,494.99,99.80524120940373,4949.539294134405,0.0019686234,0.01,249962.5101358956,0.00846592,0.010949236
100,0.11690391,1,1.0,1.0,2820.4338,3.5044917e-18,100.0,4999.883546470225,0.05,100,4999.8833,0.013815096424426788,1.0,4999.883546470225,1.0,500.0,100.0,4999.883546470225,,0.009999998,0.013815096424426788,0.01,0.01
100,0.2157778,1,1.0005898,0.99993724,2820.4133,2.3425107e-11,99.99998807907247,4999.862241097755,0.05,100,4999.863,0.047131301355997884,1.0000001,4999.862241097755,0.99818945,500.0,99.99997329544772,4999.862241097755,2.3422119e-07,0.01,0.047131301355997884,0.009982522,0.0100065265
100,0.12249016,1,1.0000954,0.9999931,2820.4536,5.3637677e-13,100.0,4999.902835147666,0.05,100,4999.9033,0.01515874215364942,1.0,4999.902835147666,0.9996,500.0,100.00002288834644,4999.902835147666,5.363769e-09,0.01,0.01515874215364942,0.00999607,0.010001023
100,243.98157,1,1.137987,0.97931826,2769.6953,2.038357e-06,98.85663174095501,4930.354078363827,0.05,100,4961.7124,214136.88387423675,1.0115659,4930.354078363827,0.47596306,493.08,98.02192981608526,4930.354078363827,0.019549154,0.01,214136.88387423675,0.004860147,0.0116201965
100,416.202,1,1.1165216,1.0014864,2774.6516,3.799906e-07,99.63099534578346,4949.892382490262,0.05,100,4958.1333,249989.1421914232,1.0037037,4949.892382490262,0.79390895,495.01,99.62520787151112,4949.892382490262,0.0038112113,0.01,249989.1421914232,0.007927306,0.011148645
100,0.12708819,1,1.0003847,1.0000345,2820.4531,6.5806865e-12,100.0,4999.902648698643,0.05,100,4999.903,0.016332478300356373,1.0,4999.902648698643,0.9987519,500.0,99.999992370869,4999.902648698643,6.581095e-08,0.010000002,0.016332478300356373,0.0099871745,0.010003502
100,448.49417,1,1.0751379,1.0025299,2773.0325,1.6300129e-07,99.7839598323732,4949.971162495134,0.05,100,4954.84,248989.999457419,1.0021651,4949.971162495134,0.88550174,495.02,99.83888276915714,4949.971162495134,0.0016382711,0.010000002,248989.999457419,0.008832673,0.010724248
100,0.16246502,1,1.0015194,1.0000156,2820.4287,4.6893947e-11,99.99997615814777,4999.877993597439,0.05,100,4999.8784,0.02674126817961157,1.0000002,4999.877993597439,0.9971774,500.0,99.9999427804605,4999.877993597439,4.6895644e-07,0.01,0.02674126817961157,0.009971619,0.010015038
100,98.2685,1,1.034074,0.99983877,2809.608,8.672337e-08,99.91221987480196,4987.953285067628,0.05,100,4990.0146,14207.13767246643,1.0008786,4987.953285067628,0.82701623,498.82,99.91424119384833,4987.953285067628,0.0008669541,0.009999999,14207.13767246643,0.008271496,0.010342407
100,0.09211376,1,1.0,1.0,2820.4575,3.5044917e-18,100.0,4999.9074548593235,0.05,100,4999.907,0.008566867194735086,1.0,4999.9074548593235,1.0,500.0,100.0,4999.9074548593235,,0.009999998,0.008566867194735086,0.01,0.01
100,402.8389,1,1.1348709,1.0057667,2754.245,9.696826e-07,99.03380564595808,4921.4931088734775,0.05,100,4944.3003,327777.64374392235,1.0097562,4921.4931088734775,0.59420013,492.18,99.0491430496537,4921.4931088734775,0.009808986,0.01,327777.64374392235,0.005907932,0.011283639
100,0.17973489,1,1.0,1.0,2820.4373,3.5044917e-18,100.0,4999.886688739829,0.05,100,4999.8867,0.03263570772377563,1.0,4999.886688739829,1.0,500.0,100.0,4999.886688739829,,0.009999998,0.03263570772377563,0.01,0.01
100,286.0604,1,1.1122698,1.0033259,2784.926,6.034999e-07,99.37225170583775,4955.491084813726,0.05,100,4971.2485,197162.37535699885,1.0063171,4955.491084813726,0.6473007,495.57,99.40608255061463,4955.491084813726,0.006075209,0.010000002,197162.37535699885,0.0064515495,0.011085827
100,0.2378762,1,1.0,1.0,2820.4087,3.5044917e-18,100.0,4999.858098743308,0.05,100,4999.8584,0.05716141972270749,1.0,4999.858098743308,1.0,500.0,100.0,4999.858098743308,,0.009999998,0.05716141972270749,0.01,0.01
100,0.2506056,1,1.0001794,0.99999666,2820.4106,8.1269204e-13,100.0,4999.859417135946,0.05,100,4999.86,0.06348031568501687,1.0,4999.859417135946,0.99967295,500.0,99.9999771117435,4999.859417135946,8.128073e-09,0.01,0.06348031568501687,0.009996763,0.010001828
100,0.14485954,1,1.0,1.0,2820.4304,3.5044917e-18,100.0,4999.879904420659,0.05,100,4999.88,0.021201422419731372,1.0,4999.879904420659,1.0,500.0,100.0,4999.879904420659,,0.009999998,0.021201422419731372,0.01,0.01
100,0.10851721,1,1.0,1.0,2820.4463,3.5044917e-18,100.0,4999.895223436506,0.05,100,4999.8955,0.011900730443563226,1.0,4999.895223436506,1.0,500.0,100.0,4999.895223436506,,0.009999998,0.011900730443563226,0.01,0.01
100,364.67078,1,1.1442183,0.99911517,2744.2366,1.6364833e-06,98.46438155398586,4903.2774995259615,0.05,100,4940.615,353336.8519086172,1.0155957,4903.2774995259615,0.55807257,490.37,98.40571708927281,4903.2774995259615,0.016335884,0.01,353336.8519086172,0.005585668,0.011452317
100,0.09960179,1,1.0,1.0,2820.4436,3.5044917e-18,100.0,4999.892713889632,0.05,100,4999.893,0.010022999009524034,1.0,4999.892713889632,1.0,500.0,100.0,4999.892713889632,,0.009999998,0.010022999009524034,0.01,0.01
100,0.09105041,1,1.0009661,1.0000161,2820.4595,2.2212811e-11,99.99997615814777,4999.908666120408,0.05,100,4999.909,0.008378620270122992,1.0000002,4999.908666120408,0.99873906,500.0,99.99999618536425,4999.908666120408,2.2213203e-07,0.01,0.008378620270122992,0.0099872295,0.010009499
100,0.14943133,1,1.0,1.0,2820.4358,3.5044917e-18,100.0,4999.885040376733,0.05,100,4999.8853,0.022555648965440066,1.0,4999.885040376733,1.0,500.0,100.0,4999.885040376733,,0.009999998,0.022555648965440066,0.01,0.01
100,458.43405,1,1.1607225,1.0063031,2772.483,2.353265e-07,99.82417795309341,4949.887704862535,0.05,100,4953.8506,249988.6683798983,1.0017613,4949.887704862535,0.91082364,495.01,99.76757478189933,4949.887704862535,0.002383025,0.01,249988.6683798983,0.009051187,0.011534522
100,0.134838,1,1.0,1.0,2820.4158,3.5044917e-18,100.0,4999.86499612085,0.05,100,4999.865,0.018366892064258827,1.0,4999.86499612085,1.0,500.0,100.0,4999.86499612085,,0.009999998,0.018366892064258827,0.01,0.01
100,0.12005913,1,1.0004205,0.9999784,2820.4321,7.325733e-12,100.0,4999.881254778804,0.05,100,4999.882,0.014561521443267018,1.0,4999.881254778804,0.9987536,500.0,99.99999237044118,4999.881254778804,7.3256885e-08,0.01,0.014561521443267018,0.009987752,0.010004421
100,0.26320338,1,1.0002937,0.99995196,2820.4023,1.3089838e-11,100.0,4999.8513827285005,0.05,100,4999.852,0.07014741254627085,1.0,4999.8513827285005,0.99812096,500.0,99.99996185120463,4999.8513827285005,1.3088226e-07,0.010000002,0.07014741254627085,0.009981689,0.010003418
100,0.09768863,1,1.0,1.0,2820.4458,3.5044917e-18,100.0,4999.895539584353,0.05,100,4999.8955,0.009638431124784021,1.0,4999.895539584353,1.0,500.0,100.0,4999.895539584353,,0.009999998,0.009638431124784021,0.01,0.01
100,592.1333,1,1.2262894,0.98864526,2728.231,9.97389e-07,99.274383834549,4899.888551095119,0.05,100,4915.631,494927.0374578358,1.0073092,4899.888551095119,0.5927825,490.02,99.02222504717297,4899.888551095119,0.009748672,0.01,494927.0374578358,0.005995907,0.012403735
100,20.096838,1,1.0099633,0.99936086,2818.3552,1.1532737e-08,99.99238310661255,4997.703257269783,0.05,100,4997.8877,484.8854035671185,1.0000762,4997.703257269783,0.9158958,499.79,99.98859537066869,4997.703257269783,0.00011517998,0.01,484.8854035671185,0.009164816,0.010106091
100,108.67813,1,1.0655383,0.9992596,2806.889,2.99896e-07,99.75438986203545,4982.59160742187,0.05,100,4989.02,29961.691880085426,1.0024621,4982.59160742187,0.62818855,498.28,99.70399896857579,4982.59160742187,0.0029945201,0.009999999,29961.691880085426,0.00628654,0.010663278
100,651.86847,1,1.2477345,1.0108464,2724.1216,3.0658532e-07,99.69572901080434,4899.983034911065,0.05,100,4906.8945,493939.0298471642,1.003052,4899.983034911065,0.92046916,490.03,99.69738724005843,4899.983034911065,0.0031327212,0.01,493939.0298471642,0.009105925,0.0123434635
100,1.98952,1,1.000455,0.9999743,2820.251,2.0681602e-11,99.99998807907247,4999.700066628266,0.05,100,4999.7007,4.017127314478705,1.0000001,4999.700066628266,0.9975748,499.99,99.9999694816442,4999.700066628266,2.0680766e-07,0.01,4.017127314478705,0.009976004,0.010004807
100,660.389,1,1.216701,1.0063124,2688.52,1.2233451e-06,98.49017335855444,4850.093682280055,0.05,100,4884.6113,732862.7451347302,1.0153297,4850.093682280055,0.6714555,485.05,98.80336295307104,4850.093682280055,0.012388386,0.010000002,732862.7451347302,0.006672436,0.012090689
100,0.12133379,1,1.0,1.0,2820.4458,3.5044917e-18,100.0,4999.89561236838,0.05,100,4999.8955,0.014872397282373445,1.0,4999.89561236838,1.0,500.0,100.0,4999.89561236838,,0.009999998,0.014872397282373445,0.01,0.01
100,0.10272931,1,1.0,1.0,2820.453,3.5044917e-18,100.0,4999.902073282547,0.05,100,4999.9023,0.010660477110873506,1.0,4999.902073282547,1.0,500.0,100.0,4999.902073282547,,0.009999998,0.010660477110873506,0.01,0.01
100,119.15992,1,1.0582522,1.0041456,2806.7856,1.7189319e-07,99.84342571910204,4984.189977318918,0.05,100,4987.9434,24649.085458480993,1.0015682,4984.189977318918,0.7641152,498.44,99.8300885378098,4984.189977318918,0.0017332137,0.010000002,24649.085458480993,0.0076096053,0.010538831
100,21.461393,1,1.008082,1.000146,2818.2615,2.2070719e-09,99.99804500587213,4997.688145594909,0.05,100,4997.7324,484.0841346361754,1.0000196,4997.688145594909,0.9802942,499.79,99.99781071941578,4997.688145594909,2.2077178e-05,0.010000002,484.0841346361754,0.009801511,0.010079348
100,0.1074163,1,1.0016068,0.99998283,2820.4438,1.742385e-11,99.99998807907247,4999.892504318741,0.05,100,4999.893,0.011664430630267952,1.0000001,4999.892504318741,0.99917054,500.0,100.0,4999.892504318741,1.7422835e-07,0.01,0.011664430630267952,0.009991877,0.01001624
100,0.13244773,1,1.0,1.0,2820.4404,3.5044917e-18,100.0,4999.890023074571,0.05,100,4999.89,0.017714096956794406,1.0,4999.890023074571,1.0,500.0,100.0,4999.890023074571,,0.009999998,0.017714096956794406,0.01,0.01
100,0.10359856,1,1.0001594,0.9999891,2820.4443,6.769984e-13,100.0,4999.893491718165,0.05,100,4999.894,0.010841173024645002,1.0,4999.893491718165,0.9996988,500.0,100.00001144421763,4999.893491718165,6.7693513e-09,0.01,0.010841173024645002,0.009997097,0.010001703
100,0.12692872,1,1.0013217,0.9999811,2820.4377,7.503083e-11,99.99995231630692,4999.8870772095415,0.05,100,4999.8877,0.016325852118294067,1.0000005,4999.8870772095415,0.99494237,500.0,99.99993514895098,4999.8870772095415,7.502766e-07,0.01,0.016325852118294067,0.0099496115,0.010013406
100,579.6639,1,1.1912546,1.0127815,2730.2803,8.154891e-07,99.23106232354434,4899.882535706999,0.05,100,4918.1577,494925.78060017526,1.007749,4899.882535706999,0.7125901,490.02,99.19914256075118,4899.882535706999,0.008364684,0.009999999,494925.78060017526,0.007035971,0.011762208
100,0.095675506,1,1.0,1.0,2820.464,3.5044917e-18,100.0,4999.913939734484,0.05,100,4999.9136,0.00924708352227165,1.0,4999.913939734484,1.0,500.0,100.0,4999.913939734484,,0.009999998,0.00924708352227165,0.01,0.01
100,643.3245,1,1.2135085,1.0058331,2713.4243,5.2439424e-07,99.56295410881651,4887.78997382821,0.05,100,4897.652,506360.38301866245,1.0043896,4887.78997382821,0.8616304,488.82,99.48353768077942,4887.78997382821,0.005305299,0.01,506360.38301866245,0.008566335,0.012064709
100,63.906322,1,1.0333027,0.9977829,2813.125,1.5078734e-07,99.91650406199996,4991.492225251045,0.05,100,4993.485,7055.274957547722,1.0008357,4991.492225251045,0.76113945,499.17,99.8509483633139,4991.492225251045,0.0015011948,0.010000002,7055.274957547722,0.007628307,0.010355987
100,0.11427181,1,1.0005482,0.9999562,2820.4463,2.2419455e-11,99.99998807907247,4999.895597639522,0.05,100,4999.896,0.013216250007723283,1.0000001,4999.895597639522,0.996525,500.0,99.99997711081795,4999.895597639522,2.2417622e-07,0.01,0.013216250007723283,0.009965686,0.01000592
100,0.12235029,1,1.0003425,0.9999868,2820.435,2.3845609e-12,100.0,4999.884243422214,0.05,100,4999.885,0.0151203755875409,1.0,4999.884243422214,0.99962527,500.0,100.00003051798791,4999.884243422214,2.3844835e-08,0.009999999,0.0151203755875409,0.009996384,0.0100035565
100,466.49466,1,1.1239215,1.0047071,2772.074,1.2892124e-07,99.8612662319342,4949.89185037896,0.05,100,4953.037,249989.0886083181,1.0013893,4949.89185037896,0.92299175,495.01,99.87252210469003,4949.89185037896,0.0013013781,0.010000002,249989.0886083181,0.009186675,0.011186559
