AvgDiscRet,Bound,BatchSize,ESSClassic,AvgRet,VarVanillaIw,MaxVanillaIw,MinVanillaIw,AvgNormIw,J,MaxNormIw,ESSRenyi,VarRet,VarDiscRet,AvgVanillaIw,VarJ,eRenyi2,VarNormIw,MinNormIw,AvgEpLen
74.46400931912618,-333.02817,100,89.35497938944134,74.46400931912618,0.11167198,2.9096081,0.55750555,0.01,104.57714,0.030203601,92.4715553176936,14824.434671944471,14824.434671944471,0.9633315,263.8181,1.0814136,1.2033519e-05,0.0057872655,8.45
78.35722054744943,-335.20093,100,94.7474898907353,78.35722054744943,0.058480807,1.8709346,0.57935804,0.01,94.17656,0.018307712,96.04940162972159,8239.577589152625,8239.577589152625,1.021938,129.40642,1.0411309,5.5996934e-06,0.005669209,8.84
74.36204491290029,-342.9945,100,98.06449093428212,74.36204491290029,0.019730866,1.4299818,0.6522781,0.01,81.55465,0.014374143,98.2465526310026,7643.20588480452,7643.20588480452,0.99482924,104.795166,1.0178474,1.9936504e-06,0.006556684,8.44
93.45471466239152,-320.46338,100,95.44979930442155,93.45471466239152,0.04503799,1.4195844,0.3400603,0.010000002,108.453964,0.014678484,96.25562024149826,18972.39675821947,18972.39675821947,0.9671192,187.30017,1.0389004,4.815251e-06,0.0035162189,10.35
125.43296619680594,856.38525,100,1.4321979231288477,125.43296619680594,44.969933,66.95182,1.166653e-22,0.009999998,3119.6816,0.8324339,3.45692935359546,136241.99313057694,136241.99313057694,0.80428994,5061.223,28.927406,0.006951795,1.4505378e-24,13.55
917.6113886666149,2353.0781,100,6.56743707937591,917.6113886666149,55.60296,56.648754,4.3186125e-31,0.009999999,3847.3853,0.2879884,7.930371469189015,1662038.0389389896,1662038.0389389896,1.9670498,3440.1726,12.60975,0.0014370342,2.1954769e-33,92.73
2644.9884661362057,3892.244,100,20.411399116935854,2644.9884661362057,3.665235,10.389553,5.4620763e-08,0.01,4789.439,0.10770042,21.998827863204273,4430298.241771131,4430298.241771131,0.96467155,648.33704,4.5456967,0.00039386094,5.6621097e-10,265.13
4724.383455700117,4468.095,100,77.05204829248261,4724.383455700117,0.32282364,2.1761067,0.034903295,0.01,4953.1235,0.02100679,75.27298387473071,840075.6561332017,840075.6561332017,1.0359063,195.44275,1.3284979,3.0083227e-05,0.00033693487,472.54
4877.7006620987095,4526.324,100,83.36175086599943,4877.7006620987095,0.17107773,1.6241387,0.08946233,0.01,4974.871,0.017631086,88.01517091941068,383757.81567432627,383757.81567432627,0.9211791,140.86859,1.1361678,2.0160685e-05,0.00097117195,487.82
4987.2304553397025,4568.97,100,99.14193442825317,4987.2304553397025,0.008899124,1.1285968,0.6083758,0.01,4991.833,0.011186099,99.03166611416952,16161.772575308045,16161.772575308045,1.008928,81.0125,1.009778,8.7423246e-07,0.006029923,498.74
4808.80522959844,4518.6934,100,84.03913466804393,4808.80522959844,0.18547519,1.6925181,0.065337166,0.01,4974.486,0.01721315,85.23915786808215,679227.7544349822,679227.7544349822,0.9832704,118.84067,1.1731697,1.918403e-05,0.0006644883,480.95
4999.93816733565,4579.1274,100,100.0,4999.93816733565,,1.0,1.0,0.009999998,4999.938,0.01,100.0,0.004208451666679824,0.004208451666679824,1.0,0.06452548,1.0,3.5044917e-18,0.01,500.0
4999.943078369983,4579.133,100,100.0,4999.943078369983,,1.0,1.0,0.009999998,4999.9434,0.01,100.0,0.003198586460431867,0.003198586460431867,1.0,0.05629002,1.0,3.5044917e-18,0.01,500.0
4999.93813094683,4579.128,100,100.0,4999.93813094683,,1.0,1.0,0.009999998,4999.9385,0.01,100.0,0.021548392997731813,0.021548392997731813,1.0,0.14607345,1.0,3.5044917e-18,0.01,500.0
4999.944915842091,4579.1343,100,100.0,4999.944915842091,,1.0,1.0,0.009999998,4999.945,0.01,100.0,0.00512551617956172,0.00512551617956172,1.0,0.07122739,1.0,3.5044917e-18,0.01,500.0
4999.947511024062,4579.137,100,100.0,4999.947511024062,,1.0,1.0,0.009999998,4999.9478,0.01,100.0,0.0035684901057101612,0.0035684901057101612,1.0,0.059456676,1.0,3.5044917e-18,0.01,500.0
4982.62785011678,4568.054,100,97.7865870395821,4982.62785011678,0.022648633,1.1883587,0.42616278,0.010000002,4992.5327,0.011939888,98.27923056267225,29978.149255208613,29978.149255208613,0.99528456,74.19829,1.017509,2.286375e-06,0.0042818184,498.28
4999.941546500852,4579.1313,100,100.0,4999.941546500852,2.5328436e-07,1.0015461,0.99797076,0.009999999,4999.942,0.010015267,99.99998807907247,0.003625449077835063,0.003625449077835063,1.0000194,0.059857015,1.0000001,2.5327827e-11,0.0099795135,500.0
4999.948047549566,4579.1377,100,99.99990844463224,4999.948047549566,9.800597e-07,1.0024655,0.9983673,0.01,4999.948,0.01002495,99.99991655356695,0.0027884784843640975,0.0027884784843640975,0.99997056,0.052515097,1.0000008,9.801135e-11,0.009983967,500.0
4940.352806278536,4554.7466,100,95.00208029046311,4940.352806278536,0.055459913,1.3396597,0.16793846,0.01,4987.352,0.013113402,94.62134465819558,191519.2684066275,191519.2684066275,1.0215958,89.689674,1.056844,5.3139943e-06,0.0016438835,494.06
4999.945038805436,4579.135,100,99.99994277585459,4999.945038805436,5.8801413e-07,1.0012769,0.9969634,0.010000002,4999.9453,0.010013418,99.99997615814777,0.00431976254773325,0.00431976254773325,0.99993515,0.06529896,1.0000002,5.8808874e-11,0.00997028,500.0
4999.947432566074,4579.137,100,100.0,4999.947432566074,,1.0,1.0,0.009999998,4999.9478,0.01,100.0,0.0030674734916821744,0.0030674734916821744,1.0,0.05511532,1.0,3.5044917e-18,0.01,500.0
4999.951186895565,4579.141,100,99.99998855633525,4999.951186895565,1.094905e-07,1.0006491,0.9983353,0.01,4999.9517,0.010006119,99.99998807907247,0.002482439707901909,0.002482439707901909,1.0000372,0.049569223,1.0000001,1.0948273e-11,0.009982982,500.0
4999.9535685731435,4579.143,100,100.0,4999.9535685731435,,1.0,1.0,0.009999998,4999.9536,0.01,100.0,0.001986569808681556,0.001986569808681556,1.0,0.044352606,1.0,3.5044917e-18,0.01,500.0
4999.938324298561,4579.1284,100,99.99990462394102,4999.938324298561,8.672237e-07,1.0011995,0.996395,0.01,4999.939,0.010012908,99.99996423722592,0.010858362276448673,0.010858362276448673,0.9999088,0.10342738,1.0000004,8.6738734e-11,0.009964858,500.0
4999.936628465926,4579.1265,100,100.00001144380728,4999.936628465926,2.2140846e-07,1.0013876,0.99831724,0.009999998,4999.937,0.010013626,99.99998807907247,0.0037971045853530095,0.0037971045853530095,1.0000249,0.061299194,1.0000001,2.2139639e-11,0.009982923,500.0
4999.946358885969,4579.136,100,99.99999237033349,4999.946358885969,5.866509e-08,1.0002418,0.9989886,0.010000002,4999.947,0.010002775,100.0,0.00402619993628823,0.00402619993628823,0.9999643,0.06309206,1.0,5.8668795e-12,0.009990243,500.0
4999.951023474783,4579.1406,100,100.0,4999.951023474783,,1.0,1.0,0.009999998,4999.951,0.01,100.0,0.003037847057900366,0.003037847057900366,1.0,0.054837007,1.0,3.5044917e-18,0.01,500.0
4999.949458184127,4579.1396,100,99.99989318157793,4999.949458184127,1.1790917e-06,1.0016345,0.99626094,0.01,4999.95,0.010017,99.99994039539075,0.0023894450013937528,0.0023894450013937528,0.9999346,0.048577257,1.0000006,1.1792445e-10,0.009963261,500.0
