EpsThisIter,eRenyi2,J,AvgVanillaIw,MaxNormIw,IterType,ESSClassic,MinVanillaIw,VarJ,ESSRenyi,VanillaAvgRet,BatchSize,VarVanillaIw,AvgRet,AvgDiscRet,VarNormIw,AvgNormIw,MaxVanillaIw,VarRet,VarDiscRet,Delta,MinNormIw,AvgEpLen,Bound
100,1.0,-87.2529,1.0,0.005,2,200.000000102,1.0,90.944,400.0,-87.1141510215,400,,-87.1141510215,-87.1141510215,2.1793e-19,0.005,1.0,8360.27784424,8360.27784424,0.8,0.005,119.23,-102.001
100,1.0,-85.1485,1.0,0.00333333,2,299.999969474,1.0,86.8466,400.0,-80.9398670271,400,,-80.9398670271,-80.9398670271,5.43914e-20,0.00333333,1.0,6119.99792634,6119.99792634,0.8,0.00333333,112.49,-97.1904
100,1.12265,-85.4373,1.1301,0.00433032,,368.525028424,0.34431,91.7043,445.374251844,-73.9190216522,500,0.109351,-73.9190216522,-80.3435947566,5.35139e-07,0.0025,1.95748,3780.48139184,6128.0775845,0.8,0.000761678,103.95,-96.4875
100,2.80971,-67.801,0.929613,0.0135151,1,169.788544886,2.58543e-07,46.9261,177.954397421,-96.7862528889,500,1.68406,-96.7862528889,-96.7862528889,7.79494e-06,0.002,6.28192,10372.6215827,10372.6215827,0.8,5.56239e-10,130.8,-83.4361
100,1.0,-70.8257,1.0,0.01,2,100.0,1.0,50.7993,500.0,-70.8256954694,500,,-70.8256954694,-70.8256954694,3.50449e-18,0.01,1.0,2606.63472621,2606.63472621,0.8,0.01,100.71,-91.6824
100,1.0,-78.674,1.0,0.005,2,200.000000102,1.0,74.3385,500.0,-86.5223812538,500,,-86.5223812538,-86.5223812538,2.1793e-19,0.005,1.0,8432.99191133,8432.99191133,0.8,0.005,117.84,-93.4223
100,1.0,-76.6074,1.0,0.00333333,2,299.999969474,1.0,70.3527,500.0,-72.4742295262,500,,-72.4742295262,-72.4742295262,5.43914e-20,0.00333333,1.0,3808.53162375,3808.53162375,0.8,0.00333333,102.0,-88.6493
100,1.0,-75.6197,1.0,0.0025,2,400.0,1.0,68.2843,500.0,-72.6563055691,500,,-72.6563055691,-72.6563055691,5.4346e-20,0.0025,1.0,3829.05384143,3829.05384143,0.8,0.0025,101.99,-86.0482
100,1.16997,-72.9856,1.02848,0.00856223,1,420.420727504,0.0916838,61.5681,427.361328804,-70.6752434669,500,0.20062,-70.6752434669,-70.6752434669,7.58657e-07,0.002,4.40303,2596.30300355,2596.30300355,0.8,0.00017829,100.59,-83.0748
100,1.0,-78.732,1.0,0.01,2,100.0,1.0,69.9589,500.0,-78.7320379046,500,,-78.7320379046,-78.7320379046,3.50449e-18,0.01,1.0,4943.68721964,4943.68721964,0.8,0.01,110.12,-99.5891
100,1.0,-74.542,1.0,0.005,2,200.000000102,1.0,61.1968,500.0,-70.3520001826,500,,-70.3520001826,-70.3520001826,2.1793e-19,0.005,1.0,2586.59577248,2586.59577248,0.8,0.005,99.4,-89.2902
100,1.0,-72.6849,1.0,0.00333333,2,299.999969474,1.0,57.9657,500.0,-68.9706165563,500,,-68.9706165563,-68.9706165563,5.43914e-20,0.00333333,1.0,2595.21704928,2595.21704928,0.8,0.00333333,98.13,-84.7267
100,1.0,-72.8059,1.0,0.0025,2,400.0,1.0,58.7926,500.0,-73.1689545754,500,,-73.1689545754,-73.1689545754,5.4346e-20,0.0025,1.0,3783.87975294,3783.87975294,0.8,0.0025,102.87,-83.2344
100,1.88325,-68.0219,1.02305,0.0140609,1,262.89333647,0.0024843,47.8857,265.497935862,-80.3697115788,500,0.945855,-80.3697115788,-80.3697115788,3.61488e-06,0.002,7.19247,6132.89565092,6132.89565092,0.8,4.85666e-06,112.1,-80.8223
100,1.0,-77.6531,1.0,0.01,2,100.0,1.0,70.1252,500.0,-77.6530695903,500,,-77.6530695903,-77.6530695903,3.50449e-18,0.01,1.0,4967.2087037,4967.2087037,0.8,0.01,107.94,-98.5101
100,1.0,-79.9414,1.0,0.005,2,200.000000102,1.0,74.0278,500.0,-82.2297224095,500,,-82.2297224095,-82.2297224095,2.1793e-19,0.005,1.0,6093.16571443,6093.16571443,0.8,0.005,113.96,-94.6896
100,1.0,-78.9106,1.0,0.00333333,2,299.999969474,1.0,72.7502,500.0,-76.8488697916,500,,-76.8488697916,-76.8488697916,5.43914e-20,0.00333333,1.0,4960.77729868,4960.77729868,0.8,0.00333333,107.27,-90.9524
100,1.0,-78.2626,1.0,0.0025,2,400.0,1.0,70.0224,500.0,-76.3189393422,500,,-76.3189393422,-76.3189393422,5.4346e-20,0.0025,1.0,3767.37037607,3767.37037607,0.8,0.0025,106.9,-88.6912
100,1.47901,-73.6168,0.998218,0.00555796,1,336.51859585,0.00710711,68.7758,338.063869451,-74.1805347671,500,0.485042,-74.1805347671,-74.1805347671,1.9471e-06,0.002,2.77403,3772.56430797,3772.56430797,0.8,1.42396e-05,104.1,-84.9605
100,1.0,-90.3019,1.0,0.01,2,100.0,1.0,96.9251,500.0,-90.3019195965,500,,-90.3019195965,-90.3019195965,3.50449e-18,0.01,1.0,9489.37440391,9489.37440391,0.8,0.01,122.41,-111.159
100,1.0,-85.9855,1.0,0.005,2,200.000000102,1.0,87.9668,500.0,-81.6691000417,500,,-81.6691000417,-81.6691000417,2.1793e-19,0.005,1.0,6105.63291641,6105.63291641,0.8,0.005,113.13,-100.734
100,1.0,-80.7671,1.0,0.00333333,2,299.999969474,1.0,77.9049,500.0,-70.3303802297,500,,-70.3303802297,-70.3303802297,5.43914e-20,0.00333333,1.0,2593.74173216,2593.74173216,0.8,0.00333333,99.79,-92.809
100,1.0,-78.01,1.0,0.0025,2,400.0,1.0,72.2466,500.0,-69.7384515907,500,,-69.7384515907,-69.7384515907,5.4346e-20,0.0025,1.0,2605.58629709,2605.58629709,0.8,0.0025,99.15,-88.4385
100,1.46548,-71.1712,1.01532,0.0215508,1,311.620619828,0.0150563,53.4496,341.18473139,-64.7139483014,500,0.624431,-64.7139483014,-64.7139483014,2.42291e-06,0.002,10.9405,1388.07276505,1388.07276505,0.8,2.96581e-05,92.55,-82.4629
100,1.0,-79.7753,1.0,0.01,2,100.0,1.0,69.8311,500.0,-79.7752918954,500,,-79.7752918954,-79.7752918954,3.50449e-18,0.01,1.0,4925.63319521,4925.63319521,0.8,0.01,111.02,-100.632
100,1.0,-76.7926,1.0,0.005,2,200.000000102,1.0,65.7362,500.0,-73.8098794319,500,,-73.8098794319,-73.8098794319,2.1793e-19,0.005,1.0,3786.1780946,3786.1780946,0.8,0.005,103.89,-91.5408
100,1.0,-75.8514,1.0,0.00333333,2,299.999969474,1.0,64.2728,500.0,-73.9690833113,500,,-73.9690833113,-73.9690833113,5.43914e-20,0.00333333,1.0,3783.01526569,3783.01526569,0.8,0.00333333,104.02,-87.8933
100,1.0,-73.6895,1.0,0.0025,2,400.0,1.0,58.7137,500.0,-67.2039098677,500,,-67.2039098677,-67.2039098677,5.4346e-20,0.0025,1.0,1353.64100523,1353.64100523,0.8,0.0025,96.22,-84.1181
100,1.5038,-69.9689,1.00699,0.0063268,1,332.757808233,5.71264e-05,54.338,332.491094181,-74.0808106507,500,0.510664,-74.0808106507,-74.0808106507,2.01441e-06,0.002,3.1855,3790.3687486,3790.3687486,0.8,1.1346e-07,104.29,-81.4072
100,1.0,-70.4583,1.0,0.01,2,100.0,1.0,50.6361,500.0,-70.4583014502,500,,-70.4583014502,-70.4583014502,3.50449e-18,0.01,1.0,2589.9169232,2589.9169232,0.8,0.01,100.14,-91.3152
100,1.0,-70.9027,1.0,0.005,2,200.000000102,1.0,50.679,500.0,-71.3471215612,500,,-71.3471215612,-71.3471215612,2.1793e-19,0.005,1.0,2598.29810699,2598.29810699,0.8,0.005,101.37,-85.6508
100,1.0,-69.4925,1.0,0.00333333,2,299.999969474,1.0,46.5876,500.0,-66.6719543363,500,,-66.6719543363,-66.6719543363,5.43914e-20,0.00333333,1.0,1376.30663882,1376.30663882,0.8,0.00333333,95.48,-81.5342
100,1.0,-72.3534,1.0,0.0025,2,400.0,1.0,56.2681,500.0,-80.9364051858,500,,-80.9364051858,-80.9364051858,5.4346e-20,0.0025,1.0,6116.11933916,6116.11933916,0.8,0.0025,112.83,-82.782
100,1.2045,-68.9248,0.972014,0.006797,1,415.76272454,0.0633425,44.6884,415.110387706,-65.2324054037,500,0.191811,-65.2324054037,-65.2324054037,8.12059e-07,0.002,3.30339,1367.52682932,1367.52682932,0.8,0.000130333,93.21,-79.1618
100,1.0,-78.2639,1.0,0.01,2,100.0,1.0,78.2763,500.0,-78.2639463404,500,,-78.2639463404,-78.2639463404,3.50449e-18,0.01,1.0,6189.06940678,6189.06940678,0.8,0.01,107.94,-99.1208
100,1.0,-78.0921,1.0,0.005,2,200.000000102,1.0,74.1924,500.0,-77.9201616818,500,,-77.9201616818,-77.9201616818,2.1793e-19,0.005,1.0,4931.10775163,4931.10775163,0.8,0.005,108.69,-92.8402
100,1.0,-78.0819,1.0,0.00333333,2,299.999969474,1.0,72.7526,500.0,-78.061561113,500,,-78.061561113,-78.061561113,5.43914e-20,0.00333333,1.0,4918.98445635,4918.98445635,0.8,0.00333333,109.08,-90.1237
100,1.0,-78.9194,1.0,0.0025,2,400.0,1.0,74.0636,500.0,-81.4320238933,500,,-81.4320238933,-81.4320238933,5.4346e-20,0.0025,1.0,6115.59926563,6115.59926563,0.8,0.0025,112.89,-89.348
100,1.20346,-77.622,1.00135,0.0110224,1,419.648567842,0.308098,73.794,415.468492456,-82.269994591,500,0.192377,-82.269994591,-82.269994591,7.67426e-07,0.002,5.51865,7342.92478693,7342.92478693,0.8,0.000615362,112.82,-87.8546
100,1.0,-63.2633,1.0,0.01,2,100.0,1.0,11.5014,500.0,-63.2633087707,500,,-63.2633087707,-63.2633087707,3.50449e-18,0.01,1.0,133.619407725,133.619407725,0.8,0.01,91.51,-68.455
100,1.0,-70.197,1.0,0.005,2,200.000000102,1.0,50.7884,500.0,-77.1306853642,500,,-77.1306853642,-77.1306853642,2.1793e-19,0.005,1.0,4980.29866414,4980.29866414,0.8,0.005,107.41,-84.9452
100,1.0,-73.5966,1.0,0.00333333,2,299.999969474,1.0,61.4028,500.0,-80.3957072318,500,,-80.3957072318,-80.3957072318,5.43914e-20,0.00333333,1.0,6144.06050593,6144.06050593,0.8,0.00333333,111.38,-85.6394
100,1.0,-72.8578,1.0,0.0025,2,400.0,1.0,58.9148,500.0,-70.6413152015,500,,-70.6413152015,-70.6413152015,5.4346e-20,0.0025,1.0,2592.27608624,2592.27608624,0.8,0.0025,100.44,-83.2872
100,1.93904,-65.0819,1.00564,0.00615861,1,265.504705462,1.09699e-09,22.955,257.858964198,-74.8026105401,500,0.894991,-74.8026105401,-74.8026105401,3.5399e-06,0.002,3.09668,3783.50678671,3783.50678671,0.8,2.18167e-12,105.39,-78.0716
100,1.0,-78.2293,1.0,0.01,2,100.0,1.0,69.9273,500.0,-78.2293321605,500,,-78.2293321605,-78.2293321605,3.50449e-18,0.01,1.0,4939.21584155,4939.21584155,0.8,0.01,109.07,-99.0864
100,1.0,-74.7639,1.0,0.005,2,200.000000102,1.0,61.0853,500.0,-71.2983764769,500,,-71.2983764769,-71.2983764769,2.1793e-19,0.005,1.0,2574.7300862,2574.7300862,0.8,0.005,101.03,-89.512
100,1.0,-81.8301,1.0,0.00333333,2,299.999969474,1.0,77.5832,500.0,-95.962620327,500,,-95.962620327,-95.962620327,5.43914e-20,0.00333333,1.0,10399.0215427,10399.0215427,0.8,0.00333333,129.93,-93.872
100,1.0,-78.0728,1.0,0.0025,2,400.0,1.0,69.9787,500.0,-66.8007900974,500,,-66.8007900974,-66.8007900974,5.4346e-20,0.0025,1.0,1374.95651356,1374.95651356,0.8,0.0025,95.6,-88.5013
100,1.70405,-72.7327,1.03694,0.0049965,1,306.16068324,1.51782e-06,62.5047,293.418958262,-81.7730415383,500,0.682134,-81.7730415383,-81.7730415383,2.53759e-06,0.002,2.59054,6083.69446052,6083.69446052,0.8,2.92749e-09,113.42,-84.9089
100,1.0,-77.9999,1.0,0.01,2,100.0,1.0,70.1041,500.0,-77.9999004479,500,,-77.9999004479,-77.9999004479,3.50449e-18,0.01,1.0,4964.22232407,4964.22232407,0.8,0.01,108.77,-98.857
100,1.0,-74.1644,1.0,0.005,2,200.000000102,1.0,61.194,500.0,-70.328822632,500,,-70.328822632,-70.328822632,2.1793e-19,0.005,1.0,2571.11310907,2571.11310907,0.8,0.005,100.35,-88.9126
100,1.0,-79.5944,1.0,0.00333333,2,299.999969474,1.0,75.3643,500.0,-90.4543861489,500,,-90.4543861489,-90.4543861489,5.43914e-20,0.00333333,1.0,9467.68524393,9467.68524393,0.8,0.00333333,123.21,-91.6362
100,1.0,-78.8874,1.0,0.0025,2,400.0,1.0,74.0875,500.0,-76.7663729897,500,,-76.7663729897,-76.7663729897,5.4346e-20,0.0025,1.0,4960.10879218,4960.10879218,0.8,0.0025,106.7,-89.3159
100,2.4109,-66.1798,0.940358,0.00870141,1,202.435264411,2.32489e-13,41.908,207.391502648,-71.4515900649,500,1.30242,-71.4515900649,-71.4515900649,5.89148e-06,0.002,4.09122,3817.80366211,3817.80366211,0.8,4.94468e-16,100.58,-80.6628
100,1.0,-81.4249,1.0,0.01,2,100.0,1.0,77.635,500.0,-81.4248653562,500,,-81.4248653562,-81.4248653562,3.50449e-18,0.01,1.0,6088.08196305,6088.08196305,0.8,0.01,112.79,-102.282
100,1.0,-76.5455,1.0,0.005,2,200.000000102,1.0,65.6906,500.0,-71.6661848649,500,,-71.6661848649,-71.6661848649,2.1793e-19,0.005,1.0,2581.5036664,2581.5036664,0.8,0.005,101.97,-91.2937
100,1.0,-73.156,1.0,0.00333333,2,299.999969474,1.0,57.8753,500.0,-66.3770190927,500,,-66.3770190927,-66.3770190927,5.43914e-20,0.00333333,1.0,1362.84602282,1362.84602282,0.8,0.00333333,95.78,-85.1979
100,1.0,-74.0631,1.0,0.0025,2,400.0,1.0,61.2122,500.0,-76.7844887145,500,,-76.7844887145,-76.7844887145,5.4346e-20,0.0025,1.0,4978.98948675,4978.98948675,0.8,0.0025,106.7,-84.4917
100,1.15221,-74.1461,1.00406,0.00880292,1,421.268357605,0.740583,57.6858,433.947551193,-83.3875472279,500,0.18879,-83.3875472279,-83.3875472279,7.49065e-07,0.002,4.41933,7277.73868195,7277.73868195,0.8,0.00147518,114.61,-84.1584
100,1.0,-82.8161,1.0,0.01,2,100.0,1.0,77.3755,500.0,-82.8161031844,500,,-82.8161031844,-82.8161031844,3.50449e-18,0.01,1.0,6047.44355061,6047.44355061,0.8,0.01,114.18,-103.673
100,1.0,-80.6308,1.0,0.005,2,200.000000102,1.0,73.6938,500.0,-78.4454939233,500,,-78.4454939233,-78.4454939233,2.1793e-19,0.005,1.0,4914.18715275,4914.18715275,0.8,0.005,109.67,-95.379
100,1.0,-79.0098,1.0,0.00333333,2,299.999969474,1.0,72.6358,500.0,-75.7677481574,500,,-75.7677481574,-75.7677481574,5.43914e-20,0.00333333,1.0,5000.56354628,5000.56354628,0.8,0.00333333,106.22,-91.0516
100,1.0,-82.9762,1.0,0.0025,2,400.0,1.0,81.2477,500.0,-94.8755574526,500,,-94.8755574526,-94.8755574526,5.4346e-20,0.0025,1.0,10493.0225495,10493.0225495,0.8,0.0025,128.38,-93.4056
100,2.28059,-71.7285,0.8617,0.0121436,1,215.936736801,0.000324694,60.938,219.241942031,-79.2355344927,500,0.978745,-79.2355344927,-79.2355344927,5.27251e-06,0.002,5.23208,6173.37692833,6173.37692833,0.8,7.53613e-07,109.26,-85.8158
100,1.0,-71.7895,1.0,0.01,2,100.0,1.0,50.6819,500.0,-71.7895336236,500,,-71.7895336236,-71.7895336236,3.50449e-18,0.01,1.0,2594.59741905,2594.59741905,0.8,0.01,101.97,-92.6451
100,1.0,-72.4984,1.0,0.005,2,200.000000102,1.0,56.218,500.0,-73.2072512902,500,,-73.2072512902,-73.2072512902,2.1793e-19,0.005,1.0,3789.15794187,3789.15794187,0.8,0.005,102.96,-87.2457
100,1.0,-75.7516,1.0,0.00333333,2,299.999969474,1.0,64.3451,500.0,-82.2578963745,500,,-82.2578963745,-82.2578963745,5.43914e-20,0.00333333,1.0,6097.4330495,6097.4330495,0.8,0.00333333,113.92,-87.7934
100,1.0,-75.1028,1.0,0.0025,2,400.0,1.0,63.6415,500.0,-73.1563696322,500,,-73.1563696322,-73.1563696322,5.4346e-20,0.0025,1.0,3813.14207337,3813.14207337,0.8,0.0025,103.45,-85.5313
100,1.30118,-74.0559,1.02887,0.0211346,1,311.730321042,0.00767085,61.7408,384.265531141,-81.1876075576,500,0.64061,-81.1876075576,-81.1876075576,2.42064e-06,0.002,10.8724,6114.67591543,6114.67591543,0.8,1.49112e-05,112.4,-84.6958
100,1.0,-77.2842,1.0,0.01,2,100.0,1.0,70.1902,500.0,-77.2841647956,500,,-77.2841647956,-77.2841647956,3.50449e-18,0.01,1.0,4976.43353086,4976.43353086,0.8,0.01,107.8,-98.1412
100,1.0,-73.8192,1.0,0.005,2,200.000000102,1.0,61.2149,500.0,-70.3542070344,500,,-70.3542070344,-70.3542070344,2.1793e-19,0.005,1.0,2569.54849021,2569.54849021,0.8,0.005,100.14,-88.5673
100,1.0,-71.2988,1.0,0.00333333,2,299.999969474,1.0,54.4076,500.0,-66.2579194142,500,,-66.2579194142,-66.2579194142,5.43914e-20,0.00333333,1.0,1361.51336091,1361.51336091,0.8,0.00333333,94.49,-83.3406
100,1.0,-73.9965,1.0,0.0025,2,400.0,1.0,61.2259,500.0,-82.0898205045,500,,-82.0898205045,-82.0898205045,5.4346e-20,0.0025,1.0,6087.4212203,6087.4212203,0.8,0.0025,113.68,-84.425
100,1.96271,-70.2108,0.952318,0.00828249,1,237.00212313,2.80087e-06,57.1511,254.749172854,-82.1202069087,500,1.0084,-82.1202069087,-82.1202069087,4.44764e-06,0.002,3.94378,6106.88785589,6106.88785589,0.8,5.88221e-09,113.74,-83.2784
100,1.0,-75.3005,1.0,0.01,2,100.0,1.0,60.9466,500.0,-75.300517081,500,,-75.300517081,-75.300517081,3.50449e-18,0.01,1.0,3752.01350842,3752.01350842,0.8,0.01,106.48,-96.1574
100,1.0,-74.403,1.0,0.005,2,200.000000102,1.0,61.0466,500.0,-73.5054730646,500,,-73.5054730646,-73.5054730646,2.1793e-19,0.005,1.0,3775.03069182,3775.03069182,0.8,0.005,103.24,-89.1511
100,1.0,-72.8292,1.0,0.00333333,2,299.999969474,1.0,57.8276,500.0,-69.6815765694,500,,-69.6815765694,-69.6815765694,5.43914e-20,0.00333333,1.0,2589.74065139,2589.74065139,0.8,0.00333333,99.23,-84.871
100,1.0,-74.3952,1.0,0.0025,2,400.0,1.0,63.5549,500.0,-79.0933877619,500,,-79.0933877619,-79.0933877619,5.4346e-20,0.0025,1.0,6156.97106344,6156.97106344,0.8,0.0025,109.77,-84.8237
100,1.99826,-67.6346,1.04572,0.00590083,1,259.089813801,9.82718e-09,52.9848,250.217298629,-80.7072304992,500,1.01884,-80.7072304992,-80.7072304992,3.72678e-06,0.002,3.08531,6127.05926604,6127.05926604,0.8,1.8795e-11,111.33,-80.82
100,1.0,-79.3327,1.0,0.01,2,100.0,1.0,69.9033,500.0,-79.3326719157,500,,-79.3326719157,-79.3326719157,3.50449e-18,0.01,1.0,4935.82388526,4935.82388526,0.8,0.01,111.0,-100.189
100,1.0,-75.4321,1.0,0.005,2,200.000000102,1.0,61.1255,500.0,-71.5315109952,500,,-71.5315109952,-71.5315109952,2.1793e-19,0.005,1.0,2581.5702705,2581.5702705,0.8,0.005,101.38,-90.18
100,1.0,-73.8893,1.0,0.00333333,2,299.999969474,1.0,57.9028,500.0,-70.8035492958,500,,-70.8035492958,-70.8035492958,5.43914e-20,0.00333333,1.0,2597.25795063,2597.25795063,0.8,0.00333333,100.36,-85.9311
100,1.0,-75.3216,1.0,0.0025,2,400.0,1.0,63.5904,500.0,-79.618772184,500,,-79.618772184,-79.618772184,5.4346e-20,0.0025,1.0,6153.64377628,6153.64377628,0.8,0.0025,110.05,-85.7502
100,1.57855,-72.2621,0.989618,0.00552264,1,318.318818419,0.000912784,59.5475,316.74573912,-85.1796436283,500,0.560083,-85.1796436283,-85.1796436283,2.28758e-06,0.002,2.73265,7227.4898799,7227.4898799,0.8,1.84472e-06,117.38,-83.9813
100,1.0,-79.906,1.0,0.01,2,100.0,1.0,70.0116,500.0,-79.9059972264,500,,-79.9059972264,-79.9059972264,3.50449e-18,0.01,1.0,4951.13149715,4951.13149715,0.8,0.01,111.37,-100.763
100,1.0,-80.0402,1.0,0.005,2,200.000000102,1.0,69.9237,500.0,-80.1744273916,500,,-80.1744273916,-80.1744273916,2.1793e-19,0.005,1.0,4926.24155579,4926.24155579,0.8,0.005,111.79,-94.7883
100,1.0,-77.7282,1.0,0.00333333,2,299.999969474,1.0,67.3057,500.0,-73.1042112176,500,,-73.1042112176,-73.1042112176,5.43914e-20,0.00333333,1.0,3817.65515167,3817.65515167,0.8,0.00333333,102.49,-89.7701
100,1.0,-77.6122,1.0,0.0025,2,400.0,1.0,68.0618,500.0,-77.2640745933,500,,-77.2640745933,-77.2640745933,5.4346e-20,0.0025,1.0,4989.17508044,4989.17508044,0.8,0.0025,107.82,-88.0407
100,1.15513,-75.5903,0.985933,0.0100993,1,419.075947758,0.0129069,63.5888,432.850228783,-75.0307895854,500,0.188083,-75.0307895854,-75.0307895854,7.73951e-07,0.002,4.9786,3769.31932236,3769.31932236,0.8,2.61822e-05,105.3,-85.6153
100,1.0,-74.627,1.0,0.01,2,100.0,1.0,61.2446,500.0,-74.6269537942,500,,-74.6269537942,-74.6269537942,3.50449e-18,0.01,1.0,3788.78449579,3788.78449579,0.8,0.01,105.21,-95.484
100,1.0,-75.3271,1.0,0.005,2,200.000000102,1.0,65.9286,500.0,-76.0272343789,500,,-76.0272343789,-76.0272343789,2.1793e-19,0.005,1.0,4991.18199562,4991.18199562,0.8,0.005,105.9,-90.0753
100,1.0,-72.042,1.0,0.00333333,2,299.999969474,1.0,58.0152,500.0,-65.4717512009,500,,-65.4717512009,-65.4717512009,5.43914e-20,0.00333333,1.0,1352.91837375,1352.91837375,0.8,0.00333333,94.02,-84.0839
100,1.0,-75.385,1.0,0.0025,2,400.0,1.0,68.1896,500.0,-85.4140217178,500,,-85.4140217178,-85.4140217178,5.4346e-20,0.0025,1.0,8452.42667881,8452.42667881,0.8,0.0025,116.28,-85.8136
100,1.57842,-73.8201,0.992481,0.00520814,1,312.74506051,1.27159e-05,74.4021,316.773010298,-85.8110001998,500,0.590959,-85.8110001998,-85.8110001998,2.39979e-06,0.002,2.58449,7193.33643656,7193.33643656,0.8,2.56244e-08,117.94,-85.5388
100,1.0,-73.5686,1.0,0.01,2,100.0,1.0,61.2074,500.0,-73.5686396398,500,,-73.5686396398,-73.5686396398,3.50449e-18,0.01,1.0,3784.18646013,3784.18646013,0.8,0.01,103.74,-94.4258
100,1.0,-70.7467,1.0,0.005,2,200.000000102,1.0,50.5427,500.0,-67.9248686294,500,,-67.9248686294,-67.9248686294,2.1793e-19,0.005,1.0,1360.47207891,1360.47207891,0.8,0.005,97.18,-85.495
100,1.0,-71.7059,1.0,0.00333333,2,299.999969474,1.0,54.3456,500.0,-73.6242296773,500,,-73.6242296773,-73.6242296773,5.43914e-20,0.00333333,1.0,3783.51693072,3783.51693072,0.8,0.00333333,103.74,-83.7478
100,1.0,-71.0983,1.0,0.0025,2,400.0,1.0,53.487,500.0,-69.2753832161,500,,-69.2753832161,-69.2753832161,5.4346e-20,0.0025,1.0,2604.73305939,2604.73305939,0.8,0.0025,98.16,-81.5268
100,1.26561,-67.8154,1.04238,0.00438583,1,404.184607448,0.0521893,39.9044,395.066230964,-68.5886858031,500,0.258095,-68.5886858031,-68.5886858031,9.50133e-07,0.002,2.28586,2594.32992986,2594.32992986,0.8,0.000100134,97.54,-78.3089
100,1.0,-73.9992,1.0,0.01,2,100.0,1.0,61.3178,500.0,-73.9991758637,500,,-73.9991758637,-73.9991758637,3.50449e-18,0.01,1.0,3797.85115522,3797.85115522,0.8,0.01,104.03,-94.8561
100,1.0,-75.4755,1.0,0.005,2,200.000000102,1.0,65.8831,500.0,-76.9518471023,500,,-76.9518471023,-76.9518471023,2.1793e-19,0.005,1.0,4966.60129908,4966.60129908,0.8,0.005,107.56,-90.2237
100,1.0,-72.8517,1.0,0.00333333,2,299.999969474,1.0,57.9496,500.0,-67.603912358,500,,-67.603912358,-67.603912358,5.43914e-20,0.00333333,1.0,1365.64785796,1365.64785796,0.8,0.00333333,96.44,-84.8935
100,1.0,-71.9953,1.0,0.0025,2,400.0,1.0,56.2501,500.0,-69.4262744091,500,,-69.4262744091,-69.4262744091,5.4346e-20,0.0025,1.0,2599.02656486,2599.02656486,0.8,0.0025,98.64,-82.4238
100,1.25334,-70.4256,0.979876,0.00656135,1,393.834856848,0.134567,49.2868,398.934274017,-74.2963082571,500,0.259346,-74.2963082571,-74.2963082571,1.08043e-06,0.002,3.21466,3777.14567563,3777.14567563,0.8,0.000274661,104.53,-80.8681
100,1.0,-74.6503,1.0,0.01,2,100.0,1.0,61.0505,500.0,-74.650331116,500,,-74.650331116,-74.650331116,3.50449e-18,0.01,1.0,3764.80586986,3764.80586986,0.8,0.01,104.97,-95.5072
100,1.0,-79.7607,1.0,0.005,2,200.000000102,1.0,74.0126,500.0,-84.8710174239,500,,-84.8710174239,-84.8710174239,2.1793e-19,0.005,1.0,7248.83598045,7248.83598045,0.8,0.005,117.1,-94.5089
100,1.0,-79.7824,1.0,0.00333333,2,299.999969474,1.0,75.3453,500.0,-79.8259553812,500,,-79.8259553812,-79.8259553812,5.43914e-20,0.00333333,1.0,6136.36803266,6136.36803266,0.8,0.00333333,110.49,-91.8243
100,1.0,-81.8348,1.0,0.0025,2,400.0,1.0,79.5936,500.0,-87.9917284404,500,,-87.9917284404,-87.9917284404,5.4346e-20,0.0025,1.0,8342.70413432,8342.70413432,0.8,0.0025,120.22,-92.2633
100,1.55518,-75.7834,1.01617,0.010936,1,345.452542213,0.0130133,69.6777,321.507089009,-72.0454170813,500,0.462889,-72.0454170813,-72.0454170813,1.79309e-06,0.002,5.55644,3849.65050773,3849.65050773,0.8,2.56124e-05,100.95,-87.4156
100,1.0,-76.8463,1.0,0.01,2,100.0,1.0,70.0757,500.0,-76.8463050368,500,,-76.8463050368,-76.8463050368,3.50449e-18,0.01,1.0,4960.20591774,4960.20591774,0.8,0.01,107.59,-97.703
100,1.0,-77.0698,1.0,0.005,2,200.000000102,1.0,70.011,500.0,-77.2933514373,500,,-77.2933514373,-77.2933514373,2.1793e-19,0.005,1.0,4941.78142296,4941.78142296,0.8,0.005,108.28,-91.818
100,1.0,-74.5691,1.0,0.00333333,2,299.999969474,1.0,64.2691,500.0,-69.5676696992,500,,-69.5676696992,-69.5676696992,5.43914e-20,0.00333333,1.0,2576.7328468,2576.7328468,0.8,0.00333333,98.98,-86.611
100,1.0,-72.5422,1.0,0.0025,2,400.0,1.0,58.6725,500.0,-66.4614565292,500,,-66.4614565292,-66.4614565292,5.4346e-20,0.0025,1.0,1342.42078312,1342.42078312,0.8,0.0025,95.64,-82.9707
100,2.43401,-65.9125,0.912578,0.00841654,1,188.747965569,2.43963e-14,35.9899,205.422727765,-81.1196722604,500,1.37607,-81.1196722604,-81.1196722604,6.60936e-06,0.002,3.84038,6114.68520404,6114.68520404,0.8,5.34668e-17,111.94,-80.4648
100,1.0,-72.8649,1.0,0.01,2,100.0,1.0,61.4364,500.0,-72.8649297994,500,,-72.8649297994,-72.8649297994,3.50449e-18,0.01,1.0,3812.55330251,3812.55330251,0.8,0.01,102.08,-93.7215
