MaxNormIw,Delta,AvgVanillaIw,VanillaAvgRet,VarVanillaIw,Bound,EpsThisIter,AvgNormIw,BatchSize,ESSRenyi,VarDiscRet,MinNormIw,VarJ,eRenyi2,J,VarNormIw,MaxVanillaIw,IterType,AvgDiscRet,VarRet,MinVanillaIw,AvgRet,ESSClassic,AvgEpLen
0.01,0.1,1.0,-8.95676781308477,,-16.626678,100,0.009999998,200,200.0,58.547572759893484,0.01,7.613284,1.0,-8.956768,3.5044917e-18,1.0,2,-8.95676781308477,58.547572759893484,1.0,-8.95676781308477,100.0,200.0
0.011449569,0.1,1.0134772,-8.948031217642566,0.02340416,-14.454128,100,0.005,200,197.40655578531312,61.740334505956035,0.0045327926,7.855923,1.0131376,-8.879076,5.696462e-07,2.3207753,1,-8.948031217642566,61.740334505956035,0.9187764,-8.948031217642566,195.56614593745212,200.0
0.01,0.1,1.0,-7.64970363643087,,-16.180367,100,0.009999998,200,200.0,52.50785071716779,0.01,7.209908,1.0,-7.649703,3.5044917e-18,1.0,2,-7.64970363643087,52.50785071716779,1.0,-7.64970363643087,100.0,200.0
0.0058724303,0.1,1.0007856,-7.826680146914509,0.038723912,-13.646868,100,0.005,200,192.2203820641685,54.332121292023224,0.00074014545,7.1329455,1.0404724,-7.493922,9.665786e-07,1.1754087,1,-7.826680146914509,54.332121292023224,0.14814538,-7.826680146914509,192.59106839938505,200.0
0.01,0.1,1.0,-8.188197690970492,,-15.235054,100,0.009999998,200,200.0,48.10719031315558,0.01,6.9011674,1.0,-8.188197,3.5044917e-18,1.0,2,-8.188197690970492,48.10719031315558,1.0,-8.188197690970492,100.0,200.0
0.0057676192,0.1,0.99453825,-7.960517847125373,0.030085176,-13.608063,100,0.005,200,194.5964654582672,57.378813904901364,0.0017913023,7.105124,1.0277679,-7.9200974,7.6041306e-07,1.1472236,1,-7.960517847125373,57.378813904901364,0.35630375,-7.960517847125373,194.12488255314358,200.0
0.01,0.1,1.0,-8.228629509005383,,-16.792767,100,0.009999998,200,200.0,59.98701772923643,0.01,7.7063055,1.0,-8.228629,3.5044917e-18,1.0,2,-8.228629509005383,59.98701772923643,1.0,-8.228629509005383,100.0,200.0
0.0055542514,0.1,0.99035525,-8.148911289488131,0.018879384,-14.187669,100,0.005,200,196.9581932062566,58.3315263512658,0.0023258661,7.4974723,1.0154439,-8.085326,4.812224e-07,1.1001364,1,-8.148911289488131,58.3315263512658,0.4606867,-8.148911289488131,196.24146346626586,200.0
0.01,0.1,1.0,-8.636815446125777,,-15.478266,100,0.009999998,200,200.0,51.0023275679374,0.01,7.105794,1.0,-8.636815,3.5044917e-18,1.0,2,-8.636815446125777,51.0023275679374,1.0,-8.636815446125777,100.0,200.0
0.0065671494,0.1,0.989387,-8.21557696550261,0.0028537884,-13.320084,100,0.005,200,198.8866427117466,55.0148514567296,0.004806749,7.2556562,1.005598,-8.395586,7.2883516e-08,1.2994905,1,-8.21557696550261,55.0148514567296,0.951147,-8.21557696550261,199.42154127827467,200.0
0.01,0.1,1.0,-9.53103884840914,,-17.460155,100,0.009999998,200,200.0,60.828545333462344,0.01,7.7601714,1.0,-9.531039,3.5044917e-18,1.0,2,-9.53103884840914,60.828545333462344,1.0,-9.53103884840914,100.0,200.0
0.005432791,0.1,1.0017245,-8.461844582380696,0.012341867,-14.568804,100,0.005,200,197.6154528418119,55.32044974573601,0.0028484173,7.6297274,1.0120666,-8.928347,3.0748527e-07,1.088432,1,-8.461844582380696,55.32044974573601,0.57066584,-8.461844582380696,197.5820110748837,200.0
0.01,0.1,1.0,-9.29760331905281,,-16.934242,100,0.009999998,200,200.0,54.99078800523845,0.01,7.3784065,1.0,-9.297604,3.5044917e-18,1.0,2,-9.29760331905281,54.99078800523845,1.0,-9.29760331905281,100.0,200.0
0.0056636264,0.1,1.0045273,-8.235303979795578,0.026158482,-14.118156,100,0.005,200,194.82592121037862,53.67942118200833,0.0011420117,7.3240237,1.0265574,-8.647003,6.480806e-07,1.1378535,1,-8.235303979795578,53.67942118200833,0.22943641,-8.235303979795578,194.97098100113223,200.0
0.01,0.1,1.0,-7.92248282685223,,-15.246073,100,0.009999998,200,200.0,58.612224263442364,0.01,7.6174865,1.0,-7.9224825,3.5044917e-18,1.0,2,-7.92248282685223,58.612224263442364,1.0,-7.92248282685223,100.0,200.0
0.0054639936,0.1,1.0058343,-8.152522216572786,0.013846627,-13.405958,100,0.005,200,197.00930641803834,52.624301661430856,0.0016123751,7.349841,1.0151805,-7.9490967,3.4216146e-07,1.0991745,1,-8.152522216572786,52.624301661430856,0.32435647,-8.152522216572786,197.31299795405087,200.0
0.01,0.1,1.0,-6.682070589605202,,-13.825176,100,0.009999998,200,200.0,49.054115363705336,0.01,6.9687567,1.0,-6.6820707,3.5044917e-18,1.0,2,-6.682070589605202,49.054115363705336,1.0,-6.682070589605202,100.0,200.0
0.006147054,0.1,0.9933148,-7.672807737029153,0.016512077,-12.559803,100,0.005,200,196.44681385449167,45.69220656618608,0.0025411395,6.9066973,1.0180873,-7.074148,4.1837703e-07,1.221192,1,-7.672807737029153,45.69220656618608,0.5048303,-7.672807737029153,196.7242854700138,200.0
0.01,0.1,1.0,-7.478815745677573,,-14.772692,100,0.009999998,200,200.0,47.85151457964311,0.01,6.882805,1.0,-7.4788156,3.5044917e-18,1.0,2,-7.478815745677573,47.85151457964311,1.0,-7.478815745677573,100.0,200.0
0.0059763724,0.1,1.00322,-8.140175241361243,0.0012192964,-13.265589,100,0.005,200,199.8347456895294,52.87556925384194,0.0048572575,7.069794,1.000827,-7.8045197,3.028705e-08,1.1991231,1,-8.140175241361243,52.87556925384194,0.97457945,-8.140175241361243,199.75920911285576,200.0
0.01,0.1,1.0,-7.69233123338583,,-15.010389,100,0.009999998,200,200.0,46.307252956660584,0.01,6.770833,1.0,-7.692331,3.5044917e-18,1.0,2,-7.69233123338583,46.307252956660584,1.0,-7.69233123338583,100.0,200.0
0.006948881,0.1,0.9913167,-8.409742062907698,0.017983224,-13.365128,100,0.005,200,196.72749658483963,60.292926359047804,0.0034034713,7.2032075,1.0166347,-7.9630914,4.5749124e-07,1.3777083,1,-8.409742062907698,60.292926359047804,0.6747836,-8.409742062907698,196.42347608928281,200.0
0.01,0.1,1.0,-7.299219350370411,,-14.303862,100,0.009999998,200,200.0,43.61411331001819,0.01,6.570995,1.0,-7.2992196,3.5044917e-18,1.0,2,-7.299219350370411,43.61411331001819,1.0,-7.299219350370411,100.0,200.0
0.005379412,0.1,1.0073895,-8.881190804726607,0.008593286,-13.163256,100,0.0049999994,200,197.77542351652366,51.707107756416896,0.0025941173,6.8952756,1.011248,-8.037265,2.1169197e-07,1.0838326,1,-8.881190804726607,51.707107756416896,0.52265733,-8.881190804726607,198.3290319425637,200.0
0.01,0.1,1.0,-7.4430828807589435,,-14.209597,100,0.009999998,200,200.0,42.61425809823822,0.01,6.4952374,1.0,-7.4430823,3.5044917e-18,1.0,2,-7.4430828807589435,42.61425809823822,1.0,-7.4430828807589435,100.0,200.0
0.0076399446,0.1,0.981111,-6.985381858939242,0.011681043,-12.177238,100,0.005,200,196.28230172285603,45.91921817527609,0.0045821033,6.604484,1.0189406,-7.1057377,3.0337887e-07,1.4991267,1,-6.985381858939242,45.91921817527609,0.8991104,-6.985381858939242,197.61391955182316,200.0
0.01,0.1,1.0,-8.462341620646813,,-16.27804,100,0.009999998,200,200.0,54.19406508294258,0.01,7.3247614,1.0,-8.46234,3.5044917e-18,1.0,2,-8.462341620646813,54.19406508294258,1.0,-8.462341620646813,100.0,200.0
0.0057503018,0.1,0.9833159,-7.5071810672727715,0.026403792,-13.4470825,100,0.005,200,195.76807085693082,47.75730707981294,0.0019633297,7.1745434,1.021617,-7.8611336,6.8268474e-07,1.1308726,1,-7.5071810672727715,47.75730707981294,0.3861147,-7.5071810672727715,194.7095863477758,200.0
0.01,0.1,1.0,-7.3949870841580445,,-14.278509,100,0.009999998,200,200.0,40.31811669037413,0.01,6.3178267,1.0,-7.394987,3.5044917e-18,1.0,2,-7.3949870841580445,40.31811669037413,1.0,-7.3949870841580445,100.0,200.0
0.0056682434,0.1,1.0109296,-8.673068976450137,0.027148155,-13.458702,100,0.005,200,194.25403566623518,58.54080744327816,0.0010010324,7.024319,1.0295796,-7.827447,6.6410763e-07,1.146039,1,-8.673068976450137,58.54080744327816,0.20239468,-8.673068976450137,194.8498105312415,200.0
0.01,0.1,1.0,-8.8474975347002,,-16.028202,100,0.009999998,200,200.0,64.04940152821834,0.01,7.962971,1.0,-8.847497,3.5044917e-18,1.0,2,-8.8474975347002,64.04940152821834,1.0,-8.8474975347002,100.0,200.0
0.009388069,0.1,1.013939,-7.426139477935339,0.032984026,-13.09693,100,0.005,200,192.85774553497018,53.728689247126155,0.004367931,7.741668,1.0370338,-7.926238,8.020843e-07,1.9037857,1,-7.426139477935339,53.728689247126155,0.88576305,-7.426139477935339,193.81294240845176,200.0
0.01,0.1,1.0,-8.734696268322292,,-16.038746,100,0.009999998,200,200.0,55.46950675786078,0.01,7.410453,1.0,-8.734695,3.5044917e-18,1.0,2,-8.734696268322292,55.46950675786078,1.0,-8.734696268322292,100.0,200.0
0.005449731,0.1,0.98799616,-8.400634562531716,0.011994275,-13.71821,100,0.005,200,198.09586242734147,53.407258145548575,0.0024383457,7.3729143,1.0096122,-8.528703,3.071875e-07,1.0768626,1,-8.400634562531716,53.407258145548575,0.48181522,-8.400634562531716,197.58434952100274,200.0
0.01,0.1,1.0,-8.36524570204189,,-15.510136,100,0.009999998,200,200.0,53.34161432472675,0.01,7.266925,1.0,-8.365247,3.5044917e-18,1.0,2,-8.36524570204189,53.34161432472675,1.0,-8.36524570204189,100.0,200.0
0.005876632,0.1,0.99409056,-8.54094599358011,0.038668804,-13.483545,100,0.005000001,200,192.71313209886102,59.09014083331006,0.0013245047,7.5323663,1.037812,-8.284494,9.782477e-07,1.1683809,1,-8.54094599358011,59.09014083331006,0.26333553,-8.54094599358011,192.50492366463433,200.0
0.01,0.1,1.0,-7.746101597683901,,-14.732606,100,0.009999998,200,200.0,48.70900890272251,0.01,6.9442005,1.0,-7.7461014,3.5044917e-18,1.0,2,-7.746101597683901,48.70900890272251,1.0,-7.746101597683901,100.0,200.0
0.005243494,0.1,0.99706346,-7.902512644823823,0.00020099567,-12.852694,100,0.0049999994,200,199.94965867053125,45.558784806146484,0.004853319,6.8284607,1.0002518,-7.823146,5.054535e-09,1.0456192,1,-7.902512644823823,45.558784806146484,0.9678134,-7.902512644823823,199.95979222052898,200.0
0.01,0.1,1.0,-7.404871769238949,,-14.520834,100,0.009999998,200,200.0,49.36869075754765,0.01,6.9910655,1.0,-7.404872,3.5044917e-18,1.0,2,-7.404871769238949,49.36869075754765,1.0,-7.404871769238949,100.0,200.0
0.005967359,0.1,0.9902644,-8.703120634869116,0.045690473,-12.996679,100,0.005,200,191.76124209667992,51.97543677424637,0.0010272993,7.137741,1.0429636,-7.8579807,1.1648319e-06,1.1818527,1,-8.703120634869116,51.97543677424637,0.2034596,-8.703120634869116,191.13873305584772,200.0
0.01,0.1,1.0,-7.224417138244715,,-14.1274185,100,0.009999998,200,200.0,38.31875956893397,0.01,6.159186,1.0,-7.2244167,3.5044917e-18,1.0,2,-7.224417138244715,38.31875956893397,1.0,-7.224417138244715,100.0,200.0
0.0054946034,0.1,1.006105,-7.783054214840927,0.0028371804,-12.604113,100,0.005,200,199.35499502183347,53.17513168779758,0.004173101,6.7557955,1.0032355,-7.4876547,7.0071344e-08,1.1056294,1,-7.783054214840927,53.17513168779758,0.8397155,-7.783054214840927,199.44377753473555,200.0
0.01,0.1,1.0,-7.411408656963126,,-14.571568,100,0.009999998,200,200.0,58.93845073016043,0.01,7.6386557,1.0,-7.4114084,3.5044917e-18,1.0,2,-7.411408656963126,58.93845073016043,1.0,-7.411408656963126,100.0,200.0
0.0054220315,0.1,1.0020242,-7.411004779776017,0.0021435954,-12.468602,100,0.005,200,199.57843657521292,51.74473404014736,0.0041951686,7.3686404,1.0021123,-7.400261,5.3373583e-08,1.0866014,1,-7.411004779776017,51.74473404014736,0.8407321,-7.411004779776017,199.5760346666392,200.0
0.01,0.1,1.0,-7.828052849126132,,-15.02416,100,0.009999998,200,200.0,53.722546148196486,0.01,7.2928267,1.0,-7.8280525,3.5044917e-18,1.0,2,-7.828052849126132,53.722546148196486,1.0,-7.828052849126132,100.0,200.0
0.005320578,0.1,1.0003012,-8.124350138535146,0.0009112746,-13.062218,100,0.005,200,199.80485425342343,51.6480196153854,0.0045511117,7.2126184,1.0009767,-7.9713182,2.2768148e-08,1.0644361,1,-8.124350138535146,51.6480196153854,0.9104965,-8.124350138535146,199.81893014455682,200.0
0.01,0.1,1.0,-8.541533740906432,,-15.471418,100,0.009999998,200,200.0,43.297988087812634,0.01,6.5471373,1.0,-8.541533,3.5044917e-18,1.0,2,-8.541533740906432,43.297988087812634,1.0,-8.541533740906432,100.0,200.0
0.008470817,0.1,0.9947539,-7.773529034625604,0.014054504,-13.054522,100,0.005,200,197.50543848126784,50.034641508404384,0.004605674,6.8200283,1.0126303,-8.103939,3.5507844e-07,1.6852754,1,-7.773529034625604,50.034641508404384,0.91630244,-7.773529034625604,197.21297953797836,200.0
0.01,0.1,1.0,-7.287355037734692,,-14.276089,100,0.009999998,200,200.0,51.34745584575119,0.01,7.129795,1.0,-7.287355,3.5044917e-18,1.0,2,-7.287355037734692,51.34745584575119,1.0,-7.287355037734692,100.0,200.0
0.0060731457,0.1,1.0049243,-8.812746698446311,0.06202921,-12.959188,100,0.005,200,188.87658773287293,53.11193672274937,0.00093345006,7.161411,1.0588925,-7.8042293,1.5355696e-06,1.2206104,1,-8.812746698446311,53.11193672274937,0.18760933,-8.812746698446311,188.48086823514754,200.0
0.01,0.1,1.0,-7.592747160635995,,-14.636369,100,0.009999998,200,200.0,42.98648038008168,0.01,6.523543,1.0,-7.5927467,3.5044917e-18,1.0,2,-7.592747160635995,42.98648038008168,1.0,-7.592747160635995,100.0,200.0
0.005896818,0.1,1.0002174,-7.825376379496696,0.0020811222,-12.844969,100,0.005,200,199.45007790899786,55.99499535515697,0.0048208875,7.003278,1.0027572,-7.693843,5.2005444e-08,1.17962,1,-7.825376379496696,55.99499535515697,0.9643871,-7.825376379496696,199.58688033197595,200.0
0.01,0.1,1.0,-8.448629733229831,,-15.408947,100,0.009999998,200,200.0,63.595074194112506,0.01,7.9346786,1.0,-8.448629,3.5044917e-18,1.0,2,-8.448629733229831,63.595074194112506,1.0,-8.448629733229831,100.0,200.0
0.005219241,0.1,1.0012223,-8.079255621901925,0.0037631714,-13.247165,100,0.005,200,199.28504426394423,53.07733599836393,0.0033862065,7.6272078,1.0035876,-8.246555,9.384974e-08,1.045124,1,-8.079255621901925,53.07733599836393,0.67806906,-8.079255621901925,199.25572399471758,200.0
0.01,0.1,1.0,-7.544594645378153,,-14.268938,100,0.009999998,200,200.0,51.269916888908284,0.01,7.12441,1.0,-7.544595,3.5044917e-18,1.0,2,-7.544594645378153,51.269916888908284,1.0,-7.544594645378153,100.0,200.0
0.010588489,0.1,1.0100387,-8.371289147926271,0.032475274,-13.020071,100,0.005,200,193.46161882520943,47.8398036901186,0.004403784,7.0012283,1.0337968,-7.764747,7.958235e-07,2.1389568,1,-8.371289147926271,47.8398036901186,0.8895985,-8.371289147926271,193.85973262661022,200.0
0.01,0.1,1.0,-7.158687800652411,,-14.16305,100,0.009999998,200,200.0,46.568569027199175,0.01,6.789911,1.0,-7.158688,3.5044917e-18,1.0,2,-7.158687800652411,46.568569027199175,1.0,-7.158687800652411,100.0,200.0
0.005486693,0.1,0.99318695,-6.9211045119494905,0.014087644,-11.963166,100,0.005,200,197.52550597525507,50.26553972758776,0.0026170819,6.960488,1.0125275,-6.9794083,3.5703962e-07,1.0898623,1,-6.9211045119494905,50.26553972758776,0.5198503,-6.9211045119494905,197.19777688750062,200.0
0.01,0.1,1.0,-7.244601887699336,,-14.283743,100,0.009999998,200,200.0,46.07052745176002,0.01,6.7535043,1.0,-7.2446017,3.5044917e-18,1.0,2,-7.244601887699336,46.07052745176002,1.0,-7.244601887699336,100.0,200.0
0.005647101,0.1,1.0057638,-7.833033079622156,0.0052893376,-12.593161,100,0.005,200,198.92010431877648,57.703279874852406,0.0037846193,7.2022076,1.0054288,-7.511728,1.307222e-07,1.13593,1,-7.833033079622156,57.703279874852406,0.7612866,-7.833033079622156,198.96482899342342,200.0
0.01,0.1,1.0,-8.595011392575667,,-15.800724,100,0.009999998,200,200.0,51.7163535546437,0.01,7.1553607,1.0,-8.595011,3.5044917e-18,1.0,2,-8.595011392575667,51.7163535546437,1.0,-8.595011392575667,100.0,200.0
0.0058660884,0.1,0.9851979,-9.074036762788054,0.025561182,-13.884043,100,0.0049999994,200,195.23639568253483,50.85251888798438,0.0019346013,7.148297,1.0243992,-8.71919,6.5837594e-07,1.1558516,1,-9.074036762788054,50.85251888798438,0.38119304,-9.074036762788054,194.89316632141907,200.0
0.01,0.1,1.0,-6.462957544257731,,-13.430376,100,0.009999998,200,200.0,43.46884490092847,0.01,6.5600424,1.0,-6.462957,3.5044917e-18,1.0,2,-6.462957544257731,43.46884490092847,1.0,-6.462957544257731,100.0,200.0
0.010803498,0.1,1.0166764,-8.52325309537163,0.024998128,-12.557374,100,0.005,200,196.69172459855275,60.8332393245463,0.004488939,7.264899,1.0168196,-7.4152794,6.0461923e-07,2.1967325,1,-8.52325309537163,60.8332393245463,0.9127597,-8.52325309537163,195.30029899940666,200.0
0.01,0.1,1.0,-7.716286578203438,,-14.734947,100,0.009999998,200,200.0,50.2104575253709,0.01,7.050415,1.0,-7.7162867,3.5044917e-18,1.0,2,-7.716286578203438,50.2104575253709,1.0,-7.716286578203438,100.0,200.0
0.007429076,0.1,1.0141824,-6.471541199261776,0.01394561,-12.024935,100,0.005,200,197.44551606029185,47.39406885146912,0.004081805,7.0434766,1.0129377,-7.029991,3.3895762e-07,1.5068877,1,-6.471541199261776,47.39406885146912,0.827939,-6.471541199261776,197.33777703911605,200.0
0.01,0.1,1.0,-8.737682083322607,,-15.597721,100,0.009999998,200,200.0,52.335551488179405,0.01,7.1980686,1.0,-8.737681,3.5044917e-18,1.0,2,-8.737682083322607,52.335551488179405,1.0,-8.737682083322607,100.0,200.0
0.009161808,0.1,1.0096927,-8.510415748370573,0.020301076,-13.840139,100,0.005,200,196.2619579688734,50.58375622176758,0.0043550124,7.1116905,1.0190462,-8.530157,4.978295e-07,1.850122,1,-8.510415748370573,50.58375622176758,0.87944484,-8.510415748370573,196.11427626739408,200.0
0.01,0.1,1.0,-7.733727548566775,,-15.0429535,100,0.009999998,200,200.0,49.691557274030984,0.01,7.013889,1.0,-7.7337275,3.5044917e-18,1.0,2,-7.733727548566775,49.691557274030984,1.0,-7.733727548566775,100.0,200.0
0.0051643364,0.1,1.0027077,-7.946419048852298,0.0015534669,-13.00424,100,0.005000001,200,199.63227297282504,50.180518458745446,0.0040775216,7.030203,1.001842,-7.8310795,3.8627213e-08,1.035664,1,-7.946419048852298,50.180518458745446,0.8177124,-7.946419048852298,199.6929641582576,200.0
0.01,0.1,1.0,-8.850825775053002,,-16.085175,100,0.009999998,200,200.0,57.11306189987242,0.01,7.519437,1.0,-8.850825,3.5044917e-18,1.0,2,-8.850825775053002,57.11306189987242,1.0,-8.850825775053002,100.0,200.0
0.0054948376,0.1,1.00033,-7.0972532409700015,0.0003280693,-13.088854,100,0.005,200,199.94386818294873,56.333944080520865,0.004939225,7.550399,1.0002807,-7.9726796,8.196321e-09,1.0993302,1,-7.0972532409700015,56.333944080520865,0.9881709,-7.0972532409700015,199.9347653830713,200.0
0.01,0.1,1.0,-8.48264902636835,,-15.438856,100,0.009999998,200,200.0,50.76721764574527,0.01,7.0893965,1.0,-8.482649,3.5044917e-18,1.0,2,-8.48264902636835,50.76721764574527,1.0,-8.48264902636835,100.0,200.0
0.0076659345,0.1,0.9939455,-8.248895819111398,0.010312737,-13.247035,100,0.005,200,197.42270024696055,42.853729369838156,0.004670717,6.7343054,1.0130547,-8.296251,2.6096896e-07,1.5239042,1,-8.248895819111398,42.853729369838156,0.9284876,-8.248895819111398,197.94402522189975,200.0
0.01,0.1,1.0,-7.703601431158553,,-14.6987,100,0.009999998,200,200.0,55.23274346037663,0.01,7.394621,1.0,-7.703601,3.5044917e-18,1.0,2,-7.703601431158553,55.23274346037663,1.0,-7.703601431158553,100.0,200.0
0.014083874,0.1,1.0118631,-7.9663143930748435,0.058022995,-12.730768,100,0.005,200,191.043318574553,42.21412864721637,0.004340712,6.913744,1.046883,-7.575758,1.416761e-06,2.8501906,1,-7.9663143930748435,42.21412864721637,0.8784413,-7.9663143930748435,189.3245347507585,200.0
0.01,0.1,1.0,-8.347803679461583,,-15.179735,100,0.009999998,200,200.0,49.06948630967751,0.01,6.9698486,1.0,-8.347804,3.5044917e-18,1.0,2,-8.347803679461583,49.06948630967751,1.0,-8.347803679461583,100.0,200.0
0.005476556,0.1,0.99168086,-7.58556075273867,0.011737013,-12.898271,100,0.005,200,197.7180633519315,56.57723320033802,0.0024518685,7.2297716,1.0115414,-7.9093204,2.9836906e-07,1.086199,1,-7.58556075273867,56.57723320033802,0.48629418,-7.58556075273867,197.6528674906978,200.0
0.01,0.1,1.0,-7.133842519969614,,-14.150744,100,0.009999998,200,200.0,46.24837824026489,0.01,6.766527,1.0,-7.1338425,3.5044917e-18,1.0,2,-7.133842519969614,46.24837824026489,1.0,-7.133842519969614,100.0,200.0
0.00906757,0.1,1.0005599,-9.166413600835245,0.01398947,-13.242093,100,0.005,200,197.07764526668512,55.778310791851105,0.0046047443,7.1542783,1.0148284,-8.074445,3.4934544e-07,1.8145294,1,-9.166413600835245,55.778310791851105,0.9214645,-9.166413600835245,197.25735282448224,200.0
0.01,0.1,1.0,-8.777422011417379,,-15.834347,100,0.009999998,200,200.0,55.005824387717695,0.01,7.379415,1.0,-8.777422,3.5044917e-18,1.0,2,-8.777422011417379,55.005824387717695,1.0,-8.777422011417379,100.0,200.0
0.00961591,0.1,0.9969739,-8.36523765617939,0.021398656,-13.807222,100,0.005,200,195.12951282799818,54.88079320873687,0.0045021093,7.3807406,1.0249603,-8.440002,5.382189e-07,1.9173623,1,-8.36523765617939,54.88079320873687,0.8976971,-8.36523765617939,195.805667567471,200.0
0.01,0.1,1.0,-7.091556807421995,,-13.810621,100,0.009999998,200,200.0,48.18076244182226,0.01,6.906443,1.0,-7.0915565,3.5044917e-18,1.0,2,-7.091556807421995,48.18076244182226,1.0,-7.091556807421995,100.0,200.0
0.0062489966,0.1,0.9981456,-8.028271357062476,0.072987735,-12.531156,100,0.005,200,187.08132909553916,54.888233311552405,0.0009907755,7.011366,1.0690538,-7.1899376,1.8314796e-06,1.2474817,1,-8.028271357062476,54.888233311552405,0.19778764,-8.028271357062476,186.41189171567163,200.0
0.01,0.1,1.0,-8.045896816365763,,-15.220743,100,0.009999998,200,200.0,48.47797820798336,0.01,6.9277124,1.0,-8.045897,3.5044917e-18,1.0,2,-8.045896816365763,48.47797820798336,1.0,-8.045896816365763,100.0,200.0
