Bound,EpsThisIter,MaxNormIw,VarDiscRet,VarNormIw,BatchSize,AvgEpLen,VarJ,ESSRenyi,AvgRet,IterType,MinVanillaIw,MinNormIw,AvgNormIw,eRenyi2,J,MaxVanillaIw,Delta,VarVanillaIw,AvgDiscRet,ESSClassic,AvgVanillaIw,VanillaAvgRet,VarRet
3248.49,100,0.0113239,42891.4966355,4.69973e-07,100,497.63,141.742,99.5980510212,4648.62661683,1,0.682547,0.0068143,0.01,1.00404,4655.28,1.13424,0.1,0.00471515,4648.62661683,99.5369070225,1.00164,4648.62661683,42891.4966355
3267.07,100,0.0101147,89.0079420633,3.05322e-09,100,500.0,9.30828,99.997913881,4671.0317477,1,0.974838,0.0097477,0.01,1.00002,4671.07,1.01154,0.1,3.05365e-05,4671.0317477,99.9969599694,1.00007,4671.0317477,89.0079420633
3267.4,100,0.0100614,55.7510781396,1.04843e-09,100,500.0,7.37286,99.9989509693,4671.38804572,1,0.983758,0.00983536,0.01,1.00001,4671.4,1.00637,0.1,1.04891e-05,4671.38804572,99.9989969681,1.00023,4671.38804572,55.7510781396
3258.83,100,0.0108218,27183.1833468,7.28291e-07,100,498.28,62.515,99.5200061881,4655.85881158,1,0.377447,0.00376905,0.01,1.00482,4666.2,1.08374,0.1,0.00730388,4655.85881158,99.284160744,1.00144,4655.85881158,27183.1833468
3267.47,100,0.0100517,60.336147305,7.04639e-10,100,500.0,7.70944,99.9996304526,4671.45387023,1,0.990591,0.00990761,0.01,1.0,4671.47,1.00499,0.1,7.04397e-06,4671.45387023,99.9992979788,0.999828,4671.45387023,60.336147305
3269.2,100,0.010073,22.3589185724,1.06452e-09,100,500.0,4.69633,99.9989748106,4673.15116799,1,0.988259,0.0098812,0.01,1.00001,4673.16,1.00744,0.1,1.06482e-05,4673.15116799,99.9989091596,1.00014,4673.15116799,22.3589185724
3268.35,100,0.0100748,40.7793175212,1.30675e-09,100,500.0,6.33363,99.9987244769,4672.28465898,1,0.989037,0.00988842,0.01,1.00001,4672.3,1.00767,0.1,1.30726e-05,4672.28465898,99.9987147126,1.0002,4672.28465898,40.7793175212
3267.28,100,0.0102396,356.136745818,1.62567e-08,100,499.86,17.725,99.9916322081,4671.20118024,1,0.93617,0.00935901,0.01,1.00008,4671.33,1.02425,0.1,0.00016266,4671.20118024,99.9839314236,1.00029,4671.20118024,356.136745818
3269.33,100,0.0101067,39.9002374091,3.4576e-09,100,500.0,6.24546,99.9979496423,4673.3215921,1,0.976791,0.00976918,0.01,1.00002,4673.34,1.01054,0.1,3.4567e-05,4673.3215921,99.9965893053,0.99987,4673.3215921,39.9002374091
3254.28,100,0.0109492,22733.9006609,2.88409e-07,100,498.4,111.271,99.7555049441,4656.06328876,1,0.740304,0.00738801,0.01,1.00245,4659.99,1.09715,0.1,0.00289583,4656.06328876,99.715259402,1.00203,4656.06328876,22733.9006609
3267.25,100,0.0101035,69.4123313253,2.35997e-09,100,500.0,8.22547,99.9981999721,4671.20185167,1,0.980801,0.00981569,0.01,1.00002,4671.23,1.00956,0.1,2.35628e-05,4671.20185167,99.9976750707,0.999218,4671.20185167,69.4123313253
3268.93,100,0.0100871,34.035065579,2.08459e-09,100,500.0,5.78919,99.9992370664,4672.91866226,1,0.982142,0.00981961,0.01,1.00001,4672.94,1.0089,0.1,2.08536e-05,4672.91866226,99.9979175925,1.00018,4672.91866226,34.035065579
3268.58,100,0.0100778,35.3742960108,2.22787e-09,100,500.0,5.89947,99.9983430183,4672.53816949,1,0.987516,0.00987316,0.01,1.00002,4672.56,1.00798,0.1,2.22877e-05,4672.53816949,99.9977994013,1.0002,4672.53816949,35.3742960108
3262.61,100,0.0103618,5516.92305444,5.96642e-08,100,499.27,64.4432,99.9348588219,4666.08160097,1,0.871507,0.00869956,0.01,1.00065,4667.06,1.03802,0.1,0.000598772,4666.08160097,99.9408932327,1.00178,4666.08160097,5516.92305444
3268.58,100,0.0100968,72.147834551,2.22989e-09,100,500.0,8.37129,99.9983549389,4672.44935376,1,0.985037,0.00984541,0.01,1.00002,4672.48,1.01019,0.1,2.23214e-05,4672.44935376,99.9978000632,1.0005,4672.44935376,72.147834551
3265.5,100,0.0103029,956.965122179,4.66684e-08,100,499.71,27.0708,99.9699682808,4669.21869912,1,0.869933,0.00869714,0.01,1.0003,4669.64,1.03055,0.1,0.000466919,4669.21869912,99.9538354265,1.00025,4669.21869912,956.965122179
3269.27,100,0.0100764,27.7882132779,1.04309e-09,100,500.0,5.23852,99.9989867313,4673.24099115,1,0.993164,0.00992875,0.01,1.00001,4673.25,1.00794,0.1,1.0437e-05,4673.24099115,99.9989665259,1.00029,4673.24099115,27.7882132779
3267.59,100,0.0100959,49.374107426,2.30596e-09,100,500.0,6.97261,99.9984145416,4671.5525807,1,0.977785,0.00978361,0.01,1.00002,4671.57,1.009,0.1,2.30325e-05,4671.5525807,99.997709873,0.999411,4671.5525807,49.374107426
3267.49,100,0.0100937,52.1976323292,2.27031e-09,100,500.0,7.15301,99.9980450059,4671.44881109,1,0.984087,0.00983706,0.01,1.00002,4671.47,1.00976,0.1,2.27206e-05,4671.44881109,99.9977731161,1.00039,4671.44881109,52.1976323292
3268.47,100,0.0100994,30.3384475279,2.06103e-09,100,500.0,5.47149,99.9984860649,4672.44379221,1,0.987849,0.00987627,0.01,1.00002,4672.46,1.01017,0.1,2.06196e-05,4672.44379221,99.9979520011,1.00023,4672.44379221,30.3384475279
3268.44,100,0.0100524,31.7316036424,5.72378e-10,100,500.0,5.59582,99.9994516403,4672.4194301,1,0.992784,0.00992859,0.01,1.00001,4672.43,1.00516,0.1,5.72291e-06,4672.4194301,99.99939342,0.999924,4672.4194301,31.7316036424
3267.94,100,0.0100916,70.6594845695,4.18883e-09,100,500.0,8.24563,99.9975562693,4671.90584077,1,0.968369,0.00968313,0.01,1.00002,4671.95,1.00922,0.1,4.18931e-05,4671.90584077,99.995842346,1.00006,4671.90584077,70.6594845695
3267.1,100,0.0101244,60.864326211,4.58016e-09,100,500.0,7.70494,99.9972105804,4671.05941941,1,0.969606,0.00970981,0.01,1.00003,4671.1,1.01101,0.1,4.56719e-05,4671.05941941,99.9955000639,0.998583,4671.05941941,60.864326211
3268.21,100,0.0100428,48.5919741382,6.12148e-10,100,500.0,6.91755,99.9997735029,4672.18718898,1,0.989971,0.0098996,0.01,1.0,4672.2,1.00429,0.1,6.12163e-06,4672.18718898,99.9994011015,1.00001,4672.18718898,48.5919741382
3268.65,100,0.0101078,41.5833433086,3.79235e-09,100,500.0,6.37765,99.9979615627,4672.64531104,1,0.971301,0.00972221,0.01,1.00002,4672.66,1.00983,0.1,3.78518e-05,4672.64531104,99.9962276163,0.999054,4672.64531104,41.5833433086
3268.76,100,0.0100715,41.2270922278,1.33309e-09,100,500.0,6.3479,99.9991536212,4672.74008585,1,0.983738,0.00983667,0.01,1.00001,4672.76,1.00722,0.1,1.33328e-05,4672.74008585,99.9986916658,1.00007,4672.74008585,41.2270922278
3268.76,100,0.0100612,33.9130249593,1.55076e-09,100,500.0,5.762,99.9992370664,4672.68414243,1,0.976084,0.00976234,0.01,1.00001,4672.7,1.00596,0.1,1.55028e-05,4672.68414243,99.9984281212,0.999846,4672.68414243,33.9130249593
3268.37,100,0.010075,34.3577504802,1.17777e-09,100,500.0,5.80842,99.9992609079,4672.34154966,1,0.979307,0.0097963,0.01,1.00001,4672.35,1.00717,0.1,1.17699e-05,4672.34154966,99.9988437755,0.99967,4672.34154966,34.3577504802
3268.74,100,0.010062,40.1553805499,1.67748e-09,100,500.0,6.29331,99.9987125562,4672.67233176,1,0.987305,0.00987586,0.01,1.00001,4672.69,1.00591,0.1,1.67652e-05,4672.67233176,99.9983516017,0.999715,4672.67233176,40.1553805499
3267.26,100,0.0101114,76.1744703153,5.46437e-09,100,500.0,8.53306,99.9961854482,4671.21210366,1,0.96229,0.00962472,0.01,1.00004,4671.26,1.01095,0.1,5.4623e-05,4671.21210366,99.9945937711,0.999811,4671.21210366,76.1744703153
3267.61,100,0.0100944,75.4149178692,4.57348e-09,100,500.0,8.52521,99.9963404087,4671.58066411,1,0.970559,0.00970624,0.01,1.00004,4671.62,1.00938,0.1,4.57286e-05,4671.58066411,99.9954794318,0.999932,4671.58066411,75.4149178692
3267.94,100,0.0100837,79.6476827322,4.29614e-09,100,500.0,8.73766,99.9973417035,4671.90476935,1,0.971545,0.00972141,0.01,1.00003,4671.95,1.00776,0.1,4.29087e-05,4671.90476935,99.9957479542,0.999387,4671.90476935,79.6476827322
3268.25,100,0.0100567,57.1757423451,8.92456e-10,100,500.0,7.48553,99.9994397195,4672.2456004,1,0.990383,0.00990404,0.01,1.00001,4672.26,1.00565,0.1,8.92418e-06,4672.2456004,99.9991149773,0.999979,4672.2456004,57.1757423451
3265.77,100,0.0102143,374.073514711,2.54319e-08,100,499.89,17.9936,99.9846243661,4669.66779284,1,0.923841,0.0092513,0.01,1.00015,4669.86,1.02,0.1,0.000253611,4669.66779284,99.9747926409,0.998607,4669.66779284,374.073514711
3269.08,100,0.0100996,42.9783123124,2.23337e-09,100,500.0,6.48676,99.9984741444,4673.05945361,1,0.984245,0.00984581,0.01,1.00002,4673.08,1.00962,0.1,2.23184e-05,4673.05945361,99.9977600451,0.999658,4673.05945361,42.9783123124
3268.61,100,0.0101218,36.1330648572,1.60672e-09,100,500.0,5.96514,99.998998652,4672.56594708,1,0.982509,0.0098304,0.01,1.00001,4672.58,1.01163,0.1,1.60499e-05,4672.56594708,99.998393164,0.99946,4672.56594708,36.1330648572
3268.33,100,0.010045,46.675697138,7.88587e-10,100,500.0,6.78011,99.999678136,4672.29087029,1,0.989088,0.00989209,0.01,1.0,4672.3,1.00438,0.1,7.88393e-06,4672.29087029,99.9992217115,0.999878,4672.29087029,46.675697138
3268.38,100,0.0101378,49.9581056809,3.3702e-09,100,500.0,6.99699,99.9980926877,4672.25287096,1,0.98082,0.00980632,0.01,1.00002,4672.28,1.01397,0.1,3.3715e-05,4672.25287096,99.9966323531,1.00019,4672.25287096,49.9581056809
3268.71,100,0.0101039,43.2946305813,2.31618e-09,100,500.0,6.5067,99.9989509693,4672.65888073,1,0.985989,0.00986061,0.01,1.00001,4672.68,1.01031,0.1,2.31584e-05,4672.65888073,99.9977186844,0.999927,4672.65888073,43.2946305813
3267.86,100,0.0100546,60.8257367426,1.36763e-09,100,500.0,7.71221,99.9991774627,4671.83591305,1,0.987059,0.00986972,0.01,1.00001,4671.86,1.00555,0.1,1.36787e-05,4671.83591305,99.9986192158,1.00009,4671.83591305,60.8257367426
3267.83,100,0.0101012,65.233156117,4.37166e-09,100,500.0,7.88533,99.9975443489,4671.79792314,1,0.960888,0.00960931,0.01,1.00002,4671.83,1.01008,0.1,4.37126e-05,4671.79792314,99.9956435626,0.999955,4671.79792314,65.233156117
3268.87,100,0.0100769,36.3569686505,1.70996e-09,100,500.0,5.9829,99.9990344141,4672.84176908,1,0.98686,0.00987545,0.01,1.00001,4672.86,1.00699,0.1,1.70759e-05,4672.84176908,99.9983013026,0.999306,4672.84176908,36.3569686505
3267.25,100,0.0100633,47.8195276754,1.193e-09,100,500.0,6.84301,99.9991893834,4671.22491295,1,0.98531,0.00985101,0.01,1.00001,4671.24,1.00654,0.1,1.19351e-05,4671.22491295,99.9987948232,1.00021,4671.22491295,47.8195276754
3268.58,100,0.0100758,46.9470458369,2.09166e-09,100,500.0,6.7926,99.9987006356,4672.54818973,1,0.97836,0.00978388,0.01,1.00001,4672.57,1.00756,0.1,2.09154e-05,4672.54818973,99.9979018887,0.999971,4672.54818973,46.9470458369
3254.68,100,0.0109434,26553.1661751,6.50816e-07,100,498.12,93.9197,99.5952130326,4654.53184985,1,0.559731,0.00565344,0.01,1.00406,4661.5,1.08347,0.1,0.00637955,4654.53184985,99.3598428309,0.99007,4654.53184985,26553.1661751
3268.91,100,0.0101136,41.4212188669,1.89268e-09,100,500.0,6.36106,99.9990344141,4672.87541025,1,0.984906,0.00985271,0.01,1.00001,4672.89,1.01099,0.1,1.89128e-05,4672.87541025,99.9981415809,0.99963,4672.87541025,41.4212188669
3269.07,100,0.0100554,24.8674607705,3.83011e-10,100,500.0,4.95812,99.9998450282,4673.02474446,1,0.99433,0.00994315,0.01,1.0,4673.03,1.00555,0.1,3.83022e-06,4673.02474446,99.9995956495,1.00002,4673.02474446,24.8674607705
3268.97,100,0.0101078,29.1073216406,2.55428e-09,100,500.0,5.35273,99.9982476542,4672.95865848,1,0.980094,0.00980155,0.01,1.00002,4672.98,1.01072,0.1,2.55397e-05,4672.95865848,99.9974593032,0.999938,4672.95865848,29.1073216406
3267.47,100,0.0100821,63.8361144988,2.21832e-09,100,500.0,7.89477,99.9980688468,4671.39727743,1,0.987444,0.00987973,0.01,1.00002,4671.42,1.00768,0.1,2.21595e-05,4671.39727743,99.9977863276,0.999465,4671.39727743,63.8361144988
3269.68,100,0.0100577,33.7565624095,8.94195e-10,100,500.0,5.75746,99.9996185317,4673.66276402,1,0.983574,0.00983499,0.01,1.0,4673.67,1.00585,0.1,8.94328e-06,4673.66276402,99.9990921774,1.00008,4673.66276402,33.7565624095
3269.38,100,0.0100774,43.5754839348,1.39889e-09,100,500.0,6.53616,99.9992847494,4673.36429644,1,0.987903,0.00987921,0.01,1.00001,4673.38,1.00772,0.1,1.39884e-05,4673.36429644,99.99860381,0.999982,4673.36429644,43.5754839348
3268.23,100,0.0100914,61.6781216867,3.74261e-09,100,499.98,7.72989,99.9973059426,4672.19226679,1,0.970413,0.00970841,0.01,1.00003,4672.22,1.00869,0.1,3.73931e-05,4672.19226679,99.9962943967,0.999559,4672.19226679,61.6781216867
3269.6,100,0.0100841,26.0500659083,2.03067e-09,100,500.0,5.06199,99.9987721594,4673.58603923,1,0.986074,0.00986158,0.01,1.00001,4673.6,1.00832,0.1,2.03032e-05,4673.58603923,99.9980085887,0.999915,4673.58603923,26.0500659083
3268.21,100,0.0100572,42.8201974225,1.08219e-09,100,500.0,6.46518,99.9994158779,4672.1903627,1,0.985244,0.00985539,0.01,1.00001,4672.21,1.00542,0.1,1.08155e-05,4672.1903627,99.9989201271,0.999702,4672.1903627,42.8201974225
3268.27,100,0.0100552,31.6066550871,7.01424e-10,100,500.0,5.57346,99.9990344141,4672.23090744,1,0.991452,0.00991424,0.01,1.00001,4672.24,1.00555,0.1,7.01465e-06,4672.23090744,99.9992828617,1.00003,4672.23090744,31.6066550871
3269.34,100,0.0100905,34.7705673779,1.94749e-09,100,500.0,5.8307,99.998629112,4673.27704318,1,0.986929,0.0098688,0.01,1.00001,4673.29,1.0091,0.1,1.94769e-05,4673.27704318,99.998035558,1.00005,4673.27704318,34.7705673779
3261.4,100,0.010696,10035.863911,3.7084e-07,100,498.95,62.982,99.7835087943,4663.11081535,1,0.628083,0.0062776,0.01,1.00217,4666.9,1.07015,0.1,0.00371221,4663.11081535,99.6341721847,1.00051,4663.11081535,10035.863911
3269.35,100,0.0100997,41.1390953112,2.35551e-09,100,500.0,6.34291,99.9983430183,4673.33629806,1,0.983687,0.00983658,0.01,1.00002,4673.35,1.01,0.1,2.35565e-05,4673.33629806,99.9976731436,1.00003,4673.33629806,41.1390953112
3269.06,100,0.0100492,23.9191871189,6.41277e-10,100,500.0,4.85649,99.9997854237,4673.02350027,1,0.990201,0.00990573,0.01,1.0,4673.03,1.00454,0.1,6.40795e-06,4673.02350027,99.9993550767,0.999624,4673.02350027,23.9191871189
3268.83,100,0.0100485,36.0761421337,4.66232e-10,100,500.0,5.96358,99.9997496611,4672.82035969,1,0.993069,0.00993167,0.01,1.0,4672.83,1.00475,0.1,4.66141e-06,4672.82035969,99.9995498232,0.999902,4672.82035969,36.0761421337
3268.74,100,0.01,16.9970025636,3.50449e-18,100,500.0,4.10209,100.0,4672.71734319,1,1.0,0.01,0.01,1.0,4672.72,1.0,0.1,,4672.71734319,100.0,1.0,4672.71734319,16.9970025636
3268.95,100,0.010079,35.8141384988,1.073e-09,100,500.0,5.93019,99.9993205117,4672.93159285,1,0.986398,0.00986634,0.01,1.00001,4672.94,1.00766,0.1,1.07248e-05,4672.93159285,99.9989125596,0.99976,4672.93159285,35.8141384988
3270.33,100,0.0100978,23.4791697751,1.54571e-09,100,500.0,4.81283,99.9988794452,4674.24693422,1,0.990101,0.00989834,0.01,1.00001,4674.26,1.01005,0.1,1.54655e-05,4674.24693422,99.9984974308,1.00027,4674.24693422,23.4791697751
3269.07,100,0.0100517,56.0434537599,1.49754e-09,100,500.0,7.40677,99.9990344141,4673.05781747,1,0.982583,0.00982532,0.01,1.00001,4673.07,1.00522,0.1,1.49769e-05,4673.05781747,99.9984932892,1.00005,4673.05781747,56.0434537599
3267.39,100,0.0101322,96.9210031363,5.44428e-09,100,500.0,9.6605,99.9964834496,4671.33188694,1,0.971952,0.00973429,0.01,1.00004,4671.38,1.01169,0.1,5.42777e-05,4671.33188694,99.9946018606,0.998483,4671.33188694,96.9210031363
3257.46,100,0.011015,18797.0953812,3.63617e-07,100,498.57,97.1069,99.7490757707,4659.15688237,1,0.707744,0.00709274,0.01,1.00252,4663.18,1.09912,0.1,0.00362049,4659.15688237,99.6412973105,0.997842,4659.15688237,18797.0953812
3269.43,100,0.0100867,48.1337335827,4.78031e-09,100,500.0,6.76213,99.9975681896,4673.39955786,1,0.950204,0.00950357,0.01,1.00002,4673.43,1.0085,0.1,4.77878e-05,4673.39955786,99.9952806311,0.99984,4673.39955786,48.1337335827
3269.93,100,0.0100768,22.8023369604,1.25854e-09,100,500.0,4.72985,99.9992013041,4673.92376456,1,0.981697,0.00981644,0.01,1.00001,4673.93,1.00774,0.1,1.25867e-05,4673.92376456,99.9987259717,1.00005,4673.92376456,22.8023369604
3269.16,100,0.0100831,27.7657765279,2.91336e-09,100,500.0,5.22246,99.9983907005,4673.13681553,1,0.981168,0.00981624,0.01,1.00002,4673.16,1.00784,0.1,2.91065e-05,4673.13681553,99.9971300742,0.999535,4673.13681553,27.7657765279
3268.15,100,0.0101099,76.9822342065,1.03181e-08,100,500.0,8.50528,99.9955656111,4672.11297453,1,0.946487,0.00946918,0.01,1.00004,4672.18,1.01053,0.1,0.000103088,4672.11297453,99.9898147147,0.999545,4672.11297453,76.9822342065
3269.25,100,0.010031,31.8358386113,4.3202e-10,100,500.0,5.60633,99.99986887,4673.22633601,1,0.991334,0.00991198,0.01,1.0,4673.23,1.00324,0.1,4.32138e-06,4673.22633601,99.9995842562,1.00014,4673.22633601,31.8358386113
3269.51,100,0.0100459,30.6688903464,1.12699e-09,100,500.0,5.49518,99.9992489871,4673.45287512,1,0.978029,0.00978052,0.01,1.00001,4673.46,1.00456,0.1,1.12693e-05,4673.45287512,99.9988670175,0.999976,4673.45287512,30.6688903464
3268.53,100,0.0100833,40.3032378342,2.08966e-09,100,500.0,6.27962,99.9989032866,4672.50757577,1,0.982716,0.00983423,0.01,1.00001,4672.52,1.0076,0.1,2.08667e-05,4672.50757577,99.9979042586,0.999282,4672.50757577,40.3032378342
3269.29,100,0.0100771,38.1904277966,2.08662e-09,100,500.0,6.1144,99.9986767944,4673.2509205,1,0.982177,0.00982309,0.01,1.00001,4673.27,1.00757,0.1,2.08606e-05,4673.2509205,99.9979474478,0.999865,4673.2509205,38.1904277966
3268.81,100,0.010104,34.9392556271,2.54314e-09,100,500.0,5.8641,99.9981642106,4672.79649638,1,0.985985,0.00985995,0.01,1.00002,4672.82,1.01039,0.1,2.54308e-05,4672.79649638,99.9974746917,0.999989,4672.79649638,34.9392556271
3270.01,100,0.0101245,26.7302002614,2.1355e-09,100,500.0,5.11178,99.9988913659,4674.00122084,1,0.98434,0.00984309,0.01,1.00001,4674.02,1.01248,0.1,2.13564e-05,4674.00122084,99.9978562436,1.00003,4674.00122084,26.7302002614
3269.23,100,0.0100524,24.1249847793,2.39986e-09,100,500.0,4.87172,99.99878408,4673.21425372,1,0.978782,0.00979385,0.01,1.00001,4673.23,1.00462,0.1,2.39691e-05,4673.21425372,99.9976220206,0.999384,4673.21425372,24.1249847793
3268.62,100,0.0101684,97.9388386825,5.68016e-09,100,500.0,9.6113,99.9966860916,4672.59530631,1,0.967249,0.00967676,0.01,1.00003,4672.64,1.01639,0.1,5.67514e-05,4672.59530631,99.9943672548,0.999558,4672.59530631,97.9388386825
3268.09,100,0.0100945,56.4353890183,1.70771e-09,100,500.0,7.40048,99.9983907005,4672.06081856,1,0.978523,0.0097839,0.01,1.00002,4672.08,1.00959,0.1,1.70816e-05,4672.06081856,99.9982950833,1.00014,4672.06081856,56.4353890183
3268.23,100,0.0100765,30.2129591016,2.7361e-09,100,500.0,5.44024,99.9984264621,4672.15815233,1,0.976811,0.00978264,0.01,1.00002,4672.18,1.00615,0.1,2.72798e-05,4672.15815233,99.997310512,0.998514,4672.15815233,30.2129591016
3268.66,100,0.010093,67.8392342932,6.12654e-09,100,500.0,8.08359,99.9971867399,4672.61756504,1,0.963478,0.00964315,0.01,1.00003,4672.66,1.00843,0.1,6.11591e-05,4672.61756504,99.9939449128,0.999133,4672.61756504,67.8392342932
3268.92,100,0.0100886,63.1676705651,2.60432e-09,100,500.0,7.8134,99.9982714952,4672.91051391,1,0.980651,0.00980541,0.01,1.00002,4672.93,1.00897,0.1,2.60491e-05,4672.91051391,99.9974025353,1.00011,4672.91051391,63.1676705651
3270.07,100,0.0100669,20.3396742602,1.17286e-09,100,500.0,4.48424,99.9991893834,4674.0216415,1,0.98888,0.00988813,0.01,1.00001,4674.03,1.00676,0.1,1.17302e-05,4674.0216415,99.9988327918,1.00007,4674.0216415,20.3396742602
3269.2,100,0.0100356,26.4220789355,4.72258e-10,100,500.0,5.10802,99.9998331073,4673.19742627,1,0.994215,0.00994141,0.01,1.0,4673.2,1.00364,0.1,4.72329e-06,4673.19742627,99.9995003135,1.00007,4673.19742627,26.4220789355
3268.31,100,0.0100613,25.813429737,1.06619e-09,100,500.0,5.0414,99.999356274,4672.30114326,1,0.985932,0.00985979,0.01,1.00001,4672.31,1.00608,0.1,1.06609e-05,4672.30114326,99.9989623615,0.999953,4672.30114326,25.813429737
3269.55,100,0.0100446,25.6107575143,5.69096e-10,100,500.0,5.03252,99.9998450282,4673.52680304,1,0.989845,0.00990141,0.01,1.0,4673.53,1.00416,0.1,5.68755e-06,4673.52680304,99.9994276269,0.999701,4673.52680304,25.6107575143
3269.16,100,0.0100627,37.711597352,1.00549e-09,100,500.0,6.09418,99.9993681948,4673.12266057,1,0.987237,0.00987397,0.01,1.00001,4673.13,1.00611,0.1,1.00517e-05,4673.12266057,99.9989889494,0.999838,4673.12266057,37.711597352
3268.97,100,0.0100936,31.1157338744,2.37699e-09,100,500.0,5.52071,99.9987363975,4672.95880068,1,0.980459,0.00980981,0.01,1.00001,4672.98,1.00882,0.1,2.37446e-05,4672.95880068,99.997629854,0.999468,4672.95880068,31.1157338744
3269.31,100,0.0101244,48.6148189186,2.33647e-09,100,500.0,6.88194,99.9984979855,4673.2304315,1,0.98136,0.00981673,0.01,1.00002,4673.25,1.01212,0.1,2.33498e-05,4673.2304315,99.9976799642,0.999681,4673.2304315,48.6148189186
3269.34,100,0.0100578,42.0875229708,1.50633e-09,100,500.0,6.3953,99.9991536212,4673.30470043,1,0.984598,0.00984942,0.01,1.00001,4673.32,1.00543,0.1,1.50528e-05,4673.30470043,99.9985232127,0.999651,4673.30470043,42.0875229708
3269.22,100,0.0100806,34.9618132527,1.72982e-09,100,500.0,5.85523,99.9987363975,4673.21424843,1,0.986023,0.00986438,0.01,1.00001,4673.23,1.00764,0.1,1.72836e-05,4673.21424843,99.9982750536,0.999579,4673.21424843,34.9618132527
3270.09,100,0.0100597,23.2508688973,1.50847e-09,100,500.0,4.77411,99.9990105727,4674.08852991,1,0.984549,0.0098483,0.01,1.00001,4674.1,1.00568,0.1,1.50761e-05,4674.08852991,99.9985156756,0.999715,4674.08852991,23.2508688973
3270.14,100,0.0100298,19.2843941178,2.91763e-10,100,500.0,4.36486,99.9998569491,4674.1230054,1,0.994121,0.00994349,0.01,1.0,4674.13,1.00275,0.1,2.91629e-06,4674.1230054,99.9997023862,0.999771,4674.1230054,19.2843941178
3268.83,100,0.0101158,44.8080850492,1.55058e-09,100,500.0,6.5809,99.9988556039,4672.77168127,1,0.979483,0.00979824,0.01,1.00001,4672.79,1.01122,0.1,1.54951e-05,4672.77168127,99.9984888714,0.999652,4672.77168127,44.8080850492
3270.4,100,0.01005,20.6958017758,1.00879e-09,100,500.0,4.51189,99.9993920363,4674.37236319,1,0.986774,0.00986775,0.01,1.00001,4674.38,1.005,0.1,1.00879e-05,4674.37236319,99.999034887,0.999998,4674.37236319,20.6958017758
3265.94,100,0.0103404,772.930222797,9.19579e-08,100,499.79,22.9813,99.9626894974,4669.60072316,1,0.816507,0.00820843,0.01,1.00037,4670.15,1.02858,0.1,0.000909888,4669.60072316,99.9090508589,0.994717,4669.60072316,772.930222797
3269.08,100,0.0100311,22.9666159604,1.64746e-10,100,500.0,4.76708,99.99986887,4673.0233799,1,0.996792,0.00996772,0.01,1.0,4673.03,1.00313,0.1,1.64753e-06,4673.0233799,99.9998397862,1.00002,4673.0233799,22.9666159604
3251.73,100,0.0119386,65291.0858245,1.27227e-06,100,497.28,130.279,99.3331143458,4647.84805402,1,0.505113,0.00509528,0.01,1.00671,4660.4,1.18352,0.1,0.0125032,4647.84805402,98.756107132,0.991335,4647.84805402,65291.0858245
3269.09,100,0.0100721,59.2332335275,2.01767e-09,100,500.0,7.59019,99.9985814296,4673.02091319,1,0.98328,0.00983285,0.01,1.00001,4673.04,1.00721,0.1,2.01765e-05,4673.02091319,99.9979706022,0.999995,4673.02091319,59.2332335275
3269.43,100,0.0100889,31.194470419,9.99603e-10,100,500.0,5.54793,99.9995231651,4673.4200374,1,0.989086,0.00989148,0.01,1.0,4673.43,1.00883,0.1,9.99476e-06,4673.4200374,99.9989623453,0.999937,4673.4200374,31.194470419
3269.08,100,0.0100748,30.2135866192,2.82352e-09,100,500.0,5.43651,99.998569509,4673.023094,1,0.976338,0.00976936,0.01,1.00001,4673.04,1.00686,0.1,2.82007e-05,4673.023094,99.9972098076,0.999388,4673.023094,30.2135866192
3268.79,100,0.0100816,46.9461969462,1.67117e-09,100,500.0,6.78374,99.9985814296,4672.77258167,1,0.988649,0.00988371,0.01,1.00001,4672.79,1.00844,0.1,1.6721e-05,4672.77258167,99.9983525352,1.00028,4672.77258167,46.9461969462
3270.16,100,0.0100485,25.7443715152,6.26006e-10,100,500.0,5.03815,99.9997735029,4674.15661268,1,0.986834,0.00986706,0.01,1.0,4674.17,1.00498,0.1,6.2617e-06,4674.15661268,99.9993744737,1.00013,4674.15661268,25.7443715152
3269.69,100,0.0100412,34.7294833525,1.04121e-09,100,500.0,5.81977,99.9998092655,4673.66716339,1,0.983103,0.00983225,0.01,1.0,4673.68,1.00399,0.1,1.04095e-05,4673.66716339,99.9989966176,0.999876,4673.66716339,34.7294833525
3269.33,100,0.0100599,23.2136411838,1.2385e-09,100,500.0,4.78435,99.9992370664,4673.31001376,1,0.988308,0.00988548,0.01,1.00001,4673.32,1.00574,0.1,1.2379e-05,4673.31001376,99.9987866427,0.999757,4673.31001376,23.2136411838
3269.6,100,0.0100605,33.4057851842,8.71585e-10,100,500.0,5.7274,99.9992847494,4673.56886435,1,0.99086,0.00990778,0.01,1.00001,4673.58,1.00614,0.1,8.7173e-06,4673.56886435,99.9991570271,1.00008,4673.56886435,33.4057851842
3267.82,100,0.0101037,53.298582138,4.95193e-09,100,500.0,7.1869,99.9966264909,4671.73964894,1,0.975592,0.00976572,0.01,1.00003,4671.78,1.00935,0.1,4.942e-05,4671.73964894,99.9950704645,0.998997,4671.73964894,53.298582138
