ESSClassic,VarJ,AvgDiscRet,Bound,AvgEpLen,VarNormIw,BatchSize,AvgNormIw,MinVanillaIw,MinNormIw,MaxVanillaIw,eRenyi2,AvgRet,VarVanillaIw,AvgVanillaIw,J,VarRet,VarDiscRet,MaxNormIw,ESSRenyi
38.68237034391274,58.05073,-1.0913936421275138e-13,1366.4683,200.0,0.00016011683,100,0.01,8.668246e-18,7.8109916e-20,4.1190596,2.9521494,-1704.5819581729843,1.97191,1.1097497,1674.8225,4553425.762000742,4553425.762000742,0.037117016,33.8736245187855
2.380999295091815,2.9525392,1.4921397450962103e-15,6.177236,200.0,0.004141331,100,0.01,,,19.323414,19.11546,-12.036092843839583,6.3288803,0.390925,10.772025,156.1433476927808,156.1433476927808,0.4942998,5.231367851905097
4.095306540161399,9.2124,-1.3855583347321954e-15,3.12008,200.0,0.0023654746,100,0.01,,,34.294403,24.693113,-8.417343429793288,34.957523,1.2156575,6.1847057,53.77197660579498,53.77197660579498,0.2821058,4.04971210700074
3.885527523524245,8.173106,1.5454304502782179e-15,1.6262555,200.0,0.0024986402,100,0.01,,,36.211246,25.319866,-7.299867618454083,33.020508,1.1495823,4.4170446,43.48801220183079,43.48801220183079,0.3149948,3.949467950874515
3.4275916721306494,7.6514363,-9.059419880941278e-16,3.168198,200.0,0.0028459597,100,0.01,,,55.335274,39.7437,-8.511139813689676,76.558365,1.640144,6.9431233,50.69035214746766,50.69035214746767,0.3373806,2.516122171061447
1.1724578100114929,4.144142,-7.460698725481052e-16,3.8749762,200.0,0.0085142385,100,0.01,,,0.047209475,44.40276,-8.601886274860707,2.2328313e-05,0.0005121006,7.9632916,53.21766386837116,53.21766386837116,0.921879,2.2521122788074863
21.839271189022714,12.0262375,-7.727152251391089e-16,0.71792805,200.0,0.00036150578,100,0.01,4.5751166e-33,3.8789787e-35,5.506829,3.9866161,-7.961036967973912,5.0290365,1.1794642,1.9432768,53.24660003819791,53.24660003819791,0.04668924,25.08392998538372
92.71278140874813,7.6815915,-6.661338147750939e-16,-0.43692344,200.0,7.939392e-06,100,0.01,0.058093738,0.0004926343,1.2767382,1.0842689,-9.175314602613732,0.11040697,1.1792468,0.22058201,56.3687878031737,56.368787803173696,0.010826726,92.22804182328704
95.32054955798029,7.252135,-1.9184653865522706e-15,-0.573207,200.0,4.9587525e-06,100,0.01,0.13122676,0.0012301506,1.1264682,1.0232419,-7.661938441824168,0.05642879,1.0667537,0.037179723,51.47646624050368,51.47646624050368,0.010559778,97.72860375775828
4.766208683461356,20.418486,7.727152251391089e-16,2.8222857,200.0,0.0020182861,100,0.01,0.72471714,0.0021388896,89.510345,2.3387957,-7.998102670805606,231.70908,3.3882868,3.7306728,49.880012444659684,49.880012444659684,0.26417583,42.75704869301767
45.36129455297012,10.18231,-5.506706202140776e-16,-0.5259957,200.0,0.00012166898,100,0.01,0.80067086,0.0063416413,5.4195714,1.2068931,-8.665983830575922,1.9394768,1.262561,0.17651083,57.810781605550105,57.81078160555012,0.042925227,82.8573807606424
73.92955788594742,8.341131,-1.0302869668521452e-15,-0.35259932,200.0,3.562007e-05,100,0.010000002,0.049064625,0.00047747398,1.4081242,1.1513926,-7.94649124930135,0.3761252,1.0275874,0.33957165,58.82748403397538,58.82748403397538,0.013703206,86.85135011033194
87.84471183395536,7.843193,-2.6645352591003756e-17,-0.4545892,200.0,1.3976969e-05,100,0.010000004,0.04041712,0.00037696902,1.2263291,1.061348,-8.268465972087593,0.16066913,1.0721602,0.16728361,51.51364112778977,51.51364112778977,0.011437927,94.2198069195546
98.07496866350567,7.1575956,6.039613253960852e-16,-0.3764723,200.0,1.9825964e-06,100,0.010000002,0.022312876,0.00019307777,1.1787713,1.0417651,-7.935419073465954,0.026477745,1.1556419,0.24805331,52.93069395055226,52.93069395055226,0.010200143,95.99092981212064
100.0,7.217888,-2.842170943040401e-16,-0.61010444,200.0,3.5044917e-18,100,0.009999998,1.0,0.01,1.0,1.0,-7.950733444103598,,1.0,-1.3411045e-07,52.624151940248126,52.624151940248126,0.01,100.0
100.0,7.193185,-2.1316282072803005e-16,-0.60801625,200.0,3.5044917e-18,100,0.009999998,1.0,0.01,1.0,1.0,-7.705946805578998,,1.0,1.4901161e-08,52.26455547787931,52.26455547787931,0.01,100.0
100.0,6.7341013,-1.0125233984581427e-15,-0.5692114,200.0,3.5044917e-18,100,0.009999998,1.0,0.01,1.0,1.0,-8.141310772862184,,1.0,7.450581e-09,45.80618627426897,45.80618627426896,0.01,100.0
99.88959756863386,7.280031,-2.842170943040401e-16,-0.6132338,200.0,1.11630854e-07,100,0.010000002,0.6764764,0.0066922903,1.0142068,1.0003854,-8.036601589860787,0.0011406178,1.0108294,0.00019231439,53.17827113690514,53.17827113690514,0.010033411,99.96147448456185
99.0710850820173,7.120527,-7.727152251391089e-16,-0.52903247,200.0,9.470909e-07,100,0.01,0.0401081,0.00036546064,1.1081475,1.0176947,-8.404775496468105,0.011407083,1.0974671,0.0759999,50.85300161945646,50.85300161945646,0.010097319,98.261294720115
1.0629509458184063,1.942835,9.592326932761353e-16,5.51429,200.0,0.009401787,100,0.010000002,0.74068594,0.0003037164,2365.4138,1.7593983,-6.966739465305375,55916.773,24.387419,6.3226275,52.5047052009914,52.5047052009914,0.96993196,56.83761184689675
95.52057014696312,7.3712783,1.1368683772161603e-15,-0.5481191,200.0,4.7368353e-06,100,0.01,0.06087707,0.000560728,1.1396163,1.0275486,-8.911355797250911,0.055833038,1.0856792,0.074813485,53.38961335341127,53.38961335341127,0.010496805,97.31900244347194
99.04547525273712,6.9809766,6.039613253960852e-16,-0.46398988,200.0,9.734867e-07,100,0.009999999,0.026169196,0.00023212077,1.138519,1.0271802,-8.929805621158021,0.012373225,1.1273957,0.14082024,50.346402433013935,50.346402433013935,0.010098664,97.35390197446513
1.0952083720214711,2.8344724,7.105427357601002e-16,5.494672,200.0,0.009121898,100,0.009999995,0.7320246,0.00044913252,1557.3923,2.0009205,-6.5424212233401215,24231.904,16.298634,6.245571,39.83919287975774,39.83919287975774,0.9555356,49.97699723406783
24.26816606852033,14.581669,-9.769962616701378e-16,-0.57541317,200.0,0.00031521457,100,0.010000003,0.83560777,0.005536945,12.061308,1.1089023,-7.902728686977428,7.179113,1.5091494,0.066892326,52.597719263956456,52.597719263956456,0.07992123,90.17926721648239
95.6318625364111,6.7016616,6.661338147750939e-16,-0.47087628,200.0,4.613781e-06,100,0.009999999,0.0783129,0.0006841408,1.2008151,1.0505607,-7.816016955208883,0.06045506,1.1446899,0.09897035,43.69902513806689,43.69902513806687,0.0104903085,95.18726407740066
5.941315299327611,6.487634,-9.592326932761353e-16,0.843088,200.0,0.0015991203,100,0.009999999,0.72677135,0.0043159192,48.584778,2.2242408,-6.418998041681376,45.345074,1.6839317,1.664669,42.903831725897184,42.903831725897184,0.2885199,44.959161303365306
