MinVanillaIw,ESSRenyi,VarJ,J,MinNormIw,AvgNormIw,MaxVanillaIw,ESSClassic,MaxNormIw,eRenyi2,EpsThisIter,BatchSize,AvgVanillaIw,IterType,AvgRet,VarDiscRet,VarRet,VarNormIw,Delta,VarVanillaIw,AvgEpLen,AvgDiscRet,VanillaAvgRet,Bound
1.0,200.0,41.8713,-453.45,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-453.450289121,1770.91917364,1770.91917364,3.50449e-18,0.2,,500.0,-453.450289121,-453.450289121,-568.097
0.600225,193.744993898,40.3456,-448.123,0.00298439,0.005,2.18519,193.186044502,0.010865,1.03228,100,200,1.00561,1,-447.820788635,1591.05698556,1591.05698556,8.86217e-07,0.2,0.0358474,500.0,-447.820788635,-447.820788635,-530.802
1.0,200.0,40.5596,-461.058,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-461.057588906,1661.70010141,1661.70010141,3.50449e-18,0.2,,500.0,-461.057588906,-461.057588906,-575.483
0.463905,191.860735852,41.6833,-454.843,0.00233093,0.005,1.38895,191.977530342,0.0069789,1.04242,100,200,0.995107,1,-455.178439987,1615.50727851,1615.50727851,1.04997e-06,0.2,0.0415886,500.0,-455.178439987,-455.178439987,-537.452
1.0,200.0,41.1934,-447.688,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-447.68828651,1714.03633395,1714.03633395,3.50449e-18,0.2,,500.0,-447.68828651,-447.68828651,-561.888
0.466831,192.450998296,38.2878,-444.68,0.00229564,0.005,1.59601,192.391959393,0.00784837,1.03923,100,200,1.01678,1,-448.067011752,1286.94887959,1286.94887959,9.93578e-07,0.2,0.0410879,500.0,-448.067011752,-448.067011752,-527.0
1.0,200.0,40.3563,-447.548,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-447.547732503,1645.08258765,1645.08258765,3.50449e-18,0.2,,500.0,-447.547732503,-447.547732503,-566.269
0.375253,195.657958326,37.388,-444.958,0.00188215,0.005,1.31187,195.062599135,0.00657993,1.02219,100,200,0.996873,1,-446.242746076,1441.48204653,1441.48204653,6.35973e-07,0.2,0.0252801,500.0,-446.242746076,-446.242746076,-531.164
1.0,200.0,39.6841,-452.483,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-452.48262152,1590.73606393,1590.73606393,3.50449e-18,0.2,,500.0,-452.48262152,-452.48262152,-563.33
0.298675,192.854885723,41.5279,-446.679,0.00149849,0.005,1.49466,191.944848247,0.00749889,1.03705,100,200,0.996587,1,-447.00787339,1741.70005063,1741.70005063,1.05442e-06,0.2,0.0418893,500.0,-447.00787339,-447.00787339,-531.972
1.0,200.0,45.186,-453.61,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-453.610276699,2062.39653313,2062.39653313,3.50449e-18,0.2,,500.0,-453.610276699,-453.610276699,-579.55
0.459074,193.933610064,43.1315,-447.66,0.00228472,0.005,1.39444,193.153587529,0.00693987,1.03128,100,200,1.00466,1,-447.105142502,1776.79617658,1776.79617658,8.90591e-07,0.2,0.0359564,500.0,-447.105142502,-447.105142502,-538.095
1.0,200.0,37.8074,-450.452,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-450.452115875,1443.8406389,1443.8406389,3.50449e-18,0.2,,500.0,-450.452115875,-450.452115875,-567.59
0.472555,196.250341419,39.2279,-448.815,0.00237133,0.005,1.55093,195.864190636,0.00778273,1.01911,100,200,0.996394,1,-450.228459095,1717.53699796,1717.53699796,5.3054e-07,0.2,0.0210688,500.0,-450.228459095,-450.228459095,-532.432
1.0,200.0,43.6639,-446.013,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-446.013371647,1925.79763499,1925.79763499,3.50449e-18,0.2,,500.0,-446.013371647,-446.013371647,-560.954
0.499241,194.347690806,39.7692,-444.078,0.00253705,0.005,1.54122,194.777231837,0.00783217,1.02908,100,200,0.983901,1,-446.85710713,1403.10669728,1403.10669728,6.73721e-07,0.2,0.0260881,500.0,-446.85710713,-446.85710713,-526.526
1.0,200.0,34.3718,-446.059,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-446.058528681,1193.35476047,1193.35476047,3.50449e-18,0.2,,500.0,-446.058528681,-446.058528681,-552.459
0.260719,190.206503534,38.6756,-440.783,0.00130819,0.005,1.52698,187.842071797,0.0076618,1.05149,100,200,0.996488,1,-443.123881785,1587.87223322,1587.87223322,1.62624e-06,0.2,0.0645935,500.0,-443.123881785,-443.123881785,-519.835
1.0,200.0,35.6519,-451.207,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-451.206975424,1283.89524707,1283.89524707,3.50449e-18,0.2,,500.0,-451.206975424,-451.206975424,-565.742
0.538468,194.734720451,37.8752,-443.86,0.00270355,0.005,1.67321,193.744196234,0.00840088,1.02704,100,200,0.995854,1,-441.501704181,1683.0947071,1683.0947071,8.11289e-07,0.2,0.032183,500.0,-441.501704181,-441.501704181,-539.729
1.0,200.0,37.1702,-444.974,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-444.973642593,1395.58051814,1395.58051814,3.50449e-18,0.2,,500.0,-444.973642593,-444.973642593,-561.56
0.523801,197.223043142,35.4763,-441.495,0.00262147,0.005,1.42579,196.850364072,0.00713568,1.01408,100,200,0.999058,1,-440.428033869,1275.17705867,1275.17705867,4.02015e-07,0.2,0.0160503,500.0,-440.428033869,-440.428033869,-524.512
1.0,200.0,37.2696,-433.881,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-433.881127732,1403.05370255,1403.05370255,3.50449e-18,0.2,,500.0,-433.881127732,-433.881127732,-539.041
0.476351,195.726024891,37.4132,-436.313,0.00240644,0.005,1.34746,195.462818398,0.0068071,1.02184,100,200,0.989743,1,-442.170169244,1417.40137404,1417.40137404,5.83226e-07,0.2,0.0228529,500.0,-442.170169244,-442.170169244,-516.09
1.0,200.0,38.4292,-438.494,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-438.493998425,1491.71904029,1491.71904029,3.50449e-18,0.2,,500.0,-438.493998425,-438.493998425,-545.739
0.802341,198.153418637,36.6788,-437.854,0.00403611,0.005,1.47158,198.035903473,0.00740264,1.00932,100,200,0.993953,1,-438.688587514,1159.48069154,1159.48069154,2.49185e-07,0.2,0.00984725,500.0,-438.688587514,-438.688587514,-514.04
1.0,200.0,33.0457,-436.453,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-436.453082036,1103.04567968,1103.04567968,3.50449e-18,0.2,,500.0,-436.453082036,-436.453082036,-545.886
0.416896,192.878077034,34.4812,-433.28,0.00205674,0.005,1.43235,193.084187523,0.00706644,1.03692,100,200,1.01349,1,-435.765862861,1423.66860345,1423.66860345,8.99943e-07,0.2,0.0369753,500.0,-435.765862861,-435.765862861,-512.884
1.0,200.0,41.6828,-439.934,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-439.93376396,1755.00855224,1755.00855224,3.50449e-18,0.2,,500.0,-439.93376396,-439.93376396,-551.797
0.638533,197.731392368,40.0738,-439.97,0.00319688,0.005,1.25259,197.774862071,0.00627121,1.01147,100,200,0.99868,1,-441.791212467,1352.78242623,1352.78242623,2.82687e-07,0.2,0.0112777,500.0,-441.791212467,-441.791212467,-519.865
1.0,200.0,34.513,-429.6,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-429.599977538,1203.17634104,1203.17634104,3.50449e-18,0.2,,500.0,-429.599977538,-429.599977538,-532.039
0.490593,195.265526622,36.4094,-432.318,0.00245418,0.005,1.40306,194.965062477,0.00701877,1.02425,100,200,0.999505,1,-439.045807663,1527.66547511,1527.66547511,6.48873e-07,0.2,0.0259292,500.0,-439.045807663,-439.045807663,-517.109
1.0,200.0,37.3042,-431.963,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-431.9629389,1405.65834068,1405.65834068,3.50449e-18,0.2,,500.0,-431.9629389,-431.9629389,-539.451
0.606978,193.368949245,40.2517,-430.168,0.00290847,0.005,1.98073,192.349081819,0.00949112,1.03429,100,200,1.04346,1,-433.760230613,1667.81850883,1667.81850883,9.99398e-07,0.2,0.0435265,500.0,-433.760230613,-433.760230613,-513.817
1.0,200.0,36.4875,-432.825,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-432.824853897,1344.7890924,1344.7890924,3.50449e-18,0.2,,500.0,-432.824853897,-432.824853897,-532.983
0.588573,197.591550535,38.1832,-432.378,0.00300728,0.005,1.32854,197.033020857,0.0067881,1.01219,100,200,0.978581,1,-433.878192122,1490.07184165,1490.07184165,3.78344e-07,0.2,0.0144924,500.0,-433.878192122,-433.878192122,-511.057
1.0,200.0,38.5521,-431.375,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-431.375325916,1501.28005252,1501.28005252,3.50449e-18,0.2,,500.0,-431.375325916,-431.375325916,-533.898
0.577517,189.079127644,43.7268,-425.999,0.00277553,0.005,5.16771,175.979825151,0.0248358,1.05776,100,200,1.04037,1,-427.812573861,1285.75931236,1285.75931236,3.4295e-06,0.2,0.148481,500.0,-427.812573861,-427.812573861,-503.316
1.0,200.0,33.436,-432.27,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-432.269939415,1129.25701221,1129.25701221,3.50449e-18,0.2,,500.0,-432.269939415,-432.269939415,-536.434
0.672844,194.735262925,37.7712,-428.65,0.00335956,0.005,1.82826,194.999671582,0.00912866,1.02704,100,200,1.00139,1,-429.386763412,1725.53968312,1725.53968312,6.44289e-07,0.2,0.0258431,500.0,-429.386763412,-429.386763412,-511.397
1.0,200.0,40.4016,-435.674,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-435.674242351,1648.77646171,1648.77646171,3.50449e-18,0.2,,500.0,-435.674242351,-435.674242351,-543.654
0.591927,191.845115279,39.1442,-426.704,0.00291404,0.005,1.97656,192.370491033,0.00973055,1.04251,100,200,1.01565,1,-423.956327093,1097.29372744,1097.29372744,9.96498e-07,0.2,0.041117,500.0,-423.956327093,-423.956327093,-504.663
1.0,200.0,39.9642,-433.238,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-433.237724363,1613.26643437,1613.26643437,3.50449e-18,0.2,,500.0,-433.237724363,-433.237724363,-546.803
0.529122,196.505671207,40.9546,-427.098,0.00264167,0.005,1.3528,196.450601295,0.00675392,1.01778,100,200,1.00149,1,-423.834869049,1644.56523764,1644.56523764,4.53966e-07,0.2,0.0182128,500.0,-423.834869049,-423.834869049,-508.112
1.0,200.0,39.6991,-423.027,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-423.026607418,1591.93946355,1591.93946355,3.50449e-18,0.2,,500.0,-423.026607418,-423.026607418,-532.579
0.252036,191.419470568,41.6925,-424.037,0.00125426,0.005,1.46667,191.066115059,0.00729889,1.04483,100,200,1.00472,1,-432.13522544,1785.38283466,1785.38283466,1.17483e-06,0.2,0.0474375,500.0,-432.13522544,-432.13522544,-503.219
1.0,200.0,35.8872,-423.686,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-423.686476619,1300.90289716,1300.90289716,3.50449e-18,0.2,,500.0,-423.686476619,-423.686476619,-528.441
0.470295,194.6633662,37.5275,-424.834,0.00235074,0.005,1.88713,194.647777578,0.0094327,1.02741,100,200,1.00031,1,-430.782457273,1598.59172951,1598.59172951,6.90874e-07,0.2,0.0276522,500.0,-430.782457273,-430.782457273,-512.727
1.0,200.0,39.1305,-426.491,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-426.491462511,1546.66261732,1546.66261732,3.50449e-18,0.2,,500.0,-426.491462511,-426.491462511,-534.982
0.207352,191.156180918,38.653,-427.677,0.00104413,0.005,1.52721,190.422544316,0.00769034,1.04626,100,200,0.992938,1,-436.204034529,1428.18692833,1428.18692833,1.26372e-06,0.2,0.0498372,500.0,-436.204034529,-436.204034529,-506.146
1.0,200.0,38.6211,-424.305,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-424.304991785,1506.65596132,1506.65596132,3.50449e-18,0.2,,500.0,-424.304991785,-424.304991785,-531.596
0.458658,192.543430741,37.8625,-421.923,0.00228164,0.005,1.49279,191.922069361,0.00742602,1.03873,100,200,1.00511,1,-425.233309737,1409.2476161,1409.2476161,1.05753e-06,0.2,0.0427343,500.0,-425.233309737,-425.233309737,-499.245
1.0,200.0,39.3067,-428.068,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-428.067524151,1560.62640857,1560.62640857,3.50449e-18,0.2,,500.0,-428.067524151,-428.067524151,-545.982
0.432552,194.197103645,37.9866,-424.859,0.00215468,0.005,1.53543,194.195850877,0.00764848,1.02988,100,200,1.00375,1,-426.668065685,1548.55876506,1548.55876506,7.50966e-07,0.2,0.0302644,500.0,-426.668065685,-426.668065685,-509.473
1.0,200.0,40.2001,-425.174,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-425.174428259,1632.36934402,1632.36934402,3.50449e-18,0.2,,500.0,-425.174428259,-425.174428259,-533.229
0.352351,194.322141586,39.7777,-423.504,0.00177117,0.005,1.32193,194.452038616,0.00664494,1.02922,100,200,0.994687,1,-426.231636399,1424.96489636,1424.96489636,7.1686e-07,0.2,0.0283705,500.0,-426.231636399,-426.231636399,-501.764
1.0,200.0,33.2852,-412.307,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-412.307354498,1119.09845802,1119.09845802,3.50449e-18,0.2,,500.0,-412.307354498,-412.307354498,-514.422
0.53957,192.708395072,37.1128,-412.739,0.00270311,0.005,1.85515,192.183225785,0.00929384,1.03784,100,200,0.998054,1,-418.756729225,1482.80925014,1482.80925014,1.02194e-06,0.2,0.0407188,500.0,-418.756729225,-418.756729225,-489.776
1.0,200.0,36.1552,-417.074,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-417.073648508,1320.40128905,1320.40128905,3.50449e-18,0.2,,500.0,-417.073648508,-417.073648508,-522.023
0.537091,194.949369243,39.9302,-419.471,0.00268925,0.005,1.44117,194.746021334,0.00721606,1.02591,100,200,0.998588,1,-425.848115901,1655.99969188,1655.99969188,6.77853e-07,0.2,0.0270376,500.0,-425.848115901,-425.848115901,-498.043
1.0,200.0,33.8651,-424.359,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-424.3586005,1158.43216739,1158.43216739,3.50449e-18,0.2,,500.0,-424.3586005,-424.3586005,-528.986
0.458148,196.051764385,35.6414,-419.622,0.0023283,0.005,1.58683,195.222303973,0.00806426,1.02014,100,200,0.983867,1,-417.781851136,1365.16734027,1365.16734027,6.14905e-07,0.2,0.023809,500.0,-417.781851136,-417.781851136,-496.253
1.0,200.0,34.8335,-414.978,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-414.978390164,1225.62832338,1225.62832338,3.50449e-18,0.2,,500.0,-414.978390164,-414.978390164,-517.325
0.706947,197.047554596,37.3518,-413.548,0.00354434,0.005,1.86659,195.746969639,0.0093583,1.01498,100,200,0.997289,1,-414.469319526,1597.13037608,1597.13037608,5.45906e-07,0.2,0.021718,500.0,-414.469319526,-414.469319526,-494.746
1.0,200.0,42.5294,-420.153,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-420.152532366,1827.01807715,1827.01807715,3.50449e-18,0.2,,500.0,-420.152532366,-420.152532366,-527.924
0.501547,194.655912947,40.3155,-417.271,0.00251734,0.005,1.41263,194.181827501,0.00709017,1.02745,100,200,0.996186,1,-418.418142529,1362.40310209,1362.40310209,7.52832e-07,0.2,0.029884,500.0,-418.418142529,-418.418142529,-494.515
1.0,200.0,35.4721,-418.696,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-418.695867939,1270.98154287,1270.98154287,3.50449e-18,0.2,,500.0,-418.695867939,-418.695867939,-529.742
0.515385,195.123498896,38.0588,-413.176,0.00257841,0.005,1.33199,195.078021787,0.00666375,1.02499,100,200,0.999426,1,-411.436474003,1533.56287166,1533.56287166,6.3393e-07,0.2,0.0253281,500.0,-411.436474003,-411.436474003,-492.673
1.0,200.0,37.8701,-415.924,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-415.92451054,1448.62945069,1448.62945069,3.50449e-18,0.2,,500.0,-415.92451054,-415.92451054,-521.29
0.426867,195.868954301,37.8423,-413.041,0.00217619,0.005,1.62762,194.445167855,0.00829767,1.02109,100,200,0.980767,1,-413.783246246,1568.2056464,1568.2056464,7.17781e-07,0.2,0.0276175,500.0,-413.783246246,-413.783246246,-494.934
1.0,200.0,36.5582,-412.107,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-412.106929126,1350.00417178,1350.00417178,3.50449e-18,0.2,,500.0,-412.106929126,-412.106929126,-514.922
0.688873,194.862964097,36.9103,-412.006,0.00340235,0.005,1.62554,194.697083985,0.00802857,1.02636,100,200,1.01235,1,-415.573548396,1293.40593329,1293.40593329,6.84333e-07,0.2,0.0280534,500.0,-415.573548396,-415.573548396,-485.66
1.0,200.0,44.0648,-415.899,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-415.899059824,1961.31833982,1961.31833982,3.50449e-18,0.2,,500.0,-415.899059824,-415.899059824,-526.172
0.682371,193.276190274,43.1251,-411.281,0.00343119,0.005,1.71818,193.134082324,0.00863961,1.03479,100,200,0.994364,1,-411.929935932,1449.92618821,1449.92618821,8.93225e-07,0.2,0.0353274,500.0,-411.929935932,-411.929935932,-490.601
1.0,200.0,29.6836,-410.203,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-410.202724914,890.018504724,890.018504724,3.50449e-18,0.2,,500.0,-410.202724914,-410.202724914,-509.623
0.348868,192.80446498,33.3194,-408.76,0.00175914,0.005,1.52993,192.803245527,0.00771456,1.03732,100,200,0.991588,1,-412.574589077,1345.14530418,1345.14530418,9.37858e-07,0.2,0.0368858,500.0,-412.574589077,-412.574589077,-480.361
1.0,200.0,34.9665,-404.275,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-404.274703864,1235.00581332,1235.00581332,3.50449e-18,0.2,,500.0,-404.274703864,-404.274703864,-503.128
0.578796,193.549397838,38.0828,-404.46,0.00284016,0.005,2.1484,191.498294617,0.0105422,1.03333,100,200,1.01895,1,-409.40306341,1371.42702159,1371.42702159,1.11547e-06,0.2,0.0463257,500.0,-409.40306341,-409.40306341,-479.386
1.0,200.0,44.5448,-404.927,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-404.927433057,2004.27826602,2004.27826602,3.50449e-18,0.2,,500.0,-404.927433057,-404.927433057,-516.271
0.348787,190.394966021,38.5139,-402.275,0.00175713,0.005,1.71632,188.808318817,0.00864651,1.05045,100,200,0.992492,1,-407.542337077,1335.64937005,1335.64937005,1.48933e-06,0.2,0.0586819,500.0,-407.542337077,-407.542337077,-482.968
1.0,200.0,44.8278,-414.734,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-414.734157309,2029.83028081,2029.83028081,3.50449e-18,0.2,,500.0,-414.734157309,-414.734157309,-533.411
0.410233,195.759893203,41.0387,-409.864,0.00206633,0.005,1.49008,195.529204746,0.00750548,1.02166,100,200,0.992659,1,-408.78233209,1513.03212738,1513.03212738,5.74506e-07,0.2,0.0226441,500.0,-408.78233209,-408.78233209,-494.686
1.0,200.0,45.5812,-415.596,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-415.596055815,2098.6321027,2098.6321027,3.50449e-18,0.2,,500.0,-415.596055815,-415.596055815,-521.427
0.447393,189.901538163,43.8075,-412.484,0.00221984,0.005,2.2034,188.020421109,0.0109327,1.05318,100,200,1.00771,1,-416.825663763,1394.52531298,1394.52531298,1.60086e-06,0.2,0.0650261,500.0,-416.825663763,-416.825663763,-491.989
1.0,200.0,39.1144,-412.991,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-412.991197095,1545.38843207,1545.38843207,3.50449e-18,0.2,,500.0,-412.991197095,-412.991197095,-516.321
0.477811,193.426979978,39.5392,-407.532,0.00238737,0.005,1.86173,191.542230734,0.00930208,1.03398,100,200,1.00071,1,-407.257591748,1616.31385843,1616.31385843,1.10945e-06,0.2,0.0444407,500.0,-407.257591748,-407.257591748,-484.827
1.0,200.0,36.0146,-406.779,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-406.779455523,1310.15133561,1310.15133561,3.50449e-18,0.2,,500.0,-406.779455523,-406.779455523,-511.883
0.607633,196.751051849,36.0425,-404.426,0.00307094,0.005,1.43099,196.456123786,0.00723213,1.01651,100,200,0.989328,1,-404.52820504,1128.51110028,1128.51110028,4.53248e-07,0.2,0.017745,500.0,-404.52820504,-404.52820504,-479.357
1.0,200.0,38.8106,-398.706,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-398.705604294,1521.47858873,1521.47858873,3.50449e-18,0.2,,500.0,-398.705604294,-398.705604294,-498.431
0.482063,195.804787346,40.0698,-401.006,0.00241945,0.005,1.32092,195.249660844,0.00662963,1.02143,100,200,0.996223,1,-406.467527478,1696.16689682,1696.16689682,6.11304e-07,0.2,0.0242678,500.0,-406.467527478,-406.467527478,-481.499
1.0,200.0,44.0507,-399.619,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-399.618894962,1960.06657467,1960.06657467,3.50449e-18,0.2,,500.0,-399.618894962,-399.618894962,-516.9
0.225172,188.668370661,42.006,-398.607,0.00111902,0.005,2.0049,185.879038887,0.00996364,1.06006,100,200,1.00611,1,-407.547625336,1574.11775375,1574.11775375,1.90876e-06,0.2,0.0772862,500.0,-407.547625336,-407.547625336,-483.991
1.0,200.0,41.6813,-403.393,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-403.392880102,1754.88068649,1754.88068649,3.50449e-18,0.2,,500.0,-403.392880102,-403.392880102,-511.221
0.535916,194.618406903,40.3854,-397.813,0.00262048,0.005,1.43838,194.52774085,0.00703328,1.02765,100,200,1.02256,1,-396.32988696,1381.62354001,1381.62354001,7.06816e-07,0.2,0.0295624,500.0,-396.32988696,-396.32988696,-475.106
1.0,200.0,42.1762,-408.27,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-408.270221838,1796.79980757,1796.79980757,3.50449e-18,0.2,,500.0,-408.270221838,-408.270221838,-512.174
0.399319,188.438386259,42.3366,-400.222,0.00197785,0.005,1.72949,188.50790563,0.00856625,1.06135,100,200,1.00948,1,-400.839088803,1746.60128151,1746.60128151,1.53174e-06,0.2,0.0624365,500.0,-400.839088803,-400.839088803,-475.913
1.0,200.0,40.285,-400.226,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-400.2261824,1639.27309014,1639.27309014,3.50449e-18,0.2,,500.0,-400.2261824,-400.2261824,-496.75
0.42034,189.489964909,42.0306,-396.323,0.00211103,0.005,1.716,189.399401573,0.0086181,1.05546,100,200,0.99558,1,-400.457741676,1803.7160997,1803.7160997,1.40627e-06,0.2,0.0557547,500.0,-400.457741676,-400.457741676,-475.228
1.0,200.0,38.628,-398.162,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-398.161947654,1507.1912559,1507.1912559,3.50449e-18,0.2,,500.0,-398.161947654,-398.161947654,-508.766
0.548703,196.67316335,35.7834,-397.236,0.00270899,0.005,1.52596,196.728531143,0.00753376,1.01692,100,200,1.01275,1,-399.026430472,1180.84746024,1180.84746024,4.17822e-07,0.2,0.0171416,500.0,-399.026430472,-399.026430472,-476.104
1.0,200.0,39.6556,-398.418,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-398.417612243,1588.45374159,1588.45374159,3.50449e-18,0.2,,500.0,-398.417612243,-398.417612243,-505.007
0.522472,191.140674854,39.0739,-393.742,0.00260672,0.005,2.19492,188.786170292,0.0109509,1.04635,100,200,1.00216,1,-396.092687218,1480.06346949,1480.06346949,1.49245e-06,0.2,0.0599567,500.0,-396.092687218,-396.092687218,-470.839
1.0,200.0,41.2324,-393.244,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-393.243890014,1717.28440112,1717.28440112,3.50449e-18,0.2,,500.0,-393.243890014,-393.243890014,-505.827
0.442162,193.085272342,43.8224,-393.658,0.00221807,0.005,1.40435,192.539021712,0.00704481,1.03581,100,200,0.996726,1,-399.8622805,2084.34347652,2084.34347652,9.73629e-07,0.2,0.0386906,500.0,-399.8622805,-399.8622805,-474.679
1.0,200.0,33.5093,-392.039,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-392.039304357,1134.21682236,1134.21682236,3.50449e-18,0.2,,500.0,-392.039304357,-392.039304357,-487.578
0.485431,194.738856895,37.0536,-391.256,0.00241712,0.005,1.60659,194.053891966,0.00799975,1.02702,100,200,1.00415,1,-394.423752137,1435.87148376,1435.87148376,7.69884e-07,0.2,0.0310517,500.0,-394.423752137,-394.423752137,-462.651
1.0,200.0,38.7829,-397.707,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-397.706686965,1519.30776226,1519.30776226,3.50449e-18,0.2,,500.0,-397.706686965,-397.706686965,-494.59
0.396281,191.117899441,37.7477,-392.364,0.00197979,0.005,1.79138,190.313717441,0.0089496,1.04647,100,200,1.00082,1,-393.350496326,1407.36089599,1407.36089599,1.2788e-06,0.2,0.0512353,500.0,-393.350496326,-393.350496326,-465.93
1.0,200.0,37.5223,-395.936,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-395.936274447,1422.14648096,1422.14648096,3.50449e-18,0.2,,500.0,-395.936274447,-395.936274447,-500.733
0.692572,197.344952348,38.3472,-397.311,0.00344286,0.005,1.51495,197.304772053,0.00753098,1.01345,100,200,1.00581,1,-400.64247627,1512.31466976,1512.31466976,3.43224e-07,0.2,0.0138889,500.0,-400.64247627,-400.64247627,-471.911
1.0,200.0,38.6582,-393.706,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-393.705941419,1509.54842568,1509.54842568,3.50449e-18,0.2,,500.0,-393.705941419,-393.705941419,-495.114
0.520017,195.329044928,38.497,-394.682,0.00260414,0.005,1.65566,194.185937525,0.00829123,1.02391,100,200,0.998442,1,-399.555386837,1617.29182931,1617.29182931,7.52277e-07,0.2,0.0299974,500.0,-399.555386837,-399.555386837,-476.123
1.0,200.0,42.0847,-395.823,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-395.823055892,1789.00872408,1789.00872408,3.50449e-18,0.2,,500.0,-395.823055892,-395.823055892,-506.662
0.569509,196.765589253,39.0351,-392.444,0.00285263,0.005,1.26084,196.538239747,0.00631545,1.01644,100,200,0.998218,1,-391.478264862,1338.32180752,1338.32180752,4.42556e-07,0.2,0.0176392,500.0,-391.478264862,-391.478264862,-471.46
1.0,200.0,37.6251,-391.311,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-391.310670773,1429.94844558,1429.94844558,3.50449e-18,0.2,,500.0,-391.310670773,-391.310670773,-487.414
0.416933,194.803819857,39.2183,-391.671,0.00208488,0.005,1.51433,194.770222883,0.00757241,1.02667,100,200,0.999897,1,-396.01741672,1655.35676753,1655.35676753,6.7464e-07,0.2,0.0269801,500.0,-396.01741672,-396.01741672,-467.046
1.0,200.0,39.17,-392.405,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-392.405163599,1549.78542617,1549.78542617,3.50449e-18,0.2,,500.0,-392.405163599,-392.405163599,-498.382
