ESSRenyi,eRenyi2,AvgEpLen,VarDiscRet,BatchSize,MinVanillaIw,VanillaAvgRet,J,VarNormIw,MinNormIw,MaxNormIw,AvgRet,Bound,VarRet,AvgDiscRet,AvgVanillaIw,VarJ,VarVanillaIw,AvgNormIw,MaxVanillaIw,ESSClassic
100.0,1.0,12.69,3522.127760296622,100,1.0,116.8100945415416,4.7683716e-07,3.5044917e-18,0.01,0.01,-1.7053025658242404e-14,-4.991305,3522.127760296622,-1.7053025658242404e-14,1.0,59.050034,,0.009999998,1.0,100.0
100.0,1.0,14.06,4233.545000001363,100,1.0,130.5075706064595,-9.536743e-07,3.5044917e-18,0.01,0.01,5.4001247917767615e-15,-5.47222,4233.545000001363,5.4001247917767615e-15,1.0,64.73955,,0.009999998,1.0,100.0
100.0,1.0,13.74,4970.103277550796,100,1.0,127.31114474802592,4.7683716e-07,3.5044917e-18,0.01,0.01,-1.0516032489249483e-14,-5.929175,4970.103277550796,-1.0516032489249483e-14,1.0,70.14558,,0.009999998,1.0,100.0
100.0,1.0,13.23,3468.030035088282,100,1.0,122.20797867945568,-5.9604645e-07,3.5044917e-18,0.01,0.01,6.252776074688882e-15,-4.9528246,3468.030035088282,6.252776074688882e-15,1.0,58.594788,,0.009999998,1.0,100.0
100.0,1.0,12.9,2784.451759367672,100,1.0,118.9109581446721,-5.9604645e-08,3.5044917e-18,0.01,0.01,8.810729923425242e-15,-4.4379396,2784.451759367672,8.810729923425242e-15,1.0,52.503403,,0.009999998,1.0,100.0
100.0,1.0,13.79,4232.374257125631,100,1.0,127.80835443650435,,3.5044917e-18,0.01,0.01,-2.0179413695586844e-14,-5.471464,4232.374257125631,-2.0179413695586844e-14,1.0,64.7306,,0.009999998,1.0,100.0
100.0,1.0,14.2,4486.148897757942,100,1.0,131.91105596741136,-2.8312206e-07,3.5044917e-18,0.01,0.01,-7.247535904753022e-15,-5.6331124,4486.148897757942,-7.247535904753022e-15,1.0,66.64298,,0.009999998,1.0,100.0
99.9992370663676,1.0000076,13.09,3325.080248669577,100,0.99997663,120.8111032671246,0.00012552738,8.320969e-15,0.009999759,0.010000321,2.0747847884194925e-14,-4.849568,3325.080248669577,2.0747847884194925e-14,1.0000007,57.374454,8.3225656e-11,0.01,1.0000329,100.0
100.0,1.0,15.01,5309.853925688757,100,1.0,140.00863921172746,-5.662441e-07,3.5044917e-18,0.01,0.01,2.842170943040401e-15,-6.1284814,5309.853925688757,2.842170943040401e-15,1.0,72.50348,,0.009999998,1.0,100.0
100.0,1.0,13.75,2560.1390665130584,100,0.9999938,127.40855831162985,3.7789345e-05,1.4309892e-15,0.009999938,0.010000253,-3.552713678800501e-15,-4.255391,2560.1390665130584,-3.552713678800501e-15,1.0,50.344204,1.4303297e-11,0.01,1.0000253,100.0
99.9992370663676,1.0000076,13.03,3063.427179201073,100,0.998192,120.20844042601168,0.00518018,3.7845154e-11,0.009981966,0.010021436,-5.684341886080802e-15,-4.64979,3063.427179201073,-5.684341886080802e-15,0.9999954,55.07564,3.7845066e-07,0.009999998,1.002139,99.99998092642909
100.0,1.0,13.18,3166.015084969009,100,1.0,121.7101687252783,-1.4305115e-06,3.5044917e-18,0.01,0.01,1.4495071809506044e-14,-4.732254,3166.015084969009,1.4495071809506044e-14,1.0,55.98531,,0.009999998,1.0,100.0
100.0,1.0,13.18,4379.9769449150745,100,1.0,121.70958052503947,-5.9604645e-08,3.5044917e-18,0.01,0.01,9.521272659185343e-15,-5.5660543,4379.9769449150745,9.521272659185343e-15,1.0,65.849655,,0.009999998,1.0,100.0
100.0,1.0,13.36,2467.7102800151597,100,1.0,123.50752194050867,4.172325e-07,3.5044917e-18,0.01,0.01,6.1106675275368615e-15,-4.177905,2467.7102800151597,6.1106675275368615e-15,1.0,49.427048,,0.009999998,1.0,100.0
100.0,1.0,12.88,2965.9498575708785,100,1.0,118.70877462176468,-1.7881393e-07,3.5044917e-18,0.01,0.01,-3.126388037344441e-15,-4.580295,2965.9498575708785,-3.126388037344441e-15,1.0,54.187546,,0.009999998,1.0,100.0
100.0,1.0,13.54,4034.888258646846,100,1.0,125.30854520712299,9.536743e-07,3.5044917e-18,0.01,0.01,-6.536993168992922e-15,-5.3422885,4034.888258646846,-6.536993168992922e-15,1.0,63.20237,,0.009999998,1.0,100.0
100.0,1.0,14.04,4005.5959162807994,100,1.0,130.31074459115516,-7.1525574e-07,3.5044917e-18,0.01,0.01,-2.3590018827235325e-14,-5.3228602,4005.5959162807994,-2.3590018827235325e-14,1.0,62.972534,,0.009999998,1.0,100.0
100.0,1.0,14.71,3703.376780689585,100,1.0,137.00884096489585,6.556511e-07,3.5044917e-18,0.01,0.01,-8.668621376273222e-15,-5.1181207,3703.376780689585,-8.668621376273222e-15,1.0,60.55033,,0.009999998,1.0,100.0
100.0,1.0,13.26,4956.28142457123,100,1.0,122.50808911261551,-2.3841858e-07,3.5044917e-18,0.01,0.01,-7.531752999057062e-15,-5.920924,4956.28142457123,-7.531752999057062e-15,1.0,70.04797,,0.009999998,1.0,100.0
100.0,1.0,12.58,3375.885893346626,100,1.0,115.70818341612221,,3.5044917e-18,0.01,0.01,1.1084466677857563e-14,-4.8865843,3375.885893346626,1.1084466677857563e-14,1.0,57.811134,,0.009999998,1.0,100.0
100.0,1.0,14.06,5053.8557325044885,100,1.0,130.5088385961545,-6.4074993e-07,3.5044917e-18,0.01,0.01,9.663381206337363e-15,-5.978923,5053.8557325044885,9.663381206337363e-15,1.0,70.73413,,0.009999998,1.0,100.0
100.0,1.0,13.42,4116.810845165218,100,1.0,124.11046552831056,1.1920929e-07,3.5044917e-18,0.01,0.01,2.0179413695586844e-14,-5.396249,4116.810845165218,2.0179413695586844e-14,1.0,63.840763,,0.009999998,1.0,100.0
100.0,1.0,12.17,2621.9710292173886,100,1.0,111.60973883798366,-3.5762787e-07,3.5044917e-18,0.01,0.01,-1.5631940186722204e-15,-4.30651,2621.9710292173886,-1.5631940186722204e-15,1.0,50.948517,,0.009999998,1.0,100.0
100.0,1.0,14.0,3839.895533324314,100,1.0,129.91018859413597,-5.9604645e-08,3.5044917e-18,0.01,0.01,2.0605739337042905e-14,-5.211604,3839.895533324314,2.0605739337042905e-14,1.0,61.656273,,0.009999998,1.0,100.0
100.0,1.0,12.44,2206.5553854686796,100,1.0,114.30912491845787,1.1920929e-07,3.5044917e-18,0.01,0.01,-2.4726887204451486e-14,-3.950654,2206.5553854686796,-2.4726887204451486e-14,1.0,46.738525,,0.009999998,1.0,100.0
100.0,1.0,13.22,2908.101987926612,100,1.0,122.10876753017683,3.5762787e-07,3.5044917e-18,0.01,0.01,1.6200374375330283e-14,-4.5354085,2908.101987926612,1.6200374375330283e-14,1.0,53.65651,,0.009999998,1.0,100.0
100.0,1.0,13.97,4359.783625577736,100,1.0,129.6084070838314,7.748604e-07,3.5044917e-18,0.01,0.01,-1.2079226507921703e-14,-5.553208,4359.783625577736,-1.2079226507921703e-14,1.0,65.697685,,0.009999998,1.0,100.0
100.0,1.0,13.48,4456.830468477967,100,1.0,124.7095663329858,2.3841858e-07,3.5044917e-18,0.01,0.01,2.6290081223123708e-14,-5.614675,4456.830468477967,2.6290081223123708e-14,1.0,66.42486,,0.009999998,1.0,100.0
100.0,1.0,14.17,4791.037464323818,100,1.0,131.61016263300186,-1.1920929e-07,3.5044917e-18,0.01,0.01,-1.0373923942097462e-14,-5.8213854,4791.037464323818,-1.0373923942097462e-14,1.0,68.87036,,0.009999998,1.0,100.0
100.0,1.0,13.08,5077.251784857532,100,1.0,120.70963008791921,1.4305115e-06,3.5044917e-18,0.01,0.01,-1.1226575225009583e-14,-5.992746,5077.251784857532,-1.1226575225009583e-14,1.0,70.89767,,0.009999998,1.0,100.0
100.0,1.0,12.39,3308.384589174861,100,1.0,113.8084095544047,5.364418e-07,3.5044917e-18,0.01,0.01,-5.684341886080802e-15,-4.8374844,3308.384589174861,-5.684341886080802e-15,1.0,57.23024,,0.009999998,1.0,100.0
100.0,1.0,12.79,2210.571518975239,100,1.0,117.80967221604001,-1.1920929e-07,3.5044917e-18,0.01,0.01,2.8137492336099967e-14,-3.954247,2210.571518975239,2.8137492336099967e-14,1.0,46.78104,,0.009999998,1.0,100.0
100.0,1.0,13.11,2924.6160565876376,100,1.0,121.00913457239636,-5.9604645e-08,3.5044917e-18,0.01,0.01,8.242295734817162e-15,-4.548267,2924.6160565876376,8.242295734817162e-15,1.0,53.80864,,0.009999998,1.0,100.0
100.0,1.0,13.14,3870.470652458752,100,1.0,121.30953652948821,-2.3841858e-07,3.5044917e-18,0.01,0.01,-2.7853275241795927e-14,-5.23231,3870.470652458752,-2.7853275241795927e-14,1.0,61.90126,,0.009999998,1.0,100.0
100.0,1.0,13.82,3834.7786503061493,100,1.0,128.11156418493812,,3.5044917e-18,0.01,0.01,-1.7621459846850484e-14,-5.208128,3834.7786503061493,-1.7621459846850484e-14,1.0,61.61518,,0.009999998,1.0,100.0
100.0,1.0,13.41,3294.942528760121,100,1.0,124.00822099304294,7.1525574e-07,3.5044917e-18,0.01,0.01,-1.1652900866465642e-14,-4.8276463,3294.942528760121,-1.1652900866465642e-14,1.0,57.11386,,0.009999998,1.0,100.0
100.0,1.0,14.47,5586.090458548249,100,1.0,134.60819740610512,-4.7683716e-07,3.5044917e-18,0.01,0.01,1.9468870959826747e-14,-6.285871,5586.090458548249,1.9468870959826747e-14,1.0,74.36551,,0.009999998,1.0,100.0
100.0,1.0,13.33,3444.324027778282,100,1.0,123.20817622795894,2.9802322e-07,3.5044917e-18,0.01,0.01,-1.9326762412674726e-14,-4.9358687,3444.324027778282,-1.9326762412674726e-14,1.0,58.394184,,0.009999998,1.0,100.0
100.0,1.0,13.85,6032.01154669701,100,1.0,128.4104722729508,-7.1525574e-07,3.5044917e-18,0.01,0.01,1.2505552149377763e-14,-6.5319467,6032.01154669701,1.2505552149377763e-14,1.0,77.27672,,0.009999998,1.0,100.0
100.0,1.0,12.01,3113.6855908473585,100,1.0,110.00887626265393,2.3841858e-07,3.5044917e-18,0.01,0.01,-5.968558980384841e-15,-4.692982,3113.6855908473585,-5.968558980384841e-15,1.0,55.520706,,0.009999998,1.0,100.0
100.0,1.0,13.94,3336.840024861631,100,1.0,129.3094595985844,-2.3841858e-07,3.5044917e-18,0.01,0.01,-1.0942358130705543e-14,-4.858243,3336.840024861631,-1.0942358130705543e-14,1.0,57.475834,,0.009999998,1.0,100.0
100.0,1.0,13.2,3124.8475935549677,100,1.0,121.91058417555665,7.1525574e-07,3.5044917e-18,0.01,0.01,-1.3073986337985844e-14,-4.701386,3124.8475935549677,-1.3073986337985844e-14,1.0,55.62013,,0.009999998,1.0,100.0
100.0,1.0,14.19,5493.695043867501,100,1.0,131.80970378657676,,3.5044917e-18,0.01,0.01,2.842170943040401e-14,-6.2336698,5493.695043867501,2.842170943040401e-14,1.0,73.74793,,0.009999998,1.0,100.0
100.0,1.0,13.28,4508.551705978643,100,1.0,122.71024376622994,-7.1525574e-07,3.5044917e-18,0.01,0.01,1.0658141036401502e-15,-5.6471596,4508.551705978643,1.0658141036401502e-15,1.0,66.80917,,0.009999998,1.0,100.0
100.0,1.0,13.9,5107.438276026503,100,1.0,128.90859281262578,1.2516975e-06,3.5044917e-18,0.01,0.01,2.415845301584341e-15,-6.010535,5107.438276026503,2.415845301584341e-15,1.0,71.108116,,0.009999998,1.0,100.0
100.0,1.0,14.81,3786.9698816538457,100,1.0,138.00876932368067,,3.5044917e-18,0.01,0.01,-1.4495071809506044e-14,-5.175561,3786.9698816538457,-1.4495071809506044e-14,1.0,61.229897,,0.009999998,1.0,100.0
100.0,1.0,11.63,2312.0630099555924,100,1.0,106.21088119675595,-2.682209e-07,3.5044917e-18,0.01,0.01,-1.6342482922482303e-14,-4.0440016,2312.0630099555924,-1.6342482922482303e-14,1.0,47.84289,,0.009999998,1.0,100.0
100.0,1.0,12.87,3386.8532189808416,100,1.0,118.61064543692281,2.9802322e-07,3.5044917e-18,0.01,0.01,5.684341886080802e-15,-4.894515,3386.8532189808416,5.684341886080802e-15,1.0,57.90496,,0.009999998,1.0,100.0
100.0,1.0,13.34,4712.877036560976,100,1.0,123.31168647734525,3.5762787e-07,3.5044917e-18,0.01,0.01,1.2647660696529783e-14,-5.773705,4712.877036560976,1.2647660696529783e-14,1.0,68.30628,,0.009999998,1.0,100.0
100.0,1.0,13.11,2122.810981727315,100,1.0,121.00885875970963,-2.9802322e-08,3.5044917e-18,0.01,0.01,-7.673861546209083e-15,-3.8749597,2122.810981727315,-7.673861546209083e-15,1.0,45.843025,,0.009999998,1.0,100.0
100.0,1.0,13.97,3548.1033956346755,100,1.0,129.60599001426462,-2.9802322e-08,3.5044917e-18,0.01,0.01,-9.237055564881303e-15,-5.0096755,3548.1033956346755,-9.237055564881303e-15,1.0,59.267376,,0.009999998,1.0,100.0
100.0,1.0,13.51,4241.044987838161,100,1.0,125.00963023252444,1.1920929e-07,3.5044917e-18,0.01,0.01,-2.415845301584341e-15,-5.4770665,4241.044987838161,-2.415845301584341e-15,1.0,64.796875,,0.009999998,1.0,100.0
100.0,1.0,13.06,3926.379461956145,100,1.0,120.51084623778809,9.536743e-07,3.5044917e-18,0.01,0.01,-3.5953462429461067e-14,-5.2699647,3926.379461956145,-3.5953462429461067e-14,1.0,62.346737,,0.009999998,1.0,100.0
100.0,1.0,12.92,2781.0062609623574,100,1.0,119.10979558734634,2.3841858e-07,3.5044917e-18,0.01,0.01,1.9468870959826747e-14,-4.4351926,2781.0062609623574,1.9468870959826747e-14,1.0,52.470905,,0.009999998,1.0,100.0
100.0,1.0,12.9,3376.2303016130204,100,1.0,118.91048756382122,1.1920929e-07,3.5044917e-18,0.01,0.01,2.8848035071860065e-14,-4.886834,3376.2303016130204,2.8848035071860065e-14,1.0,57.814075,,0.009999998,1.0,100.0
100.0,1.0,13.51,4131.8467992243395,100,1.0,125.00993907608967,9.536743e-07,3.5044917e-18,0.01,0.01,-3.694822225952521e-15,-5.406094,4131.8467992243395,-3.694822225952521e-15,1.0,63.95724,,0.009999998,1.0,100.0
100.0,1.0,12.25,2214.642001198513,100,1.0,112.40887236882976,2.2351742e-07,3.5044917e-18,0.01,0.01,-2.5579538487363606e-15,-3.9578867,2214.642001198513,-2.5579538487363606e-15,1.0,46.82409,,0.009999998,1.0,100.0
100.0,1.0,12.64,2707.851224583835,100,1.0,116.30987144174782,2.9802322e-07,3.5044917e-18,0.01,0.01,8.952838470577262e-15,-4.376469,2707.851224583835,8.952838470577262e-15,1.0,51.77618,,0.009999998,1.0,100.0
100.0,1.0,14.32,4473.958315508931,100,1.0,133.10994843463925,-2.3841858e-07,3.5044917e-18,0.01,0.01,1.4921397450962105e-14,-5.6254525,4473.958315508931,1.4921397450962105e-14,1.0,66.552376,,0.009999998,1.0,100.0
100.0,1.0,12.89,3520.8478658166327,100,1.0,118.81098176118283,-3.5762787e-07,3.5044917e-18,0.01,0.01,-2.5863755581667648e-14,-4.990398,3520.8478658166327,-2.5863755581667648e-14,1.0,59.039303,,0.009999998,1.0,100.0
100.0,1.0,14.36,6374.058746641001,100,1.0,133.50944521920962,5.9604645e-08,3.5044917e-18,0.01,0.01,3.154809746774845e-14,-6.7145915,6374.058746641001,3.154809746774845e-14,1.0,79.43751,,0.009999998,1.0,100.0
100.0,1.0,14.39,4153.0949987344975,100,1.0,133.80978654192282,3.5762787e-07,3.5044917e-18,0.01,0.01,-1.8474111129762605e-14,-5.4199767,4153.0949987344975,-1.8474111129762605e-14,1.0,64.121475,,0.009999998,1.0,100.0
100.0,1.0,12.78,2758.544037036018,100,1.0,117.70933427298252,3.5762787e-07,3.5044917e-18,0.01,0.01,3.694822225952521e-15,-4.417245,2758.544037036018,3.694822225952521e-15,1.0,52.25857,,0.009999998,1.0,100.0
100.0,1.0,13.54,3178.3761568536993,100,1.0,125.30867481459127,-1.4901161e-07,3.5044917e-18,0.01,0.01,1.8332002582610585e-14,-4.7414823,3178.3761568536993,1.8332002582610585e-14,1.0,56.094494,,0.009999998,1.0,100.0
100.0,1.0,14.02,3306.8846915705503,100,1.0,130.1094143229616,1.7881393e-07,3.5044917e-18,0.01,0.01,1.3500311979441903e-14,-4.8363867,3306.8846915705503,1.3500311979441903e-14,1.0,57.21727,,0.009999998,1.0,100.0
100.0,1.0,13.65,3659.0298716175043,100,1.0,126.40834979596383,9.536743e-07,3.5044917e-18,0.01,0.01,-1.4352963262354024e-14,-5.0873837,3659.0298716175043,-1.4352963262354024e-14,1.0,60.186707,,0.009999998,1.0,100.0
100.0,1.0,13.26,3824.941003815106,100,1.0,122.50962197521473,2.3841858e-07,3.5044917e-18,0.01,0.01,-6.963318810448982e-15,-5.201443,3824.941003815106,-6.963318810448982e-15,1.0,61.5361,,0.009999998,1.0,100.0
100.0,1.0,13.89,4332.73534750698,100,1.0,128.81035281334167,-7.1525574e-07,3.5044917e-18,0.01,0.01,1.7621459846850484e-14,-5.5359564,4332.73534750698,1.7621459846850484e-14,1.0,65.493576,,0.009999998,1.0,100.0
100.0,1.0,11.31,1439.546502735703,100,1.0,103.00855100974499,1.1920929e-07,3.5044917e-18,0.01,0.01,-1.5489831639570185e-14,-3.190982,1439.546502735703,-1.5489831639570185e-14,1.0,37.751175,,0.009999998,1.0,100.0
100.0,1.0,13.06,4275.922235973477,100,1.0,120.50907360623552,-2.3841858e-07,3.5044917e-18,0.01,0.01,7.247535904753022e-15,-5.4995418,4275.922235973477,7.247535904753022e-15,1.0,65.06276,,0.009999998,1.0,100.0
100.0,1.0,12.86,3437.93316329229,100,1.0,118.5102085619263,1.1920929e-07,3.5044917e-18,0.01,0.01,-2.2737367544323206e-15,-4.931287,3437.93316329229,-2.2737367544323206e-15,1.0,58.339985,,0.009999998,1.0,100.0
100.0,1.0,12.12,2258.9105533925353,100,1.0,111.11064821358181,-8.940697e-08,3.5044917e-18,0.01,0.01,-3.2116531656356525e-14,-3.9972475,2258.9105533925353,-3.2116531656356525e-14,1.0,47.28976,,0.009999998,1.0,100.0
