VanillaAvgRet,AvgVanillaIw,IterType,J,MinNormIw,ESSClassic,Delta,VarRet,MaxVanillaIw,AvgDiscRet,VarVanillaIw,Bound,MinVanillaIw,VarJ,MaxNormIw,AvgRet,eRenyi2,EpsThisIter,VarNormIw,BatchSize,AvgNormIw,ESSRenyi,AvgEpLen,VarDiscRet
4970.5090063149,1.0,2,4990.1147,0.0033333334,299.999969473632,0.55,86455.09750896976,1.0,4970.5090063149,,4728.998,1.0,169.47678,0.0033333334,4970.5090063149,1.0,100,5.4391416e-20,500,0.0033333336,500.0,497.07,86455.09750896976
4999.92157571727,1.0,2,4992.5664,0.0025,400.0,0.55,0.00535533524360875,1.0,4999.92157571727,,4766.433,1.0,146.83261,0.0025,4999.92157571727,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.00535533524360875
4999.921501188805,0.99490464,1,4998.2207,0.0005776972,493.13429571214715,0.55,0.007240653785195805,1.1152369,4999.921501188805,0.013808715,4794.6855,0.28737682,37.99898,0.002241897,4999.921501188805,1.0126481,100,5.580207e-08,500,0.002,493.75493542567915,500.0,0.007240653785195805
4999.914639353131,1.0,2,4999.915,0.01,100.0,0.55,0.022667684005789522,1.0,4999.914639353131,,4547.648,1.0,0.14980046,0.01,4999.914639353131,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.022667684005789522
4999.922391178268,1.0,2,4999.918,0.005,200.00000010221265,0.55,0.006729088341867422,1.0,4999.922391178268,,4680.1167,1.0,0.120686255,0.005,4999.922391178268,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.006729088341867422
4999.92633972205,1.0,2,4999.9214,0.0033333334,299.999969473632,0.55,0.006993198841283912,1.0,4999.92633972205,,4738.8047,1.0,0.10969633,0.0033333334,4999.92633972205,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.006993198841283912
4971.998845418245,1.0,2,4992.9404,0.0025,400.0,0.55,77930.80019877206,1.0,4971.998845418245,,4766.807,1.0,139.40613,0.0025,4971.998845418245,1.0,100,5.434597e-20,500,0.0024999997,500.0,497.22,77930.80019877206
4999.930472140421,0.9999115,1,4998.0513,0.0005530359,493.63245767740165,0.55,0.005453159197078315,1.129811,4999.930472140421,0.0129228765,4794.6206,0.27649346,41.935143,0.002259822,4999.930472140421,1.0116112,100,5.170066e-08,500,0.002,494.2610249104114,500.0,0.005453159197078315
4991.414268736833,1.0,2,4991.4146,0.01,100.0,0.55,7225.024154933543,1.0,4991.414268736833,,4539.1475,1.0,84.5741,0.01,4991.414268736833,1.0,100,3.5044917e-18,500,0.009999998,500.0,499.16,7225.024154933543
4999.903881175414,1.0,2,4995.659,0.005,200.00000010221265,0.55,0.006976538815589198,1.0,4999.903881175414,,4675.858,1.0,59.953403,0.005,4999.903881175414,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.006976538815589198
4999.907816785002,1.0,2,4997.075,0.0033333334,299.999969473632,0.55,0.01690225012087805,1.0,4999.907816785002,,4735.9585,1.0,48.992764,0.0033333334,4999.907816785002,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.01690225012087805
4999.926908231963,1.0,2,4997.788,0.0025,400.0,0.55,0.009056587938483808,1.0,4999.926908231963,,4771.655,1.0,42.446968,0.0025,4999.926908231963,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.009056587938483808
4999.9227897689425,0.9979877,1,4998.7173,0.0014090386,498.71159497811783,0.55,0.006239169058654458,1.0625163,4999.9227897689425,0.0025782639,4796.2285,0.7031016,26.770319,0.0021293175,4999.9227897689425,1.0022655,100,1.0354687e-08,500,0.0019999999,498.8698336697745,500.0,0.006239169058654458
4999.918323625679,1.0,2,4999.9185,0.01,100.0,0.55,0.007487835190016557,1.0,4999.918323625679,,4547.6514,1.0,0.08609384,0.01,4999.918323625679,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.007487835190016557
4999.901441705755,1.0,2,4999.91,0.005,200.00000010221265,0.55,0.02900849519103385,1.0,4999.901441705755,,4680.109,1.0,0.13466333,0.005,4999.901441705755,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.02900849519103385
4999.919878857611,1.0,2,4999.9136,0.0033333334,299.999969473632,0.55,0.007673214540815762,1.0,4999.919878857611,,4738.797,1.0,0.121010415,0.0033333334,4999.919878857611,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.007673214540815762
4999.91812339009,1.0,2,4999.915,0.0025,400.0,0.55,0.006633329772985729,1.0,4999.91812339009,,4773.7817,1.0,0.11237918,0.0025,4999.91812339009,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.006633329772985729
4999.933183395452,1.0,1,4999.9185,0.002,500.00000664260017,0.55,0.006210793323184874,1.0,4999.933183395452,,4797.6587,1.0,0.106722295,0.002,4999.933183395452,1.0,100,5.431875e-20,500,0.0020000003,500.0,500.0,0.006210793323184874
4999.914964133105,1.0,2,4999.9155,0.01,100.0,0.55,0.006110008255161159,1.0,4999.914964133105,,4547.6484,1.0,0.07778528,0.01,4999.914964133105,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.006110008255161159
4999.911444680592,1.0,2,4999.913,0.005,200.00000010221265,0.55,0.008196129793653585,1.0,4999.911444680592,,4680.112,1.0,0.08416313,0.005,4999.911444680592,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.008196129793653585
4999.926199191924,1.0,2,4999.9175,0.0033333334,299.999969473632,0.55,0.006677992135594328,1.0,4999.926199191924,,4738.801,1.0,0.083449624,0.0033333334,4999.926199191924,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.006677992135594328
4984.517511963456,1.0,2,4996.068,0.0025,400.0,0.55,23716.20786065698,1.0,4984.517511963456,,4769.9346,1.0,76.90405,0.0025,4984.517511963456,1.0,100,5.434597e-20,500,0.0024999997,500.0,498.47,23716.20786065698
4999.940432029681,0.99581116,1,4998.071,0.0012030366,497.3024104834539,0.55,0.005622665587427117,1.1080531,4999.940432029681,0.0053898157,4795.316,0.59899867,41.419334,0.0022254281,4999.940432029681,1.004902,100,2.1741021e-08,500,0.002,497.5609536202172,500.0,0.005622665587427117
4999.931155965805,1.0,2,4999.931,0.01,100.0,0.55,0.007183661245044543,1.0,4999.931155965805,,4547.664,1.0,0.084351175,0.01,4999.931155965805,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.007183661245044543
4999.914856389378,1.0,2,4999.923,0.005,200.00000010221265,0.55,0.010779316288862396,1.0,4999.914856389378,,4680.1216,1.0,0.09467406,0.005,4999.914856389378,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.010779316288862396
4999.9063678292705,1.0,2,4999.9175,0.0033333334,299.999969473632,0.55,0.01118709516605719,1.0,4999.9063678292705,,4738.801,1.0,0.0986289,0.0033333334,4999.9063678292705,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.01118709516605719
4999.921295518937,1.0,2,4999.9185,0.0025,400.0,0.55,0.007534222902109905,1.0,4999.921295518937,,4773.785,1.0,0.09572313,0.0025,4999.921295518937,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.007534222902109905
4999.9038990984,0.999961,1,4999.916,0.0019937074,499.9997310150679,0.55,0.010563102144597164,1.0011431,4999.9038990984,5.6108115e-07,4797.6562,0.9968148,0.09715687,0.0020023643,4999.9038990984,1.0000004,100,2.2445119e-12,500,0.0020000003,499.9998211861296,500.0,0.010563102144597164
4999.9347939567615,1.0,2,4999.9346,0.01,100.0,0.55,0.004748676087228551,1.0,4999.9347939567615,,4547.6675,1.0,0.068550184,0.01,4999.9347939567615,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.004748676087228551
4999.92548819796,1.0,2,4999.9297,0.005,200.00000010221265,0.55,0.004442358936309485,1.0,4999.92548819796,,4680.1284,1.0,0.06760114,0.005,4999.92548819796,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.004442358936309485
4999.909131117672,1.0,2,4999.9233,0.0033333334,299.999969473632,0.55,0.007517858441485112,1.0,4999.909131117672,,4738.8066,1.0,0.07500154,0.0033333334,4999.909131117672,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.007517858441485112
4999.909191008157,1.0,2,4999.92,0.0025,400.0,0.55,0.009106762310316728,1.0,4999.909191008157,,4773.7866,1.0,0.08068321,0.0025,4999.909191008157,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.009106762310316728
4999.905972433879,1.0,1,4999.918,0.002,500.00000664260017,0.55,0.12229280153021133,1.0,4999.905972433879,,4797.658,1.0,0.17162523,0.002,4999.905972433879,1.0,100,5.431875e-20,500,0.0020000003,500.0,500.0,0.12229280153021133
4999.909296355306,1.0,2,4999.9097,0.01,100.0,0.55,0.007452208387604986,1.0,4999.909296355306,,4547.6426,1.0,0.085906506,0.01,4999.909296355306,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.007452208387604986
4999.9144685331285,1.0,2,4999.912,0.005,200.00000010221265,0.55,0.00901776863830741,1.0,4999.9144685331285,,4680.111,1.0,0.09033861,0.005,4999.9144685331285,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.00901776863830741
4999.930339725762,1.0,2,4999.918,0.0033333334,299.999969473632,0.55,0.004653270544991334,1.0,4999.930339725762,,4738.8013,1.0,0.08397793,0.0033333334,4999.930339725762,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.004653270544991334
4999.924368132907,1.0,2,4999.92,0.0025,400.0,0.55,0.005897396000558274,1.0,4999.924368132907,,4773.7866,1.0,0.08219987,0.0025,4999.924368132907,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.005897396000558274
4999.9236788702265,0.9999989,1,4999.921,0.0019940704,499.9998463011181,0.55,0.007247495599680898,1.0011348,4999.9236788702265,3.3697182e-07,4797.661,0.9970341,0.08268237,0.0020022716,4999.9236788702265,1.0000002,100,1.3478726e-12,500,0.0019999999,499.99988079073887,500.0,0.007247495599680898
4999.921205059865,1.0,2,4999.921,0.01,100.0,0.55,0.015858073845324103,1.0,4999.921205059865,,4547.654,1.0,0.12530695,0.01,4999.921205059865,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.015858073845324103
4999.926018288216,1.0,2,4999.9233,0.005,200.00000010221265,0.55,0.005640552504932529,1.0,4999.926018288216,,4680.122,1.0,0.10320346,0.005,4999.926018288216,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.005640552504932529
4999.910195061685,1.0,2,4999.919,0.0033333334,299.999969473632,0.55,0.009139780200789198,1.0,4999.910195061685,,4738.8022,1.0,0.10077993,0.0033333334,4999.910195061685,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.009139780200789198
4999.906402595174,1.0,2,4999.916,0.0025,400.0,0.55,0.009070211300567215,1.0,4999.906402595174,,4773.7827,1.0,0.09946317,0.0025,4999.906402595174,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.009070211300567215
4999.936666869122,1.0000266,1,4999.921,0.0019954597,499.9999193157715,0.55,0.004259511151537664,1.0005125,4999.936666869122,1.7114957e-07,4797.661,0.99775636,0.093872555,0.0020009717,4999.936666869122,1.0000001,100,6.8455273e-13,500,0.002,499.99994039536233,500.0,0.004259511151537664
4999.91187155416,1.0,2,4999.9116,0.01,100.0,0.55,0.009528629949962428,1.0,4999.91187155416,,4547.6445,1.0,0.09709032,0.01,4999.91187155416,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.009528629949962428
4949.9259731763805,1.0,2,4974.919,0.005,200.00000010221265,0.55,249992.5299067528,1.0,4949.9259731763805,,4655.1177,1.0,352.66266,0.005,4949.9259731763805,1.0,100,2.179301e-19,500,0.0049999994,500.0,495.01,249992.5299067528
4999.916997115374,1.0,2,4983.2515,0.0033333334,299.999969473632,0.55,0.006807127479773584,1.0,4999.916997115374,,4722.135,1.0,288.18887,0.0033333334,4999.916997115374,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.006807127479773584
4999.928928241094,1.0,2,4987.421,0.0025,400.0,0.55,0.004310816780898917,1.0,4999.928928241094,,4761.2876,1.0,249.68335,0.0025,4999.928928241094,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.004310816780898917
4998.326340339989,1.0041482,1,4995.025,0.00092918973,489.95390190542025,0.55,256.01173905328454,1.3061651,4998.326340339989,0.020715974,4790.663,0.4665221,104.57537,0.0026015386,4998.326340339989,1.0208911,100,8.218068e-08,500,0.002,489.7682177010237,499.85,256.01173905328454
4999.922644121891,1.0,2,4999.9224,0.01,100.0,0.55,0.006408956297654512,1.0,4999.922644121891,,4547.6553,1.0,0.079664685,0.01,4999.922644121891,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.006408956297654512
4999.907034379277,1.0,2,4999.9146,0.005,200.00000010221265,0.55,0.007565390510960643,1.0,4999.907034379277,,4680.1133,1.0,0.08353312,0.005,4999.907034379277,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.007565390510960643
4999.912978964796,1.0,2,4999.9146,0.0033333334,299.999969473632,0.55,0.007482059765235856,1.0,4999.912978964796,,4738.798,1.0,0.08438559,0.0033333334,4999.912978964796,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.007482059765235856
4999.907184110658,1.0,2,4999.912,0.0025,400.0,0.55,0.015385517037820894,1.0,4999.907184110658,,4773.779,1.0,0.09570149,0.0025,4999.907184110658,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.015385517037820894
4999.930736611831,1.0,1,4999.9165,0.002,500.00000664260017,0.55,0.004510055884236564,1.0,4999.930736611831,,4797.6567,1.0,0.090956405,0.002,4999.930736611831,1.0,100,5.431875e-20,500,0.0020000003,500.0,500.0,0.004510055884236564
4999.914717907795,1.0,2,4999.9146,0.01,100.0,0.55,0.008414419172872159,1.0,4999.914717907795,,4547.6475,1.0,0.09126519,0.01,4999.914717907795,1.0,100,3.5044917e-18,500,0.009999998,500.0,500.0,0.008414419172872159
4999.93110815374,1.0,2,4999.923,0.005,200.00000010221265,0.55,0.005787217049766387,1.0,4999.93110815374,,4680.1216,1.0,0.08424346,0.005,4999.93110815374,1.0,100,2.179301e-19,500,0.0049999994,500.0,500.0,0.005787217049766387
4999.913943928937,1.0,2,4999.92,0.0033333334,299.999969473632,0.55,0.007760768531471202,1.0,4999.913943928937,,4738.803,1.0,0.085500516,0.0033333334,4999.913943928937,1.0,100,5.4391416e-20,500,0.0033333336,500.0,500.0,0.007760768531471202
4999.9125490611295,1.0,2,4999.918,0.0025,400.0,0.55,0.0065309568524777465,1.0,4999.9125490611295,,4773.7847,1.0,0.08431268,0.0025,4999.9125490611295,1.0,100,5.434597e-20,500,0.0024999997,500.0,500.0,0.0065309568524777465
4999.920416065405,1.0,1,4999.919,0.002,500.00000664260017,0.55,0.006969797525032884,1.0,4999.920416065405,,4797.659,1.0,0.08407694,0.002,4999.920416065405,1.0,100,5.431875e-20,500,0.0020000003,500.0,500.0,0.006969797525032884
