VarRet,VarJ,BatchSize,J,VarVanillaIw,MinNormIw,VarDiscRet,VarNormIw,AvgRet,AvgVanillaIw,MinVanillaIw,Bound,MaxNormIw,MaxVanillaIw,AvgDiscRet,ESSRenyi,eRenyi2,VanillaAvgRet,AvgEpLen,ESSClassic,AvgNormIw
5254838.902459086,181.76411,100,-64.81814,1.6612792,4.376294e-13,5254838.902459086,0.00022089796,-2533.0888874316115,0.8672123,3.795176e-11,-871.35803,0.045003165,3.9027297,-2533.0888874316115,36.07463485035358,2.7720308,-2533.0888874316115,200.0,31.378554309330333,0.009999999
101.58544299235794,8.6216545,100,-8.823888,0.12819897,0.0009214982,101.58544299235794,1.2139345e-05,-9.711760334440363,1.0276487,0.09469765,-14.000782,0.013378277,1.3748169,-9.711760334440363,88.20644026481465,1.1337041,-9.711760334440363,200.0,89.27140786038382,0.01
77.81159380420769,9.878902,100,-8.061479,0.82985604,0.002504532,77.81159380420769,6.298184e-05,-9.236976350685886,1.1478728,0.2874884,-11.024124,0.04611194,5.293064,-9.236976350685886,65.51959450778145,1.526261,-9.236976350685886,200.0,61.594550961045144,0.01
73737.78639666793,39.28793,100,-13.906249,0.059245437,0.0014010178,73737.78639666793,5.8382157e-06,-38.20317962156698,1.0073663,0.1411338,-248.58394,0.011885991,1.1973547,-38.20317962156698,95.32875239980808,1.0490015,-38.20317962156698,200.0,94.53597556571455,0.010000002
73.99876884642076,9.239974,100,-7.5641203,0.7321682,1.9277444e-09,73.99876884642076,0.00010499217,-9.627184032192737,0.8350778,1.6098166e-07,-11.433954,0.030136561,2.5166373,-9.627184032192737,54.00026856555993,1.8518426,-9.627184032192737,200.0,49.03348057360591,0.01
42.885631596751544,6.456931,100,-7.5524487,0.020031057,0.0087023815,42.885631596751544,2.099359e-06,-7.611283445879389,0.9768066,0.8500544,-9.448563,0.016383672,1.6003678,-7.611283445879389,96.67363316352137,1.0344082,-7.611283445879389,200.0,97.96394601367444,0.01
49.14930224183205,7.2118697,100,-8.250034,0.113516875,0.0022579879,49.14930224183205,1.0902303e-05,-8.433760396252099,1.0204015,0.23040542,-10.225984,0.015277233,1.558891,-8.433760396252099,89.80477121248423,1.1135266,-8.433760396252099,200.0,90.25819161898262,0.01
54.66735194506275,7.965953,100,-6.0454125,0.7694628,0.00015847693,54.66735194506275,7.469166e-05,-7.379840019971355,1.0149807,0.016085101,-8.9162855,0.040030554,4.0630236,-7.379840019971355,53.963598954206184,1.853101,-7.379840019971355,200.0,57.489521628906,0.01
41.59766057830913,6.931117,100,-6.3177404,0.3951657,5.613119e-06,41.59766057830913,3.7124544e-05,-6.838089806133651,1.0317134,0.000579113,-8.606228,0.017164063,1.7708395,-6.838089806133651,73.22731680268781,1.3656106,-6.838089806133651,200.0,73.12437295109187,0.01
48.446530026284,6.7635727,100,-6.964063,0.15698431,0.0070831645,48.446530026284,1.7316826e-05,-7.296260208856918,0.952125,0.6744058,-9.0808325,0.040071197,3.815279,-7.296260208856918,84.44900864673829,1.1841465,-7.296260208856918,200.0,85.36525890879392,0.010000002
43.52583463208108,7.2331886,100,-6.1724577,0.47748965,6.5452167e-07,43.52583463208108,4.7761594e-05,-7.222511059119369,0.9998678,6.544351e-05,-8.397179,0.019045906,1.9043388,-7.222511059119369,69.08021436701729,1.4475925,-7.222511059119369,200.0,67.89604576844937,0.01
41.717149975638414,6.3173723,100,-6.372069,0.03435671,0.008311486,41.717149975638414,3.438427e-06,-6.446425784860325,0.9995991,0.8308153,-8.312617,0.016453743,1.6447147,-6.446425784860325,96.34530004998383,1.0379333,-6.446425784860325,200.0,96.70802567601102,0.01
56.72387183795221,7.757824,100,-9.490766,0.064767584,0.0037616102,56.72387183795221,6.2812614e-06,-9.612023957444793,1.0154426,0.38196996,-11.539841,0.015318037,1.5554588,-9.612023957444793,93.82095968037869,1.0658599,-9.612023957444793,200.0,94.14561872583452,0.009999999
52.90112922918691,7.2135572,100,-8.5322075,0.06554625,0.0085596675,52.90112922918691,6.964176e-06,-8.845147478664446,0.97015035,0.83041644,-10.577013,0.027423177,2.6604605,-8.845147478664446,89.29305104950583,1.119908,-8.845147478664446,200.0,93.55014686532617,0.010000002
42.82986233860853,7.874739,100,-5.9098935,0.6575456,0.003949586,42.82986233860853,6.687711e-05,-6.7636943871380035,0.9915718,0.39162982,-8.167492,0.057351973,5.68686,-6.7636943871380035,61.16826119433676,1.6348348,-6.7636943871380035,200.0,60.165452686025674,0.01
48.352763653080906,6.7894607,100,-8.187771,0.045605082,0.00854347,48.352763653080906,4.5100774e-06,-8.353483622846191,1.0055753,0.8591103,-10.2437105,0.022080373,2.220348,-8.353483622846191,93.72435350469375,1.0669585,-8.353483622846191,200.0,95.72585491031982,0.010000002
51.02831802169385,7.6116076,100,-7.871229,0.3125929,3.576066e-05,51.02831802169385,2.6870433e-05,-8.623912359637938,1.0785797,0.0038570717,-10.12421,0.01550766,1.6726246,-8.623912359637938,76.75002394833417,1.3029312,-8.623912359637938,200.0,78.98787286063559,0.01
53.5699657295697,7.8098674,100,-7.600384,0.10975088,0.0077526155,53.5699657295697,1.21954245e-05,-8.034292912971395,0.94864905,0.73545116,-9.791069,0.02672553,2.535315,-8.034292912971395,82.37997632091059,1.2138872,-8.034292912971395,200.0,89.22718037752793,0.01
53.05536492014691,7.2553205,100,-8.915815,0.010097213,0.0091958605,53.05536492014691,1.0278749e-06,-8.966966539221824,0.99113,0.9114293,-10.904606,0.01449469,1.4366122,-8.966966539221824,97.9387649215029,1.0210462,-8.966966539221824,200.0,98.99266359466115,0.01
57.36057795190863,6.9149575,100,-1.8014507,11.143993,,57.36057795190863,0.0018969954,-8.94408444796819,0.7664561,,-9.483501,0.2720437,20.850956,-8.94408444796819,6.661027807537247,15.012698,-8.94408444796819,200.0,5.055546928002291,0.010000002
