IterType,MinNormIw,AvgVanillaIw,AvgNormIw,ESSRenyi,MinVanillaIw,Delta,eRenyi2,VarRet,ESSClassic,MaxVanillaIw,VarVanillaIw,EpsThisIter,AvgEpLen,J,VanillaAvgRet,VarDiscRet,AvgDiscRet,Bound,MaxNormIw,BatchSize,AvgRet,VarNormIw,VarJ
1,5.5116027e-07,0.8585077,0.01,49.63221102929082,4.7317535e-05,0.1,2.0148206,5156160.471291107,47.74138034652347,2.8106287,0.8149222,100,200.0,-344.57376,-2329.9978008527473,5156160.471291107,-2329.9978008527473,-2796.8157,0.032738537,100,-2329.9978008527473,0.00011056757,726.70306
1,0.00026603712,0.96497434,0.009999999,91.98237812039498,0.0256719,0.1,1.0871648,1136354.8522398348,90.20469623799688,1.286333,0.10213775,100,200.0,-95.35291,-351.2382529801417,1136354.8522398348,-351.2382529801417,-1879.6873,0.01333023,100,-351.2382529801417,1.0968689e-05,289.98032
1,0.0034371982,1.0068004,0.01,97.28686957882177,0.34605727,0.1,1.027888,175430.4084334196,97.29379938797278,1.1404887,0.028479181,100,200.0,-36.475155,-70.28014857900807,175430.4084334196,-70.28014857900807,-1028.7744,0.0113278525,100,-70.28014857900807,2.8095756e-06,187.69958
1,0.0011006829,0.9793197,0.01,90.64807269560892,0.10779204,0.1,1.1031674,124.07914934948978,89.58288098339578,1.3155565,0.11265147,100,200.0,-9.811817,-11.711615048487186,124.07914934948978,-11.711615048487186,-28.845057,0.013433372,100,-11.711615048487186,1.1745944e-05,9.135534
1,0.0035232285,0.9696961,0.01,96.16612927743752,0.3416461,0.1,1.0398672,83.8795640932692,95.81395134686298,1.1738552,0.041496336,100,200.0,-9.483976,-10.051283363601314,83.8795640932692,-10.051283363601314,-24.349087,0.012105392,100,-10.051283363601314,4.4130456e-06,8.214232
1,0.0045337905,1.0219578,0.010000002,98.51219552008685,0.4633342,0.1,1.0151027,55.58279147999272,98.45532947430742,1.1458659,0.016551055,100,200.0,-8.474678,-8.592749750774676,55.58279147999272,-8.592749750774676,-16.342201,0.01121246,100,-8.592749750774676,1.5847465e-06,7.1608095
1,0.00560924,1.005019,0.01,99.47557356769352,0.56373924,0.1,1.0052719,59.14802357232522,99.42735851239395,1.0560838,0.0058762655,100,200.0,-9.195729,-9.235071920957003,59.14802357232522,-9.235071920957003,-17.413387,0.010508099,100,-9.235071920957003,5.817721e-07,7.6739073
1,0.0061372393,0.9887881,0.01,98.77829013372019,0.60684294,0.1,1.0123682,67.46147315496665,98.60854896548334,1.1039596,0.01393563,100,200.0,-8.067985,-8.187569207034397,67.46147315496665,-8.187569207034397,-16.652184,0.011164773,100,-8.187569207034397,1.4253452e-06,7.897869
1,0.0020016849,0.96629,0.01,96.45885513891345,0.19342081,0.1,1.0367115,53.13545426316429,95.91978502343898,1.169212,0.040119544,100,200.0,-7.294466,-7.671604053361482,53.13545426316429,-7.671604053361482,-16.050144,0.012100011,100,-7.671604053361482,4.2967595e-06,6.9039946
1,0.0024939112,0.9567891,0.01,94.01217878278294,0.2386147,0.1,1.063692,61.695581467515595,91.1167176800121,1.2321758,0.09015132,100,200.0,-7.601794,-8.111300980893173,61.695581467515595,-8.111300980893173,-16.17743,0.012878238,100,-8.111300980893173,9.847809e-06,7.587155
1,0.0077094426,1.0068672,0.01,99.6377643466853,0.77623844,0.1,1.0036355,46.456514273674614,99.7358699462685,1.0500507,0.0027117769,100,200.0,-7.520833,-7.547970207267208,46.456514273674614,-7.547970207267208,-14.240335,0.010428891,100,-7.547970207267208,2.6749126e-07,6.826131
1,0.009202521,1.00423,0.009999999,99.88401291730077,0.9241448,0.1,1.0011612,44.29549667535458,99.88705237123229,1.0969819,0.0011521211,100,200.0,-6.6615176,-6.670467483622202,44.29549667535458,-6.670467483622202,-13.965879,0.010923612,100,-6.670467483622202,1.1424357e-07,6.6271524
1,0.005945161,0.996409,0.01,98.6577845029357,0.5923812,0.1,1.0136048,64.80558413642527,98.8313473967793,1.0934347,0.011858361,100,200.0,-9.967244,-10.102111644018064,64.80558413642527,-10.102111644018064,-19.26965,0.010973753,100,-10.102111644018064,1.1943987e-06,7.816109
1,0.009960647,1.0003502,0.01,99.99738938471374,0.99641347,0.1,1.0000261,56.87369669562367,99.9975213608645,1.025106,2.4882134e-05,100,200.0,-9.140104,-9.140331589202624,56.87369669562367,-9.140331589202624,-17.138596,0.010247471,100,-9.140331589202624,2.4864732e-09,7.5111794
1,0.0040214453,0.9988012,0.010000002,98.42387720669159,0.40166244,0.1,1.0160136,50.57336856853793,98.25873392591372,1.1263131,0.017857382,100,200.0,-6.890671,-7.078147893234059,50.57336856853793,-7.078147893234059,-16.937117,0.011276649,100,-7.078147893234059,1.7900275e-06,6.8666196
1,0.0039920947,1.0135379,0.009999999,95.86833755917338,0.40461394,0.1,1.0430973,50.606985418520736,96.099758980258,1.2088556,0.042112727,100,200.0,-8.228811,-8.569712187404242,50.606985418520736,-8.569712187404242,-16.451,0.011927089,100,-8.569712187404242,4.0995237e-06,7.0431876
1,0.006256734,0.9974306,0.01,98.35753185513038,0.6240658,0.1,1.016699,55.3427830850442,98.51763412234503,1.1336943,0.01512075,100,200.0,-8.809418,-8.949772432570422,55.3427830850442,-8.949772432570422,-16.913498,0.011366147,100,-8.949772432570422,1.5198751e-06,7.3652453
1,0.0084259575,1.005196,0.01,99.83122272483305,0.84697384,0.1,1.0016906,55.087024441683795,99.8881458416505,1.0332806,0.0011430669,100,200.0,-8.176365,-8.188722126576858,55.087024441683795,-8.188722126576858,-15.112368,0.010279396,100,-8.188722126576858,1.1312804e-07,7.4047675
1,0.006820358,1.0091677,0.01,99.13170325418656,0.68828845,0.1,1.008759,55.3068717523841,99.37346142893539,1.0736983,0.0064860876,100,200.0,-9.039265,-9.11482569426879,55.3068717523841,-9.11482569426879,-17.180937,0.010639444,100,-9.11482569426879,6.368778e-07,7.384985
1,0.006289374,0.9914932,0.010000002,98.26990494938435,0.6235872,0.1,1.0176055,59.69927741235166,98.47936413177747,1.2243764,0.01533292,100,200.0,-8.941027,-9.08333717692514,59.69927741235166,-9.08333717692514,-17.006248,0.012348813,100,-9.08333717692514,1.5597158e-06,7.591106
1,0.007451103,1.0119071,0.01,99.51710180889,0.75398237,0.1,1.0048524,45.59872204548282,99.68889663533777,1.0533459,0.0032276306,100,200.0,-7.955578,-7.987190211057827,45.59872204548282,-7.987190211057827,-14.896579,0.010409513,100,-7.987190211057827,3.1521193e-07,6.696043
1,0.00547537,1.0148445,0.010000002,96.54483617512663,0.55566496,0.1,1.0357882,53.17419550269072,96.47755993215162,1.4494481,0.037982285,100,200.0,-9.025498,-9.288663710132258,53.17419550269072,-9.288663710132258,-16.3384,0.014282465,100,-9.288663710132258,3.687925e-06,7.0557356
1,0.0087037375,0.99870193,0.010000002,99.82755171633703,0.869244,0.1,1.0017275,41.364983624015665,99.86558447637692,1.0315156,0.0013558413,100,200.0,-7.4967427,-7.509901085847309,41.364983624015665,-7.509901085847309,-14.497596,0.010328563,100,-7.509901085847309,1.359368e-07,6.3863835
1,0.006914252,1.014753,0.01,95.09046598999537,0.70162576,0.1,1.0516301,44.994727986124666,95.26746645252729,1.7378517,0.051669683,100,200.0,-7.3649373,-7.700705979307339,44.994727986124666,-7.700705979307339,-14.154533,0.01712586,100,-7.700705979307339,5.01782e-06,6.4899206
1,0.006272694,1.0063143,0.010000002,99.21825748559796,0.6312302,0.1,1.007879,53.04127147733072,99.40979590983291,1.0689198,0.006072986,100,200.0,-8.3813505,-8.440672893901132,53.04127147733072,-8.440672893901132,-15.48215,0.010622126,100,-8.440672893901132,5.997012e-07,7.2661757
1,0.008118142,1.0374275,0.01,97.44718043986059,0.8421985,0.1,1.026197,50.29776488073035,96.08933974232657,2.1625228,0.044244267,100,200.0,-7.1181417,-7.323947961930681,50.29776488073035,-7.323947961930681,-14.778582,0.020845048,100,-7.323947961930681,4.110943e-06,6.774138
1,0.003538703,1.01203,0.01,97.41680687414586,0.35812736,0.1,1.0265169,55.50671015254023,97.51259582830019,1.1373332,0.026389798,100,200.0,-8.440979,-8.643189476500181,55.50671015254023,-8.643189476500181,-15.82537,0.011238137,100,-8.643189476500181,2.5766142e-06,7.4790435
1,0.009647096,0.9990079,0.01,99.75201742989029,0.96375245,0.1,1.002486,60.64838836974602,99.84358381819033,1.1797111,0.0015792303,100,200.0,-9.736004,-9.754750851240656,60.64838836974602,-9.754750851240656,-16.740746,0.011808827,100,-9.754750851240656,1.5823686e-07,7.7481537
1,0.008068114,1.0070882,0.01,98.07617211705247,0.81253016,0.1,1.0196157,52.42301397779961,98.27631166033584,1.4662993,0.017968295,100,200.0,-7.8902946,-8.043160928966966,52.42301397779961,-8.043160928966966,-15.287978,0.0145597905,100,-8.043160928966966,1.7716253e-06,7.0838213
1,0.0043018805,0.9888692,0.010000002,96.66567910726474,0.42539972,0.1,1.0344933,52.66185653375975,96.9348550757562,1.159601,0.03123277,100,200.0,-8.437291,-8.66543129776093,52.66185653375975,-8.66543129776093,-15.758192,0.011726536,100,-8.66543129776093,3.1939846e-06,7.2889185
1,0.008134494,0.9906599,0.01,98.00643561661184,0.80585164,0.1,1.0203412,54.85305111507907,97.79736086193643,1.519386,0.022327067,100,200.0,-7.3164735,-7.461642164163611,54.85305111507907,-7.461642164163611,-14.610762,0.015337111,100,-7.461642164163611,2.275006e-06,7.432731
1,0.009394493,0.989221,0.01,98.74398933058357,0.92932296,0.1,1.0127199,49.722337521081464,99.20173649311269,1.4300077,0.007953923,100,200.0,-6.4934626,-6.5819836877128095,49.722337521081464,-6.5819836877128095,-13.38662,0.014455898,100,-6.5819836877128095,8.1282064e-07,7.0045514
1,0.0031304464,0.9978597,0.009999999,96.02148674168498,0.31237465,0.1,1.0414336,43.53276009456581,95.48450023482678,1.1916758,0.047563948,100,200.0,-8.344591,-8.711944029802224,43.53276009456581,-8.711944029802224,-15.629929,0.011942318,100,-8.711944029802224,4.7768203e-06,6.480256
1,0.009485208,0.9835598,0.01,98.90043141419724,0.932927,0.1,1.0111179,48.731959295362884,99.33605493452508,1.3506336,0.006531089,100,200.0,-9.1071415,-9.182835462943077,48.731959295362884,-9.182835462943077,-15.821375,0.013732094,100,-9.182835462943077,6.751248e-07,7.0075517
1,0.003655137,0.9858044,0.01,98.09857162787505,0.360325,0.1,1.0193828,49.63707424813191,97.79727183181778,1.1139174,0.02210968,100,200.0,-7.9338923,-8.082432028506672,49.63707424813191,-8.082432028506672,-15.291164,0.0112995785,100,-8.082432028506672,2.2751033e-06,6.994608
1,0.009570358,0.99509585,0.01,99.47369800347232,0.9523424,0.1,1.0052909,41.08352727266675,99.63732475944379,1.3298687,0.0036407316,100,200.0,-7.478067,-7.511591855170801,41.08352727266675,-7.511591855170801,-13.89989,0.0133642275,100,-7.511591855170801,3.6767054e-07,6.3866277
1,0.0055807023,1.0162464,0.01,96.73745779286676,0.5671369,0.1,1.0337257,47.25618173195838,97.38931543754114,1.374335,0.027964475,100,200.0,-7.4408674,-7.684258742492713,47.25618173195838,-7.684258742492713,-15.019542,0.01352364,100,-7.684258742492713,2.7077494e-06,6.5563893
1,0.0054520606,1.0057286,0.01,98.60899453857674,0.54832935,0.1,1.0141063,51.47279971572064,98.79452467488738,1.13109,0.012466578,100,200.0,-8.10588,-8.205868242173752,51.47279971572064,-8.205868242173752,-15.163258,0.0112464735,100,-8.205868242173752,1.2324963e-06,7.1073446
1,0.001703689,1.0158463,0.01,94.91314628305285,0.17306861,0.1,1.0535948,59.09678670544373,94.98764581033457,1.208478,0.055004302,100,200.0,-8.31258,-8.6452563297368,59.09678670544373,-8.6452563297368,-15.541405,0.011896268,100,-8.6452563297368,5.330166e-06,7.941028
1,0.0077920454,1.0064158,0.01,99.31588532901212,0.78420377,0.1,1.0068883,54.036642120343274,99.28035083458118,1.2038462,0.007416148,100,200.0,-7.3153443,-7.36516188374005,54.036642120343274,-7.36516188374005,-14.571686,0.011961718,100,-7.36516188374005,7.321897e-07,7.273554
1,0.006292414,0.9966643,0.01,99.36362377556061,0.6271424,0.1,1.0064045,43.986578249926204,99.35104088263728,1.0615264,0.0065539745,100,200.0,-7.311397,-7.361235380324905,43.986578249926204,-7.361235380324905,-14.264294,0.010650792,100,-7.361235380324905,6.597921e-07,6.5648246
1,0.0069056707,1.0039316,0.010000002,98.56807002008819,0.6932821,0.1,1.0145273,61.59867506678431,98.44076541183374,1.1887429,0.016125297,100,200.0,-7.562417,-7.653576665841905,61.59867506678431,-7.653576665841905,-14.611788,0.011840874,100,-7.653576665841905,1.5999243e-06,7.804266
1,0.008750603,1.0010132,0.010000002,97.86719120052453,0.8759469,0.1,1.0217929,46.385102905279666,98.02205694706905,1.4964473,0.020423703,100,200.0,-7.0861354,-7.2489935879702845,46.385102905279666,-7.2489935879702845,-14.289709,0.014949326,100,-7.2489935879702845,2.0382383e-06,6.627496
1,0.008750844,1.0179416,0.01,96.80232742641138,0.89078474,0.1,1.033033,55.90772578795315,94.31108707783397,2.8709772,0.063136056,100,200.0,-7.692424,-7.89323845981146,55.90772578795315,-7.89323845981146,-15.008505,0.028203752,100,-7.89323845981146,6.093008e-06,7.50097
1,0.008151415,0.99674135,0.01,99.7944416811694,0.8124852,0.1,1.0020598,54.05455985245438,99.77885858168493,1.034368,0.002224315,100,200.0,-8.817864,-8.831720657255822,54.05455985245438,-8.831720657255822,-16.000711,0.010377497,100,-8.831720657255822,2.2388826e-07,7.340604
1,0.008583607,1.0004878,0.01,99.78096881392722,0.85877943,0.1,1.0021951,46.087043189977685,99.84928136279002,1.0348048,0.0015261353,100,200.0,-7.772819,-7.787963459308393,46.087043189977685,-7.787963459308393,-14.79118,0.010343003,100,-7.787963459308393,1.5246475e-07,6.7372375
1,0.008027212,0.9950338,0.01,98.91762155502607,0.79873466,0.1,1.0109422,51.98782338372439,99.29010608856932,1.1599802,0.0071504093,100,200.0,-8.165888,-8.23775190335844,51.98782338372439,-8.23775190335844,-15.170454,0.011657696,100,-8.23775190335844,7.221961e-07,7.0929418
1,0.009659351,0.9965382,0.01,99.76643169497756,0.9625913,0.1,1.0023412,43.87232694202762,99.86605697432049,1.1183596,0.0013452326,100,200.0,-7.4738092,-7.492676717417769,43.87232694202762,-7.492676717417769,-14.434312,0.011222445,100,-7.492676717417769,1.3545953e-07,6.5738907
1,0.002169139,0.99170625,0.01,95.64825156996342,0.21511486,0.1,1.0454974,49.13352064519994,94.58742305323854,1.1895372,0.056846045,100,200.0,-8.420896,-8.771043297340613,49.13352064519994,-8.771043297340613,-15.584499,0.011994855,100,-8.771043297340613,5.7800844e-06,7.0649796
1,0.009175669,0.9985206,0.010000002,98.15052095685844,0.9162095,0.1,1.0188433,40.38967500753081,97.92356220362707,1.8026383,0.021355433,100,200.0,-6.625669,-6.7562566589576045,40.38967500753081,-6.7562566589576045,-13.627643,0.01805309,100,-6.7562566589576045,2.141876e-06,6.261596
1,0.009608535,1.001115,0.010000002,99.67355356090874,0.96192485,0.1,1.0032752,48.891669263051234,99.58587935985847,1.3488785,0.0042096023,100,200.0,-7.1754494,-7.197372074604418,48.891669263051234,-7.197372074604418,-14.102755,0.013473762,100,-7.197372074604418,4.2002313e-07,6.91829
1,0.008812811,1.0303016,0.01,98.8454607616794,0.90798527,0.1,1.0116802,51.9164164332291,98.2398878486993,1.737843,0.019210847,100,200.0,-7.9156313,-7.998079028174458,51.9164164332291,-7.998079028174458,-15.040363,0.016867325,100,-7.998079028174458,1.8097469e-06,7.1748743
1,0.00032416027,0.9862068,0.01,81.29342930586277,0.031968907,0.1,1.2301117,54.33280489717997,80.26833665728009,1.583032,0.24150166,100,200.0,-7.8197465,-9.027957864281781,54.33280489717997,-9.027957864281781,-15.408508,0.016051725,100,-9.027957864281781,2.4830424e-05,7.724788
1,0.009556063,1.0002514,0.01,99.56153609419728,0.95584667,0.1,1.004404,44.25244298165888,99.6609802842264,1.199365,0.0034377985,100,200.0,-7.5605702,-7.589685200612528,44.25244298165888,-7.589685200612528,-14.705681,0.011990635,100,-7.589685200612528,3.4360698e-07,6.634657
1,0.00855107,1.0102391,0.01,98.27690475024502,0.8638626,0.1,1.0175331,41.860793189229426,97.81469364351689,1.7376935,0.023031525,100,200.0,-6.734104,-6.84990471511041,41.860793189229426,-6.84990471511041,-13.872335,0.017200813,100,-6.84990471511041,2.2567026e-06,6.38684
