VarDiscRet,BatchSize,MinNormIw,ESSClassic,J,VarVanillaIw,AvgRet,MaxNormIw,VarNormIw,AvgEpLen,VarJ,AvgVanillaIw,AvgDiscRet,MaxVanillaIw,VarRet,MinVanillaIw,AvgNormIw,eRenyi2,Bound,ESSRenyi
3680974.578020517,100,2.815199e-10,49.65903857952959,-62.156036,0.78727347,-1439.2221432774563,0.027824888,0.000102397215,200.0,160.44508,0.8768368,-1439.2221432774563,2.4397886,3680974.578020517,2.46847e-08,0.01,1.8026974,-749.34595,55.47242642269385
123765.54993205774,100,0.0018849269,94.37193034186988,-18.703154,0.058171947,-49.055117511879615,0.012196275,6.023939e-06,200.0,67.777245,0.9826899,-49.055117511879615,1.1985157,123765.54993205774,0.18522987,0.010000002,1.049365,-324.30746,95.29572250006589
204424.5453773,100,0.0009900662,92.1365098117237,-16.382753,0.07983587,-75.79370425611638,0.012715968,8.620809e-06,200.0,46.6,0.96233225,-75.79370425611638,1.2236986,204424.5453773,0.095277265,0.01,1.0608014,-318.746,94.26835338001383
83.08641253736361,100,0.00023610824,45.80548487033264,-7.6244287,0.89767885,-9.996747037617501,0.06461323,0.000119509525,200.0,11.828044,0.8666809,-9.996747037617501,5.5999055,83.08641253736361,0.020463051,0.010000002,1.951145,-11.43212,51.25195579429855
77.82275397179353,100,5.411111e-10,55.548585018786135,-6.3595223,0.8627295,-9.198604872094274,0.025466813,8.0830905e-05,200.0,7.2009764,1.0331149,-9.198604872094274,2.6310143,77.82275397179353,5.5902994e-08,0.009999999,1.9313753,-11.048181,51.77657693245399
55.33762719611877,100,0.009515547,99.0638844237003,-8.397329,0.009673849,-8.416744359920726,0.017330393,9.545231e-07,200.0,7.4660687,1.0067148,-8.416744359920726,1.7446764,55.33762719611877,0.9579443,0.01,1.0040419,-10.598314,99.59743610993107
50.1104376146562,100,0.005894654,62.341828412292166,-7.837769,0.58308977,-8.64781935956093,0.068320766,6.1016093e-05,200.0,9.169668,0.9775647,-8.64781935956093,6.6787972,50.1104376146562,0.57624054,0.010000002,2.1844707,-10.336143,45.77768066521041
57.93481861118224,100,0.0054821214,99.15705725008876,-8.053119,0.008724213,-8.080197662347265,0.010669412,8.5869954e-07,200.0,7.6688213,1.0079582,-8.080197662347265,1.0754321,57.93481861118224,0.5525749,0.01,1.0089523,-10.014976,99.11271718473175
53.07599470414678,100,4.0450445e-06,76.68164135193703,-7.986641,0.3355625,-8.725864577143447,0.01650909,3.0716474e-05,200.0,7.816329,1.0452039,-8.725864577143447,1.7255366,53.07599470414678,0.00042278966,0.01,1.3374975,-10.649239,74.76649641319737
51.2167427327798,100,0.0075113,76.4067138713043,-7.859468,0.3483685,-8.280068445683805,0.04653788,3.119046e-05,200.0,8.002823,1.0568383,-8.280068445683805,4.9183016,51.2167427327798,0.79382294,0.01,1.1607727,-10.111033,86.14951197291806
42.63758067323995,100,0.007504688,88.79358814025741,-7.2247734,0.13187778,-7.471124612559796,0.027148992,1.2748193e-05,200.0,6.664638,1.017095,-7.471124612559796,2.7613103,42.63758067323995,0.76329803,0.010000002,1.1146516,-9.269414,89.71413445984787
51.08239752317222,100,0.0012231049,91.32088405965537,-8.355259,0.0974514,-8.548163518221871,0.013983002,9.599976e-06,200.0,7.210366,1.0075322,-8.548163518221871,1.4088324,51.08239752317222,0.12323176,0.01,1.0973406,-10.407838,91.12941002655033
48.08732385291988,100,0.0033701707,86.02684405213772,-7.758811,0.1691198,-8.064547027905009,0.021396106,1.640687e-05,200.0,7.0841694,1.0152766,-8.064547027905009,2.1722965,48.08732385291988,0.34216553,0.01,1.1695424,-9.953138,85.50352452233159
49.47171874308735,100,0.0010970494,55.808859875455724,-5.515798,0.8156539,-6.691732029842525,0.06069663,7.998288e-05,200.0,7.952496,1.0098444,-6.691732029842525,6.1294155,49.47171874308735,0.110784926,0.009999998,2.0435672,-8.0858,48.934040900479765
