EpsThisIter,VarNormIw,VarVanillaIw,MinVanillaIw,VarJ,ESSClassic,BatchSize,J,IterType,AvgDiscRet,ESSRenyi,VanillaAvgRet,delta,AvgRet,MinNormIw,AvgEpLen,MaxVanillaIw,AvgVanillaIw,VarDiscRet,AvgNormIw,MaxNormIw,VarRet,Bound,renyi2,SamplesThisIter
112,1.12198e-09,0.403546,2.32725e-08,6503.21,1.73026379669,100,886056.0,1,4462.59912593,nan,4462.59912593,0.6,4462.59912593,1.22713e-12,446.428571429,5.10308,0.940727,2407747.0915,4.96032e-05,0.000269078,2407747.0915,4589.23,nan,50000
112,1.09724e-09,0.398396,2.47296e-11,6372.25,1.50419833684,100,886158.0,1,4462.61088823,nan,4462.61088823,0.6,4462.61088823,1.29781e-15,446.428571429,4.44289,0.945184,2407752.46098,4.96032e-05,0.000233162,2407752.46098,4589.05,nan,50000
108,8.87575e-10,0.317779,2.13351e-07,5099.44,1.53920065539,100,888062.0,1,4628.20948513,nan,4628.20948513,0.6,4628.20948513,1.12754e-11,462.962962963,3.51563,0.973339,1329765.54898,5.14403e-05,0.000185799,1329765.54898,4581.86,nan,50000
104,4.08274e-10,0.137731,0.00106524,3743.58,1.14271979353,100,893867.0,1,4806.62894942,nan,4806.62894942,0.6,4806.62894942,5.7997e-08,480.769230769,2.37228,0.981148,887769.956788,5.34188e-05,0.000129159,887769.956788,4586.53,nan,50000
112,1.27993e-09,0.536421,8.79593e-17,5064.11,1.90275047266,100,887990.0,1,4462.59264929,nan,4462.59264929,0.6,4462.59264929,4.29658e-21,446.428571429,4.09859,1.01547,2097401.68488,4.96032e-05,0.000200205,2097401.68488,4582.13,nan,50000
104,5.68371e-10,0.198717,0.000406403,2665.54,1.39603154555,100,894066.0,1,4806.60791235,nan,4806.60791235,0.6,4806.60791235,2.17348e-08,480.769230769,2.63886,0.998838,457485.217509,5.34188e-05,0.000141129,457485.217509,4582.35,nan,50000
120,1.4462e-09,0.612567,1.18675e-23,8548.56,2.07907051325,100,876260.0,1,4164.4103972,nan,4164.4103972,0.6,4164.4103972,5.7663e-28,416.666666667,6.02566,0.952815,3419663.02156,4.62963e-05,0.00029278,3419663.02156,4580.95,nan,50000
116,1.40248e-09,0.614627,1.39929e-13,7622.4,2.06762397031,100,879578.0,1,4308.34370316,nan,4308.34370316,0.6,4308.34370316,6.68418e-18,431.034482759,5.35586,1.0026,2670858.02491,4.78927e-05,0.000255842,2670858.02491,4581.93,nan,50000
128,2.10534e-09,1.40282,2.31709e-31,10212.4,2.99498089234,100,866092.0,1,3903.49596777,nan,3903.49596777,0.6,3903.49596777,8.97641e-36,390.625,10.4714,1.12036,3606779.59022,4.34028e-05,0.00040566,3606779.59022,4572.43,nan,50000
128,2.18499e-09,1.35479,,9218.12,2.28370923596,100,868107.0,1,3903.17027538,nan,3903.17027538,0.6,3903.17027538,,390.625,9.35662,1.08076,3676273.82547,4.34028e-05,0.000375759,3676273.82547,4565.21,nan,50000
124,1.88097e-09,0.969537,8.22615e-25,8324.64,2.57107700049,100,877064.0,1,4029.74521801,nan,4029.74521801,0.6,4029.74521801,3.6233e-29,403.225806452,9.6201,1.01718,3670893.85326,4.48029e-05,0.000423729,3670893.85326,4581.53,nan,50000
108,7.5785e-10,0.269867,2.80874e-06,5713.01,1.47033169392,100,889415.0,1,4628.23219538,nan,4628.23219538,0.6,4628.23219538,1.48843e-10,462.962962963,3.61598,0.970705,1725963.65845,5.14403e-05,0.000191621,1725963.65845,4589.54,nan,50000
104,4.59474e-10,0.148625,8.56657e-06,2896.41,1.11042077095,100,895683.0,1,4806.64043764,nan,4806.64043764,0.6,4806.64043764,4.76313e-10,480.769230769,2.36955,0.960747,933127.713448,5.34188e-05,0.00013175,933127.713448,4590.49,nan,50000
120,1.7868e-09,0.804092,1.20662e-28,7691.29,3.77929450171,100,878574.0,1,4164.40394693,nan,4164.40394693,0.6,4164.40394693,5.68795e-33,416.666666667,6.93696,0.982111,2953863.29556,4.62963e-05,0.000327005,2953863.29556,4581.66,nan,50000
124,2.01498e-09,0.981987,,7479.68,2.71603274589,100,882977.0,1,4029.76049627,nan,4029.76049627,0.6,4029.76049627,,403.225806452,7.27444,0.989062,3785580.47168,4.48029e-05,0.00032952,3785580.47168,4578.38,nan,50000
108,9.05662e-10,0.314192,5.53726e-14,5179.54,1.59574222857,100,887747.0,1,4628.21038542,nan,4628.21038542,0.6,4628.21038542,2.9729e-18,462.962962963,3.12681,0.958117,1341083.48599,5.14403e-05,0.000167875,1341083.48599,4582.33,nan,50000
120,1.84275e-09,0.990415,1.15283e-20,7619.57,1.94652313309,100,876350.0,1,4164.4275865,nan,4164.4275865,0.6,4164.4275865,4.97265e-25,416.666666667,7.78966,1.0733,2805117.56766,4.62963e-05,0.000336003,2805117.56766,4572.71,nan,50000
128,2.38732e-09,1.41439,,9093.37,3.63134667016,100,870184.0,1,3903.50771814,nan,3903.50771814,0.6,3903.50771814,,390.625,12.885,1.05644,3309169.03703,4.34028e-05,0.000529365,3309169.03703,4572.61,nan,50000
104,4.3457e-10,0.142257,5.42027e-05,3287.3,1.09850724297,100,894945.0,1,4806.66188521,nan,4806.66188521,0.6,4806.66188521,2.9958e-09,480.769230769,2.9585,0.9665,906419.06615,5.34188e-05,0.000163517,906419.06615,4588.07,nan,50000
124,1.98017e-09,1.08412,2.73035e-21,9281.34,2.28800491562,100,870022.0,1,4029.76719816,nan,4029.76719816,0.6,4029.76719816,1.16689e-25,403.225806452,11.0149,1.04832,3330212.31165,4.48029e-05,0.000470752,3330212.31165,4572.38,nan,50000
116,1.43256e-09,0.601081,1.86033e-15,8014.8,2.35107081399,100,877191.0,1,4308.39562634,nan,4308.39562634,0.6,4308.39562634,9.08199e-20,431.034482759,5.48334,0.981022,2552980.26298,4.78927e-05,0.000267692,2552980.26298,4579.28,nan,50000
100,7.79994e-16,2.52719e-07,0.990546,0.633266,0.555782832493,100,899876.0,1,4999.31334995,,4999.31334995,0.6,4999.31334995,5.50302e-05,500.0,1.00847,1.0,0.00225143672863,5.55556e-05,5.60257e-05,0.00225143672863,4591.12,inf,50000
116,1.37959e-09,0.539263,7.13518e-23,7653.09,2.06543320544,100,879046.0,1,4308.36816261,nan,4308.36816261,0.6,4308.36816261,3.60894e-27,431.034482759,4.31583,0.946881,2641828.67181,4.78927e-05,0.000218292,2641828.67181,4580.12,nan,50000
108,7.61541e-10,0.260387,5.3291e-07,5685.34,1.51861366557,100,889060.0,1,4628.25673047,nan,4628.25673047,0.6,4628.25673047,2.88198e-11,462.962962963,3.21172,0.951189,1711254.1103,5.14403e-05,0.00017369,1711254.1103,4588.16,nan,50000
116,1.46565e-09,0.618581,6.87474e-20,7619.11,2.43562561295,100,879188.0,1,4308.36139098,nan,4308.36139098,0.6,4308.36139098,3.34637e-24,431.034482759,4.98304,0.983903,2438961.69243,4.78927e-05,0.000242556,2438961.69243,4581.93,nan,50000
100,3.82307e-16,1.23867e-07,0.992718,0.502035,0.555709847722,100,899880.0,1,4999.33611556,,4999.33611556,0.6,4999.33611556,5.51511e-05,500.0,1.00505,0.999999,0.00141625038906,5.55555e-05,5.58361e-05,0.00141625038906,4591.14,inf,50000
104,3.88036e-10,0.130576,0.000525542,4015.52,0.97852419211,100,894310.0,1,4806.66186977,nan,4806.66186977,0.6,4806.66186977,2.86491e-08,480.769230769,2.31626,0.97992,933136.067559,5.34188e-05,0.000126267,933136.067559,4590.49,nan,50000
116,1.24838e-09,0.520388,4.49936e-12,8393.26,1.69676258288,100,878059.0,1,4308.38870407,nan,4308.38870407,0.6,4308.38870407,2.20374e-16,431.034482759,5.15861,0.977821,2945271.40058,4.78927e-05,0.000252664,2945271.40058,4584.55,nan,50000
116,1.37293e-09,0.586896,3.95553e-12,7993.7,2.31403797897,100,878699.0,1,4308.38201567,nan,4308.38201567,0.6,4308.38201567,1.91314e-16,431.034482759,6.7219,0.990208,2817152.45132,4.78927e-05,0.000325114,2817152.45132,4580.78,nan,50000
112,1.02543e-09,0.388023,9.34276e-12,7172.27,1.86681860226,100,883913.0,1,4462.59339405,nan,4462.59339405,0.6,4462.59339405,4.80286e-16,446.428571429,4.93164,0.964906,2383099.36774,4.96032e-05,0.000253522,2383099.36774,4586.84,nan,50000
104,4.09572e-10,0.135134,0.000170499,4324.78,1.15867877037,100,893655.0,1,4806.6537402,nan,4806.6537402,0.6,4806.6537402,9.38654e-09,480.769230769,2.73787,0.970312,933132.913621,5.34188e-05,0.000150728,933132.913621,4590.62,nan,50000
104,3.93797e-10,0.133646,2.29177e-05,3567.63,0.948874438747,100,895066.0,1,4806.66646012,nan,4806.66646012,0.6,4806.66646012,1.24403e-09,480.769230769,2.23415,0.984091,929277.8413,5.34188e-05,0.000121275,929277.8413,4590.19,nan,50000
108,9.73926e-10,0.337842,2.21936e-07,4352.1,1.44963855739,100,890000.0,1,4628.25588739,nan,4628.25588739,0.6,4628.25588739,1.19161e-11,462.962962963,3.54709,0.95807,1385907.33301,5.14403e-05,0.000190449,1385907.33301,4581.83,nan,50000
108,7.26238e-10,0.255967,1.53179e-08,6224.94,1.63650385207,100,887918.0,1,4628.27687568,nan,4628.27687568,0.6,4628.27687568,8.15918e-13,462.962962963,4.08229,0.96573,1725998.08275,5.14403e-05,0.000217446,1725998.08275,4589.78,nan,50000
104,4.14421e-10,0.138972,5.25905e-06,3336.81,1.00558323116,100,895096.0,1,4806.6611746,nan,4806.6611746,0.6,4806.6611746,2.87187e-10,480.769230769,2.49978,0.97822,929276.118444,5.34188e-05,0.000136509,929276.118444,4590.19,nan,50000
112,1.0803e-09,0.425331,3.79133e-09,6410.92,1.55707696003,100,886492.0,1,4462.60441444,nan,4462.60441444,0.6,4462.60441444,1.91073e-13,446.428571429,4.57411,0.984242,2407745.60192,4.96032e-05,0.000230523,2407745.60192,4588.85,nan,50000
104,5.97629e-10,0.211105,4.9583e-05,2966.44,1.42243267761,100,891854.0,1,4806.25843279,nan,4806.25843279,0.6,4806.25843279,2.63815e-09,480.769230769,2.59836,1.00399,392138.925786,5.34188e-05,0.00013825,392138.925786,4573.71,nan,50000
104,4.06483e-10,0.135366,0.000111014,4333.62,1.05404633104,100,893806.0,1,4806.66043772,nan,4806.66043772,0.6,4806.66043772,6.08335e-09,480.769230769,2.32744,0.974829,929275.535253,5.34188e-05,0.000127539,929275.535253,4590.08,nan,50000
108,8.87527e-10,0.336412,2.64829e-08,5937.85,1.43386253914,100,886096.0,1,4628.26035756,nan,4628.26035756,0.6,4628.26035756,1.36026e-12,462.962962963,3.71179,1.00149,1342945.90726,5.14403e-05,0.000190651,1342945.90726,4582.2,nan,50000
108,7.51044e-10,0.255357,4.98657e-07,5434.56,1.7262792285,100,889547.0,1,4628.24993767,nan,4628.24993767,0.6,4628.24993767,2.70434e-11,462.962962963,3.05759,0.948517,1722246.8802,5.14403e-05,0.00016582,1722246.8802,4589.26,nan,50000
108,8.73529e-10,0.328559,1.03312e-08,5831.49,1.4376438989,100,887008.0,1,4628.262285,nan,4628.262285,0.6,4628.262285,5.327e-13,462.962962963,4.66399,0.997636,1498857.10056,5.14403e-05,0.000240486,1498857.10056,4581.52,nan,50000
108,6.98157e-10,0.247273,8.08864e-06,6341.7,1.37108014111,100,887366.0,1,4628.26949604,nan,4628.26949604,0.6,4628.26949604,4.29798e-10,462.962962963,2.99387,0.968089,1703975.95387,5.14403e-05,0.000159082,1703975.95387,4587.53,nan,50000
124,1.65232e-09,0.846788,4.99453e-20,9913.57,2.20999828788,100,868902.0,1,4029.74920872,nan,4029.74920872,0.6,4029.74920872,2.20625e-24,403.225806452,6.57025,1.01425,3814491.76777,4.48029e-05,0.00029023,3814491.76777,4579.3,nan,50000
116,1.38673e-09,0.630023,1.69446e-23,8274.18,1.72439673955,100,875992.0,1,4308.38332003,nan,4308.38332003,0.6,4308.38332003,7.94968e-28,431.034482759,10.4594,1.02083,2648589.97529,4.78927e-05,0.000490711,2648589.97529,4578.02,nan,50000
120,1.4116e-09,0.650237,1.02837e-26,8799.22,2.21145420172,100,875725.0,1,4164.43413099,nan,4164.43413099,0.6,4164.43413099,4.79147e-31,416.666666667,7.2035,0.993635,3468153.33615,4.62963e-05,0.000335632,3468153.33615,4585.17,nan,50000
120,1.30924e-09,0.582112,6.2795e-24,10213.5,1.66656639926,100,869402.0,1,4164.43531383,nan,4164.43531383,0.6,4164.43531383,2.97805e-28,416.666666667,6.8066,0.976202,3441835.45821,4.62963e-05,0.000322802,3441835.45821,4582.43,nan,50000
104,4.74268e-10,0.167735,1.19958e-06,3881.11,1.24342120563,100,892176.0,1,4806.65266997,nan,4806.65266997,0.6,4806.65266997,6.37865e-11,480.769230769,2.58459,1.0046,642436.536153,5.34188e-05,0.000137433,642436.536153,4582.52,nan,50000
104,3.90847e-10,0.126236,4.33036e-05,4001.26,0.874598707008,100,894414.0,1,4806.65566985,nan,4806.65566985,0.6,4806.65566985,2.40955e-09,480.769230769,2.13536,0.960024,929274.516484,5.34188e-05,0.000118818,929274.516484,4590.25,nan,50000
120,1.31267e-09,0.5916,3.21332e-23,9973.17,2.40263000821,100,870872.0,1,4164.43803429,nan,4164.43803429,0.6,4164.43803429,1.51362e-27,416.666666667,4.61049,0.982841,3464779.36699,4.62963e-05,0.000217175,3464779.36699,4585.28,nan,50000
124,1.64562e-09,0.908754,2.81769e-23,10752.5,2.61026081268,100,863827.0,1,4029.77455407,nan,4029.77455407,0.6,4029.77455407,1.19905e-27,403.225806452,6.60388,1.05284,3529060.97534,4.48029e-05,0.000281022,3529060.97534,4580.19,nan,50000
100,1.75854e-19,5.69239e-11,0.99968,0.500816,0.555555562936,100,899881.0,1,4999.33646934,,4999.33646934,0.6,4999.33646934,5.55378e-05,500.0,1.00012,1.0,0.0014071388284,5.55555e-05,5.55623e-05,0.0014071388284,4591.14,inf,50000
116,1.15077e-09,0.467836,6.36196e-26,9269.83,2.01555109694,100,874817.0,1,4308.39002711,nan,4308.39002711,0.6,4308.39002711,3.15529e-30,431.034482759,7.50324,0.965654,2964991.07166,4.78927e-05,0.000372132,2964991.07166,4585.71,nan,50000
104,4.08937e-10,0.134771,0.000157843,3688.75,1.06361004016,100,894555.0,1,4806.65439027,nan,4806.65439027,0.6,4806.65439027,8.69468e-09,480.769230769,2.5333,0.969761,929273.758163,5.34188e-05,0.000139546,929273.758163,4590.09,nan,50000
128,2.11765e-09,1.19057,,9423.11,2.95399083759,100,870285.0,1,3903.54017796,nan,3903.54017796,0.6,3903.54017796,,390.625,14.4491,1.02913,3916436.20443,4.34028e-05,0.000609383,3916436.20443,4579.59,nan,50000
112,1.26599e-09,0.528,6.54699e-14,5932.03,2.17487306095,100,884865.0,1,4462.62271968,nan,4462.62271968,0.6,4462.62271968,3.20583e-18,446.428571429,5.0061,1.013,2022824.22328,4.96032e-05,0.000245131,2022824.22328,4579.89,nan,50000
104,3.92949e-10,0.133302,2.46746e-05,4276.76,1.06882211327,100,893791.0,1,4806.6566109,nan,4806.6566109,0.6,4806.6566109,1.33968e-09,480.769230769,2.70261,0.983886,929273.783159,5.34188e-05,0.000146734,929273.783159,4590.11,nan,50000
108,9.00962e-10,0.320829,4.95532e-06,5106.38,1.31710153881,100,887917.0,1,4628.26181456,nan,4628.26181456,0.6,4628.26181456,2.62596e-10,462.962962963,3.35182,0.970706,1321550.51043,5.14403e-05,0.000177622,1321550.51043,4582.37,nan,50000
104,4.52596e-10,0.145066,5.01036e-07,3817.65,1.13173811767,100,894168.0,1,4806.66925005,nan,4806.66925005,0.6,4806.66925005,2.7986e-11,480.769230769,2.40834,0.956361,929279.295942,5.34188e-05,0.000134521,929279.295942,4590.18,nan,50000
104,3.89554e-10,0.130678,0.000160078,3626.48,0.959157788224,100,895033.0,1,4806.67206149,nan,4806.67206149,0.6,4806.67206149,8.74006e-09,480.769230769,2.30323,0.97839,933140.06817,5.34188e-05,0.000125753,933140.06817,4590.59,nan,50000
108,7.69729e-10,0.274481,3.67564e-07,5818.29,1.30559245094,100,888173.0,1,4628.25045975,nan,4628.25045975,0.6,4628.25045975,1.94646e-11,462.962962963,3.71969,0.971383,1671987.47917,5.14403e-05,0.000196979,1671987.47917,4585.19,nan,50000
116,1.36425e-09,0.550839,2.86594e-12,7645.83,1.8022105361,100,880614.0,1,4308.38156981,nan,4308.38156981,0.6,4308.38156981,1.42627e-16,431.034482759,5.63259,0.962354,2922221.43167,4.78927e-05,0.000280313,2922221.43167,4583.29,nan,50000
108,9.14691e-10,0.321891,1.35852e-09,5137.53,1.50067917744,100,887910.0,1,4628.26848722,nan,4628.26848722,0.6,4628.26848722,7.24183e-14,462.962962963,3.08569,0.964985,1268452.17402,5.14403e-05,0.000164488,1268452.17402,4582.43,nan,50000
116,1.35212e-09,0.654555,4.31343e-24,8486.76,2.15914819406,100,875369.0,1,4308.38027384,nan,4308.38027384,0.6,4308.38027384,1.96046e-28,431.034482759,7.18717,1.05374,2597490.00513,4.78927e-05,0.000326658,2597490.00513,4580.94,nan,50000
112,1.08217e-09,0.412153,7.10151e-12,6845.65,1.63005854994,100,884802.0,1,4462.61468134,nan,4462.61468134,0.6,4462.61468134,3.6389e-16,446.428571429,4.08279,0.968033,2407763.61808,4.96032e-05,0.000209207,2407763.61808,4588.89,nan,50000
116,1.57636e-09,0.687946,1.43612e-14,8249.71,3.24250500711,100,876385.0,1,4308.36956371,nan,4308.36956371,0.6,4308.36956371,6.87451e-19,431.034482759,16.9802,1.0005,2540083.53278,4.78927e-05,0.000812816,2540083.53278,4579.01,nan,50000
108,7.10119e-10,0.240871,4.12173e-07,6360.98,1.51633877812,100,887666.0,1,4628.24552167,nan,4628.24552167,0.6,4628.24552167,2.23796e-11,462.962962963,3.17286,0.947393,1729674.85872,5.14403e-05,0.000172276,1729674.85872,4590.07,nan,50000
108,7.11545e-10,0.262457,1.55222e-10,5354.06,1.33542705989,100,890368.0,1,4628.25981426,nan,4628.25981426,0.6,4628.25981426,8.08211e-15,462.962962963,3.03897,0.987943,1718580.61936,5.14403e-05,0.000158233,1718580.61936,4588.97,nan,50000
116,1.56495e-09,0.717215,7.07868e-12,7894.65,3.34932997135,100,878277.0,1,4308.38914322,nan,4308.38914322,0.6,4308.38914322,3.30657e-16,431.034482759,10.5893,1.02528,2663048.85137,4.78927e-05,0.000494645,2663048.85137,4580.16,nan,50000
116,1.26529e-09,0.536976,9.01816e-17,8483.63,2.15705901404,100,878127.0,1,4308.36000142,nan,4308.36000142,0.6,4308.36000142,4.37759e-21,431.034482759,6.29694,0.986625,2965243.22321,4.78927e-05,0.000305666,2965243.22321,4585.9,nan,50000
116,1.40209e-09,0.627743,1.12214e-18,8646.46,2.24013718611,100,875350.0,1,4308.38200992,nan,4308.38200992,0.6,4308.38200992,5.30329e-23,431.034482759,6.30796,1.01338,2718773.20917,4.78927e-05,0.000298116,2718773.20917,4578.7,nan,50000
108,7.08686e-10,0.240926,1.12825e-08,6801.16,1.37351200343,100,886652.0,1,4628.26719851,nan,4628.26719851,0.6,4628.26719851,6.11913e-13,462.962962963,4.17919,0.94846,1729698.55255,5.14403e-05,0.000226661,1729698.55255,4590.13,nan,50000
104,5.20432e-10,0.174114,0.000265785,3474.55,1.24312963952,100,891999.0,1,4806.66695595,nan,4806.66695595,0.6,4806.66695595,1.4531e-08,480.769230769,2.46332,0.977079,455259.157444,5.34188e-05,0.000134674,455259.157444,4582.48,nan,50000
108,7.39793e-10,0.256947,2.16962e-10,6301.99,1.43877736907,100,887354.0,1,4628.27052055,nan,4628.27052055,0.6,4628.27052055,1.16417e-14,462.962962963,3.45445,0.958673,1703976.78114,5.14403e-05,0.000185359,1703976.78114,4587.47,nan,50000
112,1.25029e-09,0.473495,1.11706e-12,6133.51,1.72148620679,100,883645.0,1,4462.61128479,nan,4462.61128479,0.6,4462.61128479,5.74016e-17,446.428571429,4.05555,0.965299,1928060.21501,4.96032e-05,0.0002084,1928060.21501,4581.68,nan,50000
104,4.09535e-10,0.134507,1.68659e-05,3431.53,0.988998714368,100,895238.0,1,4806.66225138,nan,4806.66225138,0.6,4806.66225138,9.30642e-10,480.769230769,2.70086,0.968102,933136.288709,5.34188e-05,0.000149031,933136.288709,4590.56,nan,50000
104,4.13193e-10,0.131687,0.000818379,4436.68,1.05190927571,100,893504.0,1,4806.65966594,nan,4806.65966594,0.6,4806.65966594,4.58416e-08,480.769230769,2.47136,0.953649,933135.239311,5.34188e-05,0.000138434,933135.239311,4590.56,nan,50000
104,4.2604e-10,0.135872,0.000553699,3759.92,1.08254989928,100,894280.0,1,4806.66383299,nan,4806.66383299,0.6,4806.66383299,3.10052e-08,480.769230769,2.25006,0.953968,913971.730042,5.34188e-05,0.000125995,913971.730042,4588.76,nan,50000
116,1.35973e-09,0.621233,6.4902e-13,8868.43,1.86884190732,100,873984.0,1,4308.40197818,nan,4308.40197818,0.6,4308.40197818,3.03639e-17,431.034482759,4.9945,1.02369,2579997.50701,4.78927e-05,0.000233664,2579997.50701,4580.73,nan,50000
104,4.17821e-10,0.134562,9.5066e-07,3432.29,0.957003527299,100,894567.0,1,4806.64972563,nan,4806.64972563,0.6,4806.64972563,5.29735e-11,480.769230769,2.41038,0.95865,902642.527381,5.34188e-05,0.000134313,902642.527381,4587.7,nan,50000
100,9.16948e-16,2.97091e-07,0.991749,0.691715,0.55584318821,100,899877.0,1,4999.31430623,nan,4999.31430623,0.6,4999.31430623,5.50971e-05,500.0,1.00769,1.0,0.00268256057423,5.55556e-05,5.59827e-05,0.00268256057423,4591.12,nan,50000
104,4.15489e-10,0.13818,9.30058e-06,4058.48,1.18672837369,100,894313.0,1,4806.65520642,nan,4806.65520642,0.6,4806.65520642,5.09996e-10,480.769230769,2.41233,0.974175,933133.491769,5.34188e-05,0.00013228,933133.491769,4590.62,nan,50000
108,6.97884e-10,0.248373,3.96999e-11,6289.17,1.32524713946,100,887976.0,1,4628.26877682,nan,4628.26877682,0.6,4628.26877682,2.1044e-15,462.962962963,3.48347,0.970431,1725991.5191,5.14403e-05,0.000184651,1725991.5191,4589.74,nan,50000
108,6.8418e-10,0.242716,4.20754e-06,6695.91,1.61681944413,100,886898.0,1,4628.27357348,nan,4628.27357348,0.6,4628.27357348,2.2339e-10,462.962962963,3.2587,0.968876,1725995.71887,5.14403e-05,0.000173014,1725995.71887,4589.77,nan,50000
108,8.30536e-10,0.284823,4.06224e-08,5940.92,1.2698196501,100,886169.0,1,4628.26091503,nan,4628.26091503,0.6,4628.26091503,2.1936e-12,462.962962963,3.10742,0.952603,1500674.42385,5.14403e-05,0.0001678,1500674.42385,4578.81,nan,50000
108,8.54578e-10,0.310305,2.44245e-07,5836.84,1.4126604219,100,886429.0,1,4628.27869291,nan,4628.27869291,0.6,4628.27869291,1.28176e-11,462.962962963,2.96261,0.980217,1350311.36993,5.14403e-05,0.000155473,1350311.36993,4581.44,nan,50000
112,1.04964e-09,0.373564,9.98586e-15,7271.94,1.90630550716,100,883511.0,1,4462.61751227,nan,4462.61751227,0.6,4462.61751227,5.29325e-19,446.428571429,4.39238,0.935777,2404184.51059,4.96032e-05,0.000232829,2404184.51059,4588.9,nan,50000
112,1.10623e-09,0.439387,8.52036e-11,7492.82,1.34961184352,100,881055.0,1,4462.61766032,nan,4462.61766032,0.6,4462.61766032,4.27521e-15,446.428571429,5.0442,0.988575,2172855.5131,4.96032e-05,0.0002531,2172855.5131,4581.88,nan,50000
108,7.54576e-10,0.274284,3.9853e-10,5257.73,1.22372854262,100,890453.0,1,4628.26775294,nan,4628.26775294,0.6,4628.26775294,2.09032e-14,462.962962963,3.77983,0.980736,1729699.02308,5.14403e-05,0.000198255,1729699.02308,4590.1,nan,50000
108,8.30785e-10,0.319243,6.65716e-10,5664.43,1.51802881434,100,886374.0,1,4628.24840576,nan,4628.24840576,0.6,4628.24840576,3.39604e-14,462.962962963,3.47663,1.00837,1264952.69864,5.14403e-05,0.000177355,1264952.69864,4582.15,nan,50000
108,6.89015e-10,0.242981,6.30586e-13,6256.07,1.25383911119,100,887733.0,1,4628.26626564,nan,4628.26626564,0.6,4628.26626564,3.35794e-17,462.962962963,3.24699,0.965996,1711286.30165,5.14403e-05,0.000172906,1711286.30165,4588.28,nan,50000
108,7.17226e-10,0.247283,1.71293e-07,6057.64,1.49820849152,100,887897.0,1,4628.27294858,nan,4628.27294858,0.6,4628.27294858,9.22509e-12,462.962962963,3.37675,0.955152,1700367.31642,5.14403e-05,0.000181857,1700367.31642,4587.29,nan,50000
112,1.10025e-09,0.413261,6.1231e-09,6578.15,1.44114279775,100,885930.0,1,4462.61282598,nan,4462.61282598,0.6,4462.61282598,3.15941e-13,446.428571429,5.21273,0.961336,2390107.45843,4.96032e-05,0.000268967,2390107.45843,4587.2,nan,50000
108,8.73674e-10,0.326511,4.9415e-07,5470.0,1.74446114583,100,887112.0,1,4628.27397449,nan,4628.27397449,0.6,4628.27397449,2.55614e-11,462.962962963,3.38016,0.994439,1297857.81605,5.14403e-05,0.000174849,1297857.81605,4582.28,nan,50000
104,4.06871e-10,0.133653,5.35392e-05,4034.2,0.987730792928,100,894138.0,1,4806.66919505,nan,4806.66919505,0.6,4806.66919505,2.95401e-09,480.769230769,2.45346,0.968177,933138.931554,5.34188e-05,0.000135369,933138.931554,4590.5,nan,50000
104,4.06185e-10,0.133988,5.98675e-05,3966.18,1.07181760617,100,894489.0,1,4806.67312185,nan,4806.67312185,0.6,4806.67312185,3.29625e-09,480.769230769,2.34466,0.970207,933140.462346,5.34188e-05,0.000129095,933140.462346,4590.57,nan,50000
108,8.47516e-10,0.322212,9.56299e-08,5526.93,1.35434282838,100,887220.0,1,4628.26114876,nan,4628.26114876,0.6,4628.26114876,4.90453e-12,462.962962963,3.56616,1.003,1351844.37213,5.14403e-05,0.000182896,1351844.37213,4582.31,nan,50000
108,7.452e-10,0.25818,4.73518e-10,6570.25,1.49252857546,100,887151.0,1,4628.27618817,nan,4628.27618817,0.6,4628.27618817,2.54397e-14,462.962962963,3.27251,0.957478,1725982.20054,5.14403e-05,0.000175815,1725982.20054,4589.7,nan,50000
104,5.64979e-10,0.197651,1.04822e-06,3140.43,1.2542128427,100,893138.0,1,4806.65263022,nan,4806.65263022,0.6,4806.65263022,5.60425e-11,480.769230769,2.37679,0.999144,510601.437641,5.34188e-05,0.000127074,510601.437641,4582.42,nan,50000
108,8.89319e-10,0.326084,1.22234e-07,5497.87,1.93168650024,100,885345.0,1,4628.27357779,nan,4628.27357779,0.6,4628.27357779,6.38348e-12,462.962962963,3.03721,0.985007,1201748.60876,5.14403e-05,0.000158613,1201748.60876,4576.1,nan,50000
112,1.12845e-09,0.455815,7.04725e-10,6992.62,1.79287800579,100,881688.0,1,4462.60303212,nan,4462.60303212,0.6,4462.60303212,3.50644e-14,446.428571429,6.16153,0.996926,1886902.68105,4.96032e-05,0.000306574,1886902.68105,4582.11,nan,50000
100,9.04092e-16,2.92922e-07,0.990705,0.741171,0.555827030751,100,899879.0,1,4999.32721677,nan,4999.32721677,0.6,4999.32721677,5.50395e-05,500.0,1.00892,0.999993,0.00308367513885,5.55556e-05,5.60515e-05,0.00308367513885,4591.13,nan,50000
100,4.08893e-16,1.32482e-07,0.991318,0.504222,0.555881153974,100,899879.0,1,4999.3282173,nan,4999.3282173,0.6,4999.3282173,5.5073e-05,500.0,1.00696,1.0,0.0014255161853,5.55556e-05,5.5942e-05,0.0014255161853,4591.13,nan,50000
116,1.27543e-09,0.574838,9.44093e-19,8767.5,2.35914584277,100,874303.0,1,4308.38070909,nan,4308.38070909,0.6,4308.38070909,4.44703e-23,431.034482759,5.7325,1.01675,2559589.1565,4.78927e-05,0.000270022,2559589.1565,4580.84,nan,50000
