AvgVanillaIw,Delta,AvgNormIw,VarDiscRet,ESSClassic,EpsThisIter,ESSRenyi,AvgRet,Bound,MaxVanillaIw,BatchSize,VarJ,MinVanillaIw,J,eRenyi2,MinNormIw,VanillaAvgRet,VarRet,VarNormIw,VarVanillaIw,AvgEpLen,AvgDiscRet,IterType,MaxNormIw
1.0,0.4,0.009999998,1649640.245661186,100.0,100,200.0,4306.030337052055,3693.658,1.0,200,1277.9451,1.0,4306.0303,1.0,0.01,4306.030337052055,1649640.245661186,3.5044917e-18,,430.94,4306.030337052055,2,0.01
1.0134848,0.4,0.005,1522947.3471821225,103.45928585958741,100,107.92746173986323,4376.542556241609,4301.127,3.6007736,200,352.08524,5.206485e-06,4890.5806,1.8530965,2.5686054e-08,4376.542556241609,1522947.3471821225,2.3445422e-05,0.96327984,438.03,4376.542556241609,1,0.017764319
1.0,0.4,0.009999998,680874.391032074,100.0,100,200.0,4700.812742598971,4088.4404,1.0,200,821.01495,1.0,4700.813,1.0,0.01,4700.812742598971,680874.391032074,3.5044917e-18,,470.28,4700.812742598971,2,0.01
1.0016377,0.4,0.005,243968.6661174899,161.84103363211156,100,161.9076699067728,4894.384503328127,4456.2427,2.0449548,200,232.4545,0.092714615,4937.505,1.2352719,0.0004628151,4894.384503328127,243968.6661174899,5.924135e-06,0.23774222,489.58,4894.384503328127,1,0.010208056
1.0,0.4,0.009999998,20735.75027038834,100.0,100,200.0,4985.007643842882,4372.635,1.0,200,143.27731,1.0,4985.0073,1.0,0.01,4985.007643842882,20735.75027038834,3.5044917e-18,,498.57,4985.007643842882,2,0.01
1.0004622,0.4,0.005,11023.212461858635,198.05999946298218,100,198.29787747058043,4988.938799720988,4556.1636,1.159568,200,85.79368,0.6224749,4991.031,1.0085837,0.0031109366,4988.938799720988,11023.212461858635,2.4610657e-07,0.009853366,498.96,4988.938799720988,1,0.0057951612
1.0,0.4,0.009999998,21515.59690640806,100.0,100,200.0,4979.324093360345,4366.9517,1.0,200,145.9467,1.0,4979.3237,1.0,0.01,4979.324093360345,21515.59690640806,3.5044917e-18,,498.0,4979.324093360345,2,0.01
1.0103858,0.4,0.005,0.21599666962131453,199.17385556107007,100,199.00124651437974,4999.574795622976,4557.828,1.1145186,200,76.98689,0.69874054,4991.926,1.0050188,0.003457791,4999.574795622976,0.21599666962131453,1.0421597e-07,0.004255677,500.0,4999.574795622976,1,0.005515313
1.0,0.4,0.009999998,1370.3739653015587,100.0,100,200.0,4994.974451106569,4382.602,1.0,200,36.833004,1.0,4994.9746,1.0,0.01,4994.974451106569,1370.3739653015587,3.5044917e-18,,499.57,4994.974451106569,2,0.01
0.9919441,0.4,0.005,14124.397349957675,198.66432701818903,100,198.9190901652571,4981.768878110713,4556.791,1.1010039,200,61.475822,0.6268755,4990.9785,1.0054339,0.0031598331,4981.768878110713,14124.397349957675,1.689281e-07,0.006648693,498.28,4981.768878110713,1,0.005549728
1.0,0.4,0.009999998,0.34162261464249344,100.0,100,200.0,4999.510311071645,4387.1377,1.0,200,0.58155376,1.0,4999.5103,1.0,0.01,4999.510311071645,0.34162261464249344,3.5044917e-18,,500.0,4999.510311071645,2,0.01
1.0000623,0.4,0.005,1089.739516573286,199.98118366379262,100,199.98076147144943,4996.141967915849,4564.836,1.0208224,200,22.658783,0.96146566,4997.8696,1.0000962,0.0048070285,4996.141967915849,1089.739516573286,2.3611177e-09,9.445647e-05,499.68,4996.141967915849,1,0.005103794
1.0,0.4,0.009999998,0.3454085606000975,100.0,100,200.0,4999.451265605414,4387.0786,1.0,200,0.584737,1.0,4999.451,1.0,0.01,4999.451265605414,0.3454085606000975,3.5044917e-18,,500.0,4999.451265605414,2,0.01
1.003827,0.4,0.005,43274.14152354025,198.04158639109488,100,197.93446243912476,4965.603456412649,4552.168,1.1797409,200,105.316925,0.6553291,4987.434,1.0104355,0.0032641536,4965.603456412649,43274.14152354025,2.484626e-07,0.010014718,496.64,4965.603456412649,1,0.0058762166
1.0,0.4,0.009999998,22559.528899342684,100.0,100,200.0,4979.702051653887,4367.3296,1.0,200,149.4454,1.0,4979.702,1.0,0.01,4979.702051653887,22559.528899342684,3.5044917e-18,,498.04,4979.702051653887,2,0.01
0.98852015,0.4,0.005,11612.485266475574,196.5637473051169,100,197.2111966370264,4984.76973175262,4553.9854,1.1572125,200,69.516014,0.36729306,4990.049,1.0141412,0.0018577925,4984.76973175262,11612.485266475574,4.3923475e-07,0.017168315,498.54,4984.76973175262,1,0.005853257
1.0,0.4,0.009999998,226077.8048477504,100.0,100,200.0,4949.389239028771,4337.0166,1.0,200,473.09302,1.0,4949.389,1.0,0.01,4949.389239028771,226077.8048477504,3.5044917e-18,,495.0,4949.389239028771,2,0.01
0.99152285,0.4,0.005,214907.94814582245,187.92259756666914,100,190.58689830490377,4938.931026470745,4545.672,1.3076448,200,83.830025,0.12827143,4989.249,1.0493901,0.00064684055,4938.931026470745,214907.94814582245,1.6147703e-06,0.06350036,493.96,4938.931026470745,1,0.006594124
1.0,0.4,0.009999998,33937.97773943331,100.0,100,200.0,4981.092420445057,4368.7197,1.0,200,183.29921,1.0,4981.092,1.0,0.01,4981.092420445057,33937.97773943331,3.5044917e-18,,498.17,4981.092420445057,2,0.01
0.9913163,0.4,0.005,0.23988399919184597,198.48121612641393,100,198.63428698348292,4999.545360529615,4559.258,1.1045514,200,81.75231,0.6116042,4993.7563,1.0068755,0.0030848086,4999.545360529615,0.23988399919184597,1.9226175e-07,0.0075574857,500.0,4999.545360529615,1,0.0055711353
1.0,0.4,0.009999998,259559.12417530085,100.0,100,200.0,4910.773410537098,4298.401,1.0,200,506.9157,1.0,4910.7734,1.0,0.01,4910.773410537098,259559.12417530085,3.5044917e-18,,491.16,4910.773410537098,2,0.01
0.97159314,0.4,0.005,0.24285584133534188,190.96531197069055,100,191.72339710698753,4999.581451917459,4541.9272,1.3262529,200,134.27779,0.24304879,4984.1875,1.0431695,0.0012507745,4999.581451917459,0.24285584133534188,1.1887106e-06,0.044885397,500.0,4999.581451917459,1,0.0068251453
1.0,0.4,0.009999998,0.15061363344458048,100.0,100,200.0,4999.600636583273,4387.228,1.0,200,0.38613912,1.0,4999.6006,1.0,0.01,4999.600636583273,0.15061363344458048,3.5044917e-18,,500.0,4999.600636583273,2,0.01
0.99999404,0.4,0.005,0.37821824385627406,199.99996646744864,100,200.0,4999.495560278693,4566.536,1.0005134,200,0.51412237,0.99878883,4999.549,1.0,0.0049939738,4999.495560278693,0.37821824385627406,1.8347836e-12,7.339144e-08,500.0,4999.495560278693,1,0.005002597
1.0,0.4,0.009999998,0.17535732934464598,100.0,100,200.0,4999.62555907541,4387.253,1.0,200,0.41664776,1.0,4999.6255,1.0,0.01,4999.62555907541,0.17535732934464598,3.5044917e-18,,500.0,4999.62555907541,2,0.01
1.0001563,0.4,0.005,850.7770859643164,199.88149851651784,100,199.9043207350074,4996.680138402368,4565.2544,1.0274284,200,17.529095,0.8513356,4998.3706,1.0004786,0.0042560124,4996.680138402368,850.7770859643164,1.48950665e-08,0.00059598894,499.72,4996.680138402368,1,0.005136339
1.0,0.4,0.009999998,0.2345915123489864,100.0,100,200.0,4999.548430919482,4387.176,1.0,200,0.48192942,1.0,4999.5483,1.0,0.01,4999.548430919482,0.2345915123489864,3.5044917e-18,,500.0,4999.548430919482,2,0.01
0.99994487,0.4,0.005,0.3008834432746142,199.99994666046305,100,199.99997615814493,4999.545489399695,4566.535,1.001215,200,0.51443714,0.9975775,4999.548,1.0000001,0.004988163,4999.545489399695,0.3008834432746142,7.1110197e-12,2.844085e-07,500.0,4999.545489399695,1,0.005006351
1.0,0.4,0.009999998,0.18721265009301388,100.0,100,200.0,4999.556409277097,4387.1846,1.0,200,0.43047985,1.0,4999.5566,1.0,0.01,4999.556409277097,0.18721265009301388,3.5044917e-18,,500.0,4999.556409277097,2,0.01
0.9960828,0.4,0.005,9801.13990417321,199.06230240899774,100,199.28618051220772,4989.702821072539,4562.733,1.069224,200,43.162697,0.61450666,4996.5205,1.0035819,0.0030846165,4989.702821072539,9801.13990417321,1.1835415e-07,0.0046971496,499.02,4989.702821072539,1,0.0053671445
1.0,0.4,0.009999998,0.21192708002935168,100.0,100,200.0,4999.526648213785,4387.1543,1.0,200,0.45806733,1.0,4999.527,1.0,0.01,4999.526648213785,0.21192708002935168,3.5044917e-18,,500.0,4999.526648213785,2,0.01
0.99997133,0.4,0.005,0.2843246735029688,199.99980061218062,100,199.99985694895486,4999.553960229012,4566.5283,1.0024477,200,0.4954356,0.9958912,4999.541,1.0000007,0.004979599,4999.553960229012,0.2843246735029688,2.2377883e-11,8.950643e-07,500.0,4999.553960229012,1,0.0050123823
1.0,0.4,0.009999998,46657.95817731956,100.0,100,200.0,4977.924428070259,4365.552,1.0,200,214.92178,1.0,4977.9243,1.0,0.01,4977.924428070259,46657.95817731956,3.5044917e-18,,497.85,4977.924428070259,2,0.01
0.9931384,0.4,0.005,92488.75697283034,195.42636610048154,100,195.0799826933714,4969.199571571192,4549.051,1.2174689,200,125.31807,0.4058604,4987.4897,1.0252205,0.0020433224,4969.199571571192,92488.75697283034,5.880229e-07,0.023199234,496.97,4969.199571571192,1,0.006129402
1.0,0.4,0.009999998,25.224585447862566,100.0,100,200.0,4999.092664624561,4386.7197,1.0,200,4.997236,1.0,4999.0923,1.0,0.01,4999.092664624561,25.224585447862566,3.5044917e-18,,499.96,4999.092664624561,2,0.01
1.0001211,0.4,0.005,0.13044403848327457,199.99917710782742,100,199.99938011361564,4999.625754167808,4566.35,1.0027477,200,3.501901,0.985577,4999.3633,1.0000031,0.0049272883,4999.625754167808,0.13044403848327457,1.0477636e-10,4.1920694e-06,500.0,4999.625754167808,1,0.005013131
1.0,0.4,0.009999998,13227.119741912476,100.0,100,200.0,4988.046253492709,4375.674,1.0,200,114.432724,1.0,4988.0464,1.0,0.01,4988.046253492709,13227.119741912476,3.5044917e-18,,498.86,4988.046253492709,2,0.01
0.9892778,0.4,0.005,0.2071061080565579,198.70456158777785,100,199.01165656892522,4999.585057306354,4562.359,1.0903122,200,44.12404,0.5368307,4996.4453,1.0049663,0.0027132456,4999.585057306354,0.2071061080565579,1.6380126e-07,0.006412299,500.0,4999.585057306354,1,0.0055106473
1.0,0.4,0.009999998,0.1801431248043805,100.0,100,200.0,4999.5165369159895,4387.1445,1.0,200,0.42229357,1.0,4999.5166,1.0,0.01,4999.5165369159895,0.1801431248043805,3.5044917e-18,,500.0,4999.5165369159895,2,0.01
1.0000789,0.4,0.005,0.1877111222299761,199.99991480262807,100,199.99990463261383,4999.60712763572,4566.55,1.0011439,200,0.42887974,0.9979685,4999.5625,1.0000005,0.004989449,4999.60712763572,0.1877111222299761,1.02462205e-11,4.099142e-07,500.0,4999.60712763572,1,0.0050053247
1.0,0.4,0.009999998,0.16362691807372406,100.0,100,200.0,4999.61303646687,4387.24,1.0,200,0.4024786,1.0,4999.613,1.0,0.01,4999.61303646687,0.16362691807372406,3.5044917e-18,,500.0,4999.61303646687,2,0.01
1.0006279,0.4,0.005,3972.303873082348,199.80481715536288,100,199.8150629819641,4993.324107701869,4563.6533,1.0477406,200,38.873898,0.8361957,4996.866,1.0009255,0.004178355,4993.324107701869,3972.303873082348,2.4544471e-08,0.0009830124,499.38,4993.324107701869,1,0.0052354154
1.0,0.4,0.009999998,0.13481058555561917,100.0,100,200.0,4999.600741199432,4387.228,1.0,200,0.36533386,1.0,4999.6006,1.0,0.01,4999.600741199432,0.13481058555561917,3.5044917e-18,,500.0,4999.600741199432,2,0.01
1.0,0.4,0.0049999994,0.1870251589097705,200.00000010221265,100,200.0,4999.588157109765,4566.582,1.0,200,0.39918873,1.0,4999.5947,1.0,0.005,4999.588157109765,0.1870251589097705,2.179301e-19,,500.0,4999.588157109765,1,0.005
1.0,0.4,0.009999998,0.19370567887416834,100.0,100,200.0,4999.594245517869,4387.2217,1.0,200,0.43790525,1.0,4999.594,1.0,0.01,4999.594245517869,0.19370567887416834,3.5044917e-18,,500.0,4999.594245517869,2,0.01
1.0,0.4,0.0049999994,0.16389931823946913,200.00000010221265,100,200.0,4999.614112195296,4566.592,1.0,200,0.42083198,1.0,4999.6045,1.0,0.005,4999.614112195296,0.16389931823946913,2.179301e-19,,500.0,4999.614112195296,1,0.005
1.0,0.4,0.009999998,0.1523361378467565,100.0,100,200.0,4999.588543783929,4387.216,1.0,200,0.38835773,1.0,4999.588,1.0,0.01,4999.588543783929,0.1523361378467565,3.5044917e-18,,500.0,4999.588543783929,2,0.01
0.9999295,0.4,0.005,0.19150086213954082,199.9995041065782,100,199.9996900563275,4999.531112578231,4566.548,1.0019766,200,0.41320533,0.9914891,4999.5605,1.0000015,0.004957795,4999.531112578231,0.19150086213954082,5.7055353e-11,2.2818983e-06,500.0,4999.531112578231,1,0.005010236
1.0,0.4,0.009999998,0.16118869432682825,100.0,100,200.0,4999.607294333954,4387.235,1.0,200,0.39945993,1.0,4999.6074,1.0,0.01,4999.607294333954,0.16118869432682825,3.5044917e-18,,500.0,4999.607294333954,2,0.01
0.9999471,0.4,0.005,0.2343297217888519,199.9999145532398,100,199.99995231629555,4999.597795525454,4566.5903,1.0016512,200,0.44220692,0.9972654,4999.603,1.0000002,0.004986591,4999.597795525454,0.2343297217888519,1.1232505e-11,4.4925244e-07,500.0,4999.597795525454,1,0.005008521
1.0,0.4,0.009999998,0.22561833210692567,100.0,100,200.0,4999.543438772487,4387.1704,1.0,200,0.4725786,1.0,4999.543,1.0,0.01,4999.543438772487,0.22561833210692567,3.5044917e-18,,500.0,4999.543438772487,2,0.01
0.9999905,0.4,0.005,0.2385747481536735,199.99993833161648,100,199.99995231629555,4999.552858921565,4566.536,1.0011615,200,0.47909668,0.99824977,4999.549,1.0000002,0.004991296,4999.552858921565,0.2385747481536735,6.722128e-12,2.688792e-07,500.0,4999.552858921565,1,0.0050058546
1.0,0.4,0.009999998,0.1601367525060688,100.0,100,200.0,4999.615935626905,4387.2437,1.0,200,0.3981683,1.0,4999.616,1.0,0.01,4999.615935626905,0.1601367525060688,3.5044917e-18,,500.0,4999.615935626905,2,0.01
0.9999954,0.4,0.005,0.1474968289710624,199.99994933018394,100,199.99997615814493,4999.599634321244,4566.5957,1.0010521,200,0.3902382,0.9990837,4999.6084,1.0000001,0.0049954415,4999.599634321244,0.1474968289710624,4.1610977e-12,1.6644456e-07,500.0,4999.599634321244,1,0.0050052837
1.0,0.4,0.009999998,0.26027606332676284,100.0,100,200.0,4999.626801886758,4387.254,1.0,200,0.50762653,1.0,4999.6265,1.0,0.01,4999.626801886758,0.26027606332676284,3.5044917e-18,,500.0,4999.626801886758,2,0.01
1.0000091,0.4,0.005,0.2592083353935504,199.99993271535973,100,199.99995231629555,4999.465460073674,4566.5337,1.0009805,200,0.513047,0.997988,4999.5464,1.0000002,0.004989895,4999.465460073674,0.2592083353935504,7.144201e-12,2.8577267e-07,500.0,4999.465460073674,1,0.005004857
1.0,0.4,0.009999998,0.23347408229958935,100.0,100,200.0,4999.5797732226665,4387.2065,1.0,200,0.48078212,1.0,4999.579,1.0,0.01,4999.5797732226665,0.23347408229958935,3.5044917e-18,,500.0,4999.5797732226665,2,0.01
0.99997926,0.4,0.005,0.17084720090316466,199.9999803333514,100,199.99997615814493,4999.553033115383,4566.5547,1.0008267,200,0.44743556,0.9990022,4999.5674,1.0000001,0.0049951146,4999.553033115383,0.17084720090316466,2.4839534e-12,9.9354466e-08,500.0,4999.553033115383,1,0.0050042374
1.0,0.4,0.009999998,0.21826557606451238,100.0,100,200.0,4999.602915857147,4387.2305,1.0,200,0.46486345,1.0,4999.603,1.0,0.01,4999.602915857147,0.21826557606451238,3.5044917e-18,,500.0,4999.602915857147,2,0.01
0.99620247,0.4,0.005,29303.08589841411,198.91714836886837,100,198.93444508474497,4982.356912351958,4559.354,1.1175534,200,85.13885,0.7013644,4993.525,1.0053563,0.00352019,4982.356912351958,29303.08589841411,1.3677848e-07,0.005429665,498.3,4982.356912351958,1,0.005609067
1.0,0.4,0.009999998,16642.59711701693,100.0,100,200.0,4986.665867166728,4374.294,1.0,200,128.35954,1.0,4986.666,1.0,0.01,4986.665867166728,16642.59711701693,3.5044917e-18,,498.72,4986.665867166728,2,0.01
0.9975009,0.4,0.005,0.3205250791608911,198.78434121790866,100,198.94959004603163,4999.583008528067,4561.7646,1.085006,200,51.60285,0.5644323,4995.919,1.0052798,0.002829232,4999.583008528067,0.3205250791608911,1.53658e-07,0.0061156373,500.0,4999.583008528067,1,0.0054386216
1.0,0.4,0.009999998,0.21036067931544797,100.0,100,200.0,4999.566799417769,4387.1943,1.0,200,0.45636138,1.0,4999.567,1.0,0.01,4999.566799417769,0.21036067931544797,3.5044917e-18,,500.0,4999.566799417769,2,0.01
1.0,0.4,0.0049999994,0.1487475242416879,200.00000010221265,100,200.0,4999.62997380002,4566.586,1.0,200,0.42279726,1.0,4999.5986,1.0,0.005,4999.62997380002,0.1487475242416879,2.179301e-19,,500.0,4999.62997380002,1,0.005
1.0,0.4,0.009999998,0.15315328182753649,100.0,100,200.0,4999.635681992693,4387.263,1.0,200,0.38938957,1.0,4999.6357,1.0,0.01,4999.635681992693,0.15315328182753649,3.5044917e-18,,500.0,4999.635681992693,2,0.01
1.0,0.4,0.0049999994,0.1730187756052466,200.00000010221265,100,200.0,4999.578717963797,4566.5947,1.0,200,0.4028264,1.0,4999.6074,1.0,0.005,4999.578717963797,0.1730187756052466,2.179301e-19,,500.0,4999.578717963797,1,0.005
1.0,0.4,0.009999998,0.16681565138738325,100.0,100,200.0,4999.566348016331,4387.194,1.0,200,0.4063777,1.0,4999.5664,1.0,0.01,4999.566348016331,0.16681565138738325,3.5044917e-18,,500.0,4999.566348016331,2,0.01
0.9999832,0.4,0.005,0.2493610766156089,199.99994880798835,100,200.0,4999.515125515678,4566.5283,1.0004723,200,0.4545395,0.9993805,4999.541,1.0,0.0049969866,4999.515125515678,0.2493610766156089,1.1768791e-12,4.707425e-08,500.0,4999.515125515678,1,0.0050024455
1.0,0.4,0.009999998,0.1400103602802984,100.0,100,200.0,4999.611432475199,4387.2393,1.0,200,0.3723057,1.0,4999.612,1.0,0.01,4999.611432475199,0.1400103602802984,3.5044917e-18,,500.0,4999.611432475199,2,0.01
1.0000062,0.4,0.005,0.18386646381749816,199.99999041966,100,200.0,4999.621854941507,4566.6045,1.0003692,200,0.4004007,0.9996428,4999.617,1.0,0.004998183,4999.621854941507,0.18386646381749816,3.2755794e-13,1.3102341e-08,500.0,4999.621854941507,1,0.005001815
1.0,0.4,0.009999998,0.2353338088231352,100.0,100,200.0,4999.548607776013,4387.176,1.0,200,0.48268718,1.0,4999.5483,1.0,0.01,4999.548607776013,0.2353338088231352,3.5044917e-18,,500.0,4999.548607776013,2,0.01
0.9999672,0.4,0.0049999994,0.3050385213975985,199.99982504985675,100,199.9998807907815,4999.579411676984,4566.552,1.0025421,200,0.51634055,0.99358916,4999.5645,1.0000006,0.0049681086,4999.579411676984,0.3050385213975985,3.0405567e-11,1.2161352e-06,500.0,4999.579411676984,1,0.005012875
1.0,0.4,0.009999998,0.1378914350450157,100.0,100,200.0,4999.693413759556,4387.3203,1.0,200,0.36950076,1.0,4999.693,1.0,0.01,4999.693413759556,0.1378914350450157,3.5044917e-18,,500.0,4999.693413759556,2,0.01
0.99999356,0.4,0.005,0.17478664206651812,199.9999452057336,100,200.0,4999.614328776486,4566.6416,1.0001165,200,0.39541277,0.999792,4999.6543,1.0,0.0049989917,4999.614328776486,0.17478664206651812,8.055883e-14,3.2220537e-09,500.0,4999.614328776486,1,0.0050006146
1.0,0.4,0.009999998,0.2056449282140772,100.0,100,200.0,4999.549948090606,4387.1772,1.0,200,0.45120642,1.0,4999.55,1.0,0.01,4999.549948090606,0.2056449282140772,3.5044917e-18,,500.0,4999.549948090606,2,0.01
1.0,0.4,0.0049999994,0.19772736990103892,200.00000010221265,100,200.0,4999.567214268314,4566.546,1.0,200,0.44692984,1.0,4999.5586,1.0,0.005,4999.567214268314,0.19772736990103892,2.179301e-19,,500.0,4999.567214268314,1,0.005
1.0,0.4,0.009999998,0.1721525079022802,100.0,100,200.0,4999.561538853414,4387.1885,1.0,200,0.41282836,1.0,4999.561,1.0,0.01,4999.561538853414,0.1721525079022802,3.5044917e-18,,500.0,4999.561538853414,2,0.01
0.9902788,0.4,0.005,494870.64939683164,189.62975177361506,100,190.22968774023602,4899.609051832983,4528.7188,1.3212143,200,271.28506,0.31353003,4972.712,1.0513606,0.0015830392,4899.609051832983,494870.64939683164,1.3740363e-06,0.05389806,490.02,4899.609051832983,1,0.006670921
1.0,0.4,0.009999998,103754.6777675294,100.0,100,200.0,4967.3652325409375,4354.992,1.0,200,320.49515,1.0,4967.3647,1.0,0.01,4967.3652325409375,103754.6777675294,3.5044917e-18,,496.79,4967.3652325409375,2,0.01
0.9945996,0.4,0.005,0.1995508115480268,196.5656468382356,100,196.84680747264366,4999.558057173505,4557.1006,1.1411818,200,85.006165,0.37094438,4993.5674,1.0160185,0.0018647925,4999.558057173505,0.1995508115480268,4.3898862e-07,0.017370397,500.0,4999.558057173505,1,0.0057368907
1.0,0.4,0.009999998,0.11670180639862808,100.0,100,200.0,4999.6587674373595,4387.286,1.0,200,0.33990282,1.0,4999.6587,1.0,0.01,4999.6587674373595,0.11670180639862808,3.5044917e-18,,500.0,4999.6587674373595,2,0.01
0.9999605,0.4,0.005,0.15981849405788798,199.9998908506083,100,199.99992847445185,4999.593769720881,4566.6143,1.0031791,200,0.3715812,0.9978223,4999.627,1.0000004,0.004989309,4999.593769720881,0.15981849405788798,1.5820867e-11,6.327834e-07,500.0,4999.593769720881,1,0.0050160936
1.0,0.4,0.009999998,0.1486926604800088,100.0,100,200.0,4999.588571639374,4387.2163,1.0,200,0.38367054,1.0,4999.589,1.0,0.01,4999.588571639374,0.1486926604800088,3.5044917e-18,,500.0,4999.588571639374,2,0.01
1.0,0.4,0.0049999994,0.1976409951980912,200.00000010221265,100,200.0,4999.508644113242,4566.536,1.0,200,0.41597202,1.0,4999.549,1.0,0.005,4999.508644113242,0.1976409951980912,2.179301e-19,,500.0,4999.508644113242,1,0.005
1.0,0.4,0.009999998,0.11428112858566003,100.0,100,200.0,4999.615659528068,4387.243,1.0,200,0.3363579,1.0,4999.615,1.0,0.01,4999.615659528068,0.11428112858566003,3.5044917e-18,,500.0,4999.615659528068,2,0.01
1.0000424,0.4,0.005,0.22827314982212574,199.99983940332447,100,199.9998331071339,4999.644921027759,4566.618,1.0021203,200,0.41144833,0.99555814,4999.631,1.0000008,0.0049775797,4999.644921027759,0.22827314982212574,2.2100807e-11,8.8410485e-07,500.0,4999.644921027759,1,0.005010389
1.0,0.4,0.009999998,0.18114228149457354,100.0,100,200.0,4999.583972498513,4387.211,1.0,200,0.42347735,1.0,4999.5835,1.0,0.01,4999.583972498513,0.18114228149457354,3.5044917e-18,,500.0,4999.583972498513,2,0.01
1.0001186,0.4,0.005,0.12428104744890463,199.99944131382495,100,199.9998807907815,4999.629104395111,4566.5947,1.0078304,200,0.38904494,0.995667,4999.6074,1.0000006,0.0049777445,4999.629104395111,0.12428104744890463,7.269752e-11,2.9085866e-06,500.0,4999.629104395111,1,0.0050385543
1.0,0.4,0.009999998,0.19013658602434313,100.0,100,200.0,4999.56815112338,4387.1953,1.0,200,0.43387002,1.0,4999.568,1.0,0.01,4999.56815112338,0.19013658602434313,3.5044917e-18,,500.0,4999.56815112338,2,0.01
1.0,0.4,0.0049999994,0.13087099204564545,200.00000010221265,100,200.0,4999.615870396461,4566.579,1.0,200,0.39933652,1.0,4999.592,1.0,0.005,4999.615870396461,0.13087099204564545,2.179301e-19,,500.0,4999.615870396461,1,0.005
1.0,0.4,0.009999998,0.26065727061838356,100.0,100,200.0,4999.565362858301,4387.1924,1.0,200,0.50796884,1.0,4999.565,1.0,0.01,4999.565362858301,0.26065727061838356,3.5044917e-18,,500.0,4999.565362858301,2,0.01
1.0,0.4,0.0049999994,0.14413214287204879,200.00000010221265,100,200.0,4999.592046719994,4566.566,1.0,200,0.4478039,1.0,4999.5786,1.0,0.005,4999.592046719994,0.14413214287204879,2.179301e-19,,500.0,4999.592046719994,1,0.005
1.0,0.4,0.009999998,0.1454977169551855,100.0,100,200.0,4999.607344482014,4387.2344,1.0,200,0.37951925,1.0,4999.607,1.0,0.01,4999.607344482014,0.1454977169551855,3.5044917e-18,,500.0,4999.607344482014,2,0.01
1.0,0.4,0.0049999994,0.10655296969310128,200.00000010221265,100,200.0,4999.654509880563,4566.618,1.0,200,0.35399452,1.0,4999.631,1.0,0.005,4999.654509880563,0.10655296969310128,2.179301e-19,,500.0,4999.654509880563,1,0.005
