VarDiscRet,ESSRenyi,VarNormIw,ESSClassic,AvgDiscRet,VanillaAvgRet,BatchSize,VarRet,MinNormIw,MinVanillaIw,AvgVanillaIw,J,MaxVanillaIw,MaxNormIw,VarVanillaIw,Bound,AvgRet,AvgNormIw,VarJ,AvgEpLen,eRenyi2
4392402.075036766,14.59774570621065,0.00069424725,12.701562544962876,9.094947017729283e-14,-4066.23450637783,100,4392402.075036766,,,0.8348155,3977.8848,9.8292885,0.11774204,4.838327,3017.6616,9.094947017729283e-14,0.01,414.65897,200.0,6.850373
11711.368397260077,19.385105036175514,0.00036147368,21.840786627191317,2.1316282072803005e-16,-21.36303693435246,100,11711.368397260077,,,1.0921193,15.912585,6.812641,0.062380005,4.311386,12.067708,2.1316282072803005e-16,0.01,12.139122,200.0,5.1586
55.35716791642977,nan,0.010000003,inf,-1.9539925233402755e-16,-8.266573239581227,100,55.35716791642977,,,1.23492e-40,8.095628,1.2349244e-38,1.0,,1.1390648,-1.9539925233402755e-16,0.01,,200.0,nan
101.9158429832055,97.4889127183013,2.9614152e-06,97.15169824751217,-8.003553375601769e-13,-5747.593891967138,100,101.9158429832055,0.0061745304,0.598495,0.9692964,0.13046849,1.4640408,0.01510416,0.027823549,-4.585715,-8.003553375601769e-13,0.01,10.90305,200.0,1.0257577
153.06969719241738,78.01222735363538,2.392819e-05,80.84800209756654,3.54702933691442e-13,-5747.1445096170055,100,153.06969719241738,0.0077280304,0.7661574,0.9914006,0.92417526,4.252609,0.04289496,0.23518416,-4.4321938,3.54702933691442e-13,0.009999999,15.834624,200.0,1.2818503
80.56807194775372,43.675007356737304,0.0001233595,45.01951628182987,1.0913936421275138e-12,-5747.53635487865,100,80.56807194775372,8.047926e-11,7.5383655e-09,0.9366842,1.6258706,3.1585374,0.033720408,1.0823282,-2.1720562,1.0913936421275138e-12,0.01,16.827988,200.0,2.289639
101.72478040335697,77.8357874851018,2.3038268e-05,81.42799614336124,5.184119800105691e-13,-5747.582750559197,100,101.72478040335697,0.00022901414,0.024144715,1.0542892,0.6675461,1.655747,0.015704865,0.25607625,-4.8261404,5.184119800105691e-13,0.01,13.159548,200.0,1.2847561
126.69389424446383,91.68957829130034,8.096751e-06,92.5790420006401,-4.911271389573813e-13,-5746.772081834693,100,126.69389424446383,0.0026762777,0.27755064,1.0370772,0.39254138,1.7036643,0.016427556,0.08708292,-4.524147,-4.911271389573813e-13,0.01,12.619289,200.0,1.0906365
99.72486742736052,97.50600098498565,2.4532803e-06,97.6288253461126,-7.821654435247183e-13,-5748.28489591257,100,99.72486742736052,0.0068350025,0.6694888,0.9795004,0.114336155,1.5004911,0.015318943,0.02353729,-4.7367806,-7.821654435247183e-13,0.01,10.465501,200.0,1.0255779
81.9315246654788,73.23670188432024,3.9263043e-05,72.00958278353173,8.36735125631094e-13,-5748.617461650816,100,81.9315246654788,2.581067e-06,0.0002596329,1.0059131,0.61725295,1.7855818,0.017750856,0.39728752,-2.484509,8.36735125631094e-13,0.01,11.370565,200.0,1.3654356
