VarDiscRet,AvgNormIw,J,AvgVanillaIw,MinNormIw,ESSClassic,AvgRet,VarJ,MaxNormIw,AvgDiscRet,BatchSize,ESSRenyi,MinVanillaIw,MaxVanillaIw,AvgEpLen,Bound,VarRet,VarVanillaIw,VarNormIw,eRenyi2
67.46758028043696,0.01,24.847565,5.485533,4.4738754e-05,1.3457478448090303,-1.3684244807328088,34.25006,0.861808,-1.3684244807328088,100,35.88286846399944,0.024541592,472.74765,500.0,4.7115593,67.46758028043696,2228.2024,0.0074048615,2.7868452
109.82468408037066,0.01,45.18305,7.949035,5.715545e-06,1.2655249362575285,-0.8026575484248073,51.13971,0.8887656,-0.8026575484248073,100,22.386838304445337,0.004543307,706.48285,500.0,21.21809,109.82468408037066,4979.5684,0.007880666,4.4669104
143.3699320149328,0.01,36.881554,6.354078,1.5275251e-05,1.274637856293573,2.7286250719790632,35.13323,0.88552725,2.7286250719790632,100,32.12037297979489,0.009706013,562.6709,500.0,17.183523,143.3699320149328,3158.7249,0.007823602,3.1132889
252.00003046238507,0.01,55.596615,5.7031145,4.377779e-06,1.2272392210766423,5.556391149561542,48.4463,0.9025526,5.556391149561542,100,16.68108490939733,0.0024966975,514.7361,500.0,33.495197,252.00003046238507,2644.2153,0.008129665,5.994814
227.15221118933798,0.01,47.856953,5.8451314,2.9892508e-06,1.316407258767436,6.978517512767468,46.06748,0.8713307,6.978517512767468,100,23.76749750924026,0.0017472564,509.30423,500.0,24.57531,227.15221118933798,2587.0693,0.0075721554,4.2074265
224.09630760334304,0.01,52.110455,10.306383,1.3362741e-05,1.167114829798823,9.107678557647267,29.896181,0.92557704,9.107678557647267,100,35.40758871283834,0.013772152,953.9352,500.0,34.514877,224.09630760334304,9085.844,0.008553674,2.8242533
349.6002120015905,0.010000002,76.96014,15.923476,1.5777214e-05,1.1159813707854442,12.976498933647399,31.195156,0.94658065,12.976498933647399,100,30.137248908591886,0.02512281,1507.2855,500.0,58.95173,349.6002120015905,22693.932,0.008950225,3.318153
347.2249070323104,0.01,56.973034,16.25789,7.467534e-05,1.1223365265823328,17.280682068599397,21.57898,0.9439003,17.280682068599397,100,50.28940992460433,0.121406354,1534.5828,500.0,38.45376,347.2249070323104,23521.682,0.008898974,1.9884902
263.9221319774601,0.010000002,46.47342,734.09607,2.0701881e-08,1.001033319921,18.21591254521721,0.06482776,0.99948376,18.21591254521721,100,99.99961853172863,0.001519717,73371.71,500.0,36.255028,263.9221319774601,53833520.0,0.009989575,1.0000038
339.74639990078776,0.01,74.91651,4.2666616,1.5406373e-06,1.4389181120999814,30.283983109486588,61.418976,0.833233,30.283983109486588,100,27.11211955772052,0.00065733783,355.51233,500.0,44.01432,339.74639990078776,1259.536,0.006918855,3.6883874
441.7065718568918,0.009999999,73.70434,1103.269,1.1441734e-12,1.00021516244295,29.201114558017963,0.033102036,0.9998924,29.201114558017963,100,100.0,1.262331e-07,110315.03,500.0,62.624985,441.7065718568918,121693820.0,0.009997828,1.0
356.97608717430586,0.01,72.06966,8.048943,0.000104098945,1.2670214971399953,46.19461420042518,20.43542,0.88822585,46.19461420042518,100,44.03200645000094,0.08378864,714.92786,500.0,57.48199,356.97608717430586,5099.4185,0.0078712385,2.2710752
377.50092366226175,0.01,72.21989,706.8349,1.8420382e-08,1.0013921142039512,45.98827465316241,0.15997191,0.99930465,45.98827465316241,100,100.0,0.0013020169,70634.34,500.0,61.870937,377.50092366226175,49891412.0,0.009985957,1.0
354.0242292572122,0.010000002,84.51601,5.552989,4.2130752e-05,1.322409444531955,44.67362956540744,42.164303,0.86924696,44.67362956540744,100,28.947557852787973,0.02339516,482.69186,500.0,62.85005,354.0242292572122,2324.1868,0.0075373277,3.4545228
389.99017464444427,0.01,95.235725,17264.074,,1.0,53.92427695240107,4.632266e-06,1.0,53.92427695240107,100,99.99818805163099,,1726407.4,500.0,81.01702,389.99017464444427,29804825000.0,0.010000003,1.0000181
572.3819165312168,0.01,86.33035,7.499612,8.3111285e-05,1.2663823283146405,56.197102376201244,24.560848,0.8884743,56.197102376201244,100,43.33660659081967,0.06233024,666.3212,500.0,69.52285,572.3819165312168,4429.377,0.007875262,2.307518
473.1649093719885,0.010000002,88.875084,6.0139375,9.722564e-06,1.4565577167647024,56.63069988100799,34.206,0.82780623,56.63069988100799,100,28.467963102655474,0.005847089,497.8375,500.0,71.00798,473.1649093719885,2471.6252,0.006833839,3.5127206
257.5748564190917,0.01,83.819466,2.7694018,0.00010752859,2.097175468081807,69.29545936429082,24.828808,0.6891366,69.29545936429082,100,42.014258369361904,0.029778987,190.84962,500.0,67.7897,257.5748564190917,361.65732,0.004715472,2.3801444
210.58199713940772,0.01,91.577835,4.634393,4.6542213e-05,1.59017310278501,74.97010897769906,24.497406,0.79246974,74.97010897769906,100,45.94993901173819,0.021569492,367.26166,500.0,74.736824,210.58199713940772,1342.5942,0.006251136,2.1762815
173.92533668401367,0.010000002,89.703415,2.2317872,0.00013248899,2.6251645499398446,77.29540519008448,31.10256,0.6145924,77.29540519008448,100,50.15866281004722,0.029568724,137.16394,500.0,67.158936,173.92533668401367,186.62105,0.0037467524,1.9936736
141.06826821714728,0.01,94.243256,352.67792,5.9711125e-10,1.0009722924869189,80.53969900523698,0.0635151,0.9995142,80.53969900523698,100,99.99945164027507,2.1058795e-05,35250.66,500.0,83.105354,141.06826821714728,12425970.0,0.009990189,1.0000055
258.38827775082376,0.01,91.499405,2.304811,7.44399e-05,2.202899781232021,74.42835465627336,27.380663,0.67159975,74.42835465627336,100,41.53650560504122,0.01715699,154.79106,500.0,71.463135,258.38827775082376,238.21368,0.0044843145,2.4075208
