meankl,EpLenMean,TimestepsSoFar,surrgain,EpThisIter,EpRewMean,Step_size,optimgain,TimeElapsed,EpisodesSoFar,DiscEpRewMean,entloss,entropy,ev_tdlam_before
0.0009433075,18.71,1871,0.0022905476,100,171.7602334615987,1.0,0.0022905476,6.579418420791626,100,7.330877008438111,,0.4189424,
0.00093680003,19.39,3810,0.0016790772,100,178.0947855826535,1.0,0.0016790772,12.607306480407715,200,6.043527765274048,,0.4189424,
0.0009289675,18.57,5667,0.0027450342,100,170.39105442357857,1.0,0.0027450342,18.69322180747986,300,7.2628188323974605,,0.4189424,
0.0008302755,19.01,7568,0.0023694201,100,174.44245276667633,1.0,0.0023694201,24.754236698150635,400,6.993891773223877,,0.4189424,
0.0007906862,19.46,9514,0.002190876,100,178.6923543527637,1.0,0.002190876,30.5532968044281,500,7.824133462905884,,0.4189424,
0.0008347378,20.52,11566,0.0010156425,100,188.57967179679855,1.0,0.0010156425,36.37694835662842,600,9.182173070907593,,0.4189424,
0.0007673918,18.26,13392,0.0020435092,100,167.41041477729493,1.0,0.0020435092,41.94256925582886,700,7.524507942199707,,0.4189424,
0.0009158861,19.28,15320,0.0013506097,100,176.8839630817112,1.0,0.0013506097,47.70308494567871,800,5.8635994243621825,,0.4189424,
0.00093119446,20.06,17326,0.0026424453,100,184.2827613285374,1.0,0.0026424453,53.53817439079285,900,8.168282585144043,,0.4189424,
0.0009361609,21.2,19446,0.0023117585,100,194.8100878365884,1.0,0.0023117585,59.39027428627014,1000,9.829353609085082,,0.4189424,
0.0009381276,21.67,21613,0.0021335161,100,199.2682180407836,1.0,0.0021335161,65.18423628807068,1100,9.272242059707642,,0.4189424,
0.00084986555,19.93,23606,0.0022190087,100,183.00413563177972,1.0,0.0022190087,70.89868402481079,1200,7.164325952529907,,0.4189424,
0.0009468189,20.46,25652,0.0011248662,100,187.94257849275246,1.0,0.0011248662,76.75300431251526,1300,9.085859842300415,,0.4189424,
0.0009715416,22.07,27859,0.0025255494,100,202.95337612985648,1.0,0.0025255494,82.4535026550293,1400,13.385588855743409,,0.4189424,
0.0009038283,21.87,30046,0.002462449,100,201.05213026224084,1.0,0.002462449,88.22638320922852,1500,10.200995807647706,,0.4189424,
0.0009635695,22.23,32269,0.002679818,100,204.48806092839158,1.0,0.002679818,94.60544204711914,1600,10.134944019317627,,0.4189424,
0.0008418309,23.29,34598,0.002271333,100,214.2768894475351,1.0,0.002271333,100.89275097846985,1700,10.969689855575561,,0.4189424,
0.00095768075,24.06,37004,0.0027260897,100,221.52426898628445,1.0,0.0027260897,106.87878322601318,1800,9.45957166671753,,0.4189424,
0.00083256216,23.98,39402,0.0019196265,100,220.84177172444782,1.0,0.0019196265,113.11024522781372,1900,9.100522527694702,,0.4189424,
0.000909147,22.75,41677,0.0016809516,100,209.2277431748602,1.0,0.0016809516,119.06801676750183,2000,9.713724355697632,,0.4189424,
0.0009744209,22.56,43933,0.0019889018,100,207.61653834217722,1.0,0.0019889018,125.34531450271606,2100,13.033689622879029,,0.4189424,
0.0007555059,22.91,46224,0.0019461322,100,210.96621428929475,1.0,0.0019461322,131.44675421714783,2200,10.211619911193848,,0.4189424,
0.00096342753,22.81,48505,0.001976564,100,209.81026563194476,1.0,0.001976564,137.50043749809265,2300,10.5791242313385,,0.4189424,
0.00096168485,23.71,50876,0.0016319843,100,218.34268700308448,1.0,0.0016319843,144.1523060798645,2400,10.569489889144897,,0.4189424,
0.0008091975,24.48,53324,0.0011571851,100,225.46805857032774,1.0,0.0011571851,150.04167485237122,2500,13.385935773849488,,0.4189424,
0.0009775555,23.91,55715,0.0027760803,100,220.24922425018931,1.0,0.0027760803,156.7118275165558,2600,11.040192279815674,,0.4189424,
0.000928442,24.91,58206,0.002323008,100,229.48076407243215,1.0,0.002323008,163.875079870224,2700,11.607982501983642,,0.4189424,
0.0009145477,24.83,60689,0.0015227655,100,228.75655175246638,1.0,0.0015227655,170.58336329460144,2800,11.898998546600343,,0.4189424,
