EpisodesSoFar,DiscEpRewMean,EpRewMean,EpThisIter,optimgain,entropy,EpLenMean,meankl,entloss,TimestepsSoFar,TimeElapsed,ev_tdlam_before,surrgain,Step_size
20100,19.698843946456908,289.6912836182831,100,0.0029526039,0.4189424,31.34,0.0009787742,,575775,5416.244934082031,,0.0029526039,1.0
20200,19.0586048412323,288.4557396289315,100,0.002329174,0.4189424,31.22,0.000862602,,578897,5432.195474624634,,0.002329174,1.0
20300,19.837080907821655,287.43736642687276,100,0.002224687,0.4189424,31.11,0.00092390954,,582008,5447.294685602188,,0.002224687,1.0
20400,22.644533405303957,296.52061666259766,100,0.0025231133,0.4189424,32.11,0.00095288106,,585219,5464.220799922943,,0.0025231133,1.0
20500,19.320756959915162,299.4243373665862,100,0.0026616342,0.4189424,32.36,0.0009660477,,588455,5487.7833297252655,,0.0026616342,1.0
20600,21.611765251159667,287.4794525660686,100,0.0035311515,0.4189424,31.1,0.0009750998,,591565,5504.190937757492,,0.0035311515,1.0
20700,18.80122805595398,305.0502255586123,100,0.0035866231,0.4189424,33.0,0.0009446427,,594865,5534.1657881736755,,0.0035866231,1.0
20800,20.316224308013915,287.174975168726,100,0.003229157,0.4189424,31.08,0.00096329727,,597973,5561.51177406311,,0.003229157,1.0
20900,20.66440065383911,299.0310373645617,100,0.0018918125,0.4189424,32.36,0.0008263823,,601209,5578.257453203201,,0.0018918125,1.0
21000,20.925750207901,291.7085098085588,100,0.003344815,0.4189424,31.56,0.00094049086,,604365,5596.6327221393585,,0.003344815,1.0
21100,23.615008220672607,304.9483014704538,100,0.0026468039,0.4189424,32.97,0.0009528925,,607662,5614.187828063965,,0.0026468039,1.0
21200,23.484229822158813,297.43622618535596,100,0.0028858173,0.4189424,32.19,0.0009772659,,610881,5637.092424631119,,0.0028858173,1.0
21300,19.77205101966858,291.1814017252307,100,0.0024495572,0.4189424,31.49,0.0009383078,,614030,5659.088562965393,,0.0024495572,1.0
21400,21.19047576904297,290.97613658040746,100,0.0022302363,0.4189424,31.49,0.00097005494,,617179,5680.6207065582275,,0.0022302363,1.0
21500,20.01017724990845,291.3256567817612,100,0.003007666,0.4189424,31.54,0.00095164345,,620333,5698.485851287842,,0.003007666,1.0
21600,23.227491207122803,300.9608023786061,100,0.0018344446,0.4189424,32.57,0.00090519805,,623590,5721.505060195923,,0.0018344446,1.0
21700,20.587681074142456,305.1739674222728,100,0.0018569336,0.4189424,33.01,0.00096464297,,626891,5749.876483678818,,0.0018569336,1.0
21800,20.13801884651184,296.9482824962355,100,0.0025903448,0.4189424,32.12,0.0009333257,,630103,5768.6683485507965,,0.0025903448,1.0
21900,20.910344190597534,293.62219490167575,100,0.003070562,0.4189424,31.74,0.00089991605,,633277,5786.3280346393585,,0.003070562,1.0
22000,23.391048126220703,295.4594479075089,100,0.0031233698,0.4189424,31.95,0.0009436144,,636472,5804.043942928314,,0.0031233698,1.0
22100,21.80502152442932,298.7398346912348,100,0.0020675377,0.4189424,32.32,0.0009244812,,639704,5824.38240146637,,0.0020675377,1.0
22200,19.664685201644897,302.8904255830791,100,0.0030716278,0.4189424,32.75,0.000954355,,642979,5849.736074447632,,0.0030716278,1.0
22300,21.12531533241272,307.94280833664584,100,0.00397312,0.4189424,33.31,0.0009750485,,646310,5866.4549016952515,,0.00397312,1.0
22400,21.56444995880127,306.81676420062945,100,0.0017823919,0.4189424,33.16,0.0009456705,,649626,5883.58341884613,,0.0017823919,1.0
22500,21.51121814727783,302.8745271073389,100,0.0025960037,0.4189424,32.75,0.0009382262,,652901,5905.029512882233,,0.0025960037,1.0
22600,19.32502219200134,297.93332883742465,100,0.0035286027,0.4189424,32.22,0.0009839542,,656123,5932.627054929733,,0.0035286027,1.0
22700,19.34681749343872,306.19476828702153,100,0.0021419958,0.4189424,33.13,0.0009822245,,659436,5956.871809005737,,0.0021419958,1.0
22800,19.12269856452942,314.3111873846743,100,0.002224762,0.4189424,33.98,0.0009942255,,662834,5979.778089523315,,0.002224762,1.0
22900,21.251658115386963,295.8954126082249,100,0.0027281833,0.4189424,32.01,0.0009323725,,666035,5998.976456403732,,0.0027281833,1.0
23000,21.27067524909973,317.73160541813047,100,0.002152179,0.4189424,34.37,0.00097111653,,669472,6016.126802206039,,0.002152179,1.0
23100,21.77836591720581,308.8361637180306,100,0.0028628795,0.4189424,33.4,0.00094092346,,672812,6034.383397579193,,0.0028628795,1.0
23200,19.67379156112671,307.98660936333886,100,0.0033159168,0.4189424,33.3,0.0009573814,,676142,6057.218845367432,,0.0033159168,1.0
23300,19.912974033355713,300.4098245457685,100,0.0033910067,0.4189424,32.49,0.00089001557,,679391,6080.824884414673,,0.0033910067,1.0
23400,18.404887952804565,300.69586605073766,100,0.002415285,0.4189424,32.52,0.00094666594,,682643,6102.188174247742,,0.002415285,1.0
23500,21.186360960006713,310.81307555608527,100,0.0026119263,0.4189424,33.6,0.00092234055,,686003,6130.522589921951,,0.0026119263,1.0
23600,22.110159492492677,311.81609381971657,100,0.0022687213,0.4189424,33.7,0.00094102544,,689373,6150.532555818558,,0.0022687213,1.0
23700,23.629343452453615,314.4751024151166,100,0.0027699636,0.4189424,34.0,0.0009478146,,692773,6167.071743249893,,0.0027699636,1.0
23800,24.53484062194824,317.32669488554984,100,0.004341887,0.4189424,34.3,0.00097484223,,696203,6186.185184955597,,0.004341887,1.0
23900,20.429696054458617,319.35668914274453,100,0.0015606646,0.4189424,34.53,0.0009598874,,699656,6208.566225767136,,0.0015606646,1.0
24000,21.927845106124877,303.7348113240173,100,0.0031516217,0.4189424,32.84,0.00090132613,,702940,6227.862986564636,,0.0031516217,1.0
24100,20.53559630393982,313.08814228255073,100,0.0020834974,0.4189424,33.84,0.00072392245,,706324,6252.5617089271545,,0.0020834974,1.0
24200,23.131953468322752,313.9424843231064,100,0.0021140252,0.4189424,33.94,0.0008637018,,709718,6272.619391202927,,0.0021140252,1.0
24300,25.533143310546876,330.5241030838868,100,0.0025970663,0.4189424,35.71,0.00096324587,,713289,6295.398547410965,,0.0025970663,1.0
24400,24.570124597549437,320.77287986494485,100,0.002722803,0.4189424,34.69,0.0008973053,,716758,6313.646077632904,,0.002722803,1.0
24500,24.83451798439026,322.98447643472895,100,0.0034575304,0.4189424,34.92,0.00093832787,,720250,6333.307582378387,,0.0034575304,1.0
24600,25.349256210327148,325.0216718229071,100,0.00218625,0.4189424,35.14,0.00093879213,,723764,6352.772436141968,,0.00218625,1.0
24700,19.522929544448854,317.2518655638423,100,0.0015461392,0.4189424,34.29,0.0008943376,,727193,6372.805568218231,,0.0015461392,1.0
24800,21.487340784072877,313.95179528041695,100,0.0027176144,0.4189424,33.95,0.0009862012,,730588,6392.639248847961,,0.0027176144,1.0
24900,25.065192890167236,322.1138746246793,100,0.0022414222,0.4189424,34.82,0.0009908862,,734070,6417.2683300971985,,0.0022414222,1.0
25000,23.220251264572145,324.8498415755465,100,0.0018320364,0.4189424,35.11,0.0009558445,,737581,6435.980485677719,,0.0018320364,1.0
25100,21.574059257507326,311.7638089258077,100,0.0028331268,0.4189424,33.69,0.00092580053,,740950,6450.949201583862,,0.0028331268,1.0
25200,21.883897380828856,325.89719931441755,100,0.0018862225,0.4189424,35.2,0.0009347572,,744470,6467.493591785431,,0.0018862225,1.0
25300,20.348401432037353,321.95718071641954,100,0.002497566,0.4189424,34.79,0.0008215608,,747949,6491.040508270264,,0.002497566,1.0
25400,21.91494176864624,318.49494155927545,100,0.0020898413,0.4189424,34.44,0.0009106116,,751393,6511.65628528595,,0.0020898413,1.0
25500,26.045912132263183,326.1247667617117,100,0.002232097,0.4189424,35.24,0.00097619684,,754917,6533.009219646454,,0.002232097,1.0
25600,21.629850511550902,312.557839373617,100,0.0031787942,0.4189424,33.79,0.0009124057,,758296,6552.923113822937,,0.0031787942,1.0
25700,23.6002845287323,325.73886255601286,100,0.0016362951,0.4189424,35.2,0.00088967005,,761816,6573.766778707504,,0.0016362951,1.0
25800,21.44329472541809,323.12941671526795,100,0.0028856602,0.4189424,34.93,0.0009127141,,765309,6592.150946378708,,0.0028856602,1.0
25900,20.62391212463379,316.15557866466804,100,0.0020001899,0.4189424,34.17,0.0009337114,,768726,6606.826756954193,,0.0020001899,1.0
26000,22.114071073532106,315.3729511477672,100,0.0021349536,0.4189424,34.08,0.0009026612,,772134,6626.041526079178,,0.0021349536,1.0
26100,23.778732023239137,320.70580992992194,100,0.0017179553,0.4189424,34.67,0.0009168353,,775601,6651.59591627121,,0.0017179553,1.0
26200,22.048118896484375,321.0144284199195,100,0.0029745318,0.4189424,34.7,0.00093567214,,779071,6671.031239271164,,0.0029745318,1.0
26300,20.975960502624513,311.00883888560315,100,0.0021342693,0.4189424,33.63,0.00084781373,,782434,6686.420120000839,,0.0021342693,1.0
26400,20.436150341033937,312.77058837213235,100,0.0017738556,0.4189424,33.8,0.00093124766,,785814,6703.207282543182,,0.0017738556,1.0
26500,22.508413219451903,311.421479624347,100,0.0022217124,0.4189424,33.66,0.0009580688,,789180,6716.672337055206,,0.0022217124,1.0
26600,19.85281396865845,305.3282546469285,100,0.0026332836,0.4189424,33.01,0.0008955156,,792481,6738.954469442368,,0.0026332836,1.0
26700,20.516068515777587,315.61528885619623,100,0.0030705144,0.4189424,34.13,0.0009868151,,795894,6759.513657093048,,0.0030705144,1.0
26800,21.27525570869446,320.0813698633068,100,0.0024990258,0.4189424,34.59,0.0009467989,,799353,6783.013695001602,,0.0024990258,1.0
26900,22.41890298843384,300.65270068693917,100,0.0027997168,0.4189424,32.51,0.0008870636,,802604,6799.65763425827,,0.0027997168,1.0
27000,20.39925931930542,306.663267562441,100,0.003690375,0.4189424,33.15,0.00091917155,,805919,6818.114300727844,,0.003690375,1.0
27100,22.112838773727418,316.6210552895329,100,0.002787439,0.4189424,34.23,0.0009936795,,809342,6836.947899103165,,0.002787439,1.0
27200,19.62571957588196,311.9554164365067,100,0.002801828,0.4189424,33.72,0.00097192137,,812714,6858.975075006485,,0.002801828,1.0
27300,21.704782676696777,312.63459862843735,100,0.0011226439,0.4189424,33.8,0.00089963316,,816094,6879.1351046562195,,0.0011226439,1.0
27400,23.949844312667846,313.8202715909611,100,0.0021473316,0.4189424,33.92,0.00092048617,,819486,6905.527154684067,,0.0021473316,1.0
27500,27.3950470161438,327.29396077737425,100,0.003023524,0.4189424,35.37,0.0009391754,,823023,6928.114870071411,,0.003023524,1.0
27600,27.95893672943115,336.53277851134413,100,0.0024619065,0.4189424,36.37,0.00083669997,,826660,6952.058638811111,,0.0024619065,1.0
27700,26.542391338348388,333.9418150204609,100,0.0018912058,0.4189424,36.1,0.0009266689,,830270,6972.4123656749725,,0.0018912058,1.0
27800,27.64175838470459,335.433667085866,100,0.002454184,0.4189424,36.23,0.0009095009,,833893,6989.433951616287,,0.002454184,1.0
27900,24.765243978500365,334.0424750510289,100,0.0028221435,0.4189424,36.09,0.00096497894,,837502,7013.170359373093,,0.0028221435,1.0
28000,27.60790391921997,328.92666127608214,100,0.003308026,0.4189424,35.53,0.00095211196,,841055,7035.874584197998,,0.003308026,1.0
28100,25.694470500946046,328.8639910936106,100,0.0022197845,0.4189424,35.53,0.000851974,,844608,7059.637516260147,,0.0022197845,1.0
28200,24.53663306236267,326.8520924094099,100,0.0012925136,0.4189424,35.31,0.00097323564,,848139,7082.345550298691,,0.0012925136,1.0
28300,22.612980442047117,317.88501020578076,100,0.002431369,0.4189424,34.34,0.0009351271,,851573,7102.292505502701,,0.002431369,1.0
28400,23.4914266204834,323.856755441934,100,0.0025448604,0.4189424,35.0,0.0009674329,,855073,7126.303255319595,,0.0025448604,1.0
28500,22.238298921585084,318.1148422024803,100,0.0012157586,0.4189424,34.38,0.00085251906,,858511,7146.892767906189,,0.0012157586,1.0
28600,21.18551672935486,319.9635000465734,100,0.0037368964,0.4189424,34.57,0.0009087343,,861968,7166.182676553726,,0.0037368964,1.0
28700,21.56109462738037,315.8664228286259,100,0.002842418,0.4189424,34.14,0.0007185329,,865382,7184.745359659195,,0.002842418,1.0
28800,26.622235355377196,326.85643550777763,100,0.0023323495,0.4189424,35.3,0.00090680626,,868912,7202.366858482361,,0.0023323495,1.0
28900,26.801426010131834,327.7401704555683,100,0.002116609,0.4189424,35.41,0.0009204718,,872453,7223.203688144684,,0.002116609,1.0
29000,22.948223600387575,320.16421950873917,100,0.0030986627,0.4189424,34.59,0.00095386244,,875912,7245.209833860397,,0.0030986627,1.0
29100,26.01398187637329,327.69302818098674,100,0.0022806707,0.4189424,35.42,0.0009406295,,879454,7269.491331100464,,0.0022806707,1.0
29200,28.36453573226929,329.12952252623626,100,0.00327638,0.4189424,35.56,0.00091787626,,883010,7292.771755456924,,0.00327638,1.0
29300,27.054841327667237,327.6979607995694,100,0.002987702,0.4189424,35.39,0.0009468952,,886549,7308.761832237244,,0.002987702,1.0
29400,19.719791355133058,319.6939644695213,100,0.0014706115,0.4189424,34.52,0.0008922261,,890001,7329.328497648239,,0.0014706115,1.0
29500,22.677019023895262,319.88562296849307,100,0.0026786264,0.4189424,34.57,0.00094941846,,893458,7349.315969705582,,0.0026786264,1.0
29600,21.751642513275147,324.99682778403474,100,0.003592268,0.4189424,35.12,0.00090586,,896970,7371.766576528549,,0.003592268,1.0
29700,23.463707399368285,324.03148953019854,100,0.0021039804,0.4189424,35.01,0.00093012874,,900471,7395.176301002502,,0.0021039804,1.0
29800,26.36839340209961,338.5235993356218,100,0.0017984274,0.4189424,36.56,0.0009276251,,904127,7418.1198823452,,0.0017984274,1.0
29900,26.26988344192505,330.4877662382688,100,0.0026163512,0.4189424,35.7,0.0009711224,,907697,7442.457623243332,,0.0026163512,1.0
30000,26.590928897857665,335.67800241967217,100,0.0026972515,0.4189424,36.26,0.0008845019,,911323,7467.514300107956,,0.0026972515,1.0
30100,25.60077760696411,319.61546986640445,100,0.0028894183,0.4189424,34.53,0.00093719247,,914776,7489.271810770035,,0.0028894183,1.0
30200,25.88377182006836,329.2128100063838,100,0.0022898861,0.4189424,35.57,0.00095143483,,918333,7513.092316389084,,0.0022898861,1.0
30300,24.821731634140015,338.5078917882672,100,0.0025359534,0.4189424,36.58,0.00080824114,,921991,7535.865398406982,,0.0025359534,1.0
30400,25.46621835708618,333.5183850152277,100,0.0020622872,0.4189424,36.03,0.0009509081,,925594,7551.144227027893,,0.0020622872,1.0
30500,26.828392572402954,340.080228304527,100,0.002973454,0.4189424,36.75,0.00090717466,,929269,7576.630274295807,,0.002973454,1.0
30600,24.31589467048645,337.8543593586973,100,0.0026023951,0.4189424,36.49,0.00094012724,,932918,7599.541163921356,,0.0026023951,1.0
30700,24.409665832519533,334.79292970016706,100,0.0034664355,0.4189424,36.18,0.0009534413,,936536,7625.834665060043,,0.0034664355,1.0
30800,29.81516327857971,343.43858734715604,100,0.0028049746,0.4189424,37.1,0.00090948347,,940246,7648.63890171051,,0.0028049746,1.0
30900,25.323819494247438,346.03139121077635,100,0.0020422547,0.4189424,37.38,0.00089850905,,943984,7666.271564006805,,0.0020422547,1.0
31000,25.92830741882324,329.68324144343904,100,0.0017326892,0.4189424,35.63,0.0009657274,,947547,7688.182128667831,,0.0017326892,1.0
31100,26.440028533935546,335.36059017430074,100,0.0027178852,0.4189424,36.24,0.00089861825,,951171,7709.476007938385,,0.0027178852,1.0
31200,28.86760323524475,336.2288986084843,100,0.0019374124,0.4189424,36.31,0.00088081404,,954802,7729.543883085251,,0.0019374124,1.0
31300,26.654782590866088,345.95911044514526,100,0.003325003,0.4189424,37.36,0.00091167557,,958538,7756.317463159561,,0.003325003,1.0
31400,28.840937194824217,338.6621268681211,100,0.00442519,0.4189424,36.57,0.000954312,,962195,7776.599138498306,,0.00442519,1.0
31500,29.28542956352234,345.69584595054783,100,0.0029265427,0.4189424,37.33,0.0009228314,,965928,7796.275747537613,,0.0029265427,1.0
31600,29.873228492736818,348.0981731174106,100,0.0031787823,0.4189424,37.59,0.0009906789,,969687,7818.003019571304,,0.0031787823,1.0
31700,25.812158765792848,346.86532527006995,100,0.0019175366,0.4189424,37.46,0.000968882,,973433,7835.946509838104,,0.0019175366,1.0
31800,32.08593200683594,358.6060519191084,100,0.0023836684,0.4189424,38.72,0.000999166,,977305,7855.223588705063,,0.0023836684,1.0
31900,25.8380628490448,337.1418315680588,100,0.002061635,0.4189424,36.42,0.0009390635,,980947,7876.398962974548,,0.002061635,1.0
32000,29.109956970214842,345.9648488176365,100,0.002559714,0.4189424,37.36,0.0009488779,,984683,7894.070386648178,,0.002559714,1.0
32100,28.534880800247194,356.7436533488565,100,0.002807024,0.4189424,38.53,0.0009410901,,988536,7915.483500957489,,0.002807024,1.0
32200,24.14648886680603,331.8638081437816,100,0.003014721,0.4189424,35.83,0.0007329601,,992119,7937.588088512421,,0.003014721,1.0
32300,30.30468255996704,343.35325702216716,100,0.0016595883,0.4189424,37.1,0.0009443643,,995829,7961.826383113861,,0.0016595883,1.0
32400,25.709784326553343,344.4745592790198,100,0.0032686433,0.4189424,37.22,0.0009102942,,999551,7980.843705654144,,0.0032686433,1.0
32500,25.698102369308472,339.73447186171046,100,0.003860138,0.4189424,36.7,0.000931371,,1003221,8008.733327865601,,0.003860138,1.0
32600,25.723721323013304,345.0257201323448,100,0.002958233,0.4189424,37.27,0.0009144015,,1006948,8029.179476261139,,0.002958233,1.0
32700,26.059566469192504,345.06282015771353,100,0.0013685861,0.4189424,37.26,0.0009229115,,1010674,8046.615253686905,,0.0013685861,1.0
32800,26.782815008163453,355.4721214246607,100,0.002059425,0.4189424,38.39,0.0009981199,,1014513,8067.699850559235,,0.002059425,1.0
32900,30.266052961349487,347.4310976717372,100,0.0021082691,0.4189424,37.52,0.0009809006,,1018265,8087.495507955551,,0.0021082691,1.0
33000,29.826814279556274,339.4631343487232,100,0.001872182,0.4189424,36.66,0.00097873,,1021931,8110.547688245773,,0.001872182,1.0
33100,26.970483016967773,350.22015600944593,100,0.0025852735,0.4189424,37.82,0.0009021158,,1025713,8134.592984199524,,0.0025852735,1.0
33200,29.188821115493774,345.9500077487253,100,0.0031228515,0.4189424,37.36,0.000959741,,1029449,8154.053266763687,,0.0031228515,1.0
33300,28.270316066741945,334.8419703457818,100,0.0032239002,0.4189424,36.17,0.0009358858,,1033066,8176.757129430771,,0.0032239002,1.0
33400,30.64244426727295,345.27166176124064,100,0.0021878663,0.4189424,37.28,0.00086420594,,1036794,8195.656420707703,,0.0021878663,1.0
33500,28.543114995956422,345.4118306020877,100,0.003347721,0.4189424,37.31,0.0009947526,,1040525,8216.546372413635,,0.003347721,1.0
33600,24.328466749191286,340.2361136282171,100,0.0027033777,0.4189424,36.75,0.00087181357,,1044200,8243.172335147858,,0.0027033777,1.0
33700,28.13987590789795,344.04906230844244,100,0.0025628745,0.4189424,37.18,0.0009523948,,1047918,8269.757782459259,,0.0025628745,1.0
33800,26.06519865989685,345.8020254091455,100,0.0033996948,0.4189424,37.34,0.0008441661,,1051652,8293.291339635849,,0.0033996948,1.0
33900,25.516082954406738,342.9668979703881,100,0.0020191222,0.4189424,37.03,0.0009757595,,1055355,8313.385912418365,,0.0020191222,1.0
34000,27.35153214454651,341.0646283922285,100,0.0021452876,0.4189424,36.86,0.000973698,,1059041,8331.528359889984,,0.0021452876,1.0
34100,27.225412101745604,342.67730022183633,100,0.0019064697,0.4189424,37.0,0.0009681587,,1062741,8347.920346736908,,0.0019064697,1.0
34200,29.26478624343872,342.82668518753906,100,0.00238603,0.4189424,37.02,0.0009218643,,1066443,8372.445921421051,,0.00238603,1.0
34300,27.955591411590575,351.9556422155549,100,0.0012387607,0.4189424,38.03,0.00092357787,,1070246,8398.868290662766,,0.0012387607,1.0
34400,30.498508396148683,343.155845917072,100,0.0020428253,0.4189424,37.07,0.00091031904,,1073953,8425.405292510986,,0.0020428253,1.0
34500,26.70363088607788,343.0993042758206,100,0.0025344482,0.4189424,37.08,0.0009650195,,1077661,8444.198976755142,,0.0025344482,1.0
34600,25.643311586380005,347.280240333886,100,0.0028124475,0.4189424,37.49,0.0009403497,,1081410,8463.611098766327,,0.0028124475,1.0
34700,25.708552885055543,345.31258688514214,100,0.0034134577,0.4189424,37.28,0.0009369232,,1085138,8481.555490970612,,0.0034134577,1.0
34800,28.924224071502685,347.8438753369534,100,0.003647507,0.4189424,37.55,0.00097650255,,1088893,8503.16994190216,,0.003647507,1.0
34900,31.154838800430298,359.8230665512229,100,0.0027982865,0.4189424,38.83,0.00080752815,,1092776,8525.162756681442,,0.0027982865,1.0
35000,25.06283272743225,342.19353369428353,100,0.0032557556,0.4189424,36.96,0.00096236955,,1096472,8548.692307710648,,0.0032557556,1.0
35100,28.51181384086609,350.9186506475056,100,0.0028952367,0.4189424,37.89,0.0009360668,,1100261,8574.253717899323,,0.0028952367,1.0
35200,27.820860815048217,348.84498606597776,100,0.0019897313,0.4189424,37.64,0.0009825921,,1104025,8598.534402370453,,0.0019897313,1.0
35300,26.939616775512697,357.45921342777,100,0.0031036797,0.4189424,38.59,0.00094908685,,1107884,8620.12654709816,,0.0031036797,1.0
35400,26.743201541900635,355.1831701200657,100,0.0028130056,0.4189424,38.33,0.00094537187,,1111717,8639.521961450577,,0.0028130056,1.0
35500,29.95337525367737,356.06534060480635,100,0.0032237817,0.4189424,38.42,0.00094268995,,1115559,8661.418066740036,,0.0032237817,1.0
35600,28.651739139556884,361.7429071105052,100,0.0020879218,0.4189424,39.05,0.00089089555,,1119464,8682.440497875214,,0.0020879218,1.0
35700,28.985618629455566,356.0544509532146,100,0.00311578,0.4189424,38.46,0.00093133905,,1123310,8701.009910821915,,0.00311578,1.0
35800,30.6803879737854,351.1006327249953,100,0.0018976236,0.4189424,37.9,0.0009460318,,1127100,8724.118899345398,,0.0018976236,1.0
35900,27.775115356445312,361.57101071125345,100,0.0028457746,0.4189424,39.06,0.000980722,,1131006,8746.514870882034,,0.0028457746,1.0
36000,26.583850593566893,360.13481804858225,100,0.0021668014,0.4189424,38.87,0.0009440703,,1134893,8763.746307849884,,0.0021668014,1.0
36100,29.216647100448608,358.3095450757377,100,0.0041163,0.4189424,38.68,0.00097420363,,1138761,8783.328917264938,,0.0041163,1.0
36200,29.17964144706726,359.37648693632065,100,0.0022977816,0.4189424,38.8,0.00091432326,,1142641,8804.967410564423,,0.0022977816,1.0
36300,27.349371337890624,351.8847885996181,100,0.0026079984,0.4189424,37.98,0.00094797934,,1146439,8825.955252885818,,0.0026079984,1.0
36400,28.323770866394042,354.0059123758627,100,0.004417132,0.4189424,38.23,0.0009699153,,1150262,8837.869308233261,,0.004417132,1.0
36500,25.45260120391846,353.8131161203577,100,0.0036485821,0.4189424,38.19,0.00097501505,,1154081,8857.007443904877,,0.0036485821,1.0
36600,27.86741671562195,355.7949272178617,100,0.002252252,0.4189424,38.4,0.00097477646,,1157921,8883.323926210403,,0.002252252,1.0
36700,26.55974202156067,358.99945220313384,100,0.0030339686,0.4189424,38.76,0.0009139455,,1161797,8907.886938810349,,0.0030339686,1.0
36800,31.701063346862792,350.3652314339798,100,0.004505254,0.4189424,37.82,0.0009773434,,1165579,8926.965265512466,,0.004505254,1.0
36900,30.500659818649293,353.0373707775948,100,0.002994282,0.4189424,38.11,0.00097174087,,1169390,8946.993504524231,,0.002994282,1.0
37000,28.351535120010375,353.82524331157043,100,0.0012690966,0.4189424,38.21,0.0008841023,,1173211,8968.520182132721,,0.0012690966,1.0
37100,27.414427604675293,358.1589187925464,100,0.0029486944,0.4189424,38.67,0.0009497293,,1177078,8992.489121675491,,0.0029486944,1.0
37200,30.15740556716919,364.47817271332934,100,0.002793515,0.4189424,39.35,0.0008905278,,1181013,9011.56302857399,,0.002793515,1.0
37300,26.780463495254516,359.143891387506,100,0.0020202203,0.4189424,38.76,0.00091421243,,1184889,9038.093616724014,,0.0020202203,1.0
37400,30.218435726165772,358.1526823097348,100,0.0035408924,0.4189424,38.66,0.0009706902,,1188755,9062.364567995071,,0.0035408924,1.0
37500,30.63220145225525,352.24367020828834,100,0.0023142246,0.4189424,38.05,0.0008776574,,1192560,9080.248791217804,,0.0023142246,1.0
37600,26.567234497070313,352.758950970509,100,0.0021850525,0.4189424,38.09,0.00093392096,,1196369,9102.256253957748,,0.0021850525,1.0
37700,27.790394840240477,352.33539835594604,100,0.002531206,0.4189424,38.04,0.00096154556,,1200173,9120.813842773438,,0.002531206,1.0
37800,30.30113512992859,366.05450492820773,100,0.0036033913,0.4189424,39.52,0.00096847315,,1204125,9143.920713186264,,0.0036033913,1.0
37900,30.496541862487792,358.73804972213026,100,0.0026440467,0.4189424,38.73,0.00084997894,,1207998,9165.85743355751,,0.0026440467,1.0
38000,27.669134197235106,354.9398260122001,100,0.0012843703,0.4189424,38.31,0.00092430384,,1211829,9189.433473110199,,0.0012843703,1.0
38100,26.99696111679077,352.64345629683675,100,0.0026843732,0.4189424,38.07,0.0009428448,,1215636,9211.987501859665,,0.0026843732,1.0
38200,27.81190954208374,361.8412852927634,100,0.002201774,0.4189424,39.08,0.0009784388,,1219544,9230.052520751953,,0.002201774,1.0
38300,27.468407106399535,352.6427944240049,100,0.0027056762,0.4189424,38.07,0.00092829374,,1223351,9254.869955778122,,0.0027056762,1.0
38400,27.581020193099974,366.9631935655865,100,0.0022286219,0.4189424,39.63,0.000984702,,1227314,9274.33857345581,,0.0022286219,1.0
38500,26.77090792655945,339.2543121760248,100,0.0024219567,0.4189424,36.63,0.0009330571,,1230977,9297.631572008133,,0.0024219567,1.0
38600,31.861854915618895,356.1442418148363,100,0.0026988136,0.4189424,38.46,0.0009761917,,1234823,9325.157890319824,,0.0026988136,1.0
38700,30.10588652610779,367.13298999427684,100,0.0027943293,0.4189424,39.62,0.0009888888,,1238785,9345.228156328201,,0.0027943293,1.0
38800,29.527461814880372,350.1013825248776,100,0.0025611492,0.4189424,37.79,0.0009665567,,1242564,9362.400167226791,,0.0025611492,1.0
38900,26.98390912055969,357.93819641320874,100,0.0022935462,0.4189424,38.65,0.0009131279,,1246429,9382.160201072693,,0.0022935462,1.0
39000,27.82936188697815,353.10370286952036,100,0.0024002837,0.4189424,38.12,0.000962466,,1250241,9402.736263275146,,0.0024002837,1.0
39100,37.005333461761474,375.73739182733186,100,0.00406921,0.4189424,40.55,0.0009885773,,1254296,9422.099316120148,,0.00406921,1.0
39200,28.89506971359253,357.273280010342,100,0.0031312702,0.4189424,38.57,0.0009660823,,1258153,9442.543089866638,,0.0031312702,1.0
39300,27.91953956604004,364.44953925263894,100,0.003993956,0.4189424,39.35,0.0009790433,,1262088,9463.43541097641,,0.003993956,1.0
39400,37.77822518348694,385.07229381172095,100,0.0019700953,0.4189424,41.55,0.00076058623,,1266243,9480.595838546753,,0.0019700953,1.0
39500,28.259884786605834,368.5656129848643,100,0.0024614038,0.4189424,39.79,0.0008993735,,1270222,9505.500089168549,,0.0024614038,1.0
39600,29.353609714508057,355.28119388656285,100,0.0029049148,0.4189424,38.35,0.00094751816,,1274057,9525.183109045029,,0.0029049148,1.0
39700,28.548298292160034,368.9076215881255,100,0.0022882037,0.4189424,39.81,0.0009844588,,1278038,9550.075119018555,,0.0022882037,1.0
39800,29.37990831375122,358.68924326151,100,0.0042683417,0.4189424,38.72,0.00096522464,,1281910,9572.598771095276,,0.0042683417,1.0
39900,30.50482127189636,358.949568403627,100,0.0020990344,0.4189424,38.73,0.0008231898,,1285783,9586.53122663498,,0.0020990344,1.0
40000,30.851646366119386,359.2313105475491,100,0.0040197014,0.4189424,38.77,0.0009931508,,1289660,9602.446953296661,,0.0040197014,1.0
40100,29.279806041717528,359.04490040847514,100,0.002016538,0.4189424,38.75,0.000987243,,1293535,9622.70144701004,,0.002016538,1.0
40200,34.583883628845214,373.9675013695157,100,0.0023902282,0.4189424,40.34,0.0009261324,,1297569,9646.72272014618,,0.0023902282,1.0
