entloss,EpRewMean,Step_size,meankl,ev_tdlam_before,surrgain,EpThisIter,TimeElapsed,EpLenMean,EpisodesSoFar,entropy,DiscEpRewMean,optimgain,TimestepsSoFar
,177.12378659543867,1.0,0.00093854323,,0.0027072057,100,6.846246957778931,19.28,100,0.4189424,6.237536745071411,0.0027072057,1928
,171.07860595564281,1.0,0.0008960043,,0.0024429914,100,12.270774602890015,18.64,200,0.4189424,5.856730060577393,0.0024429914,3792
,185.63988407747217,1.0,0.0009070185,,0.003048331,100,18.4504976272583,20.2,300,0.4189424,9.942278728485107,0.003048331,5812
,181.37495912143535,1.0,0.00096147385,,0.0029244693,100,24.972286224365234,19.75,400,0.4189424,7.615421419143677,0.0029244693,7787
,178.6009520776235,1.0,0.0008323699,,0.0021103346,100,30.054258584976196,19.45,500,0.4189424,6.49662368774414,0.0021103346,9732
,191.39636700095963,1.0,0.0009836417,,0.002945224,100,36.21065044403076,20.82,600,0.4189424,8.514453897476196,0.002945224,11814
,193.07768642024183,1.0,0.0009511464,,0.0019263068,100,42.43789720535278,21.01,700,0.4189424,7.783292350769043,0.0019263068,13915
,198.73768942440503,1.0,0.0008979188,,0.0028926563,100,49.11145615577698,21.62,800,0.4189424,9.933525505065917,0.0028926563,16077
,205.95451494032423,1.0,0.0009590219,,0.0022116941,100,56.091097354888916,22.39,900,0.4189424,9.378211822509765,0.0022116941,18316
,203.48694112352288,1.0,0.0009682074,,0.0021066428,100,62.50760006904602,22.13,1000,0.4189424,11.430468111038207,0.0021066428,20529
,213.8748651702078,1.0,0.00080312707,,0.002145935,100,69.41823267936707,23.24,1100,0.4189424,10.773633632659912,0.002145935,22853
,221.23871330444663,1.0,0.00093715056,,0.0020582452,100,76.54555344581604,24.03,1200,0.4189424,11.14944086074829,0.0020582452,25256
,223.04788153913304,1.0,0.0009339865,,0.0015916369,100,83.35024380683899,24.23,1300,0.4189424,11.875599775314331,0.0015916369,27679
,230.7310185485662,1.0,0.0009646328,,0.0020484207,100,90.22613143920898,25.05,1400,0.4189424,12.654938516616822,0.0020484207,30184
,218.06630409340687,1.0,0.00082635053,,0.0011803271,100,97.06476616859436,23.7,1500,0.4189424,9.751592693328858,0.0011803271,32554
,224.75252281639325,1.0,0.00076621294,,0.0009123169,100,103.75518846511841,24.41,1600,0.4189424,13.570221090316773,0.0009123169,34995
,231.70705271579646,1.0,0.0009660178,,0.0019590375,100,110.59369444847107,25.15,1700,0.4189424,14.712013177871704,0.0019590375,37510
,233.4870510169236,1.0,0.00089334045,,0.0026259858,100,117.70625042915344,25.34,1800,0.4189424,12.42657353401184,0.0026259858,40044
,233.74699804295034,1.0,0.0009303885,,0.002089075,100,124.6127119064331,25.37,1900,0.4189424,15.357672300338745,0.002089075,42581
,232.5308177722026,1.0,0.00084536575,,0.00177422,100,131.55967712402344,25.23,2000,0.4189424,12.711858243942261,0.00177422,45104
,240.1385097113737,1.0,0.00090187654,,0.0022190055,100,138.10954785346985,26.06,2100,0.4189424,15.88936975479126,0.0022190055,47710
,240.83624312451423,1.0,0.0009474231,,0.0017672022,100,144.62970638275146,26.13,2200,0.4189424,15.416575298309326,0.0017672022,50323
,243.8864034056521,1.0,0.0009643395,,0.002244718,100,151.04948806762695,26.46,2300,0.4189424,16.12076442718506,0.002244718,52969
,247.88635464011438,1.0,0.00096235337,,0.0020046816,100,158.3884916305542,26.89,2400,0.4189424,12.311034145355224,0.0020046816,55658
,255.2519370456755,1.0,0.00096478837,,0.0028346376,100,165.43889498710632,27.68,2500,0.4189424,12.874656276702881,0.0028346376,58426
,252.87559178936073,1.0,0.00095616607,,0.0015818585,100,172.30769276618958,27.42,2600,0.4189424,14.105396547317504,0.0015818585,61168
,250.97072041037114,1.0,0.00086753996,,0.0011692618,100,179.72989630699158,27.22,2700,0.4189424,18.12608238220215,0.0011692618,63890
,249.70563221112627,1.0,0.0009004623,,0.0031718002,100,186.57256031036377,27.08,2800,0.4189424,14.458497467041015,0.0031718002,66598
,243.69719739607874,1.0,0.0009816838,,0.0020813171,100,193.5965313911438,26.44,2900,0.4189424,12.97623498916626,0.0020813171,69242
,250.6435534724301,1.0,0.0009742967,,0.001216358,100,200.33414125442505,27.19,3000,0.4189424,15.508665781021119,0.001216358,71961
,247.9149618325773,1.0,0.0009142079,,0.002814001,100,207.13306140899658,26.88,3100,0.4189424,12.781040334701538,0.002814001,74649
,249.12342728498967,1.0,0.00097043754,,0.0022148204,100,213.7815728187561,27.03,3200,0.4189424,16.275990591049194,0.0022148204,77352
,255.229919454219,1.0,0.0009289206,,0.0029720787,100,220.86775422096252,27.68,3300,0.4189424,18.56138182640076,0.0029720787,80120
,256.9768224322184,1.0,0.0008508427,,0.0024150128,100,227.86874198913574,27.85,3400,0.4189424,15.894176015853882,0.0024150128,82905
,250.45277469094745,1.0,0.0009327082,,0.0019040564,100,234.895667552948,27.16,3500,0.4189424,17.288456268310547,0.0019040564,85621
,252.8799674836061,1.0,0.0009345697,,0.0020188948,100,242.08534955978394,27.43,3600,0.4189424,14.669601001739501,0.0020188948,88364
,270.279890820475,1.0,0.0009241328,,0.003162367,100,249.6342945098877,29.29,3700,0.4189424,14.360108251571654,0.003162367,91293
,254.08158348674954,1.0,0.0009772433,,0.0010086063,100,256.381719827652,27.53,3800,0.4189424,18.133119287490846,0.0010086063,94046
