meankl,EpThisIter,entropy,EpLenMean,TimestepsSoFar,optimgain,surrgain,EpRewMean,Step_size,DiscEpRewMean,EpisodesSoFar,ev_tdlam_before,entloss,TimeElapsed
0.0009059064,100,0.4189424,18.69,1869,0.0023370972,0.0023370972,171.63206929929981,1.0,8.111660614013672,100,,,6.258262872695923
0.00088267855,100,0.4189424,18.97,3766,0.0030063947,0.0030063947,174.1618243459773,1.0,7.148896179199219,200,,,11.78385591506958
0.000913029,100,0.4189424,19.24,5690,0.0019745508,0.0019745508,176.68561282926478,1.0,8.184980106353759,300,,,17.31415629386902
0.0009623256,100,0.4189424,18.28,7518,0.001963218,0.001963218,167.75824997643267,1.0,6.121596517562867,400,,,22.766056537628174
0.00092640554,100,0.4189424,19.79,9497,0.002257048,0.002257048,181.75759232185018,1.0,7.635200166702271,500,,,28.28874111175537
0.0009629904,100,0.4189424,19.49,11446,0.001962138,0.001962138,179.03505001178175,1.0,5.755533046722412,600,,,33.743927001953125
0.00082871894,100,0.4189424,21.18,13564,0.0014560294,0.0014560294,194.73093283173205,1.0,9.365009031295777,700,,,39.21592330932617
0.00078078476,100,0.4189424,21.95,15759,0.0025506143,0.0025506143,201.7996132393369,1.0,8.987817153930663,800,,,44.799487352371216
0.00094700727,100,0.4189424,20.95,17854,0.002055166,0.002055166,192.51918399860114,1.0,9.744899530410766,900,,,50.67953157424927
0.0008644115,100,0.4189424,21.94,20048,0.0025272584,0.0025272584,201.78192882525266,1.0,8.806876945495606,1000,,,56.376614809036255
0.00079390616,100,0.4189424,21.64,22212,0.0015813684,0.0015813684,198.92116614798783,1.0,9.266040229797364,1100,,,62.01001024246216
0.0009724962,100,0.4189424,24.25,24637,0.0023007945,0.0023007945,223.3346870408763,1.0,9.546710472106934,1200,,,67.77106094360352
0.00097674,100,0.4189424,24.54,27091,0.001791466,0.001791466,226.05422955638485,1.0,11.57626238822937,1300,,,73.70497703552246
0.00091414247,100,0.4189424,22.22,29313,0.0020512226,0.0020512226,204.26943066547602,1.0,10.67222246170044,1400,,,79.31865668296814
0.00094912376,100,0.4189424,23.24,31637,0.0017700238,0.0017700238,213.86760511686072,1.0,10.941711006164551,1500,,,85.35653829574585
0.00075901335,100,0.4189424,23.55,33992,0.0027162067,0.0027162067,216.58645734733622,1.0,11.514988203048706,1600,,,91.73640966415405
0.0009580223,100,0.4189424,24.34,36426,0.0017760968,0.0017760968,224.06354884807618,1.0,11.4400670337677,1700,,,97.33678197860718
0.0009396788,100,0.4189424,24.51,38877,0.0024282706,0.0024282706,225.74755742890818,1.0,11.333912153244018,1800,,,103.5068109035492
0.0008599027,100,0.4189424,24.37,41314,0.002534234,0.002534234,224.48161728292405,1.0,13.014925212860108,1900,,,109.24258065223694
0.0008696576,100,0.4189424,24.07,43721,0.0018054474,0.0018054474,221.66450668816947,1.0,11.69306432723999,2000,,,115.47772908210754
0.0009865738,100,0.4189424,23.93,46114,0.0025349918,0.0025349918,220.28110136666106,1.0,10.030096378326416,2100,,,121.1334867477417
0.00088099367,100,0.4189424,24.79,48593,0.0026160772,0.0026160772,228.25248684233543,1.0,13.469219303131103,2200,,,127.31937551498413
0.0009122138,100,0.4189424,24.35,51028,0.0019894806,0.0019894806,224.26698606912095,1.0,10.884840297698975,2300,,,133.3649981021881
0.0009295442,100,0.4189424,24.59,53487,0.0027786533,0.0027786533,226.53906144113196,1.0,11.416522674560547,2400,,,139.24413204193115
0.00088050583,100,0.4189424,25.12,55999,0.0021528925,0.0021528925,231.30341521945175,1.0,12.256345443725586,2500,,,145.68972086906433
