EpLenMean,TimeElapsed,meankl,entropy,DiscEpRewMean,EpThisIter,EpisodesSoFar,ev_tdlam_before,surrgain,TimestepsSoFar,Step_size,entloss,EpRewMean,optimgain
18.47,6.295610666275024,0.0009521735,0.4189424,8.381241149902344,100,100,,0.0018450952,1847,1.0,,169.57122593654935,0.0018450952
19.08,12.201778650283813,0.00089269376,0.4189424,5.589582271575928,100,200,,0.002776704,3755,1.0,,175.2463975903094,0.002776704
19.41,18.00097393989563,0.00077894225,0.4189424,8.285435771942138,100,300,,0.0018891193,5696,1.0,,178.27810829941114,0.0018891193
20.45,24.055443286895752,0.0009584288,0.4189424,9.394248552322388,100,400,,0.0022733829,7741,1.0,,187.911137961601,0.0022733829
20.03,30.14056396484375,0.00088668714,0.4189424,7.150054264068603,100,500,,0.0012195511,9744,1.0,,183.94115069621373,0.0012195511
20.3,36.465702295303345,0.00089183904,0.4189424,9.846570930480958,100,600,,0.0020859404,11774,1.0,,186.52232610226855,0.0020859404
21.63,42.50254273414612,0.000896073,0.4189424,11.52258406639099,100,700,,0.002024192,13937,1.0,,198.8570299378918,0.002024192
20.37,48.33473467826843,0.00082578015,0.4189424,10.384014520645142,100,800,,0.0022098315,15974,1.0,,187.04070084774213,0.0022098315
20.87,54.530332803726196,0.0009049997,0.4189424,12.178771772384643,100,900,,0.0008506802,18061,1.0,,191.74957412481672,0.0008506802
20.95,60.501744747161865,0.0008353148,0.4189424,8.343832912445068,100,1000,,0.0029872016,20156,1.0,,192.44843524780805,0.0029872016
22.89,67.05819296836853,0.00087517133,0.4189424,10.216589784622192,100,1100,,0.0018624475,22445,1.0,,210.5863213698835,0.0018624475
22.71,73.29758405685425,0.00095713034,0.4189424,10.203478736877441,100,1200,,0.0036071185,24716,1.0,,208.8456368174711,0.0036071185
23.88,79.93985509872437,0.00081379537,0.4189424,10.124010429382324,100,1300,,0.0021876006,27104,1.0,,219.7716371306857,0.0021876006
24.12,86.86320924758911,0.0009545818,0.4189424,9.448625440597533,100,1400,,0.001463183,29516,1.0,,222.02756556236224,0.001463183
23.82,92.89868593215942,0.00097314623,0.4189424,14.233594417572021,100,1500,,0.0023326403,31898,1.0,,219.29012692319003,0.0023326403
23.57,99.86372327804565,0.000873316,0.4189424,9.817341890335083,100,1600,,0.0026142406,34255,1.0,,216.97736071983763,0.0026142406
23.36,107.02353692054749,0.0009507693,0.4189424,11.299926586151123,100,1700,,0.0024048404,36591,1.0,,214.92323421861536,0.0024048404
23.68,113.63745450973511,0.0009882846,0.4189424,13.640958080291748,100,1800,,0.0027807925,38959,1.0,,217.99152349350732,0.0027807925
24.46,120.70148921012878,0.0009430876,0.4189424,11.523017158508301,100,1900,,0.0016113428,41405,1.0,,225.27530878653536,0.0016113428
25.15,127.2866427898407,0.00095545873,0.4189424,11.605917921066284,100,2000,,0.0030413922,43920,1.0,,231.62846890726206,0.0030413922
25.58,134.25375604629517,0.00093035796,0.4189424,14.299318208694459,100,2100,,0.0020599316,46478,1.0,,235.7155585475508,0.0020599316
25.13,141.00194334983826,0.0009280653,0.4189424,13.867815732955933,100,2200,,0.0016987213,48991,1.0,,231.59433904223062,0.0016987213
25.99,147.9707248210907,0.0008854535,0.4189424,13.349886121749877,100,2300,,0.0029528877,51590,1.0,,239.36130681731657,0.0029528877
26.03,155.0408308506012,0.0009136903,0.4189424,12.760317859649659,100,2400,,0.0012789721,54193,1.0,,239.838733999126,0.0012789721
26.69,162.06213283538818,0.0009638168,0.4189424,13.096632270812988,100,2500,,0.0024616553,56862,1.0,,246.24336720214586,0.0024616553
26.2,168.54555106163025,0.0009816454,0.4189424,13.925797624588013,100,2600,,0.0028748792,59482,1.0,,241.53510236688962,0.0028748792
25.2,174.80797123908997,0.0009371135,0.4189424,14.119386177062989,100,2700,,0.0016728836,62002,1.0,,232.1159813857156,0.0016728836
26.26,181.5934500694275,0.0009212445,0.4189424,12.590703086853027,100,2800,,0.0020349773,64628,1.0,,241.9912843345088,0.0020349773
26.3,188.73958921432495,0.0009042056,0.4189424,14.660492525100707,100,2900,,0.0025143088,67258,1.0,,242.300894116559,0.0025143088
25.86,195.7748475074768,0.0009158304,0.4189424,12.664594478607178,100,3000,,0.0025506378,69844,1.0,,238.18535447612408,0.0025506378
25.84,202.54519510269165,0.00067233294,0.4189424,14.672403001785279,100,3100,,0.0020398535,72428,1.0,,238.17929366956776,0.0020398535
24.68,209.72635078430176,0.00084410555,0.4189424,12.34619073867798,100,3200,,0.0015601293,74896,1.0,,227.28258726347417,0.0015601293
24.91,216.58836889266968,0.0008766995,0.4189424,12.416290884017945,100,3300,,0.0013469757,77387,1.0,,229.4332970683385,0.0013469757
25.13,223.5113332271576,0.00093622535,0.4189424,13.385778818130493,100,3400,,0.0023337028,79900,1.0,,231.4853738324175,0.0023337028
24.9,230.3284809589386,0.00094708067,0.4189424,9.842862949371337,100,3500,,0.0017383954,82390,1.0,,229.34976793761768,0.0017383954
25.31,237.29115891456604,0.0006995689,0.4189424,12.498655834197997,100,3600,,0.0023513727,84921,1.0,,233.09078470143214,0.0023513727
26.49,243.79811024665833,0.0009259845,0.4189424,13.153318786621094,100,3700,,0.002089698,87570,1.0,,244.12250718760478,0.002089698
27.71,250.80382251739502,0.00089356874,0.4189424,15.125621309280396,100,3800,,0.0032956025,90341,1.0,,255.74772378834666,0.0032956025
26.08,258.54411816596985,0.00091908564,0.4189424,15.61490647315979,100,3900,,0.0019533287,92949,1.0,,240.36158680727974,0.0019533287
28.45,265.3315873146057,0.0009097618,0.4189424,13.900236692428589,100,4000,,0.0019663696,95794,1.0,,262.51478659042283,0.0019663696
27.52,272.6286780834198,0.00093476224,0.4189424,13.79006950378418,100,4100,,0.0026676017,98546,1.0,,253.75973880970056,0.0026676017
26.5,279.96873331069946,0.0009348218,0.4189424,13.81165207862854,100,4200,,0.0024350367,101196,1.0,,244.33036717424636,0.0024350367
25.51,287.0408205986023,0.0009826473,0.4189424,13.612563257217408,100,4300,,0.0026816395,103747,1.0,,234.9473612907488,0.0026816395
26.27,293.5854723453522,0.0009876747,0.4189424,14.37071798324585,100,4400,,0.0027754484,106374,1.0,,242.02118866953654,0.0027754484
26.11,300.30460143089294,0.0009526532,0.4189424,12.253745412826538,100,4500,,0.002548385,108985,1.0,,240.7907670156258,0.002548385
26.8,307.08120369911194,0.0009172911,0.4189424,15.310961637496948,100,4600,,0.0025066924,111665,1.0,,247.22411230284004,0.0025066924
27.63,313.72393584251404,0.00086983934,0.4189424,12.89271523475647,100,4700,,0.0018181453,114428,1.0,,254.81746228909637,0.0018181453
28.46,320.5936336517334,0.00088075735,0.4189424,13.725706920623779,100,4800,,0.0019833609,117274,1.0,,262.6121836242617,0.0019833609
29.2,327.9257743358612,0.0008527528,0.4189424,16.975379161834717,100,4900,,0.002383194,120194,1.0,,269.67506731755196,0.002383194
29.0,335.6354134082794,0.00095318735,0.4189424,17.8771515750885,100,5000,,0.0035613836,123094,1.0,,267.7670990498989,0.0035613836
28.95,342.45753288269043,0.00094905274,0.4189424,18.26501446723938,100,5100,,0.0022324394,125989,1.0,,267.1558358701769,0.0022324394
28.0,349.5395019054413,0.00091948314,0.4189424,17.958973655700685,100,5200,,0.0023635621,128789,1.0,,258.48408337669986,0.0023635621
28.65,357.10128474235535,0.0009771311,0.4189424,18.52635552406311,100,5300,,0.0024895347,131654,1.0,,264.4643359191292,0.0024895347
28.32,363.5762584209442,0.00095941994,0.4189424,16.971799297332765,100,5400,,0.002267852,134486,1.0,,261.3562482269593,0.002267852
28.39,370.18055534362793,0.00094132696,0.4189424,16.816776781082154,100,5500,,0.0032603845,137325,1.0,,262.062794214949,0.0032603845
28.48,376.19052958488464,0.00096081704,0.4189424,19.511736612319947,100,5600,,0.0025456394,140173,1.0,,262.8018698555287,0.0025456394
29.34,382.81033158302307,0.00086724455,0.4189424,19.23332550048828,100,5700,,0.0022145887,143107,1.0,,270.91171897895185,0.0022145887
29.81,389.45943903923035,0.00096519745,0.4189424,16.047311573028566,100,5800,,0.0027354285,146088,1.0,,275.0765959631393,0.0027354285
28.75,396.1035394668579,0.0009301234,0.4189424,16.52181589126587,100,5900,,0.0023121992,148963,1.0,,265.426695886146,0.0023121992
28.68,403.3255271911621,0.0009371913,0.4189424,14.554522705078124,100,6000,,0.003257019,151831,1.0,,264.6738957772161,0.003257019
29.56,409.6139588356018,0.000917349,0.4189424,17.460786590576173,100,6100,,0.0028215323,154787,1.0,,272.95987378885764,0.0028215323
28.56,416.5123612880707,0.0009271656,0.4189424,15.567603244781495,100,6200,,0.001848186,157643,1.0,,263.66590151338943,0.001848186
29.14,423.62936425209045,0.00094744295,0.4189424,15.980673475265503,100,6300,,0.002511723,160557,1.0,,269.1448207310145,0.002511723
30.21,430.800733089447,0.0009303901,0.4189424,17.09924997329712,100,6400,,0.0021792152,163578,1.0,,279.1404928754729,0.0021792152
29.49,436.6791844367981,0.000968764,0.4189424,17.29337327003479,100,6500,,0.0013826605,166527,1.0,,272.2437333665728,0.0013826605
29.96,443.48202633857727,0.000877959,0.4189424,16.903004217147828,100,6600,,0.0029845191,169523,1.0,,276.6308542813665,0.0029845191
28.38,450.67114448547363,0.0009905574,0.4189424,16.823933267593382,100,6700,,0.0010572707,172361,1.0,,261.9373745886449,0.0010572707
28.44,457.99003529548645,0.00093812915,0.4189424,14.565385580062866,100,6800,,0.0019539546,175205,1.0,,262.53981703710525,0.0019539546
29.45,464.9757251739502,0.00093287573,0.4189424,15.769508199691773,100,6900,,0.0026853506,178150,1.0,,272.013641988691,0.0026853506
29.56,472.58690643310547,0.00087542186,0.4189424,16.934794235229493,100,7000,,0.0015641144,181106,1.0,,273.019259612716,0.0015641144
28.21,479.5026967525482,0.000977322,0.4189424,16.291843843460082,100,7100,,0.0017568823,183927,1.0,,260.34262119049714,0.0017568823
29.19,486.6879732608795,0.0009594723,0.4189424,16.219363594055174,100,7200,,0.0023937714,186846,1.0,,269.41979751978766,0.0023937714
28.48,492.70186972618103,0.0009014818,0.4189424,17.438119440078736,100,7300,,0.0023679726,189694,1.0,,262.9298977885124,0.0023679726
29.47,500.2320806980133,0.0008300965,0.4189424,18.126524515151978,100,7400,,0.0015643731,192641,1.0,,272.2182618340268,0.0015643731
30.72,507.04086208343506,0.0009205739,0.4189424,20.796704130172728,100,7500,,0.002514019,195713,1.0,,283.8617339141481,0.002514019
29.61,513.4741246700287,0.0008975843,0.4189424,15.972598876953125,100,7600,,0.0015470679,198674,1.0,,273.2994667608248,0.0015470679
29.07,520.854903459549,0.00099223,0.4189424,16.090330801010133,100,7700,,0.0028331494,201581,1.0,,268.36543184040477,0.0028331494
30.15,527.681966304779,0.0008962948,0.4189424,18.242219495773316,100,7800,,0.0030413521,204596,1.0,,278.56696812230757,0.0030413521
28.38,535.4013712406158,0.00094403717,0.4189424,14.822182865142823,100,7900,,0.0016288275,207434,1.0,,261.7387798162484,0.0016288275
29.23,542.5038931369781,0.00096176285,0.4189424,15.52054796218872,100,8000,,0.0018785959,210357,1.0,,269.8779815223733,0.0018785959
30.81,549.9349293708801,0.0009109131,0.4189424,23.702101440429686,100,8100,,0.0016449683,213438,1.0,,284.55433293100936,0.0016449683
29.12,557.2133400440216,0.00096987153,0.4189424,16.074623317718505,100,8200,,0.0022628235,216350,1.0,,268.8274401416939,0.0022628235
30.31,564.3134980201721,0.000983234,0.4189424,18.76863757133484,100,8300,,0.0024133539,219381,1.0,,280.0007582020728,0.0024133539
30.98,571.9346580505371,0.0009544256,0.4189424,19.529642448425292,100,8400,,0.0021812322,222479,1.0,,286.2937700040846,0.0021812322
29.98,579.31054854393,0.0009530404,0.4189424,14.705242471694946,100,8500,,0.0016531729,225477,1.0,,276.92819532342327,0.0016531729
30.81,586.2222878932953,0.00085307326,0.4189424,18.80126750946045,100,8600,,0.0017555897,228558,1.0,,284.49984550876,0.0017555897
31.56,593.120142698288,0.0009901976,0.4189424,19.122168588638306,100,8700,,0.002951458,231714,1.0,,291.6256573047183,0.002951458
31.49,600.2452943325043,0.00097372953,0.4189424,21.91708613395691,100,8800,,0.0025272807,234863,1.0,,291.02023255586147,0.0025272807
31.13,607.630696773529,0.00097644556,0.4189424,19.204354190826415,100,8900,,0.0023774602,237976,1.0,,287.55632659992375,0.0023774602
31.21,615.0972752571106,0.00095568434,0.4189424,18.829566202163697,100,9000,,0.0012295309,241097,1.0,,288.3794654575982,0.0012295309
31.05,621.8543763160706,0.0008618708,0.4189424,20.048541746139527,100,9100,,0.0032151258,244202,1.0,,286.93743184329196,0.0032151258
31.09,629.1643874645233,0.0009814419,0.4189424,18.282304582595824,100,9200,,0.0031968774,247311,1.0,,287.1137821101228,0.0031968774
29.6,636.9500794410706,0.0009674228,0.4189424,16.21390833854675,100,9300,,0.0029965946,250271,1.0,,273.139742989029,0.0029965946
30.62,643.9016742706299,0.0009606511,0.4189424,18.068208026885987,100,9400,,0.0027543185,253333,1.0,,282.86329110636126,0.0027543185
31.66,651.0558688640594,0.0009693227,0.4189424,19.116019716262816,100,9500,,0.0012311862,256499,1.0,,292.61848661160593,0.0012311862
30.69,658.4691133499146,0.0009820352,0.4189424,17.741687602996826,100,9600,,0.0028380523,259568,1.0,,283.3864891217306,0.0028380523
31.49,665.3722515106201,0.0009948234,0.4189424,22.6354031085968,100,9700,,0.0039200434,262717,1.0,,290.83821320386124,0.0039200434
31.28,672.2600235939026,0.00091101835,0.4189424,18.010227451324464,100,9800,,0.002444928,265845,1.0,,288.8741750766627,0.002444928
32.28,679.8021156787872,0.0009134301,0.4189424,21.115538702011108,100,9900,,0.0018463782,269073,1.0,,298.1282013532736,0.0018463782
31.68,686.7490494251251,0.0009069273,0.4189424,17.510383520126343,100,10000,,0.0024125625,272241,1.0,,292.6238276068773,0.0024125625
32.29,693.7397592067719,0.0009208575,0.4189424,20.943389768600465,100,10100,,0.002227205,275470,1.0,,298.36756353851706,0.002227205
32.83,701.1737189292908,0.00096501986,0.4189424,22.794189901351928,100,10200,,0.0022125556,278753,1.0,,303.29937730885234,0.0022125556
30.89,707.7524242401123,0.0009074266,0.4189424,19.143115329742432,100,10300,,0.0027365657,281842,1.0,,285.5105245040618,0.0027365657
30.9,714.6952295303345,0.00079363206,0.4189424,20.836714687347413,100,10400,,0.0019408909,284932,1.0,,285.4247820707978,0.0019408909
31.69,722.0953979492188,0.00094651815,0.4189424,21.911262254714966,100,10500,,0.0035018402,288101,1.0,,293.03275740021604,0.0035018402
32.14,729.6877779960632,0.0009875011,0.4189424,22.337316741943358,100,10600,,0.0020989103,291315,1.0,,297.0463706860321,0.0020989103
32.31,736.8486065864563,0.0009253012,0.4189424,20.63849272727966,100,10700,,0.0029886956,294546,1.0,,298.7171787318785,0.0029886956
31.81,743.9511668682098,0.00082713517,0.4189424,19.207558183670045,100,10800,,0.0016661106,297727,1.0,,293.86766544117626,0.0016661106
31.35,751.6946170330048,0.0009416619,0.4189424,19.67985140800476,100,10900,,0.002815392,300862,1.0,,289.41435268737814,0.002815392
31.38,758.8630120754242,0.0009019275,0.4189424,18.176612348556517,100,11000,,0.0026849937,304000,1.0,,289.8089029802648,0.0026849937
30.83,765.612202167511,0.000914114,0.4189424,19.74732621192932,100,11100,,0.0025961695,307083,1.0,,284.75790473205217,0.0025961695
32.31,772.0466771125793,0.00087278214,0.4189424,26.41104019165039,100,11200,,0.0021731593,310314,1.0,,298.7018265072778,0.0021731593
31.69,779.2271418571472,0.000936142,0.4189424,20.824807834625243,100,11300,,0.002484259,313483,1.0,,292.91653920928087,0.002484259
32.42,786.3480825424194,0.0008718533,0.4189424,21.740854692459106,100,11400,,0.0020297747,316725,1.0,,299.5095376045186,0.0020297747
31.54,793.7778730392456,0.0008605003,0.4189424,17.416398639678956,100,11500,,0.0018945375,319879,1.0,,291.32936818332337,0.0018945375
