EpLenMean,EpThisIter,entropy,meankl,surrgain,EpRewMean,Step_size,entloss,TimestepsSoFar,DiscEpRewMean,TimeElapsed,optimgain,ev_tdlam_before,EpisodesSoFar
26.37,100,0.4189424,0.0009392891,0.0019823029,243.11759162027812,1.0,,93013,14.288021078109741,1061.0115740299225,0.0019823029,,3900
26.88,100,0.4189424,0.0008478767,0.001915225,247.7297930834952,1.0,,95701,14.90520281791687,1087.1933052539825,0.001915225,,4000
27.71,100,0.4189424,0.00096962135,0.00227308,255.67957736346958,1.0,,98472,16.93595193862915,1125.2137732505798,0.00227308,,4100
27.47,100,0.4189424,0.0009005647,0.0011636359,253.43519328180736,1.0,,101219,17.026987018585206,1153.3500056266785,0.0011636359,,4200
26.54,100,0.4189424,0.0008610144,0.0034609095,244.54490224569517,1.0,,103873,15.212146129608154,1173.029845237732,0.0034609095,,4300
26.13,100,0.4189424,0.00091996667,0.0010926226,240.78546473976994,1.0,,106486,14.90489634513855,1199.5077714920044,0.0010926226,,4400
27.46,100,0.4189424,0.0009661585,0.0020939386,253.23437122165797,1.0,,109232,12.681513872146606,1218.1152818202972,0.0020939386,,4500
26.81,100,0.4189424,0.000903228,0.0023378655,247.25755684042306,1.0,,111913,15.189595193862916,1256.3700368404388,0.0023378655,,4600
26.28,100,0.4189424,0.00084411894,0.0020862943,242.2464853594555,1.0,,114541,16.269738445281984,1279.5010344982147,0.0020862943,,4700
28.17,100,0.4189424,0.0009164424,0.002899624,259.85487086321535,1.0,,117358,17.209618549346924,1309.4162034988403,0.002899624,,4800
27.2,100,0.4189424,0.0009266998,0.0023749017,250.8194454266976,1.0,,120078,14.947177753448486,1335.307872056961,0.0023749017,,4900
26.57,100,0.4189424,0.00094510027,0.0021120023,244.88447201602057,1.0,,122735,13.164462862014771,1355.0828080177307,0.0021120023,,5000
28.07,100,0.4189424,0.00090006203,0.003152821,258.97251189061444,1.0,,125542,16.821165208816527,1388.7878589630127,0.003152821,,5100
26.77,100,0.4189424,0.00087097735,0.0024118274,246.70014579956722,1.0,,128219,14.206829433441163,1413.999992609024,0.0024118274,,5200
27.72,100,0.4189424,0.00086319476,0.001588768,255.7037757615104,1.0,,130991,14.397642164230346,1445.2619280815125,0.001588768,,5300
25.33,100,0.4189424,0.0009238759,0.002254815,233.29016280935468,1.0,,133524,12.307428226470947,1466.9733791351318,0.002254815,,5400
27.24,100,0.4189424,0.00082955003,0.00205758,251.166569292464,1.0,,136248,13.997350645065307,1504.2857730388641,0.00205758,,5500
26.45,100,0.4189424,0.0008217488,0.00231797,243.69825155247665,1.0,,138893,16.070084161758423,1522.7928340435028,0.00231797,,5600
27.03,100,0.4189424,0.00088384794,0.0014167721,249.1045547350724,1.0,,141596,14.259131860733032,1553.4958281517029,0.0014167721,,5700
26.74,100,0.4189424,0.0009544458,0.0020012548,246.49718428630712,1.0,,144270,17.051951665878295,1578.3551285266876,0.0020012548,,5800
27.49,100,0.4189424,0.00094964827,0.0017820447,253.4547201138478,1.0,,147019,16.51621084213257,1593.6751065254211,0.0017820447,,5900
27.44,100,0.4189424,0.00086547685,0.0032670116,253.02586577756585,1.0,,149763,13.065802145004273,1641.4046468734741,0.0032670116,,6000
27.43,100,0.4189424,0.0009880421,0.0017666089,252.86720429622486,1.0,,152506,15.408786067962646,1658.3884346485138,0.0017666089,,6100
28.38,100,0.4189424,0.0007701732,0.0018881186,261.6197068687137,1.0,,155344,16.947015390396118,1687.3414204120636,0.0018881186,,6200
27.38,100,0.4189424,0.0009373993,0.002374691,252.50306239243798,1.0,,158082,16.53988730430603,1714.3240325450897,0.002374691,,6300
27.55,100,0.4189424,0.0009765673,0.0034649093,253.96358889569737,1.0,,160837,15.561225719451905,1737.9402379989624,0.0034649093,,6400
27.89,100,0.4189424,0.00096758147,0.00245297,257.16981070066214,1.0,,163626,19.083941793441774,1758.7750964164734,0.00245297,,6500
28.18,100,0.4189424,0.0009622429,0.0038233069,259.9390921111558,1.0,,166444,14.38484631538391,1781.5183651447296,0.0038233069,,6600
29.1,100,0.4189424,0.0008730196,0.001883133,268.3271624586079,1.0,,169354,14.93968894958496,1813.5133945941925,0.001883133,,6700
27.88,100,0.4189424,0.0009243142,0.0031271658,257.0893345281835,1.0,,172142,17.512729864120484,1835.064034461975,0.0031271658,,6800
28.3,100,0.4189424,0.00085041265,0.0013603986,261.05437359099045,1.0,,174972,15.151723079681396,1856.9342403411865,0.0013603986,,6900
27.77,100,0.4189424,0.00097302697,0.0023717338,256.07970392498146,1.0,,177749,18.872209978103637,1884.0925452709198,0.0023717338,,7000
28.5,100,0.4189424,0.00088588195,0.0024128647,262.9080533286271,1.0,,180599,15.501559476852417,1902.9104602336884,0.0024128647,,7100
28.72,100,0.4189424,0.0009026884,0.0030514447,264.9739568920866,1.0,,183471,14.831209011077881,1930.8403787612915,0.0030514447,,7200
30.35,100,0.4189424,0.0009864394,0.003068702,280.2020764703847,1.0,,186506,18.258477602005005,1960.673142194748,0.003068702,,7300
28.64,100,0.4189424,0.0007472387,0.0014955928,264.31749607693257,1.0,,189370,16.54777256011963,1985.6870906352997,0.0014955928,,7400
28.37,100,0.4189424,0.0008347717,0.0025581787,261.8704301831557,1.0,,192207,14.549050283432006,2006.7609477043152,0.0025581787,,7500
27.5,100,0.4189424,0.00094207353,0.0031705666,253.70834807042579,1.0,,194957,16.55339958190918,2028.192180633545,0.0031705666,,7600
28.78,100,0.4189424,0.00087633956,0.0017480731,265.45800401911333,1.0,,197835,17.087264318466186,2053.7485880851746,0.0017480731,,7700
28.44,100,0.4189424,0.00087583193,0.002241565,262.47163093001154,1.0,,200679,17.854151563644407,2076.0113196372986,0.002241565,,7800
29.05,100,0.4189424,0.0009805706,0.0016522583,268.0286907007133,1.0,,203584,14.390511808395386,2104.350894212723,0.0016522583,,7900
29.02,100,0.4189424,0.00083106034,0.0023024508,267.85025735028984,1.0,,206486,16.33855556488037,2133.398858308792,0.0023024508,,8000
28.14,100,0.4189424,0.00095517514,0.0019819315,259.5040059195487,1.0,,209300,15.408037014007569,2152.2119557857513,0.0019819315,,8100
28.46,100,0.4189424,0.00083046046,0.0022891741,262.5799645841413,1.0,,212146,15.111026382446289,2172.4910860061646,0.0022891741,,8200
29.05,100,0.4189424,0.0008856131,0.0017869587,268.07183461701044,1.0,,215051,21.05246356010437,2202.3262243270874,0.0017869587,,8300
28.37,100,0.4189424,0.00085779495,0.0029356391,261.6764256539486,1.0,,217888,15.938489513397217,2225.9792392253876,0.0029356391,,8400
29.21,100,0.4189424,0.0009603161,0.0026483645,269.46506650624394,1.0,,220809,18.239708700180053,2245.054547071457,0.0026483645,,8500
30.59,100,0.4189424,0.0009295734,0.0030376187,282.48624602210526,1.0,,223868,17.970938444137573,2268.9155287742615,0.0030376187,,8600
29.16,100,0.4189424,0.00095854216,0.0031828342,269.0952625903426,1.0,,226784,16.89631615638733,2297.1978311538696,0.0031828342,,8700
29.53,100,0.4189424,0.0009133121,0.0022378108,272.470845313199,1.0,,229737,17.253402032852172,2326.9562044143677,0.0022378108,,8800
29.11,100,0.4189424,0.0008497806,0.0010371009,268.6241960240366,1.0,,232648,16.099796466827392,2352.223395586014,0.0010371009,,8900
28.63,100,0.4189424,0.00083847315,0.0015914515,264.0307175175175,1.0,,235511,16.58264196395874,2369.5179760456085,0.0015914515,,9000
29.61,100,0.4189424,0.0009804094,0.0026742602,273.2210964728423,1.0,,238472,14.109382734298705,2397.614238500595,0.0026742602,,9100
30.16,100,0.4189424,0.0009821503,0.002376999,278.3011244518045,1.0,,241488,20.588201055526735,2418.2588760852814,0.002376999,,9200
30.35,100,0.4189424,0.0008544168,0.0022628736,280.17412048646986,1.0,,244523,17.891027460098268,2440.876085281372,0.0022628736,,9300
29.88,100,0.4189424,0.00090109266,0.0021778122,275.7639215441115,1.0,,247511,17.342831010818482,2459.1739587783813,0.0021778122,,9400
28.95,100,0.4189424,0.00095633813,0.0019729894,267.22548887478973,1.0,,250406,15.789390964508057,2483.727838754654,0.0019729894,,9500
29.32,100,0.4189424,0.0009806446,0.003405722,270.5528867791895,1.0,,253338,15.603234844207764,2508.6608798503876,0.003405722,,9600
28.97,100,0.4189424,0.00085161225,0.0022736134,267.17102229361933,1.0,,256235,14.216808013916015,2529.013947248459,0.0022736134,,9700
29.89,100,0.4189424,0.0009509441,0.0025619324,275.93213687697585,1.0,,259224,17.3807389831543,2555.6651482582092,0.0025619324,,9800
30.04,100,0.4189424,0.00088577904,0.0032250774,277.13867770871565,1.0,,262228,17.907488384246825,2578.962166070938,0.0032250774,,9900
30.57,100,0.4189424,0.0007902177,0.002156221,282.31745510984325,1.0,,265285,18.11915018081665,2602.82763338089,0.002156221,,10000
29.31,100,0.4189424,0.0008891135,0.0016400501,270.42140028704785,1.0,,268216,14.958168601989746,2628.947144985199,0.0016400501,,10100
30.25,100,0.4189424,0.0008988982,0.0018028604,279.2148248649244,1.0,,271241,19.648269748687746,2651.4241762161255,0.0018028604,,10200
29.82,100,0.4189424,0.00090287504,0.0016865972,275.2707525443381,1.0,,274223,16.715259494781495,2678.0425555706024,0.0016865972,,10300
30.63,100,0.4189424,0.0007713791,0.0025028596,282.69995630749423,1.0,,277286,18.54080409049988,2707.9855036735535,0.0025028596,,10400
29.72,100,0.4189424,0.00090441,0.0014536927,274.2421654001042,1.0,,280258,19.044505529403686,2729.0684111118317,0.0014536927,,10500
30.26,100,0.4189424,0.0009214309,0.0027541881,279.2894701712581,1.0,,283284,19.454621858596802,2747.5815784931183,0.0027541881,,10600
31.36,100,0.4189424,0.0009578915,0.0023576336,289.5488403222234,1.0,,286420,18.995929136276246,2770.297503232956,0.0023576336,,10700
32.14,100,0.4189424,0.00094589096,0.0018207709,296.82101947219854,1.0,,289634,20.889978179931642,2791.429029941559,0.0018207709,,10800
29.83,100,0.4189424,0.0009759904,0.0028599356,275.32004182596984,1.0,,292617,15.059102783203125,2802.8520786762238,0.0028599356,,10900
30.75,100,0.4189424,0.00092910905,0.0024643976,284.1563049356964,1.0,,295692,21.532395124435425,2826.967549562454,0.0024643976,,11000
30.79,100,0.4189424,0.0009076051,0.0029800122,284.2195352717604,1.0,,298771,19.55605749130249,2849.029970884323,0.0029800122,,11100
30.39,100,0.4189424,0.0009610788,0.0032500955,280.6469571748338,1.0,,301810,19.3240576839447,2865.2853865623474,0.0032500955,,11200
29.88,100,0.4189424,0.0009802914,0.0022491037,276.1456655388838,1.0,,304798,16.806678943634033,2893.605702638626,0.0022491037,,11300
30.21,100,0.4189424,0.0009468097,0.0025196192,278.976407059027,1.0,,307819,18.39204074859619,2920.0547063350677,0.0025196192,,11400
29.6,100,0.4189424,0.0009591942,0.002236416,273.2612601563386,1.0,,310779,17.513215522766114,2936.428801059723,0.002236416,,11500
30.26,100,0.4189424,0.000960088,0.0022200195,279.32753129610353,1.0,,313805,18.109605331420898,2959.966949224472,0.0022200195,,11600
29.8,100,0.4189424,0.0009134859,0.00262427,275.2226622487792,1.0,,316785,16.55057225227356,2985.5722568035126,0.00262427,,11700
30.08,100,0.4189424,0.00091809354,0.0013167871,277.6845742747691,1.0,,319793,17.112279710769652,3012.4184107780457,0.0013167871,,11800
31.68,100,0.4189424,0.00098136,0.001833826,292.5305686107107,1.0,,322961,22.476567363739015,3033.269544839859,0.001833826,,11900
30.23,100,0.4189424,0.0009713324,0.0031921405,279.09799845118846,1.0,,325984,17.223968467712403,3049.7788281440735,0.0031921405,,12000
30.61,100,0.4189424,0.0007787003,0.0014007068,282.5221138552544,1.0,,329045,19.91778666496277,3069.936380624771,0.0014007068,,12100
29.84,100,0.4189424,0.0009979199,0.0016503619,275.33707788278593,1.0,,332029,16.77563611984253,3091.8622279167175,0.0016503619,,12200
30.88,100,0.4189424,0.00092834106,0.002412044,285.1197002843927,1.0,,335117,23.420734415054323,3118.2371854782104,0.002412044,,12300
30.47,100,0.4189424,0.0009117278,0.0024636267,281.38840373304726,1.0,,338164,16.659224843978883,3152.620409011841,0.0024636267,,12400
31.33,100,0.4189424,0.00094795285,0.002051884,289.4201241556548,1.0,,341297,20.16033172607422,3177.8349385261536,0.002051884,,12500
30.96,100,0.4189424,0.0008452889,0.001936947,285.9947979039188,1.0,,344393,23.234773502349853,3201.3660888671875,0.001936947,,12600
32.0,100,0.4189424,0.0009852628,0.001416695,295.66377663318696,1.0,,347593,20.143416585922242,3226.0814390182495,0.001416695,,12700
30.04,100,0.4189424,0.0008885089,0.0019762104,277.2860339458533,1.0,,350597,15.40024829864502,3248.246665239334,0.0019762104,,12800
29.4,100,0.4189424,0.00087746733,0.0021794392,271.3587223765379,1.0,,353537,15.405592393875121,3270.6034486293793,0.0021794392,,12900
31.03,100,0.4189424,0.0008751926,0.002343833,286.55593485626355,1.0,,356640,20.350724515914916,3288.314517736435,0.002343833,,13000
29.66,100,0.4189424,0.0008463963,0.0018602081,273.83177903208724,1.0,,359606,19.231870670318603,3311.4654281139374,0.0018602081,,13100
31.47,100,0.4189424,0.00094337837,0.0023591234,290.6129063103083,1.0,,362753,20.030489482879638,3331.817992210388,0.0023591234,,13200
28.49,100,0.4189424,0.0008649465,0.0008690655,262.737060788176,1.0,,365602,15.221226892471314,3358.9717514514923,0.0008690655,,13300
29.16,100,0.4189424,0.0009034486,0.0012761755,269.2873607807732,1.0,,368518,17.200824117660524,3380.8907244205475,0.0012761755,,13400
31.23,100,0.4189424,0.00090273056,0.0024909736,288.55516999865154,1.0,,371641,25.33977029800415,3401.312658071518,0.0024909736,,13500
28.99,100,0.4189424,0.0009264224,0.0015052399,267.5317245724571,1.0,,374540,13.720568866729737,3423.0712723731995,0.0015052399,,13600
29.7,100,0.4189424,0.00081486953,0.0027308692,274.20717148030815,1.0,,377510,17.662195739746092,3450.417235136032,0.0027308692,,13700
31.16,100,0.4189424,0.0008247751,0.0030356727,287.8062570924935,1.0,,380626,16.57228835105896,3476.9330694675446,0.0030356727,,13800
30.34,100,0.4189424,0.0008785646,0.003481286,280.11360794314294,1.0,,383660,20.06443649291992,3500.7345695495605,0.003481286,,13900
31.12,100,0.4189424,0.00095942116,0.0025204737,287.47095008909963,1.0,,386772,17.736111545562743,3524.953367471695,0.0025204737,,14000
30.39,100,0.4189424,0.0009788979,0.0017733494,280.7733483454479,1.0,,389811,18.828552198410033,3547.735650062561,0.0017733494,,14100
30.86,100,0.4189424,0.0009862016,0.0027416765,284.80728712163045,1.0,,392897,18.076680030822754,3570.670212984085,0.0027416765,,14200
30.96,100,0.4189424,0.0009889749,0.003436607,285.9122052143291,1.0,,395993,18.758866024017333,3601.859224796295,0.003436607,,14300
29.82,100,0.4189424,0.00094861933,0.0027981629,275.2232641910109,1.0,,398975,15.959370412826537,3636.510209083557,0.0027981629,,14400
30.72,100,0.4189424,0.0009202488,0.0017188569,283.7640881571614,1.0,,402047,21.18923300743103,3655.362846851349,0.0017188569,,14500
31.03,100,0.4189424,0.0008683185,0.0016840785,286.38415367110576,1.0,,405150,20.65222007751465,3681.460238456726,0.0016840785,,14600
30.77,100,0.4189424,0.0009023832,0.0023027405,284.1750966620728,1.0,,408227,19.106273679733278,3708.725861787796,0.0023027405,,14700
31.08,100,0.4189424,0.00080955535,0.0021452734,287.1213744357366,1.0,,411335,20.06987476348877,3728.83314204216,0.0021452734,,14800
30.19,100,0.4189424,0.00096769416,0.0024228576,278.8043210610656,1.0,,414354,18.9398748588562,3746.2265927791595,0.0024228576,,14900
30.77,100,0.4189424,0.00081537524,0.0013640475,284.0741027861116,1.0,,417431,19.583797330856324,3769.8231127262115,0.0013640475,,15000
30.43,100,0.4189424,0.0009198756,0.0017818762,281.0204583475229,1.0,,420474,17.156562366485595,3802.716913461685,0.0017818762,,15100
29.81,100,0.4189424,0.00080645323,0.0016743903,275.02909581012705,1.0,,423455,15.961298313140869,3838.0404045581818,0.0016743903,,15200
30.6,100,0.4189424,0.0009059305,0.0019046146,282.59348497774755,1.0,,426515,19.389256496429443,3863.202571630478,0.0019046146,,15300
30.61,100,0.4189424,0.0008696614,0.003185284,282.5558256045063,1.0,,429576,20.671863822937013,3887.0284984111786,0.003185284,,15400
29.48,100,0.4189424,0.0009447553,0.0017833367,272.0405183993297,1.0,,432524,18.268683137893678,3907.167312145233,0.0017833367,,15500
29.46,100,0.4189424,0.0009528139,0.0018455738,271.8467926177863,1.0,,435470,16.201812295913697,3936.599408388138,0.0018455738,,15600
29.18,100,0.4189424,0.000974765,0.001774071,269.2387732509644,1.0,,438388,15.580940065383912,3966.3438379764557,0.001774071,,15700
29.84,100,0.4189424,0.00094416534,0.0030073617,275.3615395611766,1.0,,441372,17.720331354141237,3986.5456902980804,0.0030073617,,15800
31.33,100,0.4189424,0.0008511144,0.0027319428,289.2757734503243,1.0,,444505,22.566904830932618,4014.7989509105682,0.0027319428,,15900
31.78,100,0.4189424,0.000940453,0.0022696047,293.57772814618545,1.0,,447683,19.206368827819823,4036.6059277057648,0.0022696047,,16000
30.87,100,0.4189424,0.00085226865,0.0021556804,284.8385896684022,1.0,,450770,18.956518602371215,4054.086672782898,0.0021556804,,16100
31.6,100,0.4189424,0.000938558,0.0022216751,291.7241296963228,1.0,,453930,17.700930604934694,4081.510085582733,0.0022216751,,16200
29.76,100,0.4189424,0.0009227588,0.0020629175,274.478028871458,1.0,,456906,17.57386287689209,4103.673911333084,0.0020629175,,16300
30.67,100,0.4189424,0.0009695406,0.0019560016,283.07478813553695,1.0,,459973,18.45242998123169,4129.802212715149,0.0019560016,,16400
30.26,100,0.4189424,0.0009500877,0.0020374854,279.3830772561489,1.0,,462999,17.83783092498779,4153.606252193451,0.0020374854,,16500
31.34,100,0.4189424,0.0008001888,0.0022121908,289.4102681077081,1.0,,466133,18.074694690704344,4172.078986406326,0.0022121908,,16600
31.69,100,0.4189424,0.0008960203,0.0017592517,292.61323944812716,1.0,,469302,21.451715755462647,4199.29079413414,0.0017592517,,16700
31.7,100,0.4189424,0.00093062094,0.0021928123,292.77966058794505,1.0,,472472,17.410154666900635,4231.927190065384,0.0021928123,,16800
31.56,100,0.4189424,0.0008638974,0.0026412637,291.59940363423436,1.0,,475628,22.377008724212647,4264.407820224762,0.0026412637,,16900
30.59,100,0.4189424,0.0009948232,0.0020036409,282.4639703973466,1.0,,478687,19.425747871398926,4286.105778932571,0.0020036409,,17000
31.34,100,0.4189424,0.0007654437,0.001884131,289.4893605822866,1.0,,481821,19.380632591247558,4305.498757839203,0.001884131,,17100
32.41,100,0.4189424,0.0009583342,0.002891292,299.3130204865868,1.0,,485062,22.402876014709474,4328.284640312195,0.002891292,,17200
31.52,100,0.4189424,0.00085544656,0.002114805,291.06993293077824,1.0,,488214,21.67189845085144,4352.065972328186,0.002114805,,17300
32.35,100,0.4189424,0.00089645485,0.0019694702,298.59680983372886,1.0,,491449,21.42118203163147,4372.073947429657,0.0019694702,,17400
31.29,100,0.4189424,0.00096808455,0.0033089083,288.90000908233714,1.0,,494578,19.959126157760622,4393.929817914963,0.0033089083,,17500
31.81,100,0.4189424,0.00082843605,0.0022941122,293.8253876599116,1.0,,497759,20.042382049560548,4420.529690504074,0.0022941122,,17600
31.62,100,0.4189424,0.0009133766,0.0022116425,291.97344023952553,1.0,,500921,22.86428822517395,4444.48425245285,0.0022116425,,17700
31.37,100,0.4189424,0.000963407,0.0022008857,289.73979387556165,1.0,,504058,19.610437450408934,4462.351001024246,0.0022008857,,17800
31.48,100,0.4189424,0.0008126585,0.002745804,290.74591921369307,1.0,,507206,20.86278317451477,4486.244389295578,0.002745804,,17900
31.76,100,0.4189424,0.0008174884,0.0014264911,293.4491012244163,1.0,,510382,18.728055896759034,4508.5025470256805,0.0014264911,,18000
32.4,100,0.4189424,0.0009760385,0.0024801393,299.1073761102783,1.0,,513622,19.03458592414856,4529.585735321045,0.0024801393,,18100
30.21,100,0.4189424,0.00084111845,0.0017492484,278.6291334853218,1.0,,516643,17.08342474937439,4551.610149860382,0.0017492484,,18200
32.04,100,0.4189424,0.00095444405,0.0023914746,296.01253191921654,1.0,,519847,21.949829349517824,4574.26634478569,0.0023914746,,18300
31.57,100,0.4189424,0.0009858129,0.0023776763,291.67868355261186,1.0,,523004,18.900860147476195,4594.9263734817505,0.0023776763,,18400
32.25,100,0.4189424,0.0009823733,0.0030923255,298.03537015656786,1.0,,526229,22.16529405593872,4619.130003929138,0.0030923255,,18500
32.31,100,0.4189424,0.0009195642,0.0019693132,298.52607006968555,1.0,,529460,21.255197830200196,4642.263869524002,0.0019693132,,18600
31.8,100,0.4189424,0.0007856871,0.002791055,293.6435308139725,1.0,,532640,20.1196808719635,4666.031852722168,0.002791055,,18700
31.09,100,0.4189424,0.000725918,0.0017501782,287.0984902269047,1.0,,535749,21.028743467330933,4683.765559196472,0.0017501782,,18800
31.3,100,0.4189424,0.00095345674,0.0031449273,289.0877731954404,1.0,,538879,22.2194642162323,4712.764039754868,0.0031449273,,18900
31.31,100,0.4189424,0.0009317786,0.0024638455,289.09835342441323,1.0,,542010,18.829909200668336,4729.193415403366,0.0024638455,,19000
31.84,100,0.4189424,0.000846312,0.001354849,294.13955523558457,1.0,,545194,20.949520301818847,4750.5875079631805,0.001354849,,19100
31.99,100,0.4189424,0.00093312806,0.0033919269,295.3535017694457,1.0,,548393,23.09654871940613,4773.295189857483,0.0033919269,,19200
33.23,100,0.4189424,0.0008657089,0.0024595428,307.0635168201022,1.0,,551716,22.492164402008058,4796.962344169617,0.0024595428,,19300
32.12,100,0.4189424,0.0008916995,0.0011518376,296.7508433654222,1.0,,554928,18.2945073223114,4817.643191576004,0.0011518376,,19400
32.89,100,0.4189424,0.0009302963,0.002812312,303.8951990829162,1.0,,558217,23.60215042114258,4850.859652757645,0.002812312,,19500
32.59,100,0.4189424,0.00088741834,0.001148417,300.9293367823665,1.0,,561476,19.82195116043091,4877.179856300354,0.001148417,,19600
32.85,100,0.4189424,0.00096985383,0.0016206806,303.30502603839903,1.0,,564761,23.42222957611084,4892.891901254654,0.0016206806,,19700
32.09,100,0.4189424,0.00092815707,0.0024258287,296.5382544801805,1.0,,567970,22.262782468795777,4914.894035816193,0.0024258287,,19800
32.17,100,0.4189424,0.0009576263,0.0022302659,297.13638741167705,1.0,,571187,22.67007918357849,4934.303138971329,0.0022302659,,19900
31.25,100,0.4189424,0.0009610373,0.002913924,288.7321101177196,1.0,,574312,23.42816506385803,4958.6629114151,0.002913924,,20000
