optimgain,surrgain,DiscEpRewMean,EpThisIter,EpisodesSoFar,Step_size,TimestepsSoFar,entloss,ev_tdlam_before,entropy,EpRewMean,TimeElapsed,EpLenMean,meankl
0.0023550352,0.0023550352,15.517251462936402,100,6300,1.0,158017,,,0.4189424,264.8003353391287,411.19436955451965,28.69,0.0009689625
0.0029718375,0.0029718375,15.761998958587647,100,6400,1.0,160904,,,0.4189424,266.2440612540349,418.21254682540894,28.87,0.0009002251
0.0014858984,0.0014858984,16.648549289703368,100,6500,1.0,163782,,,0.4189424,265.49931088288986,424.8523528575897,28.78,0.00087014463
0.0016509714,0.0016509714,14.581432342529297,100,6600,1.0,166737,,,0.4189424,272.7201655962115,433.96520256996155,29.55,0.000957454
0.0013963977,0.0013963977,15.110871496200561,100,6700,1.0,169656,,,0.4189424,269.3586777660841,440.3538258075714,29.19,0.00095400726
0.0026865185,0.0026865185,14.543398447036743,100,6800,1.0,172626,,,0.4189424,274.03982892760223,447.3781077861786,29.7,0.00084346696
0.0019434035,0.0019434035,15.441896209716797,100,6900,1.0,175556,,,0.4189424,270.416708203635,454.6867003440857,29.3,0.000952862
0.0022530302,0.0022530302,17.521001138687133,100,7000,1.0,178581,,,0.4189424,279.03492418391653,461.863440990448,30.25,0.0009329139
0.002258574,0.002258574,19.324675569534303,100,7100,1.0,181599,,,0.4189424,278.5338787762536,469.0009059906006,30.18,0.00087746733
0.002395142,0.002395142,15.409248571395874,100,7200,1.0,184417,,,0.4189424,259.97735082903523,476.08613657951355,28.18,0.0009537236
0.0018160443,0.0018160443,15.592508563995361,100,7300,1.0,187347,,,0.4189424,270.2398757088922,483.43202328681946,29.3,0.00083797594
0.0026815548,0.0026815548,20.28855389595032,100,7400,1.0,190235,,,0.4189424,266.6058345006017,490.59875082969666,28.88,0.0009146431
0.0017813354,0.0017813354,15.69280692100525,100,7500,1.0,193163,,,0.4189424,270.11949934694815,497.80230164527893,29.28,0.0009269148
0.0026231455,0.0026231455,14.026970148086548,100,7600,1.0,196016,,,0.4189424,263.08867609813495,505.0268921852112,28.53,0.0008894246
0.0026360922,0.0026360922,18.728888931274415,100,7700,1.0,199032,,,0.4189424,278.0392101857684,512.4468159675598,30.16,0.00096463785
0.001793948,0.001793948,15.89202914237976,100,7800,1.0,202033,,,0.4189424,277.065129678872,519.510011434555,30.01,0.0008812079
0.0019935272,0.0019935272,16.97041145324707,100,7900,1.0,204982,,,0.4189424,272.1657692325276,526.9877643585205,29.49,0.0009288132
0.0021321033,0.0021321033,15.568508558273315,100,8000,1.0,207804,,,0.4189424,260.4087399671856,533.4959392547607,28.22,0.00096377276
0.0020785157,0.0020785157,15.221090440750123,100,8100,1.0,210650,,,0.4189424,262.5667330105812,540.3116760253906,28.46,0.00093765993
0.002455653,0.002455653,17.086428060531617,100,8200,1.0,213478,,,0.4189424,260.92482121724083,547.5572764873505,28.28,0.0008396997
0.003849783,0.003849783,16.35369101524353,100,8300,1.0,216276,,,0.4189424,258.1580111276897,554.864664554596,27.98,0.0008972171
0.0022210584,0.0022210584,18.53825213432312,100,8400,1.0,219247,,,0.4189424,274.42414959083163,562.3723106384277,29.71,0.0008904991
0.0019688958,0.0019688958,16.862512559890746,100,8500,1.0,222297,,,0.4189424,281.38763740284924,569.8223307132721,30.5,0.0009761911
0.002215413,0.002215413,13.99918480873108,100,8600,1.0,225291,,,0.4189424,276.36258017768625,577.176707983017,29.94,0.00091544515
0.0020991697,0.0020991697,14.531405563354491,100,8700,1.0,228150,,,0.4189424,263.79596935273895,584.1477732658386,28.59,0.0009339053
0.002320285,0.002320285,13.559563426971435,100,8800,1.0,230911,,,0.4189424,254.60941139999292,591.5558969974518,27.61,0.0009254795
0.0015919885,0.0015919885,13.818549823760986,100,8900,1.0,233790,,,0.4189424,265.59938809384187,598.2691903114319,28.79,0.00083053525
0.0027716644,0.0027716644,16.223248682022096,100,9000,1.0,236668,,,0.4189424,265.6304779768927,604.8251445293427,28.78,0.0008911786
0.0020199683,0.0020199683,14.206204271316528,100,9100,1.0,239536,,,0.4189424,264.74033286442426,611.9162447452545,28.68,0.0008717804
0.0018691603,0.0018691603,20.88139127731323,100,9200,1.0,242628,,,0.4189424,285.6992009781586,617.7690646648407,30.92,0.000952196
0.003257178,0.003257178,16.7064768409729,100,9300,1.0,245630,,,0.4189424,277.26740916902185,623.8436079025269,30.02,0.0009706561
0.002618105,0.002618105,17.793532676696778,100,9400,1.0,248634,,,0.4189424,277.35305507705004,630.4366459846497,30.04,0.00093951216
0.0031114258,0.0031114258,16.60731629371643,100,9500,1.0,251560,,,0.4189424,269.9918713051735,636.9157783985138,29.26,0.0009622162
0.0020219146,0.0020219146,13.436256580352783,100,9600,1.0,254399,,,0.4189424,261.978181681338,642.8562092781067,28.39,0.0007392039
0.0018487787,0.0018487787,14.01307939529419,100,9700,1.0,257259,,,0.4189424,263.9246358664189,649.4067497253418,28.6,0.0009609413
0.0020693676,0.0020693676,16.680681142807007,100,9800,1.0,260263,,,0.4189424,277.29592591877093,655.5535814762115,30.04,0.00089731
0.001092229,0.001092229,15.502616033554077,100,9900,1.0,263193,,,0.4189424,270.3646558460177,661.7299420833588,29.3,0.000987621
0.0029553473,0.0029553473,14.646124067306518,100,10000,1.0,266042,,,0.4189424,263.0023905101805,667.1751532554626,28.49,0.00096787367
0.0034072474,0.0034072474,17.3622394657135,100,10100,1.0,268876,,,0.4189424,261.3106803867063,673.9005019664764,28.34,0.00095873873
0.0016264117,0.0016264117,17.542889347076414,100,10200,1.0,271753,,,0.4189424,265.43064853297875,680.6927165985107,28.77,0.00085319765
0.0018383545,0.0018383545,16.892324237823487,100,10300,1.0,274534,,,0.4189424,256.40196549987854,687.0926430225372,27.81,0.0008785852
0.0024231286,0.0024231286,17.120467739105223,100,10400,1.0,277368,,,0.4189424,261.52525648376775,694.060870885849,28.34,0.0009455595
0.0028755276,0.0028755276,15.771790761947631,100,10500,1.0,280253,,,0.4189424,266.3096682072412,701.1517918109894,28.85,0.00075362594
0.00196364,0.00196364,14.958138113021851,100,10600,1.0,283143,,,0.4189424,266.76116899305055,708.4939122200012,28.9,0.0009445041
0.0026491154,0.0026491154,17.37431918144226,100,10700,1.0,286156,,,0.4189424,278.1358338169807,715.4501860141754,30.13,0.00079644035
0.0031465564,0.0031465564,20.306526517868043,100,10800,1.0,289247,,,0.4189424,285.28944957691425,722.5737195014954,30.91,0.0009608159
0.002102079,0.002102079,14.660776319503784,100,10900,1.0,292243,,,0.4189424,276.5881657845415,729.906368970871,29.96,0.00095448096
0.0029028011,0.0029028011,15.327294616699218,100,11000,1.0,295186,,,0.4189424,271.751507321452,737.2220146656036,29.43,0.00095094397
0.0014020565,0.0014020565,20.153760814666747,100,11100,1.0,298351,,,0.4189424,292.39346046176234,744.7099108695984,31.65,0.0009271057
0.003187947,0.003187947,23.38020248413086,100,11200,1.0,301428,,,0.4189424,283.91357107983714,751.8411054611206,30.77,0.0008777995
0.0022878903,0.0022878903,17.108908042907714,100,11300,1.0,304503,,,0.4189424,283.8495618882973,759.141783952713,30.75,0.0009632342
0.002342873,0.002342873,23.039345388412475,100,11400,1.0,307576,,,0.4189424,283.6673926218051,766.53000831604,30.73,0.000909702
0.0011424941,0.0011424941,20.916523342132567,100,11500,1.0,310715,,,0.4189424,289.8469501915221,773.6454246044159,31.39,0.00092305837
0.0025316044,0.0025316044,20.5829931640625,100,11600,1.0,313762,,,0.4189424,281.30863115971647,780.3817503452301,30.47,0.00093391055
0.0015302832,0.0015302832,15.661362133026124,100,11700,1.0,316752,,,0.4189424,275.92574840589344,787.3997375965118,29.9,0.0008197163
0.0029860034,0.0029860034,20.820359697341917,100,11800,1.0,319786,,,0.4189424,279.91669064108186,792.3563089370728,30.34,0.0009553784
0.0028807155,0.0028807155,17.82124363899231,100,11900,1.0,322768,,,0.4189424,275.32880021467975,798.2377419471741,29.82,0.000948808
0.0017327314,0.0017327314,19.3995130443573,100,12000,1.0,325828,,,0.4189424,282.54392442314685,804.6913998126984,30.6,0.0009011534
0.0012544241,0.0012544241,19.3638245677948,100,12100,1.0,328991,,,0.4189424,292.0624827241614,811.1085820198059,31.63,0.00087295135
0.0038761902,0.0038761902,20.233539304733277,100,12200,1.0,332114,,,0.4189424,288.31574807638157,817.2619850635529,31.23,0.00094779854
0.0022055127,0.0022055127,18.77511410713196,100,12300,1.0,335178,,,0.4189424,282.9474538888032,823.8898475170135,30.64,0.00091661897
0.0020970246,0.0020970246,21.4734362411499,100,12400,1.0,338527,,,0.4189424,309.53811352315284,829.638340473175,33.49,0.0009808571
0.002755839,0.002755839,18.924270696640015,100,12500,1.0,341586,,,0.4189424,282.3917496467253,836.2234184741974,30.59,0.00097566284
0.0031366444,0.0031366444,24.750202655792236,100,12600,1.0,344767,,,0.4189424,293.578439545431,842.5500175952911,31.81,0.0009818809
0.0020850701,0.0020850701,20.50052219390869,100,12700,1.0,347890,,,0.4189424,288.49724574335164,849.4183011054993,31.23,0.0009169903
0.0025180245,0.0025180245,17.913835983276368,100,12800,1.0,351046,,,0.4189424,291.55000402951214,856.1848742961884,31.56,0.0009355948
0.002316537,0.002316537,18.65168399810791,100,12900,1.0,354173,,,0.4189424,288.70892975612657,863.2937526702881,31.27,0.00095420715
0.0016629987,0.0016629987,20.52998819351196,100,13000,1.0,357395,,,0.4189424,297.6919643404823,870.710776090622,32.22,0.0009790235
0.0032417453,0.0032417453,20.604431638717653,100,13100,1.0,360571,,,0.4189424,293.38521101181937,877.6681480407715,31.76,0.0010001664
0.0039772494,0.0039772494,22.383778266906738,100,13200,1.0,363733,,,0.4189424,292.08684350056194,884.9466381072998,31.62,0.00096214464
0.0021435523,0.0021435523,19.84745729446411,100,13300,1.0,366864,,,0.4189424,289.0379576594563,891.276828289032,31.31,0.00085645274
0.0027445783,0.0027445783,19.292891302108764,100,13400,1.0,370024,,,0.4189424,291.79506412402196,898.2943739891052,31.6,0.00094686914
0.0027025235,0.0027025235,22.90809609413147,100,13500,1.0,373250,,,0.4189424,298.02402760082373,905.7985146045685,32.26,0.00097596383
0.0016096637,0.0016096637,21.074189262390135,100,13600,1.0,376382,,,0.4189424,289.2567677964175,913.4351909160614,31.32,0.0009160649
0.002320966,0.002320966,19.732088890075683,100,13700,1.0,379625,,,0.4189424,299.6895119729724,920.2631742954254,32.43,0.0009341201
0.0032142373,0.0032142373,21.258837032318116,100,13800,1.0,382905,,,0.4189424,303.0394399503624,926.5681099891663,32.8,0.00092393096
0.0021542995,0.0021542995,24.882729930877687,100,13900,1.0,386163,,,0.4189424,301.1271296119447,933.0745604038239,32.58,0.00091803895
0.00161262,0.00161262,21.08805051803589,100,14000,1.0,389397,,,0.4189424,298.8794275856886,940.1725270748138,32.34,0.0007012983
0.0023303302,0.0023303302,25.777752170562746,100,14100,1.0,392695,,,0.4189424,304.9794109580199,947.7192587852478,32.98,0.0009035939
0.002689719,0.002689719,19.326676626205444,100,14200,1.0,395953,,,0.4189424,301.0993245076502,954.833313703537,32.58,0.00097510545
0.001264801,0.001264801,18.636748056411744,100,14300,1.0,399094,,,0.4189424,290.26906061584793,962.4506072998047,31.41,0.000959734
0.0023590315,0.0023590315,18.85302299499512,100,14400,1.0,402291,,,0.4189424,295.49349384773666,969.996691942215,31.97,0.0009446676
0.003472235,0.003472235,18.28043254852295,100,14500,1.0,405327,,,0.4189424,280.28502089141193,977.2732014656067,30.36,0.0009526055
0.0029210947,0.0029210947,20.74904263496399,100,14600,1.0,408577,,,0.4189424,300.3622301088042,984.3211028575897,32.5,0.0009798466
0.002223902,0.002223902,18.547174482345582,100,14700,1.0,411755,,,0.4189424,293.5759876716153,991.8869347572327,31.78,0.00090406707
0.002778358,0.002778358,18.830050506591796,100,14800,1.0,414838,,,0.4189424,284.7904096725941,999.0021817684174,30.83,0.00094706827
0.0028363427,0.0028363427,17.233351821899415,100,14900,1.0,417928,,,0.4189424,285.4408567313031,1006.3010036945343,30.9,0.00098066
0.002527691,0.002527691,18.400024375915528,100,15000,1.0,421060,,,0.4189424,289.2640014054652,1013.3972599506378,31.32,0.0009585861
0.001812873,0.001812873,20.152553634643553,100,15100,1.0,424148,,,0.4189424,285.3005324291331,1020.9244158267975,30.88,0.0008815249
0.0017414043,0.0017414043,20.608025636672973,100,15200,1.0,427286,,,0.4189424,289.8644796165518,1028.2930982112885,31.38,0.00064882357
0.0016176517,0.0016176517,21.129834785461426,100,15300,1.0,430595,,,0.4189424,305.8658607861931,1035.5604758262634,33.09,0.00092493714
0.0025314796,0.0025314796,16.701926441192626,100,15400,1.0,433557,,,0.4189424,273.43105836236094,1042.784021139145,29.62,0.00094937766
0.001878089,0.001878089,24.067643461227416,100,15500,1.0,436674,,,0.4189424,287.9831034428223,1050.2339079380035,31.17,0.0009816156
0.0032797717,0.0032797717,19.754754524230957,100,15600,1.0,439764,,,0.4189424,285.3934545966651,1057.8465173244476,30.9,0.0009530554
0.0028079096,0.0028079096,22.47768207550049,100,15700,1.0,442824,,,0.4189424,282.2943531422756,1064.5930976867676,30.6,0.00092811557
0.0029432941,0.0029432941,20.753572607040404,100,15800,1.0,446042,,,0.4189424,297.295164769705,1072.0024683475494,32.18,0.0009809308
0.0014260137,0.0014260137,21.234758586883544,100,15900,1.0,449142,,,0.4189424,286.23866701595006,1079.24165391922,31.0,0.0008817309
0.0029183356,0.0029183356,17.532536888122557,100,16000,1.0,452252,,,0.4189424,287.19143306485586,1086.7842290401459,31.1,0.0009768781
0.0023151867,0.0023151867,21.81687421798706,100,16100,1.0,455363,,,0.4189424,287.44014350832714,1094.238841533661,31.11,0.00090049166
0.003974701,0.003974701,22.9451992893219,100,16200,1.0,458682,,,0.4189424,306.6601377231838,1101.934710741043,33.19,0.0009923243
0.0022416308,0.0022416308,17.15913330078125,100,16300,1.0,461793,,,0.4189424,287.23441887995114,1109.1548833847046,31.11,0.00093655725
0.002331321,0.002331321,19.385731353759766,100,16400,1.0,464939,,,0.4189424,290.6010314605558,1116.329490661621,31.46,0.0009543525
0.0021894001,0.0021894001,18.320530529022218,100,16500,1.0,468156,,,0.4189424,297.08470084089674,1123.5955693721771,32.17,0.00093736127
0.004002353,0.004002353,21.637521114349365,100,16600,1.0,471315,,,0.4189424,291.6882996111911,1130.5235686302185,31.59,0.0009654939
0.0027057251,0.0027057251,20.23622597694397,100,16700,1.0,474506,,,0.4189424,294.9025889843802,1137.8060898780823,31.91,0.00073323
0.0024672223,0.0024672223,19.769828453063965,100,16800,1.0,477681,,,0.4189424,293.3114491653307,1145.1511974334717,31.75,0.00097447477
0.0028205568,0.0028205568,19.290229835510253,100,16900,1.0,480882,,,0.4189424,295.76724552346525,1152.2232503890991,32.01,0.00096215983
0.0020274897,0.0020274897,21.782563457489015,100,17000,1.0,484140,,,0.4189424,300.9489005481975,1159.9642097949982,32.58,0.00094380765
0.0024750463,0.0024750463,18.233380336761474,100,17100,1.0,487317,,,0.4189424,293.55403033312757,1166.960422039032,31.77,0.00086250826
0.0017927741,0.0017927741,19.867132444381713,100,17200,1.0,490513,,,0.4189424,295.37220768034945,1174.2811379432678,31.96,0.00090438547
0.0017874005,0.0017874005,22.126775407791136,100,17300,1.0,493834,,,0.4189424,306.8593172766343,1181.6756801605225,33.21,0.00097136816
0.002383692,0.002383692,19.566522741317748,100,17400,1.0,497067,,,0.4189424,298.95424164881496,1188.4183337688446,32.33,0.00089167664
0.00364066,0.00364066,19.750289735794066,100,17500,1.0,500298,,,0.4189424,298.74736099084157,1195.257089138031,32.31,0.00093182654
0.0020857984,0.0020857984,23.797874402999877,100,17600,1.0,503607,,,0.4189424,305.8343166255395,1202.5492210388184,33.09,0.0009072226
0.0019090178,0.0019090178,20.804633197784423,100,17700,1.0,506795,,,0.4189424,294.57074391209494,1210.0523483753204,31.88,0.0009855364
0.001899563,0.001899563,18.724432125091553,100,17800,1.0,510085,,,0.4189424,304.1069884803444,1217.204547405243,32.9,0.00096807315
0.001988526,0.001988526,19.87413893699646,100,17900,1.0,513235,,,0.4189424,290.9665948692061,1224.8384494781494,31.5,0.0009321962
0.0013690332,0.0013690332,21.12818362236023,100,18000,1.0,516465,,,0.4189424,298.38535359144714,1232.2516934871674,32.3,0.00093662064
0.0009301703,0.0009301703,20.417558202743532,100,18100,1.0,519790,,,0.4189424,307.3240319460874,1240.010225057602,33.25,0.0008918272
0.0014861167,0.0014861167,18.36528874397278,100,18200,1.0,522974,,,0.4189424,294.1674848477391,1246.976331949234,31.84,0.00088566577
0.003814872,0.003814872,22.720639266967773,100,18300,1.0,526300,,,0.4189424,307.4192647065745,1254.6796193122864,33.26,0.0009713182
0.0027618061,0.0027618061,20.714228248596193,100,18400,1.0,529455,,,0.4189424,291.4181951048803,1261.325805902481,31.55,0.00091998413
0.003063903,0.003063903,22.20824373245239,100,18500,1.0,532746,,,0.4189424,304.1918346130424,1268.6328806877136,32.91,0.0009902765
0.0023982388,0.0023982388,23.308707275390624,100,18600,1.0,535959,,,0.4189424,297.12234862639025,1275.6876680850983,32.13,0.0009407314
0.0020576704,0.0020576704,20.688853254318236,100,18700,1.0,539219,,,0.4189424,301.2200228373747,1282.7915968894958,32.6,0.0008825448
0.0021441674,0.0021441674,21.38158682823181,100,18800,1.0,542459,,,0.4189424,299.5113303196638,1290.064388513565,32.4,0.0009505688
0.0031489301,0.0031489301,19.34302086830139,100,18900,1.0,545748,,,0.4189424,303.9451142963024,1297.0700154304504,32.89,0.0008823403
0.0016178049,0.0016178049,25.95196759223938,100,19000,1.0,549155,,,0.4189424,315.3028387150764,1303.6849052906036,34.07,0.0009348665
0.0021962917,0.0021962917,20.818320140838622,100,19100,1.0,552461,,,0.4189424,305.625294822889,1310.9651272296906,33.06,0.0009554535
0.0035512035,0.0035512035,21.205527715682983,100,19200,1.0,555728,,,0.4189424,302.1262527884235,1318.0841915607452,32.67,0.0009380951
0.002235155,0.002235155,19.78550573348999,100,19300,1.0,559057,,,0.4189424,307.4935320609242,1325.473283290863,33.29,0.00092262315
0.0018723962,0.0018723962,21.972998037338257,100,19400,1.0,562364,,,0.4189424,305.8138213925729,1333.0383079051971,33.07,0.0009345632
0.0019456571,0.0019456571,22.121018209457397,100,19500,1.0,565663,,,0.4189424,305.0723390378054,1340.0027809143066,32.99,0.0008797776
0.0026550703,0.0026550703,22.293708515167236,100,19600,1.0,568927,,,0.4189424,301.5980823394308,1347.5657303333282,32.64,0.0009722223
0.002458662,0.002458662,21.046680765151976,100,19700,1.0,572176,,,0.4189424,300.3740755217635,1354.3430213928223,32.49,0.0009800467
0.002300028,0.002300028,19.323806753158568,100,19800,1.0,575398,,,0.4189424,297.541145346966,1361.5647373199463,32.22,0.0010002193
0.0023883851,0.0023883851,21.004334468841552,100,19900,1.0,578785,,,0.4189424,313.318040159641,1368.8418774604797,33.87,0.00096582476
0.0022226316,0.0022226316,21.425461406707765,100,20000,1.0,582182,,,0.4189424,314.17104740263153,1375.7642905712128,33.97,0.0008786493
0.0025022319,0.0025022319,26.769217643737793,100,20100,1.0,585574,,,0.4189424,313.70884288317444,1383.6978650093079,33.92,0.00079432875
