entropy,EpThisIter,DiscEpRewMean,EpisodesSoFar,EpLenMean,optimgain,EpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,Step_size,surrgain,meankl,entloss
0.4189424,100,5.4940015316009525,100,18.42,0.0022611055,169.07834962026092,10.347663879394531,,1842,1.0,0.0022611055,0.00080132624,
0.4189424,100,6.8804277896881105,200,19.05,0.0023662096,174.90504930840459,18.94797134399414,,3747,1.0,0.0023662096,0.0009001888,
0.4189424,100,6.409515657424927,300,19.75,0.002120783,181.40777968282856,28.135629415512085,,5722,1.0,0.002120783,0.00095914985,
0.4189424,100,5.748619871139526,400,19.67,0.0021559296,180.52887170694257,36.56057167053223,,7689,1.0,0.0021559296,0.00091617997,
0.4189424,100,8.625563144683838,500,20.32,0.0023967319,186.63916182691707,45.278764963150024,,9721,1.0,0.0023967319,0.00091240095,
0.4189424,100,9.461535892486573,600,20.78,0.0013168469,190.8617327570754,55.4873366355896,,11799,1.0,0.0013168469,0.00092853454,
0.4189424,100,9.919096879959106,700,20.6,0.0027137364,189.28051629449277,66.51367998123169,,13859,1.0,0.0027137364,0.00097216264,
0.4189424,100,9.55331127166748,800,21.67,0.0022723419,199.1917679892101,76.22373008728027,,16026,1.0,0.0022723419,0.00090808154,
0.4189424,100,11.966102342605591,900,22.01,0.0032563119,202.42126424822197,85.39437055587769,,18227,1.0,0.0032563119,0.0009397819,
0.4189424,100,10.507060146331787,1000,23.1,0.0015651609,212.5394714324125,93.49195671081543,,20537,1.0,0.0015651609,0.00076973374,
0.4189424,100,10.087137117385865,1100,21.95,0.0015641089,201.82898656992336,102.54839134216309,,22732,1.0,0.0015641089,0.0009719815,
0.4189424,100,9.825111837387086,1200,21.79,0.0035483537,200.30978431826188,112.50552940368652,,24911,1.0,0.0035483537,0.0009339644,
0.4189424,100,11.610624217987061,1300,23.0,0.0022150245,211.57950384320262,121.41472816467285,,27211,1.0,0.0022150245,0.0008078323,
0.4189424,100,9.925623025894165,1400,24.36,0.0029044019,224.33425163253636,131.52976250648499,,29647,1.0,0.0029044019,0.0009688371,
0.4189424,100,10.491796178817749,1500,23.55,0.00076896395,216.71017776387103,140.52414655685425,,32002,1.0,0.00076896395,0.00090378535,
0.4189424,100,11.252555437088013,1600,23.65,0.00151572,217.5292276495459,151.28781294822693,,34367,1.0,0.00151572,0.00095747405,
0.4189424,100,8.718195161819459,1700,23.84,0.0021527288,219.39321933108815,161.20713758468628,,36751,1.0,0.0021527288,0.00083123817,
0.4189424,100,11.971509437561036,1800,24.49,0.0018930606,225.47636250036257,172.72422099113464,,39200,1.0,0.0018930606,0.00093066896,
0.4189424,100,10.290856275558472,1900,23.62,0.0019046816,217.16283821456534,181.46272206306458,,41562,1.0,0.0019046816,0.0008675861,
0.4189424,100,9.087659511566162,2000,24.25,0.0021420605,223.26630260867893,191.26838874816895,,43987,1.0,0.0021420605,0.0008286969,
0.4189424,100,11.523630828857423,2100,24.97,0.002044488,229.95646249201346,200.34094142913818,,46484,1.0,0.002044488,0.0008807192,
0.4189424,100,11.496419677734375,2200,25.0,0.0011576782,230.2508892736931,210.40533828735352,,48984,1.0,0.0011576782,0.0008077571,
0.4189424,100,14.145420722961425,2300,24.67,0.002339377,227.0919766571695,221.6237554550171,,51451,1.0,0.002339377,0.00092886126,
0.4189424,100,10.299618988037109,2400,24.73,0.0023602112,227.84723496665768,233.14905166625977,,53924,1.0,0.0023602112,0.0009718828,
0.4189424,100,10.374178447723388,2500,25.01,0.0024893119,230.23303009914335,245.8272979259491,,56425,1.0,0.0024893119,0.00089086115,
0.4189424,100,13.244941272735595,2600,25.73,0.0009934085,236.98674370873925,254.98900079727173,,58998,1.0,0.0009934085,0.00096624525,
0.4189424,100,16.91332169532776,2700,26.19,0.0026702874,241.40785196190717,264.9094252586365,,61617,1.0,0.0026702874,0.0009902451,
0.4189424,100,15.79964973449707,2800,25.59,0.0025196997,235.80747951854016,274.56805300712585,,64176,1.0,0.0025196997,0.0009411057,
0.4189424,100,12.304875230789184,2900,25.34,0.0015763574,233.35310230880316,286.7532329559326,,66710,1.0,0.0015763574,0.0009769242,
0.4189424,100,16.717589168548585,3000,27.07,0.0030374285,249.44280767456556,298.73933720588684,,69417,1.0,0.0030374285,0.00089765067,
0.4189424,100,14.664146547317506,3100,27.52,0.0029732278,253.73302045332173,309.304811000824,,72169,1.0,0.0029732278,0.00090142165,
0.4189424,100,14.291697959899903,3200,25.49,0.0018891626,234.87703437349626,320.17638301849365,,74718,1.0,0.0018891626,0.00092556013,
0.4189424,100,13.28352518081665,3300,25.23,0.0016889215,232.34822282964447,330.290638923645,,77241,1.0,0.0016889215,0.0009690962,
0.4189424,100,13.692570915222168,3400,25.36,0.0020557498,233.47143362891188,339.5699779987335,,79777,1.0,0.0020557498,0.00092519884,
0.4189424,100,18.045080823898317,3500,27.8,0.0017727966,256.47380391269473,350.4576437473297,,82557,1.0,0.0017727966,0.00094736106,
0.4189424,100,13.56558557510376,3600,26.52,0.001653076,244.4056659927846,361.4969608783722,,85209,1.0,0.001653076,0.00095998694,
0.4189424,100,16.45217297554016,3700,28.33,0.001800899,261.34527537387686,373.05825996398926,,88042,1.0,0.001800899,0.0009673056,
0.4189424,100,14.018520221710205,3800,28.21,0.0024019147,260.3320271101696,381.8445694446564,,90863,1.0,0.0024019147,0.00096007995,
0.4189424,100,14.76121787071228,3900,28.07,0.002613204,258.767517999763,390.78289127349854,,93670,1.0,0.002613204,0.0008762178,
0.4189424,100,16.533176469802857,4000,28.11,0.00331734,259.3150320077203,400.2959318161011,,96481,1.0,0.00331734,0.00091649016,
0.4189424,100,17.00103525161743,4100,28.41,0.002021389,262.10455101834447,410.5032215118408,,99322,1.0,0.002021389,0.0008516909,
0.4189424,100,14.080981550216675,4200,27.38,0.0013782165,252.40695492245555,418.95151948928833,,102060,1.0,0.0013782165,0.0008929326,
0.4189424,100,14.550532932281493,4300,28.23,0.002607608,260.3118390473626,429.65238213539124,,104883,1.0,0.002607608,0.0008107346,
0.4189424,100,16.424994401931762,4400,28.82,0.0026025104,265.80756798350905,439.8099853992462,,107765,1.0,0.0026025104,0.0008995579,
0.4189424,100,16.833005542755128,4500,27.8,0.0016682367,256.37923661133226,450.2876694202423,,110545,1.0,0.0016682367,0.0008918404,
0.4189424,100,16.71070918083191,4600,29.28,0.0019724737,270.1059549745017,463.5573425292969,,113473,1.0,0.0019724737,0.0009020549,
0.4189424,100,20.25508514404297,4700,30.44,0.0025241992,280.97429431399576,473.9747984409332,,116517,1.0,0.0025241992,0.0009287506,
0.4189424,100,16.803121557235716,4800,29.54,0.0019822654,272.5048061738147,484.7823905944824,,119471,1.0,0.0019822654,0.0007733877,
0.4189424,100,14.642917976379394,4900,28.37,0.003533539,261.70381519771513,497.03575253486633,,122308,1.0,0.003533539,0.00097516144,
0.4189424,100,16.390726623535155,5000,29.46,0.002210261,271.59196339483856,508.77720618247986,,125254,1.0,0.002210261,0.00093228655,
0.4189424,100,20.68783140182495,5100,31.06,0.0015581482,286.91023733890796,519.6121306419373,,128360,1.0,0.0015581482,0.0009534297,
0.4189424,100,14.566396179199218,5200,28.82,0.0011422039,265.8570997517007,529.5580461025238,,131242,1.0,0.0011422039,0.00093533675,
0.4189424,100,16.0356507396698,5300,28.51,0.0024565381,262.8991105216131,539.5070412158966,,134093,1.0,0.0024565381,0.0008305034,
0.4189424,100,17.355373048782347,5400,30.75,0.0017502069,283.7636512566005,551.7249116897583,,137168,1.0,0.0017502069,0.00094232085,
0.4189424,100,15.890659999847411,5500,28.47,0.0022059227,262.6132327484629,564.8633058071136,,140015,1.0,0.0022059227,0.000949671,
0.4189424,100,14.947964601516723,5600,28.01,0.0018795776,258.43585007073256,576.5215587615967,,142816,1.0,0.0018795776,0.0008653633,
0.4189424,100,16.49767219543457,5700,30.17,0.0032257214,278.3804516022643,586.9632434844971,,145833,1.0,0.0032257214,0.000968488,
0.4189424,100,16.716892404556276,5800,29.27,0.0027131904,270.0998571390769,596.7589383125305,,148760,1.0,0.0027131904,0.0008748375,
