AvgVanillaIw,BatchSize,AvgDiscRet,MaxNormIw,VarJ,VarDiscRet,ESSClassic,AvgNormIw,ESSRenyi,Bound,AvgRet,VarRet,eRenyi2,VarNormIw,MaxVanillaIw,VarVanillaIw,MinVanillaIw,AvgEpLen,J,MinNormIw
1.0,100,-8.881784197001253e-17,0.01,7.126813,51.30451270523312,100.0,0.009999998,nan,-1.3000699,-8.146898386390486,51.30451270523312,nan,3.5044917e-18,1.0,,1.0,200.0,4.4703484e-08,0.01
1.0,100,4.263256414560601e-16,0.01,6.7437563,45.93762584875254,100.0,0.009999998,nan,-1.4017102,-7.10206523890412,45.93762584875254,nan,3.5044917e-18,1.0,,1.0,200.0,8.940697e-08,0.01
1.0,100,-9.947598300641404e-16,0.01,6.9732604,49.1175375461799,100.0,0.009999998,nan,-1.2615675,-8.945954816030742,49.1175375461799,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,-4.440892098500626e-16,0.01,7.223772,52.709985241975026,100.0,0.009999998,nan,-1.3728331,-7.121684278842424,52.70998524197502,nan,3.5044917e-18,1.0,,1.0,200.0,-1.4901161e-08,0.01
1.0,100,-1.0658141036401502e-16,0.01,6.734932,45.817483011972755,100.0,0.009999998,nan,-1.3636211,-7.692153679893469,45.817483011972755,nan,3.5044917e-18,1.0,,1.0,200.0,2.9802322e-08,0.01
1.0,100,1.2967404927621828e-15,0.01,7.903311,63.093246181566336,100.0,0.009999998,nan,-1.2997957,-8.357976563871405,63.093246181566336,nan,3.5044917e-18,1.0,,1.0,200.0,6.7055225e-08,0.01
1.0,100,9.592326932761353e-16,0.01,7.7286716,60.335728631974085,100.0,0.009999998,nan,-1.3004788,-8.345414359181845,60.335728631974085,nan,3.5044917e-18,1.0,,1.0,200.0,-4.4703484e-08,0.01
1.0,100,-5.417888360170764e-16,0.01,7.129986,51.35020419762868,100.0,0.009999998,nan,-1.3139799,-8.085478574129294,51.35020419762868,nan,3.5044917e-18,1.0,,1.0,200.0,1.4901161e-08,0.01
1.0,100,1.1368683772161603e-15,0.01,7.121315,51.225385860900644,100.0,0.009999998,nan,-1.295655,-7.771797704222918,51.225385860900644,nan,3.5044917e-18,1.0,,1.0,200.0,-7.4505806e-08,0.01
1.0,100,1.4210854715202004e-16,0.01,6.840745,47.26847701180498,100.0,0.009999998,nan,-1.323426,-7.796000169068919,47.26847701180498,nan,3.5044917e-18,1.0,,1.0,200.0,-1.4901161e-08,0.01
1.0,100,3.774758283725532e-16,0.01,7.172385,51.96274392197744,100.0,0.009999998,nan,-1.389377,-7.121165170089171,51.96274392197744,nan,3.5044917e-18,1.0,,1.0,200.0,1.1920929e-07,0.01
1.0,100,7.904787935331115e-16,0.01,7.159132,51.77088862935121,100.0,0.009999998,nan,-1.3211449,-7.482656657154589,51.77088862935122,nan,3.5044917e-18,1.0,,1.0,200.0,-1.4901161e-08,0.01
1.0,100,1.829647544582258e-15,0.01,6.740152,45.88853167362369,100.0,0.009999998,nan,-1.2051607,-9.190915957954463,45.88853167362369,nan,3.5044917e-18,1.0,,1.0,200.0,-4.0978193e-08,0.01
1.0,100,6.306066779870889e-16,0.01,7.1349936,51.42235312076038,100.0,0.009999998,nan,-1.251058,-8.831192549867014,51.42235312076038,nan,3.5044917e-18,1.0,,1.0,200.0,2.2351742e-08,0.01
1.0,100,3.907985046680551e-16,0.01,6.9070044,48.188599817698304,100.0,0.009999998,nan,-1.28186,-7.505273968653936,48.188599817698304,nan,3.5044917e-18,1.0,,1.0,200.0,-3.7252903e-08,0.01
1.0,100,-7.283063041541026e-16,0.01,7.6885233,59.710497789526684,100.0,0.009999998,nan,-1.298867,-8.205719974479143,59.71049778952668,nan,3.5044917e-18,1.0,,1.0,200.0,2.2351742e-08,0.01
1.0,100,-6.217248937900877e-17,0.01,7.0395184,50.05537236439588,100.0,0.009999998,nan,-1.4022982,-7.072681912155868,50.05537236439588,nan,3.5044917e-18,1.0,,1.0,200.0,-7.450581e-09,0.01
1.0,100,-4.973799150320702e-16,0.01,7.14867,51.61968545137671,100.0,0.009999998,nan,-1.3143599,-7.8434951046493,51.61968545137671,nan,3.5044917e-18,1.0,,1.0,200.0,-1.6391277e-07,0.01
1.0,100,-4.263256414560601e-16,0.01,7.104658,50.98602887928427,100.0,0.009999998,nan,-1.3148626,-8.112277892492559,50.98602887928427,nan,3.5044917e-18,1.0,,1.0,200.0,-5.9604645e-08,0.01
1.0,100,3.907985046680551e-16,0.01,7.7191377,60.18695529693322,100.0,0.009999998,nan,-1.2590469,-8.399636911366642,60.18695529693322,nan,3.5044917e-18,1.0,,1.0,200.0,7.4505806e-08,0.01
1.0,100,6.217248937900876e-16,0.01,7.0391254,50.04978736205761,100.0,0.009999998,nan,-1.2674601,-7.956850509360123,50.04978736205762,nan,3.5044917e-18,1.0,,1.0,200.0,-2.9802322e-08,0.01
1.0,100,7.727152251391089e-16,0.01,7.5796533,58.03146322777854,100.0,0.009999998,nan,-1.3240101,-7.931402389888924,58.03146322777854,nan,3.5044917e-18,1.0,,1.0,200.0,4.4703484e-08,0.01
1.0,100,-8.881784197001252e-16,0.01,7.4422193,55.94609119156932,100.0,0.009999998,nan,-1.2485076,-8.958238214047292,55.94609119156932,nan,3.5044917e-18,1.0,,1.0,200.0,1.2665987e-07,0.01
1.0,100,-7.105427357601002e-16,0.01,6.8809686,47.82598743025198,100.0,0.009999998,nan,-1.350702,-7.840834218448846,47.82598743025197,nan,3.5044917e-18,1.0,,1.0,200.0,7.450581e-09,0.01
1.0,100,5.861977570020827e-16,0.01,7.2286835,52.781680946512104,100.0,0.009999998,nan,-1.2397767,-8.325888182382844,52.781680946512104,nan,3.5044917e-18,1.0,,1.0,200.0,7.4505806e-08,0.01
1.0,100,4.973799150320702e-16,0.01,7.082092,50.662652227168394,100.0,0.009999998,nan,-1.268473,-8.825204368446222,50.662652227168394,nan,3.5044917e-18,1.0,,1.0,200.0,-1.4901161e-08,0.01
1.0,100,7.105427357601002e-16,0.01,7.063212,50.39289436240494,100.0,0.009999998,nan,-1.22327,-9.20102460436472,50.39289436240494,nan,3.5044917e-18,1.0,,1.0,200.0,1.1920929e-07,0.01
1.0,100,2.9309887850104134e-16,0.01,6.5746217,43.66227489048092,100.0,0.009999998,nan,-1.317176,-6.847359045235261,43.66227489048092,nan,3.5044917e-18,1.0,,1.0,200.0,-2.9802322e-08,0.01
1.0,100,-1.4210854715202004e-16,0.01,6.757985,46.13167912796629,100.0,0.009999998,nan,-1.3542234,-7.584978741911828,46.13167912796629,nan,3.5044917e-18,1.0,,1.0,200.0,-1.4901161e-08,0.01
1.0,100,4.973799150320702e-16,0.01,7.2403584,52.95231970244797,100.0,0.009999998,nan,-1.2607069,-8.607541747567643,52.95231970244797,nan,3.5044917e-18,1.0,,1.0,200.0,-7.4505806e-08,0.01
1.0,100,8.260059303211165e-16,0.01,6.7380285,45.85962778583239,100.0,0.009999998,nan,-1.2966611,-7.659295780586246,45.85962778583239,nan,3.5044917e-18,1.0,,1.0,200.0,4.4703484e-08,0.01
1.0,100,-1.6697754290362353e-15,0.01,7.4255753,55.69612531764072,100.0,0.009999998,nan,-1.2411928,-8.781315096505729,55.69612531764072,nan,3.5044917e-18,1.0,,1.0,200.0,-1.4901161e-08,0.01
1.0,100,-1.509903313490213e-16,0.01,7.184162,52.133523246216456,100.0,0.009999998,nan,-1.3127933,-7.920231850881842,52.133523246216456,nan,3.5044917e-18,1.0,,1.0,200.0,-5.9604645e-08,0.01
1.0,100,1.2079226507921704e-15,0.01,7.295733,53.76537381687024,100.0,0.009999998,nan,-1.2656268,-8.835520074256713,53.76537381687024,nan,3.5044917e-18,1.0,,1.0,200.0,1.3038516e-08,0.01
1.0,100,-5.773159728050814e-16,0.01,7.182517,52.10964958554307,100.0,0.009999998,nan,-1.4029119,-7.220628844453903,52.10964958554306,nan,3.5044917e-18,1.0,,1.0,200.0,2.2351742e-08,0.01
1.0,100,-1.509903313490213e-16,0.01,6.708445,45.457814829898254,100.0,0.009999998,nan,-1.2936977,-7.550614954319052,45.457814829898254,nan,3.5044917e-18,1.0,,1.0,200.0,7.4505806e-08,0.01
1.0,100,-2.6645352591003756e-16,0.01,7.159467,51.77573200405305,100.0,0.009999998,nan,-1.2858045,-7.795234691927354,51.77573200405305,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,1.3145040611561853e-15,0.01,7.0165057,49.72864311411525,100.0,0.009999998,nan,-1.4096016,-7.041940986632864,49.72864311411525,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,4.263256414560601e-16,0.01,6.73938,45.878021624915064,100.0,0.009999998,nan,-1.3707951,-7.120199381252418,45.878021624915064,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,-1.3322676295501878e-16,0.01,6.8306956,47.129702340541,100.0,0.009999998,nan,-1.3186263,-7.677134776089249,47.129702340541,nan,3.5044917e-18,1.0,,1.0,200.0,-5.2154064e-08,0.01
1.0,100,1.9895196601282807e-15,0.01,8.023489,65.0266530279657,100.0,0.009999998,nan,-1.2482147,-8.851227295930432,65.02665302796571,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,2.842170943040401e-16,0.01,6.4260826,41.71165885825629,100.0,0.009999998,nan,-1.220099,-8.035326947194513,41.71165885825629,nan,3.5044917e-18,1.0,,1.0,200.0,-5.9604645e-08,0.01
1.0,100,-2.1316282072803005e-16,0.01,7.362815,54.75863021355084,100.0,0.009999998,nan,-1.2808185,-8.319146326985253,54.75863021355084,nan,3.5044917e-18,1.0,,1.0,200.0,2.9802322e-08,0.01
1.0,100,-3.552713678800501e-16,0.01,7.1468015,51.592697036299725,100.0,0.009999998,nan,-1.2596091,-8.92432639881913,51.592697036299725,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,-1.509903313490213e-16,0.01,7.231391,52.82122719163048,100.0,0.009999998,nan,-1.2730492,-8.15563126132414,52.82122719163048,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,-1.305622276959184e-15,0.01,7.156609,51.7344065001788,100.0,0.009999998,nan,-1.3943204,-7.295702446388173,51.7344065001788,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,7.01660951563099e-16,0.01,7.348298,54.542922770912995,100.0,0.009999998,nan,-1.3156742,-8.01813597233181,54.542922770912995,nan,3.5044917e-18,1.0,,1.0,200.0,2.2351742e-08,0.01
1.0,100,1.7763568394002505e-17,0.01,7.2248325,52.72545936494549,100.0,0.009999998,nan,-1.3112439,-8.162776855436949,52.72545936494549,nan,3.5044917e-18,1.0,,1.0,200.0,5.9604645e-08,0.01
1.0,100,2.486899575160351e-16,0.01,6.9638023,48.9843891479549,100.0,0.009999998,nan,-1.3138179,-7.642624916022837,48.9843891479549,nan,3.5044917e-18,1.0,,1.0,200.0,2.9802322e-08,0.01
1.0,100,-6.661338147750939e-16,0.01,7.2886643,53.66124037415281,100.0,0.009999998,nan,-1.3655744,-7.645277887977082,53.66124037415281,nan,3.5044917e-18,1.0,,1.0,200.0,-2.2351742e-08,0.01
1.0,100,-1.1812772982011666e-15,0.01,6.481703,42.43684094730997,100.0,0.009999998,nan,-1.286457,-7.57754796010364,42.436840947309975,nan,3.5044917e-18,1.0,,1.0,200.0,2.6077032e-08,0.01
1.0,100,-2.3359092438113293e-15,0.01,7.2249804,52.72762432732962,100.0,0.009999998,nan,-1.1311271,-10.186753341810835,52.72762432732962,nan,3.5044917e-18,1.0,,1.0,200.0,-2.9802322e-08,0.01
1.0,100,1.1191048088221578e-15,0.01,7.7536674,60.72662069468483,100.0,0.009999998,nan,-1.3077229,-8.345869501741678,60.72662069468483,nan,3.5044917e-18,1.0,,1.0,200.0,5.9604645e-08,0.01
1.0,100,2.575717417130363e-16,0.01,7.7901454,61.299362814144814,100.0,0.009999998,nan,-1.2670542,-8.32137490349467,61.299362814144814,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,1.829647544582258e-15,0.01,7.1857266,52.15623413689112,100.0,0.009999998,nan,-1.3423487,-7.800803967165945,52.15623413689112,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,-3.907985046680551e-16,0.01,7.222477,52.691089407840586,100.0,0.009999998,nan,-1.2851102,-8.49881891723229,52.691089407840586,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,1.438849039914203e-15,0.01,6.787217,46.53163229908925,100.0,0.009999998,nan,-1.2718233,-7.844868700614279,46.53163229908926,nan,3.5044917e-18,1.0,,1.0,200.0,1.6763806e-08,0.01
1.0,100,-1.509903313490213e-16,0.01,7.2138066,52.56465327373599,100.0,0.009999998,nan,-1.358518,-7.749900970104627,52.56465327373599,nan,3.5044917e-18,1.0,,1.0,200.0,-1.0058284e-07,0.01
1.0,100,-2.078337502098293e-15,0.01,7.2886643,53.66123397868299,100.0,0.009999998,nan,-1.215116,-8.768802510308245,53.66123397868299,nan,3.5044917e-18,1.0,,1.0,200.0,-8.940697e-08,0.01
1.0,100,1.865174681370263e-16,0.01,7.3730845,54.91148988814915,100.0,0.009999998,nan,-1.3202852,-8.054315440985372,54.91148988814915,nan,3.5044917e-18,1.0,,1.0,200.0,-5.9604645e-08,0.01
1.0,100,-6.306066779870889e-16,0.01,7.4127464,55.50384446774793,100.0,0.009999998,nan,-1.2486788,-9.04073803474515,55.503844467747946,nan,3.5044917e-18,1.0,,1.0,200.0,-5.9604645e-08,0.01
1.0,100,-1.2079226507921704e-15,0.01,7.1842446,52.13472194006072,100.0,0.009999998,nan,-1.2525265,-8.762745281420639,52.13472194006072,nan,3.5044917e-18,1.0,,1.0,200.0,6.7055225e-08,0.01
1.0,100,-1.3322676295501878e-16,0.01,7.4604263,56.22016449993806,100.0,0.009999998,nan,-1.3126873,-8.023428682815448,56.22016449993806,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,-1.2434497875801754e-16,0.01,7.355573,54.65097361379318,100.0,0.009999998,nan,-1.2809151,-8.443025986305955,54.65097361379318,nan,3.5044917e-18,1.0,,1.0,200.0,1.2665987e-07,0.01
1.0,100,-8.881784197001253e-18,0.01,6.1767,38.53699467956759,100.0,0.009999998,nan,-1.464838,-6.0033247193415855,38.53699467956759,nan,3.5044917e-18,1.0,,1.0,200.0,-3.7252903e-08,0.01
1.0,100,-1.5187850976872141e-15,0.01,7.1233854,51.2551684856788,100.0,0.009999998,nan,-1.2337054,-8.055810192378724,51.2551684856788,nan,3.5044917e-18,1.0,,1.0,200.0,-1.0430813e-07,0.01
1.0,100,2.3980817331903383e-16,0.01,7.213986,52.56727178747129,100.0,0.009999998,nan,-1.4094559,-7.0086252737632675,52.56727178747129,nan,3.5044917e-18,1.0,,1.0,200.0,-6.3329935e-08,0.01
1.0,100,,0.01,7.343007,54.46439677541385,100.0,0.009999998,nan,-1.2494837,-8.861467955896767,54.46439677541385,nan,3.5044917e-18,1.0,,1.0,200.0,5.9604645e-08,0.01
1.0,100,-1.4743761767022078e-15,0.01,7.2623177,53.27399660681581,100.0,0.009999998,nan,-1.1627454,-9.971304268993174,53.27399660681581,nan,3.5044917e-18,1.0,,1.0,200.0,-1.6205013e-07,0.01
1.0,100,1.4210854715202004e-16,0.01,7.158828,51.76648572301395,100.0,0.009999998,nan,-1.2819923,-8.541382606753277,51.76648572301395,nan,3.5044917e-18,1.0,,1.0,200.0,4.4703484e-08,0.01
1.0,100,1.8562928971732616e-15,0.01,7.301822,53.855160315719544,100.0,0.009999998,nan,-1.342584,-7.7433019682064765,53.855160315719544,nan,3.5044917e-18,1.0,,1.0,200.0,,0.01
1.0,100,5.329070518200751e-17,0.01,7.3256783,54.20764839169436,100.0,0.009999998,nan,-1.3537713,-7.723501505619321,54.20764839169436,nan,3.5044917e-18,1.0,,1.0,200.0,-2.9802322e-08,0.01
1.0,100,1.6342482922482305e-15,0.01,6.6415396,44.55560769410317,100.0,0.009999998,nan,-1.3041993,-7.875485448807048,44.55560769410317,nan,3.5044917e-18,1.0,,1.0,200.0,-2.9802322e-08,0.01
1.0,100,1.0835776720341528e-15,0.01,7.2486677,53.07392919571866,100.0,0.009999998,nan,-1.2707824,-8.337660115480903,53.07392919571866,nan,3.5044917e-18,1.0,,1.0,200.0,1.1175871e-07,0.01
1.0,100,9.325873406851315e-16,0.01,7.2588053,53.22248072639025,100.0,0.009999998,nan,-1.2592505,-8.388201868983348,53.22248072639025,nan,3.5044917e-18,1.0,,1.0,200.0,8.940697e-08,0.01
1.0,100,1.0302869668521452e-15,0.01,7.266315,53.33266571846991,100.0,0.009999998,nan,-1.2261583,-8.841594695086389,53.33266571846991,nan,3.5044917e-18,1.0,,1.0,200.0,-4.4703484e-08,0.01
1.0,100,-1.509903313490213e-16,0.01,6.176228,38.53110430655741,100.0,0.009999998,nan,-1.2485316,-6.698166792434681,38.53110430655741,nan,3.5044917e-18,1.0,,1.0,200.0,-2.2351742e-08,0.01
1.0,100,2.220446049250313e-16,0.01,7.5843616,58.10358169877289,100.0,0.009999998,nan,-1.2706277,-8.0177704235518,58.10358169877289,nan,3.5044917e-18,1.0,,1.0,200.0,-1.1175871e-08,0.01
