AvgEpLen,ESSClassic,ESSRenyi,AvgDiscRet,AvgVanillaIw,VarRet,VarJ,VarDiscRet,eRenyi2,J,AvgNormIw,MinNormIw,AvgRet,VanillaAvgRet,MaxNormIw,Bound,MinVanillaIw,MaxVanillaIw,VarNormIw,VarVanillaIw,BatchSize
200.0,89.42119313192642,89.03213755041392,1.1457501614131616e-15,0.99058855,49.85102544306292,7.357153,49.85102544306292,1.1231899,0.18264139,0.010000002,0.00048241173,1.1457501614131616e-15,-7.809934494247625,0.013678595,-0.5139471,0.047787152,1.354986,1.1949809e-05,0.11725938,100
200.0,93.75566364230839,85.69129568045224,9.769962616701378e-17,0.9675612,44.06972594612695,6.4499874,44.06972594612695,1.1669797,0.16167755,0.01,0.008395541,9.769962616701378e-17,-8.164828840693406,0.025487246,-0.5774037,0.81232,2.466047,6.7274746e-06,0.06298092,100
200.0,44.814655277102645,49.372895491606684,3.9968028886505636e-16,1.202052,42.59862406635607,9.370484,42.59862406635607,2.0254028,1.013678,0.010000002,1.3251098e-08,3.9968028886505636e-16,-6.6873728097343665,0.023039097,0.2127899,1.5928509e-06,2.7694192,0.00012438509,1.7972766,100
200.0,65.66615696288191,86.01617598036003,-1.9539925233402755e-16,1.1102345,43.573465082236794,7.5238667,43.573465082236794,1.162572,0.1379845,0.009999999,0.0073298244,-1.9539925233402755e-16,-7.757695435890002,0.029581282,-0.56518316,0.81378233,3.284216,5.281359e-05,0.6509912,100
200.0,78.64083737737793,83.62965475259759,-1.403321903126198e-15,1.158027,52.025816000348605,8.120728,52.025816000348605,1.1957481,0.42526543,0.01,0.00046437388,-1.403321903126198e-15,-7.792537689060006,0.0128483055,-0.2918684,0.05377575,1.4878685,2.7434708e-05,0.36790687,100
200.0,22.08291521491838,47.413757923622356,3.907985046680551e-16,1.7817969,51.71639272412285,9.106171,51.71639272412285,2.1090925,2.4525528,0.010000003,0.004092708,3.907985046680551e-16,-7.614301630482888,0.06972931,1.5221955,0.72923744,12.424348,0.0003564026,11.315075,100
200.0,96.02498618069288,98.22231433311906,-2.3092638912203257e-16,1.0221916,47.5978054208143,7.029563,47.5978054208143,1.0180986,0.0138224475,0.010000002,0.0051567117,-2.3092638912203257e-16,-8.190916981500772,0.010854699,-0.6790718,0.52711475,1.1095582,4.1813632e-06,0.04369004,100
200.0,75.69264231371817,88.6532395136938,-3.375077994860476e-16,1.0211861,49.774407617647526,7.748488,49.774407617647526,1.1279904,0.31945667,0.010000003,0.00043971048,-3.375077994860476e-16,-7.484423431801279,0.013359022,-0.34953383,0.044902623,1.3642048,3.243759e-05,0.33826596,100
200.0,16.8893418217533,59.83106580662058,1.0480505352461477e-15,2.4641454,48.194213425687444,15.949915,48.194213425687444,1.6713725,1.2429284,0.010000002,0.0030237422,1.0480505352461477e-15,-7.332884279844973,0.08053772,0.44526094,0.74509406,19.845665,0.0004970598,30.181538,100
200.0,62.98068413965862,84.86404476547283,9.325873406851315e-17,1.238424,32.62597798868293,6.696694,32.62597798868293,1.1783553,0.1438954,0.010000002,0.0065302686,9.325873406851315e-17,-6.398738852455993,0.026940456,-0.4401003,0.8087241,3.3363705,5.9372567e-05,0.9105932,100
200.0,93.45928388288482,96.8882059517479,-1.7408297026122454e-15,1.0774826,47.69573016209801,7.146875,47.69573016209801,1.0321174,0.023745347,0.01,0.008309284,-1.7408297026122454e-15,-7.4011699225689105,0.01413934,-0.60898286,0.8953109,1.5234894,7.0691403e-06,0.08207055,100
200.0,71.05252513596261,79.02658512985356,-9.769962616701378e-16,1.1254772,49.93050269974192,8.070864,49.93050269974192,1.265397,0.49265268,0.010000002,0.0004773208,-9.769962616701378e-16,-7.444428254770763,0.014278306,-0.21213898,0.053721365,1.6069907,4.115246e-05,0.52127767,100
200.0,93.00552861800558,94.38383736552713,-6.217248937900876e-16,1.1306404,55.760327370950776,7.532817,55.760327370950776,1.0595034,0.13872583,0.010000002,0.00070025417,-6.217248937900876e-16,-8.17901146989852,0.010808675,-0.5697656,0.079173565,1.2220725,7.5964235e-06,0.09710872,100
200.0,96.30326560839335,95.94004479164975,-1.5276668818842154e-15,1.1348131,42.39214647672348,6.489272,42.39214647672348,1.0423176,0.14646812,0.01,0.0004016723,-1.5276668818842154e-15,-7.5223508882055565,0.010399929,-0.49863577,0.0455823,1.1801976,3.877436e-06,0.049933646,100
200.0,2.939115700895928,45.19094970829492,3.641531520770513e-16,4.0602474,47.21116055857947,17.684614,47.21116055857947,2.2128325,3.7172754,0.010000003,0.0017905215,3.641531520770513e-16,-7.972541769996411,0.4122646,2.7208757,0.726996,167.38962,0.003335741,549.9173,100
200.0,29.815582339847424,70.29466901177534,7.460698725481052e-16,2.006579,68.00025587163674,13.59821,68.00025587163674,1.422583,0.75792944,0.010000002,0.0038096749,7.460698725481052e-16,-9.052206357466293,0.048026282,-0.15074825,0.7644413,9.636852,0.00023777281,9.573586,100
200.0,69.76792490789785,84.29714660570808,-1.483257960899209e-15,1.1659547,38.208857568306136,6.923098,38.208857568306136,1.1862798,0.15285371,0.01,0.0069158496,-1.483257960899209e-15,-6.467585487824218,0.024050014,-0.43957394,0.8063567,2.8041227,4.3770047e-05,0.59503204,100
200.0,77.6407274633298,85.9466421509037,1.6431300764452318e-15,1.0783739,49.100526939571296,7.5489774,49.100526939571296,1.1635126,0.21178222,0.010000002,0.0011760416,1.6431300764452318e-15,-7.819160144916276,0.013263656,-0.49805415,0.12682125,1.430318,2.9089259e-05,0.33827606,100
200.0,36.62438766333308,52.062701590255024,5.861977570020827e-16,1.4282618,55.212178118470916,8.50308,55.212178118470916,1.9207609,2.0827425,0.009999999,0.0051423605,5.861977570020827e-16,-9.106733878548862,0.045622684,1.0232643,0.7344637,6.5161133,0.00017479004,3.5655968,100
200.0,87.72649387274845,89.53347560026734,-4.796163466380677e-16,1.0012698,58.84138602699989,7.907528,58.84138602699989,1.1169007,0.105975136,0.01,0.008307206,-4.796163466380677e-16,-8.05100997383582,0.018264817,-0.61006105,0.83177555,1.828801,1.41319515e-05,0.14167865,100
200.0,28.476163093615583,47.50953236745926,-3.108624468950438e-16,1.222883,41.24842732391627,11.814303,41.24842732391627,2.1048408,1.2846627,0.010000002,0.0059640836,-3.108624468950438e-16,-7.807154707464466,0.16362144,0.33176565,0.72933763,20.008987,0.00025370799,3.7940586,100
200.0,26.814959971244456,24.24642385388455,4.085620730620576e-16,1.1062188,48.64309128938169,13.525232,48.64309128938169,4.1243196,0.9855894,0.01,1.5341645e-11,4.085620730620576e-16,-7.362029447503943,0.039389797,-0.27260602,1.6971218e-09,4.3573737,0.00027568295,3.373588,100
200.0,81.16869928402716,82.56899715567074,-1.5987211554602254e-16,1.2206901,54.46886948793567,7.7993617,54.46886948793567,1.2111083,0.73313487,0.010000003,0.00036669069,-1.5987211554602254e-16,-8.064472877872237,0.012408329,-0.013744116,0.044761572,1.5146725,2.3434517e-05,0.34919408,100
200.0,96.50569252847397,95.26063842713691,4.1300296516055825e-16,1.1540118,42.417461192819054,6.4336233,42.417461192819054,1.0497515,0.10640547,0.010000003,0.00067799666,4.1300296516055825e-16,-6.8020978666769665,0.010388417,-0.48006865,0.07824162,1.1988356,3.6573972e-06,0.048707142,100
200.0,98.51257380194946,98.34604677663947,7.460698725481052e-16,1.0860147,50.872257183434684,7.079856,50.872257183434684,1.0168177,0.03010732,0.01,0.0013985158,7.460698725481052e-16,-8.305956970231094,0.01017554,-0.67479163,0.15188088,1.1050786,1.5251603e-06,0.017988164,100
200.0,16.450346021905307,89.20313073064384,9.50350909079134e-16,1.0729012,45.81475792357792,5.2214384,45.81475792357792,1.1210369,0.0442671,0.010000002,0.007735006,9.50350909079134e-16,-7.248608246691722,0.23423447,-0.60158503,0.8298898,25.131044,0.00051302,5.905464,100
200.0,13.743100463230567,57.693263410424734,3.019806626980426e-16,2.0212343,45.7872558123952,10.81056,45.7872558123952,1.7333046,1.1351407,0.010000002,0.0036705458,3.019806626980426e-16,-7.489536442910288,0.10916145,0.30527788,0.7419033,22.064087,0.0006339776,25.90045,100
200.0,90.49426602644894,92.07372696279374,4.1744385725905884e-16,1.1495816,52.34801947638002,7.529347,52.34801947638002,1.0860862,0.16344647,0.010000002,0.0007810724,4.1744385725905884e-16,-7.680035409431635,0.011139419,-0.5090385,0.08979064,1.280567,1.0610317e-05,0.14021935,100
200.0,95.96097566427486,98.99947907483502,-4.973799150320702e-16,1.0136335,52.203193306172714,7.3312483,52.203193306172714,1.0101063,0.009042399,0.01,0.0034763385,-4.973799150320702e-16,-7.69485882696585,0.010645197,-0.6409396,0.3523733,1.0790328,4.2515635e-06,0.04368281,100
200.0,13.88644968478433,63.32909962029452,-6.394884621840901e-16,2.3699975,53.488011867232295,18.248095,53.488011867232295,1.5790529,0.9844306,0.01,0.0031680043,-6.394884621840901e-16,-7.795742955567403,0.10076796,0.1600315,0.7508162,23.881983,0.0006263904,35.18365,100
200.0,87.80098732205035,89.95799261943235,-2.0250467969162854e-15,1.1646453,51.11299072149675,7.4545937,51.11299072149675,1.11163,0.34900355,0.01,0.0003572438,-2.0250467969162854e-15,-7.54678135198504,0.01144087,-0.32063442,0.041606233,1.3324556,1.4034314e-05,0.19036126,100
200.0,8.269805770033182,35.25023922873965,1.5720758028692217e-15,1.3710676,48.82356434796556,14.007364,48.82356434796556,2.8368602,3.5371566,0.01,0.0052421526,1.5720758028692217e-15,-7.447286709165724,0.2431345,2.4816763,0.71873456,33.335384,0.0011204225,21.062,100
200.0,59.66030412965951,81.66558458848075,-1.3145040611561853e-15,1.3232805,47.784240686419196,8.4070015,47.784240686419196,1.224506,0.24535984,0.010000003,0.0060174824,-1.3145040611561853e-15,-7.663041739916431,0.026978105,-0.468296,0.7962817,3.56996,6.829861e-05,1.1959572,100
200.0,78.14349192814954,83.95504907281331,-1.2256862191861727e-15,1.1407007,60.352795660282304,8.655709,60.352795660282304,1.1911136,0.39234173,0.009999998,0.00058879214,-1.2256862191861727e-15,-8.805019989400387,0.012971959,-0.4146387,0.06716356,1.4797122,2.8252254e-05,0.36761773,100
200.0,88.41047198694525,90.91949384880127,1.9539925233402755e-16,1.15461,46.342365491774,6.926407,46.342365491774,1.0998741,0.48513523,0.01,0.00019536148,1.9539925233402755e-16,-7.256668260839538,0.011336996,-0.15534088,0.022556633,1.308981,1.3241174e-05,0.17652135,100
200.0,93.58830891097725,96.97547015185826,7.638334409421077e-16,1.0731184,47.53755928154445,7.097754,47.53755928154445,1.0311886,0.15039334,0.010000002,0.00045956817,7.638334409421077e-16,-7.181233330421901,0.010718097,-0.46322492,0.049317107,1.1501788,6.920157e-06,0.07969137,100
200.0,98.40698443255508,98.90738138930982,8.79296635503124e-16,1.0636808,48.206550641369645,6.971012,48.206550641369645,1.0110469,0.025234196,0.01,0.0010936167,8.79296635503124e-16,-8.235809396525381,0.01018176,-0.6716391,0.1163259,1.0830142,1.6352013e-06,0.018500945,100
200.0,100.0,100.0,-8.79296635503124e-16,1.0,43.927705686514884,6.5945754,43.927705686514884,1.0,1.0430813e-07,0.009999998,0.01,-8.79296635503124e-16,-8.036004325625624,0.01,-0.6762089,1.0,1.0,3.5044917e-18,,100
200.0,100.0,100.0,-1.2789769243681803e-15,1.0,45.59405945442223,6.718491,45.59405945442223,1.0,-4.4703484e-08,0.009999998,0.01,-1.2789769243681803e-15,-7.217395583730451,0.01,-0.6074254,1.0,1.0,3.5044917e-18,,100
200.0,1.180484141540307,49.246115867923365,-7.904787935331115e-16,9.088556,45.981584106783544,3.6919627,45.981584106783544,2.030617,4.512637,0.010000002,0.0008045358,-7.904787935331115e-16,-7.337956201415228,0.920351,3.633356,0.7312069,836.4662,0.008455659,6984.5317,100
200.0,8.262427322955425,43.12347616238338,1.3677947663381929e-15,1.3837239,47.987685608221156,9.299896,47.987685608221156,2.3189225,2.1223564,0.010000002,0.0052398387,1.3677947663381929e-15,-8.174345779892855,0.24324794,1.0747939,0.725049,33.6588,0.0011215133,21.473515,100
200.0,90.91795788524827,95.41593121269318,-1.1457501614131616e-15,1.0645745,47.83396707230728,7.188166,47.83396707230728,1.048043,0.057488076,0.01,0.0018237132,-1.1457501614131616e-15,-7.814605706471952,0.011221741,-0.61564803,0.19414784,1.1946379,1.0090227e-05,0.114354424,100
200.0,30.072966087004236,73.93196848195214,9.769962616701378e-16,1.6663626,52.215703839863224,13.964587,52.215703839863224,1.3525949,0.45820713,0.0100000035,0.004639127,9.769962616701378e-16,-8.389346117402622,0.05337436,-0.36156863,0.77304673,8.894104,0.00023487328,6.521878,100
200.0,75.96060207363624,85.35656882509114,1.4743761767022078e-15,1.0906295,53.811465786513395,7.939354,53.811465786513395,1.171556,0.75474286,0.009999996,0.00025619604,1.4743761767022078e-15,-9.381224011767427,0.013247933,-0.09982008,0.027941495,1.4448587,3.1966898e-05,0.38023743,100
200.0,15.686227640623017,69.9973815466965,-1.7763568394002506e-16,1.4499832,51.48328064669354,16.365072,51.48328064669354,1.4286249,0.42780238,0.009999999,0.005267567,-1.7763568394002506e-16,-8.175637629089852,0.12357836,-0.3945399,0.7637884,17.918655,0.0005429312,11.414864,100
200.0,90.22061026040862,91.93439376083819,-1.403321903126198e-15,1.1508118,47.079886927293984,6.914084,47.079886927293984,1.0877322,0.16166174,0.01,0.0006351469,-1.403321903126198e-15,-7.722296786319597,0.011157455,-0.5161629,0.07309346,1.2840132,1.09488765e-05,0.1450034,100
200.0,21.156975637605058,75.00804525479293,-4.707345624410664e-16,1.9746045,46.752090875566395,14.323652,46.752090875566395,1.3331903,0.36221695,0.01,0.003929068,-4.707345624410664e-16,-6.973589405644259,0.07138387,-0.31536818,0.7758355,14.095491,0.00037642155,14.676909,100
200.0,92.51368861838652,93.40887159616263,-7.638334409421077e-16,1.1447175,31.67028459400996,5.9312444,31.67028459400996,1.0705621,0.09445803,0.009999999,0.0009545446,-7.638334409421077e-16,-6.628133018178237,0.010894605,-0.48263347,0.10926838,1.2471244,8.173853e-06,0.10710835,100
200.0,15.54683985510069,49.990536573877414,1.865174681370263e-16,1.3963635,41.02432673202008,8.8754,41.02432673202008,2.0003786,1.2645687,0.009999999,0.005242474,1.865174681370263e-16,-6.619847399342913,0.12418064,0.47686064,0.7320399,17.340132,0.00054870447,10.698807,100
200.0,58.08297578564956,68.35867940734029,3.552713678800501e-16,1.2630142,49.31822685484365,8.540504,49.31822685484365,1.462872,0.6530279,0.01,0.006019842,3.552713678800501e-16,-7.5530123430571985,0.028131826,-0.115819275,0.7603145,3.5530894,7.2896495e-05,1.1628482,100
200.0,98.90340477218078,99.32820964169247,-4.973799150320702e-16,1.0186132,47.36757916496114,6.884098,47.36757916496114,1.0067633,0.0048685446,0.010000002,0.009294218,-4.973799150320702e-16,-7.69450553217603,0.011570935,-0.64464295,0.9467214,1.1786307,1.119937e-06,0.011620158,100
200.0,97.13190867792616,97.49959784912043,7.283063041541026e-16,1.0383496,57.43029350314219,7.765043,57.43029350314219,1.0256453,0.01883147,0.009999998,0.008711227,7.283063041541026e-16,-7.166133578753495,0.012291151,-0.59146315,0.9045299,1.2762512,2.9825987e-06,0.03215748,100
200.0,92.56803216921288,82.49186032115408,1.7763568394002506e-16,1.0210022,55.53299351172702,7.315608,55.53299351172702,1.2122408,0.2961666,0.010000002,0.007828545,1.7763568394002506e-16,-9.08803118776989,0.013697346,-0.54596406,0.7992961,1.3985019,8.1097205e-06,0.08453937,100
200.0,15.577428011236508,16.05639927847144,-1.1723955140041654e-15,1.3803858,48.591216583040456,12.546685,48.591216583040456,6.2280464,1.6986312,0.009999999,2.3655304e-05,-1.1723955140041654e-15,-9.003772565163805,0.13458838,-0.18952477,0.0032653445,18.578388,0.0005474288,10.431064,100
200.0,46.11244219432309,70.44660734901035,-1.0125233984581427e-15,0.76998186,52.82689402950373,10.8890295,52.82689402950373,1.4195148,0.21999887,0.010000002,0.0017155126,-1.0125233984581427e-15,-7.296869614901538,0.024106022,-0.5115917,0.13209136,1.85612,0.00011804159,0.69983566,100
200.0,72.98097053543906,89.35843525418385,2.9309887850104134e-16,1.2994236,48.95731665674995,8.343731,48.95731665674995,1.1190885,0.12044391,0.009999999,0.006393376,2.9309887850104134e-16,-8.012614801459435,0.020265007,-0.5919907,0.8307703,2.6332827,3.7395985e-05,0.63143176,100
200.0,83.74779338132655,94.00906021175608,-5.773159728050814e-16,0.9509833,45.56281304834722,7.320426,45.56281304834722,1.0637273,0.04688865,0.010000002,0.0034277684,-5.773159728050814e-16,-8.02457684192013,0.012952743,-0.62708443,0.32597503,1.2317842,1.960213e-05,0.17727563,100
200.0,82.6746983465636,95.06968835200797,-5.684341886080802e-16,1.1122067,61.770046606387076,8.191575,61.770046606387076,1.05186,0.044405773,0.01,0.007855216,-5.684341886080802e-16,-8.83303492485493,0.019770682,-0.71795195,0.87366235,2.1989083,2.1167676e-05,0.26184493,100
200.0,69.19830334545513,68.8236407987952,9.769962616701378e-16,1.1981757,51.80295282548712,7.4208694,51.80295282548712,1.4529891,0.6718397,0.010000002,0.0063536554,9.769962616701378e-16,-7.846083544112808,0.022207335,-0.124085546,0.7612795,2.6608288,4.4961784e-05,0.64548254,100
200.0,90.65897529897386,95.90273049170253,-3.108624468950438e-16,0.9307842,47.42718956992618,6.9267416,47.42718956992618,1.0427232,0.023689948,0.01,0.00082966854,-3.108624468950438e-16,-8.512854732131096,0.012690806,-0.7058431,0.07722424,1.1812402,1.0407538e-05,0.09016665,100
200.0,92.01343353106039,96.24943548772025,-1.2434497875801754e-16,1.0050645,49.02734064917073,6.986933,49.02734064917073,1.0389671,0.028539632,0.009999999,0.004757287,-1.2434497875801754e-16,-7.364852657729931,0.011655592,-0.60325277,0.478138,1.1714622,8.767474e-06,0.088565044,100
200.0,68.53529514567722,76.92489966925058,1.1723955140041654e-15,1.1090963,48.9953343368457,7.182645,48.9953343368457,1.2999692,0.31910846,0.01,0.007042838,1.1723955140041654e-15,-7.385084539007757,0.025525099,-0.38952395,0.7811185,2.8309793,4.6373967e-05,0.57044375,100
200.0,14.018487181799692,6.669892069440216,4.529709940470639e-16,1.939039,41.153411918952635,16.228012,41.153411918952635,14.992746,1.9749309,0.009999999,8.6850605e-14,4.529709940470639e-16,-6.886061401252962,0.07138146,-0.26880348,1.6840671e-11,13.841143,0.00061953923,23.29388,100
200.0,23.003986446137553,52.11257438456268,7.105427357601002e-16,0.9000105,51.14152084856038,9.712507,51.14152084856038,1.9189227,0.910038,0.01,0.008161281,7.105427357601002e-16,-8.444183849376133,0.19203301,-0.07420462,0.7345239,17.283173,0.00033808834,2.738576,100
200.0,99.56444045825663,99.90086855532473,1.580957587066223e-15,1.0119013,43.78067049106352,6.5599236,43.78067049106352,1.0009923,0.00059345365,0.009999999,0.009669291,1.580957587066223e-15,-6.817721246704066,0.011322835,-0.57121325,0.97843677,1.1457591,4.418925e-07,0.00452473,100
200.0,81.82978644725934,88.58461694101302,-1.0302869668521452e-15,1.1054244,45.11994895902065,7.089123,45.11994895902065,1.1288642,0.25966868,0.010000002,0.00057559466,-1.0302869668521452e-15,-7.667596974743001,0.0123561025,-0.42585686,0.06362764,1.3658737,2.2429147e-05,0.2740759,100
200.0,93.38355359626962,93.61397635268976,-5.151434834260726e-16,1.1573886,50.36062392595144,7.160625,50.36062392595144,1.0682166,0.26885635,0.01,0.00029781106,-5.151434834260726e-16,-7.494552567428547,0.010730272,-0.38206774,0.03446831,1.2419094,7.1568084e-06,0.0958689,100
200.0,96.97780837582133,98.60374382610513,-9.592326932761353e-16,1.0572544,50.14274331551594,7.1994777,50.14274331551594,1.0141603,0.030932724,0.01,0.0013517134,-9.592326932761353e-16,-8.216138589468214,0.010360345,-0.6651302,0.14291051,1.0953522,3.147848e-06,0.03518624,100
200.0,1.6576095354387612,40.60048744157448,-3.641531520770513e-16,3.2002015,45.859101949661735,8.819965,45.859101949661735,2.4630246,3.816147,0.01,0.0022587406,-3.641531520770513e-16,-7.937049114205045,0.7763848,2.7687097,0.72284245,248.45877,0.00599271,613.7309,100
200.0,27.99433231515889,76.25409024728333,-8.881784197001253e-17,1.5721817,47.74119802241703,13.472389,47.74119802241703,1.3114051,0.3129847,0.01,0.0049563055,-8.881784197001253e-17,-7.117352396904363,0.06099736,-0.3728819,0.7792213,9.589893,0.00025981327,6.421948,100
200.0,80.8026096392914,91.0781281435447,4.440892098500626e-16,1.0367217,54.272884559694354,8.103175,54.272884559694354,1.0979584,0.18932922,0.01,0.00082208525,4.440892098500626e-16,-8.49756361345926,0.012588644,-0.56001747,0.085227355,1.305092,2.3998335e-05,0.2579321,100
200.0,88.63552719719085,93.52937995563586,4.796163466380677e-16,1.0987766,48.60002762255385,7.29144,48.60002762255385,1.0691828,0.2853222,0.01,0.0003033645,4.796163466380677e-16,-8.122283211240056,0.011322269,-0.4207574,0.03333298,1.2440645,1.2951069e-05,0.15635952,100
200.0,99.32552016328513,98.95568503324708,-1.1013412404281553e-15,1.0720593,53.71864792244705,7.3500443,53.71864792244705,1.0105534,0.017205566,0.009999999,0.0018005616,-1.1013412404281553e-15,-8.433399120016091,0.010082821,-0.6962457,0.19303088,1.0809382,6.859584e-07,0.007883795,100
200.0,4.099585380516207,62.11249513902032,1.9539925233402755e-16,5.011039,42.70751122434659,19.911648,42.70751122434659,1.609982,1.4586563,0.010000002,0.0014942035,1.9539925233402755e-16,-7.548958821940261,0.2850208,0.6525094,0.74875116,142.82503,0.0023628995,593.3367,100
200.0,99.79597109425565,99.96109331015853,1.127986593019159e-15,1.0018307,50.083543353263806,7.0175676,50.083543353263806,1.0003892,0.00015616417,0.009999999,0.008351816,1.127986593019159e-15,-7.822730375111941,0.010124056,-0.6582554,0.8367106,1.014259,2.065336e-07,0.0020729047,100
200.0,98.36962034202888,98.66770612328241,1.509903313490213e-16,1.068653,48.369032495572704,6.964097,48.369032495572704,1.0135028,0.014592558,0.01,0.0026795126,1.509903313490213e-16,-7.466578445295392,0.010226406,-0.61665773,0.2863469,1.092848,1.6741496e-06,0.01911911,100
200.0,94.78749247653919,96.91741093065512,-1.2079226507921704e-15,1.0874984,46.56760988787014,6.955455,46.56760988787014,1.0318063,0.07810448,0.009999998,0.00071807124,-1.2079226507921704e-15,-7.86983339980198,0.010592462,-0.5946433,0.07809014,1.1519285,5.554749e-06,0.065693416,100
200.0,99.09610533259838,97.63804749232267,-7.01660951563099e-16,1.1186948,59.9065132101017,7.715442,59.9065132101017,1.0241909,0.091015786,0.010000002,0.00049733015,-7.01660951563099e-16,-9.0124395324613,0.0100959875,-0.67576957,0.055636063,1.1294328,9.2134206e-07,0.011530392,100
200.0,2.304395482228153,48.3981757264162,1.723066134218243e-15,10.457529,52.73630780973035,7.9070654,52.73630780973035,2.0661936,6.8956676,0.010000002,0.00069833075,1.723066134218243e-15,-8.566993340663188,0.4657819,5.859268,0.7302814,487.09277,0.0042823567,4683.1826,100
200.0,14.050308537758909,56.52516835200041,5.950795411990839e-16,1.9733243,46.72683933311488,13.191799,46.72683933311488,1.7691234,1.2612655,0.01,0.0037512819,5.950795411990839e-16,-7.511200647947143,0.10789658,0.4204436,0.7402496,21.291494,0.00061790727,24.061361,100
200.0,86.67050520431101,94.48578868007581,2.2026824808563106e-15,1.0301316,54.08822129334542,7.657132,54.08822129334542,1.0583602,0.070100754,0.01,0.0016296902,2.2026824808563106e-15,-7.486439656651935,0.0118373865,-0.57808864,0.16787952,1.2194065,1.5534839e-05,0.16485116,100
200.0,94.31340082190471,97.20473218781125,-3.9968028886505636e-16,1.0659847,50.4266025899106,7.300808,50.4266025899106,1.0287565,0.046978526,0.01,0.0016729888,-3.9968028886505636e-16,-9.01635212064076,0.010724087,-0.7226494,0.17833805,1.1431713,6.0903913e-06,0.069206536,100
