Bound,AvgDiscRet,VarNormIw,AvgNormIw,MinNormIw,MaxNormIw,MaxVanillaIw,VarJ,VarDiscRet,J,BatchSize,VarVanillaIw,eRenyi2,VanillaAvgRet,AvgVanillaIw,ESSClassic,AvgRet,AvgEpLen,VarRet,ESSRenyi,MinVanillaIw
4811.7437,4999.9351573461345,1.9967866e-12,0.0019999999,0.0019934995,0.00200281,1.0014122,0.070457175,0.004979542373334986,4999.936,500,4.992015e-07,1.0000005,4999.9351573461345,1.0000072,499.99978776014615,4999.9351573461345,500.0,0.004979542373334986,499.9997615815346,0.9967569
4802.898,4989.947432123712,4.2693294e-08,0.0020000003,0.0013585774,0.0025080682,1.2566112,174.61002,49799.15426806826,4992.1167,500,0.010717237,1.0109414,4989.947432123712,1.002055,494.7301320511153,4989.947432123712,499.004,49799.15426806826,494.5885160247918,0.6806847
4810.6865,4998.589738342806,1.2447015e-08,0.002,0.0012629114,0.0021447737,1.0677525,18.915289,897.7626217088853,4999.084,500,0.0030849166,1.0021834,4998.589738342806,0.9956785,498.45203221639196,4998.589738342806,499.868,897.7626217088853,498.91065983230015,0.62872684
4810.998,4999.070870488126,4.8182534e-09,0.002,0.0014750853,0.002089605,1.043591,14.2566395,373.9947092380191,4999.2993,500,0.0012017715,1.0011587,4999.070870488126,0.99884045,499.3996974354719,4999.070870488126,499.916,373.9947092380191,499.42131338523575,0.7366874
4811.7373,4999.928370718602,3.865917e-12,0.002,0.0019909292,0.0020029922,1.0014681,0.08740202,0.00768198322674771,4999.9297,500,9.664255e-07,1.0000006,4999.928370718602,0.99997205,499.9995188780619,4999.928370718602,500.0,0.00768198322674771,499.99970197695376,0.99543685
4811.7427,4999.9344828723915,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06716674,0.004520168557123432,4999.935,500,,1.0,4999.9344828723915,1.0,500.00000664260017,4999.9344828723915,500.0,0.004520168557123432,500.0,1.0
4810.2944,4998.07339941106,1.5058683e-08,0.002,0.001209861,0.0021715232,1.0832237,25.155294,1729.9156766512788,4998.8096,500,0.0037470914,1.0034343,4998.07339941106,0.99766254,498.1284780331632,4998.07339941106,499.816,1729.9156766512788,498.2887268148887,0.6035165
4811.7427,4999.934442349559,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.062939994,0.003969101983067655,4999.935,500,,1.0,4999.934442349559,1.0,500.00000664260017,4999.934442349559,500.0,0.003969101983067655,500.0,1.0
4811.742,4999.933945445381,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06999414,0.004909033719991233,4999.9346,500,,1.0,4999.933945445381,1.0,500.00000664260017,4999.933945445381,500.0,0.004909033719991233,500.0,1.0
4811.749,4999.940335436992,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.067311294,0.004539329765435159,4999.9414,500,,1.0,4999.940335436992,1.0,500.00000664260017,4999.940335436992,500.0,0.004539329765435159,500.0,1.0
4811.7407,4999.932529634578,5.9244896e-12,0.002,0.0019911174,0.0020046488,1.0023342,0.07581754,0.005779406106942934,4999.933,500,1.4811458e-06,1.0000013,4999.932529634578,1.0000098,499.99919517265596,4999.932529634578,500.0,0.005779406106942934,499.9993443497672,0.99556845
4811.7397,4999.931758822239,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.07092165,0.005039129904939349,4999.932,500,,1.0,4999.931758822239,1.0,500.00000664260017,4999.931758822239,500.0,0.005039129904939349,500.0,1.0
4811.74,4999.932013119605,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.07629289,0.005830425458226723,4999.9326,500,,1.0,4999.932013119605,1.0,500.00000664260017,4999.932013119605,500.0,0.005830425458226723,500.0,1.0
4811.7407,4999.932987931541,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.076113954,0.005805706699154756,4999.933,500,,1.0,4999.932987931541,1.0,500.00000664260017,4999.932987931541,500.0,0.005805706699154756,500.0,1.0
4811.742,4999.934115933182,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.07028519,0.004951039737128794,4999.9346,500,,1.0,4999.934115933182,1.0,500.00000664260017,4999.934115933182,500.0,0.004951039737128794,500.0,1.0
4811.741,4999.93289089796,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.07213556,0.0052132637102068795,4999.9336,500,,1.0,4999.93289089796,1.0,500.00000664260017,4999.93289089796,500.0,0.0052132637102068795,500.0,1.0
4811.7354,4999.926819491839,1.0836619e-11,0.002,0.0019852547,0.0020046115,1.0023052,0.07606262,0.005814630368686691,4999.9277,500,2.7091473e-06,1.0000043,4999.926819491839,0.9999994,499.9986286000057,4999.926819491839,500.0,0.005814630368686691,499.99785424199666,0.9926268
4811.7363,4999.928081768567,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.070349514,0.004959194723980758,4999.9287,500,,1.0,4999.928081768567,1.0,500.00000664260017,4999.928081768567,500.0,0.004959194723980758,500.0,1.0
4811.741,4999.932855200122,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06860687,0.0047149067280334465,4999.9336,500,,1.0,4999.932855200122,1.0,500.00000664260017,4999.932855200122,500.0,0.0047149067280334465,500.0,1.0
4810.828,4998.893425682997,6.1093264e-09,0.0019999999,0.0015445322,0.0020908453,1.0444229,17.952824,541.0039149366622,4999.1313,500,0.0015244121,1.0011818,4998.893425682997,0.9990437,499.2390136304281,4998.893425682997,499.898,541.0039149366622,499.4097771012566,0.7715276
4811.7505,4999.942256486045,5.079558e-13,0.002,0.0019967097,0.0020018646,1.0009543,0.07023063,0.00494680740876365,4999.943,500,1.269944e-07,1.0000001,4999.942256486045,1.0000219,499.9999110658636,4999.942256486045,500.0,0.00494680740876365,499.99994039536233,0.9983767
4811.7324,4999.92385068678,1.1858229e-11,0.0019999999,0.001980453,0.0020047247,1.0023718,0.07861467,0.006224610384670139,4999.925,500,2.9646055e-06,1.0000019,4999.92385068678,1.0000094,499.9985730716817,4999.92385068678,500.0,0.006224610384670139,499.9990463275026,0.99023587
4809.93,4997.012277928318,3.368366e-08,0.002,0.0008205303,0.0021992754,1.0932736,26.79601,4264.2688292486455,4998.7354,500,0.008323725,1.0065236,4997.012277928318,0.9942125,495.8330433840767,4997.012277928318,499.71,4264.2688292486455,496.7593362430851,0.40789074
4807.4434,4992.797429031243,7.403598e-08,0.002,0.00078956626,0.002412431,1.2009466,63.061535,25504.246721524123,4997.121,500,0.018347649,1.0158508,4992.797429031243,0.9956318,490.93147728205247,4992.797429031243,499.288,25504.246721524123,492.19827229101105,0.39305866
4811.743,4999.935180025628,4.0166363e-14,0.002,0.001999086,0.0020004862,1.0002486,0.06489795,0.00422142046760986,4999.9355,500,1.0042263e-08,1.0000019,4999.935180025628,1.0000054,499.9999185864616,4999.935180025628,500.0,0.00422142046760986,499.9990463275026,0.9995483
4811.739,4999.930104842763,3.792125e-14,0.002,0.0019979428,0.0020001945,1.0000944,0.14412503,0.02084771804829483,4999.931,500,9.480491e-09,1.0,4999.930104842763,0.99999714,499.9999528645163,4999.930104842763,500.0,0.02084771804829483,500.0,0.99896854
4811.741,4999.933284107342,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06987354,0.00489174751296195,4999.9336,500,,1.0,4999.933284107342,1.0,500.00000664260017,4999.933284107342,500.0,0.00489174751296195,500.0,1.0
4811.7417,4999.933667939223,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.07363481,0.005432253893974128,4999.934,500,,1.0,4999.933667939223,1.0,500.00000664260017,4999.933667939223,500.0,0.005432253893974128,500.0,1.0
4811.739,4999.930421810036,1.3891009e-11,0.002,0.0019777662,0.0020067894,1.0033721,0.07562249,0.005760204375084119,4999.931,500,3.472591e-06,1.0000024,4999.930421810036,0.99997747,499.99829764660524,4999.930421810036,500.0,0.005760204375084119,499.99880790994666,0.9888608
4811.744,4999.93625979987,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.061407905,0.003779741936631858,4999.9365,500,,1.0,4999.93625979987,1.0,500.00000664260017,4999.93625979987,500.0,0.003779741936631858,500.0,1.0
4811.7466,4999.938508935928,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06679043,0.004469774759763484,4999.939,500,,1.0,4999.938508935928,1.0,500.00000664260017,4999.938508935928,500.0,0.004469774759763484,500.0,1.0
4811.741,4999.933148966508,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.07082205,0.005025627869549443,4999.9336,500,,1.0,4999.933148966508,1.0,500.00000664260017,4999.933148966508,500.0,0.005025627869549443,500.0,1.0
4808.249,4990.314068748278,7.6023476e-08,0.002,0.00037190813,0.0023463238,1.1745296,40.027294,46274.02716848404,4998.1475,500,0.019050209,1.0182161,4990.314068748278,1.0011657,490.6926020482078,4990.314068748278,499.04,46274.02716848404,491.0548789568381,0.18617085
4811.7456,4999.937386170238,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.062140025,0.0038682062416886464,4999.938,500,,1.0,4999.937386170238,1.0,500.00000664260017,4999.937386170238,500.0,0.0038682062416886464,500.0,1.0
4811.7485,4999.940267292511,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.059497133,0.0035480888502116424,4999.941,500,,1.0,4999.940267292511,1.0,500.00000664260017,4999.940267292511,500.0,0.0035480888502116424,500.0,1.0
4811.744,4999.935992177573,1.8666043e-11,0.002,0.0019848708,0.002012419,1.0063043,0.06226645,0.0038915171980175704,4999.9365,500,4.6673954e-06,1.0000036,4999.935992177573,1.0000942,499.99771068981835,4999.935992177573,500.0,0.0038915171980175704,499.9982118670516,0.99252886
4811.7446,4999.936307989475,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.0674905,0.004564168316561196,4999.937,500,,1.0,4999.936307989475,1.0,500.00000664260017,4999.936307989475,500.0,0.004564168316561196,500.0,1.0
4802.396,4989.934162344813,2.3344699e-08,0.002,0.0016392556,0.0026731573,1.3381193,195.89217,49998.684773074885,4991.168,500,0.0058496366,1.006173,4989.934162344813,1.0011528,497.1046229742702,4989.934162344813,499.002,49998.684773074885,496.9324288412705,0.82057256
4811.742,4999.933890237402,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.07003054,0.0049141472683301895,4999.9346,500,,1.0,4999.933890237402,1.0,500.00000664260017,4999.933890237402,500.0,0.0049141472683301895,500.0,1.0
4811.748,4999.939713188614,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06766053,0.004585826336119329,4999.9404,500,,1.0,4999.939713188614,1.0,500.00000664260017,4999.939713188614,500.0,0.004585826336119329,500.0,1.0
4811.745,4999.937002063614,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06147841,0.0037864001040998022,4999.9375,500,,1.0,4999.937002063614,1.0,500.00000664260017,4999.937002063614,500.0,0.0037864001040998022,500.0,1.0
4811.745,4999.936500299723,1.03925935e-13,0.002,0.001998138,0.002001148,1.0005753,0.06617529,0.004387400927881314,4999.9375,500,2.598144e-08,1.0,4999.936500299723,1.0000013,499.99998462847464,4999.936500299723,500.0,0.004387400927881314,500.0,0.99907035
4811.7407,4999.932485594222,3.157104e-12,0.0019999999,0.0019912433,0.0020063615,1.0032156,0.06511829,0.004252367802947755,4999.933,500,7.893358e-07,1.0000007,4999.932485594222,1.0000347,499.9996166437987,4999.932485594222,500.0,0.004252367802947755,499.99964237238714,0.9956562
4811.746,4999.937926035853,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.060225956,0.003634540390877136,4999.9385,500,,1.0,4999.937926035853,1.0,500.00000664260017,4999.937926035853,500.0,0.003634540390877136,500.0,1.0
4811.7417,4999.933707019045,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.065104134,0.004247141503846146,4999.934,500,,1.0,4999.933707019045,1.0,500.00000664260017,4999.933707019045,500.0,0.004247141503846146,500.0,1.0
4811.74,4999.931922114003,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06459985,0.004181052071133978,4999.9326,500,,1.0,4999.931922114003,1.0,500.00000664260017,4999.931922114003,500.0,0.004181052071133978,500.0,1.0
4811.7476,4999.939048869823,1.165625e-12,0.002,0.0019947067,0.0020020448,1.0010093,0.059696887,0.0035721412621303587,4999.94,500,2.9139858e-07,1.0000002,4999.939048869823,0.99998695,499.9998252997498,4999.939048869823,500.0,0.0035721412621303587,499.99988079073887,0.99734026
4811.743,4999.935432005075,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.060445484,0.0036609123320549162,4999.9355,500,,1.0,4999.935432005075,1.0,500.00000664260017,4999.935432005075,500.0,0.0036609123320549162,500.0,1.0
4811.7456,4999.937520913698,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.0652785,0.004269008669936422,4999.938,500,,1.0,4999.937520913698,1.0,500.00000664260017,4999.937520913698,500.0,0.004269008669936422,500.0,1.0
4811.744,4999.935795226047,1.3290992e-11,0.0019999999,0.0019798272,0.0020081606,1.0040461,0.061620302,0.0038156944923298983,4999.9365,500,3.3225213e-06,1.0000023,4999.935795226047,0.99996597,499.9983626787886,4999.935795226047,500.0,0.0038156944923298983,499.9988675143143,0.9898799
4802.587,4989.93905874747,3.15361e-08,0.002,0.00126778,0.0026854046,1.3363411,187.65144,49998.78235387004,4991.5425,500,0.0078094993,1.0081263,4989.93905874747,0.9952624,496.0965904308049,4989.93905874747,499.002,49998.78235387004,495.9696224660556,0.63088685
4811.7446,4999.936589607607,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.061721895,0.003816628346825472,4999.937,500,,1.0,4999.936589607607,1.0,500.00000664260017,4999.936589607607,500.0,0.003816628346825472,500.0,1.0
4802.28,4989.933633933787,2.2144771e-08,0.002,0.0016705067,0.0029761363,1.4806492,200.82292,49998.674908204965,4990.9453,500,0.0054811276,1.0050385,4989.933633933787,0.9950144,497.25267099476184,4989.933633933787,499.002,49998.674908204965,497.4933796899349,0.8310891
4811.7456,4999.9376636538245,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06108714,0.003739005123307514,4999.938,500,,1.0,4999.9376636538245,1.0,500.00000664260017,4999.9376636538245,500.0,0.003739005123307514,500.0,1.0
4811.7427,4999.934423887135,6.873233e-13,0.002,0.0019976208,0.00200261,1.0012784,0.06302803,0.003981780434099759,4999.935,500,1.7182234e-07,1.000002,4999.934423887135,0.99997354,499.99987484171027,4999.934423887135,500.0,0.003981780434099759,499.9989867230923,0.99878395
4811.7417,4999.93303260496,6.365806e-13,0.002,0.0019966587,0.0020016965,1.0008101,0.06326064,0.00400906308955873,4999.934,500,1.5913406e-07,1.0000001,4999.93303260496,0.999962,499.999939892654,4999.93303260496,500.0,0.00400906308955873,499.99994039536233,0.99829143
4811.668,4999.857844941815,3.0903535e-10,0.0020000003,0.0018011751,0.0020182277,1.0088651,1.6112587,3.205037509806494,4999.866,500,7.722073e-05,1.0000645,4999.857844941815,0.99975353,499.9614136134966,4999.857844941815,499.994,3.205037509806494,499.967755966666,0.9003656
4811.7417,4999.933457510761,1.0059623e-12,0.002,0.0019919798,0.0020012937,1.0006467,0.14913787,0.022436540628706474,4999.934,500,2.5148833e-07,1.0000001,4999.933457510761,0.9999999,499.99988457229347,4999.933457510761,500.0,0.022436540628706474,499.99994039536233,0.99598974
4811.7476,4999.939241839071,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.062368438,0.003898321138843998,4999.94,500,,1.0,4999.939241839071,1.0,500.00000664260017,4999.939241839071,500.0,0.003898321138843998,500.0,1.0
4811.7495,4999.94129006435,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.058372755,0.0034130178677977342,4999.942,500,,1.0,4999.94129006435,1.0,500.00000664260017,4999.94129006435,500.0,0.0034130178677977342,500.0,1.0
4811.7456,4999.937720365692,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.05979153,0.0035820926247147407,4999.938,500,,1.0,4999.937720365692,1.0,500.00000664260017,4999.937720365692,500.0,0.0035820926247147407,500.0,1.0
4811.7437,4999.9354333355095,1.3854279e-11,0.002,0.0019855713,0.0020086681,1.0043449,0.06435143,0.0041573490215092695,4999.936,500,3.4636555e-06,1.0000032,4999.9354333355095,1.0000108,499.9982709024936,4999.9354333355095,500.0,0.0041573490215092695,499.9983906797709,0.99279636
4811.7476,4999.939084165732,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.063486286,0.004038919937734923,4999.94,500,,1.0,4999.939084165732,1.0,500.00000664260017,4999.939084165732,500.0,0.004038919937734923,500.0,1.0
4811.7446,4999.936465610239,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.062209383,0.0038762983414379693,4999.937,500,,1.0,4999.936465610239,1.0,500.00000664260017,4999.936465610239,500.0,0.0038762983414379693,500.0,1.0
4811.7515,4999.943478930964,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.05699556,0.0032553806026442635,4999.944,500,,1.0,4999.943478930964,1.0,500.00000664260017,4999.943478930964,500.0,0.0032553806026442635,500.0,1.0
4811.75,4999.941387833394,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.057383876,0.0032990948904503643,4999.9424,500,,1.0,4999.941387833394,1.0,500.00000664260017,4999.941387833394,500.0,0.0032990948904503643,500.0,1.0
4811.743,4999.93470807981,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06221935,0.0038797557530499205,4999.9355,500,,1.0,4999.93470807981,1.0,500.00000664260017,4999.93470807981,500.0,0.0038797557530499205,500.0,1.0
4811.74,4999.931754492186,8.637421e-12,0.002,0.0019923556,0.0020077839,1.0039439,0.06546999,0.00430174261627883,4999.9326,500,2.159576e-06,1.0000021,4999.931754492186,1.0000517,499.99896429066223,4999.931754492186,500.0,0.00430174261627883,499.9989271186962,0.9962293
4802.198,4989.936508465509,1.6253061e-08,0.002,0.001831289,0.0025330125,1.2649659,204.57222,49998.73233300372,4990.78,500,0.004053387,1.0041406,4989.936508465509,0.99878377,497.98058785336605,4989.936508465509,499.002,49998.73233300372,497.93822926814556,0.9145309
4811.645,4999.836012294192,4.0918702e-11,0.002,0.0019609362,0.002010746,1.0054018,2.1932776,5.013551960567251,4999.8384,500,1.0230266e-05,1.000011,4999.836012294192,1.0000287,499.994829562535,4999.836012294192,499.992,5.013551960567251,499.9945164328203,0.9804962
4811.747,4999.938892487118,4.2972004e-14,0.002,0.00199884,0.0020003796,1.000187,0.06206777,0.0038607144447621185,4999.9395,500,1.0742543e-08,1.0,4999.938892487118,0.9999972,499.9999286003876,4999.938892487118,500.0,0.0038607144447621185,500.0,0.9994171
4811.7373,4999.9291369269495,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.073035344,0.005344286237241812,4999.9297,500,,1.0,4999.9291369269495,1.0,500.00000664260017,4999.9291369269495,500.0,0.005344286237241812,500.0,1.0
4811.7466,4999.938483831346,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06620002,0.004391351534625539,4999.939,500,,1.0,4999.938483831346,1.0,500.00000664260017,4999.938483831346,500.0,0.004391351534625539,500.0,1.0
4811.749,4999.940739000321,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.059652384,0.0035639850587482072,4999.9414,500,,1.0,4999.940739000321,1.0,500.00000664260017,4999.940739000321,500.0,0.0035639850587482072,500.0,1.0
4811.743,4999.935066474083,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.067576036,0.004574003282472148,4999.9355,500,,1.0,4999.935066474083,1.0,500.00000664260017,4999.935066474083,500.0,0.004574003282472148,500.0,1.0
4811.7407,4999.932535805663,2.2906248e-13,0.002,0.0019967053,0.0020005787,1.0002831,0.078270085,0.006145877501987595,4999.933,500,5.726431e-08,1.0,4999.932535805663,0.99999386,499.999983635846,4999.932535805663,500.0,0.006145877501987595,500.0,0.9983465
4811.747,4999.939001130352,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06110018,0.003740840776628674,4999.9395,500,,1.0,4999.939001130352,1.0,500.00000664260017,4999.939001130352,500.0,0.003740840776628674,500.0,1.0
4811.7427,4999.934524059538,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.13498698,0.018257245247373856,4999.935,500,,1.0,4999.934524059538,1.0,500.00000664260017,4999.934524059538,500.0,0.018257245247373856,500.0,1.0
4811.7446,4999.936412748639,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.062424377,0.0039043637224653606,4999.937,500,,1.0,4999.936412748639,1.0,500.00000664260017,4999.936412748639,500.0,0.0039043637224653606,500.0,1.0
4811.741,4999.93312020741,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06446062,0.004162202524263773,4999.9336,500,,1.0,4999.93312020741,1.0,500.00000664260017,4999.93312020741,500.0,0.004162202524263773,500.0,1.0
4811.749,4999.941200506894,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06425716,0.004136507717467337,4999.9414,500,,1.0,4999.941200506894,1.0,500.00000664260017,4999.941200506894,500.0,0.004136507717467337,500.0,1.0
4811.7427,4999.933821590238,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06495836,0.004226800905541401,4999.935,500,,1.0,4999.933821590238,1.0,500.00000664260017,4999.933821590238,500.0,0.004226800905541401,500.0,1.0
4811.742,4999.933763203615,1.3335471e-13,0.002,0.0019989323,0.0020011633,1.000591,0.06527806,0.00426985256768861,4999.9346,500,3.3338868e-08,1.0,4999.933763203615,1.0000094,499.99993784338915,4999.933763203615,500.0,0.00426985256768861,500.0,0.9994756
4811.7456,4999.937502032779,5.431875e-20,0.0020000003,0.002,0.002,1.0,0.06362409,0.004055382969313663,4999.938,500,,1.0,4999.937502032779,1.0,500.00000664260017,4999.937502032779,500.0,0.004055382969313663,500.0,1.0
